longitude,latitude,Hazard_Index,zos_longterm_mean,zos_sampled_longitude,zos_sampled_latitude,zos_sample_distance_deg,zos_valid,zos_ge_threshold
-32.4,-3.4,0.31153442302572354,0.07488039,-32.399994,-3.4,6.104260636170983e-06,True,False
-39.2,-3.2,0.27883551026667647,0.19945404,-39.200012,-3.2,1.2207124379059349e-05,True,False
-39.0,-3.2,0.3167675127165936,0.1928203,-39.0,-3.2,4.7683715642676816e-08,True,False
-38.8,-3.2,0.3374644057953498,0.18592136,-38.799988,-3.2,1.2207124379059349e-05,True,False
-38.6,-3.2,0.3220939561808431,0.17949884,-38.600006,-3.2,6.103701885250409e-06,True,False
-39.4,-3.0,0.3071955203688786,0.19299565,-39.399994,-3.0,6.1035156235789145e-06,True,False
-39.2,-3.0,0.3121860006206507,0.18675247,-39.200012,-3.0,1.2207031247157829e-05,True,False
-39.0,-3.0,0.3443196096551664,0.18092144,-39.0,-3.0,0.0,True,False
-38.8,-3.0,0.3197454062630233,0.17741725,-38.799988,-3.0,1.2207031247157829e-05,True,False
-41.6,-2.8,0.2597701372747884,0.18729948,-41.600006,-2.8,6.103701885250409e-06,True,False
-41.4,-2.8,0.3027844869246225,0.17771238,-41.399994,-2.8,6.103701885250409e-06,True,False
-41.2,-2.8,0.32563226273935003,0.17272964,-41.200012,-2.8,1.2207124379059349e-05,True,False
-41.0,-2.8,0.3241664841391056,0.16873822,-41.0,-2.8,4.7683715642676816e-08,True,False
-40.8,-2.8,0.3252932589844703,0.16406439,-40.799988,-2.8,1.2207124379059349e-05,True,False
-40.6,-2.8,0.2991104505532742,0.1586002,-40.600006,-2.8,6.103701885250409e-06,True,False
-40.4,-2.8,0.3315621763366367,0.15581873,-40.399994,-2.8,6.103701885250409e-06,True,False
-40.2,-2.8,0.3176858203734964,0.15460935,-40.200012,-2.8,1.2207124379059349e-05,True,False
-40.0,-2.8,0.3526157630459698,0.15854813,-40.0,-2.8,4.7683715642676816e-08,True,False
-39.8,-2.8,0.3501555674516777,0.1755831,-39.799988,-2.8,1.2207124379059349e-05,True,False
-39.6,-2.8,0.3553808657526416,0.18258895,-39.600006,-2.8,6.103701885250409e-06,True,False
-39.4,-2.8,0.337758894489188,0.18040134,-39.399994,-2.8,6.103701885250409e-06,True,False
-39.2,-2.8,0.3482351152622116,0.17744279,-39.200012,-2.8,1.2207124379059349e-05,True,False
-42.4,-2.6,0.29586123268529874,0.2002713,-42.399994,-2.6,6.104260636170983e-06,True,True
-42.2,-2.6,0.2935067445881671,0.19135018,-42.200012,-2.6,1.2207403770504287e-05,True,False
-42.0,-2.6,0.2901538974337632,0.18640846,-42.0,-2.6,9.536743172944284e-08,True,False
-41.8,-2.6,0.3022520894702407,0.18369949,-41.799988,-2.6,1.2207403770504287e-05,True,False
-41.6,-2.6,0.33396748101893897,0.1774183,-41.600006,-2.6,6.104260636170983e-06,True,False
-41.4,-2.6,0.32336865797489617,0.17204495,-41.399994,-2.6,6.104260636170983e-06,True,False
-41.2,-2.6,0.38149334643807115,0.16665103,-41.200012,-2.6,1.2207403770504287e-05,True,False
-41.0,-2.6,0.3678799669873109,0.16433106,-41.0,-2.6,9.536743172944284e-08,True,False
-40.8,-2.6,0.32010487286827094,0.15980889,-40.799988,-2.6,1.2207403770504287e-05,True,False
-40.6,-2.6,0.3734047906406024,0.15635048,-40.600006,-2.6,6.104260636170983e-06,True,False
-40.4,-2.6,0.3702735701421776,0.15224013,-40.399994,-2.6,6.104260636170983e-06,True,False
-40.2,-2.6,0.35391866587080467,0.15066186,-40.200012,-2.6,1.2207403770504287e-05,True,False
-40.0,-2.6,0.36689709493276507,0.1504701,-40.0,-2.6,9.536743172944284e-08,True,False
-39.8,-2.6,0.35886030741023883,0.15669407,-39.799988,-2.6,1.2207403770504287e-05,True,False
-39.6,-2.6,0.32459363017768744,0.16831727,-39.600006,-2.6,6.104260636170983e-06,True,False
-44.2,-2.4,0.38669755097611863,0.25102305,-44.200012,-2.4,1.2207403770504287e-05,True,True
-44.0,-2.4,0.4066169667206933,0.2381283,-44.0,-2.4,9.536743172944284e-08,True,True
-43.0,-2.4,0.3513824430340129,0.21121454,-43.0,-2.4,9.536743172944284e-08,True,True
-42.8,-2.4,0.34647538614413426,0.20334516,-42.799988,-2.4,1.2207403770504287e-05,True,True
-42.6,-2.4,0.33715637604592286,0.19587041,-42.600006,-2.4,6.104260636170983e-06,True,False
-42.4,-2.4,0.3727174836319051,0.1892796,-42.399994,-2.4,6.104260636170983e-06,True,False
-42.2,-2.4,0.3751064317163539,0.18346065,-42.200012,-2.4,1.2207403770504287e-05,True,False
-42.0,-2.4,0.364866993182914,0.17861892,-42.0,-2.4,9.536743172944284e-08,True,False
-41.8,-2.4,0.36966165946343166,0.17513108,-41.799988,-2.4,1.2207403770504287e-05,True,False
-41.6,-2.4,0.37985908530222706,0.17091309,-41.600006,-2.4,6.104260636170983e-06,True,False
-40.8,-2.4,0.4062240419868501,0.15596297,-40.799988,-2.4,1.2207403770504287e-05,True,False
-40.6,-2.4,0.39511158771613264,0.15292364,-40.600006,-2.4,6.104260636170983e-06,True,False
-40.4,-2.4,0.3871151983602355,0.14971969,-40.399994,-2.4,6.104260636170983e-06,True,False
-40.2,-2.4,0.37313354841370155,0.1456404,-40.200012,-2.4,1.2207403770504287e-05,True,False
-40.0,-2.4,0.3459040484632054,0.14338028,-40.0,-2.4,9.536743172944284e-08,True,False
-44.2,-2.2,0.4398749911396694,0.24215554,-44.200012,-2.2,1.2207124379059349e-05,True,True
-44.0,-2.2,0.4717445792354898,0.22948672,-44.0,-2.2,4.7683715642676816e-08,True,True
-43.8,-2.2,0.44018803930433154,0.22146496,-43.799988,-2.2,1.2207124379059349e-05,True,True
-43.6,-2.2,0.3869470791694531,0.21536164,-43.600006,-2.2,6.103701885250409e-06,True,True
-43.4,-2.2,0.3754809718105612,0.209738,-43.399994,-2.2,6.103701885250409e-06,True,True
-43.2,-2.2,0.38456913784850083,0.20422328,-43.200012,-2.2,1.2207124379059349e-05,True,True
-43.0,-2.2,0.40751074480176525,0.19810753,-43.0,-2.2,4.7683715642676816e-08,True,False
-42.8,-2.2,0.3912003875171292,0.19217955,-42.799988,-2.2,1.2207124379059349e-05,True,False
-42.6,-2.2,0.37801041879860947,0.18650846,-42.600006,-2.2,6.103701885250409e-06,True,False
-44.4,-2.0,0.39285607383501137,0.2529259,-44.399994,-2.0,6.1035156235789145e-06,True,True
-44.2,-2.0,0.44625227494332725,0.2340736,-44.200012,-2.0,1.2207031247157829e-05,True,True
-44.0,-2.0,0.45808030110491416,0.22286439,-44.0,-2.0,0.0,True,True
-43.8,-2.0,0.44804392975662927,0.2148508,-43.799988,-2.0,1.2207031247157829e-05,True,True
-43.6,-2.0,0.42256860233297017,0.20863675,-43.600006,-2.0,6.1035156235789145e-06,True,True
-43.4,-2.0,0.40104556803888247,0.2028977,-43.399994,-2.0,6.1035156235789145e-06,True,True
-43.2,-2.0,0.38436192184323764,0.19748051,-43.200012,-2.0,1.2207031247157829e-05,True,False
-43.0,-2.0,0.3896772338817522,0.19222502,-43.0,-2.0,0.0,True,False
-44.4,-1.8,0.36217001534903814,0.23877299,-44.399994,-1.8,6.1037018852521436e-06,True,True
-44.2,-1.8,0.4244922516527723,0.22623743,-44.200012,-1.8,1.2207124379060216e-05,True,True
-44.6,-1.6,0.3576644377590519,0.22486806,-44.600006,-1.6,6.1035621895296745e-06,True,True
-44.4,-1.6,0.35509479936125804,0.21902363,-44.399994,-1.6,6.1035621895296745e-06,True,True
-44.2,-1.6,0.4055496876887868,0.21499093,-44.200012,-1.6,1.2207054530199822e-05,True,True
-48.6,-1.4,0.47837171200970535,0.32859904,-48.600006,-1.4,6.1035621895296745e-06,True,True
-45.2,-1.4,0.38026841680287343,0.19625592,-45.200012,-1.4,1.2207054530199822e-05,True,False
-45.0,-1.4,0.348121441543957,0.1897236,-45.0,-1.4,2.3841857821338408e-08,True,False
-44.8,-1.4,0.35942362870112393,0.18589985,-44.799988,-1.4,1.2207054530199822e-05,True,False
-44.6,-1.4,0.3435828938324308,0.19022822,-44.600006,-1.4,6.1035621895296745e-06,True,False
-44.4,-1.4,0.375233182807481,0.19913866,-44.399994,-1.4,6.1035621895296745e-06,True,False
-48.6,-1.2,0.4374363028220605,0.32563266,-48.600006,-1.2,6.1037018852521436e-06,True,True
-45.6,-1.2,0.32158136938048376,0.18848345,-45.600006,-1.2,6.1037018852521436e-06,True,False
-45.4,-1.2,0.40128575416568557,0.18835954,-45.399994,-1.2,6.1037018852521436e-06,True,False
-45.2,-1.2,0.4319000269658104,0.18376772,-45.200012,-1.2,1.2207124379060216e-05,True,False
-45.0,-1.2,0.4223035050422645,0.17731409,-45.0,-1.2,4.768371586472142e-08,True,False
-44.8,-1.2,0.4287597958199763,0.17495169,-44.799988,-1.2,1.2207124379060216e-05,True,False
-44.6,-1.2,0.39922828905448443,0.17765507,-44.600006,-1.2,6.1037018852521436e-06,True,False
-48.4,-1.0,0.454297773619836,0.30809665,-48.399994,-1.0,6.1035156235789145e-06,True,True
-46.0,-1.0,0.30975349980683053,0.18236148,-46.0,-1.0,0.0,True,False
-45.8,-1.0,0.3700635629189892,0.17865399,-45.799988,-1.0,1.2207031247157829e-05,True,False
-45.6,-1.0,0.3983105195735867,0.17422785,-45.600006,-1.0,6.1035156235789145e-06,True,False
-45.4,-1.0,0.41876000523733437,0.16928953,-45.399994,-1.0,6.1035156235789145e-06,True,False
-45.2,-1.0,0.4178774406766423,0.16746265,-45.200012,-1.0,1.2207031247157829e-05,True,False
-45.0,-1.0,0.40183471497480444,0.16738671,-45.0,-1.0,0.0,True,False
-44.8,-1.0,0.3851346620123564,0.16629958,-44.799988,-1.0,1.2207031247157829e-05,True,False
-44.6,-1.0,0.3723775281872534,0.16552778,-44.600006,-1.0,6.1035156235789145e-06,True,False
-48.4,-0.8,0.4518269528501189,0.30222818,-48.399994,-0.8,6.103527265099911e-06,True,True
-48.2,-0.8,0.38842225000517844,0.28450048,-48.200012,-0.8,1.2207037067922491e-05,True,True
-46.6,-0.8,0.3686922782955251,0.18953465,-46.600006,-0.8,6.103527265099911e-06,True,False
-46.4,-0.8,0.36799165523137667,0.17990321,-46.399994,-0.8,6.103527265099911e-06,True,False
-46.2,-0.8,0.3145566385587525,0.17352921,-46.200012,-0.8,1.2207037067922491e-05,True,False
-46.0,-0.8,0.33849025287621054,0.16916753,-46.0,-0.8,1.1920928910669204e-08,True,False
-45.8,-0.8,0.371543958926833,0.16439016,-45.799988,-0.8,1.2207037067922491e-05,True,False
-45.6,-0.8,0.36726200410891296,0.16067591,-45.600006,-0.8,6.103527265099911e-06,True,False
-45.4,-0.8,0.3563448575591399,0.1588059,-45.399994,-0.8,6.103527265099911e-06,True,False
-48.4,-0.6,0.43846945328577164,0.29306033,-48.399994,-0.6,6.103562189530108e-06,True,True
-48.2,-0.6,0.3581224833097976,0.26736668,-48.200012,-0.6,1.2207054530200037e-05,True,True
-48.0,-0.6,0.361070479202785,0.24407317,-48.0,-0.6,2.384185793236071e-08,True,True
-47.2,-0.6,0.3744357382313431,0.197097,-47.200012,-0.6,1.2207054530200037e-05,True,False
-47.0,-0.6,0.43285383903634567,0.18574515,-47.0,-0.6,2.384185793236071e-08,True,False
-46.8,-0.6,0.43283507280863837,0.17775518,-46.799988,-0.6,1.2207054530200037e-05,True,False
-46.6,-0.6,0.3978127888634053,0.1723996,-46.600006,-0.6,6.103562189530108e-06,True,False
-46.4,-0.6,0.3863178282773864,0.16737,-46.399994,-0.6,6.103562189530108e-06,True,False
-46.2,-0.6,0.35657478185533514,0.16284502,-46.200012,-0.6,1.2207054530200037e-05,True,False
-46.0,-0.6,0.3430113493946185,0.15945546,-46.0,-0.6,2.384185793236071e-08,True,False
-48.2,-0.4,0.3780120333266252,0.25182864,-48.200012,-0.4,1.2207032702349253e-05,True,True
-48.0,-0.4,0.39358140130617897,0.23107453,-48.0,-0.4,5.960464455334602e-09,True,True
-47.8,-0.4,0.4294636981091056,0.21582349,-47.799988,-0.4,1.2207032702349253e-05,True,True
-47.6,-0.4,0.4368961459034677,0.2031143,-47.600006,-0.4,6.1035185339612455e-06,True,True
-47.4,-0.4,0.45820349172088815,0.19184498,-47.399994,-0.4,6.1035185339612455e-06,True,False
-47.2,-0.4,0.4586734455559527,0.18259324,-47.200012,-0.4,1.2207032702349253e-05,True,False
-47.0,-0.4,0.44864716120708775,0.1742116,-47.0,-0.4,5.960464455334602e-09,True,False
-46.8,-0.4,0.4125729605704362,0.16772254,-46.799988,-0.4,1.2207032702349253e-05,True,False
-46.6,-0.4,0.38521471341272573,0.16408052,-46.600006,-0.4,6.1035185339612455e-06,True,False
-49.6,-0.2,0.3972042395042852,0.37045383,-49.600006,-0.2,6.103516351174627e-06,True,True
-48.4,-0.2,0.34813609087725156,0.25911772,-48.399994,-0.2,6.103516351174627e-06,True,True
-48.2,-0.2,0.3519306087412934,0.23868126,-48.200012,-0.2,1.2207031610955702e-05,True,True
-48.0,-0.2,0.40336600966246366,0.22133765,-48.0,-0.2,2.980232227667301e-09,True,True
-47.8,-0.2,0.43120790829876143,0.20633276,-47.799988,-0.2,1.2207031610955702e-05,True,True
-47.6,-0.2,0.44377605417030347,0.19360398,-47.600006,-0.2,6.103516351174627e-06,True,False
-47.4,-0.2,0.4625914854550904,0.18330304,-47.399994,-0.2,6.103516351174627e-06,True,False
-47.2,-0.2,0.47049445718621746,0.17509213,-47.200012,-0.2,1.2207031610955702e-05,True,False
-50.4,-0.0,0.47623965935283197,0.42210376,-50.399994,-7.411294e-13,6.103515623578959e-06,True,True
-50.2,-0.0,0.42860577714458487,0.40962684,-50.200012,-7.411294e-13,1.2207031247157851e-05,True,True
-50.0,-0.0,0.341591689741533,0.39577824,-50.0,-7.411294e-13,7.411293800885232e-13,True,True
-49.2,-0.0,0.3799164101684099,0.3268266,-49.200012,-7.411294e-13,1.2207031247157851e-05,True,True
-49.0,-0.0,0.3600130196025669,0.3040394,-49.0,-7.411294e-13,7.411293800885232e-13,True,True
-48.8,-0.0,0.3413833472153098,0.28477332,-48.799988,-7.411294e-13,1.2207031247157851e-05,True,True
-48.6,-0.0,0.333679832025235,0.2666568,-48.600006,-7.411294e-13,6.103515623578959e-06,True,True
-48.4,-0.0,0.32611607080587107,0.24694353,-48.399994,-7.411294e-13,6.103515623578959e-06,True,True
-48.2,-0.0,0.3985901415353485,0.22771476,-48.200012,-7.411294e-13,1.2207031247157851e-05,True,True
-50.6,0.2,0.5491118663058304,0.43199196,-50.600006,0.2,6.103516351174627e-06,True,True
-49.6,0.2,0.3545229235043239,0.35550538,-49.600006,0.2,6.103516351174627e-06,True,True
-49.4,0.2,0.41905365626174057,0.33404422,-49.399994,0.2,6.103516351174627e-06,True,True
-49.2,0.2,0.400742432042452,0.31364608,-49.200012,0.2,1.2207031610955702e-05,True,True
-49.0,0.2,0.37179434607339606,0.29429638,-49.0,0.2,2.980232227667301e-09,True,True
-48.8,0.2,0.3550048677183522,0.27625057,-48.799988,0.2,1.2207031610955702e-05,True,True
-48.6,0.2,0.37332871322915295,0.25810006,-48.600006,0.2,6.103516351174627e-06,True,True
-50.0,0.4,0.4230921594103172,0.387944,-50.0,0.4,5.960464455334602e-09,True,True
-49.8,0.4,0.3858468300160065,0.36945397,-49.799988,0.4,1.2207032702349253e-05,True,True
-49.6,0.4,0.41443013147115315,0.34672183,-49.600006,0.4,6.1035185339612455e-06,True,True
-49.4,0.4,0.4290905338603353,0.3220116,-49.399994,0.4,6.1035185339612455e-06,True,True
-49.2,0.4,0.4241543242499029,0.30310324,-49.200012,0.4,1.2207032702349253e-05,True,True
-29.4,0.4,0.3395415568983351,0.046953633,-29.399994,0.4,6.1035185339612455e-06,True,False
-50.4,0.6,0.49934743194838527,0.4162027,-50.399994,0.6,6.103562189530108e-06,True,True
-50.2,0.6,0.4634986434430039,0.40226665,-50.200012,0.6,1.2207054530200037e-05,True,True
-50.0,0.6,0.40660649813320204,0.38379818,-50.0,0.6,2.384185793236071e-08,True,True
-49.8,0.6,0.4033174704435525,0.3626879,-49.799988,0.6,1.2207054530200037e-05,True,True
-49.6,0.6,0.42733188109426834,0.3365188,-49.600006,0.6,6.103562189530108e-06,True,True
-49.4,0.6,0.4852302878310462,0.3128351,-49.399994,0.6,6.103562189530108e-06,True,True
-49.2,0.6,0.436220797348039,0.29554155,-49.200012,0.6,1.2207054530200037e-05,True,True
-29.8,0.6,0.31888539340532956,0.05110745,-29.799988,0.6,1.2207054533752746e-05,True,False
-29.6,0.6,0.3239819444990792,0.050121278,-29.600006,0.6,6.103562189530108e-06,True,False
-29.4,0.6,0.3363199912432379,0.049138907,-29.399994,0.6,6.103562189530108e-06,True,False
-29.2,0.6,0.3343461881765088,0.04815916,-29.200012,0.6,1.2207054533752746e-05,True,False
-29.0,0.6,0.3362826655447065,0.04717219,-29.0,0.6,2.384185793236071e-08,True,False
-50.2,0.8,0.488452455513539,0.397643,-50.200012,0.8,1.2207037067922491e-05,True,True
-50.0,0.8,0.41919323540126324,0.38031515,-50.0,0.8,1.1920928910669204e-08,True,True
-49.8,0.8,0.4161693050023194,0.357924,-49.799988,0.8,1.2207037067922491e-05,True,True
-49.6,0.8,0.4695129001662606,0.3273634,-49.600006,0.8,6.103527265099911e-06,True,True
-49.4,0.8,0.4544880127565956,0.3060239,-49.399994,0.8,6.103527265099911e-06,True,True
-29.8,0.8,0.32308908618208404,0.05353961,-29.799988,0.8,1.2207037071475203e-05,True,False
-29.6,0.8,0.32074414690836694,0.052566845,-29.600006,0.8,6.103527265099911e-06,True,False
-29.4,0.8,0.3275246993711208,0.051601484,-29.399994,0.8,6.103527265099911e-06,True,False
-29.2,0.8,0.32252156590214126,0.050634984,-29.200012,0.8,1.2207037071475203e-05,True,False
-29.0,0.8,0.331251217024605,0.049668726,-29.0,0.8,1.1920928910669204e-08,True,False
-50.0,1.0,0.4311889991655611,0.37585437,-50.0,1.0,0.0,True,True
-49.8,1.0,0.44128130585215103,0.34922913,-49.799988,1.0,1.2207031247157829e-05,True,True
-49.6,1.0,0.4475745961922148,0.3193928,-49.600006,1.0,6.1035156235789145e-06,True,True
-29.8,1.0,0.30927857772548045,0.05622048,-29.799988,1.0,1.2207031250710543e-05,True,False
-29.6,1.0,0.3086868912145238,0.055258855,-29.600006,1.0,6.1035156235789145e-06,True,False
-29.4,1.0,0.31443175892147396,0.054309193,-29.399994,1.0,6.1035156235789145e-06,True,False
-29.2,1.0,0.32609317400131005,0.05336202,-29.200012,1.0,1.2207031250710543e-05,True,False
-29.0,1.0,0.33017874474627523,0.05241188,-29.0,1.0,0.0,True,False
-49.8,1.2,0.37911489886680894,0.33529973,-49.799988,1.2,1.2207124379060216e-05,True,True
-49.6,1.2,0.48003953161204427,0.30940056,-49.600006,1.2,6.1037018852521436e-06,True,True
-29.6,1.2,0.3270071260812216,0.058195475,-29.600006,1.2,6.1037018852521436e-06,True,False
-29.4,1.2,0.32631787312538685,0.05725437,-29.399994,1.2,6.1037018852521436e-06,True,False
-29.2,1.2,0.3308396826509881,0.05633035,-29.200012,1.2,1.2207124382612905e-05,True,False
-49.8,1.4,0.4898210675002314,0.31432322,-49.799988,1.4,1.2207054530199822e-05,True,True
-49.6,1.4,0.49557602220660146,0.2922862,-49.600006,1.4,6.1035621895296745e-06,True,True
-49.8,1.6,0.605852428414705,0.28278303,-49.799988,1.6,1.2207054530199822e-05,True,True
-49.6,1.6,0.6021320556974159,0.269274,-49.600006,1.6,6.1035621895296745e-06,True,True
-50.0,1.8,0.5971112323527393,0.25836596,-50.0,1.8,4.768371586472142e-08,True,True
-49.8,1.8,0.6339983645682553,0.24927816,-49.799988,1.8,1.2207124379060216e-05,True,True
-49.6,1.8,0.616528975323908,0.24538264,-49.600006,1.8,6.1037018852521436e-06,True,True
-50.2,2.0,0.6010213060307829,0.2549689,-50.200012,2.0,1.2207031247157829e-05,True,True
-50.0,2.0,0.640038433976237,0.23747517,-50.0,2.0,0.0,True,True
-49.8,2.0,0.6601708792431481,0.22712171,-49.799988,2.0,1.2207031247157829e-05,True,True
-49.6,2.0,0.6340694053212154,0.22200422,-49.600006,2.0,6.1035156235789145e-06,True,True
-50.6,2.2,0.5619137401921129,0.25300485,-50.600006,2.2,6.103701885250409e-06,True,True
-50.4,2.2,0.5894578709095916,0.24631946,-50.399994,2.2,6.103701885250409e-06,True,True
-50.2,2.2,0.6075455650933571,0.23741947,-50.200012,2.2,1.2207124379059349e-05,True,True
-50.0,2.2,0.6618759743750688,0.22000863,-50.0,2.2,4.7683715642676816e-08,True,True
-50.6,2.4,0.5960416257856238,0.24285156,-50.600006,2.4,6.104260636170983e-06,True,True
-50.4,2.4,0.6097350566367534,0.23384964,-50.399994,2.4,6.104260636170983e-06,True,True
-50.2,2.4,0.6090896057347671,0.22012086,-50.200012,2.4,1.2207403770504287e-05,True,True
-50.8,2.6,0.5127875035227535,0.23917341,-50.799988,2.6,1.2207403770504287e-05,True,True
-50.6,2.6,0.5967525106803803,0.23089057,-50.600006,2.6,6.104260636170983e-06,True,True
-50.4,2.6,0.6291409232492985,0.22042534,-50.399994,2.6,6.104260636170983e-06,True,True
-50.8,2.8,0.6022795691323376,0.22799306,-50.799988,2.8,1.2207124379059349e-05,True,True
-50.6,2.8,0.6158137348521603,0.21898027,-50.600006,2.8,6.103701885250409e-06,True,True
-50.8,3.0,0.607648738298425,0.21749896,-50.799988,3.0,1.2207031247157829e-05,True,True
-50.6,3.0,0.6420181752222779,0.20666902,-50.600006,3.0,6.1035156235789145e-06,True,True
-50.8,3.2,0.619141877599545,0.20466019,-50.799988,3.2,1.2207124379059349e-05,True,True
-50.6,3.2,0.6083637720132894,0.18909948,-50.600006,3.2,6.103701885250409e-06,True,False
-50.8,3.4,0.6344067018115362,0.18840119,-50.799988,3.4,1.2207403770504287e-05,True,False
-51.0,3.6,0.5022687638047753,0.18636368,-51.0,3.6,9.536743172944284e-08,True,False
-50.8,3.6,0.524882084915128,0.16824678,-50.799988,3.6,1.2207403770504287e-05,True,False
-51.0,3.8,0.42522767372471576,0.1672968,-51.0,3.8,4.7683715642676816e-08,True,False
-50.8,3.8,0.4449468879953495,0.15005985,-50.799988,3.8,1.2207124379059349e-05,True,False
-51.0,4.0,0.41404397194415515,0.13960257,-51.0,4.0,0.0,True,False
-50.8,4.0,0.4242963312625339,0.12938398,-50.799988,4.0,1.2207031247157829e-05,True,False
-51.2,4.2,0.2999723029391213,0.12375263,-51.200012,4.2,1.2208521272341966e-05,True,False
-51.0,4.2,0.3308076642192201,0.11294438,-51.0,4.2,1.9073486345888568e-07,True,False
-50.8,4.2,0.4001585734079103,0.1117183,-50.799988,4.2,1.2208521272341966e-05,True,False
-51.6,4.4,0.2642217011492681,0.10890831,-51.600006,4.4,6.104260636164045e-06,True,False
-51.4,4.4,0.35161387543923966,0.0992691,-51.399994,4.4,6.104260636164045e-06,True,False
-51.2,4.4,0.31118431977080396,0.103239715,-51.200012,4.4,1.2207403770500818e-05,True,False
-51.0,4.4,0.2744210410095057,0.09658281,-51.0,4.4,9.536743128535363e-08,True,False
-51.6,4.6,0.432845498828536,0.095258355,-51.600006,4.6,6.104260636164045e-06,True,False
-51.4,4.6,0.42267223922075464,0.09028527,-51.399994,4.6,6.104260636164045e-06,True,False
-51.2,4.6,0.32622072019427545,0.08508406,-51.200012,4.6,1.2207403770500818e-05,True,False
-51.0,4.6,0.3507921506117477,0.09449982,-51.0,4.6,9.536743128535363e-08,True,False
-52.0,4.8,0.43364261198555215,0.080713876,-52.0,4.8,1.9073486345888568e-07,True,False
-51.8,4.8,0.44400482762119936,0.07342072,-51.799988,4.8,1.2208521272341966e-05,True,False
-51.6,4.8,0.41565054894142567,0.07643695,-51.600006,4.8,6.106495128583219e-06,True,False
-51.4,4.8,0.40534833536954656,0.07915001,-51.399994,4.8,6.106495128583219e-06,True,False
-52.2,5.0,0.3846091620284142,0.06434806,-52.200012,5.0,1.2207031247157829e-05,True,False
-52.0,5.0,0.43388553916133105,0.06169083,-52.0,5.0,0.0,True,False
-51.8,5.0,0.4085922778964539,0.06357081,-51.799988,5.0,1.2207031247157829e-05,True,False
-51.6,5.0,0.39243915770134236,0.070022106,-51.600006,5.0,6.1035156235789145e-06,True,False
-52.6,5.2,0.38012181249013016,0.06142015,-52.600006,5.2,6.106495128583219e-06,True,False
-52.4,5.2,0.44028901723778513,0.053774837,-52.399994,5.2,6.106495128583219e-06,True,False
-52.2,5.2,0.4120335561860881,0.053224787,-52.200012,5.2,1.2208521272341966e-05,True,False
-52.0,5.2,0.42796696374666277,0.061945822,-52.0,5.2,1.9073486345888568e-07,True,False
-52.6,5.4,0.4088758419214404,0.040494468,-52.600006,5.4,6.104260636164045e-06,True,False
-52.4,5.4,0.39343614091317747,0.042148102,-52.399994,5.4,6.104260636164045e-06,True,False
-53.4,5.6,0.3757958488614785,0.018570628,-53.399994,5.6,6.104260636164045e-06,True,False
-53.2,5.6,0.4218656091660191,0.016047083,-53.200012,5.6,1.2207403770500818e-05,True,False
-53.0,5.6,0.4221114020530122,0.016638316,-53.0,5.6,9.536743128535363e-08,True,False
-52.8,5.6,0.39722937566832545,0.017655216,-52.799988,5.6,1.2207403770500818e-05,True,False
-52.6,5.6,0.39886650251538375,0.034861322,-52.600006,5.6,6.104260636164045e-06,True,False
-53.6,5.8,0.3534188645512473,0.008677536,-53.600006,5.8,6.106495128583219e-06,True,False
-53.4,5.8,0.32430503709556746,0.0068349806,-53.399994,5.8,6.106495128583219e-06,True,False
-53.2,5.8,0.4220607101300802,0.0077788117,-53.200012,5.8,1.2208521272341966e-05,True,False
-53.0,5.8,0.422064320774183,0.012433722,-53.0,5.8,1.9073486345888568e-07,True,False
-52.8,5.8,0.38059908034994355,0.020173477,-52.799988,5.8,1.2208521272341966e-05,True,False
-54.2,6.0,0.3933820451030259,-0.006022252,-54.200012,6.0,1.2207031247157829e-05,True,False
-54.0,6.0,0.41726317813834807,-0.007634644,-54.0,6.0,0.0,True,False
-53.8,6.0,0.40710847800139066,-0.0066727395,-53.799988,6.0,1.2207031247157829e-05,True,False
-53.6,6.0,0.3967159192728391,0.0011300785,-53.600006,6.0,6.1035156235789145e-06,True,False
-53.4,6.0,0.39340940846437594,0.0033098473,-53.399994,6.0,6.1035156235789145e-06,True,False
-53.2,6.0,0.3930418829014908,0.009696376,-53.200012,6.0,1.2207031247157829e-05,True,False
