grid_lat,grid_lon,compound_count_total,mean_overlap_duration,mean_compound_intensity_norm,compound_count_annual_mean,mean_compound_intensity_norm_abspeak,Hazard_Frequency,Hazard_Duration,Hazard_Intensity,Hazard_Index_raw,Hazard_Index,n_events,thr_hs_abs,thr_ssh_total_abs,intensity_abspeak,intensity_adopted,hs_term_abspeak,ssh_term_abspeak,hs_term_adopted,ssh_term_adopted,clipped_high_abspeak,clipped_high_adopted,hazard_adopted,hazard_abspeak_raw,hazard_abspeak,intensity_difference,hazard_difference,hs_term_difference,ssh_term_difference,hs_contribution,ssh_contribution
-12.200000,-37.600000,61,1.970000,0.297100,1.850000,0.388200,0.064516,0.568000,0.375918,0.336145,0.325842,61,1.970000,1.264039,0.388230,0.297050,0.447187,0.329272,0.342334,0.251766,0.000000,0.032787,0.325842,0.381742,0.416325,0.091179,0.090483,0.104853,0.077506,0.052427,0.038753
-12.200000,-37.400000,54,1.890000,0.314800,1.640000,0.440900,0.039427,0.504000,0.427900,0.323776,0.304552,54,2.190000,1.251975,0.440937,0.314845,0.559965,0.321910,0.392293,0.237397,0.037037,0.092593,0.304552,0.379993,0.412680,0.126092,0.108128,0.167672,0.084513,0.083836,0.042256
-12.000000,-37.400000,59,1.860000,0.315800,1.790000,0.427700,0.057348,0.480000,0.430837,0.322728,0.302749,59,2.120000,1.259483,0.427739,0.315776,0.529025,0.326454,0.384970,0.246583,0.016949,0.067797,0.302749,0.370969,0.393877,0.111963,0.091127,0.144055,0.079871,0.072027,0.039936
-12.000000,-37.200000,51,1.820000,0.316100,1.550000,0.448400,0.028674,0.448000,0.431718,0.302797,0.268444,51,2.230000,1.251750,0.448404,0.316053,0.574589,0.322219,0.392157,0.239950,0.039216,0.078431,0.268444,0.361701,0.374567,0.132351,0.106123,0.182432,0.082270,0.091216,0.041135
-11.800000,-37.400000,58,1.950000,0.302900,1.760000,0.400000,0.053763,0.552000,0.392952,0.332905,0.320266,58,2.010000,1.270479,0.399986,0.302914,0.466401,0.333571,0.343940,0.261887,0.000000,0.068966,0.320266,0.379058,0.410732,0.097072,0.090466,0.122461,0.071683,0.061231,0.035842
-11.800000,-37.200000,55,1.820000,0.309300,1.670000,0.437100,0.043011,0.448000,0.411747,0.300919,0.265212,55,2.190000,1.256161,0.437073,0.309253,0.548918,0.325228,0.371390,0.247117,0.036364,0.072727,0.265212,0.360472,0.372006,0.127819,0.106794,0.177527,0.078111,0.088764,0.039056
-11.600000,-37.400000,64,1.890000,0.316600,1.940000,0.401200,0.075269,0.504000,0.433186,0.337485,0.328149,64,1.840000,1.460342,0.401249,0.316600,0.381582,0.420917,0.306641,0.326560,0.000000,0.062500,0.328149,0.370896,0.393727,0.084649,0.065577,0.074941,0.094357,0.037471,0.047178
-11.600000,-37.200000,56,1.880000,0.309500,1.700000,0.412600,0.046595,0.496000,0.412335,0.318310,0.295145,56,2.070000,1.262251,0.412603,0.309523,0.494636,0.330570,0.355042,0.264005,0.000000,0.071429,0.295145,0.364692,0.380799,0.103079,0.085654,0.139594,0.066565,0.069797,0.033282
-11.600000,-37.000000,50,1.820000,0.316400,1.520000,0.446100,0.025090,0.448000,0.432599,0.301896,0.266893,50,2.230000,1.255764,0.446103,0.316439,0.565348,0.326858,0.374559,0.258319,0.060000,0.080000,0.266893,0.359286,0.369535,0.129664,0.102642,0.190789,0.068539,0.095395,0.034269
-11.400000,-37.200000,58,1.980000,0.289000,1.760000,0.365800,0.053763,0.576000,0.352129,0.327298,0.310614,58,1.860000,1.286380,0.365799,0.288956,0.390552,0.341047,0.309077,0.268836,0.000000,0.051724,0.310614,0.368932,0.389632,0.076843,0.079018,0.081475,0.072211,0.040737,0.036106
-11.400000,-37.000000,54,1.830000,0.310600,1.640000,0.436000,0.039427,0.456000,0.415565,0.303664,0.269936,54,2.190000,1.261825,0.436053,0.310613,0.542396,0.329709,0.360975,0.260251,0.018519,0.074074,0.269936,0.361403,0.373946,0.125439,0.104010,0.181421,0.069458,0.090710,0.034729
-11.400000,-36.800000,46,1.850000,0.314200,1.390000,0.451100,0.010753,0.472000,0.426138,0.302964,0.268730,46,2.260000,1.256563,0.451061,0.314178,0.575808,0.326314,0.375799,0.252557,0.043478,0.065217,0.268730,0.365136,0.381725,0.136883,0.112994,0.200009,0.073757,0.100005,0.036879
-11.200000,-37.000000,54,2.020000,0.303000,1.640000,0.395200,0.039427,0.608000,0.393245,0.346891,0.344338,54,2.000000,1.274561,0.395169,0.303025,0.452720,0.337618,0.329385,0.276666,0.000000,0.037037,0.344338,0.390392,0.434347,0.092144,0.090009,0.123336,0.060952,0.061668,0.030476
-11.200000,-36.800000,49,1.880000,0.307000,1.490000,0.439300,0.021505,0.496000,0.404993,0.307499,0.276537,49,2.220000,1.261827,0.439261,0.307037,0.548778,0.329745,0.353091,0.260982,0.040816,0.061224,0.276537,0.370464,0.392825,0.132224,0.116288,0.195687,0.068762,0.097843,0.034381
-11.000000,-37.000000,53,2.110000,0.263600,1.610000,0.273600,0.035842,0.680000,0.277533,0.331125,0.317202,53,1.450000,1.290438,0.273576,0.263574,0.200083,0.347069,0.232658,0.294489,0.000000,0.018868,0.317202,0.348725,0.347530,0.010002,0.030328,-0.032575,0.052580,-0.016288,0.026290
-11.000000,-36.800000,53,2.000000,0.299800,1.610000,0.430200,0.035842,0.592000,0.383847,0.337230,0.327710,53,2.190000,1.271335,0.430186,0.299781,0.525330,0.335042,0.330189,0.269372,0.037736,0.056604,0.327710,0.402431,0.459431,0.130405,0.131721,0.195141,0.065670,0.097571,0.032835
-11.000000,-36.600000,47,1.980000,0.324000,1.420000,0.450700,0.014337,0.576000,0.454919,0.348419,0.346968,47,2.240000,1.263685,0.450694,0.323995,0.569558,0.331829,0.379224,0.268767,0.042553,0.085106,0.346968,0.400803,0.456039,0.126698,0.109071,0.190334,0.063062,0.095167,0.031531
-10.800000,-36.800000,56,2.120000,0.273900,1.700000,0.319200,0.046595,0.688000,0.307783,0.347459,0.345317,56,1.660000,1.289736,0.319201,0.273894,0.292779,0.345624,0.259848,0.287941,0.000000,0.017857,0.345317,0.379168,0.410960,0.045307,0.065643,0.032931,0.057683,0.016465,0.028841
-10.800000,-36.600000,51,2.080000,0.316300,1.550000,0.425000,0.028674,0.656000,0.432305,0.372326,0.388119,51,2.110000,1.285090,0.424968,0.316277,0.508152,0.341784,0.354671,0.277883,0.019608,0.058824,0.388119,0.418608,0.493137,0.108691,0.105019,0.153481,0.063901,0.076740,0.031950
-10.800000,-36.400000,46,2.020000,0.330500,1.390000,0.450900,0.010753,0.608000,0.474009,0.364254,0.374224,46,2.230000,1.265146,0.450862,0.330549,0.568004,0.333719,0.385070,0.276028,0.021739,0.065217,0.374224,0.410364,0.475961,0.120313,0.101736,0.182934,0.057692,0.091467,0.028846
-10.800000,-36.200000,43,1.930000,0.324800,1.300000,0.462100,0.000000,0.536000,0.457269,0.331090,0.317141,43,2.310000,1.259763,0.462118,0.324799,0.593151,0.331085,0.377052,0.272547,0.023256,0.069767,0.317141,0.388748,0.430922,0.137318,0.113780,0.216099,0.058538,0.108050,0.029269
-10.600000,-36.600000,52,2.190000,0.297300,1.580000,0.373700,0.032258,0.744000,0.376505,0.384254,0.408649,52,1.860000,1.310157,0.373726,0.297338,0.394900,0.352553,0.313773,0.280903,0.000000,0.038462,0.408649,0.421966,0.500135,0.076389,0.091486,0.081127,0.071650,0.040564,0.035825
-10.600000,-36.400000,52,2.100000,0.307000,1.580000,0.412800,0.032258,0.672000,0.404993,0.369750,0.383685,52,2.080000,1.277341,0.412820,0.306974,0.486616,0.339023,0.334559,0.279389,0.019231,0.057692,0.383685,0.418694,0.493318,0.105846,0.109634,0.152057,0.059634,0.076029,0.029817
-10.600000,-36.200000,51,1.900000,0.319200,1.550000,0.444600,0.028674,0.512000,0.440822,0.327165,0.310387,51,2.220000,1.270695,0.444604,0.319185,0.553975,0.335233,0.366782,0.271589,0.019608,0.058824,0.310387,0.381020,0.414819,0.125419,0.104432,0.187193,0.063644,0.093597,0.031822
-10.600000,-36.000000,47,1.850000,0.330500,1.420000,0.464700,0.014337,0.472000,0.474009,0.320115,0.298252,47,2.320000,1.261307,0.464670,0.330538,0.595901,0.333440,0.377503,0.283572,0.021277,0.063830,0.298252,0.373547,0.399249,0.134133,0.100997,0.218397,0.049868,0.109199,0.024934
-10.400000,-36.200000,53,1.940000,0.304200,1.610000,0.377200,0.035842,0.544000,0.396769,0.325537,0.307584,53,1.900000,1.300144,0.377200,0.304162,0.401133,0.353267,0.299667,0.308656,0.000000,0.018868,0.307584,0.358336,0.367556,0.073039,0.059972,0.101466,0.044611,0.050733,0.022306
-10.400000,-36.000000,50,1.880000,0.324900,1.520000,0.446000,0.025090,0.496000,0.457562,0.326217,0.308755,50,2.230000,1.271858,0.445964,0.324887,0.552967,0.338961,0.358971,0.290803,0.000000,0.060000,0.308755,0.375213,0.402720,0.121078,0.093965,0.193996,0.048159,0.096998,0.024079
-10.400000,-35.800000,47,1.890000,0.328200,1.420000,0.464100,0.014337,0.504000,0.467254,0.328530,0.312736,47,2.320000,1.262563,0.464073,0.328230,0.594732,0.333415,0.375469,0.280990,0.042553,0.063830,0.312736,0.383897,0.420814,0.135844,0.108078,0.219262,0.052425,0.109631,0.026213
-10.200000,-36.000000,56,1.930000,0.303200,1.700000,0.395900,0.046595,0.536000,0.393833,0.325476,0.307479,56,2.000000,1.292758,0.395877,0.303193,0.444597,0.347157,0.316045,0.290341,0.000000,0.017857,0.307479,0.369157,0.390101,0.092684,0.082623,0.128552,0.056815,0.064276,0.028408
-10.200000,-35.800000,51,1.900000,0.309500,1.550000,0.446700,0.028674,0.512000,0.412335,0.317670,0.294042,51,2.260000,1.270104,0.446711,0.309456,0.558357,0.335065,0.346453,0.272459,0.019608,0.058824,0.294042,0.382137,0.417146,0.137255,0.123104,0.211903,0.062606,0.105952,0.031303
-10.200000,-35.600000,47,1.890000,0.317800,1.420000,0.461600,0.014337,0.504000,0.436711,0.318349,0.295212,47,2.330000,1.266157,0.461564,0.317751,0.588964,0.334164,0.357791,0.277712,0.042553,0.063830,0.295212,0.382567,0.418043,0.143813,0.122830,0.231173,0.056453,0.115587,0.028226
-10.000000,-35.800000,55,1.870000,0.298700,1.670000,0.394000,0.043011,0.488000,0.380617,0.303876,0.270300,55,2.010000,1.284509,0.394009,0.298656,0.444156,0.343862,0.306952,0.290361,0.000000,0.036364,0.270300,0.350971,0.352211,0.095353,0.081911,0.137204,0.053501,0.068602,0.026751
-10.000000,-35.600000,49,1.880000,0.313900,1.490000,0.450200,0.021505,0.496000,0.425257,0.314254,0.288164,49,2.270000,1.273416,0.450224,0.313850,0.562832,0.337616,0.348139,0.279561,0.040816,0.040816,0.288164,0.376276,0.404936,0.136374,0.116773,0.214692,0.058055,0.107346,0.029027
-10.000000,-35.400000,46,1.930000,0.324400,1.390000,0.468200,0.010753,0.536000,0.456094,0.334282,0.322636,46,2.350000,1.268474,0.468154,0.324374,0.600414,0.335893,0.366848,0.281900,0.043478,0.065217,0.322636,0.395532,0.445058,0.143780,0.122421,0.233566,0.053993,0.116783,0.026997
-9.800000,-35.800000,54,1.980000,0.311400,1.640000,0.427600,0.039427,0.576000,0.417915,0.344447,0.340132,54,2.130000,1.310815,0.427583,0.311411,0.500068,0.355099,0.328431,0.294391,0.000000,0.037037,0.340132,0.396912,0.447933,0.116172,0.107800,0.171636,0.060707,0.085818,0.030354
-9.800000,-35.600000,51,1.960000,0.317100,1.550000,0.438800,0.028674,0.560000,0.434655,0.341110,0.334388,51,2.190000,1.292465,0.438775,0.317124,0.530345,0.347204,0.343281,0.290967,0.019608,0.039216,0.334388,0.393929,0.441716,0.121650,0.107328,0.187064,0.056237,0.093532,0.028118
-9.800000,-35.400000,48,1.880000,0.326200,1.450000,0.458500,0.017921,0.496000,0.461380,0.325100,0.306833,48,2.280000,1.278232,0.458458,0.326236,0.576847,0.340069,0.369332,0.283140,0.041667,0.041667,0.306833,0.379448,0.411544,0.132222,0.104711,0.207515,0.056929,0.103757,0.028464
-9.600000,-35.600000,51,2.020000,0.291400,1.550000,0.325000,0.028674,0.608000,0.359178,0.331951,0.318623,51,1.600000,1.380091,0.324995,0.291355,0.259068,0.390922,0.241061,0.341649,0.000000,0.000000,0.318623,0.349599,0.349352,0.033639,0.030728,0.018007,0.049272,0.009003,0.024636
-9.600000,-35.400000,49,1.960000,0.309200,1.490000,0.427100,0.021505,0.560000,0.411454,0.330986,0.316964,49,2.130000,1.308327,0.427102,0.309207,0.501159,0.353046,0.330132,0.288281,0.020408,0.020408,0.316964,0.385350,0.423842,0.117896,0.106878,0.171027,0.064765,0.085513,0.032382
-9.600000,-35.200000,48,1.940000,0.304500,1.450000,0.446300,0.017921,0.544000,0.397651,0.319857,0.297808,48,2.260000,1.279132,0.446289,0.304519,0.555479,0.337098,0.345895,0.263143,0.020833,0.020833,0.297808,0.388995,0.431437,0.141770,0.133629,0.209585,0.073955,0.104792,0.036977
-9.400000,-35.400000,51,2.020000,0.280100,1.550000,0.303200,0.028674,0.608000,0.325991,0.320888,0.299583,51,1.520000,1.366279,0.303254,0.280148,0.222366,0.384141,0.226644,0.333652,0.000000,0.000000,0.299583,0.338071,0.325332,0.023106,0.025750,-0.004278,0.050489,-0.002139,0.025244
-9.400000,-35.200000,49,2.060000,0.306800,1.490000,0.431200,0.021505,0.640000,0.404405,0.355304,0.358819,49,2.150000,1.309146,0.431193,0.306804,0.510578,0.351809,0.334934,0.278674,0.020408,0.020408,0.358819,0.414186,0.483924,0.124389,0.125105,0.175644,0.073135,0.087822,0.036568
-9.400000,-35.000000,47,1.980000,0.309800,1.420000,0.452700,0.014337,0.576000,0.413216,0.334518,0.323042,47,2.300000,1.273998,0.452731,0.309826,0.567610,0.337851,0.339956,0.279695,0.021277,0.042553,0.323042,0.401883,0.458289,0.142905,0.135248,0.227654,0.058156,0.113827,0.029078
-9.200000,-35.200000,54,2.060000,0.292000,1.640000,0.364500,0.039427,0.640000,0.360940,0.346789,0.344163,54,1.830000,1.343808,0.364538,0.292025,0.356058,0.373018,0.263072,0.320978,0.000000,0.018519,0.344163,0.384817,0.422731,0.072513,0.078568,0.092986,0.052041,0.046493,0.026020
-9.200000,-35.000000,51,2.080000,0.305200,1.550000,0.435800,0.028674,0.656000,0.399706,0.361460,0.369415,51,2.200000,1.294326,0.435800,0.305180,0.524887,0.346714,0.327422,0.282939,0.019608,0.039216,0.369415,0.424351,0.505105,0.130620,0.135690,0.197465,0.063775,0.098732,0.031887
-9.200000,-34.800000,49,2.000000,0.304000,1.490000,0.456800,0.021505,0.592000,0.396182,0.336562,0.326561,49,2.340000,1.272311,0.456755,0.304018,0.576288,0.337222,0.328331,0.279705,0.020408,0.040816,0.326561,0.411739,0.478827,0.152737,0.152265,0.247956,0.057517,0.123978,0.028759
-9.000000,-35.000000,53,2.000000,0.305800,1.610000,0.419100,0.035842,0.592000,0.401468,0.343104,0.337820,53,2.110000,1.307188,0.419054,0.305785,0.483033,0.355075,0.309240,0.302330,0.018868,0.018868,0.337820,0.396528,0.447132,0.113269,0.109313,0.173793,0.052745,0.086896,0.026373
-9.000000,-34.800000,53,1.960000,0.295700,1.610000,0.446400,0.035842,0.560000,0.371806,0.322549,0.302442,53,2.300000,1.281661,0.446424,0.295742,0.551317,0.341531,0.308269,0.283215,0.018868,0.037736,0.302442,0.400374,0.455145,0.150682,0.152703,0.243048,0.058315,0.121524,0.029158
-8.800000,-35.000000,55,2.000000,0.298500,1.670000,0.391100,0.043011,0.592000,0.380029,0.338347,0.329632,55,1.960000,1.326403,0.391098,0.298539,0.418448,0.363747,0.289572,0.307506,0.000000,0.018182,0.329632,0.384095,0.421226,0.092559,0.091594,0.128876,0.056242,0.064438,0.028121
-8.800000,-34.800000,54,2.040000,0.302200,1.640000,0.441200,0.039427,0.624000,0.390896,0.351441,0.352170,54,2.250000,1.288328,0.441180,0.302154,0.537444,0.344916,0.316857,0.287450,0.018519,0.037037,0.352170,0.420122,0.496292,0.139027,0.144122,0.220587,0.057467,0.110293,0.028733
-8.600000,-34.800000,55,2.090000,0.296300,1.670000,0.431300,0.043011,0.664000,0.373568,0.360193,0.367234,55,2.190000,1.303582,0.431256,0.296315,0.511089,0.351424,0.302807,0.289823,0.018182,0.054545,0.367234,0.429388,0.515599,0.134941,0.148364,0.208281,0.061601,0.104141,0.030801
-8.600000,-34.600000,52,2.130000,0.307500,1.580000,0.455900,0.032258,0.696000,0.406461,0.378240,0.398297,52,2.340000,1.281477,0.455943,0.307490,0.566638,0.345248,0.309248,0.305733,0.019231,0.038462,0.398297,0.449560,0.557629,0.148453,0.159332,0.257391,0.039515,0.128695,0.019757
-8.400000,-34.800000,61,2.030000,0.283800,1.850000,0.385000,0.064516,0.616000,0.336858,0.339125,0.330971,61,1.970000,1.316863,0.385037,0.283772,0.410437,0.359638,0.260608,0.306936,0.016393,0.032787,0.330971,0.396049,0.446135,0.101265,0.115164,0.149829,0.052701,0.074915,0.026351
-8.400000,-34.600000,54,2.040000,0.304500,1.640000,0.446800,0.039427,0.624000,0.397651,0.353692,0.356045,54,2.290000,1.289405,0.446848,0.304463,0.544906,0.348791,0.301334,0.307591,0.018519,0.055556,0.356045,0.423127,0.502554,0.142386,0.146508,0.243571,0.041200,0.121786,0.020600
-8.200000,-34.800000,62,2.020000,0.285500,1.880000,0.406100,0.068100,0.608000,0.341850,0.339317,0.331302,62,2.080000,1.335369,0.406120,0.285471,0.442751,0.369489,0.250593,0.320350,0.016129,0.016129,0.331302,0.405756,0.466360,0.120648,0.135058,0.192158,0.049139,0.096079,0.024569
-8.200000,-34.600000,61,1.920000,0.287000,1.850000,0.429800,0.064516,0.528000,0.346256,0.312924,0.285874,61,2.240000,1.299459,0.429847,0.286982,0.506095,0.353600,0.261572,0.312393,0.016393,0.032787,0.285874,0.390476,0.434522,0.142865,0.148648,0.244523,0.041207,0.122262,0.020604
-8.000000,-34.800000,65,2.000000,0.274500,1.970000,0.377000,0.078853,0.592000,0.309545,0.326799,0.309757,65,1.930000,1.354498,0.377036,0.274453,0.376726,0.377345,0.227941,0.320964,0.000000,0.015385,0.309757,0.388586,0.430584,0.102583,0.120827,0.148785,0.056381,0.074392,0.028190
-8.000000,-34.600000,64,1.860000,0.281600,1.940000,0.419600,0.075269,0.480000,0.330396,0.295222,0.255405,64,2.170000,1.324909,0.419625,0.281578,0.475504,0.363746,0.251494,0.311662,0.015625,0.015625,0.255405,0.372640,0.397359,0.138047,0.141954,0.224010,0.052084,0.112005,0.026042
-8.000000,-34.400000,61,1.890000,0.298800,1.850000,0.452800,0.064516,0.504000,0.380910,0.316476,0.291987,61,2.350000,1.297281,0.452766,0.298793,0.550712,0.354820,0.272300,0.325286,0.016393,0.032787,0.291987,0.394628,0.443173,0.153973,0.151186,0.278412,0.029534,0.139206,0.014767
-7.800000,-34.800000,69,1.990000,0.266800,2.090000,0.343600,0.093190,0.584000,0.286931,0.321374,0.300418,69,1.750000,1.378044,0.343560,0.266846,0.298508,0.388612,0.202366,0.331327,0.000000,0.014493,0.300418,0.372948,0.398002,0.076714,0.097584,0.096143,0.057285,0.048071,0.028642
-7.800000,-34.600000,66,1.880000,0.275300,2.000000,0.393000,0.082437,0.496000,0.311894,0.296777,0.258082,66,2.030000,1.342964,0.392988,0.275313,0.413031,0.372945,0.227718,0.322907,0.015152,0.015152,0.258082,0.366239,0.384023,0.117676,0.125940,0.185313,0.050038,0.092657,0.025019
-7.800000,-34.400000,63,1.870000,0.295800,1.910000,0.450900,0.071685,0.488000,0.372100,0.310595,0.281865,63,2.330000,1.307871,0.450913,0.295847,0.543694,0.358132,0.272642,0.319052,0.015873,0.015873,0.281865,0.390702,0.434993,0.155066,0.153127,0.271052,0.039081,0.135526,0.019540
-7.600000,-34.800000,63,1.780000,0.278500,1.910000,0.284200,0.071685,0.416000,0.321292,0.269659,0.211406,63,1.400000,1.430550,0.284192,0.278452,0.148846,0.419537,0.167250,0.389655,0.000000,0.000000,0.211406,0.278301,0.200795,0.005739,-0.010610,-0.018404,0.029882,-0.009202,0.014941
-7.600000,-34.600000,66,1.860000,0.264100,2.000000,0.359200,0.082437,0.480000,0.279001,0.280480,0.230030,66,1.850000,1.359312,0.359192,0.264058,0.339827,0.378557,0.211230,0.316886,0.015152,0.015152,0.230030,0.342986,0.335572,0.095134,0.105542,0.128597,0.061671,0.064298,0.030835
-7.600000,-34.400000,64,1.830000,0.280900,1.940000,0.444000,0.075269,0.456000,0.328341,0.286536,0.240456,64,2.310000,1.315022,0.443996,0.280892,0.529762,0.358230,0.259306,0.302478,0.015625,0.015625,0.240456,0.377562,0.407615,0.163104,0.167159,0.270456,0.055753,0.135228,0.027876
-7.400000,-34.600000,64,1.910000,0.257800,1.940000,0.368000,0.075269,0.520000,0.260499,0.285256,0.238252,64,1.910000,1.364901,0.367980,0.257788,0.355025,0.380936,0.197725,0.317850,0.015625,0.015625,0.238252,0.358590,0.368084,0.110193,0.129833,0.157300,0.063085,0.078650,0.031543
-7.400000,-34.400000,67,1.840000,0.277300,2.030000,0.439200,0.086022,0.464000,0.317768,0.289263,0.245149,67,2.300000,1.317000,0.439242,0.277326,0.518014,0.360470,0.243415,0.311237,0.014925,0.014925,0.245149,0.381292,0.415388,0.161916,0.170239,0.274599,0.049233,0.137300,0.024616
-7.200000,-34.600000,63,1.830000,0.264400,1.910000,0.388200,0.071685,0.456000,0.279883,0.269189,0.210597,63,2.010000,1.364615,0.388231,0.264406,0.394616,0.381847,0.204832,0.323981,0.015873,0.015873,0.210597,0.346799,0.343518,0.123825,0.132921,0.189784,0.057866,0.094892,0.028933
-7.200000,-34.400000,62,1.850000,0.272500,1.880000,0.438300,0.068100,0.472000,0.303671,0.281257,0.231369,62,2.300000,1.318361,0.438278,0.272504,0.516424,0.360131,0.239564,0.305444,0.016129,0.016129,0.231369,0.377474,0.407431,0.165774,0.176062,0.276861,0.054687,0.138430,0.027343
-7.000000,-34.800000,67,1.760000,0.218200,2.030000,0.257300,0.086022,0.400000,0.144200,0.210074,0.108847,67,1.380000,1.406612,0.257331,0.218184,0.116177,0.398484,0.114245,0.322124,0.000000,0.014925,0.108847,0.263504,0.169965,0.039146,0.061118,0.001932,0.076360,0.000966,0.038180
-7.000000,-34.600000,60,1.880000,0.258100,1.820000,0.403300,0.060932,0.496000,0.261380,0.272771,0.216762,60,2.110000,1.351790,0.403263,0.258120,0.432540,0.373987,0.208333,0.307907,0.016667,0.016667,0.216762,0.364519,0.380438,0.145143,0.163676,0.224206,0.066080,0.112103,0.033040
-7.000000,-34.400000,63,1.970000,0.267400,1.910000,0.433400,0.071685,0.568000,0.288693,0.309459,0.279911,63,2.280000,1.326259,0.433401,0.267393,0.503111,0.363692,0.227591,0.307194,0.015873,0.015873,0.279911,0.408083,0.471208,0.166008,0.191297,0.275520,0.056497,0.137760,0.028249
-6.800000,-34.800000,61,1.930000,0.217300,1.850000,0.268500,0.064516,0.536000,0.141557,0.247358,0.173020,61,1.430000,1.391897,0.268485,0.217285,0.149102,0.387868,0.140429,0.294141,0.000000,0.016393,0.173020,0.307583,0.261808,0.051200,0.088788,0.008673,0.093727,0.004337,0.046863
-6.800000,-34.600000,61,1.850000,0.260700,1.850000,0.419800,0.064516,0.472000,0.269016,0.268511,0.209429,61,2.190000,1.342656,0.419811,0.260655,0.472047,0.367576,0.229749,0.291560,0.016393,0.016393,0.209429,0.366488,0.384541,0.159157,0.175111,0.242298,0.076016,0.121149,0.038008
-6.600000,-34.800000,60,1.950000,0.227700,1.820000,0.349800,0.060932,0.552000,0.172100,0.261677,0.197668,60,1.860000,1.373365,0.349839,0.227699,0.320574,0.379103,0.168750,0.286648,0.000000,0.016667,0.197668,0.354858,0.360309,0.122140,0.162642,0.151824,0.092455,0.075912,0.046228
-6.600000,-34.600000,59,1.900000,0.252100,1.790000,0.418500,0.057348,0.512000,0.243759,0.271036,0.213775,59,2.210000,1.341600,0.418551,0.252053,0.469361,0.367740,0.209870,0.294235,0.016949,0.016949,0.213775,0.376763,0.405950,0.166498,0.192175,0.259491,0.073505,0.129745,0.036753
-6.400000,-34.800000,57,2.040000,0.241100,1.730000,0.388200,0.050179,0.624000,0.211454,0.295211,0.255386,57,2.038000,1.365340,0.388191,0.241124,0.401452,0.374930,0.200697,0.281552,0.000000,0.017544,0.255386,0.395609,0.445218,0.147067,0.189832,0.200756,0.093378,0.100378,0.046689
-6.400000,-34.600000,58,1.970000,0.248900,1.760000,0.431000,0.053763,0.568000,0.234361,0.285375,0.238456,58,2.270000,1.345935,0.431048,0.248880,0.495074,0.367022,0.217926,0.279835,0.017241,0.017241,0.238456,0.400862,0.456162,0.182168,0.217705,0.277148,0.087188,0.138574,0.043594
-6.200000,-35.000000,66,1.800000,0.208100,2.000000,0.269300,0.082437,0.432000,0.114537,0.209658,0.108132,66,1.470000,1.394526,0.269349,0.208103,0.148851,0.389847,0.116533,0.299673,0.000000,0.000000,0.108132,0.279349,0.202978,0.061246,0.094847,0.032318,0.090174,0.016159,0.045087
-6.200000,-34.800000,59,1.970000,0.244900,1.790000,0.404300,0.057348,0.568000,0.222614,0.282654,0.233773,59,2.120000,1.361824,0.404313,0.244931,0.434656,0.373971,0.206256,0.283606,0.000000,0.016949,0.233773,0.387881,0.429115,0.159382,0.195342,0.228400,0.090365,0.114200,0.045183
-6.200000,-34.600000,65,1.850000,0.244800,1.970000,0.436400,0.078853,0.472000,0.222320,0.257724,0.190864,65,2.300000,1.346455,0.436449,0.244772,0.507805,0.365094,0.222285,0.267259,0.015385,0.015385,0.190864,0.380089,0.412879,0.191677,0.222016,0.285520,0.097835,0.142760,0.048917
-6.000000,-35.000000,66,1.760000,0.223500,2.000000,0.350800,0.082437,0.400000,0.159765,0.214067,0.115721,66,1.870000,1.390955,0.350853,0.223454,0.314241,0.387465,0.153298,0.293611,0.000000,0.000000,0.115721,0.311898,0.270797,0.127399,0.155077,0.160944,0.093853,0.080472,0.046927
-6.000000,-34.800000,67,1.850000,0.232800,2.030000,0.411500,0.086022,0.472000,0.187078,0.248366,0.174757,67,2.180000,1.365858,0.411507,0.232801,0.449183,0.373832,0.192164,0.273438,0.000000,0.014925,0.174757,0.369253,0.390302,0.178706,0.215546,0.257018,0.100393,0.128509,0.050197
-5.800000,-35.000000,72,1.750000,0.226900,2.180000,0.355800,0.103943,0.392000,0.169750,0.221898,0.129198,72,1.900000,1.381765,0.355812,0.226851,0.327686,0.383937,0.158701,0.295001,0.000000,0.000000,0.129198,0.319029,0.285655,0.128961,0.156457,0.168985,0.088936,0.084493,0.044468
-5.800000,-34.800000,64,1.840000,0.243900,1.940000,0.426100,0.075269,0.464000,0.219677,0.252982,0.182701,64,2.240000,1.363358,0.426122,0.243852,0.478136,0.374108,0.206801,0.280903,0.000000,0.015625,0.182701,0.370752,0.393425,0.182270,0.210724,0.271335,0.093205,0.135667,0.046603
-5.600000,-35.000000,69,1.680000,0.223000,2.090000,0.380800,0.093190,0.336000,0.158297,0.195829,0.084328,69,2.030000,1.383637,0.380841,0.223008,0.379838,0.381844,0.167945,0.278070,0.000000,0.000000,0.084328,0.310049,0.266945,0.157833,0.182617,0.211892,0.103774,0.105946,0.051887
-5.600000,-34.800000,61,1.930000,0.249900,1.850000,0.440600,0.064516,0.536000,0.237298,0.279271,0.227951,61,2.300000,1.365896,0.440640,0.249879,0.505975,0.375305,0.218539,0.281219,0.000000,0.016393,0.227951,0.398865,0.452002,0.190761,0.224051,0.287436,0.094087,0.143718,0.047043
