grid_lat,grid_lon,compound_count_total,mean_integrated_severity,compound_count_annual_mean,mean_overlap_duration,mean_full_criterion_duration,mean_compound_intensity_norm,thr_hs_abs,thr_zos_abs,mhws_m,Hazard_Frequency,Hazard_Severity,Hazard_Index_raw,Hazard_Index
-17.6,-39.0,97,0.3547,2.94,2.24,1.77,0.2148,1.208,0.262813,1.152385,0.2626865671641791,0.248876404494382,0.25578148582928056,0.26902388789790177
-17.6,-38.8,74,0.3584,2.24,2.2,1.69,0.2296,1.72,0.256302,1.086111,0.19402985074626866,0.2530337078651685,0.22353177930571858,0.23366005259383218
-17.4,-39.0,67,0.2901,2.03,1.94,1.57,0.1944,1.41,0.262813,1.095402,0.17313432835820897,0.17629213483146067,0.17471323159483482,0.18012743890104638
-17.4,-38.8,62,0.3546,1.88,2.11,1.66,0.2332,1.82,0.257227,1.030572,0.1582089552238806,0.2487640449438202,0.20348650008385039,0.2116791408448114
-17.2,-39.0,66,0.3261,2.0,2.15,1.65,0.2033,1.56,0.264168,1.046291,0.1701492537313433,0.21674157303370784,0.19344541338252558,0.20066845657330956
-17.2,-38.8,57,0.3661,1.73,2.37,1.81,0.2335,1.83,0.257742,0.972383,0.14328358208955225,0.2616853932584269,0.20248448767398958,0.21058037109913752
-17.0,-39.0,73,0.3369,2.21,2.38,1.79,0.2015,1.5,0.266732,1.005759,0.191044776119403,0.22887640449438196,0.20996059030689246,0.21877838871623234
-17.0,-38.8,55,0.3497,1.67,2.47,1.84,0.2241,1.81,0.257697,0.929029,0.1373134328358209,0.2432584269662921,0.1902859299010565,0.19720388385222237
-16.8,-39.0,72,0.324,2.18,2.42,1.81,0.1918,1.5,0.268807,0.97206,0.1880597014925373,0.21438202247191007,0.2012208619822237,0.20919472590522076
-16.8,-38.8,57,0.3419,1.73,2.53,1.84,0.2181,1.83,0.259235,0.926524,0.14328358208955225,0.23449438202247183,0.18888898205601204,0.19567204251641257
-16.6,-39.0,75,0.3043,2.27,2.56,1.88,0.1752,1.25,0.272469,0.967801,0.19701492537313434,0.19224719101123594,0.19463105819218512,0.20196859081630777
-16.6,-38.8,54,0.3954,1.64,2.72,2.04,0.2391,1.88,0.261208,0.940806,0.13432835820895522,0.2946067415730337,0.21446754989099445,0.22372055389028853
-16.4,-38.8,64,0.4018,1.94,2.8,2.05,0.2394,1.8,0.264891,0.951885,0.16417910447761194,0.3017977528089887,0.23298842864330033,0.24402986446974015
-16.4,-38.6,50,0.3979,1.52,2.88,2.12,0.2299,1.98,0.258682,0.917305,0.12238805970149254,0.2974157303370785,0.20990189501928552,0.21871402563489575
-16.2,-38.8,71,0.3651,2.15,2.79,2.0,0.2096,1.54,0.26961,0.96449,0.18507462686567164,0.2605617977528089,0.22281821230924026,0.23287758141929785
-16.2,-38.6,60,0.3799,1.82,2.8,1.97,0.228,1.92,0.261717,0.938238,0.15223880597014924,0.277191011235955,0.21471490860305215,0.22399179830449256
-16.0,-38.8,68,0.3635,2.06,2.75,2.09,0.206,1.46,0.272761,0.959015,0.1761194029850746,0.25876404494382016,0.2174417239644474,0.2269819231688703
-16.0,-38.6,55,0.3898,1.67,2.82,1.98,0.2265,1.94,0.263058,0.936481,0.1373134328358209,0.28831460674157294,0.2128140197886969,0.22190735394177896
-15.8,-38.8,62,0.2713,1.88,2.44,1.85,0.1635,1.4,0.270123,0.925339,0.1582089552238806,0.15516853932584265,0.15668874727486162,0.1603624560951838
-15.8,-38.6,39,0.3865,1.18,3.08,2.15,0.2307,2.01,0.262774,0.90887,0.08955223880597014,0.2846067415730336,0.18707949018950187,0.1936878206660659
-15.8,-38.4,28,0.313,0.85,3.32,2.0,0.2167,2.07,0.26828,0.908908,0.056716417910447764,0.20202247191011233,0.12936944491028005,0.13040511962338402
-15.6,-38.8,50,0.2658,1.52,2.52,1.84,0.1545,1.62,0.267928,0.920412,0.12238805970149254,0.14898876404494377,0.13568841187321815,0.13733426506555838
-15.6,-38.6,32,0.3782,0.97,3.09,2.19,0.2161,2.01,0.264999,0.907959,0.06865671641791045,0.27528089887640445,0.17196880764715744,0.17711800511226758
-15.4,-38.8,47,0.282,1.42,2.72,1.89,0.1692,1.76,0.267544,0.916845,0.11343283582089553,0.16719101123595498,0.14031192352842525,0.14240423692969711
-15.4,-38.6,27,0.3583,0.82,3.22,2.15,0.2124,2.02,0.268741,0.909304,0.05373134328358209,0.2529213483146067,0.1533263457990944,0.15667537100719028
-15.2,-38.8,41,0.2851,1.24,2.68,1.9,0.1695,1.76,0.268576,0.911592,0.0955223880597015,0.17067415730337077,0.13309827268153612,0.1344940142334357
-15.2,-38.6,26,0.3087,0.79,2.73,1.88,0.2088,2.04,0.271145,0.91138,0.050746268656716415,0.19719101123595498,0.1239686399463357,0.1244827966678313
-15.0,-38.8,33,0.2947,1.0,2.76,1.94,0.1728,1.87,0.269283,0.912432,0.07164179104477612,0.18146067415730335,0.12655123260103973,0.12731477224663934
-15.0,-38.6,22,0.2821,0.67,2.82,1.68,0.2085,2.06,0.272347,0.914858,0.03880597014925373,0.16730337078651683,0.10305467046788527,0.10154931131502969
-14.8,-38.8,31,0.3374,0.94,2.68,2.03,0.1813,1.9,0.270801,0.917464,0.06567164179104477,0.22943820224719094,0.14755492201911785,0.1503466411666268
-14.8,-38.6,22,0.3454,0.67,3.0,1.77,0.2251,2.07,0.272824,0.919487,0.03880597014925373,0.23842696629213478,0.13861646822069426,0.14054506335166148
-14.6,-38.8,29,0.3591,0.88,2.55,1.97,0.201,1.938,0.27109,0.922739,0.05970149253731343,0.25382022471910104,0.15676085862820724,0.16044153073796869
-14.6,-38.6,20,0.4035,0.61,3.0,1.9,0.2423,2.08,0.272047,0.924689,0.03283582089552239,0.30370786516853926,0.16827184303203083,0.17306405046065576
-14.4,-38.8,29,0.4288,0.88,2.93,2.21,0.2168,1.95,0.271703,0.928005,0.05970149253731343,0.3321348314606741,0.19591816199899376,0.20337998124275913
-14.4,-38.6,20,0.4322,0.61,2.9,1.95,0.2517,2.1,0.271261,0.930156,0.03283582089552239,0.33595505617977517,0.18439543853764878,0.19074458890380475
-14.2,-38.8,30,0.4283,0.91,2.93,2.23,0.2182,1.87,0.272322,0.933036,0.0626865671641791,0.3315730337078652,0.19712980043602213,0.20470861913606356
-14.2,-38.6,22,0.468,0.67,3.09,2.09,0.259,2.1,0.270083,0.935595,0.03880597014925373,0.3761797752808988,0.20749287271507627,0.2160723808823259
-14.0,-38.8,34,0.3938,1.03,2.82,2.09,0.2169,1.8,0.273689,0.938179,0.07462686567164178,0.2928089887640448,0.1837179272178433,0.19000165505066288
-14.0,-38.6,21,0.523,0.64,2.95,2.33,0.2616,2.08,0.268625,0.940826,0.03582089552238806,0.4379775280898876,0.23689921180613782,0.24831828463193512
-13.8,-38.8,37,0.383,1.12,3.16,2.16,0.2061,1.73,0.276116,0.945465,0.08358208955223881,0.28067415730337075,0.18212812342780477,0.18825833501903308
-13.8,-38.6,25,0.5008,0.76,3.16,2.2,0.2718,2.08,0.268781,0.945531,0.04776119402985075,0.4130337078651685,0.23039745094750963,0.24118869416502695
-13.6,-38.8,42,0.3511,1.27,3.17,2.12,0.191,1.71,0.279738,0.948108,0.09850746268656717,0.2448314606741573,0.17166946168036223,0.17678975339745123
-13.6,-38.6,30,0.4528,0.91,3.0,2.17,0.2391,2.07,0.270088,0.949112,0.0626865671641791,0.35910112359550556,0.21089384537984232,0.21980176170948343
-13.4,-38.8,44,0.3538,1.33,2.93,2.11,0.2072,1.71,0.282958,0.951327,0.1044776119402985,0.2478651685393258,0.17617139023981215,0.18172640173596424
-13.4,-38.6,38,0.4473,1.15,3.24,2.16,0.2424,2.05,0.273293,0.950906,0.08656716417910448,0.35292134831460664,0.21974425624685556,0.22950679490244394
-13.4,-38.4,27,0.5082,0.82,3.37,2.26,0.2704,2.14,0.265411,0.95337,0.05373134328358209,0.4213483146067415,0.2375398289451618,0.24902076169109397
-13.2,-38.6,45,0.5099,1.36,3.56,2.38,0.2674,1.99,0.281181,0.953393,0.10746268656716418,0.4232584269662921,0.26536055676672815,0.279527942772026
-13.2,-38.4,37,0.4837,1.12,3.51,2.3,0.252,2.11,0.27033,0.952719,0.08358208955223881,0.3938202247191011,0.23870115713566997,0.2502942312289671
-13.2,-38.2,27,0.4912,0.82,3.44,2.33,0.2535,2.17,0.260825,0.952711,0.05373134328358209,0.4022471910112359,0.227989267147409,0.23854796888504753
-13.2,-38.0,23,0.3629,0.7,2.87,2.04,0.2457,2.2,0.255684,0.952021,0.041791044776119404,0.2580898876404494,0.14994046620828438,0.1529625406866621
-13.0,-38.4,55,0.4871,1.67,3.69,2.35,0.2782,1.96,0.282711,0.949998,0.1373134328358209,0.3976404494382022,0.26747694113701154,0.2818486915905037
-13.0,-38.2,37,0.4574,1.12,3.68,2.35,0.2371,2.1,0.269589,0.950352,0.08358208955223881,0.3642696629213482,0.2239258762367935,0.2340922047113775
-13.0,-38.0,31,0.4022,0.94,3.19,2.16,0.2157,2.17,0.258492,0.9505,0.06567164179104477,0.3022471910112359,0.18395941640114036,0.19026646315673332
-13.0,-37.8,23,0.2951,0.7,2.43,1.83,0.2213,2.23,0.251533,0.950143,0.041791044776119404,0.18191011235955049,0.11185057856783495,0.11119457878960626
-12.8,-38.0,35,0.4467,1.06,3.74,2.37,0.2181,2.1,0.267769,0.949006,0.07761194029850746,0.3522471910112359,0.2149295656548717,0.22422718328766622
-12.8,-37.8,27,0.3797,0.82,3.3,2.19,0.1983,2.19,0.255388,0.948939,0.05373134328358209,0.27696629213483137,0.16534881770920673,0.16985876901009578
-12.6,-37.8,32,0.3927,0.97,3.5,2.22,0.2105,2.12,0.264652,0.947612,0.06865671641791045,0.2915730337078651,0.18011487506288776,0.18605068132918953
-12.6,-37.6,23,0.3843,0.7,3.57,2.22,0.2154,2.21,0.252491,0.949102,0.041791044776119404,0.2821348314606741,0.16196293811839674,0.16614593868956765
-12.4,-37.8,38,0.3322,1.15,3.53,2.26,0.1986,1.78,0.27338,0.96485,0.08656716417910448,0.22359550561797747,0.15508133489854098,0.15859982713915297
-12.4,-37.6,28,0.4017,0.85,3.75,2.32,0.2128,2.14,0.260133,0.949246,0.056716417910447764,0.30168539325842686,0.1792009055844373,0.18504845620552046
-12.4,-37.4,24,0.3842,0.73,3.17,2.25,0.1997,2.24,0.249054,0.950421,0.04477611940298507,0.2820224719101123,0.1633992956565487,0.167720995237132
-12.2,-37.6,37,0.3432,1.12,3.73,2.22,0.2169,1.97,0.268988,0.953568,0.08358208955223881,0.23595505617977525,0.15976857286600704,0.1637396789201714
-12.2,-37.4,24,0.3752,0.73,3.75,2.25,0.2225,2.19,0.255146,0.951332,0.04477611940298507,0.2719101123595505,0.1583431158812678,0.16217657551628384
-12.0,-37.4,29,0.3501,0.88,3.62,2.14,0.208,2.12,0.262948,0.952447,0.05970149253731343,0.2437078651685393,0.15170467885292635,0.15489711101712056
-12.0,-37.2,23,0.3557,0.7,2.83,2.0,0.2153,2.23,0.251289,0.952844,0.041791044776119404,0.24999999999999997,0.1458955223880597,0.14852700490998363
-11.8,-37.4,32,0.314,0.97,3.44,2.09,0.1886,2.01,0.269803,0.958718,0.06865671641791045,0.2031460674157303,0.13590139191682038,0.137567811103551
-11.8,-37.2,24,0.343,0.73,3.42,1.96,0.2153,2.19,0.255789,0.953543,0.04477611940298507,0.23573033707865168,0.14025322824081837,0.14233987384836058
-11.6,-37.4,43,0.4162,1.3,4.0,2.21,0.2499,1.84,0.275946,1.072647,0.10149253731343283,0.3179775280898876,0.20973503270166022,0.21853105058938194
-11.6,-37.2,27,0.3565,0.82,3.7,2.15,0.2052,2.07,0.264692,0.953842,0.05373134328358209,0.2508988764044943,0.1523151098440382,0.15556648706302062
-11.6,-37.0,22,0.3371,0.67,2.82,1.91,0.2122,2.23,0.252144,0.954208,0.03880597014925373,0.22910112359550558,0.13395354687237965,0.1354318762757682
-11.4,-37.2,31,0.3373,0.94,3.77,2.13,0.1972,1.86,0.273297,0.968069,0.06567164179104477,0.22932584269662915,0.14749874224383697,0.15028503650306183
-11.4,-37.0,24,0.3715,0.73,3.58,2.08,0.222,2.19,0.261116,0.954439,0.04477611940298507,0.26775280898876397,0.15626446419587453,0.15989720296437962
-11.4,-36.8,19,0.3442,0.58,3.05,1.95,0.2176,2.26,0.249743,0.954895,0.029850746268656716,0.23707865168539322,0.13346469897702495,0.13489582375549383
-11.2,-37.0,28,0.3943,0.85,3.89,2.25,0.2215,2.0,0.271554,0.960072,0.056716417910447764,0.2933707865168539,0.17504360221365084,0.18048971110171208
-11.2,-36.8,21,0.3632,0.64,3.71,2.05,0.213,2.22,0.259547,0.955155,0.03582089552238806,0.2584269662921348,0.14712393090726142,0.14987403225509846
-11.0,-37.0,30,0.3191,0.91,3.87,2.33,0.1716,1.45,0.281625,0.969522,0.0626865671641791,0.20887640449438197,0.13578148582928054,0.13743632652310633
-11.0,-36.8,27,0.3954,0.82,3.89,2.11,0.2356,2.19,0.271114,0.957194,0.05373134328358209,0.2946067415730337,0.17416904242830789,0.17953070118979753
-11.0,-36.6,19,0.3647,0.58,3.89,2.16,0.2063,2.24,0.259713,0.955646,0.029850746268656716,0.2601123595505618,0.14498155290960923,0.14752477978631456
-10.8,-36.8,30,0.3818,0.91,4.3,2.5,0.1906,1.66,0.282496,0.970013,0.0626865671641791,0.27932584269662913,0.1710062049304041,0.1760624505783482
-10.8,-36.6,27,0.4184,0.82,4.3,2.3,0.2318,2.11,0.272567,0.970858,0.05373134328358209,0.32044943820224714,0.18709039074291461,0.1936997738097427
-10.8,-36.4,21,0.3516,0.64,4.0,2.05,0.1983,2.23,0.260456,0.957841,0.03582089552238806,0.24539325842696627,0.14060707697467717,0.1427278912815609
-10.8,-36.2,12,0.4018,0.36,4.08,2.33,0.2274,2.31,0.24787,0.959007,0.008955223880597015,0.3017977528089887,0.15537648834479284,0.1589234814910167
-10.6,-36.6,34,0.442,1.03,4.32,2.56,0.2178,1.86,0.282533,0.992775,0.07462686567164178,0.3469662921348314,0.21079657890323658,0.21969510288898286
-10.6,-36.4,29,0.4669,0.88,4.34,2.52,0.2297,2.08,0.271614,0.964956,0.05970149253731343,0.37494382022471906,0.21732265638101625,0.2268513580610162
-10.6,-36.2,23,0.3539,0.7,3.96,2.0,0.1979,2.22,0.261598,0.961861,0.041791044776119404,0.24797752808988757,0.1448842864330035,0.147418120965814
-10.6,-36.0,17,0.3361,0.52,3.53,1.94,0.2092,2.32,0.245918,0.962179,0.023880597014925373,0.2279775280898876,0.1259290625524065,0.12663252358447194
-10.4,-36.2,30,0.3556,0.91,3.8,2.1,0.2014,1.9,0.269956,0.986222,0.0626865671641791,0.24988764044943818,0.15628710380680863,0.1599220287243237
-10.4,-36.0,22,0.3634,0.67,3.82,1.95,0.2217,2.23,0.259041,0.9649,0.03880597014925373,0.2586516853932584,0.14872882777125607,0.15163390279335773
-10.4,-35.8,17,0.3472,0.52,4.24,2.12,0.2139,2.32,0.243985,0.965449,0.023880597014925373,0.24044943820224715,0.13216501760858626,0.13347064124018462
-10.2,-36.0,30,0.3706,0.91,3.73,2.1,0.212,2.0,0.267635,0.982127,0.0626865671641791,0.2667415730337078,0.16471407009894345,0.16916272825907058
-10.2,-35.8,22,0.3201,0.67,3.91,1.91,0.192,2.26,0.253947,0.967084,0.03880597014925373,0.20999999999999996,0.12440298507462685,0.12495908346972177
-10.2,-35.6,16,0.3553,0.48,3.94,2.12,0.1954,2.33,0.242115,0.968501,0.020895522388059702,0.24955056179775276,0.13522304209290623,0.13682395777781864
-10.0,-35.8,33,0.2978,1.0,3.61,1.85,0.1857,2.01,0.261726,0.976761,0.07164179104477612,0.18494382022471906,0.1282928056347476,0.1292245168171537
-10.0,-35.6,22,0.3076,0.67,3.82,1.82,0.2001,2.27,0.251656,0.970033,0.03880597014925373,0.1959550561797752,0.11738051316451448,0.11725850052409936
-10.0,-35.4,17,0.3255,0.52,3.94,1.94,0.2004,2.35,0.239998,0.971629,0.023880597014925373,0.21606741573033705,0.11997400637263121,0.12010242924658415
-9.8,-35.8,35,0.3335,1.06,3.97,1.94,0.2071,2.13,0.266531,0.999875,0.07761194029850746,0.22505617977528086,0.15133406003689415,0.1544907041321098
-9.8,-35.6,31,0.3108,0.94,3.71,1.81,0.1978,2.19,0.257992,0.985671,0.06567164179104477,0.1995505617977528,0.13261110179439878,0.13395980065834237
-9.8,-35.4,23,0.3187,0.7,3.7,1.7,0.2152,2.28,0.249121,0.975167,0.041791044776119404,0.20842696629213478,0.1251090055341271,0.12573327939094134
-9.6,-35.6,47,0.3736,1.42,4.19,2.11,0.2026,1.6,0.264005,0.97636,0.11343283582089553,0.27011235955056173,0.19177259768572863,0.19883410875521798
-9.6,-35.4,29,0.3128,0.88,3.66,1.83,0.189,2.13,0.254871,0.998751,0.05970149253731343,0.20179775280898873,0.13074962267315107,0.13191857150738334
-9.6,-35.2,24,0.2448,0.73,4.08,1.58,0.1903,2.26,0.244161,0.97664,0.04477611940298507,0.12539325842696625,0.08508468891497566,0.08184409422755105
-9.4,-35.4,41,0.3467,1.24,4.22,2.15,0.1896,1.52,0.261399,0.98601,0.0955223880597015,0.23988764044943817,0.16770501425456982,0.17244248698946282
-9.4,-35.2,27,0.3101,0.82,4.15,1.85,0.1981,2.15,0.249266,0.999125,0.05373134328358209,0.19876404494382016,0.12624769411370113,0.1269819231688703
-9.4,-35.0,19,0.3078,0.58,3.95,2.0,0.2157,2.3,0.236885,0.976795,0.029850746268656716,0.19617977528089886,0.11301526077477779,0.11247172621784145
-9.2,-35.2,32,0.3893,0.97,4.66,2.34,0.2176,1.83,0.255292,0.966471,0.06865671641791045,0.287752808988764,0.1782047627033372,0.18395612276798026
-9.2,-35.0,24,0.2959,0.73,4.33,1.79,0.2165,2.2,0.243477,0.988284,0.04477611940298507,0.1828089887640449,0.11379255408351498,0.1133240773092554
-9.2,-34.8,16,0.3043,0.48,4.44,2.0,0.2168,2.34,0.228422,0.98029,0.020895522388059702,0.19224719101123594,0.10657135669964782,0.10540557935967929
-9.0,-35.0,22,0.3219,0.67,4.45,2.05,0.1951,2.11,0.247749,0.996934,0.03880597014925373,0.21202247191011234,0.12541422102968303,0.1260679674138914
-9.0,-34.8,19,0.3219,0.58,3.47,2.05,0.2079,2.3,0.234564,0.982298,0.029850746268656716,0.21202247191011234,0.12093660908938453,0.1211579837805035
-8.8,-35.0,22,0.3313,0.67,4.41,2.14,0.2,1.96,0.253182,1.011932,0.03880597014925373,0.22258426966292127,0.1306951199060875,0.13185880578899942
-8.8,-34.8,21,0.3001,0.64,3.43,1.86,0.2201,2.25,0.239019,0.985532,0.03582089552238806,0.1875280898876404,0.11167449270501423,0.11100148954559663
-8.6,-34.8,23,0.3388,0.7,4.04,1.96,0.2218,2.19,0.242803,0.996677,0.041791044776119404,0.23101123595505613,0.13640114036558776,0.13811581676750215
-8.6,-34.6,23,0.3324,0.7,3.91,2.13,0.23,2.34,0.227725,0.987626,0.041791044776119404,0.22382022471910104,0.13280563474761023,0.13417311829934347
-8.4,-34.8,27,0.3027,0.82,4.15,1.93,0.2027,1.97,0.246746,1.006426,0.05373134328358209,0.1904494382022472,0.12209039074291464,0.1224231780650619
-8.4,-34.6,23,0.3273,0.7,4.04,2.13,0.2448,2.29,0.230696,0.99164,0.041791044776119404,0.21808988764044937,0.1299404662082844,0.13103128045752954
-8.2,-34.8,29,0.3437,0.88,4.07,1.9,0.2189,2.08,0.250896,1.019043,0.05970149253731343,0.23651685393258423,0.14810917323494882,0.15095441254896189
-8.2,-34.6,25,0.3231,0.76,4.24,2.16,0.2385,2.24,0.234331,0.997142,0.04776119402985075,0.2133707865168539,0.13056599027335233,0.13171720701005904
-8.0,-34.8,31,0.326,0.94,4.16,1.94,0.2182,1.93,0.253608,1.03189,0.06567164179104477,0.21662921348314604,0.1411504276370954,0.1433237095202192
-8.0,-34.6,26,0.3264,0.79,4.35,2.12,0.2333,2.17,0.2373,1.014998,0.050746268656716415,0.21707865168539325,0.13391246017105485,0.13538682211883266
-8.0,-34.4,25,0.293,0.76,4.44,2.0,0.2257,2.35,0.220697,1.00435,0.04776119402985075,0.17955056179775275,0.11365587791380174,0.11317420327700028
-7.8,-34.8,32,0.2984,0.97,4.44,1.94,0.2134,1.75,0.255866,1.046247,0.06865671641791045,0.18561797752808984,0.12713734697300014,0.12795748358741424
-7.8,-34.6,25,0.3049,0.76,5.0,2.16,0.2195,2.03,0.238882,1.028592,0.04776119402985075,0.1929213483146067,0.12034127117222872,0.12050515824123281
-7.8,-34.4,26,0.2873,0.79,4.38,1.92,0.2361,2.33,0.222162,1.010883,0.050746268656716415,0.1731460674157303,0.11194616803622336,0.11129939866492579
-7.6,-34.8,43,0.3969,1.3,4.05,2.42,0.2144,1.4,0.256086,0.950788,0.10149253731343283,0.29629213483146055,0.1988923360724467,0.20664135052134092
-7.6,-34.6,23,0.2763,0.7,5.0,2.22,0.1934,1.85,0.239966,1.038846,0.041791044776119404,0.16078651685393253,0.10128878081502596,0.09961290203939017
-7.6,-34.4,24,0.3043,0.73,4.71,2.0,0.244,2.31,0.222963,1.014374,0.04477611940298507,0.19224719101123594,0.1185116552071105,0.11849886904871366
-7.4,-34.6,23,0.3012,0.7,4.91,2.3,0.2151,1.91,0.23826,1.042705,0.041791044776119404,0.1887640449438202,0.1152775448599698,0.11495246326707001
-7.4,-34.4,27,0.2855,0.82,4.48,1.96,0.2351,2.3,0.220477,1.01821,0.05373134328358209,0.17112359550561793,0.11242746939460001,0.11182717593188546
-7.2,-34.6,24,0.2911,0.73,4.88,2.21,0.2118,2.01,0.233535,1.046917,0.04477611940298507,0.17741573033707864,0.11109592487003185,0.11036705345813641
-7.2,-34.4,24,0.3005,0.73,3.79,1.96,0.2271,2.3,0.215155,1.022368,0.04477611940298507,0.18797752808988757,0.11637682374643632,0.11615789183324442
-7.0,-34.8,32,0.2209,0.97,3.59,1.84,0.1364,1.38,0.246393,1.024476,0.06865671641791045,0.09853932584269662,0.08359802113030354,0.08021386932455545
-7.0,-34.6,22,0.2832,0.67,4.55,2.18,0.2055,2.11,0.230769,1.038155,0.03880597014925373,0.1685393258426966,0.10367264799597517,0.10222696261424447
-7.0,-34.4,23,0.2948,0.7,4.96,2.17,0.2178,2.28,0.218573,1.027034,0.041791044776119404,0.18157303370786512,0.11168203924199227,0.11100976479891134
-6.8,-34.8,25,0.2351,0.76,3.88,1.8,0.1429,1.43,0.240963,1.060279,0.04776119402985075,0.11449438202247188,0.08112778802616132,0.07750510307287739
-6.8,-34.6,21,0.3342,0.64,4.57,2.33,0.2114,2.19,0.225801,1.033618,0.03582089552238806,0.22584269662921344,0.13083179607580075,0.13200867982125453
-6.6,-34.8,26,0.2256,0.79,3.46,1.73,0.1527,1.86,0.238273,1.048643,0.050746268656716415,0.10382022471910109,0.07728324668790876,0.07328932124533367
-6.6,-34.6,24,0.2957,0.73,4.04,1.92,0.1938,2.21,0.22012,1.03649,0.04477611940298507,0.18258426966292132,0.1136801945329532,0.11320086798212545
-6.4,-34.8,22,0.2856,0.67,4.55,2.05,0.1868,2.038,0.235984,1.044211,0.03880597014925373,0.17123595505617975,0.10502096260271673,0.10370547453980396
-6.4,-34.6,20,0.3501,0.61,5.15,2.2,0.2281,2.27,0.219873,1.040203,0.03283582089552239,0.2437078651685393,0.13827184303203083,0.1401671601169569
-6.2,-35.0,25,0.2317,0.76,3.4,1.76,0.1503,1.47,0.246394,1.061281,0.04776119402985075,0.11067415730337074,0.07921767566661074,0.07541054451166809
-6.2,-34.8,25,0.2856,0.76,4.48,2.04,0.1764,2.12,0.229019,1.044808,0.04776119402985075,0.17123595505617975,0.10949857454301525,0.10861545817319185
-6.2,-34.6,25,0.3295,0.76,4.64,2.08,0.2145,2.3,0.21454,1.043922,0.04776119402985075,0.22056179775280896,0.13416149589132986,0.1356599054782177
-6.0,-35.0,26,0.2494,0.79,4.38,1.88,0.16,1.87,0.244453,1.059566,0.050746268656716415,0.13056179775280896,0.09065403320476269,0.0879512311737987
-6.0,-34.8,26,0.3028,0.79,4.73,2.15,0.1813,2.18,0.227485,1.049234,0.050746268656716415,0.19056179775280896,0.12065403320476269,0.12084812151749756
-5.8,-35.0,26,0.2931,0.79,4.81,2.12,0.1776,1.9,0.240608,1.053986,0.050746268656716415,0.1796629213483146,0.11520459500251551,0.11487246915169459
-5.8,-34.8,26,0.32,0.79,4.92,2.27,0.1855,2.24,0.219906,1.052561,0.050746268656716415,0.20988764044943817,0.1303169545530773,0.13144412365067396
-5.6,-35.0,27,0.3021,0.82,4.7,2.19,0.1704,2.03,0.235347,1.057718,0.05373134328358209,0.18977528089887635,0.12175331209122922,0.122053550083672
-5.6,-34.8,24,0.3571,0.73,4.58,2.42,0.1872,2.3,0.215567,1.056596,0.04477611940298507,0.2515730337078651,0.1481745765554251,0.15102613141102264
-5.4,-35.2,29,0.3052,0.88,4.55,2.14,0.1648,2.01,0.240752,1.08572,0.05970149253731343,0.1932584269662921,0.12647995975180276,0.12723661707644493
-5.4,-35.0,23,0.3499,0.7,5.17,2.52,0.1782,2.21,0.227595,1.063407,0.041791044776119404,0.24348314606741567,0.14263709542176753,0.14495393442321483
-5.4,-34.8,23,0.3659,0.7,4.65,2.43,0.1919,2.34,0.210494,1.060547,0.041791044776119404,0.26146067415730334,0.15162585946671137,0.1548106805936115
-5.2,-35.4,30,0.311,0.91,2.83,1.9,0.1598,1.87,0.223622,1.114995,0.0626865671641791,0.19977528089887636,0.13123092403152772,0.13244634877434303
-5.2,-35.2,19,0.3415,0.58,4.47,2.42,0.168,2.06,0.221416,1.111479,0.029850746268656716,0.2340449438202247,0.1319478450444407,0.1332324978392394
-5.2,-35.0,22,0.36,0.67,5.5,2.5,0.1944,2.27,0.218085,1.070431,0.03880597014925373,0.25483146067415724,0.1468187154117055,0.14953934423214843
-5.0,-36.6,20,0.307,0.61,4.7,2.15,0.1615,1.42,0.234444,1.259942,0.03283582089552239,0.19528089887640446,0.11405835988596343,0.11361555012045091
-5.0,-36.2,24,0.3651,0.73,5.38,2.29,0.1709,1.36,0.221321,1.311864,0.04477611940298507,0.2605617977528089,0.152668958577897,0.15595450449622095
-5.0,-35.6,13,0.2316,0.39,3.54,1.85,0.1528,1.72,0.214166,1.179192,0.011940298507462687,0.11056179775280896,0.06125104813013582,0.055709005314551564
-5.0,-35.4,13,0.2827,0.39,3.38,2.08,0.1536,1.93,0.210272,1.148974,0.011940298507462687,0.1679775280898876,0.08995891329867516,0.08718898839625591
-5.0,-35.2,18,0.3038,0.55,3.5,2.11,0.1562,2.14,0.204157,1.107909,0.026865671641791045,0.19168539325842693,0.10927553245010899,0.10837087846411297
-5.0,-35.0,21,0.2993,0.64,3.9,2.0,0.1825,2.29,0.186163,1.080225,0.03582089552238806,0.18662921348314604,0.11122505450276705,0.11050865223707682
-4.8,-37.2,25,0.3031,0.76,2.68,1.44,0.2344,1.76,0.263642,1.651753,0.04776119402985075,0.19089887640449432,0.11933003521717253,0.11939627429706318
-4.8,-37.0,17,0.1786,0.52,2.29,1.41,0.1394,1.79,0.248787,1.253946,0.023880597014925373,0.05101123595505617,0.03744591648499077,0.029605178469629817
-4.8,-36.8,16,0.171,0.48,2.44,1.44,0.1212,1.86,0.240327,1.204529,0.020895522388059702,0.04247191011235955,0.031683716250209625,0.02328656282756211
-4.8,-36.6,16,0.1714,0.48,2.81,1.5,0.116,1.9,0.233027,1.16643,0.020895522388059702,0.04292134831460672,0.03190843535133321,0.023532981481822018
-4.8,-36.4,19,0.1907,0.58,2.89,1.63,0.13,1.91,0.228019,1.129115,0.029850746268656716,0.0646067415730337,0.04722874392084521,0.04033266518325089
