grid_lat,grid_lon,n_compound_events_days,A_absolute_total_level_m,B_excess_over_local_datum_m,C_dimensionless_tidal_phase,D_surge_anomaly_only_m,latitude_band,abs_lat
-6.2,-34.8,205,1.5396343258532081,0.26327193056664805,-0.014967269576564633,0.07166207441277832,NE,6.2
-6.2,-34.6,216,1.5701442392749916,0.2955648811741008,-0.010063668751957465,0.07144414546391477,NE,6.2
-6.0,-35.0,212,1.5012949285361,0.20792537306277267,-0.02642588934036186,0.07550393157548964,NE,6.0
-6.0,-34.8,209,1.566592034355305,0.2842990484391674,-0.007128973798550127,0.07271876165785635,NE,6.0
-5.8,-35.0,227,1.4993926876967172,0.21074012460162467,-0.02799050647645604,0.07581681806091439,NE,5.8
-5.8,-34.8,214,1.5778272223389036,0.2910969090378174,-0.002127850609734678,0.07187779667316117,NE,5.8
-5.6,-35.0,231,1.5333597224641156,0.23955953535321475,-0.018725405708352485,0.07349611088134769,NE,5.6
-5.6,-34.8,195,1.600403739550175,0.30853297863251145,0.005096079261528808,0.07240435782346011,NE,5.6
-5.4,-35.2,200,1.5795947955995797,0.20513626803457727,-0.017044301579166123,0.0721718690916247,NE,5.4
-5.4,-35.0,215,1.5816765142041584,0.27987399822057685,-0.007821236228096851,0.07254447961033232,NE,5.4
-5.4,-34.8,194,1.6074648838835892,0.31021799858390675,0.0034791555145806848,0.07139623531278506,NE,5.4
-5.2,-35.4,129,1.6236001209233155,0.1275628522847051,0.002630740342626728,0.06582851597529633,NE,5.2
-5.2,-35.2,157,1.5773009516251315,0.21337935700538055,-0.0120205370857814,0.06888355624169991,NE,5.2
-5.2,-35.0,208,1.5977300097592748,0.2885279347546972,-0.0015402791423221895,0.0706614437260295,NE,5.2
-5.0,-36.6,161,1.6154716355089818,0.04969249789759258,0.0061416700706954964,0.07595777210197503,N_equatorial,5.0
-5.0,-36.2,169,1.6154208390670413,-0.04945097279971872,-0.009205247204296467,0.07307424168128991,N_equatorial,5.0
-5.0,-35.6,113,1.5276705964740398,0.08089349114261897,-0.024015433328609635,0.06660839205173714,N_equatorial,5.0
-5.0,-35.4,106,1.575515506852348,0.16568770228691815,-0.00355802093646135,0.0658081660957113,N_equatorial,5.0
-5.0,-35.2,129,1.59578353406847,0.23919617177904118,0.005022154535076553,0.06780330969620633,N_equatorial,5.0
-5.0,-35.0,143,1.584532448878655,0.2634866686967704,-0.0022645408835616832,0.07221015581281609,N_equatorial,5.0
-4.8,-37.2,117,2.0910903591630805,-0.12164686732312545,0.004305149505996543,0.07218449759823554,N_equatorial,4.8
-4.8,-37.0,92,1.6992592135525266,0.1616241732693237,0.02179730028408613,0.07246500610126395,N_equatorial,4.8
-4.8,-36.8,92,1.6530319902559982,0.17537903520076165,0.012260876080398157,0.07179188548353664,N_equatorial,4.8
-4.8,-36.6,101,1.6315305274311864,0.19655449803512892,0.018687577516641816,0.07070530662552585,N_equatorial,4.8
-4.8,-36.4,113,1.5989577364605085,0.20976501223260327,0.019134238247346592,0.06966891194862948,N_equatorial,4.8
-4.8,-36.2,117,1.5865196042081229,0.20789356756414115,0.018290571972605807,0.0680390332348477,N_equatorial,4.8
-4.8,-36.0,127,1.5554667359027339,0.18045781904787545,-0.005101673627950856,0.06771099146349431,N_equatorial,4.8
-4.8,-35.8,120,1.5464164425681033,0.16917480724553274,-0.017464398199012403,0.06556648396634704,N_equatorial,4.8
-4.8,-35.6,103,1.5754906526178991,0.1921501508326209,-0.011049127630488985,0.06483632997409572,N_equatorial,4.8
-4.8,-35.4,115,1.6118094618164975,0.24067718337411476,0.008514077623982564,0.06555496739451862,N_equatorial,4.8
-4.6,-37.4,122,1.6186008536424796,0.03658431406880992,-0.029205413806816058,0.07229587056116503,N_equatorial,4.6
-4.6,-37.2,90,1.6797969476381938,0.1622306005160017,-0.0068118492676029554,0.07045805862372914,N_equatorial,4.6
-4.6,-37.0,77,1.6462201658007387,0.21538448960750137,-0.0029463557247524385,0.07017814279830652,N_equatorial,4.6
-4.6,-36.8,79,1.612985603002053,0.21885117688511002,-0.010139587631596319,0.06874301459134834,N_equatorial,4.6
-4.6,-36.6,92,1.6057437160740726,0.21630096228226373,-0.008748644241086692,0.06837899225956971,N_equatorial,4.6
-4.6,-36.0,98,1.5767189706770741,0.20038685455006003,-0.01660881106805279,0.06492880829144608,N_equatorial,4.6
-4.4,-37.6,129,1.6518947927988776,0.05983849454295736,-0.04774536742807379,0.07066890915402062,N_equatorial,4.4
-4.4,-37.4,117,1.6783818520287164,0.1571453846672661,-0.02478221328361326,0.07006367111585318,N_equatorial,4.4
-4.4,-37.2,103,1.618824495592164,0.19449795655255178,-0.02817356861467651,0.07008924033372112,N_equatorial,4.4
-4.4,-37.0,94,1.6217268224409283,0.22204117733747414,-0.02020833455821311,0.07052638067165937,N_equatorial,4.4
-4.2,-37.8,145,1.646598265047731,0.055392072077455404,-0.03381595661665946,0.07058419419079913,N_equatorial,4.2
-4.2,-37.6,144,1.6775348836556079,0.14942168537527328,-0.018363000818561154,0.06969104885195729,N_equatorial,4.2
-4.2,-37.4,123,1.6723399572498427,0.22479798127480646,-0.010797678612802295,0.07006498352356982,N_equatorial,4.2
-4.2,-32.6,93,1.498920847331324,0.22273757592324295,-0.03635174039302881,0.07324268318828808,N_equatorial,4.2
-4.2,-32.4,100,1.5100110158026216,0.23850499239563944,-0.018495147493002895,0.07304551345386577,N_equatorial,4.2
-4.2,-32.2,95,1.5048777438151208,0.23820723066204494,-0.022775608351072334,0.07339767779429449,N_equatorial,4.2
-4.0,-38.0,194,1.6640054029287752,0.08579380930084561,-0.026572392325017825,0.07089393612413547,N_equatorial,4.0
-4.0,-37.8,174,1.6502598622235758,0.13021262673468442,-0.02880426141545808,0.07022386329553569,N_equatorial,4.0
-4.0,-37.6,155,1.6611107893528476,0.20798361974377796,-0.01836284738895381,0.0698091812003154,N_equatorial,4.0
-4.0,-32.8,85,1.5145398866429047,0.23151426427504626,-0.027351690017800176,0.07295511464337201,N_equatorial,4.0
-4.0,-32.6,96,1.497832111020883,0.22044065346320504,-0.0313083729591948,0.07246094979001692,N_equatorial,4.0
-4.0,-32.4,100,1.5064446651041508,0.2340207778513433,-0.012534885280489232,0.07116819781538616,N_equatorial,4.0
-4.0,-32.2,102,1.4996200439976712,0.23112431741228287,-0.02084101554192434,0.07201504162327689,N_equatorial,4.0
-4.0,-32.0,105,1.4927254285982678,0.22865689660821642,-0.028407144536315505,0.07309635767853205,N_equatorial,4.0
-3.8,-38.2,178,1.6654886838927698,0.11234146328119757,-0.019436588492134057,0.07140821237331027,N_equatorial,3.8
-3.8,-38.0,179,1.6629432166921356,0.15603682650201145,-0.026470405659310397,0.07231853838265936,N_equatorial,3.8
-3.8,-32.8,88,1.4837060731581666,0.19763522564687522,-0.0355406315184486,0.07157534845427607,N_equatorial,3.8
-3.8,-32.6,103,1.4444822145897205,0.16179366840899587,-0.0457640273693185,0.07169776225051817,N_equatorial,3.8
-3.8,-32.4,122,1.4402022788270572,0.16075362655960154,-0.0356575969363518,0.07140456699458875,N_equatorial,3.8
-3.8,-32.2,103,1.5013079709798387,0.23112424085441166,-0.014286548118218166,0.07219009545213168,N_equatorial,3.8
-3.8,-32.0,109,1.4863300266889257,0.22020451456581788,-0.030059363700026185,0.07200545975966019,N_equatorial,3.8
-3.6,-38.6,143,1.5964523786223017,0.06072223126054653,-0.035133892964992246,0.07060890516948949,N_equatorial,3.6
-3.6,-38.4,176,1.6299978209828787,0.10763372910970997,-0.029117286656146903,0.07011257477688142,N_equatorial,3.6
-3.6,-38.2,180,1.6438938901656204,0.15691254594259796,-0.02690521621798734,0.0704234030569407,N_equatorial,3.6
-3.6,-38.0,179,1.6225574540192855,0.18165672293255464,-0.03730584724458937,0.07114760137710872,N_equatorial,3.6
-3.6,-32.8,103,1.479371327668139,0.19066492965788515,-0.032513180962451836,0.0719527208513488,N_equatorial,3.6
-3.6,-32.6,115,1.4368844108996182,0.15259092621181322,-0.04975356356834052,0.07155914240938434,N_equatorial,3.6
-3.6,-32.4,118,1.4308180739818992,0.15179728769649897,-0.04345033407172308,0.07085505486508589,N_equatorial,3.6
-3.6,-32.2,122,1.4549421592814022,0.1811631485086974,-0.03990058695982854,0.07129635902243397,N_equatorial,3.6
-3.6,-32.0,105,1.4701469532222975,0.20124360239221953,-0.04514702301564007,0.07132011732463149,N_equatorial,3.6
-3.4,-38.8,203,1.617164234897773,0.10125503995148422,-0.03799218761677589,0.07192760519109594,N_equatorial,3.4
-3.4,-38.6,201,1.640388217761149,0.1431799801131386,-0.027886204899564573,0.07117118731863441,N_equatorial,3.4
-3.4,-38.4,211,1.642706267387381,0.1734784288711457,-0.026786845509861042,0.07074327534611521,N_equatorial,3.4
-3.4,-38.2,194,1.6309722441373415,0.1945036429105346,-0.028905509910186637,0.07081279536408996,N_equatorial,3.4
-3.4,-32.4,126,1.4589680864342625,0.17734026451196006,-0.025807922325093713,0.07097944969232664,N_equatorial,3.4
-3.2,-39.2,191,1.561132853536706,0.031250303297142706,-0.038810293994281396,0.07225851926278762,N_equatorial,3.2
-3.2,-39.0,196,1.6121748955730273,0.11489837484396226,-0.035425022874355214,0.07209496122902155,N_equatorial,3.2
-3.2,-38.8,214,1.632797350337572,0.16398424093968397,-0.033080141993097834,0.07183387871820884,N_equatorial,3.2
-3.2,-38.6,190,1.6149508278934581,0.18003538065835056,-0.04358003895924186,0.07097397437676993,N_equatorial,3.2
-3.0,-39.4,220,1.6242761401154777,0.06502945699475038,-0.03320048230222693,0.07275679314994185,N_equatorial,3.0
-3.0,-39.2,200,1.6190278644561766,0.1240616674423217,-0.036378659783252235,0.07224655056875304,N_equatorial,3.0
-3.0,-39.0,219,1.6375345463213855,0.18940875477170294,-0.02440453220588758,0.07195662368869744,N_equatorial,3.0
-3.0,-38.8,219,1.6107941306753244,0.19277502667141827,-0.039077457567110147,0.07190482550470668,N_equatorial,3.0
-2.8,-41.6,296,1.6371600706734366,-0.10486196683266678,-0.024682080669631134,0.08982184067611709,N_equatorial,2.8
-2.8,-41.4,254,1.673815495010436,-0.07493121004480051,-0.015813953698816524,0.08860757463539862,N_equatorial,2.8
-2.8,-41.2,166,1.7316447324961064,-0.014467804887926681,-0.006183589179173871,0.08321401738894664,N_equatorial,2.8
-2.8,-41.0,134,1.6830967445871725,-0.05720121664787412,-0.022816353741997787,0.08093427457485369,N_equatorial,2.8
-2.8,-40.8,120,1.6509540730963148,-0.08003571686645358,-0.022913937380070623,0.07926949566428432,N_equatorial,2.8
-2.8,-40.6,96,1.6503447415307164,-0.06958094816654924,-0.00978536274332228,0.07655626785821114,N_equatorial,2.8
-2.8,-40.4,99,1.6747526032154008,-0.01943639691429914,-0.0013197631488679527,0.07495359660494984,N_equatorial,2.8
-2.8,-40.2,99,1.7215306139052517,0.03747418881064722,0.013476740672514493,0.07433368019087701,N_equatorial,2.8
-2.8,-40.0,120,1.7037191896637283,0.009741952915986379,-0.019230105238131796,0.07296945574346472,N_equatorial,2.8
-2.8,-39.8,198,1.679336600457177,0.030539207612023212,-0.04410431980327607,0.0747154947082529,N_equatorial,2.8
-2.8,-39.6,240,1.6853488116463027,0.09462436725695918,-0.03584106249388432,0.07439857116275819,N_equatorial,2.8
-2.8,-39.4,217,1.6697958557287118,0.14102326318415628,-0.029312318919369536,0.07327499481141364,N_equatorial,2.8
-2.8,-39.2,224,1.6425460389682225,0.18087838206972395,-0.03261514398582847,0.07365531839156225,N_equatorial,2.8
-2.6,-42.4,268,1.7338629593155277,0.006720363070715802,-0.03189068193731698,0.0912450791613003,N_equatorial,2.6
-2.6,-42.2,269,1.6981639241640452,-0.005170311980974187,-0.03061967920597597,0.09004161200720327,N_equatorial,2.6
-2.6,-42.0,262,1.6682474053770533,-0.01600061288771743,-0.03504288673878735,0.08717789829875633,N_equatorial,2.6
-2.6,-41.8,269,1.6757729146449538,-0.006587686780216926,-0.02919215046011156,0.08716303561425762,N_equatorial,2.6
-2.6,-41.6,249,1.7278564536427876,0.041563519225063045,-0.019064786380652052,0.08526003920365541,N_equatorial,2.6
-2.6,-41.4,255,1.6697286569721557,-0.019035629069103867,-0.026010858170791122,0.08339199119186275,N_equatorial,2.6
-2.6,-41.2,193,1.75209443632494,0.06534297529588723,-0.021941610567287845,0.08180783417396319,N_equatorial,2.6
-2.6,-41.0,209,1.7302473239493712,0.041950457532440144,-0.01682415912833969,0.08043230520093053,N_equatorial,2.6
-2.6,-40.8,200,1.6857080226838588,0.002772331804037227,-0.023362638298745173,0.08067378847284921,N_equatorial,2.6
-2.6,-40.6,192,1.736681808065623,0.06004911763593551,-0.030271828886706775,0.08089489284871228,N_equatorial,2.6
-2.6,-40.4,171,1.7183891893478864,0.0521325708481304,-0.03917636183467715,0.07917083183739906,N_equatorial,2.6
-2.6,-40.2,173,1.7085569925563184,0.054318100954755935,-0.039390989918891194,0.07788095912087281,N_equatorial,2.6
-2.6,-40.0,188,1.6877669010549148,0.05881411174827429,-0.041554125612647055,0.07679813287866148,N_equatorial,2.6
-2.6,-39.8,212,1.664702897701623,0.07709410730397939,-0.04724790567421045,0.07565905112271072,N_equatorial,2.6
-2.6,-39.6,228,1.6753978208491676,0.13938102282975862,-0.030829046875274234,0.07487554362915881,N_equatorial,2.6
-2.4,-44.2,386,2.1948365362505835,-0.14412797371340522,-0.03115399959472128,0.10302461418380254,N_equatorial,2.4
-2.4,-44.0,303,2.338949133716401,-0.44131409946841366,-0.026083246234480845,0.09700049003879366,N_equatorial,2.4
-2.4,-43.0,340,1.7447980116044772,-0.009169631179641273,-0.036944015314570366,0.09205645860832609,N_equatorial,2.4
-2.4,-42.8,290,1.7640550829213242,0.0513075567525009,-0.04219912698998465,0.08929829712064798,N_equatorial,2.4
-2.4,-42.6,284,1.7461977217608775,0.07100956181825037,-0.04834346565610536,0.08905350222173808,N_equatorial,2.4
-2.4,-42.4,278,1.7753861971360316,0.1324926443558803,-0.046832217422775296,0.09080148930469974,N_equatorial,2.4
-2.4,-42.2,291,1.755793504381098,0.13691461529723553,-0.04423600086271769,0.0886498896409592,N_equatorial,2.4
-2.4,-42.0,279,1.7457863635807482,0.14836254785351435,-0.03530146329066015,0.0864812092754891,N_equatorial,2.4
-2.4,-41.8,276,1.7406399036447209,0.15837509880463294,-0.03151597735741757,0.08700580459899833,N_equatorial,2.4
-2.4,-41.6,263,1.7428940404503972,0.1713325370400579,-0.026280855999225076,0.08512515286854085,N_equatorial,2.4
-2.4,-40.8,222,1.7314427483591948,0.13960815553998104,-0.03103161624020867,0.0803724781488782,N_equatorial,2.4
-2.4,-40.6,243,1.702794838135625,0.12336692828455094,-0.038388957527459674,0.08047451184456167,N_equatorial,2.4
-2.4,-40.4,225,1.688166209154659,0.1186280450158651,-0.03967728540104407,0.08059394017837526,N_equatorial,2.4
-2.4,-40.2,214,1.664383044393263,0.10707167640467677,-0.048479982003904604,0.07756312784255381,N_equatorial,2.4
-2.4,-40.0,221,1.662077097196924,0.12229521681820109,-0.040708475147179145,0.07708161834499319,N_equatorial,2.4
-2.2,-44.2,396,2.317748574265326,-0.09603559588543084,-0.04217677292591679,0.0995475811710711,N_equatorial,2.2
-2.2,-44.0,348,2.2960680296023686,-0.07045795420805623,-0.048696834442545696,0.09804803876717515,N_equatorial,2.2
-2.2,-43.8,327,2.2167779973887525,-0.08954138241776624,-0.05340766897297525,0.09477584165474016,N_equatorial,2.2
-2.2,-43.6,295,2.0281170279090683,-0.00911322531053574,-0.05274713207682971,0.09333630123525052,N_equatorial,2.2
-2.2,-43.4,282,1.9542145456194036,0.03455721987477444,-0.05226096545300303,0.0908561653313176,N_equatorial,2.2
-2.2,-43.2,303,1.8860392712917269,0.1041574858989654,-0.04419592716171224,0.09002787273076354,N_equatorial,2.2
-2.2,-43.0,326,1.8125590750227676,0.12195155110461592,-0.045890582607158066,0.08981705741519798,N_equatorial,2.2
-2.2,-42.8,330,1.7673895563681918,0.15031122823556273,-0.04866205655136383,0.08969748052813235,N_equatorial,2.2
-2.2,-42.6,306,1.7433061486365746,0.18179758845591087,-0.045446947792492524,0.08884361421277927,N_equatorial,2.2
-2.0,-44.4,501,2.296110153424288,-0.16716098762795834,-0.029191682334581342,0.10030033334080336,N_equatorial,2.0
-2.0,-44.2,439,2.3345891366243907,-0.07594948909277226,-0.03594553638251896,0.09873848258304002,N_equatorial,2.0
-2.0,-44.0,410,2.285866368267594,-0.02548531248802082,-0.04617462352719556,0.09797562033339832,N_equatorial,2.0
-2.0,-43.8,376,2.1985718683200948,0.028395886798488604,-0.039797781640829775,0.09574412452696215,N_equatorial,2.0
-2.0,-43.6,348,2.0585246600296307,0.07089007274172766,-0.04363571045940881,0.09380765655581687,N_equatorial,2.0
-2.0,-43.4,307,1.9479571226559556,0.12394636902436379,-0.044345322149164444,0.09216418751632596,N_equatorial,2.0
-2.0,-43.2,310,1.8458062259227999,0.15554226317713352,-0.04796039396082363,0.09160577562975657,N_equatorial,2.0
-2.0,-43.0,330,1.7793780554244012,0.18665060886831006,-0.04338906210975246,0.089962425726931,N_equatorial,2.0
-1.8,-44.4,481,2.2937742360912092,-0.18106654798166658,-0.02360014277470736,0.09773076303207982,N_equatorial,1.8
-1.8,-44.2,438,2.302423220246894,-0.05621802273406251,-0.03559951587233805,0.09835159908617505,N_equatorial,1.8
-1.6,-44.6,458,2.2801653899610304,-0.27855052571890143,-0.020309707327613533,0.09576853135663344,N_equatorial,1.6
-1.6,-44.4,425,2.2423733440988207,-0.17800724824737096,-0.022039561322563697,0.09592127566584895,N_equatorial,1.6
-1.6,-44.2,400,2.2216698424220085,-0.041711638748645787,-0.03341822449724341,0.09657511214650956,N_equatorial,1.6
-1.4,-48.6,305,2.394315507304473,-0.3472966409804393,-0.01568737161750355,0.12821775402855154,N_equatorial,1.4
-1.4,-45.2,275,2.4519949933615597,-0.9901386717232786,-0.02888188806617934,0.09440620105819111,N_equatorial,1.4
-1.4,-45.0,324,2.5533454866137033,-0.9647270708356374,-0.012487024896889728,0.09276672033859254,N_equatorial,1.4
-1.4,-44.8,332,2.2383042372404094,-0.3898153744997029,-0.01890525166497907,0.09477987399077585,N_equatorial,1.4
-1.4,-44.6,364,2.203444336993354,-0.2319408425262998,-0.03005385472974825,0.09484782284292376,N_equatorial,1.4
-1.4,-44.4,386,2.2088153117678946,-0.10077545704619227,-0.020768719738512458,0.09285938160484536,N_equatorial,1.4
-1.2,-48.6,190,2.296141909721651,-0.30250353896304183,-0.0151283606985731,0.1268627301649016,N_equatorial,1.2
-1.2,-45.6,269,2.6512318109047897,-1.3282640482413277,-0.028648870011311136,0.09926129565293385,N_equatorial,1.2
-1.2,-45.4,284,2.348897570025333,-0.21221655045806503,-0.049706929947530946,0.096164858268744,N_equatorial,1.2
-1.2,-45.2,330,2.389658393173507,-0.20844603607148807,-0.03941486086071639,0.09556831154290371,N_equatorial,1.2
-1.2,-45.0,346,2.316813153373024,-0.18432977761147312,-0.03415959524863768,0.09527377180667916,N_equatorial,1.2
-1.2,-44.8,336,2.3058250756047314,-0.10966254760999018,-0.024231844058922678,0.09442462309413256,N_equatorial,1.2
-1.2,-44.6,361,2.218196219189345,-0.08151295782786666,-0.023587039108276926,0.0940353635836951,N_equatorial,1.2
-1.0,-48.4,146,2.4332172343583953,-0.3090649655012233,-0.016607006506687186,0.13659327717084924,N_equatorial,1.0
-1.0,-46.0,254,2.378024011146365,-0.31007599304980166,-0.037657725750376854,0.10228809734215596,N_equatorial,1.0
-1.0,-45.8,257,2.3887555539608,-0.233150917291641,-0.04615484808924349,0.09895215805355155,N_equatorial,1.0
-1.0,-45.6,261,2.3718167110078636,-0.20917794269391843,-0.049287498336687996,0.09792442681799804,N_equatorial,1.0
-1.0,-45.4,284,2.3203961951736836,-0.20565370488124818,-0.06071448834411244,0.09639158623324269,N_equatorial,1.0
-1.0,-45.2,323,2.2854885430435647,-0.18300029324488737,-0.051588782738714554,0.09563357282122306,N_equatorial,1.0
-1.0,-45.0,347,2.271141277429693,-0.12707396877086788,-0.028376655626419972,0.09545705790891545,N_equatorial,1.0
-1.0,-44.8,360,2.185244322824809,-0.10152883429494142,-0.02925595279411194,0.09555880507643483,N_equatorial,1.0
-1.0,-44.6,363,2.0967294040543973,-0.06545440522599795,-0.027514878651966078,0.09518038558492882,N_equatorial,1.0
-0.8,-48.4,166,2.444518769936389,-0.3786233771278198,-0.048920189321934884,0.13278225817632722,N_equatorial,0.8
-0.8,-48.2,217,2.4964641846270057,-0.39778430093817946,-0.025225673899425594,0.13940687260093457,N_equatorial,0.8
-0.8,-46.6,227,2.441903888549049,-0.3083735829933097,-0.04385454520910929,0.11161211687333235,N_equatorial,0.8
-0.8,-46.4,221,2.4467299659597392,-0.22050612374668202,-0.03660226569152241,0.10956552998324395,N_equatorial,0.8
-0.8,-46.2,250,2.3835951909184456,-0.2468878165125848,-0.03395907419963641,0.10392346573115913,N_equatorial,0.8
-0.8,-46.0,243,2.3944736774198314,-0.19105622217733684,-0.026821406652415208,0.10156977878919506,N_equatorial,0.8
-0.8,-45.8,240,2.354105705494682,-0.17278338027497134,-0.03455026210744956,0.10036742092889567,N_equatorial,0.8
-0.8,-45.6,220,2.2835142801566555,-0.17217014328999952,-0.048710463330200425,0.10015340650493815,N_equatorial,0.8
-0.8,-45.4,242,2.2034139343160244,-0.19086883584083575,-0.06125270593485597,0.09846426394081523,N_equatorial,0.8
-0.6,-48.4,148,2.5953737598013236,-0.3016922134805371,-0.016884720857817444,0.13166963179419888,N_equatorial,0.6
-0.6,-48.2,215,2.5295817044723865,-0.28019441094509373,-0.010628587662097939,0.14484889524831812,N_equatorial,0.6
-0.6,-48.0,268,2.4997040653629092,-0.35220299716760844,0.007570226812947389,0.14960942644198105,N_equatorial,0.6
-0.6,-47.2,228,2.3904388348522936,-0.23888092833129948,-0.025257434114898916,0.12952023877163957,N_equatorial,0.6
-0.6,-47.0,238,2.4875924317526215,-0.15243995502716362,-0.0138444167689169,0.12573762920561007,N_equatorial,0.6
-0.6,-46.8,238,2.4626124232506554,-0.17556692664863668,-0.028144325202861222,0.11812709945155184,N_equatorial,0.6
-0.6,-46.6,234,2.4404345787488495,-0.17211978068718528,-0.027659739511398752,0.11174207408810861,N_equatorial,0.6
-0.6,-46.4,225,2.4097583214441936,-0.16119929154713963,-0.03184013494143587,0.10841021191486512,N_equatorial,0.6
-0.6,-46.2,248,2.355036253361933,-0.16086435851550873,-0.03268157926451628,0.1035841531901855,N_equatorial,0.6
-0.6,-46.0,256,2.2953955987934025,-0.16359392604790618,-0.03655248828012099,0.10095446691243898,N_equatorial,0.6
-0.4,-48.2,186,2.477996577146233,-0.1465841399405593,0.011152764207875015,0.14764638113757506,N_equatorial,0.4
-0.4,-48.0,211,2.441154859049061,0.004950807077625158,0.0293423493506864,0.1523088412769681,N_equatorial,0.4
-0.4,-47.8,258,2.4743813144375193,-0.0005576980899469647,0.02340786549373877,0.1476090432373359,N_equatorial,0.4
-0.4,-47.6,261,2.4936296048292257,-0.023776286589231446,0.01526780797121896,0.14112206353999743,N_equatorial,0.4
-0.4,-47.4,271,2.4951842177178145,-0.045467580530476316,0.0063257268613647185,0.13814245332575784,N_equatorial,0.4
-0.4,-47.2,247,2.4926023487137394,-0.057221316905156715,0.005084455495094815,0.13089578303840826,N_equatorial,0.4
-0.4,-47.0,222,2.472852876594475,-0.07316148001868426,-0.0016155701523604652,0.12540929729221675,N_equatorial,0.4
-0.4,-46.8,217,2.4437328231362154,-0.084756671187515,-0.002655625583203359,0.11855896767486648,N_equatorial,0.4
-0.4,-46.6,223,2.3647375703659828,-0.1249672292861166,-0.02185441053732402,0.11282962209284027,N_equatorial,0.4
-0.2,-49.6,241,2.2619276834597724,-0.07574340571259053,-0.019897745886229893,0.15944623606966038,N_equatorial,0.2
-0.2,-48.4,200,2.381087297141552,-0.06602321273088466,0.0418534190582358,0.15863655771821242,N_equatorial,0.2
-0.2,-48.2,223,2.3429584374074977,-0.030706895386691566,0.03722209648714311,0.15569366136496485,N_equatorial,0.2
-0.2,-48.0,221,2.420272081254295,0.009149711488059395,0.020902941759057134,0.15048649030550637,N_equatorial,0.2
-0.2,-47.8,253,2.4443162250188974,-0.0045458507867665405,0.00909123712262226,0.14150292781334295,N_equatorial,0.2
-0.2,-47.6,240,2.460595114380121,-0.0029704259335991893,0.011637859192766699,0.13627371906632735,N_equatorial,0.2
-0.2,-47.4,248,2.456068119382666,-0.013475099230004903,0.0041784511658917,0.13109468841767988,N_equatorial,0.2
-0.2,-47.2,243,2.436842874587809,-0.019813056884969878,0.0030533755126969197,0.12373263329261094,N_equatorial,0.2
-0.0,-50.4,566,2.142771942797693,0.14322107571700457,-0.016674232924612297,0.15702013652532093,AP,0.0
-0.0,-50.2,354,2.0191213464332836,0.17440320010912613,1.1331809062847966e-05,0.15791294186968363,AP,0.0
-0.0,-50.0,292,1.9850710581018498,0.12853040201206747,-0.01986142477644805,0.15436299965625672,AP,0.0
-0.0,-49.2,394,2.5288313418626784,-0.08209333121776553,0.008135907575368912,0.16288547545015328,AP,0.0
-0.0,-49.0,344,2.307730523115674,-0.01941162013383788,0.023137676138124307,0.1651071556898489,AP,0.0
-0.0,-48.8,298,2.203475002234414,-0.008119293267294611,0.024649223674920093,0.16661718997772876,AP,0.0
-0.0,-48.6,310,2.1824965673685077,0.00751392424106632,0.030814280809428232,0.16560139467640148,AP,0.0
-0.0,-48.4,274,2.189131701014338,0.014770042918024084,0.026086583344998093,0.16273678617708331,AP,0.0
-0.0,-48.2,273,2.241725291808446,0.04291466673215247,0.02266281540399255,0.15515579884054012,AP,0.0
0.2,-50.6,397,2.733783419801846,0.11652582473959067,0.01159052873068741,0.16789850152714159,AP,0.2
0.2,-49.6,388,3.0400328302506323,-0.17378638743125258,-0.014824908104769862,0.15340308950985437,AP,0.2
0.2,-49.4,430,2.9018285296129624,-0.10020031712775955,0.013176241505354284,0.15679775489527728,AP,0.2
0.2,-49.2,364,2.5752715001230713,0.03367465831093719,0.016112412203634723,0.1593876975547495,AP,0.2
0.2,-49.0,351,2.378309822320259,0.05332040810517088,0.02147857545550079,0.1597416854688011,AP,0.2
0.2,-48.8,322,2.1842290638766673,0.08453853119234112,0.022682504103563116,0.16017354821932853,AP,0.2
0.2,-48.6,320,2.0983224136568603,0.1367979747988284,0.02631177468250311,0.15859377974091673,AP,0.2
0.4,-50.0,421,3.393973791471853,0.29317542301787336,-0.021193047742872662,0.15301046115006733,AP,0.4
0.4,-49.8,454,3.2709269815998456,-0.20776183065601386,-0.02826628162297425,0.15300873072284116,AP,0.4
0.4,-49.6,438,3.396625439802261,-0.3340178325976411,-0.008898112372727819,0.15196284655461811,AP,0.4
0.4,-49.4,399,2.8562449161271397,-0.012105208231990582,0.007702196406083762,0.1546862209440861,AP,0.4
0.4,-49.2,371,2.552268019808592,0.08835567582970993,0.015739985811055256,0.15532531596456522,AP,0.4
0.4,-29.4,147,1.429868543604199,0.22300556943732863,-0.01150874453113643,0.08788115224002226,AP,0.4
0.6,-50.4,564,2.8829561614821144,-0.028951272981386673,0.0005894020240721549,0.15369981074901623,AP,0.6
0.6,-50.2,502,3.0559707207864975,-0.10155572460229625,-0.006716018628132458,0.1513019004307987,AP,0.6
0.6,-50.0,464,3.290901607313547,-0.04675236340483679,-0.014163695231169728,0.14649478175091904,AP,0.6
0.6,-49.8,465,3.3345473988081817,-0.1534342544053187,-0.016427248677902923,0.1457953517561698,AP,0.6
0.6,-49.6,425,3.213129727686153,-0.1360153509729048,-0.0019099237455900884,0.14696202354755852,AP,0.6
0.6,-49.4,392,2.7748042060860563,0.07913565178002623,0.018194694056979575,0.15086778421906358,AP,0.6
0.6,-49.2,351,2.4467942818787023,0.1499072655823155,0.016185577202761373,0.15036788384442268,AP,0.6
