grid_lat,grid_lon,band,hat_m,zos_std_m,tide_daily_max_mean_m,phase_envelope_mean_m,phase_envelope_p95_m,phase_envelope_over_zos_std,median_abs_daily_zos_step_m,days_total,days_passing_gate_current,days_passing_gate_lower_bound,days_passing_gate_upper_bound,days_pass_now_fail_at_lower_bound,days_fail_now_pass_at_upper_bound,share_of_passing_days_at_risk,gate_passing_runs,gate_passing_runs_lost_at_lower_bound,share_of_runs_at_risk,spearman_current_vs_midpoint
-12.199999809265137,-37.600006103515625,ES/BA-S,1.360619,0.051810286939144135,0.7492640018463135,0.008352949284017086,0.021448636054992677,0.16122183203697205,0.006811700761318207,12053,17,17,21,0,4,0.0,10,0,0.0,0.9997519844840838
-12.199999809265137,-37.399993896484375,ES/BA-S,1.356948,0.045449644327163696,0.7471407055854797,0.006786663085222244,0.017297792434692382,0.14932268857955933,0.005591154098510742,12053,18,17,21,1,3,0.05555555555555555,10,0,0.0,0.9998364899286754
-12.0,-37.399993896484375,NE,1.359817,0.04846957325935364,0.7484351396560669,0.007563069928437471,0.019311988353729225,0.15603747963905334,0.006164759397506714,12053,18,16,20,2,2,0.1111111111111111,10,1,0.1,0.9997964648700612
-12.0,-37.20001220703125,NE,1.360825,0.04451185464859009,0.7490051984786987,0.0064011383801698685,0.016236186027526855,0.14380750060081482,0.0051884725689888,12053,19,19,19,0,0,0.0,10,0,0.0,0.999854670452263
-11.800000190734863,-37.399993896484375,NE,1.370144,0.05149132385849953,0.7539488673210144,0.008275833912193775,0.02130192518234253,0.16072288155555725,0.006775006651878357,12053,16,14,20,2,4,0.125,8,1,0.125,0.9997593636903751
-11.800000190734863,-37.20001220703125,NE,1.363171,0.04575716331601143,0.7498676776885986,0.006887845695018768,0.017388439178466792,0.15053042769432068,0.005670178681612015,12053,17,16,18,1,1,0.058823529411764705,9,0,0.0,0.9998335885352165
-11.600000381469728,-37.399993896484375,NE,1.602126,0.054312486201524734,0.8888599872589111,0.009111234918236732,0.023669838905334473,0.16775581240653992,0.007458582520484924,12053,13,12,15,1,2,0.07692307692307693,7,0,0.0,0.9997739187314195
-11.600000381469728,-37.20001220703125,NE,1.365042,0.04911008104681969,0.750405490398407,0.007698076777160168,0.019800710678100585,0.15675145387649536,0.006286792457103729,12053,16,15,18,1,2,0.0625,8,0,0.0,0.999790258338363
-11.600000381469728,-37.0,NE,1.365911,0.04471120983362198,0.750954270362854,0.006575067527592182,0.01660205125808716,0.14705635607242584,0.0054933130741119385,12053,19,18,19,1,0,0.05263157894736842,10,1,0.1,0.9998475368248845
-11.399999618530272,-37.20001220703125,NE,1.388061,0.05260640010237694,0.7640095949172974,0.008491051383316517,0.021985924243927,0.16140718758106232,0.006872929632663727,12053,16,15,19,1,3,0.0625,8,0,0.0,0.9997490010882125
-11.399999618530272,-37.0,NE,1.367612,0.047439660876989365,0.7514050602912903,0.007277572527527809,0.018677258491516115,0.15340693295001984,0.005920618772506714,12053,17,15,18,2,1,0.11764705882352941,9,1,0.1111111111111111,0.9998139105758198
-11.399999618530272,-36.79998779296875,NE,1.368654,0.044318340718746185,0.7520513534545898,0.006419803481549025,0.01628444194793701,0.14485658705234528,0.0053102970123291016,12053,16,14,19,2,3,0.125,10,1,0.1,0.9998548628569024
-11.199999809265137,-37.0,NE,1.376672,0.051885172724723816,0.756130576133728,0.008238242007791996,0.021143245697021463,0.1587783545255661,0.006653036922216415,12053,15,14,18,1,3,0.06666666666666667,8,0,0.0,0.9997616678378981
-11.199999809265137,-36.79998779296875,NE,1.370282,0.04658234491944313,0.7524742484092712,0.007082283962517977,0.018108379840850827,0.15203794836997986,0.005847260355949402,12053,15,14,17,1,2,0.06666666666666667,9,1,0.1111111111111111,0.9998242413309891
-11.0,-37.0,NE,1.390123,0.055383823812007904,0.7633500695228577,0.009136410430073738,0.023499250411987305,0.16496531665325165,0.007324442267417908,12053,14,13,19,1,5,0.07142857142857142,8,0,0.0,0.9997083091787498
-11.0,-36.79998779296875,NE,1.374372,0.051693908870220184,0.7543016672134399,0.008172338828444481,0.021082079410552956,0.15809094905853271,0.006652921438217163,12053,15,14,17,1,2,0.06666666666666667,8,0,0.0,0.9997642258995801
-11.0,-36.600006103515625,NE,1.372764,0.04684976115822792,0.7535054087638855,0.007156846579164267,0.018311285972595216,0.15276163816452026,0.005859583616256714,12053,14,14,16,0,2,0.0,8,0,0.0,0.9998198784675081
-10.800000190734863,-36.79998779296875,NE,1.392731,0.056846074759960175,0.7643577456474304,0.009249183349311352,0.023742938041687013,0.16270574927330017,0.007482938468456268,12053,15,13,21,2,6,0.13333333333333333,8,0,0.0,0.9997028269331634
-10.800000190734863,-36.600006103515625,NE,1.394202,0.053744930773973465,0.7653749585151672,0.008518265560269356,0.021897673606872548,0.15849430859088898,0.006933808326721191,12053,16,14,21,2,5,0.125,9,1,0.1111111111111111,0.9997502936653349
-10.800000190734863,-36.399993896484375,NE,1.37753,0.04783831164240837,0.7560024857521057,0.007331448141485453,0.018848061561584473,0.15325474739074707,0.006006017327308655,12053,14,14,16,0,2,0.0,8,0,0.0,0.9998120041165276
-10.800000190734863,-36.20001220703125,NE,1.378938,0.04415668919682503,0.7572361826896667,0.0064448160119354725,0.016358280181884767,0.14595332741737366,0.00528591126203537,12053,15,13,17,2,2,0.13333333333333333,10,1,0.1,0.9998534534303716
-10.600000381469728,-36.600006103515625,NE,1.422749,0.0588366873562336,0.7820571660995483,0.009725726209580898,0.025127816200256343,0.1653003692626953,0.007825002074241638,12053,15,12,19,3,4,0.2,8,2,0.25,0.9996829112126894
-10.600000381469728,-36.399993896484375,NE,1.38846,0.05548148602247238,0.7619640231132507,0.008903109468519688,0.023008394241333,0.1604699194431305,0.0072268471121788025,12053,16,13,20,3,4,0.1875,9,2,0.2222222222222222,0.9997230661881321
-10.600000381469728,-36.20001220703125,NE,1.383781,0.04885314404964447,0.7598145008087158,0.007511826232075691,0.019121885299682614,0.15376341342926025,0.0061647966504096985,12053,14,14,16,0,2,0.0,8,0,0.0,0.9998032889692556
-10.600000381469728,-36.0,NE,1.384103,0.04403102025389671,0.7604841589927673,0.006591170094907284,0.016724109649658203,0.1496937870979309,0.005432296544313431,12053,13,12,14,1,1,0.07692307692307693,8,1,0.125,0.9998457388883196
-10.399999618530272,-36.20001220703125,NE,1.416001,0.0527741014957428,0.778374195098877,0.00840611383318901,0.021416819095611567,0.1592848300933838,0.006866641342639923,12053,15,11,18,4,3,0.26666666666666666,8,2,0.25,0.9997619716282086
-10.399999618530272,-36.0,NE,1.388901,0.04828925430774689,0.7631316781044006,0.007468836847692728,0.018982481956481934,0.15466871857643127,0.00610370934009552,12053,12,10,16,2,4,0.16666666666666666,7,1,0.14285714285714285,0.9998049543436492
-10.399999618530272,-35.79998779296875,NE,1.389181,0.04375289008021355,0.7638497948646545,0.006528593134135008,0.016521298885345453,0.14921513199806213,0.005371276289224625,12053,12,12,12,0,0,0.0,8,0,0.0,0.9998486240276124
-10.199999809265137,-36.0,NE,1.411976,0.0527057908475399,0.7764871120452881,0.008477609604597092,0.021814620494842507,0.16084778308868408,0.006958231329917908,12053,15,11,17,4,2,0.26666666666666666,8,2,0.25,0.9997555691213322
-10.199999809265137,-35.79998779296875,NE,1.392141,0.047046270221471786,0.765507698059082,0.007253484800457954,0.018625831604003898,0.1541776806116104,0.005981504917144775,12053,11,10,14,1,3,0.09090909090909091,7,1,0.14285714285714285,0.999814913925762
-10.199999809265137,-35.600006103515625,NE,1.393638,0.043126847594976425,0.7669100761413574,0.006408198736608028,0.01632126569747925,0.14858955144882202,0.005249254405498505,12053,10,10,11,0,1,0.0,6,0,0.0,0.9998545047940942
-10.0,-35.79998779296875,NE,1.405856,0.05063675716519356,0.773436427116394,0.007990226149559021,0.020935308933258057,0.1577949821949005,0.006530791521072388,12053,12,9,13,3,1,0.25,8,2,0.25,0.9997759896804044
-10.0,-35.600006103515625,NE,1.396168,0.04564479738473892,0.7683920860290527,0.007011553272604942,0.017945051193237305,0.1536112278699875,0.005798518657684326,12053,10,8,10,2,0,0.2,6,1,0.16666666666666666,0.9998252848974412
-10.0,-35.399993896484375,NE,1.398335,0.04259912669658661,0.7701493501663208,0.006368603557348251,0.01599191427230835,0.1495008021593094,0.005249202251434326,12053,8,7,9,1,1,0.125,5,0,0.0,0.9998563545651209
-9.800000190734863,-35.79998779296875,NE,1.436392,0.05316561087965965,0.7911463975906372,0.00871578510850668,0.022791028022766113,0.16393651068210602,0.007098585367202759,12053,11,9,12,2,1,0.18181818181818182,8,2,0.25,0.9997416288311064
-9.800000190734863,-35.600006103515625,NE,1.418245,0.04945749044418335,0.7811086177825928,0.007820292375981808,0.020056867599487306,0.1581214964389801,0.006372302770614624,12053,11,8,12,3,1,0.2727272727272727,8,3,0.375,0.9997894745764306
-9.800000190734863,-35.399993896484375,NE,1.403642,0.04497532173991203,0.7734038829803467,0.006975639145821333,0.017571282386779782,0.15509925782680511,0.00574956089258194,12053,8,6,9,2,1,0.25,6,2,0.3333333333333333,0.9998297527011181
-9.600000381469728,-35.600006103515625,NE,1.525435,0.05237967520952225,0.8315007090568542,0.008678395301103592,0.022498321533203126,0.16568249464035034,0.007043704390525818,12053,10,9,10,1,0,0.1,8,1,0.125,0.9997704035294616
-9.600000381469728,-35.399993896484375,NE,1.439302,0.0484258309006691,0.793488085269928,0.00778245972469449,0.01985394954681396,0.16070885956287384,0.006396591663360596,12053,9,7,10,2,1,0.2222222222222222,7,2,0.2857142857142857,0.9997989783874142
-9.600000381469728,-35.20001220703125,NE,1.407447,0.043695539236068726,0.7758997678756714,0.006840126123279333,0.016948890686035153,0.15654060244560242,0.005676664412021637,12053,8,8,9,0,1,0.0,6,0,0.0,0.9998366646074188
-9.399999618530272,-35.399993896484375,NE,1.505995,0.050983622670173645,0.8300732374191284,0.008598670363426208,0.022051548957824702,0.16865554451942444,0.006982669234275818,12053,11,11,12,0,1,0.0,8,0,0.0,0.9997706749930502
-9.399999618530272,-35.20001220703125,NE,1.442442,0.046002890914678574,0.7953702807426453,0.00743970787152648,0.018677401542663574,0.16172261536121368,0.0061219558119773865,12053,7,7,8,0,1,0.0,5,0,0.0,0.9998177132042724
-9.399999618530272,-35.0,NE,1.408616,0.04181317239999771,0.7770653367042542,0.0065690940245985985,0.016357898712158203,0.15710584819316864,0.005432292819023132,12053,8,8,9,0,1,0.0,7,0,0.0,0.9998491216771636
-9.199999809265137,-35.20001220703125,NE,1.488888,0.04832030460238457,0.8151967525482178,0.008114159107208252,0.020460009574890137,0.1679244190454483,0.006665244698524475,12053,8,7,8,1,0,0.125,6,1,0.16666666666666666,0.9997904179999503
-9.199999809265137,-35.0,NE,1.427484,0.0435807928442955,0.7882712483406067,0.007026484236121178,0.01763969659805298,0.16122892498970032,0.005798518657684326,12053,7,7,7,0,0,0.0,6,0,0.0,0.9998320916236784
-9.199999809265137,-34.79998779296875,NE,1.414111,0.04084588959813118,0.7812525629997253,0.006378625985234976,0.01591867208480835,0.15616323053836823,0.0052979253232479095,12053,10,8,10,2,0,0.2,8,2,0.25,0.9998581996896506
-9.0,-35.0,NE,1.441883,0.04545166715979576,0.7973812818527222,0.007552020251750946,0.018921494483947754,0.16615496575832367,0.00610370934009552,12053,7,7,9,0,2,0.0,6,0,0.0,0.9998097390992783
-9.0,-34.79998779296875,NE,1.417307,0.04150361567735672,0.7836737632751465,0.006719846278429031,0.016846120357513428,0.16190989315509796,0.005554702132940292,12053,9,7,10,2,1,0.2222222222222222,8,2,0.25,0.9998429719159727
-8.800000190734863,-35.0,NE,1.461161,0.04696446657180786,0.8088223338127136,0.008078544400632381,0.02032536268234253,0.17201396822929382,0.006653040647506714,12053,9,9,9,0,0,0.0,7,0,0.0,0.9997888605691876
-8.800000190734863,-34.79998779296875,NE,1.421714,0.04248696565628052,0.7871423363685608,0.007064620032906532,0.01776649951934814,0.16627734899520874,0.005871616303920746,12053,9,8,10,1,1,0.1111111111111111,8,1,0.125,0.9998285028676388
-8.600000381469727,-34.79998779296875,NE,1.436247,0.04342188686132431,0.7965568900108337,0.007477717474102974,0.018799352645874023,0.17221079766750336,0.006176859140396118,12053,9,8,10,1,1,0.1111111111111111,8,1,0.125,0.9998103298911767
-8.600000381469727,-34.600006103515625,NE,1.424191,0.04035038501024246,0.7899616956710815,0.006790148559957743,0.017139196395874023,0.16827964782714844,0.005664408206939697,12053,10,8,11,2,1,0.2,8,2,0.25,0.9998410599021308
-8.399999618530273,-34.79998779296875,NE,1.448603,0.04421413317322731,0.8048278093338013,0.007749364711344242,0.0195559024810791,0.17526894807815552,0.0064455196261405945,12053,8,7,10,1,2,0.125,7,1,0.14285714285714285,0.9997999242935174
-8.399999618530273,-34.600006103515625,NE,1.429391,0.04058384522795677,0.7941327095031738,0.006908194161951542,0.0174690842628479,0.1702203005552292,0.005725391209125519,12053,10,8,11,2,1,0.2,8,2,0.25,0.9998364690639939
-8.199999809265137,-34.79998779296875,NE,1.464965,0.045063767582178116,0.8156409859657288,0.008083919994533062,0.020312857627868653,0.17938846349716187,0.006713926792144775,12053,7,6,10,1,3,0.14285714285714285,6,1,0.16666666666666666,0.99978780700386
-8.199999809265137,-34.600006103515625,NE,1.436222,0.04100210964679718,0.7998515963554382,0.007146873511373997,0.018010926246643064,0.1743050217628479,0.00597546249628067,12053,10,8,10,2,0,0.2,8,2,0.25,0.9998259364929784
-8.0,-34.79998779296875,NE,1.481607,0.04492639750242233,0.8276325464248657,0.008364307694137096,0.020935654640197754,0.18617801368236542,0.006958305835723877,12053,7,6,9,1,2,0.14285714285714285,6,1,0.16666666666666666,0.9997800906217161
-8.0,-34.600006103515625,NE,1.459484,0.041472431272268295,0.8158935308456421,0.007301000878214836,0.018311142921447754,0.17604467272758484,0.006164632737636566,12053,9,7,10,2,1,0.2222222222222222,8,2,0.25,0.9998242323378285
-8.0,-34.399993896484375,NE,1.445025,0.039502765983343124,0.8079554438591003,0.007001904770731926,0.017700576782226564,0.17725099623203278,0.0057374536991119385,12053,10,8,11,2,1,0.2,9,2,0.2222222222222222,0.9998315912311206
-7.800000190734863,-34.79998779296875,NE,1.506723,0.04445945471525192,0.8424366116523743,0.00867115892469883,0.02173373699188232,0.1950352042913437,0.007293805480003357,12053,7,6,7,1,0,0.14285714285714285,6,1,0.16666666666666666,0.9997690161686411
-7.800000190734863,-34.600006103515625,NE,1.478786,0.04166719689965248,0.8287778496742249,0.007507468108087778,0.018677377700805665,0.18017694354057312,0.00628676638007164,12053,9,7,10,2,1,0.2222222222222222,8,2,0.25,0.9998177306851669
-7.800000190734863,-34.399993896484375,NE,1.453005,0.03938674181699753,0.8148303031921387,0.007123452145606279,0.017798221111297606,0.18085913360118866,0.005920514464378357,12053,10,8,11,2,1,0.2,9,2,0.2222222222222222,0.9998272908828758
-7.599999904632568,-34.79998779296875,NE,1.57282,0.04359881579875946,0.8632428646087646,0.008881323039531708,0.022227168083190908,0.20370560884475708,0.007446303963661194,12053,11,8,13,3,2,0.2727272727272727,9,2,0.2222222222222222,0.9997775914242013
-7.599999904632568,-34.600006103515625,NE,1.495883,0.04176965355873108,0.8399413824081421,0.007679307367652655,0.01910958290100097,0.18384896218776703,0.006445541977882385,12053,8,7,10,1,2,0.125,7,1,0.14285714285714285,0.9998134878458625
-7.599999904632568,-34.399993896484375,NE,1.457574,0.03933925926685333,0.8191697597503662,0.007216718513518572,0.01823793649673462,0.18344825506210327,0.005999818444252014,12053,9,8,10,1,1,0.1111111111111111,8,1,0.125,0.999822475332225
-7.400000095367432,-34.600006103515625,NE,1.500972,0.04109739884734154,0.8449106216430664,0.007742548361420631,0.019238972663879396,0.18839509785175323,0.006506584584712982,12053,9,7,11,2,2,0.2222222222222222,7,1,0.14285714285714285,0.9998110032234712
-7.400000095367432,-34.399993896484375,NE,1.462508,0.0390094518661499,0.8233784437179565,0.007292603608220816,0.018347692489624024,0.18694452941417694,0.0060547031462192535,12053,8,7,9,1,1,0.125,7,1,0.14285714285714285,0.9998207929241074
-7.199999809265137,-34.600006103515625,NE,1.504667,0.040079329162836075,0.8479591012001038,0.0076909675262868404,0.019195055961608882,0.19189362227916718,0.006433270871639252,12053,9,9,10,0,1,0.0,7,0,0.0,0.9998144812757404
-7.199999809265137,-34.399993896484375,NE,1.468047,0.03899478539824486,0.8275840878486633,0.007652555126696825,0.019641625881195068,0.19624559581279755,0.0062135010957717896,12053,10,8,12,2,2,0.2,9,2,0.2222222222222222,0.999795724919158
-7.0,-34.79998779296875,NE,1.546305,0.0403769388794899,0.8611881136894226,0.008604969829320908,0.021485090255737305,0.21311596035957336,0.007202118635177612,12053,7,6,8,1,1,0.14285714285714285,6,1,0.16666666666666666,0.9997802564255139
-7.0,-34.600006103515625,NE,1.490822,0.03979920595884323,0.8416973948478699,0.007730861194431782,0.019531846046447754,0.19424661993980408,0.006469950079917908,12053,9,9,10,0,1,0.0,7,0,0.0,0.9998073604296493
-7.0,-34.399993896484375,NE,1.474373,0.03902272507548332,0.8321976661682129,0.007459601853042841,0.01886039972305298,0.19116045534610748,0.006164640188217163,12053,9,7,11,2,2,0.2222222222222222,8,2,0.25,0.9998114817130845
-6.800000190734863,-34.79998779296875,NE,1.525076,0.040181197226047516,0.862389326095581,0.008433322422206402,0.021257877349853512,0.20988230407238007,0.007006987929344177,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.9997799685552743
-6.800000190734863,-34.600006103515625,NE,1.483497,0.039081871509552,0.8385692834854126,0.00770481675863266,0.019312095642089844,0.19714553654193878,0.006408900022506714,12053,8,7,10,1,2,0.125,7,1,0.14285714285714285,0.9998061420456775
-6.599999904632568,-34.79998779296875,NE,1.505313,0.04020291939377785,0.8520228862762451,0.00848393514752388,0.021204185485839844,0.2110278308391571,0.007025182247161865,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.9997712003999235
-6.599999904632568,-34.600006103515625,NE,1.486998,0.03861558809876442,0.8417701125144958,0.007887378334999084,0.01973705291748046,0.20425374805927277,0.006506502628326416,12053,9,7,11,2,2,0.2222222222222222,8,2,0.25,0.9997974525654948
-6.400000095367432,-34.79998779296875,NE,1.497272,0.040245745331048965,0.8488485813140869,0.008483675308525562,0.021291923522949206,0.21079681813716888,0.0070191919803619385,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.9997674853370052
-6.400000095367432,-34.600006103515625,NE,1.491658,0.038966696709394455,0.8455408215522766,0.007998093031346798,0.020000469684600827,0.20525458455085754,0.006518706679344177,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.9997889410570334
-6.199999809265137,-35.0,NE,1.519458,0.04059481620788574,0.8629694581031799,0.008916241116821766,0.02209540605545044,0.21963989734649658,0.007446512579917908,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.9997512035473974
-6.199999809265137,-34.79998779296875,NE,1.497613,0.03920946642756462,0.850206196308136,0.008223150856792927,0.02053248882293701,0.2097236067056656,0.006848171353340149,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.9997814458734071
-6.199999809265137,-34.600006103515625,NE,1.496253,0.03870430588722229,0.8493870496749878,0.007866649888455868,0.01983703374862671,0.203249990940094,0.006445728242397308,12053,8,7,9,1,1,0.125,7,1,0.14285714285714285,0.9997979384703092
-6.0,-35.0,NE,1.51699,0.04068107530474663,0.862635612487793,0.008919719606637955,0.02227848768234253,0.21925967931747437,0.007324442267417908,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.999749200788126
-6.0,-34.79998779296875,NE,1.50305,0.03924814611673355,0.8547512292861938,0.00821367371827364,0.02059444189071653,0.20927545428276062,0.006836190819740295,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.9997817699801391
-5.800000190734863,-35.0,NE,1.509022,0.040439363569021225,0.8594160676002502,0.00888562947511673,0.02246159315109253,0.21972723305225372,0.007385477423667908,12053,9,8,9,1,0,0.1111111111111111,7,1,0.14285714285714285,0.9997487048827246
-5.800000190734863,-34.79998779296875,NE,1.506931,0.038681477308273315,0.858257532119751,0.008222340606153011,0.02062318325042724,0.2125653177499771,0.006836161017417908,12053,9,7,9,2,0,0.2222222222222222,7,2,0.2857142857142857,0.9997825630710415
-5.599999904632568,-35.0,NE,1.513292,0.0396060012280941,0.8632456064224243,0.00850241631269455,0.021363019943237305,0.2146749496459961,0.007019266486167908,12053,9,9,9,0,0,0.0,7,0,0.0,0.9997710647143903
-5.599999904632568,-34.79998779296875,NE,1.511965,0.038583844900131226,0.8620957136154175,0.008297060616314411,0.02108702659606933,0.21503975987434387,0.006872653961181641,12053,6,6,8,0,2,0.0,5,0,0.0,0.9997798518155161
-5.400000095367432,-35.20001220703125,NE,1.60568,0.038689468055963516,0.9103529453277588,0.00841942336410284,0.020923542976379394,0.21761538088321686,0.0069948360323905945,12053,7,6,9,1,2,0.14285714285714285,7,1,0.14285714285714285,0.9998051997375206
-5.400000095367432,-35.0,NE,1.520551,0.03896259889006615,0.8691908717155457,0.008277122862637043,0.02063053846359253,0.21243764460086823,0.006958216428756714,12053,7,6,9,1,2,0.14285714285714285,6,1,0.16666666666666666,0.9997860033448406
-5.400000095367432,-34.79998779296875,NE,1.516327,0.03856738284230232,0.8662740588188171,0.008238183334469795,0.02112374305725097,0.21360494196414948,0.006738785654306412,12053,5,5,8,0,3,0.0,5,0,0.0,0.9997810282234105
-5.199999809265137,-35.399993896484375,NE,1.73851,0.036796923726797104,0.9727883338928223,0.008053670637309551,0.020427715778350827,0.21886804699897766,0.006695818156003952,12053,7,5,9,2,2,0.2857142857142857,7,2,0.2857142857142857,0.9998592141486914
-5.199999809265137,-35.20001220703125,NE,1.594263,0.03739819675683975,0.9118204712867737,0.007844856008887291,0.01962223052978515,0.20976562798023224,0.006555244326591492,12053,7,5,9,2,2,0.2857142857142857,6,1,0.16666666666666666,0.9998224164697666
-5.199999809265137,-35.0,NE,1.530478,0.0384192131459713,0.8761228322982788,0.008179294876754284,0.020508432388305665,0.2128959447145462,0.006714075803756714,12053,7,6,8,1,1,0.14285714285714285,6,1,0.16666666666666666,0.9997898377500406
-5.0,-36.600006103515625,NE,1.840329,0.039436932653188705,1.0513477325439453,0.011614722199738026,0.028992652893066406,0.2945138216018677,0.009582728147506714,12053,3,1,4,2,1,0.6666666666666666,2,1,0.5,0.9996913166022022
-5.0,-36.20001220703125,NE,1.97077,0.03820951655507088,1.0806986093521118,0.010952104814350605,0.02752765417098999,0.2866328954696655,0.009033441543579102,12053,3,2,3,1,0,0.3333333333333333,2,0,0.0,0.9998126777486507
-5.0,-35.600006103515625,NE,1.6972,0.036912575364112854,0.9689076542854309,0.00837091263383627,0.020935821533203124,0.22677671909332275,0.00695820152759552,12053,3,1,3,2,0,0.6666666666666666,2,1,0.5,0.9998175002176448
-5.0,-35.399993896484375,NE,1.64942,0.037055350840091705,0.9440950751304626,0.007970421575009823,0.019959092140197754,0.21509502828121185,0.006592072546482086,12053,5,3,7,2,2,0.4,4,1,0.25,0.9998267103982431
-5.0,-35.20001220703125,NE,1.587488,0.03760373219847679,0.9092823266983032,0.007932952605187893,0.019897937774658203,0.21096184849739075,0.0065919458866119385,12053,7,6,7,1,0,0.14285714285714285,6,0,0.0,0.9998150491161519
-5.0,-35.0,NE,1.545186,0.040406692773103714,0.8855618834495544,0.008918959647417068,0.022583723068237305,0.2207297682762146,0.007324442267417908,12053,6,5,8,1,2,0.16666666666666666,5,1,0.2,0.9997469816327426
-4.800000190734863,-37.20001220703125,NE,2.560722,0.04081033542752266,1.4347604513168335,0.011423918418586254,0.028662848472595214,0.2799270749092102,0.009399816393852234,12053,2,2,2,0,0,0.0,2,0,0.0,0.9998719252028424
-4.800000190734863,-37.0,NE,1.806893,0.039975132793188095,1.0299662351608276,0.011269470676779747,0.028015971183776855,0.28191202878952026,0.009338662028312683,12053,3,2,3,1,0,0.3333333333333333,2,0,0.0,0.9997106143131403
-4.800000190734863,-36.79998779296875,NE,1.73733,0.039237767457962036,0.9942219853401184,0.01112571731209755,0.027710843086242675,0.2835461497306824,0.009204357862472534,12053,3,1,4,2,1,0.6666666666666666,2,1,0.5,0.9996875127144671
-4.800000190734863,-36.600006103515625,NE,1.683603,0.03873103857040405,0.9654294848442078,0.011051454581320286,0.027618026733398433,0.28533846139907837,0.009118877351284027,12053,2,2,3,0,1,0.0,1,0,0.0,0.9996703292975208
-4.800000190734863,-36.399993896484375,NE,1.627938,0.03820504620671272,0.9354307651519775,0.010812466964125633,0.026892757415771483,0.2830114960670471,0.008984595537185669,12053,2,2,3,0,1,0.0,1,0,0.0,0.9996615812667025
-4.800000190734863,-36.20001220703125,NE,1.615296,0.03776135668158531,0.9283018708229065,0.0104451235383749,0.026124000549316406,0.27660879492759705,0.008606243878602982,12053,2,2,4,0,2,0.0,1,0,0.0,0.999679582178928
-4.800000190734863,-36.0,NE,1.610028,0.03732884302735329,0.9254822731018066,0.009906516410410404,0.024719977378845216,0.2653850317001343,0.008178964257240295,12053,3,2,4,1,1,0.3333333333333333,2,0,0.0,0.9997119915808582
-4.800000190734863,-35.79998779296875,NE,1.612341,0.03701440989971161,0.9261738657951355,0.009222553111612797,0.02314989566802978,0.24916115403175354,0.007641896605491638,12053,3,2,4,1,1,0.3333333333333333,2,0,0.0,0.9997521011141958
-4.800000190734863,-35.600006103515625,NE,1.618963,0.036786071956157684,0.9291614890098572,0.008573529310524464,0.021399617195129395,0.23306454718112946,0.007129184901714325,12053,3,1,4,2,1,0.6666666666666666,2,1,0.5,0.9997887864668412
-4.800000190734863,-35.399993896484375,NE,1.603576,0.03702545911073685,0.9201332330703735,0.008252340368926525,0.020659768581390375,0.22288286685943604,0.006848331540822983,12053,3,2,7,1,4,0.3333333333333333,2,0,0.0,0.9998010339680115
-4.599999904632568,-37.399993896484375,NE,1.853448,0.0405050665140152,1.0678229331970215,0.010739009827375412,0.0269465684890747,0.265127569437027,0.008862636983394623,12053,3,1,4,2,1,0.6666666666666666,2,1,0.5,0.9997368984182228
-4.599999904632568,-37.20001220703125,NE,1.780435,0.04004456475377083,1.0215250253677368,0.010793059132993221,0.027112531661987304,0.2695261836051941,0.00888700783252716,12053,3,1,4,2,1,0.6666666666666666,2,1,0.5,0.9997198209043608
-4.599999904632568,-37.0,NE,1.678176,0.03967176377773285,0.9647210240364075,0.010935288853943348,0.027344584465026855,0.27564412355422974,0.00909450650215149,12053,2,1,3,1,1,0.5,1,0,0.0,0.9996749605697614
-4.599999904632568,-36.79998779296875,NE,1.631472,0.03924563154578209,0.9393423795700073,0.01090980228036642,0.02732247114181517,0.27798768877983093,0.009045779705047607,12053,2,2,3,0,1,0.0,1,0,0.0,0.9996559886651486
-4.599999904632568,-36.600006103515625,NE,1.626712,0.038650840520858765,0.9363224506378174,0.01080864854156971,0.027051568031311035,0.27964848279953003,0.008923664689064026,12053,2,2,3,0,1,0.0,1,0,0.0,0.999659914908875
-4.599999904632568,-36.0,NE,1.61029,0.03710398077964783,0.9260464906692505,0.009533998556435108,0.023804426193237305,0.25695350766181946,0.007934808731079102,12053,2,1,5,1,3,0.5,1,0,0.0,0.9997327807361618
-4.400000095367432,-37.600006103515625,NE,1.858766,0.04045647382736206,1.0775970220565796,0.01018343772739172,0.025457382202148434,0.25171342492103577,0.008386462926864624,12053,3,1,4,2,1,0.6666666666666666,2,1,0.5,0.9997656726813952
-4.400000095367432,-37.399993896484375,NE,1.779353,0.04009483382105827,1.027693271636963,0.010193983092904091,0.025486803054809562,0.2542468011379242,0.008423052728176117,12053,2,1,3,1,1,0.5,1,0,0.0,0.9997460052691354
