grid_lat,grid_lon,municipality,compound_count_total,production_mean_compound_intensity_norm,production_p95_compound_intensity_norm,production_max_compound_intensity_norm,global_mean_compound_intensity_norm,global_mean_compound_intensity_norm_recomputed,global_q90_compound_intensity_norm,global_q95_compound_intensity_norm,global_max_compound_intensity_norm,local_mean_compound_intensity_norm,local_q90_compound_intensity_norm,local_q95_compound_intensity_norm,local_p95_compound_intensity_norm,local_max_compound_intensity_norm,delta_mean_local_minus_global,delta_q90_local_minus_global,delta_q95_local_minus_global,delta_max_local_minus_global,delta_local_minus_global,local_hs_ref_low,local_hs_ref_high,local_ssh_ref_low,local_ssh_ref_high
-18.2,-39.0,,91,0.4559,0.6041,0.7104,0.4559,0.4559,0.5707,0.6041,0.7104,0.359,0.5968,0.7277,0.7277,0.9574,-0.0969,0.0261,0.1236,0.247,-0.0969,2.06,3.35,1.4941499999999999,1.9351500000000001
-18.0,-39.4,,108,0.3471,0.4473,0.5021,0.3471,0.3471,0.4153,0.4473,0.5021,0.3967,0.632,0.7791,0.7791,1.0,0.0496,0.2167,0.3318,0.4979,0.0496,1.3835,2.1865,1.67974,2.12585
-18.0,-39.2,,106,0.4182,0.5583,0.6372,0.4182,0.4182,0.5251,0.5583,0.6372,0.365,0.6077,0.7323,0.7323,0.9703,-0.0532,0.0826,0.174,0.3331,-0.0532,1.7425,2.92,1.613925,2.078025
-18.0,-39.0,,103,0.4338,0.5823,0.7042,0.4338,0.4338,0.5522,0.5823,0.7042,0.3619,0.6,0.7425,0.7425,0.9705,-0.0719,0.0478,0.1602,0.2663,-0.0719,1.894,3.197,1.5269599999999999,1.9732199999999995
-18.0,-38.8,,99,0.4072,0.5455,0.6625,0.4072,0.4072,0.514,0.5455,0.6625,0.3561,0.5877,0.7169,0.7169,0.9656,-0.0511,0.0737,0.1714,0.3031,-0.0511,1.91,3.102,1.44349,1.86848
-17.8,-39.0,,104,0.3797,0.5096,0.5966,0.3797,0.3797,0.4791,0.5096,0.5966,0.3588,0.5912,0.7462,0.7462,0.9735,-0.0209,0.1121,0.2366,0.3769,-0.0209,1.71,2.787,1.51047,1.9535249999999997
-17.8,-38.8,,87,0.3702,0.4937,0.5705,0.3702,0.3702,0.4627,0.4937,0.5705,0.359,0.6048,0.7081,0.7081,0.9666,-0.0112,0.1421,0.2144,0.3961,-0.0112,1.75,2.7680000000000002,1.443,1.8719600000000003
-17.6,-39.0,,92,0.2622,0.3671,0.4369,0.2622,0.2622,0.3306,0.3671,0.4369,0.3665,0.5892,0.7256,0.7256,1.0,0.1043,0.2586,0.3585,0.5631,0.1043,1.2255,2.0145,1.45142,1.88629
-17.6,-38.8,,72,0.3582,0.4601,0.5311,0.3582,0.3582,0.4427,0.4601,0.5311,0.3947,0.6567,0.7118,0.7118,0.9379,0.0365,0.214,0.2517,0.4068,0.0365,1.7655,2.7070000000000003,1.39387,1.730285
-17.4,-39.0,,74,0.2766,0.3579,0.4001,0.2766,0.2766,0.3376,0.3579,0.4001,0.3819,0.6667,0.7187,0.7187,0.9467,0.1053,0.3291,0.3608,0.5466,0.1053,1.4264999999999999,2.1019999999999994,1.38781,1.7497099999999999
-17.4,-38.8,,66,0.371,0.4878,0.5529,0.371,0.371,0.4595,0.4878,0.5529,0.3927,0.6578,0.6905,0.6905,0.9045,0.0217,0.1983,0.2027,0.3516,0.0217,1.8824999999999998,2.93,1.327975,1.646125
-17.2,-39.0,,76,0.3036,0.3935,0.4321,0.3036,0.3036,0.3786,0.3935,0.4321,0.3811,0.6522,0.7411,0.7411,0.875,0.0775,0.2736,0.3476,0.4429,0.0775,1.5875000000000001,2.4175,1.3297,1.67675
-17.2,-38.8,,69,0.3619,0.4868,0.545,0.3619,0.3619,0.4534,0.4868,0.545,0.4154,0.6869,0.7394,0.7394,0.9074,0.0535,0.2335,0.2526,0.3624,0.0535,1.854,2.9659999999999997,1.26376,1.55812
-17.0,-39.0,,76,0.2863,0.3693,0.4041,0.2863,0.2863,0.3593,0.3693,0.4041,0.403,0.6449,0.7472,0.7472,0.8567,0.1167,0.2856,0.3779,0.4526,0.1167,1.5275,2.33,1.29285,1.62175
-17.0,-38.8,,69,0.3483,0.4753,0.5283,0.3483,0.3483,0.4431,0.4753,0.5283,0.4137,0.6741,0.7637,0.7637,0.8966,0.0654,0.231,0.2884,0.3683,0.0654,1.84,2.962,1.215,1.49962
-16.8,-39.0,,76,0.278,0.3674,0.3914,0.278,0.278,0.3496,0.3674,0.3914,0.4079,0.6578,0.7876,0.7876,0.8582,0.1299,0.3082,0.4202,0.4668,0.1299,1.525,2.36,1.254975,1.557775
-16.8,-38.8,,70,0.3548,0.4789,0.546,0.3548,0.3548,0.4592,0.4789,0.546,0.4139,0.6832,0.7703,0.7703,0.874,0.0591,0.224,0.2914,0.328,0.0591,1.85,3.0665,1.21227,1.488715
-16.6,-39.0,,82,0.2199,0.2998,0.3245,0.2199,0.2199,0.2781,0.2998,0.3245,0.4227,0.6912,0.7885,0.7885,0.8756,0.2028,0.4131,0.4887,0.5511,0.2028,1.2705,1.9080000000000001,1.254305,1.549565
-16.6,-38.8,,72,0.3714,0.4881,0.5758,0.3714,0.3714,0.4761,0.4881,0.5758,0.4075,0.6847,0.782,0.782,0.8515,0.0361,0.2086,0.2939,0.2757,0.0361,1.95,3.1445,1.226875,1.50001
-16.4,-38.8,,77,0.3505,0.4559,0.5461,0.3505,0.3505,0.447,0.4559,0.5461,0.4133,0.701,0.7786,0.7786,0.8545,0.0628,0.254,0.3227,0.3084,0.0628,1.838,2.934,1.24202,1.51582
-16.4,-38.6,,67,0.3866,0.4986,0.6068,0.3866,0.3866,0.4908,0.4986,0.6068,0.4237,0.6962,0.8094,0.8094,0.8579,0.0371,0.2054,0.3108,0.2511,0.0371,2.049,3.182,1.20577,1.46994
-16.2,-38.8,,80,0.2939,0.3848,0.449,0.2939,0.2939,0.3663,0.3848,0.449,0.4343,0.7114,0.7985,0.7985,0.8852,0.1404,0.3451,0.4137,0.4362,0.1404,1.5795000000000001,2.4225,1.25434,1.53676
-16.2,-38.6,,73,0.3802,0.4875,0.584,0.3802,0.3802,0.4762,0.4875,0.584,0.4222,0.7066,0.8126,0.8126,0.8429,0.042,0.2304,0.3251,0.2589,0.042,1.992,3.099999999999999,1.2313399999999999,1.50064
-16.0,-38.8,,83,0.2703,0.356,0.4064,0.2703,0.2703,0.339,0.356,0.4064,0.4183,0.6849,0.8029,0.8029,0.8623,0.148,0.3459,0.4469,0.4559,0.148,1.5010000000000001,2.299,1.25074,1.53319
-16.0,-38.6,,71,0.3804,0.5014,0.585,0.3804,0.3804,0.4757,0.5014,0.585,0.4253,0.6988,0.8159,0.8159,0.8709,0.0449,0.2231,0.3145,0.2859,0.0449,2.01,3.1,1.2348,1.5017
-15.8,-38.8,,73,0.2456,0.3205,0.3753,0.2456,0.2456,0.296,0.3205,0.3753,0.409,0.6512,0.7564,0.7564,0.8484,0.1634,0.3552,0.4359,0.4731,0.1634,1.446,2.1679999999999993,1.23082,1.4996999999999998
-15.8,-38.6,,61,0.3889,0.5306,0.6035,0.3889,0.3889,0.4868,0.5306,0.6035,0.4157,0.6583,0.7724,0.7724,0.9027,0.0268,0.1715,0.2418,0.2992,0.0268,2.07,3.3,1.2267,1.46
-15.8,-38.4,,53,0.402,0.533,0.6391,0.402,0.402,0.5007,0.533,0.6391,0.4197,0.6647,0.8289,0.8289,0.9315,0.0177,0.164,0.2959,0.2924,0.0177,2.13,3.256,1.24094,1.46138
-15.6,-38.8,,67,0.2895,0.378,0.4341,0.2895,0.2895,0.3532,0.378,0.4341,0.4033,0.6135,0.7409,0.7409,0.8453,0.1138,0.2603,0.3629,0.4112,0.1138,1.65,2.5109999999999992,1.22435,1.50403
-15.6,-38.6,,57,0.3894,0.5243,0.6143,0.3894,0.3894,0.4906,0.5243,0.6143,0.4168,0.6766,0.7915,0.7915,0.9037,0.0274,0.186,0.2672,0.2894,0.0274,2.048,3.274,1.2350999999999999,1.46538
-15.4,-38.8,,62,0.3246,0.4228,0.4876,0.3246,0.3246,0.3923,0.4228,0.4876,0.4242,0.6632,0.7536,0.7536,0.8942,0.0996,0.2709,0.3308,0.4066,0.0996,1.7905,2.7759999999999994,1.22334,1.47356
-15.4,-38.6,,54,0.3955,0.5141,0.6163,0.3955,0.3955,0.4909,0.5141,0.6163,0.4295,0.655,0.7939,0.7939,0.9214,0.034,0.1641,0.2798,0.3051,0.034,2.0695,3.2109999999999994,1.2437449999999999,1.468675
-15.2,-38.8,,60,0.3279,0.4304,0.4943,0.3279,0.3279,0.3992,0.4304,0.4943,0.4352,0.6762,0.7426,0.7426,0.9087,0.1073,0.277,0.3122,0.4144,0.1073,1.79,2.8135,1.2167800000000002,1.47152
-15.2,-38.6,,53,0.4028,0.5201,0.622,0.4028,0.4028,0.494,0.5201,0.622,0.4309,0.6331,0.7747,0.7747,0.9179,0.0281,0.1391,0.2546,0.2959,0.0281,2.08,3.2219999999999995,1.25768,1.47592
-15.0,-38.8,,61,0.3475,0.458,0.5378,0.3475,0.3475,0.4246,0.458,0.5378,0.4089,0.7106,0.7318,0.7318,0.9103,0.0614,0.286,0.2738,0.3725,0.0614,1.87,2.97,1.2428,1.4724
-15.0,-38.6,,53,0.4056,0.5212,0.6208,0.4056,0.4056,0.5,0.5212,0.6208,0.4354,0.672,0.7797,0.7797,0.9099,0.0298,0.172,0.2585,0.2891,0.0298,2.09,3.226,1.2534,1.48224
-14.8,-38.8,,60,0.3598,0.4597,0.5582,0.3598,0.3598,0.4425,0.4597,0.5582,0.426,0.6633,0.7629,0.7629,0.9323,0.0662,0.2208,0.3032,0.3741,0.0662,1.9485,2.9469999999999996,1.244025,1.4688599999999998
-14.8,-38.6,,53,0.4105,0.532,0.6363,0.4105,0.4105,0.5124,0.532,0.6363,0.4215,0.6472,0.799,0.799,0.9123,0.011,0.1348,0.267,0.276,0.011,2.132,3.278,1.25772,1.47732
-14.6,-38.8,,58,0.3762,0.4837,0.5818,0.3762,0.3762,0.4573,0.4837,0.5818,0.4434,0.716,0.7788,0.7788,0.9237,0.0672,0.2587,0.2951,0.3419,0.0672,1.997,3.0469999999999997,1.243975,1.478725
-14.6,-38.6,,53,0.4189,0.5471,0.6447,0.4189,0.4189,0.5211,0.5471,0.6447,0.4336,0.6981,0.797,0.797,0.9057,0.0147,0.177,0.2499,0.261,0.0147,2.124,3.354,1.24902,1.48046
-14.4,-38.8,,58,0.3879,0.5062,0.6055,0.3879,0.3879,0.4722,0.5062,0.6055,0.447,0.713,0.7787,0.7787,0.9203,0.0591,0.2408,0.2725,0.3148,0.0591,2.02,3.1449999999999996,1.2455,1.485115
-14.4,-38.6,,50,0.4269,0.541,0.6532,0.4269,0.4269,0.5252,0.541,0.6532,0.4283,0.6762,0.7815,0.7815,0.885,0.0014,0.151,0.2405,0.2318,0.0014,2.1845,3.3765,1.25856,1.48797
-14.2,-38.8,,60,0.3698,0.4912,0.5726,0.3698,0.3698,0.4533,0.4912,0.5726,0.4432,0.6946,0.7652,0.7652,0.916,0.0734,0.2413,0.274,0.3434,0.0734,1.909,3.0629999999999997,1.255935,1.49281
-14.2,-38.6,,48,0.4314,0.5421,0.6567,0.4314,0.4314,0.5279,0.5421,0.6567,0.4501,0.6793,0.7889,0.7889,0.8894,0.0187,0.1514,0.2468,0.2327,0.0187,2.17,3.3795,1.25701,1.4960900000000001
-14.0,-38.8,,65,0.3527,0.4585,0.5439,0.3527,0.3527,0.4405,0.4585,0.5439,0.4374,0.6975,0.7774,0.7774,0.926,0.0847,0.257,0.3189,0.3821,0.0847,1.84,2.912,1.25722,1.50132
-14.0,-38.6,,55,0.4277,0.5518,0.6551,0.4277,0.4277,0.5265,0.5518,0.6551,0.4459,0.6825,0.792,0.792,0.8986,0.0182,0.156,0.2402,0.2435,0.0182,2.147,3.39,1.25665,1.50373
-13.8,-38.8,,63,0.3422,0.4402,0.5251,0.3422,0.3422,0.4239,0.4402,0.5251,0.4442,0.7026,0.7866,0.7866,0.9253,0.102,0.2787,0.3464,0.4002,0.102,1.762,2.7979999999999996,1.26724,1.51726
-13.8,-38.6,,59,0.4315,0.549,0.6557,0.4315,0.4315,0.5224,0.549,0.6557,0.4439,0.691,0.7895,0.7895,0.9106,0.0124,0.1686,0.2405,0.2549,0.0124,2.166,3.3819999999999997,1.26403,1.50924
-13.6,-38.8,,64,0.3327,0.4361,0.5175,0.3327,0.3327,0.4048,0.4361,0.5175,0.432,0.6878,0.7763,0.7763,0.9247,0.0993,0.283,0.3402,0.4072,0.0993,1.733,2.7439999999999998,1.274265,1.5242299999999998
-13.6,-38.6,,60,0.4291,0.5421,0.6585,0.4291,0.4291,0.5152,0.5421,0.6585,0.4531,0.6944,0.7942,0.7942,0.9118,0.024,0.1792,0.2521,0.2533,0.024,2.1294999999999997,3.3219999999999996,1.278195,1.519315
-13.4,-38.8,,66,0.3305,0.4286,0.5073,0.3305,0.3305,0.3994,0.4286,0.5073,0.4247,0.6532,0.7611,0.7611,0.9108,0.0942,0.2538,0.3325,0.4035,0.0942,1.75,2.715,1.280325,1.5391750000000002
-13.4,-38.6,,64,0.4277,0.5431,0.6637,0.4277,0.4277,0.5258,0.5431,0.6637,0.4544,0.7056,0.7666,0.7666,0.9234,0.0267,0.1798,0.2235,0.2597,0.0267,2.113,3.3354999999999997,1.26999,1.5245900000000001
-13.4,-38.4,,57,0.4464,0.5677,0.6812,0.4464,0.4464,0.5426,0.5677,0.6812,0.4578,0.7082,0.7784,0.7784,0.9069,0.0114,0.1656,0.2107,0.2257,0.0114,2.198,3.438,1.27566,1.5191599999999998
-13.2,-38.6,,67,0.4133,0.5356,0.6695,0.4133,0.4133,0.5192,0.5356,0.6695,0.4415,0.6839,0.7831,0.7831,0.9145,0.0282,0.1647,0.2475,0.245,0.0282,2.04,3.2619999999999996,1.28098,1.53829
-13.2,-38.4,,62,0.4418,0.5628,0.6796,0.4418,0.4418,0.5556,0.5628,0.6796,0.4545,0.6961,0.7766,0.7766,0.9199,0.0127,0.1405,0.2138,0.2403,0.0127,2.1515,3.4485,1.2722600000000002,1.5248899999999999
-13.2,-38.2,,55,0.4465,0.5824,0.6813,0.4465,0.4465,0.5543,0.5824,0.6813,0.4349,0.7066,0.7681,0.7681,0.8978,-0.0116,0.1523,0.1857,0.2165,-0.0116,2.22,3.522,1.2703,1.51556
-13.2,-38.0,,49,0.4479,0.5981,0.6761,0.4479,0.4479,0.5606,0.5981,0.6761,0.4145,0.7314,0.7698,0.7698,0.9302,-0.0334,0.1708,0.1717,0.2541,-0.0334,2.274,3.546,1.2852000000000001,1.50346
-13.0,-38.4,,66,0.4108,0.5336,0.6718,0.4108,0.4108,0.5153,0.5336,0.6718,0.4322,0.7114,0.7857,0.7857,0.9091,0.0214,0.1961,0.2521,0.2373,0.0214,2.0124999999999997,3.26,1.284325,1.538125
-13.0,-38.2,,63,0.4332,0.5574,0.6753,0.4332,0.4332,0.5515,0.5574,0.6753,0.4371,0.7177,0.7841,0.7841,0.9213,0.0039,0.1662,0.2267,0.246,0.0039,2.1430000000000002,3.419,1.26711,1.5208199999999998
-13.0,-38.0,,56,0.4457,0.6047,0.6799,0.4457,0.4457,0.5725,0.6047,0.6799,0.403,0.6845,0.7465,0.7465,0.8947,-0.0427,0.112,0.1418,0.2148,-0.0427,2.22,3.705,1.2715999999999998,1.50835
-13.0,-37.8,,48,0.4456,0.6051,0.6744,0.4456,0.4456,0.5398,0.6051,0.6744,0.4094,0.7483,0.7849,0.7849,0.9542,-0.0362,0.2085,0.1798,0.2798,-0.0362,2.267,3.5829999999999997,1.277545,1.4981250000000002
-12.8,-38.0,,61,0.4277,0.5663,0.6624,0.4277,0.4277,0.5394,0.5663,0.6624,0.413,0.7076,0.7727,0.7727,0.9198,-0.0147,0.1682,0.2064,0.2574,-0.0147,2.19,3.4,1.2663,1.5206
-12.8,-37.8,,53,0.443,0.6163,0.6735,0.443,0.443,0.574,0.6163,0.6735,0.3909,0.6731,0.7499,0.7499,0.8902,-0.0521,0.0991,0.1336,0.2167,-0.0521,2.25,3.7279999999999998,1.2729,1.5006
-12.6,-37.8,,60,0.4233,0.5849,0.6596,0.4233,0.4233,0.5417,0.5849,0.6596,0.3888,0.6657,0.7408,0.7408,0.9138,-0.0345,0.124,0.1559,0.2542,-0.0345,2.1895,3.5664999999999996,1.265975,1.513485
-12.6,-37.6,,54,0.4432,0.6234,0.6606,0.4432,0.4432,0.5624,0.6234,0.6606,0.3976,0.7032,0.771,0.771,0.9322,-0.0456,0.1408,0.1476,0.2716,-0.0456,2.2864999999999998,3.740499999999999,1.2507650000000001,1.496105
-12.4,-37.8,,63,0.3407,0.4826,0.5075,0.3407,0.3407,0.4317,0.4826,0.5075,0.385,0.6844,0.7562,0.7562,0.9229,0.0443,0.2527,0.2736,0.4154,0.0443,1.8130000000000002,2.859,1.2943900000000002,1.5502299999999998
-12.4,-37.6,,58,0.4274,0.609,0.6572,0.4274,0.4274,0.5546,0.609,0.6572,0.3863,0.6961,0.7803,0.7803,0.9724,-0.0411,0.1415,0.1713,0.3152,-0.0411,2.21,3.5535,1.2648849999999998,1.5040049999999998
-12.4,-37.4,,52,0.4477,0.6356,0.6501,0.4477,0.4477,0.5648,0.6356,0.6501,0.3648,0.6988,0.7779,0.7779,1.0,-0.0829,0.134,0.1423,0.3499,-0.0829,2.301,3.74,1.27569,1.4949649999999999
-12.2,-37.6,,61,0.3882,0.5365,0.5844,0.3882,0.3882,0.5066,0.5365,0.5844,0.3885,0.6904,0.8001,0.8001,0.9784,0.0003,0.1838,0.2636,0.394,0.0003,2.03,3.28,1.2806,1.5116
-12.2,-37.4,,54,0.4409,0.6392,0.6538,0.4409,0.4409,0.5907,0.6392,0.6538,0.3739,0.6818,0.7666,0.7666,0.9852,-0.067,0.0911,0.1274,0.3314,-0.067,2.246,3.7854999999999994,1.266715,1.5032050000000001
-12.0,-37.4,,59,0.4277,0.6078,0.6586,0.4277,0.4277,0.5389,0.6078,0.6586,0.3745,0.6563,0.7559,0.7559,0.9811,-0.0532,0.1174,0.1481,0.3225,-0.0532,2.2,3.691,1.27224,1.51308
-12.0,-37.2,,51,0.4484,0.6427,0.6844,0.4484,0.4484,0.5564,0.6427,0.6844,0.3636,0.6524,0.7354,0.7354,1.0,-0.0848,0.096,0.0927,0.3156,-0.0848,2.28,3.915,1.27215,1.5015
-11.8,-37.4,,58,0.4,0.5856,0.628,0.4,0.4,0.494,0.5856,0.628,0.367,0.6525,0.7328,0.7328,0.9853,-0.033,0.1585,0.1472,0.3573,-0.033,2.0385,3.5915,1.29309,1.525525
-11.8,-37.2,,55,0.4371,0.6255,0.6747,0.4371,0.4371,0.5409,0.6255,0.6747,0.375,0.6529,0.7458,0.7458,0.997,-0.0621,0.112,0.1203,0.3223,-0.0621,2.23,3.792,1.27101,1.50681
-11.6,-37.4,,64,0.4012,0.5621,0.606,0.4012,0.4012,0.4864,0.5621,0.606,0.3851,0.6822,0.7441,0.7441,0.9716,-0.0161,0.1958,0.182,0.3656,-0.0161,1.87,3.1754999999999978,1.47906,1.76144
-11.6,-37.2,,56,0.4126,0.5821,0.6472,0.4126,0.4126,0.5108,0.5821,0.6472,0.3807,0.6685,0.7578,0.7578,0.9947,-0.0319,0.1577,0.1757,0.3475,-0.0319,2.1375,3.5500000000000003,1.278925,1.5168000000000001
-11.6,-37.0,,50,0.4461,0.6337,0.6889,0.4461,0.4461,0.5581,0.6337,0.6889,0.3859,0.6726,0.722,0.722,0.9999,-0.0602,0.1145,0.0883,0.311,-0.0602,2.2744999999999997,3.902999999999999,1.26707,1.503055
-11.4,-37.2,,58,0.3658,0.501,0.5944,0.3658,0.3658,0.463,0.501,0.5944,0.3854,0.6869,0.7799,0.7799,0.9892,0.0196,0.2239,0.2789,0.3948,0.0196,1.88,3.0805,1.3100500000000002,1.548045
-11.4,-37.0,,54,0.436,0.6067,0.6919,0.436,0.436,0.5455,0.6067,0.6919,0.3898,0.6726,0.7448,0.7448,0.9993,-0.0462,0.1271,0.1381,0.3074,-0.0462,2.203,3.700499999999999,1.276945,1.5180150000000001
-11.4,-36.8,,46,0.4511,0.6302,0.6891,0.4511,0.4511,0.5611,0.6302,0.6891,0.3651,0.6677,0.7269,0.7269,1.0,-0.086,0.1066,0.0967,0.3109,-0.086,2.3475,3.83,1.281525,1.5024
-11.2,-37.0,,54,0.3952,0.5305,0.6268,0.3952,0.3952,0.4954,0.5305,0.6268,0.3994,0.6883,0.7809,0.7809,0.988,0.0042,0.1929,0.2504,0.3612,0.0042,2.01,3.258999999999999,1.29947,1.53681
-11.2,-36.8,,49,0.4393,0.6007,0.6923,0.4393,0.4393,0.5568,0.6007,0.6923,0.3889,0.6725,0.7737,0.7737,1.0,-0.0504,0.1157,0.173,0.3077,-0.0504,2.274,3.6359999999999983,1.27342,1.51896
-11.0,-37.0,,53,0.2736,0.3588,0.4961,0.2736,0.2736,0.3393,0.3588,0.4961,0.4024,0.6606,0.7815,0.7815,0.9782,0.1288,0.3213,0.4227,0.4821,0.1288,1.472,2.292,1.32434,1.55612
-11.0,-36.8,,53,0.4302,0.5759,0.6938,0.4302,0.4302,0.543,0.5759,0.6938,0.3929,0.6516,0.7931,0.7931,0.9911,-0.0373,0.1086,0.2172,0.2973,-0.0373,2.202,3.5159999999999996,1.2906,1.53178
-11.0,-36.6,,47,0.4507,0.6092,0.6929,0.4507,0.4507,0.5689,0.6092,0.6929,0.3943,0.6443,0.7596,0.7596,1.0,-0.0564,0.0754,0.1504,0.3071,-0.0564,2.306,3.7239999999999998,1.28038,1.5212599999999998
-10.8,-36.8,,56,0.3192,0.4215,0.5972,0.3192,0.3192,0.4052,0.4215,0.5972,0.3993,0.6866,0.7735,0.7735,0.9843,0.0801,0.2814,0.352,0.3871,0.0801,1.6775,2.63,1.3199,1.5550000000000002
-10.8,-36.6,,51,0.425,0.5757,0.6978,0.425,0.425,0.5398,0.5757,0.6978,0.4083,0.7034,0.778,0.778,0.9943,-0.0167,0.1636,0.2023,0.2965,-0.0167,2.1550000000000002,3.495,1.2893,1.54985
-10.8,-36.4,,46,0.4509,0.6109,0.6941,0.4509,0.4509,0.5644,0.6109,0.6941,0.3911,0.6667,0.7624,0.7624,1.0,-0.0598,0.1023,0.1515,0.3059,-0.0598,2.315,3.73,1.2839,1.52615
-10.8,-36.2,,43,0.4621,0.6319,0.6935,0.4621,0.4621,0.5799,0.6319,0.6935,0.3747,0.6292,0.7256,0.7256,1.0,-0.0874,0.0493,0.0937,0.3065,-0.0874,2.382,3.867,1.28397,1.52281
-10.6,-36.6,,52,0.3737,0.5056,0.6739,0.3737,0.3737,0.4782,0.5056,0.6739,0.397,0.6895,0.7953,0.7953,0.9828,0.0233,0.2113,0.2897,0.3089,0.0233,1.911,3.0444999999999993,1.32117,1.58303
-10.6,-36.4,,52,0.4128,0.556,0.6964,0.4128,0.4128,0.5243,0.556,0.6964,0.3995,0.6869,0.7877,0.7877,0.9939,-0.0133,0.1626,0.2317,0.2975,-0.0133,2.1355,3.3804999999999987,1.28711,1.543535
-10.6,-36.2,,51,0.4446,0.5871,0.6951,0.4446,0.4446,0.5534,0.5871,0.6951,0.401,0.7119,0.7605,0.7605,0.9966,-0.0436,0.1585,0.1734,0.3015,-0.0436,2.25,3.595,1.2889499999999998,1.5354
-10.6,-36.0,,47,0.4647,0.6136,0.6939,0.4647,0.4647,0.5733,0.6136,0.6939,0.3981,0.6962,0.7521,0.7521,1.0,-0.0666,0.1229,0.1385,0.3061,-0.0666,2.373,3.762999999999999,1.28704,1.52395
-10.4,-36.2,,53,0.3772,0.4907,0.6485,0.3772,0.3772,0.4565,0.4907,0.6485,0.3946,0.7027,0.7583,0.7583,0.9755,0.0174,0.2462,0.2676,0.327,0.0174,1.95,2.9859999999999998,1.336,1.57774
-10.4,-36.0,,50,0.446,0.5845,0.6826,0.446,0.446,0.5581,0.5845,0.6826,0.4006,0.7059,0.7619,0.7619,0.9846,-0.0454,0.1478,0.1774,0.302,-0.0454,2.2845,3.5869999999999993,1.291825,1.5429350000000002
-10.4,-35.8,,47,0.4641,0.6112,0.694,0.4641,0.4641,0.5768,0.6112,0.694,0.3965,0.6901,0.7657,0.7657,1.0,-0.0676,0.1133,0.1545,0.306,-0.0676,2.382,3.741999999999999,1.28487,1.52811
-10.2,-36.0,,56,0.3959,0.5175,0.6341,0.3959,0.3959,0.49,0.5175,0.6341,0.397,0.7236,0.7665,0.7665,0.9762,0.0011,0.2336,0.249,0.3421,0.0011,2.05,3.1825,1.3086250000000001,1.570775
-10.2,-35.8,,51,0.4467,0.5875,0.6952,0.4467,0.4467,0.5632,0.5875,0.6952,0.3921,0.7288,0.7678,0.7678,0.9914,-0.0546,0.1656,0.1803,0.2962,-0.0546,2.3049999999999997,3.5999999999999996,1.28485,1.53845
-10.2,-35.6,,47,0.4616,0.6107,0.6944,0.4616,0.4616,0.5843,0.6107,0.6944,0.4114,0.7357,0.7874,0.7874,0.9972,-0.0502,0.1514,0.1767,0.3028,-0.0502,2.363,3.7159999999999997,1.27175,1.53177
-10.0,-35.8,,55,0.394,0.5249,0.6361,0.394,0.394,0.4992,0.5249,0.6361,0.3937,0.7339,0.76,0.76,0.9777,-0.0003,0.2347,0.2351,0.3416,-0.0003,2.051,3.1939999999999995,1.3019699999999998,1.5616599999999998
-10.0,-35.6,,49,0.4502,0.5948,0.696,0.4502,0.4502,0.569,0.5948,0.696,0.4014,0.7408,0.7797,0.7797,0.9887,-0.0488,0.1718,0.1849,0.2927,-0.0488,2.308,3.5879999999999996,1.28836,1.54386
-10.0,-35.4,,46,0.4682,0.6266,0.6952,0.4682,0.4682,0.5904,0.6266,0.6952,0.4058,0.7263,0.7921,0.7921,0.986,-0.0624,0.1359,0.1655,0.2908,-0.0624,2.4025,3.725,1.278775,1.54155
-9.8,-35.8,,54,0.4276,0.5722,0.7023,0.4276,0.4276,0.5332,0.5722,0.7023,0.4106,0.714,0.7922,0.7922,0.9822,-0.017,0.1808,0.22,0.2799,-0.017,2.14,3.4014999999999995,1.323165,1.58774
-9.8,-35.6,,51,0.4388,0.5824,0.7007,0.4388,0.4388,0.5505,0.5824,0.7007,0.4027,0.7318,0.7895,0.7895,0.9872,-0.0361,0.1813,0.2071,0.2865,-0.0361,2.21,3.4749999999999996,1.3161,1.56805
-9.8,-35.4,,48,0.4585,0.6082,0.6971,0.4585,0.4585,0.5717,0.6082,0.6971,0.4148,0.7344,0.8054,0.8054,0.9836,-0.0437,0.1627,0.1972,0.2865,-0.0437,2.32,3.5959999999999996,1.29013,1.552515
-9.6,-35.6,,51,0.325,0.4088,0.5218,0.325,0.325,0.3997,0.4088,0.5218,0.4341,0.7886,0.847,0.847,1.0,0.1091,0.3889,0.4382,0.4782,0.1091,1.62,2.44,1.3924500000000002,1.6880000000000002
-9.6,-35.4,,49,0.4271,0.5494,0.7048,0.4271,0.4271,0.5277,0.5494,0.7048,0.4076,0.7436,0.8172,0.8172,0.9894,-0.0195,0.2159,0.2678,0.2846,-0.0195,2.178,3.3319999999999994,1.31888,1.58758
-9.6,-35.2,,48,0.4463,0.5727,0.697,0.4463,0.4463,0.5466,0.5727,0.697,0.3961,0.7353,0.8076,0.8076,0.9835,-0.0502,0.1887,0.2349,0.2865,-0.0502,2.3009999999999997,3.5195,1.29108,1.55168
-9.4,-35.4,,51,0.3032,0.3794,0.5013,0.3032,0.3032,0.3705,0.3794,0.5013,0.4467,0.732,0.8648,0.8648,1.0,0.1435,0.3615,0.4854,0.4987,0.1435,1.53,2.295,1.3789500000000001,1.66235
