grid_lat,grid_lon,thr_hs_pct,thr_zos_pct,thr_hs_abs,thr_zos_abs,zos_mean,hat_m,n_hs_episodes,n_zos_episodes,n_candidate_events,n_rejected_by_hat,compound_count_total,compound_count_annual_mean,mean_overlap_duration,p95_overlap_duration,max_overlap_duration,mean_full_criterion_duration,p95_full_criterion_duration,mean_compound_intensity_norm,p95_compound_intensity_norm,max_compound_intensity_norm,mean_integrated_severity,p95_integrated_severity,max_integrated_severity,hs_max,hs_q70,hs_q90,hs_q99,hs_valid_days,zos_q99,zos_peak_month,zos_annual_range_m,zos_std_m,zos_seasonal_variance_fraction,zos_corr_with_offshore,zos_anomaly_corr_with_offshore,offshore_reference_offset_deg,seafloor_elevation_m,Hazard_Index_current,point_key,municipalities_served,n_municipalities_served
-9.0,-35.0,0.7,0.99,1.74,0.300754,0.185746,1.441883,606,35,17,17,0,0.0,,,,,,,,,0.0,0.0,0.0,4.19,1.7400000095367432,2.109999895095825,2.694800052642818,12053,0.3007538080215453,5.0,0.055328757,0.045451596,0.14670165,0.629075980612877,0.6525878623745274,2.0,-38.0,0.0,-9.0|-35.0,Maragogi; São José da Coroa Grande,2
-9.0,-34.79998779296875,0.7,0.99,1.9,0.277685,0.177705,1.417307,645,38,16,16,0,0.0,,,,,,,,,0.0,0.0,0.0,4.4,1.899999976158142,2.299999952316284,2.9100000858306885,12053,0.27768504738807676,5.0,0.03972265,0.041503593,0.0765246,0.6778838478100138,0.6888659339422497,2.0,-734.75,0.0,-9.0|-34.8,,0
-8.800000190734863,-35.0,0.7,0.99,1.61,0.307443,0.18851,1.461161,622,35,20,20,0,0.0,,,,,,,,,0.0,0.0,0.0,3.83,1.6100000143051147,1.9600000381469727,2.4800000190734863,12053,0.3074434697628021,5.0,0.06119415,0.046964496,0.16912465,0.6191828605242424,0.6424624763044512,2.0,-17.0,0.0,-8.8|-35.0,Barreiros; Ipojuca; Sirinhaém; Tamandaré,4
-8.800000190734863,-34.79998779296875,0.7,0.99,1.86,0.284474,0.180763,1.421714,641,34,20,20,0,0.0,,,,,,,,,0.0,0.0,0.0,4.35,1.8600000143051147,2.25,2.859999895095825,12053,0.2844735336303711,5.0,0.042479992,0.042486887,0.09583667,0.6702361554616636,0.6794024491517132,2.0,-72.0,0.0,-8.8|-34.8,,0
-8.600000381469727,-34.79998779296875,0.7,0.99,1.81,0.290891,0.183494,1.436247,617,35,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,4.36,1.809999942779541,2.190000057220459,2.7899999618530273,12053,0.2908913850784301,5.0,0.045794085,0.043421887,0.10986915,0.6637391234807867,0.6721977800077891,2.0,-39.75,0.0,-8.6|-34.8,,0
-8.600000381469727,-34.600006103515625,0.7,0.99,1.96,0.267868,0.172119,1.424191,652,37,17,16,1,0.03,7.0,7.0,7.0,1.0,1.0,0.1235,0.1235,0.1235,0.0084,0.0084,0.0084,4.61,1.9600000381469727,2.3399999141693115,2.9700000286102295,12053,0.2678684711456298,5.0,0.031150907,0.040350422,0.04697682,0.7034625982140543,0.7066704621990754,2.0,-1060.5,0.009729581883370243,-8.6|-34.6,,0
-8.399999618530273,-34.79998779296875,0.7,0.99,1.63,0.296444,0.186156,1.448603,597,35,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,3.98,1.6299999952316284,1.9700000286102295,2.509999990463257,12053,0.2964439797401427,5.0,0.049768046,0.044214115,0.12446932,0.6584413288248759,0.668317071798871,2.0,-31.75,0.0,-8.4|-34.8,Cabo de Santo Agostinho,1
-8.399999618530273,-34.600006103515625,0.7,0.99,1.91,0.271602,0.174928,1.429391,650,38,20,19,1,0.03,8.0,8.0,8.0,1.0,1.0,0.1193,0.1193,0.1193,0.0137,0.0137,0.0137,4.55,1.909999966621399,2.2899999618530273,2.9100000858306885,12053,0.27160199284553527,5.0,0.032527626,0.040583868,0.055800807,0.7065865776382031,0.7098807739484458,2.0,-703.25,0.012582274420893528,-8.4|-34.6,,0
-8.199999809265137,-34.79998779296875,0.7,0.99,1.72,0.30165,0.189144,1.464965,605,35,21,21,0,0.0,,,,,,,,,0.0,0.0,0.0,4.22,1.7200000286102295,2.0799999237060547,2.630000114440918,12053,0.30164961695671083,5.0,0.053357378,0.045063768,0.1383691,0.6489915326794858,0.6603026616817558,2.0,-26.75,0.0,-8.2|-34.8,Jaboatão dos Guararapes; Recife,2
-8.199999809265137,-34.600006103515625,0.7,0.99,1.87,0.276632,0.177795,1.436222,637,37,20,19,1,0.03,6.0,6.0,6.0,1.0,1.0,0.1092,0.1092,0.1092,0.0175,0.0175,0.0175,4.5,1.8700000047683716,2.240000009536743,2.8299999237060547,12053,0.27663192272186277,5.0,0.034353822,0.04100213,0.06770506,0.6993765032859023,0.7015673985343827,2.0,-109.0,0.014627601145910227,-8.2|-34.6,,0
-8.0,-34.79998779296875,0.7,0.99,1.6,0.303502,0.192247,1.481607,595,36,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,3.91,1.600000023841858,1.9299999475479126,2.4248000717163043,12053,0.3035017764568328,5.0,0.053006932,0.04492641,0.13858847,0.646959598846736,0.6576970748881631,2.0,-21.0,0.0,-8.0|-34.8,Olinda; Paulista,2
-8.0,-34.600006103515625,0.7,0.99,1.81,0.280099,0.180163,1.459484,628,35,22,21,1,0.03,6.0,6.0,6.0,1.0,1.0,0.1024,0.1024,0.1024,0.02,0.02,0.02,4.37,1.809999942779541,2.1700000762939453,2.740000009536743,12053,0.28009941458702087,5.0,0.036305055,0.041472454,0.07631162,0.694007821670917,0.6961034408754452,2.0,-40.5,0.01597321083342121,-8.0|-34.6,,0
-8.0,-34.399993896484375,0.7,0.99,1.98,0.25855,0.165682,1.445025,651,36,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,4.73,1.9800000190734863,2.3499999046325684,2.9800000190734863,12053,0.2585496985912322,5.0,0.02149351,0.03950282,0.024910579,0.7283996150142983,0.7311961953642467,2.0,-786.25,0.0,-8.0|-34.4,,0
-7.800000190734863,-34.79998779296875,0.7,0.99,1.46,0.30439,0.19542,1.506723,626,38,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,3.87,1.4600000381469727,1.75,2.200000047683716,12053,0.30438981533050535,5.0,0.051233888,0.044459403,0.13377133,0.647299041500337,0.65668907570348,2.0,-27.0,0.0,-7.8|-34.8,Igarassu; Ilha de Itamaracá,2
-7.800000190734863,-34.600006103515625,0.7,0.99,1.7,0.282453,0.181605,1.478786,630,36,24,23,1,0.03,7.0,7.0,7.0,1.0,1.0,0.0808,0.0808,0.0808,0.0216,0.0216,0.0216,4.24,1.7000000476837158,2.0299999713897705,2.559999942779541,12053,0.28245316028594963,5.0,0.037652418,0.04166722,0.08041351,0.6929206767382764,0.6954044941667059,2.0,-38.0,0.016834401033428238,-7.8|-34.6,,0
-7.800000190734863,-34.399993896484375,0.7,0.99,1.97,0.26006,0.167217,1.453005,651,36,23,23,0,0.0,,,,,,,,,0.0,0.0,0.0,4.7,1.9700000286102295,2.3299999237060547,2.950000047683716,12053,0.26005982637405395,5.0,0.022652566,0.039386734,0.028086035,0.730103633913393,0.7317560304514333,2.0,-608.75,0.0,-7.8|-34.4,,0
-7.599999904632568,-34.79998779296875,0.7,0.99,1.18,0.302577,0.197335,1.57282,690,37,23,22,1,0.03,5.0,5.0,5.0,1.0,1.0,0.0048,0.0048,0.0048,0.0255,0.0255,0.0255,3.39,1.1799999475479126,1.399999976158142,1.75,12053,0.30257747292518616,5.0,0.047868907,0.043598756,0.12242002,0.6528560064923199,0.6615011604732075,2.0,-32.75,0.018933552145945377,-7.6|-34.8,Goiana; João Pessoa,2
-7.599999904632568,-34.600006103515625,0.7,0.99,1.56,0.28373,0.182638,1.495883,643,39,25,24,1,0.03,5.0,5.0,5.0,1.0,1.0,0.049,0.049,0.049,0.0222,0.0222,0.0222,4.01,1.559999942779541,1.850000023841858,2.3399999141693115,12053,0.28373010516166686,5.0,0.038347974,0.041769642,0.08242064,0.6922022535063712,0.6953796745283488,2.0,-33.5,0.017157347358430875,-7.6|-34.6,,0
-7.599999904632568,-34.399993896484375,0.7,0.99,1.96,0.260493,0.16802,1.457574,639,36,23,23,0,0.0,,,,,,,,,0.0,0.0,0.0,4.68,1.9600000381469727,2.309999942779541,2.9100000858306885,12053,0.26049256443977353,5.0,0.022484884,0.039339293,0.029727044,0.7312445195056967,0.733033310045141,2.0,-931.0,0.0,-7.6|-34.4,,0
-7.400000095367432,-34.600006103515625,0.7,0.99,1.63,0.280675,0.181755,1.500972,653,37,24,23,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0538,0.0538,0.0538,0.0343,0.0343,0.0343,4.1,1.6299999952316284,1.909999966621399,2.374799995422359,12053,0.2806748235225677,5.0,0.035026744,0.041097388,0.07116172,0.7027540905650403,0.7064729623092522,2.0,-24.25,0.02367009824598404,-7.4|-34.6,Conde; Pitimbu,2
-7.400000095367432,-34.399993896484375,0.7,0.99,1.96,0.258455,0.165867,1.462508,654,36,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,4.66,1.9600000381469727,2.299999952316284,2.9000000953674316,12053,0.2584550607204437,5.0,0.02133131,0.03900948,0.025813406,0.7401580571560878,0.742008780576055,2.0,-1465.25,0.0,-7.4|-34.4,,0
-7.199999809265137,-34.600006103515625,0.7,0.99,1.72,0.27322,0.178283,1.504667,677,40,23,22,1,0.03,4.0,4.0,4.0,1.0,1.0,0.0584,0.0584,0.0584,0.0417,0.0417,0.0417,4.17,1.7200000286102295,2.009999990463257,2.4800000190734863,12053,0.27322048306465146,5.0,0.028676048,0.040079314,0.0517014,0.7212031480629617,0.7255819742820317,2.0,-26.5,0.027653102921016554,-7.2|-34.6,,0
-7.199999809265137,-34.399993896484375,0.7,0.99,1.96,0.252366,0.160614,1.468047,671,31,21,21,0,0.0,,,,,,,,,0.0,0.0,0.0,4.62,1.9600000381469727,2.299999952316284,2.874799995422359,12053,0.2523664355278014,4.0,0.01357694,0.038994763,0.010439271,0.7499556237414436,0.7584794567813498,2.0,-1597.25,0.0,-7.2|-34.4,,0
-7.0,-34.79998779296875,0.7,0.99,1.19,0.286656,0.191582,1.546305,767,39,25,25,0,0.0,,,,,,,,,0.0,0.0,0.0,2.92,1.190000057220459,1.3799999952316284,1.6299999952316284,12053,0.28665551543235773,5.0,0.032360256,0.040376857,0.065771654,0.7033711704679263,0.7118749024394516,2.0,-20.75,0.0,-7.0|-34.8,Cabedelo; Lucena; Santa Rita,3
-7.0,-34.600006103515625,0.7,0.99,1.81,0.269965,0.175794,1.490822,699,38,24,23,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0468,0.0468,0.0468,0.0392,0.0392,0.0392,4.2,1.809999942779541,2.109999895095825,2.5799999237060547,12053,0.2699648082256317,5.0,0.02763392,0.039799176,0.04833419,0.7244351593873423,0.7286967811014935,2.0,-36.25,0.02630749323350557,-7.0|-34.6,,0
-7.0,-34.399993896484375,0.7,0.99,1.964,0.255742,0.163519,1.474373,687,32,20,20,0,0.0,,,,,,,,,0.0,0.0,0.0,4.54,1.9640000343322717,2.2799999713897705,2.819999933242798,12053,0.25574197292327877,5.0,0.021198943,0.039022744,0.028372692,0.7477190034802175,0.7494499834979029,2.0,-2100.0,0.0,-7.0|-34.4,,0
-6.800000190734863,-34.79998779296875,0.7,0.99,1.24,0.281148,0.185733,1.525076,747,38,25,24,1,0.03,3.0,3.0,3.0,1.0,1.0,0.033,0.033,0.033,0.0294,0.0294,0.0294,3.21,1.2400000095367432,1.4299999475479126,1.7100000381469727,12053,0.28114750266075134,5.0,0.030052766,0.040181134,0.057694882,0.7177802146175305,0.7258050048918672,2.0,-13.0,0.02103270325846251,-6.8|-34.8,Baía da Traição; Marcação; Rio Tinto,3
-6.800000190734863,-34.600006103515625,0.7,0.99,1.89,0.264126,0.171232,1.483497,673,39,20,20,0,0.0,,,,,,,,,0.0,0.0,0.0,4.41,1.8899999856948853,2.190000057220459,2.690000057220459,12053,0.2641257894039154,5.0,0.025406063,0.039081838,0.039754476,0.7417903287017713,0.7455523266152467,2.0,-354.25,0.0,-6.8|-34.6,,0
-6.599999904632568,-34.79998779296875,0.7,0.99,1.62,0.278639,0.182621,1.505313,744,39,23,22,1,0.03,3.0,3.0,3.0,1.0,1.0,0.026,0.026,0.026,0.0539,0.0539,0.0539,3.63,1.6200000047683716,1.8600000143051147,2.2200000286102295,12053,0.2786389636993408,5.0,0.029187605,0.040202912,0.055763096,0.722169478600404,0.7319186123653251,2.0,-25.5,0.034219678196070163,-6.6|-34.8,Mataraca,1
-6.599999904632568,-34.600006103515625,0.7,0.99,1.91,0.256825,0.16577,1.486998,707,41,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,4.37,1.909999966621399,2.2100000381469727,2.700000047683716,12053,0.25682476401329035,5.0,0.020909294,0.038615584,0.027228622,0.7618009973561045,0.7652410552070646,2.0,-1337.75,0.0,-6.6|-34.6,,0
-6.400000095367432,-34.79998779296875,0.7,0.99,1.77,0.276355,0.180119,1.497272,734,37,24,23,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0353,0.0353,0.0353,0.0662,0.0662,0.0662,3.74,1.7699999809265137,2.0379999637603867,2.440000057220459,12053,0.2763553833961487,5.0,0.029542997,0.040245727,0.056879595,0.7192199332510283,0.7318069620407552,2.0,-39.75,0.040840077858624195,-6.4|-34.8,Baía Formosa,1
-6.400000095367432,-34.600006103515625,0.7,0.99,1.96,0.258015,0.164893,1.491658,711,34,22,21,1,0.03,3.0,3.0,3.0,1.0,1.0,0.033,0.033,0.033,0.0662,0.0662,0.0662,4.32,1.9600000381469727,2.2699999809265137,2.764799985885616,12053,0.2580148315429687,5.0,0.021337584,0.038966727,0.030656334,0.7659613699760914,0.7703693977772159,2.0,-2503.25,0.040840077858624195,-6.4|-34.6,,0
-6.199999809265137,-35.0,0.7,0.99,1.28,0.287636,0.190358,1.519458,760,41,29,28,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0075,0.0075,0.0075,0.0466,0.0466,0.0466,2.59,1.2799999713897705,1.4700000286102295,1.7300000190734863,12053,0.2876357293128967,5.0,0.031718656,0.040594842,0.06587614,0.7159856543208408,0.7345164768260078,2.0,-16.5,0.030290497908538085,-6.2|-35.0,Canguaretama; Nísia Floresta; Senador Georgino Avelino; Tibau do Sul,4
-6.199999809265137,-34.79998779296875,0.7,0.99,1.84,0.268346,0.174104,1.497613,730,34,23,22,1,0.03,3.0,3.0,3.0,1.0,1.0,0.033,0.033,0.033,0.0662,0.0662,0.0662,3.92,1.840000033378601,2.119999885559082,2.559999942779541,12053,0.2683459520339965,5.0,0.025592208,0.039209437,0.04301644,0.7477936783229525,0.7587476447086352,2.0,-1084.75,0.040840077858624195,-6.2|-34.8,,0
-6.199999809265137,-34.600006103515625,0.7,0.99,2.0,0.253993,0.160037,1.496253,705,33,21,21,0,0.0,,,,,,,,,0.0,0.0,0.0,4.31,2.0,2.299999952316284,2.799999952316284,12053,0.2539925074577331,5.0,0.02188553,0.0387043,0.03257011,0.7760045498766709,0.7801018768521267,2.0,-2641.0,0.0,-6.2|-34.6,,0
-6.0,-35.0,0.7,0.99,1.65,0.286105,0.188116,1.51699,794,41,31,30,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0214,0.0214,0.0214,0.0588,0.0588,0.0588,3.09,1.649999976158142,1.8700000047683716,2.200000047683716,12053,0.28610492348670946,5.0,0.031224295,0.040681183,0.06519515,0.717512414347369,0.7405831691079939,2.0,-25.5,0.03685707318359169,-6.0|-35.0,,0
-6.0,-34.79998779296875,0.7,0.99,1.91,0.267097,0.172533,1.50305,739,34,20,19,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0307,0.0307,0.0307,0.0662,0.0662,0.0662,3.93,1.909999966621399,2.180000066757202,2.609999895095825,12053,0.2670965301990509,5.0,0.025062293,0.03924816,0.044678137,0.7540968991791249,0.7698736047650222,2.0,-839.5,0.040840077858624195,-6.0|-34.8,,0
-5.800000190734863,-35.0,0.7,0.99,1.67,0.282479,0.18435,1.509022,763,39,26,25,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0353,0.0353,0.0353,0.076,0.076,0.076,3.16,1.6699999570846558,1.899999976158142,2.25,12053,0.28247931599617004,5.0,0.029297665,0.040439356,0.057829797,0.7301898505435783,0.7569477240361387,2.0,-266.25,0.046114867833667264,-5.8|-35.0,Natal; Parnamirim,2
-5.800000190734863,-34.79998779296875,0.7,0.99,1.96,0.259696,0.165835,1.506931,744,35,22,21,1,0.03,3.0,3.0,3.0,1.0,1.0,0.033,0.033,0.033,0.0735,0.0735,0.0735,3.91,1.9600000381469727,2.240000009536743,2.6700000762939453,12053,0.25969600319862357,5.0,0.021781519,0.03868147,0.034448057,0.7812310649072917,0.795020493768837,2.0,-2552.5,0.044769258146156274,-5.8|-34.8,,0
-5.599999904632568,-35.0,0.7,0.99,1.78,0.276376,0.179823,1.513292,753,36,23,22,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0422,0.0422,0.0422,0.0833,0.0833,0.0833,3.37,1.7799999713897705,2.0299999713897705,2.4000000953674316,12053,0.2763756215572357,5.0,0.02539134,0.039605986,0.045709584,0.7572362856645417,0.7860797703624888,2.0,-153.0,0.050044048121199336,-5.6|-35.0,Ceará-Mirim; Extremoz,2
-5.599999904632568,-34.79998779296875,0.7,0.99,2.01,0.255109,0.162221,1.511965,743,38,21,21,0,0.0,,,,,,,,,0.0,0.0,0.0,3.95,2.009999990463257,2.299999952316284,2.75,12053,0.2551085424423218,5.0,0.019497052,0.038583834,0.028130004,0.8087214942787928,0.822189667300614,2.0,-2564.5,0.0,-5.6|-34.8,,0
-5.400000095367432,-35.20001220703125,0.7,0.99,1.78,0.279171,0.18726,1.60568,764,35,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,3.07,1.7799999713897705,2.009999990463257,2.3547999000549273,12053,0.2791710877418518,5.0,0.02168113,0.03868943,0.033782836,0.7950137014547229,0.8230929634228468,2.0,-8.0,0.0,-5.4|-35.2,Maxaranguape; Rio do Fogo,2
-5.400000095367432,-35.0,0.7,0.99,1.94,0.266148,0.173118,1.520551,756,35,24,23,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0468,0.0468,0.0468,0.0882,0.0882,0.0882,3.55,1.940000057220459,2.2100000381469727,2.624799995422359,12053,0.2661482870578765,5.0,0.021545902,0.03896258,0.030889297,0.790465017094147,0.8168347948842596,2.0,-57.5,0.05268144310872087,-5.4|-35.0,,0
-5.400000095367432,-34.79998779296875,0.7,0.99,2.05,0.250165,0.157498,1.516327,730,39,19,19,0,0.0,,,,,,,,,0.0,0.0,0.0,3.92,2.049999952316284,2.3399999141693115,2.809999942779541,12053,0.2501649880409241,6.0,0.019637719,0.038567323,0.024806293,0.8344061484698387,0.8474180301929667,2.0,-1752.75,0.0,-5.4|-34.8,,0
-5.199999809265137,-35.399993896484375,0.7,0.99,1.65,0.26181,0.173969,1.73851,763,40,19,19,0,0.0,,,,,,,,,0.0,0.0,0.0,2.77,1.649999976158142,1.8700000047683716,2.1700000762939453,12053,0.2618103575706482,12.0,0.016510963,0.036796942,0.014616371,0.8951256460586983,0.8995150409393913,2.0,-22.0,0.0,-5.2|-35.4,Touros,1
-5.199999809265137,-35.20001220703125,0.7,0.99,1.82,0.258816,0.169999,1.594263,758,40,21,21,0,0.0,,,,,,,,,0.0,0.0,0.0,3.14,1.8200000524520874,2.059999942779541,2.430000066757202,12053,0.25881551146507265,5.0,0.012587875,0.037398122,0.012099098,0.8637178029210104,0.8757824091685609,2.0,-18.75,0.0,-5.2|-35.2,,0
-5.199999809265137,-35.0,0.7,0.99,2.0,0.255318,0.164647,1.530478,771,42,24,23,1,0.03,3.0,3.0,3.0,1.0,1.0,0.0468,0.0468,0.0468,0.0882,0.0882,0.0882,3.58,2.0,2.2699999809265137,2.7100000381469727,12053,0.2553178369998932,6.0,0.01843831,0.038419195,0.022635764,0.8167670617177667,0.840720161265057,2.0,-105.0,0.05268144310872087,-5.2|-35.0,,0
-5.0,-36.600006103515625,0.7,0.99,1.26,0.274696,0.180246,1.840329,678,48,19,19,0,0.0,,,,,,,,,0.0,0.0,0.0,2.53,1.2599999904632568,1.4199999570846558,1.7000000476837158,12053,0.27469619393348693,12.0,0.021669686,0.0394369,0.0282901,0.9230026639588352,0.9332133881600875,2.0,-5.0,0.0,-5.0|-36.6,Macau,1
-5.0,-36.20001220703125,0.7,0.99,1.21,0.259894,0.168888,1.97077,684,48,15,15,0,0.0,,,,,,,,,0.0,0.0,0.0,2.6,1.2100000381469727,1.3600000143051147,1.6799999475479126,12053,0.25989377260208124,12.0,0.022736236,0.038209576,0.029861033,0.9207940568322863,0.9267857049609766,2.0,-4.75,0.0,-5.0|-36.2,Caiçara do Norte; Galinhos; Guamaré,3
-5.0,-35.600006103515625,0.7,0.99,1.56,0.253028,0.164347,1.6972,879,39,11,11,0,0.0,,,,,,,,,0.0,0.0,0.0,2.48,1.559999942779541,1.7200000286102295,1.9500000476837158,12053,0.25302769541740416,12.0,0.020260468,0.03691259,0.022249945,0.9160586239790237,0.9184937596542934,2.0,-11.0,0.0,-5.0|-35.6,São Miguel do Gostoso,1
-5.0,-35.399993896484375,0.7,0.99,1.73,0.249514,0.160162,1.64942,817,35,16,16,0,0.0,,,,,,,,,0.0,0.0,0.0,2.84,1.7300000190734863,1.9299999475479126,2.2300000190734863,12053,0.24951447069644916,12.0,0.019019604,0.03705539,0.017678378,0.9128498023315162,0.9149504956641944,2.0,-12.0,0.0,-5.0|-35.4,,0
-5.0,-35.20001220703125,0.7,0.99,1.894,0.243809,0.15359,1.587488,805,39,16,16,0,0.0,,,,,,,,,0.0,0.0,0.0,3.28,1.8939999818801843,2.140000104904175,2.509999990463257,12053,0.2438093799352645,12.0,0.01884599,0.037603725,0.018183498,0.9069361623343144,0.9094346203100308,2.0,-37.75,0.0,-5.0|-35.2,,0
-5.0,-35.0,0.7,0.99,2.02,0.233161,0.134739,1.545186,796,34,12,12,0,0.0,,,,,,,,,0.0,0.0,0.0,3.63,2.0199999809265137,2.2899999618530273,2.7200000286102295,12053,0.23316141963005066,12.0,0.030385382,0.040406637,0.04948127,0.8885310561000354,0.8874306718701233,2.0,-538.25,0.0,-5.0|-35.0,,0
-4.800000190734863,-37.20001220703125,0.7,0.99,1.57,0.30367,0.20818,2.560722,756,51,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,2.33,1.5700000524520874,1.7599999904632568,1.9800000190734863,12053,0.3036701333522796,12.0,0.023576006,0.040810347,0.02881887,0.874221219055419,0.8891748710150253,2.0,-35.25,0.0,-4.8|-37.2,Grossos; Tibau,2
-4.800000190734863,-37.0,0.7,0.99,1.6,0.287392,0.193824,1.806893,746,56,22,22,0,0.0,,,,,,,,,0.0,0.0,0.0,2.38,1.600000023841858,1.7899999618530273,2.009999990463257,12053,0.28739157438278196,12.0,0.019662946,0.03997511,0.01898208,0.9397245051960503,0.9428844102300993,2.0,-15.25,0.0,-4.8|-37.0,Areia Branca,1
-4.800000190734863,-36.79998779296875,0.7,0.99,1.67,0.278437,0.186307,1.73733,763,57,20,20,0,0.0,,,,,,,,,0.0,0.0,0.0,2.64,1.6699999570846558,1.8600000143051147,2.0999999046325684,12053,0.27843718647956844,12.0,0.018442363,0.039237723,0.015756821,0.9418738117567191,0.9465816824536657,2.0,-14.5,0.0,-4.8|-36.8,Porto do Mangue,1
-4.800000190734863,-36.600006103515625,0.7,0.99,1.71,0.270272,0.179867,1.683603,789,56,17,17,0,0.0,,,,,,,,,0.0,0.0,0.0,2.94,1.7100000381469727,1.899999976158142,2.1600000858306885,12053,0.27027173995971676,12.0,0.016807973,0.038731035,0.01296309,0.932543735411436,0.9375965290749416,2.0,-24.0,0.0,-4.8|-36.6,,0
-4.800000190734863,-36.399993896484375,0.7,0.99,1.72,0.265168,0.175549,1.627938,799,52,18,18,0,0.0,,,,,,,,,0.0,0.0,0.0,3.12,1.7200000286102295,1.909999966621399,2.190000057220459,12053,0.26516804575920105,12.0,0.015882045,0.03820504,0.0120024,0.9287640562922488,0.9347335795501688,2.0,-35.25,0.0,-4.8|-36.4,,0
-4.800000190734863,-36.20001220703125,0.7,0.99,1.73,0.260402,0.171709,1.615296,812,48,19,19,0,0.0,,,,,,,,,0.0,0.0,0.0,3.19,1.7300000190734863,1.909999966621399,2.190000057220459,12053,0.26040228724479675,12.0,0.01522623,0.03776135,0.011435778,0.9215226974921803,0.9281675362778055,2.0,-266.25,0.0,-4.8|-36.2,,0
-4.800000190734863,-36.0,0.7,0.99,1.74,0.254793,0.167736,1.610028,807,42,17,17,0,0.0,,,,,,,,,0.0,0.0,0.0,3.31,1.7400000095367432,1.9299999475479126,2.2200000286102295,12053,0.25479293465614306,12.0,0.014601409,0.037328836,0.011733677,0.9156785252050611,0.9214916022249052,2.0,-782.0,0.0,-4.8|-36.0,São Bento do Norte,1
-4.800000190734863,-35.79998779296875,0.7,0.99,1.78,0.250103,0.163059,1.612341,838,43,15,15,0,0.0,,,,,,,,,0.0,0.0,0.0,3.12,1.7799999713897705,1.9800000190734863,2.2699999809265137,12053,0.2501030969619751,12.0,0.015131861,0.037014402,0.012622087,0.9085190416793721,0.9137410131459085,2.0,-83.5,0.0,-4.8|-35.8,Pedra Grande,1
-4.800000190734863,-35.600006103515625,0.7,0.99,1.84,0.244513,0.157427,1.618963,809,40,14,14,0,0.0,,,,,,,,,0.0,0.0,0.0,3.03,1.840000033378601,2.069999933242798,2.390000104904175,12053,0.24451297044754025,12.0,0.016719356,0.03678609,0.014227398,0.9077819471778432,0.9115484905563036,2.0,-38.0,0.0,-4.8|-35.6,,0
-4.800000190734863,-35.399993896484375,0.7,0.99,1.92,0.241009,0.15305,1.603576,811,40,17,17,0,0.0,,,,,,,,,0.0,0.0,0.0,3.37,1.9199999570846558,2.1700000762939453,2.5299999713897705,12053,0.24100881516933437,12.0,0.017573968,0.037025455,0.015131707,0.9100758165505015,0.9134756725676169,2.0,-40.0,0.0,-4.8|-35.4,,0
-4.599999904632568,-37.399993896484375,0.7,0.99,1.36,0.302927,0.208166,1.853448,765,60,20,20,0,0.0,,,,,,,,,0.0,0.0,0.0,2.12,1.3600000143051147,1.5199999809265137,1.7300000190734863,12053,0.3029266309738158,12.0,0.02010268,0.040505093,0.023397658,0.9414343981921951,0.9463040687561195,2.0,-7.0,0.0,-4.6|-37.4,Icapuí,1
-4.599999904632568,-37.20001220703125,0.7,0.99,1.71,0.290823,0.197244,1.780435,787,58,18,18,0,0.0,,,,,,,,,0.0,0.0,0.0,2.73,1.7100000381469727,1.9299999475479126,2.200000047683716,12053,0.29082265377044675,12.0,0.019823164,0.04004454,0.02081069,0.9482668158073945,0.9520555551864927,2.0,-9.5,0.0,-4.6|-37.2,,0
-4.599999904632568,-37.0,0.7,0.99,1.83,0.281652,0.188369,1.678176,791,55,14,14,0,0.0,,,,,,,,,0.0,0.0,0.0,2.96,1.8300000429153442,2.059999942779541,2.3399999141693115,12053,0.2816516494750976,12.0,0.017356649,0.039671708,0.016398413,0.9072288696508886,0.9207105260528308,2.0,-21.5,0.0,-4.6|-37.0,,0
-4.599999904632568,-36.79998779296875,0.7,0.99,1.87,0.275912,0.183296,1.631472,816,56,14,14,0,0.0,,,,,,,,,0.0,0.0,0.0,3.03,1.8700000047683716,2.0899999141693115,2.380000114440918,12053,0.2759124028682708,12.0,0.016112968,0.039245654,0.015408652,0.9264547062755879,0.9351911000661614,2.0,-391.0,0.0,-4.6|-36.8,,0
