grid_lat,grid_lon,surge_q90_anomaly_cm,surge_q99_anomaly_cm,springneap_swing_cm,surge_q99_over_swing,zos_seasonal_amplitude_cm,zos_synoptic_residual_std_cm,seasonal_over_synoptic,latitude_band,thr_hs_abs,thr_ssh_total_abs,compound_count_total,domain
-24.6,-47.2,20.548141623418783,44.30134215442462,77.94636934995651,0.5683567114656038,13.273551089935737,14.73670201382074,0.9007138149015435,SP/RJ,1.99,0.873261,234,surge_competitive
-24.6,-47.0,18.93426834201132,41.24305616473461,76.10065340995789,0.5419540347775501,13.119261098944255,13.463934546835064,0.974400243354434,SP/RJ,2.21,0.839026,232,surge_competitive
-24.6,-46.8,17.215748481222263,37.81009536213503,74.17530864477158,0.5097396431905534,12.55064128695601,12.15639078310603,1.0324315424606023,SP/RJ,2.31,0.804673,219,surge_competitive
-24.6,-46.6,15.778134953577402,34.93830258806455,71.1680717766285,0.4909266433088643,12.080304621600806,11.177446209707329,1.0807750173836104,SP/RJ,2.44,0.771303,217,surge_competitive
-24.4,-46.8,19.041138737372897,41.79454907672833,74.76013377308846,0.5590486127751312,13.294897841881742,13.527594706653057,0.982798356262339,SP/RJ,2.14,0.825983,237,surge_competitive
-24.4,-46.6,17.798099382105555,39.28096304673255,72.25134670734406,0.5436710156537441,13.020819768041534,12.568264543535532,1.0360077736220767,SP/RJ,2.25,0.796151,239,surge_competitive
-24.4,-46.4,16.659595274636807,36.78853490323785,69.5135585963726,0.5292281915366878,12.800259143901988,11.780443627317124,1.0865685154861282,SP/RJ,2.36,0.766907,232,surge_competitive
-24.4,-46.2,15.737984610742132,34.43193645591115,67.262352257967,0.511905030080669,12.597319859796585,11.025223220528064,1.1425909124761668,SP/RJ,2.43,0.738325,233,surge_competitive
-24.4,-46.0,14.644256742323584,32.56228402408473,65.29788300395012,0.4986728899329694,12.269587015991997,10.288304354242312,1.192576210183043,SP/RJ,2.5,0.709194,223,surge_competitive
-24.4,-45.2,9.352640976091893,20.99936537899637,56.53480142354965,0.371441392739182,7.9833430232204305,6.779111713068694,1.1776385109320788,SP/RJ,2.75,0.62818,163,surge_competitive
-24.2,-46.6,19.78724981911949,42.89677251942918,73.00401851534843,0.5875946748110931,13.672724774715766,14.059093264303222,0.9725182497673256,SP/RJ,2.13,0.817998,248,surge_competitive
-24.2,-46.4,18.70266516386172,40.97787053762574,70.95682770013809,0.5775042637305782,13.539087542000638,13.24230843584704,1.022411432839777,SP/RJ,2.22,0.792674,249,surge_competitive
-24.2,-46.2,17.597037675298807,38.70645022622497,68.6098501086235,0.5641529629483916,13.37623291671088,12.415567418858757,1.0773758834729463,SP/RJ,2.27,0.763648,245,surge_competitive
-24.2,-46.0,16.540391026495104,36.39841836547666,66.38700887560844,0.5482762212359589,13.18182766701233,11.64395801875494,1.1320744755160008,SP/RJ,2.37,0.73401,239,surge_competitive
-24.2,-45.8,15.573588361374426,34.64112549029968,64.2338976264,0.5392966450795328,12.878983226055505,10.906035281395972,1.1809042327256247,SP/RJ,2.48,0.705542,243,surge_competitive
-24.2,-45.6,14.308350581958804,32.059730727508466,61.66028156876564,0.5199413611459812,12.147763879631151,10.000771674511752,1.2146826539987192,SP/RJ,2.52,0.679274,232,surge_competitive
-24.2,-45.4,12.805927804635065,28.949997535870565,59.0534970164299,0.490233415437126,11.117495651776194,9.095651727571283,1.2222868668196885,SP/RJ,2.61,0.657961,224,surge_competitive
-24.2,-45.2,11.366616885779871,25.30066756498668,56.88418224453926,0.4447750950558048,9.92067534612112,8.14073872470359,1.2186455899900337,SP/RJ,2.67,0.638505,197,surge_competitive
-24.2,-45.0,9.689864683853882,21.088149357544676,55.58401048183441,0.3793923679623038,8.320857311265122,6.962618795501503,1.1950758120839773,SP/RJ,2.718,0.623768,166,surge_competitive
-24.0,-46.4,20.71309044916673,44.462339430642494,71.32989838719368,0.6233338394692723,13.937546705936684,14.681940009102634,0.9492987096593204,SP/RJ,1.83,0.809732,285,surge_competitive
-24.0,-46.2,20.06913845933265,43.17100661195104,68.4783086180687,0.6304333077607575,14.01055412535016,14.236277994858954,0.98414446039967,SP/RJ,1.92,0.785114,273,surge_competitive
-24.0,-46.0,18.77104763694508,41.39991287894946,66.53106287121773,0.6222644144297842,13.898386491626502,13.327477928037782,1.0428369543488545,SP/RJ,2.22,0.762976,264,surge_competitive
-24.0,-45.8,17.843176983529435,39.34450712078221,64.20590281486511,0.6127864479100987,13.750925513227916,12.542461771783822,1.0963498046422366,SP/RJ,2.23,0.736383,271,surge_competitive
-24.0,-45.6,16.928301891028426,37.78634878033345,62.00922429561615,0.6093665774658757,13.538151404515853,11.952392919223591,1.1326728878484082,SP/RJ,2.29,0.707428,254,surge_competitive
-24.0,-45.4,16.508077950893938,36.34456488650947,59.31856855750084,0.6127013137762862,13.348070622417074,11.67949155476832,1.1428640159397634,SP/RJ,2.43,0.68058,244,surge_competitive
-24.0,-45.2,15.209849215274918,32.26199362350092,57.23605677485466,0.5636655535234999,12.585669832642804,10.698237001162884,1.176424660556198,SP/RJ,2.53,0.653875,230,surge_competitive
-24.0,-45.0,12.433923516225628,26.62502947802525,56.02196156978607,0.4752605716038465,10.829235836925868,8.724454891981019,1.2412507109045212,SP/RJ,2.61,0.637267,206,surge_competitive
-24.0,-44.8,10.271844223566104,22.348015025682464,55.39568215608597,0.4034252157544238,8.972536754485553,7.32987993187341,1.224104192412372,SP/RJ,2.68,0.62629,177,surge_competitive
-23.8,-45.8,20.003975907988284,43.534266392416654,64.55196589231491,0.6744065155976842,14.317511950874334,14.1758389806797,1.009993974281714,SP/RJ,1.89,0.762736,298,surge_competitive
-23.8,-45.6,19.92091048329292,43.48352969258245,62.87098750472069,0.6916310911979467,14.492414464001186,14.13698262933473,1.025141987083504,SP/RJ,1.698,0.745341,300,surge_competitive
-23.8,-45.4,18.5742120574332,40.48881648286346,60.51710173487663,0.6690475142091832,13.85950483043538,13.045674857142489,1.0623831256109622,SP/RJ,1.3,0.718577,289,surge_competitive
-23.8,-45.2,16.57910177577728,36.66443965305082,57.60587528347969,0.6364704897308541,13.28005647348282,11.589633947500996,1.14585642080148,SP/RJ,1.65,0.673976,225,surge_competitive
-23.8,-45.0,14.739484219010356,32.7957172078447,56.91252127289772,0.5762478357018833,12.530709565859482,10.248961633964486,1.2226321078550446,SP/RJ,2.4,0.656132,217,surge_competitive
-23.8,-44.8,12.82341213325584,28.414647651711324,56.03083744645119,0.5071251644037496,11.323411160825213,8.950679657264633,1.265089534472927,SP/RJ,2.54,0.641542,216,surge_competitive
-23.8,-44.6,11.146133385046106,24.35395570789154,55.37148416042328,0.4398284798964899,9.9564637466661,7.867489885199046,1.26551973907167,SP/RJ,2.63,0.633104,200,surge_competitive
-23.6,-45.2,17.978828747819005,39.51107223803804,58.34067314863205,0.6772474520027797,13.769921110536846,12.600000253461385,1.0928508598048692,SP/RJ,1.39,0.691885,181,surge_competitive
-23.6,-45.0,16.209121732685517,35.90527883050194,57.6134979724884,0.6232094924638568,13.345686351084195,11.290312282960048,1.1820475835045088,SP/RJ,1.97,0.6723,218,surge_competitive
-23.6,-44.8,15.00023760457479,33.62435581345992,57.02368319034576,0.5896559803270056,12.811404938670682,10.445837546756904,1.226460289213306,SP/RJ,2.32,0.660824,221,surge_competitive
-23.6,-44.6,13.683635190753318,30.1705129897874,56.45256936550141,0.5344400322055993,11.981790176835204,9.47364713481132,1.2647494683233036,SP/RJ,2.48,0.650302,218,surge_competitive
-23.6,-44.4,12.286773022617515,26.934395965541984,55.95167279243469,0.4813867865123744,11.095380660621949,8.560598521350354,1.2960987053591853,SP/RJ,2.58,0.642802,214,surge_competitive
-23.6,-44.2,11.054055765937058,24.194355384181225,55.471204966306686,0.4361606242171396,10.130025658915764,7.761367550679697,1.3051856638368624,SP/RJ,2.64,0.638087,197,surge_competitive
-23.6,-44.0,10.021377603626132,21.73560122690188,55.06819784641266,0.3947033329022917,9.175406247665698,7.099213385638352,1.2924539310548782,SP/RJ,2.68,0.633894,181,surge_competitive
-23.4,-44.4,14.67654701555515,32.382066691763626,57.36331269145012,0.5645083097962384,12.68237742928343,10.13934912686456,1.2508078448231976,SP/RJ,2.4,0.663875,232,surge_competitive
-23.4,-44.2,13.450528955225836,29.65053144669992,56.64271414279938,0.5234659372421546,12.018337055608022,9.278801041722527,1.2952467675044492,SP/RJ,2.49,0.654419,227,surge_competitive
-23.4,-44.0,12.415198916330592,27.216187471285117,56.220680475234985,0.4840956609067325,11.341360415023946,8.614099742629293,1.3166042597461505,SP/RJ,2.548,0.64719,215,surge_competitive
-23.4,-43.8,11.638042660412983,25.31795904224892,55.57743161916733,0.4555438836349061,10.742132444235278,8.089652252540102,1.3278855640379736,SP/RJ,2.59,0.637333,207,surge_competitive
-23.4,-43.6,10.909531322170892,23.74259784524596,54.70694154500961,0.4339960738933278,10.11594629361485,7.648764880116736,1.3225594526917217,SP/RJ,2.63,0.630157,196,surge_competitive
-23.4,-43.4,10.332419181385225,22.18581309370057,54.13698181509972,0.409808828454352,9.45462380841185,7.257351112321422,1.3027651083823035,SP/RJ,2.668,0.625457,187,surge_competitive
-23.4,-43.2,9.686335636014151,20.605031205052533,53.88815328478813,0.3823666232568605,8.662526377255494,6.872445503249226,1.2604721817233668,SP/RJ,2.7,0.623977,177,surge_competitive
-23.4,-43.0,8.971486434959871,18.990834817909672,53.94516736268997,0.3520395940238435,7.650522927279711,6.4278559085905576,1.1902138187408824,SP/RJ,2.73,0.628665,166,surge_competitive
-23.4,-42.8,8.281947803227602,17.10565168830601,53.70335653424263,0.3185210905280941,6.801408904327761,6.023840522339907,1.1290818339403537,SP/RJ,2.76,0.638292,146,surge_competitive
-23.4,-42.6,7.939499672941172,15.8815546598949,53.60589697957039,0.296265066993422,6.451785492243756,5.792849510804241,1.1137498877211522,SP/RJ,2.79,0.647502,134,surge_competitive
-23.4,-42.2,7.984175267073135,15.892299237104874,54.11793440580368,0.29366049187939,6.613861340326234,5.847238098484713,1.1311086069917673,SP/RJ,2.84,0.651574,127,surge_competitive
-23.4,-42.0,8.423032433417063,16.26213803949614,54.94190901517868,0.2959878593771366,6.908202741839975,6.117214803014822,1.1293052417311422,SP/RJ,2.87,0.647323,130,surge_competitive
-23.2,-44.4,16.28321013521536,36.34665606092792,59.11901742219925,0.6148048064019366,13.364698164738224,11.320129307225766,1.1806135603245616,SP/RJ,1.88,0.697709,243,surge_competitive
-23.2,-44.2,15.915435970560626,35.30033874584824,57.63361677527428,0.612495635724056,13.39800481028455,11.023769830223022,1.2153741430224958,SP/RJ,2.08,0.672457,245,surge_competitive
-23.2,-44.0,15.3836348570554,33.78261040818377,57.32808709144592,0.5892854989962601,13.262839547016512,10.606486800610314,1.2504460521511562,SP/RJ,2.13,0.667894,238,surge_competitive
-23.2,-43.8,14.73485263386094,32.15907367267927,56.20369091629982,0.5721879319379843,12.911986657016891,10.10716919553854,1.2775077182557153,SP/RJ,2.34,0.652043,228,surge_competitive
-23.2,-43.6,14.033289270226422,30.405003623787813,55.55683895945549,0.5472774224245714,12.529299406463076,9.631610432681692,1.3008519700868542,SP/RJ,2.45,0.642629,227,surge_competitive
-23.2,-43.4,13.25704292149607,28.56420234532418,55.098018795251846,0.5184252169115333,12.17909772202903,9.14168897881251,1.3322590333423348,SP/RJ,2.51,0.636372,218,surge_competitive
-23.2,-43.2,12.764912255768383,27.01967597818811,54.99028563499451,0.491353621211115,11.85718934824586,8.752072172277577,1.3547865139645243,SP/RJ,2.56,0.630647,213,surge_competitive
-23.2,-43.0,12.071779171872258,25.54020611469756,55.01869395375252,0.4642096036697288,11.0661386075335,8.247239172354215,1.341799161667166,SP/RJ,2.59,0.627055,203,surge_competitive
-23.2,-42.8,10.96779080554794,23.37140043899365,54.75827530026436,0.4268103827382748,9.744494939569751,7.614272727148676,1.27976699663328,SP/RJ,2.63,0.629442,190,surge_competitive
-23.2,-42.6,10.064852440831707,21.1955326442695,54.70956191420555,0.3874191622573749,8.54650165382462,7.106348881177037,1.20265720086755,SP/RJ,2.67,0.635759,179,surge_competitive
-23.2,-42.4,9.599719428745663,19.922285699573884,54.95930761098862,0.3624915699554883,7.925231682137679,6.869879871023671,1.1536201259596046,SP/RJ,2.7,0.64275,166,surge_competitive
-23.2,-42.2,9.619883520583349,19.600713891963174,55.71623519062996,0.3517953757087219,7.8163917005085,6.8846208912509175,1.1353409031485948,SP/RJ,2.748,0.646988,160,surge_competitive
-23.2,-42.0,9.822012123241189,19.863331731929524,56.806954741477966,0.3496637308288272,8.00270040449443,7.074926359576192,1.1311355055537022,SP/RJ,2.77,0.649516,158,surge_competitive
-23.2,-41.8,10.028643165867177,20.397314583103498,57.59138092398644,0.3541730421436752,8.263208315439078,7.289328904695784,1.133603439147316,SP/RJ,2.81,0.652422,154,surge_competitive
-23.0,-44.4,17.457266387827243,38.85146569956047,61.42531931400299,0.6324992060839575,13.722912994707492,12.184350868642086,1.1262736228341128,SP/RJ,0.77,0.727657,269,surge_competitive
-23.0,-44.0,17.763360449576798,39.26303947856467,66.69852212071419,0.5886643096454901,14.034920678936905,12.326854045640976,1.138564683817274,SP/RJ,1.01,0.764942,244,surge_competitive
-23.0,-43.4,16.602984448956835,36.172387680100776,55.50683438777924,0.6516744843958303,13.879457080027406,11.334550746831832,1.2245264404420184,SP/RJ,1.79,0.652742,245,surge_competitive
-23.0,-43.2,16.162491693503654,34.958534374244,56.45669624209404,0.6192097076374611,13.756537756390856,11.047338684514882,1.245235449843995,SP/RJ,1.93,0.652792,236,surge_competitive
-23.0,-43.0,15.88343116821734,33.940621884483924,55.81158399581909,0.6081286258964886,13.748708238386357,10.810279890889552,1.2718179711492197,SP/RJ,2.19,0.644126,229,surge_competitive
-23.0,-42.8,15.230034461297915,32.4673629906558,55.44382035732269,0.585590292685661,13.36406114727532,10.3690879123854,1.288836709669764,SP/RJ,2.34,0.636837,230,surge_competitive
-23.0,-42.6,14.25345953593013,30.720021032187887,55.37085011601448,0.5548049373961657,12.513399123301664,9.696468012117842,1.290511050793284,SP/RJ,2.42,0.635861,227,surge_competitive
-23.0,-42.4,13.648076082657768,29.30015649933713,55.70706203579903,0.5259684397017379,11.853426230379949,9.282935073810211,1.2769050021497852,SP/RJ,2.48,0.636321,218,surge_competitive
-23.0,-42.2,13.180487986217148,28.341645773063306,56.447506695985794,0.5020885320179923,11.428570944930176,9.023178798788422,1.266579239953079,SP/RJ,2.52,0.641539,217,surge_competitive
-23.0,-42.0,12.626765332766798,27.275651357718733,58.28720033168793,0.4679526757590771,10.999434882852231,8.716720768209786,1.2618776229436637,SP/RJ,2.57,0.655936,201,surge_competitive
-23.0,-41.8,11.871708095769351,25.076917410592465,59.77248474955559,0.419539484022854,10.20038541880433,8.303713409072605,1.2284125085120867,SP/RJ,2.65,0.671792,183,surge_competitive
-23.0,-41.6,11.29717912889804,23.79925265528045,60.81216633319855,0.391356764448761,9.697271482389262,8.061598506992858,1.2028968540144456,SP/RJ,2.73,0.678031,172,surge_competitive
-22.8,-41.8,13.094496879215423,28.641509923572706,63.17132934927941,0.4533941301949097,11.397178734020196,9.082477868111734,1.2548534551386352,SP/RJ,2.04,0.701856,163,surge_competitive
-22.8,-41.6,12.334353295330784,26.85811093187786,63.56983631849289,0.4224977204175159,10.800591545414298,8.734995042927117,1.2364736891476236,SP/RJ,2.5,0.702598,174,surge_competitive
-22.6,-41.8,13.690451018347389,30.460336200728037,66.32920354604721,0.4592296390168742,11.91270091479271,9.498737437370206,1.2541351935811405,SP/RJ,1.81,0.728387,125,surge_competitive
-22.6,-41.6,13.230808635126309,29.0332988695012,66.0997822880745,0.4392344099254211,11.544160217033884,9.275437662676778,1.244594663547378,SP/RJ,2.31,0.724559,170,surge_competitive
-22.6,-41.4,12.757523027710375,27.87180855637017,65.80458581447601,0.423554197802409,11.178743961303695,8.925405860151491,1.2524633766193751,SP/RJ,2.48,0.719217,177,surge_competitive
-22.4,-41.6,14.236722942220725,31.509620602952964,68.25691312551498,0.461632663419911,12.369744958408226,9.917590649921973,1.2472530269744038,SP/RJ,1.78,0.742675,167,surge_competitive
-22.4,-41.4,13.94423082421288,30.447077005605472,68.0724062025547,0.4472748754467095,12.154567818151564,9.75906967813955,1.2454637807718456,SP/RJ,2.19,0.738982,175,surge_competitive
-22.4,-41.2,13.207562292063828,28.99257435842808,67.49077066779137,0.4295783567376599,11.54468786149407,9.2173890870102,1.252490022121738,SP/RJ,2.42,0.732175,175,surge_competitive
-22.4,-41.0,11.258700677127791,25.11654574510568,66.98456853628159,0.3749601780520767,9.951736725368033,7.99680937809244,1.244463417201264,SP/RJ,2.55,0.733415,159,surge_competitive
-22.4,-40.8,9.618513453093716,20.87742643365019,66.26393422484398,0.3150646981329208,8.287508820959063,6.854071259639739,1.209136658639681,SP/RJ,2.66,0.737362,134,surge_competitive
-22.2,-41.4,15.557773892218544,33.607643667990615,69.55659836530685,0.4831697417329898,13.128804512973186,10.730778076174984,1.2234718134859597,SP/RJ,1.35,0.754109,179,surge_competitive
-22.2,-41.2,15.30744427138136,32.95769321614071,69.56672966480255,0.4737565410210124,12.972600953322196,10.577620163344076,1.2264196249244932,SP/RJ,2.13,0.751531,177,surge_competitive
-22.2,-41.0,13.55398427314454,29.824480522343343,69.37777027487755,0.4298852558128855,11.733193360920083,9.490588193954611,1.2362978059035357,SP/RJ,2.38,0.749524,174,surge_competitive
-22.2,-40.8,11.699608411584173,25.73435255507015,69.06158700585365,0.3726290354852243,10.195487812909782,8.251045014326063,1.2356601854925813,SP/RJ,2.54,0.7513,159,surge_competitive
-22.2,-40.6,10.443538392283251,21.84724309513737,68.29065158963203,0.3199155753619174,8.996256338802457,7.314458964267215,1.229927788610368,SP/RJ,2.62,0.7483,139,surge_competitive
-22.0,-40.8,13.654826014347346,29.888703136749527,72.65473455190659,0.4113799784843505,11.578814715107914,9.427630738998074,1.2281786416613998,SP/RJ,2.27,0.786972,163,surge_competitive
-22.0,-40.6,12.26091391124845,26.486790302182435,71.4494951069355,0.3707064726285434,10.401198536102369,8.482182541297847,1.2262408272235668,SP/RJ,2.48,0.77361,151,surge_competitive
-21.8,-40.8,13.528545542320314,30.16393212850954,76.44850611686707,0.3945653572667312,11.209707714683104,9.260663358084685,1.210464875056373,SP/RJ,1.928,0.82863,137,surge_competitive
-21.8,-40.6,12.164737613514976,26.934297294930467,74.52559918165207,0.3614100066378479,10.193627919218814,8.300571744738239,1.2280633470436046,SP/RJ,2.28,0.812891,135,surge_competitive
-21.6,-40.8,13.309997088307856,29.38601917683552,79.51295077800751,0.3695752564746145,10.821128110765684,9.00735300303704,1.2013660513934656,SP/RJ,1.81,0.854361,110,surge_competitive
-21.6,-40.6,11.386483991919654,25.576741839228745,76.5596404671669,0.3340760442859903,9.541869191972584,7.725959244312448,1.2350400630183156,SP/RJ,2.16,0.838866,116,surge_competitive
-21.4,-40.8,13.812471637823895,30.263453433611687,80.89002817869186,0.3741308306477227,10.910613215126556,9.23885942672308,1.1809480706642193,SP/RJ,1.73,0.864315,104,surge_competitive
-21.4,-40.6,11.70426152777746,26.082603798628547,77.8017446398735,0.3352444590974014,9.615529497608602,7.866925039148118,1.222272927447372,SP/RJ,2.02,0.846902,113,surge_competitive
-21.2,-40.8,15.033968934033254,32.206730553124274,81.59404844045639,0.3947191145519305,11.825955547898449,9.951860600456213,1.1883160368380083,SP/RJ,1.658,0.867981,100,surge_competitive
-21.2,-40.6,12.352150546973997,27.21933333820704,78.5382941365242,0.3465740329283355,10.11557438421304,8.246313837305602,1.2266783175836775,SP/RJ,1.86,0.852214,116,surge_competitive
-21.2,-40.4,9.139022028420078,20.083048558209036,75.55162906646729,0.2658188685850939,8.216294115637133,6.273127777537073,1.309760363093222,SP/RJ,2.13,0.839679,100,surge_competitive
-21.0,-40.8,15.655234730727956,33.725955462940014,80.99158853292465,0.4164130630581441,12.388466177679394,10.221881014384683,1.2119556234557802,SP/RJ,1.47,0.86877,112,surge_competitive
-21.0,-40.6,12.713429153996016,28.17931515081454,79.26457524299622,0.3555095711347352,10.548169408532983,8.468102075539436,1.2456355998591389,SP/RJ,1.68,0.859358,121,surge_competitive
-21.0,-40.4,9.766560182680676,21.332698807825636,76.6986295580864,0.2781366359573566,8.671437098963123,6.638655796987368,1.3062037502981,SP/RJ,2.02,0.846774,110,surge_competitive
-21.0,-40.2,7.799331894641667,15.83182643962457,74.00589138269424,0.2139265691396932,7.730008593783473,5.3313244822454005,1.4499227386226952,SP/RJ,2.29,0.852334,86,tide_dominated
-21.0,-29.4,6.610060103523846,12.331714280235866,65.07435515522957,0.1895019051793839,7.201392973070012,4.217891344369504,1.7073443541126792,SP/RJ,2.93,0.797408,55,tide_dominated
-21.0,-29.2,6.613397271499332,12.256144673690487,64.52091410756111,0.1899561536474606,7.226488829285568,4.211429558936901,1.7159229967293492,SP/RJ,2.93,0.789574,54,tide_dominated
-20.8,-40.4,11.13724579408596,23.93287827566096,77.70366370677948,0.3080019285316256,9.534553235508456,7.387623515557095,1.290611685263913,SP/RJ,1.86,0.849458,112,surge_competitive
-20.8,-40.2,8.624171997922872,18.45930710019489,75.69824755191803,0.2438538235318391,8.271882300104869,5.889532965065487,1.4045056457227745,SP/RJ,2.16,0.852972,99,tide_dominated
-20.8,-40.0,7.3504855810054,14.141955512607868,74.33132380247116,0.1902556659718431,7.561290642105647,4.952814420460201,1.526665447199024,SP/RJ,2.39,0.872373,82,tide_dominated
-20.8,-29.6,6.744314304192997,11.878232231934971,66.79073348641396,0.1778425181443942,7.288917899390282,4.223109870404509,1.7259598075984026,SP/RJ,2.92,0.814461,57,tide_dominated
-20.8,-29.4,6.702955422242546,12.114814576943768,66.12729206681252,0.1832044561072214,7.260737538197951,4.2045029124590165,1.7268955901261314,SP/RJ,2.92,0.806496,55,tide_dominated
-20.8,-29.2,6.596954923216158,12.044221263471885,65.43762683868408,0.184056510685559,7.275192644406661,4.192112397269671,1.7354478971377305,SP/RJ,2.92,0.79741,51,tide_dominated
-20.8,-29.0,6.582787164642951,11.828786977722782,65.03444015979767,0.1818849666216544,7.291260389611337,4.181794744793683,1.7435720389406788,SP/RJ,2.92,0.788956,50,tide_dominated
-20.8,-28.8,6.475824930128013,11.806473650392444,64.65429589152336,0.1826092680709304,7.263869141981235,4.180644971519394,1.7374996421524138,SP/RJ,2.92,0.783872,51,tide_dominated
-20.8,-28.6,6.472103502924373,11.791874613935866,64.29813876748085,0.1833937162097089,7.248648814821049,4.194929119290948,1.7279550163284425,SP/RJ,2.92,0.780479,46,tide_dominated
-20.6,-40.4,13.013592731072556,27.87250406654082,77.55755484104156,0.3593783239255935,10.951311825555749,8.463912438430745,1.2938829300538206,SP/RJ,1.57,0.850057,118,surge_competitive
-20.6,-40.2,9.865977333892562,21.15217064510696,77.17881798744202,0.2740670458123456,8.774205339978593,6.601040828293722,1.3292154325678671,SP/RJ,1.94,0.856196,109,surge_competitive
-20.6,-40.0,7.8043181819602205,15.625114671675776,76.06400847434998,0.205420605422666,7.859230870010844,5.274208236833196,1.4901252504830524,SP/RJ,2.27,0.874547,88,tide_dominated
-20.6,-29.8,6.754591154758441,11.784231948558784,68.56191456317902,0.1718772298533138,7.467293911358008,4.207505255373052,1.7747556944396337,SP/RJ,2.91,0.829595,55,tide_dominated
-20.6,-29.6,6.762722197833234,11.66823476916806,68.00524070858955,0.1715784643593545,7.360300852633525,4.173149059452289,1.7637282416170246,SP/RJ,2.91,0.824055,56,tide_dominated
-20.6,-29.4,6.681821657176104,11.784362388606148,67.35916584730148,0.1749481639265022,7.222022513389536,4.160946542046586,1.7356681804033325,SP/RJ,2.91,0.817443,53,tide_dominated
-20.6,-29.2,6.522863685187192,11.738020717200126,67.06581562757492,0.1750224105583515,7.221813518791345,4.152113138438932,1.7393103891929416,SP/RJ,2.91,0.810839,49,tide_dominated
-20.6,-29.0,6.558563886816884,11.7039825307683,66.28115996718407,0.176580834381338,7.286235290826914,4.1365829274766925,1.7614140508169394,SP/RJ,2.91,0.799921,46,tide_dominated
-20.6,-28.8,6.43997829723639,11.575062270644128,65.64262881875038,0.1763345325886428,7.2621929346454035,4.124274190561216,1.7608414472698264,SP/RJ,2.91,0.790823,48,tide_dominated
-20.6,-28.6,6.455592637283425,11.478071515781496,65.46767726540565,0.1753242515271994,7.232144891540574,4.118847632186576,1.7558660910457713,SP/RJ,2.92,0.788512,46,tide_dominated
-20.4,-40.2,11.050869108134192,23.72057920783128,77.96582281589508,0.3042432998346463,9.631423313402356,7.288026308544839,1.321540689570509,SP/RJ,1.65,0.860408,114,surge_competitive
-20.4,-40.0,8.349033781938278,17.36127079432457,77.06778645515442,0.2252727318751662,8.182878359373372,5.705951381232508,1.4340953528429536,SP/RJ,2.17,0.875636,102,tide_dominated
-20.4,-39.8,6.982967701895026,13.76177474592426,75.86913406848907,0.1813883197019375,7.174760343063574,4.760717330980517,1.5070754771289605,SP/RJ,2.4,0.89293,80,tide_dominated
-20.4,-29.6,6.691508513875233,11.7831892790272,69.31486874818802,0.169995117812803,7.470855393023193,4.098455702593892,1.822846441476707,SP/RJ,2.9,0.832827,53,tide_dominated
-20.4,-29.4,6.610865090232442,11.683347437720837,69.1443532705307,0.1689703769736505,7.321297791997519,4.084317298599442,1.7925389377823495,SP/RJ,2.9,0.830351,52,tide_dominated
-20.4,-29.2,6.491474603909109,11.543912982243151,68.8272014260292,0.1677231202644461,7.2746409716994975,4.0810122445937385,1.7825579870132644,SP/RJ,2.9,0.824443,47,tide_dominated
-20.4,-29.0,6.439622103337142,11.499347387913552,68.57322454452515,0.167694423943079,7.278457396217597,4.069668917974616,1.7884642566550413,SP/RJ,2.9,0.819136,46,tide_dominated
-20.4,-28.8,6.360700448853965,11.30856468330144,67.71171241998672,0.1670104665668365,7.238484687149057,4.045901465788786,1.7890907003929837,SP/RJ,2.91,0.808343,49,tide_dominated
-20.4,-28.6,6.292359068968739,11.109486117938005,66.76318421959877,0.166401381956206,7.187932847647391,4.025001622791716,1.7858211054985578,SP/RJ,2.91,0.797001,46,tide_dominated
-20.2,-40.0,9.143476199039116,19.44016523254741,77.97029167413712,0.2493278505843495,8.44564368165726,6.201869776501639,1.36178990949747,SP/RJ,2.08,0.879123,105,tide_dominated
-20.2,-39.8,7.39055973065007,14.873064873338809,76.59559398889542,0.1941765067517468,7.368384474869735,5.0543277412066985,1.4578366999822938,SP/RJ,2.32,0.889681,88,tide_dominated
-20.2,-29.6,6.591680406390418,11.592936872302282,70.42173892259598,0.1646215650119724,7.575794481814935,4.045482335302822,1.8726554348550517,SP/RJ,2.89,0.83711,51,tide_dominated
-20.2,-29.4,6.486915256736895,11.474542703388328,70.10103911161423,0.163685771977198,7.463211053492327,4.014385028341061,1.8591169010453608,SP/RJ,2.89,0.832096,52,tide_dominated
-20.2,-29.2,6.45228640630929,11.45944587782112,69.67599838972092,0.1644676236101368,7.365158885145828,4.007504763688306,1.8378415795985996,SP/RJ,2.89,0.826955,47,tide_dominated
-20.2,-29.0,6.32154332722836,11.362466386215008,69.13926601409912,0.1643417270859938,7.285865646197062,3.9978579783439288,1.82244233928869,SP/RJ,2.89,0.820203,48,tide_dominated
-20.2,-28.8,6.207412853126143,11.06556345451316,68.47207099199295,0.1616069631632312,7.222212592314333,3.9721536537681863,1.8182107798027844,SP/RJ,2.89,0.812712,46,tide_dominated
-20.2,-28.6,6.225298826295217,10.861376945573168,67.70424693822861,0.1604238646282082,7.162994677648382,3.9458513241652393,1.815323003626788,SP/RJ,2.89,0.803503,46,tide_dominated
-20.0,-40.0,10.229067996902764,21.9176565565303,78.72499823570251,0.2784078380149196,8.945896377875824,6.84205467761023,1.3074868295265387,ES/BA-S,2.01,0.880543,112,surge_competitive
