municipality_code,municipality_name,state,svi_published,svi_reproduced,svi_additive_imposed,svi_pca_eight,svi_pca_sign_forced,svi_percentile_rank
2610707,Paulista,PE,37.060776,37.060765305817036,33.01346240350397,33.48311001074766,37.060765305817036,38.297872340425535
2607604,Ilha de Itamaracá,PE,62.631235,62.631254873319335,62.53946949392473,61.92137945423849,62.631254873319335,75.53191489361703
2507507,João Pessoa,PB,27.013155,27.01318258058679,22.160770037788488,24.30127718105548,27.01318258058679,23.04964539007092
2504603,Conde,PB,62.579592,62.57957674722292,65.85578265396235,61.88155684258044,62.57957674722292,74.822695035461
2513703,Santa Rita,PB,51.050057,51.05008970840868,43.901851128168325,47.79548294341587,51.05008970840868,54.60992907801418
2508604,Lucena,PB,62.151013,62.15099472964539,62.15516225251063,60.540222398695825,62.15099472964539,73.40425531914893
2509057,Marcação,PB,80.847597,80.84762018662184,72.03729719664348,76.76492773200931,80.84762018662184,94.32624113475178
2501401,Baía da Traição,PB,72.28559,72.2855443424113,61.379385130879626,68.75924323133624,72.2855443424113,88.65248226950354
2402204,Canguaretama,RN,59.787843,59.787853323754554,49.90410386297553,56.39507462993806,59.787853323754554,69.8581560283688
2413201,Senador Georgino Avelino,RN,57.777042,57.77703256135427,48.06233089661883,54.09995777585334,57.77703256135427,65.95744680851064
2408201,Nísia Floresta,RN,58.372396,58.37235922621017,50.82781659891861,55.2394525591647,58.37235922621017,67.73049645390071
2403251,Parnamirim,RN,29.144681,29.144675993432216,23.23423870530333,27.008504374598658,29.144675993432216,28.723404255319153
2402600,Ceará-Mirim,RN,56.306555,56.30653537574704,43.05663710390949,51.935448107778925,56.30653537574704,63.12056737588653
2408953,Rio do Fogo,RN,62.281766,62.28176223196809,50.007332162361315,57.68863332913107,62.28176223196809,73.75886524822694
2401859,Caiçara do Norte,RN,58.061689,58.06167029081539,53.72614962337294,56.06360474853434,58.06167029081539,67.02127659574468
2404507,Guamaré,RN,53.616758,53.616761656570866,44.746746755266635,51.12293515395666,53.616761656570866,59.57446808510638
2411056,Tibau,RN,52.21888,52.21884766848107,44.01030333880977,48.0595166240107,52.21884766848107,56.02836879432624
2304459,Fortim,CE,59.913484,59.91347806509638,47.099286794156654,54.885416820424304,59.91347806509638,70.2127659574468
2304400,Fortaleza,CE,27.469572,27.469605325394976,21.405412061228954,24.988491592376697,27.469605325394976,25.886524822695034
2312403,São Gonçalo do Amarante,CE,53.129316,53.12931732996287,43.862001443174215,49.77561139163229,53.12931732996287,58.156028368794324
2310209,Paracuru,CE,57.880859,57.88086348442695,53.80016886956044,55.76443320697607,57.88086348442695,66.31205673758865
2207702,Parnaíba,PI,45.869374,45.86939523583302,33.16675088998931,41.069759183249566,45.86939523583302,47.16312056737589
2204659,Ilha Grande,PI,63.868282,63.86829385114325,45.540891464703435,56.871228302557434,63.86829385114325,78.36879432624113
2108058,Paulino Neves,MA,91.099805,91.09982177720283,85.43454827385659,88.14997420727585,91.09982177720283,98.58156028368793
2110278,Santo Amaro do Maranhão,MA,93.236682,93.23666170044756,86.00374513427141,90.10366057902498,93.23666170044756,99.64539007092199
2101103,Axixá,MA,77.374716,77.37471270135514,63.39168522008728,72.18905091360399,77.37471270135514,92.90780141843972
2109601,Rosário,MA,69.257286,69.25729779143897,55.206240303125234,63.294479808996876,69.25729779143897,85.1063829787234
2101251,Bacabeira,MA,61.73008,61.73008632178908,39.18241274049229,53.61583423848523,61.73008632178908,72.69503546099291
2110203,Santa Rita,MA,72.245788,72.24579138337222,55.772254668785216,66.48411130520802,72.24579138337222,88.29787234042553
2107506,Paço do Lumiar,MA,48.511105,48.51107475112009,32.70624345338415,41.418113326329916,48.51107475112009,50.35460992907801
2111201,São José de Ribamar,MA,47.220152,47.22016651066404,31.760574066090896,40.91414989577005,47.22016651066404,48.226950354609926
2111300,São Luís,MA,37.603585,37.6035877589521,25.145724049311767,32.70737640754351,37.6035877589521,39.361702127659576
2102408,Cajapió,MA,84.752576,84.75254551430052,68.75819015202758,79.27142939682153,84.75254551430052,96.45390070921985
2111003,São João Batista,MA,81.199948,81.1999288673495,67.94005768678494,76.33273230613445,81.1999288673495,94.68085106382979
2101350,Bacurituba,MA,77.05901,77.05900679635468,66.36019471790749,72.18494912333456,77.05900679635468,92.5531914893617
2100204,Alcântara,MA,75.042712,75.04272397467801,60.98809946498385,69.65065770884831,75.04272397467801,91.48936170212765
2101905,Bequimão,MA,77.493204,77.49316635411432,68.44093929503325,72.73235971495295,77.49316635411432,93.26241134751773
2109056,Porto Rico do Maranhão,MA,66.647732,66.64772420778624,56.1316360070146,62.32234857695607,66.64772420778624,81.91489361702128
2111789,Serrano do Maranhão,MA,85.44964,85.44963257019442,80.5434345167028,82.89024129550356,85.44963257019442,97.51773049645391
2112407,Turiaçu,MA,84.936311,84.93626545933081,79.92182802937614,82.5755100110388,84.93626545933081,96.80851063829788
2102606,Cândido Mendes,MA,81.403015,81.40300336645859,75.87875198416762,77.98244092065744,81.40300336645859,95.0354609929078
2102903,Carutapera,MA,73.788119,73.78816424881354,63.12775773139414,69.12468256189028,73.78816424881354,90.42553191489363
1506203,Salinópolis,PA,56.919158,56.91911791962602,42.018787972493115,51.07790865559654,56.91911791962602,64.53900709219859
1504109,Magalhães Barata,PA,60.853067,60.85304414860805,49.357663400801364,55.62916266299533,60.85304414860805,71.27659574468085
1504406,Marapanim,PA,65.395821,65.39581066882728,54.51015440695647,59.82552171239975,65.39581066882728,79.7872340425532
1502608,Colares,PA,65.732844,65.73283320198549,53.88632971296197,59.761404779992155,65.73283320198549,81.20567375886525
2605459,Fernando de Noronha,PE,39.21867,39.21865626654533,30.545988516665318,36.97649926496922,39.21865626654533,40.78014184397163
4207007,Içara,SC,20.549148,20.54915198364066,7.8779892317300515,12.900427217790845,20.54915198364066,10.28368794326241
