grid_lat,grid_lon,hs_prime_trend_mm_per_year,hs_prime_trend_low_mm_per_year,hs_prime_trend_high_mm_per_year,hs_star_trend_mm_per_year,hs_star_trend_low_mm_per_year,hs_star_trend_high_mm_per_year,zos_prime_trend_mm_per_year,zos_prime_trend_low_mm_per_year,zos_prime_trend_high_mm_per_year,zos_star_trend_mm_per_year,zos_star_trend_low_mm_per_year,zos_star_trend_high_mm_per_year
-2.800000,-39.600006,0.079184,-1.908675,1.980821,0.079181,-1.908674,1.980821,3.186512,2.856928,3.637712,3.185349,2.856928,3.637712
-2.800000,-39.399994,0.702117,-1.386300,2.396134,0.702119,-1.386301,2.396118,3.167080,2.860427,3.636984,3.165983,2.860426,3.636982
-2.800000,-39.200012,0.999315,-1.022832,2.506848,0.999314,-1.022830,2.506849,3.167929,2.834591,3.639220,3.167119,2.834592,3.639219
-2.600000,-42.399994,-0.065468,-2.238143,1.974315,-0.072346,-2.238145,1.974365,3.542921,3.081720,4.038947,3.547916,3.081719,4.045104
-2.600000,-42.200012,0.170039,-1.819498,2.293760,0.172649,-1.819501,2.293760,3.541793,3.049949,3.998629,3.540438,3.049951,3.997288
-2.600000,-42.000000,0.281774,-1.585754,2.244075,0.281318,-1.585754,2.251686,3.529087,3.032740,3.964655,3.529086,3.032739,3.961442
-2.600000,-41.799988,0.259032,-1.618263,2.263211,0.259028,-1.618265,2.263204,3.501459,3.013764,3.946885,3.501459,3.013763,3.946885
-2.600000,-41.600006,0.116006,-2.034249,2.160732,0.098998,-2.031782,2.160731,3.474489,2.992206,3.907305,3.473473,2.992203,3.908186
-2.600000,-41.399994,0.101087,-1.783690,2.102656,0.099279,-1.788080,2.107824,3.444572,2.953130,3.880590,3.442631,2.950475,3.880589
-2.600000,-41.200012,-0.326119,-2.886986,2.099316,-0.328165,-2.886987,2.099316,3.429887,2.933422,3.858840,3.430251,2.933423,3.858838
-2.600000,-41.000000,-0.313942,-2.562189,1.979949,-0.313942,-2.542689,1.983560,3.406931,2.940645,3.839881,3.408010,2.940203,3.839888
-2.600000,-40.799988,-0.213084,-2.200628,1.773446,-0.213085,-2.204000,1.773447,3.412589,2.923471,3.794482,3.411637,2.923470,3.794484
-2.600000,-40.600006,-0.584923,-3.162929,1.845890,-0.582311,-3.161266,1.845889,3.376408,2.897861,3.778880,3.376634,2.897862,3.780168
-2.600000,-40.399994,-0.753767,-3.115466,1.750264,-0.753768,-3.115461,1.750264,3.331091,2.870604,3.736836,3.330974,2.870603,3.736838
-2.600000,-40.200012,-0.731097,-2.680239,1.658130,-0.727899,-2.684508,1.714284,3.290766,2.838433,3.702819,3.288181,2.838432,3.702818
-2.600000,-40.000000,-0.510911,-2.597745,1.780827,-0.509523,-2.595591,1.780814,3.256993,2.800094,3.677882,3.256163,2.800093,3.677882
-2.600000,-39.799988,-0.114933,-2.258694,2.044522,-0.112626,-2.254085,2.044520,3.229883,2.805334,3.649300,3.228974,2.805334,3.649222
-2.600000,-39.600006,0.305963,-1.590754,2.062170,0.305962,-1.590756,2.062170,3.202385,2.852599,3.652507,3.202383,2.852598,3.652507
-2.400000,-44.200012,1.055057,-0.259501,2.684930,1.055058,-0.258935,2.684932,3.892143,3.425154,4.398911,3.891241,3.420482,4.398911
-2.400000,-44.000000,0.063193,-1.643835,2.262692,0.060465,-1.643834,2.262691,3.827591,3.326794,4.312852,3.829292,3.326793,4.312852
-2.400000,-43.000000,0.317757,-1.504528,2.567869,0.309407,-1.494511,2.567872,3.505230,3.080600,3.984888,3.509963,3.080601,3.979469
-2.400000,-42.799988,0.297496,-2.092079,2.602740,0.297497,-2.077014,2.602741,3.496266,3.045559,3.952799,3.496265,3.038930,3.950061
-2.400000,-42.600006,0.625753,-1.646174,2.909648,0.625753,-1.646173,2.889582,3.470634,3.026559,3.942781,3.465129,3.026559,3.940138
-2.400000,-42.399994,0.637006,-1.955134,3.283325,0.634230,-1.959255,3.289405,3.431566,2.983443,3.893440,3.431566,2.980758,3.893439
-2.400000,-42.200012,0.632804,-1.823872,3.378863,0.617815,-1.823876,3.385292,3.410233,2.976973,3.892829,3.411721,2.976972,3.894413
-2.400000,-42.000000,0.544751,-1.681207,3.313358,0.544749,-1.684606,3.313356,3.379584,2.966307,3.864334,3.382181,2.966308,3.870766
-2.400000,-41.799988,0.627497,-1.755359,3.519075,0.626573,-1.759884,3.521444,3.376739,2.961546,3.838013,3.378222,2.966542,3.844270
-2.400000,-41.600006,0.573507,-1.762163,3.503431,0.572867,-1.760329,3.516263,3.363214,2.943240,3.817662,3.363215,2.943242,3.822757
-2.400000,-40.799988,0.463978,-1.960865,3.042806,0.463978,-1.960865,3.042809,3.323731,2.879956,3.751888,3.325612,2.879957,3.751888
-2.400000,-40.600006,0.320800,-2.073057,2.713770,0.321190,-2.073059,2.713771,3.304166,2.858432,3.722932,3.303218,2.858431,3.722930
-2.400000,-40.399994,-0.036875,-1.937902,2.568311,-0.037407,-1.937900,2.568297,3.286868,2.825892,3.719955,3.289846,2.825890,3.718289
-2.400000,-40.200012,0.101102,-1.575328,2.349842,0.100532,-1.575354,2.349842,3.261789,2.797945,3.692585,3.262512,2.799100,3.692590
-2.400000,-40.000000,0.454598,-1.383564,2.438357,0.452429,-1.383562,2.438356,3.254715,2.809425,3.688349,3.254717,2.802272,3.689290
-2.200000,-44.200012,1.665335,-0.477235,4.230583,1.665334,-0.478539,4.230121,3.746865,3.267816,4.195065,3.747480,3.267819,4.199460
-2.200000,-44.000000,1.470767,-0.655428,4.184200,1.468597,-0.655425,4.117979,3.699565,3.246770,4.173198,3.699670,3.242842,4.176478
-2.200000,-43.799988,1.616782,-0.678221,3.967123,1.610581,-0.686303,3.967123,3.655521,3.196137,4.092917,3.655520,3.196135,4.099363
-2.200000,-43.600006,1.780630,-0.600001,4.196998,1.775402,-0.599997,4.207961,3.516889,3.144513,4.020875,3.516887,3.144513,4.028401
-2.200000,-43.399994,1.803870,-0.715901,4.055362,1.803872,-0.727709,4.052836,3.471957,3.080042,3.931586,3.473829,3.084013,3.933873
-2.200000,-43.200012,1.425618,-1.143543,4.046576,1.416182,-1.152253,4.063649,3.464385,3.040088,3.926652,3.468026,3.040093,3.912302
-2.200000,-43.000000,1.557121,-0.908084,4.042075,1.550000,-0.900844,4.042075,3.438372,3.010481,3.877857,3.436794,3.010480,3.877852
-2.200000,-42.799988,1.466953,-0.828805,4.269296,1.466953,-0.818493,4.275679,3.409139,2.985487,3.859955,3.411369,2.985488,3.857311
-2.200000,-42.600006,1.527013,-0.952331,4.059687,1.523848,-0.944218,4.055037,3.379081,2.980965,3.852401,3.379957,2.982951,3.846148
-2.000000,-44.399994,1.994095,0.139269,4.068492,1.997548,0.139269,4.068494,3.697973,3.210044,3.972647,3.700421,3.210044,3.972645
-2.000000,-44.200012,2.551204,0.283109,5.312939,2.551205,0.283105,5.320554,3.629501,3.213394,4.043805,3.629500,3.213396,4.043787
-2.000000,-44.000000,2.588231,0.106648,5.647752,2.587446,0.098479,5.647749,3.570371,3.151561,4.024945,3.572500,3.143569,4.027523
-2.000000,-43.799988,2.324929,-0.132773,5.320832,2.324932,-0.132772,5.320836,3.531509,3.118921,3.977561,3.531510,3.118917,3.979986
-2.000000,-43.600006,2.106327,-0.330597,5.212573,2.102687,-0.330599,5.220199,3.464751,3.075754,3.939535,3.466652,3.075752,3.937639
-2.000000,-43.399994,2.381240,-0.107100,5.063444,2.378524,-0.107097,5.048455,3.436431,3.007100,3.906835,3.437095,3.010310,3.906837
-2.000000,-43.200012,2.175786,-0.442268,4.733277,2.178766,-0.460429,4.733281,3.435001,2.976734,3.880251,3.427543,2.976731,3.877511
-2.000000,-43.000000,2.209165,-0.377335,4.770726,2.204297,-0.377335,4.763675,3.396092,2.977644,3.852618,3.402622,2.976872,3.852619
-1.800000,-44.399994,2.562813,0.757640,4.636001,2.557426,0.757639,4.636006,3.625103,3.171843,3.961231,3.624735,3.169160,3.961230
-1.800000,-44.200012,3.050436,0.680364,6.124537,3.050820,0.680365,6.124535,3.561501,3.152997,3.940867,3.563483,3.152998,3.937789
-1.600000,-44.600006,2.519114,1.195892,4.075342,2.519113,1.195890,4.075343,3.638822,3.234730,4.053682,3.639298,3.250042,4.053682
-1.600000,-44.399994,2.894296,1.209590,4.784237,2.894425,1.209587,4.784474,3.578172,3.187044,3.974033,3.580352,3.187044,3.974030
-1.600000,-44.200012,3.262365,1.141557,5.983564,3.267503,1.141554,5.983560,3.527743,3.122862,3.919549,3.530468,3.122860,3.907668
-1.400000,-48.600006,0.129978,-0.388129,0.821917,0.129978,-0.388127,0.821917,4.867336,4.294428,5.324555,4.865122,4.294429,5.324558
-1.400000,-45.200012,2.172752,0.522375,3.645410,2.167080,0.522374,3.652966,3.848543,3.406431,4.223669,3.843041,3.406429,4.223669
-1.400000,-45.000000,1.760561,-0.038988,3.326414,1.760563,-0.038988,3.329926,3.810246,3.391829,4.212938,3.810245,3.389043,4.214628
-1.400000,-44.799988,2.612127,0.950726,4.347602,2.611469,0.950160,4.347602,3.782530,3.361492,4.174086,3.782532,3.361495,4.177492
-1.400000,-44.600006,2.854091,1.260288,4.525120,2.853835,1.260310,4.525115,3.709366,3.302872,4.071554,3.705523,3.304630,4.073436
-1.400000,-44.399994,3.223086,1.426485,5.477631,3.223086,1.426484,5.477619,3.571663,3.152980,4.002758,3.571663,3.152980,4.005407
-1.200000,-48.600006,-0.481658,-1.524262,0.630137,-0.481818,-1.525012,0.630136,4.771501,4.241582,5.267491,4.771500,4.241581,5.267490
-1.200000,-45.600006,2.032457,0.362873,3.661118,2.032456,0.368622,3.658256,4.008763,3.534927,4.427710,4.008765,3.534927,4.423848
-1.200000,-45.399994,3.920627,1.408631,6.013724,3.920629,1.413696,6.013698,3.922272,3.417443,4.301966,3.922930,3.417462,4.301969
-1.200000,-45.200012,3.632998,1.163786,5.786658,3.633468,1.163788,5.786656,3.826786,3.366669,4.227885,3.824540,3.366666,4.227674
-1.200000,-45.000000,3.278856,0.815832,5.860525,3.279749,0.815828,5.860522,3.757231,3.362497,4.183712,3.757233,3.357787,4.183712
-1.200000,-44.799988,3.429055,0.712332,6.283110,3.430882,0.712328,6.283104,3.726280,3.305610,4.109459,3.725583,3.308583,4.106011
-1.200000,-44.600006,3.494958,0.878820,6.084686,3.493779,0.878820,6.084682,3.681575,3.252153,4.028060,3.681485,3.252154,4.043487
-1.000000,-48.399994,-1.370514,-2.787430,0.468495,-1.370515,-2.784593,0.468492,4.954585,4.327814,5.479487,4.959082,4.327814,5.479285
-1.000000,-46.000000,3.203973,1.214611,4.610769,3.200411,1.214612,4.602058,4.089033,3.684736,4.578976,4.089034,3.677512,4.578978
-1.000000,-45.799988,3.690334,1.482191,5.464225,3.690331,1.482193,5.463797,4.044003,3.619693,4.485918,4.044003,3.619701,4.481710
-1.000000,-45.600006,3.884752,1.434443,5.746864,3.880894,1.434442,5.764866,3.966084,3.524323,4.376091,3.967421,3.524324,4.376096
-1.000000,-45.399994,4.204169,1.757685,6.365145,4.197574,1.746877,6.365146,3.878864,3.437100,4.288535,3.881484,3.440293,4.285510
-1.000000,-45.200012,4.077222,1.413239,6.547926,4.077224,1.413242,6.547950,3.818930,3.350390,4.245364,3.821976,3.350388,4.245364
-1.000000,-45.000000,3.676847,1.022832,6.367368,3.679932,1.022832,6.367370,3.731603,3.335634,4.159184,3.731613,3.332568,4.159184
-1.000000,-44.799988,3.630422,0.779298,6.222221,3.630425,0.779299,6.222222,3.721959,3.288981,4.077749,3.721959,3.288982,4.077765
-1.000000,-44.600006,3.505020,0.861873,6.155243,3.505804,0.861872,6.155240,3.694650,3.246667,4.042537,3.694651,3.249696,4.042519
-0.800000,-48.399994,-1.417530,-3.226787,0.773577,-1.418066,-3.224376,0.775339,4.847857,4.238731,5.313667,4.847853,4.238685,5.313667
-0.800000,-48.200012,0.031591,-1.194942,1.096143,0.031744,-1.194943,1.103628,4.851771,4.419115,5.487542,4.853649,4.419084,5.473344
-0.800000,-46.600006,2.503023,0.651827,4.331739,2.492859,0.651826,4.331739,4.335421,3.912524,4.861656,4.334293,3.911349,4.861658
-0.800000,-46.399994,3.504076,1.879453,5.350418,3.504077,1.879450,5.316187,4.238709,3.797102,4.739722,4.240775,3.796718,4.740963
-0.800000,-46.200012,3.903647,2.173151,5.205481,3.907859,2.173151,5.205480,4.145502,3.698791,4.613462,4.145282,3.698792,4.616575
-0.800000,-46.000000,4.158405,2.011415,5.878995,4.182850,2.020221,5.878997,4.048600,3.570331,4.502773,4.047696,3.570332,4.500924
-0.800000,-45.799988,4.374033,2.021921,6.283877,4.353599,2.021917,6.312062,3.957849,3.501400,4.411266,3.958826,3.501400,4.411264
-0.800000,-45.600006,4.243830,1.898628,6.274122,4.237395,1.898630,6.255758,3.940398,3.463877,4.308874,3.939623,3.469930,4.306197
-0.800000,-45.399994,4.230696,2.005367,6.526640,4.206214,1.997264,6.526642,3.850004,3.403843,4.293972,3.849433,3.403843,4.293972
-0.600000,-48.399994,-0.963608,-2.705806,1.435042,-0.963621,-2.705806,1.435355,4.662345,4.043488,5.119847,4.662344,4.042119,5.107377
-0.600000,-48.200012,0.061587,-1.232870,1.755463,0.061588,-1.232879,1.755465,4.875822,4.391240,5.608819,4.875823,4.391240,5.608819
-0.600000,-48.000000,0.451794,-0.571563,1.643864,0.454940,-0.571564,1.643823,4.800144,4.188109,5.461358,4.800141,4.188106,5.479877
-0.600000,-47.200012,1.729388,0.309798,3.309198,1.737183,0.309799,3.309198,4.401908,3.938510,5.018396,4.401911,3.938514,5.020411
-0.600000,-47.000000,3.185306,1.397259,5.145577,3.174538,1.397263,5.131586,4.413981,3.918534,4.979127,4.412930,3.918531,4.979125
-0.600000,-46.799988,3.716874,1.637747,5.452751,3.735154,1.637747,5.421418,4.339259,3.864333,4.887776,4.339567,3.864335,4.887775
-0.600000,-46.600006,3.969595,1.884324,5.844752,3.971847,1.884321,5.821177,4.258192,3.818850,4.785468,4.258191,3.818853,4.786788
-0.600000,-46.399994,4.251318,2.320657,6.244862,4.269395,2.320000,6.244863,4.163655,3.718429,4.676081,4.163661,3.719103,4.674703
-0.600000,-46.200012,4.527336,2.482338,6.403005,4.527338,2.511231,6.403007,4.099214,3.577202,4.526253,4.097560,3.581502,4.526254
-0.600000,-46.000000,4.444140,2.318230,6.289845,4.435518,2.318230,6.289841,4.014531,3.498649,4.436497,4.013551,3.497883,4.443505
-0.400000,-48.200012,1.257112,-0.148576,3.114250,1.259172,-0.146244,3.118366,4.571746,4.108611,5.249907,4.569257,4.106575,5.243270
-0.400000,-48.000000,1.978217,0.623836,3.627092,1.972248,0.616023,3.627094,4.423579,3.962721,5.113155,4.419546,3.962724,5.118728
-0.400000,-47.799988,2.410995,0.637342,4.133559,2.402803,0.617983,4.112015,4.403947,3.971282,5.085241,4.405677,3.971283,5.083217
-0.400000,-47.600006,2.585203,0.710762,4.477170,2.568523,0.703991,4.477169,4.408656,3.888737,5.092789,4.408655,3.888738,5.095850
-0.400000,-47.399994,2.946229,1.111271,4.853227,2.957968,1.092893,4.853229,4.405794,3.892981,5.016483,4.405795,3.892980,5.016102
-0.400000,-47.200012,3.186335,1.429071,5.324657,3.152918,1.415210,5.324657,4.350251,3.844862,4.982305,4.349666,3.844863,4.982305
-0.400000,-47.000000,3.430839,1.612573,5.423288,3.404527,1.588207,5.423288,4.324202,3.871534,4.879360,4.324380,3.871690,4.879511
-0.400000,-46.799988,3.735471,1.946151,5.547981,3.735469,1.946150,5.518983,4.288016,3.848790,4.838318,4.288016,3.848790,4.838318
-0.400000,-46.600006,4.235426,2.570365,6.000008,4.220693,2.570362,5.928957,4.198385,3.804252,4.719395,4.198385,3.804252,4.719394
-0.200000,-49.600006,-0.077150,-0.856165,0.641672,-0.077150,-0.857485,0.641673,5.078535,4.352996,5.680005,5.073514,4.352997,5.677036
-0.200000,-48.399994,1.713673,0.556136,2.788074,1.713672,0.545276,2.788075,4.526065,3.961744,5.096615,4.523593,3.955434,5.098181
-0.200000,-48.200012,2.250722,1.023973,3.468804,2.270473,1.023972,3.468806,4.371189,3.827346,4.999780,4.368829,3.823602,5.005296
-0.200000,-48.000000,2.778066,1.136014,4.254658,2.718624,1.133563,4.243638,4.292104,3.784700,4.949109,4.292101,3.784702,4.949109
-0.200000,-47.799988,3.113761,1.288276,4.888938,3.143584,1.266516,4.898630,4.298400,3.832066,5.005446,4.298397,3.832065,5.005445
-0.200000,-47.600006,3.183604,1.392962,5.124998,3.183353,1.434426,5.071946,4.335213,3.843516,4.963901,4.335212,3.843511,4.963901
-0.200000,-47.399994,3.498857,1.807174,5.669709,3.501312,1.763081,5.669709,4.335544,3.845955,4.943268,4.335541,3.845955,4.946113
-0.200000,-47.200012,3.631970,2.056329,5.868206,3.620652,2.032196,5.902502,4.321202,3.841762,4.893013,4.320835,3.841763,4.893012
-0.000000,-50.399994,1.147943,0.417404,1.900683,1.149706,0.417405,1.900685,4.873619,4.260487,5.415482,4.872400,4.259100,5.415479
-0.000000,-50.200012,0.145908,-0.378083,0.628031,0.145909,-0.378082,0.627135,4.900587,4.282321,5.438184,4.900587,4.282322,5.432658
-0.000000,-50.000000,0.180441,-0.351597,0.726111,0.182345,-0.351600,0.723827,4.930618,4.245757,5.436154,4.932210,4.238837,5.436154
-0.000000,-49.200012,1.064964,-0.013699,2.282193,1.044139,-0.013696,2.282192,5.029073,4.325961,5.713493,5.032674,4.325961,5.713493
-0.000000,-49.000000,1.286526,0.238356,2.365297,1.292581,0.238357,2.365297,4.795287,4.155979,5.404915,4.812894,4.155977,5.404909
-0.000000,-48.799988,1.370545,0.407672,2.382190,1.378356,0.398174,2.382192,4.613721,4.058674,5.270378,4.626923,4.058676,5.277743
-0.000000,-48.600006,1.681401,0.592465,2.639270,1.681400,0.595240,2.632329,4.469124,3.951662,5.138986,4.464661,3.951662,5.138987
-0.000000,-48.399994,2.078455,1.001844,3.269407,2.078454,0.989690,3.269406,4.378417,3.837047,4.979491,4.378418,3.837045,4.979491
-0.000000,-48.200012,2.671491,1.198258,4.137708,2.671490,1.217180,4.097136,4.264316,3.743538,4.880177,4.258638,3.743539,4.875056
0.200000,-50.600006,-0.937856,-1.816938,0.541094,-0.942931,-1.816940,0.541096,4.808015,4.106991,5.347809,4.808006,4.113421,5.347809
0.200000,-49.600006,0.834557,-0.191781,1.841096,0.834769,-0.191781,1.838964,5.034876,4.394464,5.707389,5.034877,4.394464,5.711502
0.200000,-49.399994,1.031789,-0.076713,2.372146,1.031790,-0.133561,2.370987,4.947658,4.321696,5.649363,4.939558,4.321693,5.644039
0.200000,-49.200012,1.303714,-0.201577,3.089042,1.313616,-0.214612,3.089040,4.751978,4.101471,5.335591,4.748951,4.101469,5.335591
0.200000,-49.000000,1.747890,0.144455,3.111546,1.750647,0.138688,3.111545,4.668710,3.987658,5.147176,4.668709,3.980489,5.153019
0.200000,-48.799988,1.976961,0.523289,3.315068,1.973511,0.523288,3.315066,4.513058,3.935501,5.068172,4.513067,3.931378,5.063439
0.200000,-48.600006,2.342432,0.748598,3.815962,2.333601,0.767124,3.792563,4.382917,3.824518,4.968340,4.382915,3.832269,4.968337
0.400000,-50.000000,-0.551222,-1.687492,0.901987,-0.549778,-1.689473,0.908397,4.881015,4.222157,5.447297,4.882664,4.222155,5.447301
0.400000,-49.799988,0.132529,-1.055578,1.648161,0.122951,-1.056786,1.648161,5.064132,4.364935,5.660370,5.051939,4.361409,5.660368
0.400000,-49.600006,0.958670,-0.316821,2.383559,0.958670,-0.323251,2.366004,4.946847,4.355467,5.621877,4.945487,4.350784,5.627499
0.400000,-49.399994,1.992801,-0.227249,3.671233,1.992800,-0.234122,3.671233,4.701199,4.066630,5.324908,4.698468,4.071112,5.324907
0.400000,-49.200012,2.244635,0.502292,4.025113,2.223363,0.502289,4.025115,4.597620,3.917683,5.106157,4.597620,3.917683,5.102487
0.400000,-29.399994,2.032109,0.228304,3.564516,2.032232,0.228303,3.564195,3.175318,2.767086,3.630411,3.183505,2.767087,3.630413
0.600000,-50.399994,0.145579,-0.720638,0.863684,0.146545,-0.724502,0.860163,4.736156,4.065343,5.266835,4.736157,4.066699,5.266836
0.600000,-50.200012,-0.269056,-1.410959,1.001054,-0.269170,-1.410959,1.001054,4.716639,4.092267,5.214551,4.717778,4.092265,5.214550
0.600000,-50.000000,1.212285,-0.587332,2.849299,1.216383,-0.583171,2.849311,4.763713,4.106379,5.261563,4.761152,4.106380,5.270094
0.600000,-49.799988,1.588107,-0.193609,3.187202,1.588108,-0.193606,3.196792,4.872913,4.192735,5.411241,4.872912,4.192736,5.411242
0.600000,-49.600006,1.984292,0.045668,3.609588,1.984292,0.074009,3.609589,4.788971,4.094717,5.338848,4.788972,4.087254,5.338851
0.600000,-49.399994,2.311814,0.323339,4.000000,2.304075,0.327988,4.000000,4.555241,3.863230,5.026961,4.555209,3.863230,5.026963
0.600000,-49.200012,2.314794,0.443941,4.050221,2.319459,0.419521,4.050228,4.489593,3.832927,4.975174,4.489595,3.818276,4.970813
0.600000,-29.799988,2.152740,0.151832,3.606163,2.152739,0.162032,3.604833,3.191796,2.761385,3.637734,3.189895,2.761162,3.637735
0.600000,-29.600006,2.102515,0.214618,3.598711,2.101947,0.214602,3.598710,3.188348,2.744816,3.637494,3.187448,2.744817,3.641071
0.600000,-29.399994,2.150784,0.184427,3.565297,2.150785,0.184426,3.565297,3.189153,2.774254,3.631271,3.188129,2.771183,3.631273
0.600000,-29.200012,2.106357,0.291406,3.528768,2.106357,0.291406,3.528768,3.190346,2.769254,3.623279,3.190641,2.766730,3.623277
0.600000,-29.000000,2.083589,0.263433,3.592464,2.083057,0.263435,3.592470,3.194148,2.785668,3.618535,3.190952,2.780897,3.619449
0.800000,-50.200012,0.091427,-0.817590,1.127380,0.091427,-0.822000,1.126379,4.682401,4.070293,5.219939,4.682658,4.070293,5.219940
0.800000,-50.000000,1.556961,0.317231,2.645795,1.553557,0.317232,2.645791,4.628118,4.031206,5.116808,4.628119,4.030450,5.116343
0.800000,-49.799988,1.854772,0.157118,3.283104,1.858751,0.157100,3.283105,4.567433,3.920593,5.093542,4.567437,3.920593,5.087538
0.800000,-49.600006,2.259999,0.338392,3.760273,2.239452,0.320939,3.760276,4.564587,3.969656,5.135640,4.564587,3.969657,5.130545
0.800000,-49.399994,2.174127,0.410961,3.926936,2.158359,0.419979,3.926943,4.440050,3.829103,4.981709,4.440050,3.829103,4.980923
0.800000,-29.799988,2.232306,0.219082,3.555701,2.232305,0.221342,3.560071,3.205548,2.750170,3.639442,3.204303,2.746928,3.634642
0.800000,-29.600006,2.276136,0.239032,3.656480,2.276141,0.237011,3.656480,3.197139,2.758946,3.633733,3.197523,2.758946,3.633731
0.800000,-29.399994,2.205823,0.345203,3.643836,2.205822,0.345205,3.643836,3.186565,2.774079,3.632607,3.188392,2.774079,3.632610
0.800000,-29.200012,2.212842,0.326662,3.650685,2.212843,0.326661,3.650685,3.188651,2.803108,3.616952,3.185365,2.804991,3.616951
0.800000,-29.000000,2.163518,0.374428,3.671233,2.163518,0.374429,3.671231,3.192631,2.799917,3.598742,3.191074,2.799917,3.598744
1.000000,-50.000000,0.744454,-0.036800,1.462709,0.743267,-0.045818,1.462709,4.605912,3.983260,5.094780,4.605713,3.983261,5.094779
1.000000,-49.799988,1.367692,-0.036546,2.681016,1.376978,-0.067500,2.687568,4.494299,3.885799,5.024016,4.494301,3.885477,5.024021
1.000000,-49.600006,2.077560,0.287378,3.720204,2.117986,0.282192,3.756969,4.443601,3.873749,4.997647,4.442701,3.871274,5.001939
1.000000,-29.799988,2.216780,0.259671,3.604158,2.216782,0.252433,3.599753,3.205058,2.780797,3.633792,3.205057,2.780798,3.633791
1.000000,-29.600006,2.119396,0.333331,3.533001,2.119396,0.333333,3.533002,3.205116,2.788260,3.631850,3.204049,2.788259,3.616037
1.000000,-29.399994,2.217141,0.336726,3.572001,2.217139,0.343849,3.565823,3.202662,2.790817,3.634295,3.202662,2.790814,3.634296
1.000000,-29.200012,2.194773,0.400421,3.685087,2.190319,0.400425,3.681215,3.203668,2.782127,3.626744,3.208726,2.782128,3.626748
1.000000,-29.000000,2.196919,0.350055,3.698630,2.196919,0.347330,3.698630,3.199176,2.800881,3.636796,3.200999,2.800883,3.640047
1.200000,-49.799988,0.914484,-0.303477,2.089222,0.914484,-0.349705,2.088715,4.404859,3.785262,4.926008,4.404860,3.785263,4.926007
1.200000,-49.600006,2.069546,0.256533,3.804576,2.069547,0.239725,3.840597,4.343219,3.830352,4.937936,4.343220,3.830352,4.937935
1.200000,-29.600006,2.297993,0.365322,3.674397,2.291501,0.358114,3.671233,3.217142,2.773041,3.575287,3.217141,2.773984,3.575288
1.200000,-29.399994,2.221169,0.432437,3.808215,2.214914,0.425489,3.808223,3.209470,2.764444,3.598636,3.211280,2.764445,3.600494
1.200000,-29.200012,2.269937,0.557810,3.840923,2.266772,0.563036,3.831773,3.213630,2.799272,3.605057,3.211730,2.799270,3.605058
1.400000,-49.799988,1.373988,-0.329909,3.001246,1.343509,-0.329909,3.001244,4.320160,3.729478,4.875175,4.320160,3.729479,4.875177
1.400000,-49.600006,1.993150,-0.075341,3.905356,1.981151,-0.060233,3.905354,4.324392,3.738071,4.886463,4.324394,3.737065,4.886467
1.600000,-49.799988,1.248346,-0.668298,3.048155,1.263454,-0.651642,3.041103,4.323771,3.733160,4.815692,4.322046,3.733161,4.815695
1.600000,-49.600006,1.608342,-0.438359,3.361196,1.605681,-0.438356,3.359056,4.307036,3.738025,4.803449,4.307740,3.738026,4.799500
1.800000,-50.000000,0.848538,-1.041665,2.455726,0.799334,-1.041666,2.492031,4.339827,3.711143,4.800218,4.339823,3.711143,4.800220
1.800000,-49.799988,1.109064,-0.948095,3.001247,1.109063,-0.956875,3.000001,4.303216,3.715130,4.810596,4.303411,3.715131,4.810592
1.800000,-49.600006,1.278694,-0.735813,3.117057,1.281572,-0.794524,3.099284,4.237095,3.666359,4.767156,4.239965,3.664152,4.767158
2.000000,-50.200012,0.542164,-1.385516,2.510960,0.520186,-1.384694,2.549315,4.265644,3.699332,4.780113,4.263483,3.691996,4.778067
2.000000,-50.000000,0.964867,-1.119374,3.075341,0.945089,-1.119374,3.068493,4.316514,3.705792,4.782948,4.318418,3.705791,4.780281
2.000000,-49.799988,1.209888,-0.915272,3.375348,1.187566,-0.905933,3.375341,4.295063,3.677112,4.776650,4.293388,3.670578,4.776648
2.000000,-49.600006,1.302527,-0.744541,3.327181,1.262348,-0.719249,3.341032,4.225146,3.622419,4.737676,4.225146,3.622421,4.737676
2.200000,-50.600006,-0.609172,-1.773933,0.471233,-0.616573,-1.786693,0.463470,4.252436,3.664672,4.780636,4.248450,3.664676,4.778727
2.200000,-50.399994,0.184672,-1.436074,1.794873,0.184672,-1.436072,1.776255,4.253424,3.675735,4.793874,4.246150,3.682720,4.792519
2.200000,-50.200012,0.910044,-1.179034,3.048910,0.910046,-1.273320,3.065751,4.227673,3.666303,4.821159,4.229458,3.663576,4.821158
2.200000,-50.000000,1.063058,-0.916284,3.373894,1.082153,-0.935794,3.356665,4.272900,3.645817,4.802454,4.272899,3.645816,4.802453
2.400000,-50.600006,0.376378,-1.503410,2.245055,0.376376,-1.485323,2.245051,4.222874,3.666047,4.751499,4.225789,3.666045,4.748320
2.400000,-50.399994,0.802416,-1.122482,3.088046,0.800926,-1.148958,2.958906,4.222862,3.635956,4.783855,4.222861,3.633643,4.783853
2.400000,-50.200012,1.230617,-0.840679,3.456900,1.223699,-0.916089,3.448141,4.213960,3.629435,4.749315,4.213962,3.629006,4.749316
2.600000,-50.799988,0.396637,-0.691789,1.981166,0.400104,-0.721429,1.960426,4.132520,3.557864,4.646726,4.130744,3.554509,4.646724
