grid_lat,grid_lon,i_lat,i_lon,region,method,season,compound_event_count,mean_compound_intensity_norm,p95_compound_intensity_norm,mean_peak_hs,mean_peak_ssh_total
-18.399999618530273,-39.399993896484375,83,78,SE,Seasonal q90,DJF,11,0.29739713633249915,0.37914114572788504,1.64181818745353,1.6411528262225064
-18.399999618530273,-39.399993896484375,83,78,SE,Seasonal q90,MAM,20,0.41961864515127345,0.532359158949124,2.1029999792575835,1.8350497424602508
-18.399999618530273,-39.399993896484375,83,78,SE,Seasonal q90,JJA,33,0.44096772185104804,0.5317845090110056,2.393333355585734,1.6783865943099514
-18.399999618530273,-39.399993896484375,83,78,SE,Seasonal q90,SON,25,0.4620957302256793,0.5937631334712759,2.3851999855041504,1.791701512336731
-18.200000762939453,-39.399993896484375,84,78,NE,Global q90,DJF,1,0.35852419588571044,0.35852419588571044,1.7999999523162842,1.8039495944976807
-18.200000762939453,-39.399993896484375,84,78,NE,Global q90,MAM,27,0.38793744895367294,0.491007902157322,1.910370354299192,1.8511708930686668
-18.200000762939453,-39.399993896484375,84,78,NE,Global q90,JJA,36,0.407996716039747,0.4931806588052637,2.1166666713025837,1.7643689215183258
-18.200000762939453,-39.399993896484375,84,78,NE,Global q90,SON,40,0.4088155045718428,0.5345512078703082,2.055999997258186,1.8235753297805786
-18.200000762939453,-39.399993896484375,84,78,NE,Seasonal q90,DJF,11,0.2805306050096219,0.3802891628500424,1.4636363549665972,1.7184265851974487
-18.200000762939453,-39.399993896484375,84,78,NE,Seasonal q90,MAM,23,0.39512094262491104,0.5029486736172395,1.8834782424180403,1.911611277124156
-18.200000762939453,-39.399993896484375,84,78,NE,Seasonal q90,JJA,34,0.415218093579254,0.49374974766658486,2.1838235329179203,1.7395780016394222
-18.200000762939453,-39.399993896484375,84,78,NE,Seasonal q90,SON,29,0.4203797931302061,0.5517754667378358,2.0944827671708732,1.8466017164033035
-18.200000762939453,-39.20001220703125,84,79,NE,Global q90,DJF,2,0.36520163224417324,0.3845137367068024,1.9749999642372131,1.6784815788269043
-18.200000762939453,-39.20001220703125,84,79,NE,Global q90,MAM,26,0.42102992501220815,0.5383571009181278,2.174615387733166,1.777079701423645
-18.200000762939453,-39.20001220703125,84,79,NE,Global q90,JJA,31,0.452912136276261,0.5620190367832434,2.4396774115100985,1.696178667006954
-18.200000762939453,-39.20001220703125,84,79,NE,Global q90,SON,38,0.4549305076514111,0.6035521753296669,2.390526310393685,1.7509401471991288
-18.200000762939453,-39.20001220703125,84,79,NE,Seasonal q90,DJF,9,0.31005897252371395,0.38345344627567746,1.7033333381017048,1.6487624247868855
-18.200000762939453,-39.20001220703125,84,79,NE,Seasonal q90,MAM,22,0.43097562471462203,0.5533917520539601,2.151818188753995,1.8476494604890996
-18.200000762939453,-39.20001220703125,84,79,NE,Seasonal q90,JJA,31,0.46508421937728067,0.5620190367832434,2.5448387053705033,1.6616906389113395
-18.200000762939453,-39.20001220703125,84,79,NE,Seasonal q90,SON,28,0.4659084294457577,0.6139745743347895,2.419642848627908,1.7795337225709642
-18.200000762939453,-39.0,84,80,NE,Global q90,DJF,1,0.3621138540812253,0.3621138540812253,2.0799999237060547,1.567633032798767
-18.200000762939453,-39.0,84,80,NE,Global q90,MAM,26,0.43551634919044135,0.5458758284497147,2.338076894099896,1.7012429374914904
-18.200000762939453,-39.0,84,80,NE,Global q90,JJA,29,0.4736405786907146,0.5964640137609479,2.6493103257541,1.6097011730588715
-18.200000762939453,-39.0,84,80,NE,Global q90,SON,35,0.47236242578282434,0.6378724266538582,2.5754285744258336,1.6722136225019182
-18.200000762939453,-39.0,84,80,NE,Seasonal q90,DJF,9,0.3263566433650896,0.38734548014655673,1.8477777904934354,1.5992790460586548
-18.200000762939453,-39.0,84,80,NE,Seasonal q90,MAM,21,0.4462198063399857,0.5641686054005803,2.342380921045939,1.750996748606364
-18.200000762939453,-39.0,84,80,NE,Seasonal q90,JJA,30,0.4878814081461899,0.5961978485948476,2.7513333241144817,1.5884354392687479
-18.200000762939453,-39.0,84,80,NE,Seasonal q90,SON,26,0.49207796438824286,0.6450331231647783,2.660384618318998,1.6945260533919702
-18.0,-39.399993896484375,85,78,NE,Global q90,DJF,1,0.32016027839491845,0.32016027839491845,1.5299999713897705,1.8568388223648071
-18.0,-39.399993896484375,85,78,NE,Global q90,MAM,35,0.33674063535563503,0.41105476072164415,1.5928571462631225,1.8828754595347814
-18.0,-39.399993896484375,85,78,NE,Global q90,JJA,35,0.36109339534546164,0.42904420085408457,1.8022857086999076,1.8147544997079033
-18.0,-39.399993896484375,85,78,NE,Global q90,SON,37,0.3628856670919652,0.4757447231575643,1.7440540565026772,1.876629935728537
-18.0,-39.399993896484375,85,78,NE,Seasonal q90,DJF,15,0.24270613065762833,0.3317305638294841,1.1446666638056437,1.7349374930063883
-18.0,-39.399993896484375,85,78,NE,Seasonal q90,MAM,25,0.34895150835052086,0.442432626563406,1.5871999979019165,1.9492342424392701
-18.0,-39.399993896484375,85,78,NE,Seasonal q90,JJA,39,0.35890840762099147,0.42713117001036405,1.8266666607979016,1.7816554888700828
-18.0,-39.399993896484375,85,78,NE,Seasonal q90,SON,32,0.3697361242075826,0.48021507548950837,1.7646875008940697,1.89223488047719
-18.0,-39.20001220703125,85,79,NE,Global q90,DJF,2,0.35090485383882286,0.37191920794260663,1.8349999785423279,1.7339599132537842
-18.0,-39.20001220703125,85,79,NE,Global q90,MAM,33,0.4019029838904174,0.4909259212029443,2.0169697060729517,1.8243684046196216
-18.0,-39.20001220703125,85,79,NE,Global q90,JJA,34,0.43829055271410455,0.5431451717437564,2.310882354483885,1.7398515273542965
-18.0,-39.20001220703125,85,79,NE,Global q90,SON,37,0.4340172636280799,0.5822395556252783,2.2213513367884867,1.799744651124284
-18.0,-39.20001220703125,85,79,NE,Seasonal q90,DJF,11,0.2848994967204157,0.3792356104462197,1.530000003901395,1.6800548488443547
-18.0,-39.20001220703125,85,79,NE,Seasonal q90,MAM,25,0.413880016996327,0.5229393890390283,2.023600010871887,1.8783945608139039
-18.0,-39.20001220703125,85,79,NE,Seasonal q90,JJA,36,0.4403468392700548,0.5415975730245277,2.3658333321412406,1.7002509931723278
-18.0,-39.20001220703125,85,79,NE,Seasonal q90,SON,31,0.444308310343767,0.5925461652687947,2.2596774062802716,1.8165298200422717
-18.0,-39.0,85,80,NE,Global q90,DJF,2,0.3648894791286983,0.3787895089191679,2.0049999952316284,1.6496686339378357
-18.0,-39.0,85,80,NE,Global q90,MAM,32,0.41272293996486115,0.5087627441183749,2.1849999986588955,1.7259997241199017
-18.0,-39.0,85,80,NE,Global q90,JJA,32,0.4549690430529144,0.5783093065968867,2.5090625174343586,1.6434712521731853
-18.0,-39.0,85,80,NE,Global q90,SON,37,0.4526518952677562,0.6158934929868826,2.412972965755978,1.7191285893723771
-18.0,-39.0,85,80,NE,Seasonal q90,DJF,11,0.29162773697682765,0.3716637859186539,1.6809090917760676,1.5767224485223943
-18.0,-39.0,85,80,NE,Seasonal q90,MAM,22,0.4308519225730414,0.5461002759448212,2.2145454558459194,1.7900563857772134
-18.0,-39.0,85,80,NE,Seasonal q90,JJA,33,0.4653684652906785,0.5775801089427399,2.589090925274473,1.6229230671217947
-18.0,-39.0,85,80,NE,Seasonal q90,SON,30,0.45886540591691954,0.626083618407103,2.4396666447321573,1.7260358413060506
-18.0,-38.79998779296875,85,81,NE,Global q90,DJF,1,0.34224362369121286,0.34224362369121286,2.009999990463257,1.5315897464752197
-18.0,-38.79998779296875,85,81,NE,Global q90,MAM,31,0.3915100556516308,0.477487865655535,2.163548369561472,1.6391302424092447
-18.0,-38.79998779296875,85,81,NE,Global q90,JJA,31,0.42531600726022833,0.5372474576912325,2.4377419025667253,1.5595802837802517
-18.0,-38.79998779296875,85,81,NE,Global q90,SON,36,0.4228256219396234,0.5806154245006137,2.345555533965429,1.6308239565955267
-18.0,-38.79998779296875,85,81,NE,Seasonal q90,DJF,12,0.2840508394572018,0.3525250585850565,1.6916666626930237,1.528964102268219
-18.0,-38.79998779296875,85,81,NE,Seasonal q90,MAM,21,0.41058704348891506,0.49897978709141577,2.1861904632477533,1.7142099085308256
-18.0,-38.79998779296875,85,81,NE,Seasonal q90,JJA,31,0.43956047958716754,0.5372474576912325,2.537419326843754,1.5404632129976827
-18.0,-38.79998779296875,85,81,NE,Seasonal q90,SON,24,0.44357478042516946,0.5970804075807377,2.443333317836126,1.646044244368871
-17.799999237060547,-39.0,86,80,NE,Global q90,DJF,2,0.32065245979659507,0.3343767621309945,1.7699999809265137,1.641323208808899
-17.799999237060547,-39.0,86,80,NE,Global q90,MAM,32,0.36400485108719666,0.4517850311461946,1.9337500110268593,1.7099472023546696
-17.799999237060547,-39.0,86,80,NE,Global q90,JJA,33,0.3965967507003095,0.4998373933679223,2.203030293638056,1.6287729812390876
-17.799999237060547,-39.0,86,80,NE,Global q90,SON,37,0.3982643482743426,0.5398794724596746,2.128108105143985,1.7051827520937533
-17.799999237060547,-39.0,86,80,NE,Seasonal q90,DJF,9,0.26584004596027533,0.3275348217413134,1.5088888936572604,1.603672570652432
-17.799999237060547,-39.0,86,80,NE,Seasonal q90,MAM,22,0.38092974300156895,0.48422892896132863,1.9550000104037197,1.775501478802074
-17.799999237060547,-39.0,86,80,NE,Seasonal q90,JJA,34,0.40513502193067524,0.4994538379325073,2.2741176345769096,1.6070145473760717
-17.799999237060547,-39.0,86,80,NE,Seasonal q90,SON,30,0.4068281298672654,0.5516437387939576,2.172333323955536,1.7079500993092855
-17.799999237060547,-38.79998779296875,86,81,NE,Global q90,DJF,1,0.29383027739829826,0.29383027739829826,1.7699999809265137,1.5068471431732178
-17.799999237060547,-38.79998779296875,86,81,NE,Global q90,MAM,23,0.3617552466348255,0.4430865022972971,1.9886956422225288,1.6487634492957073
-17.799999237060547,-38.79998779296875,86,81,NE,Global q90,JJA,28,0.38064151421081494,0.473351130902694,2.198928577559335,1.5525050248418535
-17.799999237060547,-38.79998779296875,86,81,NE,Global q90,SON,35,0.3848641520165626,0.5176359660281635,2.157999995776585,1.610849632535662
-17.799999237060547,-38.79998779296875,86,81,NE,Seasonal q90,DJF,10,0.2540343313380585,0.3110274174031724,1.5769999980926515,1.4826204538345338
-17.799999237060547,-38.79998779296875,86,81,NE,Seasonal q90,MAM,25,0.3578249249613951,0.43856935916383677,1.9367999935150146,1.6761932516098021
-17.799999237060547,-38.79998779296875,86,81,NE,Seasonal q90,JJA,31,0.39076003825371736,0.4730318913071495,2.2903225844906223,1.5202255672024143
-17.799999237060547,-38.79998779296875,86,81,NE,Seasonal q90,SON,23,0.3998464599126169,0.5358496233744605,2.2369565238123355,1.6142518157544343
-17.600000381469727,-39.0,87,80,NE,Global q90,DJF,0,,,,
-17.600000381469727,-39.0,87,80,NE,Global q90,MAM,24,0.2586143734171065,0.32284309190814847,1.3895833492279053,1.6758066962162654
-17.600000381469727,-39.0,87,80,NE,Global q90,JJA,31,0.26837353714846374,0.34925729561724617,1.563548384174224,1.5667293033292216
-17.600000381469727,-39.0,87,80,NE,Global q90,SON,37,0.2769113442478952,0.3850776827150714,1.5383783772185042,1.6323955671207324
-17.600000381469727,-39.0,87,80,NE,Seasonal q90,DJF,8,0.19133297093179177,0.21646105165923837,1.1400000005960464,1.504998654127121
-17.600000381469727,-39.0,87,80,NE,Seasonal q90,MAM,25,0.25516165488753056,0.32091010733988595,1.3428000116348267,1.6977179288864135
-17.600000381469727,-39.0,87,80,NE,Seasonal q90,JJA,33,0.26952500077546415,0.34638973382184224,1.5987878748864839,1.5404955582185225
-17.600000381469727,-39.0,87,80,NE,Seasonal q90,SON,24,0.2889502806013218,0.39142258575284683,1.5891666660706203,1.64662500222524
-17.600000381469727,-38.79998779296875,87,81,NE,Global q90,DJF,0,,,,
-17.600000381469727,-38.79998779296875,87,81,NE,Global q90,MAM,19,0.3412802700200716,0.42089239652650956,1.9468420932167454,1.5841238686912937
-17.600000381469727,-38.79998779296875,87,81,NE,Global q90,JJA,25,0.36629268370463264,0.44999790586236477,2.1876000022888182,1.4908548593521118
-17.600000381469727,-38.79998779296875,87,81,NE,Global q90,SON,28,0.3787366491091442,0.49254379136491294,2.1932142547198703,1.5481448769569397
-17.600000381469727,-38.79998779296875,87,81,NE,Seasonal q90,DJF,8,0.25608132003255396,0.2927343941434488,1.5875000059604645,1.4833464920520782
-17.600000381469727,-38.79998779296875,87,81,NE,Seasonal q90,MAM,20,0.34338522664832655,0.4194812358480944,1.909499990940094,1.628593772649765
-17.600000381469727,-38.79998779296875,87,81,NE,Seasonal q90,JJA,28,0.3677626894351322,0.44805601943798185,2.236428575856345,1.4538756949560983
-17.600000381469727,-38.79998779296875,87,81,NE,Seasonal q90,SON,20,0.3845133396394331,0.5024297117335526,2.204499971866608,1.5668565690517426
-17.399999618530273,-39.0,88,80,NE,Global q90,DJF,0,,,,
-17.399999618530273,-39.0,88,80,NE,Global q90,MAM,15,0.2734067733457032,0.34440075467441705,1.5713333368301392,1.5848932186762492
-17.399999618530273,-39.0,88,80,NE,Global q90,JJA,28,0.28485375522139617,0.3472927451274814,1.7496428617409296,1.4803319530827659
-17.399999618530273,-39.0,88,80,NE,Global q90,SON,31,0.28799749102493893,0.3709644920129491,1.6883871016963836,1.5517297944714945
-17.399999618530273,-39.0,88,80,NE,Seasonal q90,DJF,7,0.21117029220438485,0.23735549682797769,1.3314285789217268,1.4907602412360055
-17.399999618530273,-39.0,88,80,NE,Seasonal q90,MAM,21,0.2652757517699059,0.3393744714743433,1.4919047639483498,1.616269480614435
-17.399999618530273,-39.0,88,80,NE,Seasonal q90,JJA,30,0.2855431362849874,0.3446007957408483,1.7930000027020772,1.4444085399309794
-17.399999618530273,-39.0,88,80,NE,Seasonal q90,SON,21,0.31058325180645296,0.37473945163824524,1.7857142857142858,1.576567360333034
-17.399999618530273,-38.79998779296875,88,81,NE,Global q90,DJF,0,,,,
-17.399999618530273,-38.79998779296875,88,81,NE,Global q90,MAM,16,0.350468132315707,0.43497409325370245,2.072500005364418,1.5160577818751335
-17.399999618530273,-38.79998779296875,88,81,NE,Global q90,JJA,24,0.38470166051367555,0.47107869351139153,2.3699999948342643,1.4174831261237462
-17.399999618530273,-38.79998779296875,88,81,NE,Global q90,SON,26,0.38666285702990993,0.5044924627965048,2.3149999930308414,1.4772702959867625
-17.399999618530273,-38.79998779296875,88,81,NE,Seasonal q90,DJF,5,0.26179053273908937,0.2866909392996784,1.7100000143051148,1.4007080078125
-17.399999618530273,-38.79998779296875,88,81,NE,Seasonal q90,MAM,20,0.34299967855447433,0.43371827962745035,1.9914999961853028,1.5521831810474396
-17.399999618530273,-38.79998779296875,88,81,NE,Seasonal q90,JJA,25,0.39171709898421037,0.47044086937318563,2.458400001525879,1.3723653364181518
-17.399999618530273,-38.79998779296875,88,81,NE,Seasonal q90,SON,22,0.39464127082145806,0.5069327708847606,2.3363636244427073,1.4978671778332104
-17.200000762939453,-39.0,89,80,NE,Global q90,DJF,0,,,,
-17.200000762939453,-39.0,89,80,NE,Global q90,MAM,16,0.29925837198997846,0.36946936169399847,1.78312499076128,1.522140547633171
-17.200000762939453,-39.0,89,80,NE,Global q90,JJA,30,0.3152793372238442,0.395693851545431,1.9896666606267293,1.414869244893392
-17.200000762939453,-39.0,89,80,NE,Global q90,SON,30,0.3117891783678663,0.41524659190641533,1.8886666774749756,1.4891055226325989
-17.200000762939453,-39.0,89,80,NE,Seasonal q90,DJF,6,0.21627647001992886,0.24572834995387863,1.4566666682561238,1.4026114741961162
-17.200000762939453,-39.0,89,80,NE,Seasonal q90,MAM,21,0.28686922456610764,0.36785537506286875,1.6771428471519834,1.5562858468010312
-17.200000762939453,-39.0,89,80,NE,Seasonal q90,JJA,27,0.32943173527431846,0.3961186122446847,2.0940740638309054,1.3909944825702243
-17.200000762939453,-39.0,89,80,NE,Seasonal q90,SON,20,0.33850271690559963,0.42237175176937464,2.019500011205673,1.5042057633399963
-17.200000762939453,-38.79998779296875,89,81,NE,Global q90,DJF,0,,,,
-17.200000762939453,-38.79998779296875,89,81,NE,Global q90,MAM,18,0.3381542858143331,0.41842244132681006,2.094444453716278,1.4343895713488262
-17.200000762939453,-38.79998779296875,89,81,NE,Global q90,JJA,25,0.37490145578506384,0.46461244919248507,2.386800012588501,1.3530898427963256
-17.200000762939453,-38.79998779296875,89,81,NE,Global q90,SON,26,0.3826333172712565,0.49825804568879906,2.368846145960001,1.4081612504445589
-17.200000762939453,-38.79998779296875,89,81,NE,Seasonal q90,DJF,6,0.24312548585795266,0.28111544389841386,1.6983333627382915,1.3177250623703003
-17.200000762939453,-38.79998779296875,89,81,NE,Seasonal q90,MAM,20,0.3326127233036888,0.41707112221970405,2.01800000667572,1.476038008928299
-17.200000762939453,-38.79998779296875,89,81,NE,Seasonal q90,JJA,24,0.3813438576018761,0.4650981628059724,2.4700000087420144,1.3098220477501552
-17.200000762939453,-38.79998779296875,89,81,NE,Seasonal q90,SON,21,0.3915276562726908,0.4992045104025485,2.393809505871364,1.4300807260331654
-17.0,-39.0,90,80,NE,Global q90,DJF,0,,,,
-17.0,-39.0,90,80,NE,Global q90,MAM,16,0.28318806161360327,0.3453616972810437,1.7268749922513962,1.492660030722618
-17.0,-39.0,90,80,NE,Global q90,JJA,33,0.29144282560118656,0.36971849905854703,1.8972727277062156,1.379280205928918
-17.0,-39.0,90,80,NE,Global q90,SON,27,0.301862292299379,0.38803992745209204,1.8740740572964703,1.4525898915750008
-17.0,-39.0,90,80,NE,Seasonal q90,DJF,6,0.19747819743182468,0.2328902497533896,1.3816666801770527,1.376483937104543
-17.0,-39.0,90,80,NE,Seasonal q90,MAM,22,0.2721308380277811,0.3380341676993489,1.6481818123297258,1.508697515184229
-17.0,-39.0,90,80,NE,Seasonal q90,JJA,29,0.30403928397327856,0.3705618052995058,2.0082758582871536,1.3416139051832001
-17.0,-39.0,90,80,NE,Seasonal q90,SON,23,0.3083127774641984,0.3887699489938286,1.91217389314071,1.4503254475800886
-17.0,-38.79998779296875,90,81,NE,Global q90,DJF,1,0.28349046821324875,0.28349046821324875,1.8600000143051147,1.3732635974884033
-17.0,-38.79998779296875,90,81,NE,Global q90,MAM,19,0.32786555208860585,0.38998502989888234,2.1142105428796065,1.3648530182085539
-17.0,-38.79998779296875,90,81,NE,Global q90,JJA,25,0.3559048565319764,0.45138162385268343,2.3371999979019167,1.3028981065750123
-17.0,-38.79998779296875,90,81,NE,Global q90,SON,24,0.37772903299603344,0.4833959161479948,2.3891666581233344,1.365116685628891
-17.0,-38.79998779296875,90,81,NE,Seasonal q90,DJF,6,0.2288997818455308,0.2763161801450106,1.6683333317438762,1.2736508051554363
-17.0,-38.79998779296875,90,81,NE,Seasonal q90,MAM,18,0.32114222708622636,0.39168783171935034,2.022222227520413,1.414694481425815
-17.0,-38.79998779296875,90,81,NE,Seasonal q90,JJA,23,0.37094171759808764,0.4518452889444624,2.4534782637720522,1.2726758303849592
-17.0,-38.79998779296875,90,81,NE,Seasonal q90,SON,19,0.3832262650319262,0.4882045220269548,2.4099999917180916,1.3737555303071673
-16.799999237060547,-39.0,91,80,NE,Global q90,DJF,0,,,,
-16.799999237060547,-39.0,91,80,NE,Global q90,MAM,16,0.27408557724402277,0.32221548840681724,1.7387499958276749,1.436238057911396
-16.799999237060547,-39.0,91,80,NE,Global q90,JJA,32,0.2863368816851046,0.36748458654072624,1.9024999998509884,1.3489332348108292
-16.799999237060547,-39.0,91,80,NE,Global q90,SON,28,0.290265704202782,0.3767850003632473,1.8674999901226588,1.4004200611795699
-16.799999237060547,-39.0,91,80,NE,Seasonal q90,DJF,7,0.1845007039036211,0.2273277821593699,1.3557142870766776,1.3349914039884294
-16.799999237060547,-39.0,91,80,NE,Seasonal q90,MAM,21,0.263310829839897,0.31220826644244437,1.645714277312869,1.4667185715266637
-16.799999237060547,-39.0,91,80,NE,Seasonal q90,JJA,29,0.2985166757205359,0.3689201101424513,2.019999993258509,1.3032770773460125
-16.799999237060547,-39.0,91,80,NE,Seasonal q90,SON,21,0.30649622454170833,0.377063268268725,1.9347618988582067,1.420702094123477
-16.799999237060547,-38.79998779296875,91,81,NE,Global q90,DJF,1,0.29641611569012705,0.29641611569012705,1.9299999475479126,1.374489426612854
-16.799999237060547,-38.79998779296875,91,81,NE,Global q90,MAM,19,0.33289405757055707,0.3816002345013542,2.1563157847053125,1.3518213535609997
-16.799999237060547,-38.79998779296875,91,81,NE,Global q90,JJA,25,0.3634606576609532,0.4664735003118857,2.3823999547958374,1.2997265100479125
-16.799999237060547,-38.79998779296875,91,81,NE,Global q90,SON,25,0.38316647787855906,0.5013688745924715,2.4223999834060668,1.3621933221817017
-16.799999237060547,-38.79998779296875,91,81,NE,Seasonal q90,DJF,8,0.21880193661753453,0.2813027457512257,1.6324999928474426,1.2555702179670334
-16.799999237060547,-38.79998779296875,91,81,NE,Seasonal q90,MAM,17,0.3323134498658239,0.38683844440459775,2.0823529257493862,1.4160881673588472
-16.799999237060547,-38.79998779296875,91,81,NE,Seasonal q90,JJA,23,0.37937221012648686,0.46675258324363583,2.5034782160883364,1.269529938697815
-16.799999237060547,-38.79998779296875,91,81,NE,Seasonal q90,SON,20,0.3858514316963456,0.48816284897800677,2.433499979972839,1.3655729234218597
-16.600000381469727,-39.0,92,80,NE,Global q90,DJF,1,0.1957615157118552,0.1957615157118552,1.2899999618530273,1.4511346817016602
-16.600000381469727,-39.0,92,80,NE,Global q90,MAM,20,0.21731924205204653,0.27473565574194914,1.4410000026226044,1.422068989276886
-16.600000381469727,-39.0,92,80,NE,Global q90,JJA,33,0.22695393618473764,0.28306694961538464,1.5815151496367021,1.3427488623243389
-16.600000381469727,-39.0,92,80,NE,Global q90,SON,28,0.23742848685374712,0.31231958944954546,1.5707142821380071,1.4050742472921098
-16.600000381469727,-39.0,92,80,NE,Seasonal q90,DJF,7,0.1590197173775374,0.19304413475360205,1.1228571278708321,1.3421815293175834
-16.600000381469727,-39.0,92,80,NE,Seasonal q90,MAM,20,0.2176795077406004,0.27473565574194914,1.4010000050067901,1.458843356370926
-16.600000381469727,-39.0,92,80,NE,Seasonal q90,JJA,31,0.23345385909616775,0.2853594822503229,1.6645161336468113,1.299950211278854
-16.600000381469727,-39.0,92,80,NE,Seasonal q90,SON,23,0.2435632890620616,0.3106155981221175,1.5956521708032358,1.4131816055463708
-16.600000381469727,-38.79998779296875,92,81,NE,Global q90,DJF,1,0.3102107156332674,0.3102107156332674,1.9800000190734863,1.3982369899749756
-16.600000381469727,-38.79998779296875,92,81,NE,Global q90,MAM,19,0.3498662819016159,0.3891849638455051,2.2221052646636963,1.3771593570709229
-16.600000381469727,-38.79998779296875,92,81,NE,Global q90,JJA,25,0.38776580739365196,0.4877375418226397,2.5032000017166136,1.3118648862838744
-16.600000381469727,-38.79998779296875,92,81,NE,Global q90,SON,27,0.3901969977770692,0.522880272505684,2.458518522757071,1.3646364874309964
-16.600000381469727,-38.79998779296875,92,81,NE,Seasonal q90,DJF,8,0.23446314363650914,0.2923623760318018,1.646249994635582,1.3216008394956589
-16.600000381469727,-38.79998779296875,92,81,NE,Seasonal q90,MAM,15,0.3474568158505452,0.4010553723436245,2.150666666030884,1.429964288075765
-16.600000381469727,-38.79998779296875,92,81,NE,Seasonal q90,JJA,24,0.4055128597021321,0.4881246429911154,2.6374999980131784,1.2788619846105576
-16.600000381469727,-38.79998779296875,92,81,NE,Seasonal q90,SON,21,0.40191655203899807,0.49766139876022014,2.5028571514856246,1.3831226541882469
-16.399999618530273,-38.79998779296875,93,81,NE,Global q90,DJF,1,0.3001927364996646,0.3001927364996646,1.899999976158142,1.420671820640564
-16.399999618530273,-38.79998779296875,93,81,NE,Global q90,MAM,21,0.3295625997844884,0.37087645066108943,2.0980952240171886,1.3879983141308738
-16.399999618530273,-38.79998779296875,93,81,NE,Global q90,JJA,29,0.36274822806811735,0.4576633633368514,2.3531034527153802,1.3227636033091053
-16.399999618530273,-38.79998779296875,93,81,NE,Global q90,SON,26,0.3748230673161024,0.4893744887113739,2.3484614949959974,1.3875183050449078
-16.399999618530273,-38.79998779296875,93,81,NE,Seasonal q90,DJF,10,0.22330809790534706,0.27597730955988653,1.5700000166893004,1.334928810596466
-16.399999618530273,-38.79998779296875,93,81,NE,Seasonal q90,MAM,15,0.3369039398644191,0.3833255336148343,2.07533331712087,1.4454787651697794
-16.399999618530273,-38.79998779296875,93,81,NE,Seasonal q90,JJA,27,0.37916469156972893,0.4583502882990749,2.4818518603289568,1.2881319478706077
-16.399999618530273,-38.79998779296875,93,81,NE,Seasonal q90,SON,22,0.38466747127803685,0.496039787522131,2.3881817730990322,1.4007978710261257
-16.399999618530273,-38.600006103515625,93,82,NE,Global q90,DJF,1,0.3305377870900238,0.3305377870900238,2.130000114440918,1.3639094829559326
-16.399999618530273,-38.600006103515625,93,82,NE,Global q90,MAM,20,0.36375249920107333,0.4207073004052435,2.3389999866485596,1.3406082928180694
-16.399999618530273,-38.600006103515625,93,82,NE,Global q90,JJA,22,0.3953195746704544,0.4985591219234483,2.560454563661055,1.297734336419539
-16.399999618530273,-38.600006103515625,93,82,NE,Global q90,SON,24,0.4169486738098361,0.5477483990769323,2.6299999753634133,1.3430087367693584
-16.399999618530273,-38.600006103515625,93,82,NE,Seasonal q90,DJF,10,0.24779389501833035,0.2984852317768398,1.7400000095367432,1.303286373615265
-16.399999618530273,-38.600006103515625,93,82,NE,Seasonal q90,MAM,16,0.35656603535787157,0.4254619673647422,2.249375008046627,1.385981224477291
-16.399999618530273,-38.600006103515625,93,82,NE,Seasonal q90,JJA,23,0.42023056287160265,0.5110051753556079,2.7334782869919487,1.2654772996902466
-16.399999618530273,-38.600006103515625,93,82,NE,Seasonal q90,SON,22,0.4184885153318648,0.5527827243120568,2.626363613388755,1.3540316820144653
-16.200000762939453,-38.79998779296875,94,81,NE,Global q90,DJF,1,0.26289474120074074,0.26289474120074074,1.659999966621399,1.4516572952270508
-16.200000762939453,-38.79998779296875,94,81,NE,Global q90,MAM,22,0.28262252624208417,0.33894193322820926,1.8113636428659612,1.413086706941778
-16.200000762939453,-38.79998779296875,94,81,NE,Global q90,JJA,31,0.3017824466359288,0.37373994091527274,2.0009677371671124,1.3369366930377098
-16.200000762939453,-38.79998779296875,94,81,NE,Global q90,SON,26,0.3168448917549246,0.3965820511821169,2.0065384736427894,1.4073942808004527
-16.200000762939453,-38.79998779296875,94,81,NE,Seasonal q90,DJF,11,0.1895315842102228,0.2389928053476938,1.3536363623358987,1.362101598219438
-16.200000762939453,-38.79998779296875,94,81,NE,Seasonal q90,MAM,16,0.2856213940759717,0.3412888118699614,1.775000013411045,1.461149625480175
-16.200000762939453,-38.79998779296875,94,81,NE,Seasonal q90,JJA,28,0.31325363885851154,0.3768962555694918,2.0864285698958804,1.3168278762272425
-16.200000762939453,-38.79998779296875,94,81,NE,Seasonal q90,SON,24,0.3172574790494849,0.39555703778823414,2.0083333402872086,1.4078326225280762
-16.200000762939453,-38.600006103515625,94,82,NE,Global q90,DJF,1,0.3309203336786327,0.3309203336786327,2.0899999141693115,1.4021581411361694
-16.200000762939453,-38.600006103515625,94,82,NE,Global q90,MAM,20,0.35891750841672093,0.41951233865557924,2.278000009059906,1.3717715620994568
-16.200000762939453,-38.600006103515625,94,82,NE,Global q90,JJA,26,0.3879168332794312,0.48844080022183267,2.4980769340808573,1.3172751665115356
-16.200000762939453,-38.600006103515625,94,82,NE,Global q90,SON,26,0.4077989078737827,0.5318359857080005,2.549615373978248,1.3701457335398748
-16.200000762939453,-38.600006103515625,94,82,NE,Seasonal q90,DJF,10,0.24815580547895083,0.29999671007799567,1.7179999828338623,1.3250826716423034
