grid_lat,grid_lon,compound_count_total,mean_integrated_severity,compound_count_annual_mean,mean_overlap_duration,mean_full_criterion_duration,mean_compound_intensity_norm,thr_hs_abs,thr_zos_abs,hat_m,Hazard_Frequency,Hazard_Severity,Hazard_Index,Hazard_Index_raw
-2.400000,-44.200012,1,0.237300,0.030000,23.000000,2.000000,0.161800,0.690000,0.381012,2.614275,0.010101,0.237300,0.123701,0.123701
-2.400000,-44.000000,1,0.204400,0.030000,18.000000,2.000000,0.161200,0.900000,0.361947,3.150891,0.010101,0.204400,0.107251,0.107251
-2.400000,-43.000000,2,0.040000,0.060000,14.500000,1.500000,0.069500,1.210000,0.328682,2.001206,0.020202,0.040000,0.030101,0.030101
-2.400000,-42.799988,1,0.082100,0.030000,22.000000,2.000000,0.109900,1.490000,0.319491,1.955848,0.010101,0.082100,0.046101,0.046101
-2.400000,-42.600006,2,0.047200,0.060000,17.000000,1.500000,0.088000,1.590000,0.311484,1.913208,0.020202,0.047200,0.033701,0.033701
-2.400000,-42.399994,1,0.154000,0.030000,27.000000,2.000000,0.146300,1.800000,0.303866,1.879237,0.010101,0.154000,0.082051,0.082051
-2.400000,-42.200012,1,0.165900,0.030000,28.000000,2.000000,0.136800,1.820000,0.296249,1.852244,0.010101,0.165900,0.088001,0.088001
-2.400000,-42.000000,1,0.080800,0.030000,27.000000,1.000000,0.109700,1.820000,0.289987,1.827438,0.010101,0.080800,0.045451,0.045451
-2.400000,-41.799988,1,0.085000,0.030000,30.000000,1.000000,0.109100,1.840000,0.286318,1.811669,0.010101,0.085000,0.047551,0.047551
-2.400000,-41.600006,1,0.076500,0.030000,35.000000,1.000000,0.107900,1.870000,0.280713,1.800203,0.010101,0.076500,0.043301,0.043301
-2.400000,-40.799988,1,0.042800,0.030000,33.000000,1.000000,0.085100,1.920000,0.260712,1.826859,0.010101,0.042800,0.026451,0.026451
-2.400000,-40.600006,1,0.052000,0.030000,26.000000,1.000000,0.091500,1.900000,0.257033,1.813602,0.010101,0.052000,0.031051,0.031051
-2.400000,-40.399994,1,0.059200,0.030000,26.000000,1.000000,0.089000,1.880000,0.252670,1.802334,0.010101,0.059200,0.034651,0.034651
-2.400000,-40.200012,1,0.065400,0.030000,22.000000,1.000000,0.092600,1.880000,0.246997,1.789460,0.010101,0.065400,0.037751,0.037751
-2.400000,-40.000000,1,0.070200,0.030000,19.000000,1.000000,0.092500,1.890000,0.245369,1.769113,0.010101,0.070200,0.040151,0.040151
-2.200000,-44.200012,1,0.290500,0.030000,22.000000,2.000000,0.220200,1.200000,0.366039,2.693342,0.010101,0.290500,0.150301,0.150301
-2.200000,-44.000000,1,0.228200,0.030000,18.000000,2.000000,0.217100,1.430000,0.351695,2.664917,0.010101,0.228200,0.119151,0.119151
-2.200000,-43.799988,1,0.142100,0.030000,25.000000,2.000000,0.173500,1.480000,0.340738,2.623215,0.010101,0.142100,0.076101,0.076101
-2.200000,-43.600006,1,0.077000,0.030000,28.000000,1.000000,0.196600,1.550000,0.332339,2.320195,0.010101,0.077000,0.043551,0.043551
-2.200000,-43.399994,1,0.175700,0.030000,21.000000,2.000000,0.208200,1.630000,0.325567,2.197052,0.010101,0.175700,0.092901,0.092901
-2.200000,-43.200012,1,0.199800,0.030000,23.000000,2.000000,0.200500,1.740000,0.319840,2.034414,0.010101,0.199800,0.104951,0.104951
-2.200000,-43.000000,2,0.100200,0.060000,14.500000,1.500000,0.131600,1.740000,0.313301,1.929457,0.020202,0.100200,0.060201,0.060201
-2.200000,-42.799988,2,0.104700,0.060000,15.500000,1.500000,0.138000,1.800000,0.306494,1.845262,0.020202,0.104700,0.062451,0.062451
-2.200000,-42.600006,2,0.100400,0.060000,15.500000,1.500000,0.131400,1.870000,0.299594,1.783193,0.020202,0.100400,0.060301,0.060301
-2.000000,-44.399994,1,0.282700,0.030000,23.000000,2.000000,0.183600,0.860000,0.376871,2.759919,0.010101,0.282700,0.146401,0.146401
-2.000000,-44.200012,1,0.272600,0.030000,19.000000,2.000000,0.197200,1.330000,0.356962,2.703656,0.010101,0.272600,0.141351,0.141351
-2.000000,-44.000000,1,0.246700,0.030000,23.000000,2.000000,0.209200,1.560000,0.343638,2.603690,0.010101,0.246700,0.128401,0.128401
-2.000000,-43.799988,1,0.231200,0.030000,31.000000,2.000000,0.223600,1.650000,0.333408,2.458520,0.010101,0.231200,0.120651,0.120651
-2.000000,-43.600006,1,0.255800,0.030000,31.000000,2.000000,0.254800,1.720000,0.325320,2.261335,0.010101,0.255800,0.132951,0.132951
-2.000000,-43.399994,1,0.252400,0.030000,29.000000,3.000000,0.240900,1.810000,0.318332,2.084741,0.010101,0.252400,0.131251,0.131251
-2.000000,-43.200012,1,0.250300,0.030000,29.000000,2.000000,0.217700,1.840000,0.312752,1.924317,0.010101,0.250300,0.130201,0.130201
-2.000000,-43.000000,2,0.127900,0.060000,15.000000,1.500000,0.157700,1.870000,0.307773,1.815630,0.020202,0.127900,0.074051,0.074051
-1.800000,-44.399994,1,0.218100,0.030000,26.000000,2.000000,0.157700,0.930000,0.360235,2.786406,0.010101,0.218100,0.114101,0.114101
-1.800000,-44.200012,1,0.223300,0.030000,22.000000,2.000000,0.187200,1.450000,0.347553,2.659747,0.010101,0.223300,0.116701,0.116701
-1.600000,-44.600006,1,0.154600,0.030000,28.000000,2.000000,0.143900,0.740000,0.342586,2.888404,0.010101,0.154600,0.082351,0.082351
-1.600000,-44.399994,1,0.182500,0.030000,31.000000,2.000000,0.148100,0.990000,0.337728,2.736742,0.010101,0.182500,0.096301,0.096301
-1.600000,-44.200012,1,0.234100,0.030000,32.000000,2.000000,0.222500,1.460000,0.333509,2.558309,0.010101,0.234100,0.122101,0.122101
-1.400000,-48.600006,2,0.000000,0.060000,1.500000,1.000000,0.000000,0.140000,0.498580,3.063851,0.020202,0.000000,0.010101,0.010101
-1.400000,-45.200012,2,0.044100,0.060000,9.500000,1.000000,0.072300,0.760000,0.317464,4.057414,0.020202,0.044100,0.032151,0.032151
-1.400000,-45.000000,1,0.033700,0.030000,27.000000,1.000000,0.097100,0.770000,0.311316,4.085818,0.010101,0.033700,0.021901,0.021901
-1.400000,-44.799988,1,0.128300,0.030000,29.000000,2.000000,0.124200,0.900000,0.306227,2.990314,0.010101,0.128300,0.069201,0.069201
-1.400000,-44.600006,1,0.115200,0.030000,36.000000,2.000000,0.131600,0.930000,0.308229,2.763478,0.010101,0.115200,0.062651,0.062651
-1.400000,-44.399994,1,0.139800,0.030000,37.000000,1.000000,0.202800,1.270000,0.314900,2.615062,0.010101,0.139800,0.074951,0.074951
-1.200000,-48.600006,1,0.019300,0.030000,1.000000,1.000000,0.015600,0.220000,0.493287,2.932690,0.010101,0.019300,0.014701,0.014701
-1.200000,-45.600006,0,0.000000,0.000000,,,,0.860000,0.318606,4.560236,0.000000,0.000000,0.000000,0.000000
-1.200000,-45.399994,1,0.054500,0.030000,22.000000,1.000000,0.153800,1.260000,0.313544,2.918687,0.010101,0.054500,0.032301,0.032301
-1.200000,-45.200012,1,0.159000,0.030000,26.000000,2.000000,0.148700,1.244000,0.307394,2.954317,0.010101,0.159000,0.084551,0.084551
-1.200000,-45.000000,1,0.102200,0.030000,27.000000,1.000000,0.192000,1.230000,0.301003,2.840690,0.010101,0.102200,0.056151,0.056151
-1.200000,-44.799988,1,0.132500,0.030000,35.000000,1.000000,0.220900,1.370000,0.296763,2.736868,0.010101,0.132500,0.071301,0.071301
-1.200000,-44.600006,1,0.147200,0.030000,39.000000,1.000000,0.221200,1.400000,0.296139,2.608679,0.010101,0.147200,0.078651,0.078651
-1.000000,-48.399994,0,0.000000,0.000000,,,,0.440000,0.479411,3.092678,0.000000,0.000000,0.000000,0.000000
-1.000000,-46.000000,0,0.000000,0.000000,,,,0.990000,0.318455,3.031009,0.000000,0.000000,0.000000,0.000000
-1.000000,-45.799988,0,0.000000,0.000000,,,,1.180000,0.309667,2.968626,0.000000,0.000000,0.000000,0.000000
-1.000000,-45.600006,0,0.000000,0.000000,,,,1.320000,0.301767,2.928292,0.000000,0.000000,0.000000,0.000000
-1.000000,-45.399994,1,0.070100,0.030000,19.000000,1.000000,0.154700,1.400000,0.295966,2.860276,0.010101,0.070100,0.040101,0.040101
-1.000000,-45.200012,1,0.108700,0.030000,24.000000,1.000000,0.200800,1.350000,0.293307,2.797509,0.010101,0.108700,0.059401,0.059401
-1.000000,-45.000000,1,0.140600,0.030000,28.000000,1.000000,0.238200,1.330000,0.292209,2.715078,0.010101,0.140600,0.075351,0.075351
-1.000000,-44.799988,1,0.156500,0.030000,32.000000,1.000000,0.258000,1.340000,0.289010,2.588355,0.010101,0.156500,0.083301,0.083301
-1.000000,-44.600006,1,0.274300,0.030000,40.000000,2.000000,0.260800,1.350000,0.286142,2.451983,0.010101,0.274300,0.142201,0.142201
-0.800000,-48.399994,0,0.000000,0.000000,,,,0.610000,0.470553,3.195137,0.000000,0.000000,0.000000,0.000000
-0.800000,-48.200012,0,0.000000,0.000000,,,,0.520000,0.461940,3.260997,0.000000,0.000000,0.000000,0.000000
-0.800000,-46.600006,3,0.072400,0.090000,9.670000,1.000000,0.059500,1.090000,0.345432,3.112490,0.030303,0.072400,0.051352,0.051352
-0.800000,-46.399994,3,0.079700,0.090000,9.670000,1.000000,0.077800,1.140000,0.326619,3.022545,0.030303,0.079700,0.055002,0.055002
-0.800000,-46.200012,0,0.000000,0.000000,,,,1.000000,0.312272,2.966771,0.000000,0.000000,0.000000,0.000000
-0.800000,-46.000000,1,0.029400,0.030000,2.000000,1.000000,0.000000,1.160000,0.303627,2.918617,0.010101,0.029400,0.019751,0.019751
-0.800000,-45.799988,1,0.044100,0.030000,2.000000,1.000000,0.005200,1.290000,0.296675,2.858238,0.010101,0.044100,0.027101,0.027101
-0.800000,-45.600006,1,0.013500,0.030000,13.000000,1.000000,0.066000,1.340000,0.290502,2.774863,0.010101,0.013500,0.011801,0.011801
-0.800000,-45.399994,1,0.061000,0.030000,18.000000,1.000000,0.142000,1.340000,0.287433,2.708450,0.010101,0.061000,0.035551,0.035551
-0.600000,-48.399994,0,0.000000,0.000000,,,,0.770000,0.465149,3.257537,0.000000,0.000000,0.000000,0.000000
-0.600000,-48.200012,0,0.000000,0.000000,,,,0.800000,0.451106,3.184237,0.000000,0.000000,0.000000,0.000000
-0.600000,-48.000000,0,0.000000,0.000000,,,,0.670000,0.438451,3.234610,0.000000,0.000000,0.000000,0.000000
-0.600000,-47.200012,4,0.120200,0.120000,9.750000,2.000000,0.067900,0.970000,0.377857,2.959708,0.040404,0.120200,0.080302,0.080302
-0.600000,-47.000000,4,0.160700,0.120000,11.250000,2.000000,0.091300,1.270000,0.363139,2.972664,0.040404,0.160700,0.100552,0.100552
-0.600000,-46.799988,4,0.142400,0.120000,10.250000,1.500000,0.094900,1.310000,0.346426,2.976737,0.040404,0.142400,0.091402,0.091402
-0.600000,-46.600006,4,0.080600,0.120000,8.750000,1.000000,0.067300,1.290000,0.329468,2.950558,0.040404,0.080600,0.060502,0.060502
-0.600000,-46.399994,3,0.095700,0.090000,8.670000,1.000000,0.094000,1.290000,0.312561,2.905302,0.030303,0.095700,0.063002,0.063002
-0.600000,-46.200012,2,0.047400,0.060000,3.000000,1.000000,0.058700,1.240000,0.300307,2.835536,0.020202,0.047400,0.033801,0.033801
-0.600000,-46.000000,0,0.000000,0.000000,,,,1.240000,0.294565,2.771571,0.000000,0.000000,0.000000,0.000000
-0.400000,-48.200012,3,0.010800,0.090000,4.000000,1.000000,0.008800,0.940000,0.444609,2.960708,0.030303,0.010800,0.020552,0.020552
-0.400000,-48.000000,4,0.072400,0.120000,6.250000,2.000000,0.063800,1.080000,0.427767,2.728510,0.040404,0.072400,0.056402,0.056402
-0.400000,-47.799988,4,0.178400,0.120000,9.750000,2.500000,0.110200,1.200000,0.408651,2.774426,0.040404,0.178400,0.109402,0.109402
-0.400000,-47.600006,5,0.154000,0.150000,11.000000,2.000000,0.112600,1.280000,0.392309,2.835506,0.050505,0.154000,0.102253,0.102253
-0.400000,-47.399994,4,0.239100,0.120000,12.250000,2.750000,0.126200,1.360000,0.379485,2.847995,0.040404,0.239100,0.139752,0.139752
-0.400000,-47.200012,4,0.198200,0.120000,12.250000,2.250000,0.104700,1.390000,0.364253,2.870207,0.040404,0.198200,0.119302,0.119302
-0.400000,-47.000000,4,0.180400,0.120000,11.500000,2.000000,0.100800,1.400000,0.348856,2.866034,0.040404,0.180400,0.110402,0.110402
-0.400000,-46.799988,4,0.162800,0.120000,10.750000,1.750000,0.106100,1.370000,0.331484,2.847996,0.040404,0.162800,0.101602,0.101602
-0.400000,-46.600006,3,0.153200,0.090000,12.330000,1.670000,0.131600,1.290000,0.314038,2.814040,0.030303,0.153200,0.091752,0.091752
-0.200000,-49.600006,2,0.053100,0.060000,2.500000,1.000000,0.044800,0.240000,0.570455,2.594349,0.020202,0.053100,0.036651,0.036651
-0.200000,-48.399994,1,0.031200,0.030000,4.000000,2.000000,0.011100,0.740000,0.456491,2.767483,0.010101,0.031200,0.020651,0.020651
-0.200000,-48.200012,3,0.124800,0.090000,6.330000,2.000000,0.073700,0.870000,0.437971,2.667735,0.030303,0.124800,0.077552,0.077552
-0.200000,-48.000000,4,0.116700,0.120000,7.500000,1.750000,0.067500,1.200000,0.415415,2.708041,0.040404,0.116700,0.078552,0.078552
-0.200000,-47.799988,6,0.147100,0.180000,9.500000,2.170000,0.100500,1.340000,0.394897,2.748529,0.060606,0.147100,0.103853,0.103853
-0.200000,-47.600006,5,0.186400,0.150000,11.000000,2.600000,0.122500,1.390000,0.377141,2.760031,0.050505,0.186400,0.118453,0.118453
-0.200000,-47.399994,4,0.220100,0.120000,12.500000,2.500000,0.118100,1.460000,0.362241,2.768685,0.040404,0.220100,0.130252,0.130252
-0.200000,-47.200012,4,0.195400,0.120000,12.750000,2.000000,0.102500,1.490000,0.348035,2.762830,0.040404,0.195400,0.117902,0.117902
-0.000000,-50.399994,7,0.071900,0.210000,2.290000,1.140000,0.064800,0.200000,0.626957,2.190940,0.070707,0.071900,0.071304,0.071304
-0.000000,-50.200012,5,0.087700,0.150000,1.800000,1.200000,0.069500,0.140000,0.612409,2.009903,0.050505,0.087700,0.069103,0.069103
-0.000000,-50.000000,4,0.099100,0.120000,1.750000,1.250000,0.075700,0.180000,0.593121,2.026225,0.040404,0.099100,0.069752,0.069752
-0.000000,-49.200012,0,0.000000,0.000000,,,,0.680000,0.524031,2.970676,0.000000,0.000000,0.000000,0.000000
-0.000000,-49.000000,2,0.038900,0.060000,3.500000,1.500000,0.032300,0.690000,0.505838,2.638095,0.020202,0.038900,0.029551,0.029551
-0.000000,-48.799988,2,0.086400,0.060000,4.000000,1.500000,0.045600,0.710000,0.488029,2.498322,0.020202,0.086400,0.053301,0.053301
-0.000000,-48.600006,2,0.070400,0.060000,3.500000,1.500000,0.042300,0.790000,0.468487,2.464769,0.020202,0.070400,0.045301,0.045301
-0.000000,-48.399994,3,0.154800,0.090000,6.330000,2.000000,0.073800,0.940000,0.447183,2.456981,0.030303,0.154800,0.092552,0.092552
-0.000000,-48.200012,6,0.111000,0.180000,6.830000,1.670000,0.071200,1.190000,0.426741,2.458865,0.060606,0.111000,0.085803,0.085803
0.200000,-50.600006,6,0.046000,0.180000,1.830000,1.170000,0.037900,0.300000,0.638479,2.878966,0.060606,0.046000,0.053303,0.053303
0.200000,-49.600006,2,0.174100,0.060000,2.000000,2.000000,0.077700,0.560000,0.544193,3.525090,0.020202,0.174100,0.097151,0.097151
0.200000,-49.399994,0,0.000000,0.000000,,,,0.830000,0.523572,3.404997,0.000000,0.000000,0.000000,0.000000
0.200000,-49.200012,0,0.000000,0.000000,,,,1.080000,0.507219,2.886956,0.000000,0.000000,0.000000,0.000000
0.200000,-49.000000,2,0.011000,0.060000,4.000000,1.000000,0.016800,1.040000,0.492093,2.641126,0.020202,0.011000,0.015601,0.015601
0.200000,-48.799988,3,0.059700,0.090000,4.330000,1.330000,0.031900,1.040000,0.476173,2.370161,0.030303,0.059700,0.045002,0.045002
0.200000,-48.600006,3,0.099800,0.090000,5.670000,1.670000,0.073200,1.170000,0.455286,2.219122,0.030303,0.099800,0.065052,0.065052
0.400000,-50.000000,3,0.092700,0.090000,1.670000,1.330000,0.071800,0.510000,0.573621,3.331347,0.030303,0.092700,0.061502,0.061502
0.400000,-49.799988,2,0.054400,0.060000,4.000000,1.000000,0.041700,0.620000,0.555268,3.806559,0.020202,0.054400,0.037301,0.037301
0.400000,-49.600006,0,0.000000,0.000000,,,,0.800000,0.530424,4.162305,0.000000,0.000000,0.000000,0.000000
0.400000,-49.399994,0,0.000000,0.000000,,,,1.180000,0.512419,3.250249,0.000000,0.000000,0.000000,0.000000
0.400000,-49.200012,1,0.000000,0.030000,9.000000,1.000000,0.019100,1.230000,0.495382,2.800498,0.010101,0.000000,0.005051,0.005051
0.400000,-29.399994,1,0.020600,0.030000,8.000000,1.000000,0.056500,2.040000,0.164894,1.419356,0.010101,0.020600,0.015351,0.015351
0.600000,-50.399994,2,0.041000,0.060000,1.500000,1.000000,0.021600,0.300000,0.610634,3.234794,0.020202,0.041000,0.030601,0.030601
0.600000,-50.200012,1,0.027000,0.030000,1.000000,1.000000,0.000000,0.530000,0.588319,3.515040,0.010101,0.027000,0.018551,0.018551
0.600000,-50.000000,0,0.000000,0.000000,,,,0.880000,0.565169,3.696011,0.000000,0.000000,0.000000,0.000000
0.600000,-49.799988,0,0.000000,0.000000,,,,1.030000,0.540605,3.892893,0.000000,0.000000,0.000000,0.000000
0.600000,-49.600006,0,0.000000,0.000000,,,,1.140000,0.515025,3.777912,0.000000,0.000000,0.000000,0.000000
0.600000,-49.399994,1,0.010500,0.030000,8.000000,2.000000,0.007500,1.240000,0.498751,3.036217,0.010101,0.010500,0.010301,0.010301
0.600000,-49.200012,4,0.050000,0.120000,6.000000,1.250000,0.067500,1.280000,0.481268,2.584148,0.040404,0.050000,0.045202,0.045202
0.600000,-29.799988,1,0.024800,0.030000,12.000000,1.000000,0.065100,2.030000,0.169041,1.428497,0.010101,0.024800,0.017451,0.017451
0.600000,-29.600006,1,0.021400,0.030000,12.000000,1.000000,0.061900,2.030000,0.168485,1.423168,0.010101,0.021400,0.015751,0.015751
0.600000,-29.399994,1,0.020200,0.030000,10.000000,1.000000,0.053800,2.030000,0.167880,1.417093,0.010101,0.020200,0.015151,0.015151
0.600000,-29.200012,1,0.019200,0.030000,10.000000,1.000000,0.052800,2.030000,0.167069,1.410312,0.010101,0.019200,0.014651,0.014651
0.600000,-29.000000,1,0.020900,0.030000,11.000000,1.000000,0.054400,2.030000,0.166021,1.403462,0.010101,0.020900,0.015501,0.015501
0.800000,-50.200012,1,0.024700,0.030000,1.000000,1.000000,0.000000,0.440000,0.580386,3.486170,0.010101,0.024700,0.017401,0.017401
0.800000,-50.000000,0,0.000000,0.000000,,,,0.630000,0.555493,3.506284,0.000000,0.000000,0.000000,0.000000
0.800000,-49.799988,2,0.012800,0.060000,3.000000,1.000000,0.021000,1.010000,0.526039,3.253789,0.020202,0.012800,0.016501,0.016501
0.800000,-49.600006,2,0.061200,0.060000,6.000000,1.000000,0.062000,1.140000,0.499795,2.984089,0.020202,0.061200,0.040701,0.040701
0.800000,-49.399994,2,0.077800,0.060000,7.500000,2.000000,0.066100,1.230000,0.484339,2.629218,0.020202,0.077800,0.049001,0.049001
0.800000,-29.799988,1,0.025100,0.030000,11.000000,1.000000,0.065400,2.030000,0.172587,1.423599,0.010101,0.025100,0.017601,0.017601
0.800000,-29.600006,1,0.019100,0.030000,10.000000,1.000000,0.059700,2.030000,0.172263,1.419397,0.010101,0.019100,0.014601,0.014601
0.800000,-29.399994,1,0.015500,0.030000,10.000000,1.000000,0.051700,2.030000,0.170960,1.414405,0.010101,0.015500,0.012801,0.012801
0.800000,-29.200012,1,0.014300,0.030000,10.000000,1.000000,0.048200,2.030000,0.170009,1.406857,0.010101,0.014300,0.012201,0.012201
0.800000,-29.000000,0,0.000000,0.000000,,,,2.020000,0.169195,1.399467,0.000000,0.000000,0.000000,0.000000
1.000000,-50.000000,1,0.022100,0.030000,2.000000,1.000000,0.000000,0.490000,0.547649,3.384965,0.010101,0.022100,0.016101,0.016101
1.000000,-49.799988,2,0.074000,0.060000,3.000000,1.000000,0.072300,0.890000,0.512580,2.713614,0.020202,0.074000,0.047101,0.047101
1.000000,-49.600006,2,0.138500,0.060000,6.500000,1.500000,0.101400,1.130000,0.487928,2.455517,0.020202,0.138500,0.079351,0.079351
1.000000,-29.799988,1,0.026000,0.030000,10.000000,1.000000,0.066300,2.020000,0.177007,1.415641,0.010101,0.026000,0.018051,0.018051
1.000000,-29.600006,1,0.021600,0.030000,10.000000,1.000000,0.062100,2.020000,0.176336,1.408623,0.010101,0.021600,0.015851,0.015851
1.000000,-29.399994,1,0.017800,0.030000,10.000000,1.000000,0.051500,2.020000,0.174656,1.402179,0.010101,0.017800,0.013951,0.013951
1.000000,-29.200012,0,0.000000,0.000000,,,,2.020000,0.173221,1.398248,0.000000,0.000000,0.000000,0.000000
1.000000,-29.000000,0,0.000000,0.000000,,,,2.020000,0.172430,1.393432,0.000000,0.000000,0.000000,0.000000
1.200000,-49.799988,4,0.054200,0.120000,4.000000,1.250000,0.044800,0.800000,0.493739,2.187036,0.040404,0.054200,0.047302,0.047302
1.200000,-49.600006,6,0.066500,0.180000,7.000000,1.330000,0.070100,1.230000,0.473184,2.140021,0.060606,0.066500,0.063553,0.063553
1.200000,-29.600006,1,0.017400,0.030000,9.000000,1.000000,0.060500,2.020000,0.180165,1.404569,0.010101,0.017400,0.013751,0.013751
1.200000,-29.399994,0,0.000000,0.000000,,,,2.020000,0.179136,1.398319,0.000000,0.000000,0.000000,0.000000
1.200000,-29.200012,0,0.000000,0.000000,,,,2.010000,0.177523,1.392795,0.000000,0.000000,0.000000,0.000000
1.400000,-49.799988,1,0.049000,0.030000,6.000000,1.000000,0.049200,1.150000,0.469349,2.427619,0.010101,0.049000,0.029551,0.029551
1.400000,-49.600006,3,0.058800,0.090000,7.000000,1.330000,0.066500,1.310000,0.453119,2.302629,0.030303,0.058800,0.044552,0.044552
1.600000,-49.799988,2,0.072500,0.060000,10.500000,1.500000,0.112700,1.300000,0.442999,2.972669,0.020202,0.072500,0.046351,0.046351
1.600000,-49.600006,2,0.081000,0.060000,11.000000,1.500000,0.132300,1.394000,0.430054,2.707691,0.020202,0.081000,0.050601,0.050601
1.800000,-50.000000,0,0.000000,0.000000,,,,1.290000,0.428165,4.942067,0.000000,0.000000,0.000000,0.000000
1.800000,-49.799988,3,0.072000,0.090000,8.000000,1.670000,0.092300,1.480000,0.420777,3.615597,0.030303,0.072000,0.051152,0.051152
1.800000,-49.600006,3,0.131000,0.090000,8.000000,2.330000,0.098100,1.490000,0.409141,2.987294,0.030303,0.131000,0.080652,0.080652
2.000000,-50.200012,0,0.000000,0.000000,,,,1.390000,0.423585,5.319650,0.000000,0.000000,0.000000,0.000000
2.000000,-50.000000,1,0.014500,0.030000,13.000000,1.000000,0.106300,1.520000,0.410169,4.579433,0.010101,0.014500,0.012301,0.012301
2.000000,-49.799988,2,0.125700,0.060000,7.500000,2.000000,0.100600,1.580000,0.397746,3.735987,0.020202,0.125700,0.072951,0.072951
2.000000,-49.600006,3,0.135900,0.090000,8.330000,2.330000,0.116100,1.570000,0.387219,3.102664,0.030303,0.135900,0.083102,0.083102
2.200000,-50.600006,0,0.000000,0.000000,,,,0.730000,0.429828,5.623373,0.000000,0.000000,0.000000,0.000000
2.200000,-50.399994,0,0.000000,0.000000,,,,1.170000,0.416014,5.177614,0.000000,0.000000,0.000000,0.000000
2.200000,-50.200012,0,0.000000,0.000000,,,,1.540000,0.404040,4.676989,0.000000,0.000000,0.000000,0.000000
2.200000,-50.000000,2,0.028300,0.060000,10.500000,1.500000,0.115300,1.620000,0.390967,4.119654,0.020202,0.028300,0.024251,0.024251
2.400000,-50.600006,0,0.000000,0.000000,,,,1.380000,0.413636,5.293974,0.000000,0.000000,0.000000,0.000000
2.400000,-50.399994,0,0.000000,0.000000,,,,1.540000,0.398284,4.884984,0.000000,0.000000,0.000000,0.000000
2.400000,-50.200012,1,0.013300,0.030000,10.000000,1.000000,0.109600,1.620000,0.385860,4.306118,0.010101,0.013300,0.011701,0.011701
2.600000,-50.799988,0,0.000000,0.000000,,,,1.010000,0.405870,4.752028,0.000000,0.000000,0.000000,0.000000
2.600000,-50.600006,0,0.000000,0.000000,,,,1.430000,0.395717,4.697703,0.000000,0.000000,0.000000,0.000000
2.600000,-50.399994,0,0.000000,0.000000,,,,1.580000,0.381118,4.333643,0.000000,0.000000,0.000000,0.000000
2.800000,-50.799988,1,0.000000,0.030000,9.000000,1.000000,0.044500,1.240000,0.390367,4.157855,0.010101,0.000000,0.005051,0.005051
2.800000,-50.600006,0,0.000000,0.000000,,,,1.530000,0.377105,4.068867,0.000000,0.000000,0.000000,0.000000
3.000000,-50.799988,1,0.012300,0.030000,13.000000,1.000000,0.111600,1.460000,0.372965,3.531451,0.010101,0.012300,0.011201,0.011201
3.000000,-50.600006,1,0.012300,0.030000,13.000000,1.000000,0.127800,1.610000,0.359838,3.362740,0.010101,0.012300,0.011201,0.011201
3.200000,-50.799988,2,0.087900,0.060000,11.500000,1.500000,0.116700,1.580000,0.356249,2.964172,0.020202,0.087900,0.054051,0.054051
3.200000,-50.600006,1,0.159700,0.030000,14.000000,2.000000,0.152500,1.680000,0.340849,2.765468,0.010101,0.159700,0.084901,0.084901
3.400000,-50.799988,1,0.201500,0.030000,12.000000,2.000000,0.157800,1.620000,0.337904,2.505258,0.010101,0.201500,0.105801,0.105801
3.600000,-51.000000,1,0.101800,0.030000,11.000000,1.000000,0.150300,1.270000,0.335428,2.309414,0.010101,0.101800,0.055951,0.055951
3.600000,-50.799988,1,0.108800,0.030000,11.000000,1.000000,0.196100,1.620000,0.315248,2.202086,0.010101,0.108800,0.059451,0.059451
3.800000,-51.000000,1,0.071800,0.030000,10.000000,1.000000,0.089100,1.050000,0.316477,2.080939,0.010101,0.071800,0.040951,0.040951
3.800000,-50.799988,1,0.080000,0.030000,9.000000,1.000000,0.149400,1.540000,0.294919,1.986709,0.010101,0.080000,0.045051,0.045051
4.000000,-51.000000,2,0.038500,0.060000,9.000000,1.000000,0.067500,1.170000,0.285958,1.941237,0.020202,0.038500,0.029351,0.029351
4.000000,-50.799988,0,0.000000,0.000000,,,,1.630000,0.271751,1.807062,0.000000,0.000000,0.000000,0.000000
4.200000,-51.200012,2,0.059400,0.060000,9.500000,1.000000,0.058100,0.800000,0.270304,1.998946,0.020202,0.059400,0.039801,0.039801
4.200000,-51.000000,1,0.094900,0.030000,4.000000,1.000000,0.096900,1.120000,0.258450,1.749204,0.010101,0.094900,0.052501,0.052501
4.200000,-50.799988,0,0.000000,0.000000,,,,1.630000,0.252669,1.654944,0.000000,0.000000,0.000000,0.000000
4.400000,-51.600006,2,0.036800,0.060000,9.000000,1.500000,0.047900,0.800000,0.254872,1.514566,0.020202,0.036800,0.028501,0.028501
4.400000,-51.399994,2,0.100000,0.060000,8.500000,1.500000,0.120000,1.070000,0.247136,1.755413,0.020202,0.100000,0.060101,0.060101
4.400000,-51.200012,2,0.054800,0.060000,5.500000,1.000000,0.086900,1.080000,0.249852,1.680212,0.020202,0.054800,0.037501,0.037501
4.400000,-51.000000,0,0.000000,0.000000,,,,1.130000,0.243989,1.590975,0.000000,0.000000,0.000000,0.000000
4.600000,-51.600006,2,0.076400,0.060000,5.500000,1.000000,0.160600,1.550000,0.240081,1.654176,0.020202,0.076400,0.048301,0.048301
4.600000,-51.399994,2,0.075900,0.060000,4.000000,1.000000,0.165900,1.610000,0.235908,1.599656,0.020202,0.075900,0.048051,0.048051
