grid_lat,grid_lon,surge_q90_anomaly_cm,surge_q99_anomaly_cm,springneap_swing_cm,surge_q99_over_swing,zos_seasonal_amplitude_cm,zos_synoptic_residual_std_cm,seasonal_over_synoptic,latitude_band,hs_q99_m,wave_setup_proxy_cm,storm_component_cm,q_storm_over_tide,n_compound_zos,n_compound_ssh_total,rayleigh_R_compound_zos,rayleigh_p_compound_zos,rayleigh_R_compound_ssh_total,rayleigh_p_compound_ssh_total,branch,selected_R,selected_p,selected_locked
-11.2,-36.8,6.234663676003505,11.698726605156931,112.18740195035934,0.1042784341358879,5.792189219323435,4.153282044427391,1.3946053163172545,BA-N,2.930000066757202,58.60000133514404,70.29872794030098,0.6266187354209944,67,50,0.1426187808624055,0.2567857011066826,0.7913477987927697,1.3523525269478934e-13,zos_only,0.1426187808624055,0.2567857011066826,False
-11.0,-37.0,7.454656662819262,14.051539006111438,113.82079124450684,0.1234531833110023,8.587074290934144,4.605096896488526,1.864689165928724,BA-N,1.899999976158142,37.99999952316284,52.05153852927428,0.45731133969591314,92,56,0.113511927460384,0.3064269626186661,0.8055559831814911,1.4800484360478388e-15,zos_only,0.113511927460384,0.3064269626186661,False
-11.0,-36.8,6.964419053917381,13.194032119636972,112.57990151643752,0.1171970479802786,7.407389617385923,4.415457305641499,1.6776041765643892,BA-N,2.874799995422359,57.49599990844718,70.69003202808415,0.6279098762381033,80,55,0.1468410988998519,0.1784438881892295,0.7747621595100975,2.592338386979004e-14,zos_only,0.1468410988998519,0.1784438881892295,False
-11.0,-36.6,6.293517344833005,11.81376242005882,112.3838186264038,0.1051197811611222,5.818855034461265,4.16740452736388,1.3962779462021704,BA-N,2.9200000762939453,58.400001525878906,70.21376394593773,0.6247675582135941,67,48,0.1106760767797336,0.4417253320876502,0.8088745069721136,1.3844332558163968e-13,zos_only,0.1106760767797336,0.4417253320876502,False
-10.8,-36.8,7.730744875319065,14.454098380453631,113.91078531742096,0.1268896385902019,8.873348579543997,4.708195741992902,1.884660083352451,BA-N,2.140000104904175,42.800002098083496,57.254100478537126,0.5026222962030704,94,59,0.0850217468012819,0.5080857132267647,0.810596031784369,1.6062667222094286e-16,zos_only,0.0850217468012819,0.5080857132267647,False
-10.8,-36.6,7.286027254323329,13.582905234555565,114.02791440486908,0.1191191236413209,7.953532965345378,4.545863712464536,1.7496197573053454,BA-N,2.75,55.0,68.58290523455557,0.6014571571575374,79,53,0.1446150781607983,0.1919872674182164,0.8077409108375646,7.586027916890878e-15,zos_only,0.1446150781607983,0.1919872674182164,False
-10.8,-36.4,6.461019420190084,12.09071984247706,112.599515914917,0.1073780801296971,5.903310736149347,4.240274885668075,1.392200009509349,BA-N,2.9000000953674316,58.00000190734863,70.09072174982569,0.6224780025056944,68,47,0.142799385030921,0.2507063714217709,0.8221538089029957,1.0781405085906989e-13,zos_only,0.142799385030921,0.2507063714217709,False
-10.8,-36.2,5.945689153777095,10.990960192786169,112.59705424308775,0.0976132125895371,5.22016659351203,4.061715311254913,1.2852123286551072,BA-N,2.990000009536743,59.80000019073486,70.79096038352102,0.6287105898053885,46,44,0.1111366914485664,0.5690852022249719,0.8067224118589322,1.65279610346401e-12,zos_only,0.1111366914485664,0.5690852022249719,False
-10.6,-36.6,8.055145309255613,15.264874384687428,116.04654490947723,0.1315409639864321,9.271579116348244,4.849588026879161,1.9118281934382688,BA-N,2.430000066757202,48.60000133514404,63.864875719831474,0.5503384505729976,106,54,0.0769081286945912,0.535293053134918,0.7820985503491206,2.6751348844943996e-14,zos_only,0.0769081286945912,0.535293053134918,False
-10.6,-36.4,7.488348640233839,14.491587437421645,113.2636457681656,0.1279456204957753,8.309891158211279,4.669544052842432,1.7795936956956016,BA-N,2.7100000381469727,54.20000076293945,68.6915882003611,0.6064751645109756,92,54,0.0779549538798585,0.5729890621056107,0.8173846269787857,2.020078352850915e-15,zos_only,0.0779549538798585,0.5729890621056107,False
-10.6,-36.2,6.645058138231264,12.452048165658924,112.82618343830109,0.11036487973085,6.2801475903021045,4.29886874915616,1.4608837712328056,BA-N,2.890000104904175,57.800002098083496,70.25205026374242,0.6226573311518572,70,52,0.1665008578334321,0.1436824488448926,0.8228213948978648,4.662278105616777e-15,zos_only,0.1665008578334321,0.1436824488448926,False
-10.6,-36.0,5.946711040708738,11.048923410150714,112.72146105766296,0.0980196965731184,4.98207171325265,4.06925993653605,1.2243188665636409,BA-N,3.0,60.0,71.0489234101507,0.6303052031396704,51,48,0.162456376676656,0.2614212769631348,0.8126044185233289,1.0882513455061107e-13,zos_only,0.162456376676656,0.2614212769631348,False
-10.4,-36.2,7.165614701421156,13.5420276891302,115.28602838516235,0.1174646041572987,7.561281158283467,4.507587437722705,1.6774563472702215,BA-N,2.444800052642818,48.89600105285636,62.438028741986564,0.5415923301077351,91,53,0.1040464787856893,0.3744203341662003,0.8168286633502762,3.8981164578020775e-15,zos_only,0.1040464787856893,0.3744203341662003,False
-10.4,-36.0,6.590130681997708,12.254367465979032,113.1277710199356,0.1083232468517349,6.114240502070883,4.267330146863692,1.4328023123696187,BA-N,2.890000104904175,57.800002098083496,70.05436956406253,0.619249976663267,70,51,0.1827733907315398,0.096203978751968,0.8050473222336378,3.0202707936783563e-14,zos_only,0.1827733907315398,0.096203978751968,False
-10.4,-35.8,5.916386387149972,10.81605370978562,113.05308043956757,0.0956723484909138,4.9123828624636685,4.06122947502644,1.209580225070066,BA-N,3.0,60.0,70.81605370978562,0.6263964983036467,56,48,0.1806504175127799,0.1610415338330614,0.8126624668810843,1.0841667451457003e-13,zos_only,0.1806504175127799,0.1610415338330614,False
-10.2,-36.0,7.239415740769981,13.652212476533515,114.91575241088869,0.1188019239322312,7.449755544664693,4.526660083567854,1.6457510409734355,BA-N,2.6047999000549273,52.09599800109855,65.74821047763207,0.5721427141036775,80,59,0.10184357088403,0.4374810108773592,0.8172075851189131,9.240554032560639e-17,zos_only,0.10184357088403,0.4374810108773592,False
-10.2,-35.8,6.417228822912172,12.011018996442738,113.19066286087036,0.1061131606871692,5.547062025450197,4.224127650618586,1.31318522645448,BA-N,2.9248000717163043,58.49600143432609,70.50702043076883,0.6229049167901187,72,52,0.1018024788974041,0.4757187563413339,0.8147978914601067,8.337281414987877e-15,zos_only,0.1018024788974041,0.4757187563413339,False
-10.2,-35.6,5.8568066398189815,10.523677949099367,113.09027969837187,0.0930555479849155,4.726238967876367,4.034938675070935,1.1713285748495992,BA-N,3.0199999809265137,60.39999961853027,70.92367756762964,0.6271421182863226,55,48,0.0878950377012246,0.6558272862032721,0.8227461473876079,5.6048400518106995e-14,zos_only,0.0878950377012246,0.6558272862032721,False
-10.0,-35.8,6.917260032374956,13.343374829967097,114.04868364334106,0.1169971840419937,6.737517664304679,4.434861072082009,1.519217300113001,NE,2.5999999046325684,51.99999809265137,65.34337292261847,0.5729428068364528,86,58,0.13415094717678,0.2131751461345261,0.827687918799705,7.198417264187564e-17,zos_only,0.13415094717678,0.2131751461345261,False
-10.0,-35.6,6.246645592569092,11.657494806169248,113.12710344791412,0.1030477617729917,5.0938386260071775,4.160788959173456,1.224248255796918,NE,2.940000057220459,58.80000114440918,70.45749595057843,0.6228171128152186,71,50,0.0978010262474635,0.5086736039799727,0.8235362182846893,1.5391357995526855e-14,zos_only,0.0978010262474635,0.5086736039799727,False
-10.0,-35.4,5.79974702483147,10.246130024251634,113.15820515155792,0.0905469471747853,4.469129804170477,4.011611728441555,1.1140484440418814,NE,3.0299999713897705,60.59999942779541,70.84612945204705,0.6260803567638742,54,47,0.0510251691856988,0.8698936801904367,0.8157206145877651,1.6258774328578626e-13,zos_only,0.0510251691856988,0.8698936801904367,False
-9.8,-35.8,7.258252312005739,14.180296827615438,116.38075709342957,0.1218439987998325,7.462756641702706,4.584379245668715,1.627866335175795,NE,2.759999990463257,55.19999980926514,69.38029663688057,0.5961492120315269,94,57,0.0787305751560863,0.5596415518893306,0.8207698233691767,2.3994077228667423e-16,zos_only,0.0787305751560863,0.5596415518893306,False
-9.8,-35.6,6.722803421087967,12.981751270361633,114.88498449325562,0.1129978066987834,6.375474503333159,4.368530434159255,1.4594094282784025,NE,2.8399999141693115,56.79999828338623,69.78174955374786,0.6074053094192169,85,53,0.1069887755622949,0.3790803417866007,0.8243104999894659,2.2343282426634e-15,zos_only,0.1069887755622949,0.3790803417866007,False
-9.8,-35.4,6.1668708854831165,11.303327553860024,113.64150941371918,0.0994647784262486,4.806009821169469,4.129752466478891,1.163752515478771,NE,2.954800043106075,59.0960008621215,70.39932841598153,0.6194860379730462,68,48,0.1289683458119015,0.3238771132073483,0.8347325264612714,2.5158538234157e-14,zos_only,0.1289683458119015,0.3238771132073483,False
-9.6,-35.6,7.153741236255942,13.721866007374093,122.02954292297365,0.1124470819007777,7.237082907998574,4.539942861797657,1.5940911875558152,NE,2.049999952316284,40.999999046325684,54.72186505369977,0.4484312875632157,98,51,0.0702349343813457,0.6178212268975091,0.8378612455169527,2.9323096587303266e-15,zos_only,0.0702349343813457,0.6178212268975091,False
-9.6,-35.4,6.602949201170569,12.534115850035295,116.63415729999542,0.1074652240835094,6.032589677207548,4.315576594296162,1.397864119751863,NE,2.740000009536743,54.80000019073486,67.33411604077016,0.5773104346060448,87,50,0.0823686595806311,0.5555127750397827,0.8161777296741181,2.5601447180534678e-14,zos_only,0.0823686595806311,0.5555127750397827,False
-9.6,-35.2,5.9730633946597225,10.792365953558642,114.16162252426147,0.0945358493942661,4.365169892675386,4.064751283410263,1.073908238984078,NE,2.894800100326534,57.89600200653068,68.68836796008932,0.6016765217706306,66,48,0.0743852402805441,0.6956380881957132,0.833951332934603,2.6521410764829462e-14,zos_only,0.0743852402805441,0.6956380881957132,False
-9.4,-35.4,6.989197121749361,13.220096217284636,120.15475630760191,0.1100255755455951,6.853524803493152,4.458376191200502,1.5372244309531249,NE,1.9500000476837158,39.000000953674316,52.22009717095895,0.43460699164728034,89,52,0.076766832140283,0.5931472057843256,0.8535997016471354,4.63541997282915e-16,zos_only,0.076766832140283,0.5931472057843256,False
-9.4,-35.2,6.273837023587992,11.627448671670711,117.26915836334229,0.0991518045660792,5.197687955590852,4.188557733068212,1.2409254657171525,NE,2.75,55.0,66.6274486716707,0.5681583256974929,76,50,0.0666787087589377,0.7145862420431395,0.8170653759753749,2.408627635166025e-14,zos_only,0.0666787087589377,0.7145862420431395,False
-9.4,-35.0,5.726416561810358,10.0261071064156,114.43465054035188,0.0876142589597912,3.7982306910279706,3.976506869244028,0.95516764233581,NE,2.930000066757202,58.60000133514404,68.62610844155964,0.5996969284872394,57,47,0.1242691968428901,0.4164908405873221,0.8467460389471291,2.1381012891232635e-14,zos_only,0.1242691968428901,0.4164908405873221,False
-9.2,-35.2,6.633320627265044,12.336770710997646,119.97250616550446,0.1028299825126502,6.0495935185858,4.31144808784577,1.4031465519995392,NE,2.319999933242798,46.39999866485596,58.736769375853605,0.4895852495973124,85,55,0.0452079940757944,0.8413164406186721,0.8369697140922147,2.331880172199174e-16,zos_only,0.0452079940757944,0.8413164406186721,False
-9.2,-35.0,6.006676790418145,10.788805243672842,116.27677083015442,0.0927855595459565,4.19529594054816,4.067274381593702,1.0314760075036529,NE,2.804799947738643,56.09599895477287,66.8848041984457,0.5752206887147253,74,52,0.0501041896323896,0.8314084641655675,0.8296212394463134,2.8298188278679524e-15,zos_only,0.0501041896323896,0.8314084641655675,False
-9.2,-34.8,5.573397341694989,9.573801282372626,115.01769423484802,0.0832376387482123,3.443252706054614,3.934797724111652,0.875077436625281,NE,2.9600000381469727,59.20000076293945,68.77380204531208,0.5979410603110058,52,49,0.1346957210729848,0.3911738796619486,0.8483299924563387,5.114843513732687e-15,zos_only,0.1346957210729848,0.3911738796619486,False
-9.0,-35.0,6.200315516825658,11.500769716139729,117.6371693611145,0.0977647607350654,5.018959158958877,4.165544572209004,1.2048746741166914,NE,2.694800052642818,53.89600105285636,65.39677076899609,0.5559192823506793,77,54,0.0452164164771025,0.8551422180745302,0.8286232448611122,8.557386532415088e-16,zos_only,0.0452164164771025,0.8551422180745302,False
-9.0,-34.8,5.685934643782314,9.99800149682873,115.5164361000061,0.0865504670536507,3.56355283553115,3.963792323058521,0.8990261207180148,NE,2.9100000858306885,58.20000171661377,68.1980032134425,0.5903748896338995,64,53,0.0718194309069788,0.7203920492028036,0.8540878611383584,2.2649076597736057e-16,zos_only,0.0718194309069788,0.7203920492028036,False
-8.8,-35.0,6.467185242956608,11.89337752658698,119.35475170612337,0.0996472897524096,5.5927947288393485,4.244728419113361,1.3175859976473057,NE,2.4800000190734863,49.60000038146973,61.49337790805671,0.5152151634437345,79,56,0.0251246029756616,0.9516469242094272,0.8299574583352005,2.1476394837473948e-16,zos_only,0.0251246029756616,0.9516469242094272,False
-8.8,-34.8,5.82559805619641,10.371064181207847,115.9963607788086,0.0894085306778222,3.7527053105538695,4.012998184579004,0.9351375550017994,NE,2.859999895095825,57.199997901916504,67.57106208312435,0.5825274312870419,71,55,0.0814538757137422,0.6259241419503423,0.8373931621782588,2.254137668522426e-16,zos_only,0.0814538757137422,0.6259241419503423,False
-8.6,-34.8,5.930902567800819,10.73978116839819,117.10101664066316,0.0917138166387944,4.188443947992432,4.068653161273663,1.029442368757053,NE,2.7899999618530273,55.79999923706055,66.53978040545874,0.5682254715998162,79,57,0.0693604392174012,0.6851557971429008,0.8291315050523713,1.2105517482922924e-16,zos_only,0.0693604392174012,0.6851557971429008,False
-8.6,-34.6,5.560573804540963,9.574900436563809,115.84503054618835,0.0826526644381712,2.8766700972286148,3.917040313466795,0.7343988999394812,NE,2.9700000286102295,59.40000057220459,68.9749010087684,0.5954066452705328,68,55,0.078191972402923,0.6614461988825844,0.8282973978118615,4.644737008696697e-16,zos_only,0.078191972402923,0.6614461988825844,False
-8.4,-34.8,6.058989295380984,11.02882982196178,118.01277101039886,0.093454545025385,4.580965008191806,4.107025734932033,1.115397200759838,NE,2.509999990463257,50.19999980926514,61.228829631226915,0.5188322340624614,84,63,0.0364910723910223,0.89473610695976,0.8074675255433511,1.8291897183361298e-17,zos_only,0.0364910723910223,0.89473610695976,False
-8.4,-34.6,5.576749636110831,9.667384816584155,116.08785688877106,0.0832764517812307,2.9894180320291035,3.9195245227042457,0.7626991525917479,NE,2.9100000858306885,58.20000171661377,67.86738653319793,0.5846208927624936,69,57,0.0952167748961132,0.5366304148492798,0.8120563730380586,4.84350055748173e-16,zos_only,0.0952167748961132,0.5366304148492798,False
-8.2,-34.8,6.175175240368586,11.250541022152644,119.19753849506378,0.0943856824914094,4.936805391453339,4.15097928701681,1.1893110155703233,NE,2.630000114440918,52.60000228881836,63.850543310971005,0.5356699820912425,89,64,0.0523269633690499,0.784671622377854,0.8142950153931219,5.318131872310621e-18,zos_only,0.0523269633690499,0.784671622377854,False
-8.2,-34.6,5.653609077764591,9.88366023762329,116.29337072372437,0.084989025394265,3.161775286252028,3.934634148270215,0.8035754194940946,NE,2.8299999237060547,56.599998474121094,66.48365871174438,0.5716891538872682,74,63,0.0883357340740814,0.5628989223386558,0.8138394633849219,1.0318971496940629e-17,zos_only,0.0883357340740814,0.5628989223386558,False
-8.0,-34.8,6.136021908166486,11.125430520417758,120.0874388217926,0.0926444150160257,4.95671434897347,4.136854343783454,1.1981844022190529,NE,2.4248000717163043,48.49600143432609,59.62143195474385,0.4964835001870669,85,67,0.06122236634452,0.7283167673869592,0.8182472370240741,5.577829632945318e-19,zos_only,0.06122236634452,0.7283167673869592,False
-8.0,-34.6,5.713715741102862,9.99363250440852,117.48306155204772,0.0850644541637273,3.4607415462227675,3.961079418589197,0.8736864830282467,NE,2.740000009536743,54.80000019073486,64.79363269514339,0.551514676576915,75,66,0.1110409094072455,0.3979517868743418,0.8153077605443719,1.3889492953490982e-18,zos_only,0.1110409094072455,0.3979517868743418,False
-8.0,-34.4,5.501494109537869,9.286766588595166,116.00333750247955,0.0800560293224034,2.0854327392787115,3.881037003341772,0.5373390507441818,NE,2.9800000190734863,59.60000038146973,68.8867669700649,0.5938343538485904,70,64,0.0774864543632839,0.6584171489022073,0.8113559311932382,6.966170688907939e-18,zos_only,0.0774864543632839,0.6584171489022073,False
-7.8,-34.8,6.0446291638985326,10.896960921444002,121.17779552936554,0.0899253932937185,4.851491680294787,4.104704317876263,1.1819345084531947,NE,2.200000047683716,44.000000953674316,54.89696187511832,0.45302822712115526,94,72,0.068018360524159,0.6485094048565856,0.8253390283748192,1.1061037182956938e-20,zos_only,0.068018360524159,0.6485094048565856,False
-7.8,-34.6,5.727750710443891,10.084835223154451,118.59000027179718,0.085039507547356,3.590750736032136,3.970174188777648,0.9044315350651326,NE,2.559999942779541,51.19999885559082,61.28483407874527,0.5167791039572154,80,68,0.0801565810633027,0.599526450760405,0.8185209905999963,2.886768188997676e-19,zos_only,0.0801565810633027,0.599526450760405,False
-7.8,-34.4,5.49453702307654,9.284314361581323,116.10563397407532,0.0799643741978479,2.079781348441162,3.86322361828956,0.538353860386157,NE,2.950000047683716,59.000000953674316,68.28431531525564,0.5881223242836133,72,65,0.0771167319049466,0.6532184871202976,0.8113475832245466,3.759259005322687e-18,zos_only,0.0771167319049466,0.6532184871202976,False
-7.6,-34.8,5.875078388158695,10.5242527207774,123.97684454917908,0.0848888577463563,4.584932054455221,4.051782168735039,1.1315840446295835,NE,1.75,35.0,45.5242527207774,0.3671996402741067,96,65,0.0619274715001784,0.6930897519717121,0.829519324722051,6.726149095232913e-19,zos_only,0.0619274715001784,0.6930897519717121,False
-7.6,-34.6,5.732762376695696,10.109169999986706,119.49880421161652,0.0845964113756712,3.659830320641708,3.9753731415315214,0.9206256093061368,NE,2.3399999141693115,46.79999828338623,56.909168283372935,0.4762321151146781,77,68,0.1315358982975892,0.264658133367836,0.8131738045646502,4.901407551919303e-19,zos_only,0.1315358982975892,0.264658133367836,False
-7.6,-34.4,5.494237949168113,9.2472224729413,115.97090661525726,0.0797374336618726,2.062090377984238,3.855388561508232,0.5348592872251366,NE,2.9100000858306885,58.20000171661377,67.44722418955507,0.5815874529058966,71,66,0.0573247883136857,0.793053540120904,0.8151561573818535,1.4092184373146629e-18,zos_only,0.0573247883136857,0.793053540120904,False
-7.4,-34.6,5.65047785586602,9.89195951766258,119.3029522895813,0.0829146247248941,3.374720251355284,3.9368883499900496,0.857204967817747,NE,2.374799995422359,47.49599990844718,57.38795942610976,0.4810271525118112,74,66,0.050715960846619,0.827643109257852,0.8094372950131122,2.427600942272568e-18,zos_only,0.050715960846619,0.827643109257852,False
-7.4,-34.4,5.460989239542879,9.258767905562316,115.9732550382614,0.079835371547584,1.9451264725286188,3.832488307789883,0.5075361791906765,NE,2.9000000953674316,58.00000190734863,67.25876981291094,0.5799506945866202,80,70,0.0631460843264199,0.728099128470281,0.8141726935931268,1.2707234444682938e-19,zos_only,0.0631460843264199,0.728099128470281,False
-7.2,-34.6,5.525221768270577,9.493725303064426,119.23038065433502,0.079625052364699,2.8259250827746856,3.881297372526488,0.7280877530224336,NE,2.4800000190734863,49.60000038146973,59.09372568453415,0.4956264113242651,79,65,0.0982869397799263,0.4675881289681546,0.8031989823099571,7.997869314224324e-18,zos_only,0.0982869397799263,0.4675881289681546,False
-7.2,-34.4,5.454130849030555,9.175260445263914,116.13836288452148,0.0790028395215717,1.2884323498672496,3.8618298244513154,0.3336326064161329,NE,2.874799995422359,57.49599990844718,66.67126035371109,0.5740675061865953,76,65,0.0300089684309429,0.9342541523986034,0.808971257662929,4.6901179373816595e-18,zos_only,0.0300089684309429,0.9342541523986034,False
-7.0,-34.8,5.4811286273748845,9.507388705328207,122.35355377197266,0.077704230177465,3.2422829978641543,3.878305466713009,0.8360050608937968,NE,1.6299999952316284,32.59999990463257,42.10738860996078,0.34414520307628577,89,68,0.072125213073833,0.6306647776998761,0.8058778951336255,1.0018192008246381e-18,zos_only,0.072125213073833,0.6306647776998761,False
-7.0,-34.6,5.497572067598042,9.417110029081034,117.78413355350494,0.0799522800310212,2.704207491207977,3.861527522266001,0.7002947604581901,NE,2.5799999237060547,51.599998474121094,61.017108503202124,0.5180418334994529,77,63,0.0481649791012791,0.8372989218389266,0.8106626936481058,1.3738055529535045e-17,zos_only,0.0481649791012791,0.8372989218389266,False
-7.0,-34.4,5.505433417600162,9.222336567681792,116.42674803733826,0.0792114932620481,1.9946001627276804,3.828196493611903,0.5210286791851104,NE,2.819999933242798,56.39999866485596,65.62233523253775,0.5636362462987676,78,66,0.0863401804348547,0.5605643893298208,0.8102290658501509,2.2522128768352035e-18,zos_only,0.0863401804348547,0.5605643893298208,False
-6.8,-34.8,5.523080201806407,9.541481288136817,120.17911970615388,0.0793938357300867,3.0134170682710626,3.878364008351393,0.7769814957498019,NE,1.7100000381469727,34.20000076293945,43.74148205107627,0.36396906682314834,81,64,0.0597168433844728,0.7502651339985372,0.8279148119706684,1.4961340497606911e-18,zos_only,0.0597168433844728,0.7502651339985372,False
-6.8,-34.6,5.456837986249069,9.28933331801329,117.0038253068924,0.0793934155028526,2.405470293491263,3.811368795705782,0.6311302900421166,NE,2.690000057220459,53.80000114440918,63.08933446242247,0.5392074515251429,74,63,0.0634004871974145,0.7439801525187002,0.8324939543268915,1.8637235090540767e-18,zos_only,0.0634004871974145,0.7439801525187002,False
-6.6,-34.8,5.565214693196421,9.601802646763929,118.58216226100922,0.0809717284934437,2.937377032832292,3.8854747686061786,0.755989218245781,NE,2.2200000286102295,44.40000057220459,54.00180321896852,0.45539566988250774,78,63,0.0698135708811223,0.6850991463227213,0.8138727349483199,1.0288004633102365e-17,zos_only,0.0698135708811223,0.6850991463227213,False
-6.6,-34.6,5.43494572840266,9.105472113709965,117.07077026367188,0.0777775023876773,1.9502057813026,3.792873693708973,0.5141763050368107,NE,2.700000047683716,54.000000953674316,63.10547306738428,0.5390369681967189,78,60,0.0637674967816646,0.7294534325757681,0.8160635696317754,5.467154954301535e-17,zos_only,0.0637674967816646,0.7294534325757681,False
-6.4,-34.8,5.586549461760742,9.623656154551725,117.7446186542511,0.0817332992755356,2.931608066130989,3.8876324266077775,0.7540857119275074,NE,2.440000057220459,48.80000114440918,58.423657298960904,0.496189617552866,83,62,0.0396370474333136,0.8783875357481005,0.8200143461208071,1.1064640648871149e-17,zos_only,0.0396370474333136,0.8783875357481005,False
-6.4,-34.6,5.497935524623415,9.31214587990524,117.2589361667633,0.0794152342185817,2.0532560491749923,3.820242200557736,0.5374675063469084,NE,2.764799985885616,55.29599971771232,64.60814559761756,0.5509869670464446,79,62,0.0130339556226167,0.9867519053034944,0.8223041995247024,9.00908546103234e-18,zos_only,0.0130339556226167,0.9867519053034944,False
-6.2,-35.0,5.603618096211918,9.727768133977412,119.23760175704956,0.0815830576146445,3.201904618140325,3.9013944778866474,0.8207077331679544,NE,1.7300000190734863,34.60000038146973,44.32776851544714,0.3717599805954366,84,71,0.0911248795241879,0.4991729997604089,0.8501305550892668,1.46457656194441e-21,zos_only,0.0911248795241879,0.4991729997604089,False
-6.2,-34.8,5.491533367907342,9.42423203495674,117.5883650779724,0.0801459568615276,2.473201782861792,3.8177217134765913,0.6478213889009689,NE,2.559999942779541,51.19999885559082,60.62423089054756,0.5155631754072596,80,59,0.0792573004419133,0.6064202389652746,0.8276190058651206,3.819414418777997e-17,zos_only,0.0792573004419133,0.6064202389652746,False
-6.2,-34.6,5.450368062567931,9.395595685553763,117.4312949180603,0.080009299838767,2.122585331832938,3.791396052899239,0.5598426812228757,NE,2.799999952316284,55.999999046325684,65.39559473187944,0.5568838764616394,80,65,0.0705553607071227,0.6728387301013802,0.830680795891782,6.015143917782336e-19,zos_only,0.0705553607071227,0.6728387301013802,False
-6.0,-35.0,5.6337736126650215,9.798939335035156,118.86158287525176,0.0824399195938639,3.1573597081549747,3.911867844296006,0.8071233062637331,NE,2.200000047683716,44.000000953674316,53.798940288709474,0.4526184069513261,79,67,0.0825717758322605,0.5850055162295325,0.8360363902465627,9.565343306120432e-20,zos_only,0.0825717758322605,0.5850055162295325,False
-6.0,-34.8,5.495189171988205,9.456382614332869,117.78376400470734,0.0802859604143312,2.511657654517416,3.8188447680621223,0.6577009035619846,NE,2.609999895095825,52.199997901916504,61.65638051624937,0.5234709642475445,78,67,0.1196504637200627,0.3284129253189253,0.8304129707868951,1.6792324016369617e-19,zos_only,0.1196504637200627,0.3284129253189253,False
-5.8,-35.0,5.625808513380626,9.812946892000774,118.14038455486298,0.0830617483511217,2.944724128111942,3.904999755220477,0.7540907330852528,NE,2.25,45.0,54.812946892000774,0.46396452067198324,83,74,0.0719022123868095,0.652416862781919,0.8325911463188471,1.3537350383503489e-21,zos_only,0.0719022123868095,0.652416862781919,False
-5.8,-34.8,5.407062791591419,9.386092089420078,117.91399717330933,0.0796011696187726,2.20745183237748,3.784984885501753,0.583212852667667,NE,2.6700000762939453,53.400001525878906,62.78609361529898,0.5324736258666249,78,65,0.1683072920495869,0.1095881750034901,0.8315362881120735,5.5392405343434865e-19,zos_only,0.1683072920495869,0.1095881750034901,False
-5.6,-35.0,5.552369025444323,9.65527859041624,118.3402180671692,0.081589156654553,2.5837112415552754,3.85092541427027,0.6709325586989784,NE,2.4000000953674316,48.00000190734863,57.65528049776487,0.4871993768427913,80,69,0.0537732952860126,0.7944960093977657,0.8331946854036738,3.418173598610428e-20,zos_only,0.0537732952860126,0.7944960093977657,False
-5.6,-34.8,5.334577005837781,9.288739126656871,118.1775450706482,0.0785998653221636,1.9854225187535963,3.7889541990180313,0.5240027760874361,NE,2.75,55.0,64.28873912665688,0.5440013082707393,68,63,0.1787191359787591,0.1137973616986884,0.839583680850077,9.592683192945205e-19,zos_only,0.1787191359787591,0.1137973616986884,False
-5.4,-35.2,5.349266294383473,9.191133383655014,125.72539448738098,0.0731048283533326,2.2816843507547366,3.78670678051471,0.6025511039026364,NE,2.3547999000549273,47.09599800109855,56.287131384753565,0.44769898407758096,77,72,0.099448302004621,0.468390157914491,0.8539753548706013,4.789702434716716e-22,zos_only,0.099448302004621,0.468390157914491,False
-5.4,-35.0,5.447721339006217,9.303065992135782,118.67490410804749,0.078391181876716,2.1776051889367127,3.8195814870940135,0.5701161753701615,NE,2.624799995422359,52.49599990844718,61.79906590058296,0.5207424970347398,72,69,0.0893007811654804,0.5647772677923276,0.8398577569570189,1.7093144793010255e-20,zos_only,0.0893007811654804,0.5647772677923276,False
-5.4,-34.8,5.299613573112075,9.26670763687092,118.2925909757614,0.0783371769984284,1.9602433516449855,3.794189856705945,0.516643453721854,NE,2.809999942779541,56.19999885559082,65.46670649246174,0.5534303201277933,72,61,0.1133948433096884,0.3975907338815765,0.8361727054548379,4.922585798680301e-18,zos_only,0.1133948433096884,0.3975907338815765,False
-5.2,-35.4,4.965328230438895,8.784124626694384,137.57970333099365,0.0638475328410998,1.5069789701499523,3.64035364727802,0.4139649924607618,NE,2.1700000762939453,43.400001525878906,52.18412615257329,0.37930105160226324,64,70,0.164550563494843,0.1770929929854685,0.8500776544817525,2.929891563671512e-21,zos_only,0.164550563494843,0.1770929929854685,False
-5.2,-35.2,5.1417329869710064,8.881698485418424,124.38335120677948,0.0714058465160113,1.3126685756328027,3.7046947015896095,0.3543257086932327,NE,2.430000066757202,48.60000133514404,57.48169982056247,0.46213339054519254,68,71,0.1217807954301591,0.3661259850925853,0.8532742554647893,1.0367565753002778e-21,zos_only,0.1217807954301591,0.3661259850925853,False
-5.2,-35.0,5.343815384484135,9.067071674443088,119.0990537405014,0.0761305097704541,1.9301494979102636,3.7832858286910342,0.5101780794019649,NE,2.7100000381469727,54.20000076293945,63.26707243738254,0.5312138967554839,76,74,0.0740221451166864,0.6608333048072683,0.8365294425335499,8.702538417375515e-22,zos_only,0.0740221451166864,0.6608333048072683,False
