grid_lat,grid_lon,compound_count_total,mean_overlap_duration,mean_compound_intensity_norm,compound_count_annual_mean,Hazard_Frequency,Hazard_Duration,Hazard_Intensity,Hazard_Index_raw,Hazard_Index,frequency_minmax,duration_minmax,intensity_minmax,hazard_former_count_only,hazard_current_multimetric_raw,hazard_current_multimetric,hazard_count_only_minus_multimetric
-19.600000,-39.600000,108,1.860000,0.344100,3.270000,0.232975,0.480000,0.442500,0.385158,0.423434,0.232975,0.480000,0.442500,0.232975,0.385158,0.423434,-0.190459
-19.600000,-39.400000,90,1.870000,0.382800,2.730000,0.168459,0.488000,0.504056,0.386838,0.426934,0.168459,0.488000,0.504056,0.168459,0.386838,0.426934,-0.258475
-19.400000,-39.600000,106,1.800000,0.273600,3.210000,0.225806,0.432000,0.330364,0.329390,0.307235,0.225806,0.432000,0.330364,0.225806,0.329390,0.307235,-0.081429
-19.400000,-39.400000,89,1.840000,0.368300,2.700000,0.164875,0.464000,0.480993,0.369956,0.391757,0.164875,0.464000,0.480993,0.164875,0.369956,0.391757,-0.226883
-19.200000,-39.600000,94,1.770000,0.301700,2.850000,0.182796,0.408000,0.375060,0.321952,0.291737,0.182796,0.408000,0.375060,0.182796,0.321952,0.291737,-0.108941
-19.200000,-39.400000,92,1.680000,0.389000,2.790000,0.175627,0.336000,0.513918,0.341848,0.333193,0.175627,0.336000,0.513918,0.175627,0.341848,0.333193,-0.157566
-19.000000,-39.600000,90,1.700000,0.305800,2.730000,0.168459,0.352000,0.381581,0.300680,0.247415,0.168459,0.352000,0.381581,0.168459,0.300680,0.247415,-0.078956
-19.000000,-39.400000,93,1.710000,0.405800,2.820000,0.179211,0.360000,0.540639,0.359950,0.370910,0.179211,0.360000,0.540639,0.179211,0.359950,0.370910,-0.191699
-18.800000,-39.600000,94,1.690000,0.277300,2.850000,0.182796,0.344000,0.336249,0.287682,0.220332,0.182796,0.344000,0.336249,0.182796,0.287682,0.220332,-0.037536
-18.800000,-39.400000,89,1.730000,0.399600,2.700000,0.164875,0.376000,0.530778,0.357217,0.365216,0.164875,0.376000,0.530778,0.164875,0.357217,0.365216,-0.200341
-18.600000,-39.600000,98,1.660000,0.300500,2.970000,0.197133,0.320000,0.373151,0.296761,0.239250,0.197133,0.320000,0.373151,0.197133,0.296761,0.239250,-0.042117
-18.600000,-39.400000,92,1.730000,0.401600,2.790000,0.175627,0.376000,0.533959,0.361862,0.374893,0.175627,0.376000,0.533959,0.175627,0.361862,0.374893,-0.199266
-18.400000,-39.600000,98,1.670000,0.345600,2.970000,0.197133,0.328000,0.444886,0.323340,0.294628,0.197133,0.328000,0.444886,0.197133,0.323340,0.294628,-0.097496
-18.400000,-39.400000,98,1.740000,0.424200,2.970000,0.197133,0.384000,0.569906,0.383680,0.420352,0.197133,0.384000,0.569906,0.197133,0.383680,0.420352,-0.223220
-18.200000,-39.400000,104,1.770000,0.396800,3.150000,0.218638,0.408000,0.526324,0.384321,0.421688,0.218638,0.408000,0.526324,0.218638,0.384321,0.421688,-0.203050
-18.200000,-39.200000,97,1.840000,0.438000,2.940000,0.193548,0.464000,0.591856,0.416468,0.488670,0.193548,0.464000,0.591856,0.193548,0.416468,0.488670,-0.295122
-18.200000,-39.000000,91,1.810000,0.455900,2.760000,0.172043,0.440000,0.620328,0.410790,0.476840,0.172043,0.440000,0.620328,0.172043,0.410790,0.476840,-0.304797
-18.000000,-39.400000,108,1.860000,0.347100,3.270000,0.232975,0.480000,0.447272,0.386749,0.426748,0.232975,0.480000,0.447272,0.232975,0.386749,0.426748,-0.193773
-18.000000,-39.200000,106,1.880000,0.418200,3.210000,0.225806,0.496000,0.560363,0.427390,0.511426,0.225806,0.496000,0.560363,0.225806,0.427390,0.511426,-0.285620
-18.000000,-39.000000,103,1.840000,0.433800,3.120000,0.215054,0.464000,0.585176,0.421410,0.498967,0.215054,0.464000,0.585176,0.215054,0.421410,0.498967,-0.283913
-18.000000,-38.800000,99,1.830000,0.407200,3.000000,0.200717,0.456000,0.542866,0.399861,0.454068,0.200717,0.456000,0.542866,0.200717,0.399861,0.454068,-0.253351
-17.800000,-39.000000,104,1.910000,0.379700,3.150000,0.218638,0.520000,0.499125,0.412588,0.480585,0.218638,0.520000,0.499125,0.218638,0.412588,0.480585,-0.261947
-17.800000,-38.800000,87,1.830000,0.370200,2.640000,0.157706,0.456000,0.484015,0.365907,0.383321,0.157706,0.456000,0.484015,0.157706,0.365907,0.383321,-0.225615
-17.600000,-39.000000,92,1.750000,0.262200,2.790000,0.175627,0.392000,0.312232,0.293286,0.232010,0.175627,0.392000,0.312232,0.175627,0.293286,0.232010,-0.056382
-17.600000,-38.800000,72,1.810000,0.358200,2.180000,0.103943,0.440000,0.464928,0.336290,0.321612,0.103943,0.440000,0.464928,0.103943,0.336290,0.321612,-0.217669
-17.400000,-39.000000,74,1.540000,0.276600,2.240000,0.111111,0.224000,0.335136,0.223416,0.086428,0.111111,0.224000,0.335136,0.111111,0.223416,0.086428,0.024683
-17.400000,-38.800000,66,1.800000,0.371000,2.000000,0.082437,0.432000,0.485287,0.333241,0.315260,0.082437,0.432000,0.485287,0.082437,0.333241,0.315260,-0.232823
-17.200000,-39.000000,76,1.640000,0.303600,2.300000,0.118280,0.304000,0.378082,0.266787,0.176796,0.118280,0.304000,0.378082,0.118280,0.266787,0.176796,-0.058516
-17.200000,-38.800000,69,1.800000,0.361900,2.090000,0.093190,0.432000,0.470813,0.332001,0.312675,0.093190,0.432000,0.470813,0.093190,0.332001,0.312675,-0.219485
-17.000000,-39.000000,76,1.740000,0.286300,2.300000,0.118280,0.384000,0.350565,0.284281,0.213247,0.118280,0.384000,0.350565,0.118280,0.284281,0.213247,-0.094967
-17.000000,-38.800000,69,1.840000,0.348300,2.090000,0.093190,0.464000,0.449181,0.335457,0.319876,0.093190,0.464000,0.449181,0.093190,0.335457,0.319876,-0.226686
-16.800000,-39.000000,76,1.800000,0.278000,2.300000,0.118280,0.432000,0.337363,0.295881,0.237415,0.118280,0.432000,0.337363,0.118280,0.295881,0.237415,-0.119136
-16.800000,-38.800000,70,1.810000,0.354800,2.120000,0.096774,0.440000,0.459520,0.332098,0.312877,0.096774,0.440000,0.459520,0.096774,0.332098,0.312877,-0.216103
-16.600000,-39.000000,82,1.800000,0.219900,2.490000,0.139785,0.432000,0.244950,0.272245,0.188168,0.139785,0.432000,0.244950,0.139785,0.272245,0.188168,-0.048383
-16.600000,-38.800000,72,1.860000,0.371400,2.180000,0.103943,0.480000,0.485923,0.356622,0.363975,0.103943,0.480000,0.485923,0.103943,0.356622,0.363975,-0.260033
-16.400000,-38.800000,77,1.840000,0.350500,2.330000,0.121864,0.464000,0.452680,0.346181,0.342221,0.121864,0.464000,0.452680,0.121864,0.346181,0.342221,-0.220357
-16.400000,-38.600000,67,1.880000,0.386600,2.030000,0.086022,0.496000,0.510100,0.364041,0.379433,0.086022,0.496000,0.510100,0.086022,0.364041,0.379433,-0.293411
-16.200000,-38.800000,80,1.880000,0.293900,2.420000,0.132616,0.496000,0.362653,0.330423,0.309388,0.132616,0.496000,0.362653,0.132616,0.330423,0.309388,-0.176771
-16.200000,-38.600000,73,1.900000,0.380200,2.210000,0.107527,0.512000,0.499920,0.373149,0.398411,0.107527,0.512000,0.499920,0.107527,0.373149,0.398411,-0.290884
-16.000000,-38.800000,83,1.900000,0.270300,2.520000,0.143369,0.512000,0.325115,0.326828,0.301897,0.143369,0.512000,0.325115,0.143369,0.326828,0.301897,-0.158528
-16.000000,-38.600000,71,1.850000,0.380400,2.150000,0.100358,0.472000,0.500239,0.357532,0.365872,0.100358,0.472000,0.500239,0.100358,0.357532,0.365872,-0.265514
-15.800000,-38.800000,73,1.810000,0.245600,2.210000,0.107527,0.440000,0.285828,0.277785,0.199711,0.107527,0.440000,0.285828,0.107527,0.277785,0.199711,-0.092184
-15.800000,-38.600000,61,1.970000,0.388900,1.850000,0.064516,0.568000,0.513759,0.382092,0.417043,0.064516,0.568000,0.513759,0.064516,0.382092,0.417043,-0.352527
-15.800000,-38.400000,53,1.940000,0.402000,1.610000,0.035842,0.544000,0.534595,0.371479,0.394932,0.035842,0.544000,0.534595,0.035842,0.371479,0.394932,-0.359089
-15.600000,-38.800000,67,1.750000,0.289500,2.030000,0.086022,0.392000,0.355655,0.277892,0.199934,0.086022,0.392000,0.355655,0.086022,0.277892,0.199934,-0.113913
-15.600000,-38.600000,57,1.890000,0.389400,1.730000,0.050179,0.504000,0.514554,0.356244,0.363188,0.050179,0.504000,0.514554,0.050179,0.356244,0.363188,-0.313009
-15.400000,-38.800000,62,1.840000,0.324600,1.880000,0.068100,0.464000,0.411484,0.314528,0.276269,0.068100,0.464000,0.411484,0.068100,0.314528,0.276269,-0.208168
-15.400000,-38.600000,54,1.890000,0.395500,1.640000,0.039427,0.504000,0.524256,0.355894,0.362459,0.039427,0.504000,0.524256,0.039427,0.355894,0.362459,-0.323033
-15.200000,-38.800000,60,1.830000,0.327900,1.820000,0.060932,0.456000,0.416733,0.311222,0.269379,0.060932,0.456000,0.416733,0.060932,0.311222,0.269379,-0.208448
-15.200000,-38.600000,53,1.910000,0.402800,1.610000,0.035842,0.520000,0.535868,0.363903,0.379147,0.035842,0.520000,0.535868,0.035842,0.363903,0.379147,-0.343304
-15.000000,-38.800000,61,1.770000,0.347500,1.850000,0.064516,0.408000,0.447908,0.306808,0.260184,0.064516,0.408000,0.447908,0.064516,0.306808,0.260184,-0.195667
-15.000000,-38.600000,53,1.850000,0.405600,1.610000,0.035842,0.472000,0.540321,0.349388,0.348902,0.035842,0.472000,0.540321,0.035842,0.349388,0.348902,-0.313060
-14.800000,-38.800000,60,1.830000,0.359800,1.820000,0.060932,0.456000,0.467473,0.328135,0.304620,0.060932,0.456000,0.467473,0.060932,0.328135,0.304620,-0.243688
-14.800000,-38.600000,53,1.940000,0.410500,1.610000,0.035842,0.544000,0.548115,0.375986,0.404322,0.035842,0.544000,0.548115,0.035842,0.375986,0.404322,-0.368479
-14.600000,-38.800000,58,1.860000,0.376200,1.760000,0.053763,0.480000,0.493558,0.342441,0.334427,0.053763,0.480000,0.493558,0.053763,0.342441,0.334427,-0.280663
-14.600000,-38.600000,53,1.890000,0.418900,1.610000,0.035842,0.504000,0.561476,0.367106,0.385820,0.035842,0.504000,0.561476,0.035842,0.367106,0.385820,-0.349978
-14.400000,-38.800000,58,1.880000,0.387900,1.760000,0.053763,0.496000,0.512168,0.353977,0.358464,0.053763,0.496000,0.512168,0.053763,0.353977,0.358464,-0.304701
-14.400000,-38.600000,50,1.920000,0.426900,1.520000,0.025090,0.528000,0.574201,0.375763,0.403858,0.025090,0.528000,0.574201,0.025090,0.375763,0.403858,-0.378769
-14.200000,-38.800000,60,1.830000,0.369800,1.820000,0.060932,0.456000,0.483378,0.333437,0.315667,0.060932,0.456000,0.483378,0.060932,0.333437,0.315667,-0.254735
-14.200000,-38.600000,48,1.920000,0.431400,1.450000,0.017921,0.528000,0.581358,0.375760,0.403851,0.017921,0.528000,0.581358,0.017921,0.375760,0.403851,-0.385930
-14.000000,-38.800000,65,1.830000,0.352700,1.970000,0.078853,0.456000,0.456179,0.330344,0.309223,0.078853,0.456000,0.456179,0.078853,0.330344,0.309223,-0.230370
-14.000000,-38.600000,55,1.870000,0.427700,1.670000,0.043011,0.488000,0.575473,0.368828,0.389408,0.043011,0.488000,0.575473,0.043011,0.368828,0.389408,-0.346397
-13.800000,-38.800000,63,1.920000,0.342200,1.910000,0.071685,0.528000,0.439478,0.346388,0.342651,0.071685,0.528000,0.439478,0.071685,0.346388,0.342651,-0.270966
-13.800000,-38.600000,59,1.830000,0.431500,1.790000,0.057348,0.456000,0.581517,0.364955,0.381338,0.057348,0.456000,0.581517,0.057348,0.364955,0.381338,-0.323990
-13.600000,-38.800000,64,1.940000,0.332700,1.940000,0.075269,0.544000,0.424368,0.347879,0.345758,0.075269,0.544000,0.424368,0.075269,0.347879,0.345758,-0.270489
-13.600000,-38.600000,60,1.850000,0.429100,1.820000,0.060932,0.472000,0.577700,0.370211,0.392288,0.060932,0.472000,0.577700,0.060932,0.370211,0.392288,-0.331357
-13.400000,-38.800000,66,1.890000,0.330500,2.000000,0.082437,0.504000,0.420868,0.335769,0.320525,0.082437,0.504000,0.420868,0.082437,0.335769,0.320525,-0.238088
-13.400000,-38.600000,64,1.890000,0.427700,1.940000,0.075269,0.504000,0.575473,0.384914,0.422924,0.075269,0.504000,0.575473,0.075269,0.384914,0.422924,-0.347655
-13.400000,-38.400000,57,1.840000,0.446400,1.730000,0.050179,0.464000,0.605217,0.373132,0.398376,0.050179,0.464000,0.605217,0.050179,0.373132,0.398376,-0.348196
-13.200000,-38.600000,67,1.970000,0.413300,2.030000,0.086022,0.568000,0.552569,0.402197,0.458935,0.086022,0.568000,0.552569,0.086022,0.402197,0.458935,-0.372913
-13.200000,-38.400000,62,1.920000,0.441800,1.880000,0.068100,0.528000,0.597900,0.398000,0.450191,0.068100,0.528000,0.597900,0.068100,0.398000,0.450191,-0.382090
-13.200000,-38.200000,55,1.910000,0.446500,1.670000,0.043011,0.520000,0.605376,0.389462,0.432401,0.043011,0.520000,0.605376,0.043011,0.389462,0.432401,-0.389390
-13.200000,-38.000000,49,2.000000,0.447900,1.490000,0.021505,0.592000,0.607603,0.407036,0.469018,0.021505,0.592000,0.607603,0.021505,0.407036,0.469018,-0.447512
-13.000000,-38.400000,66,2.120000,0.410800,2.000000,0.082437,0.688000,0.548592,0.439677,0.537027,0.082437,0.688000,0.548592,0.082437,0.439677,0.537027,-0.454590
-13.000000,-38.200000,63,1.980000,0.433200,1.910000,0.071685,0.576000,0.584221,0.410635,0.476517,0.071685,0.576000,0.584221,0.071685,0.410635,0.476517,-0.404832
-13.000000,-38.000000,56,1.930000,0.445700,1.700000,0.046595,0.536000,0.604104,0.395566,0.445119,0.046595,0.536000,0.604104,0.046595,0.395566,0.445119,-0.398524
-13.000000,-37.800000,48,2.000000,0.445600,1.450000,0.017921,0.592000,0.603945,0.404622,0.463988,0.017921,0.592000,0.603945,0.017921,0.404622,0.463988,-0.446066
-12.800000,-38.000000,61,2.000000,0.427700,1.850000,0.064516,0.592000,0.575473,0.410663,0.476575,0.064516,0.592000,0.575473,0.064516,0.410663,0.476575,-0.412059
-12.800000,-37.800000,53,1.920000,0.443000,1.610000,0.035842,0.528000,0.599809,0.387884,0.429112,0.035842,0.528000,0.599809,0.035842,0.387884,0.429112,-0.393270
-12.600000,-37.800000,60,1.950000,0.423300,1.820000,0.060932,0.552000,0.568475,0.393802,0.441444,0.060932,0.552000,0.568475,0.060932,0.393802,0.441444,-0.380512
-12.600000,-37.600000,54,1.870000,0.443200,1.640000,0.039427,0.488000,0.600127,0.375851,0.404041,0.039427,0.488000,0.600127,0.039427,0.375851,0.404041,-0.364615
-12.400000,-37.800000,63,1.940000,0.340700,1.910000,0.071685,0.544000,0.437092,0.350926,0.352106,0.071685,0.544000,0.437092,0.071685,0.350926,0.352106,-0.280422
-12.400000,-37.600000,58,1.910000,0.427400,1.760000,0.053763,0.520000,0.574996,0.382920,0.418769,0.053763,0.520000,0.574996,0.053763,0.382920,0.418769,-0.365006
-12.400000,-37.400000,52,1.870000,0.447700,1.580000,0.032258,0.488000,0.607285,0.375848,0.404034,0.032258,0.488000,0.607285,0.032258,0.375848,0.404034,-0.371776
-12.200000,-37.600000,61,1.970000,0.388200,1.850000,0.064516,0.568000,0.512645,0.381720,0.416270,0.064516,0.568000,0.512645,0.064516,0.381720,0.416270,-0.351754
-12.200000,-37.400000,54,1.890000,0.440900,1.640000,0.039427,0.504000,0.596469,0.379965,0.412613,0.039427,0.504000,0.596469,0.039427,0.379965,0.412613,-0.373186
-12.000000,-37.400000,59,1.860000,0.427700,1.790000,0.057348,0.480000,0.575473,0.370940,0.393809,0.057348,0.480000,0.575473,0.057348,0.370940,0.393809,-0.336461
-12.000000,-37.200000,51,1.820000,0.448400,1.550000,0.028674,0.448000,0.608398,0.361691,0.374536,0.028674,0.448000,0.608398,0.028674,0.361691,0.374536,-0.345863
-11.800000,-37.400000,58,1.950000,0.400000,1.760000,0.053763,0.552000,0.531414,0.379059,0.410725,0.053763,0.552000,0.531414,0.053763,0.379059,0.410725,-0.356962
-11.800000,-37.200000,55,1.820000,0.437100,1.670000,0.043011,0.448000,0.590425,0.360478,0.372011,0.043011,0.448000,0.590425,0.043011,0.360478,0.372011,-0.329000
-11.600000,-37.400000,64,1.890000,0.401200,1.940000,0.075269,0.504000,0.533323,0.370864,0.393650,0.075269,0.504000,0.533323,0.075269,0.370864,0.393650,-0.318381
-11.600000,-37.200000,56,1.880000,0.412600,1.700000,0.046595,0.496000,0.551455,0.364683,0.380772,0.046595,0.496000,0.551455,0.046595,0.364683,0.380772,-0.334177
-11.600000,-37.000000,50,1.820000,0.446100,1.520000,0.025090,0.448000,0.604740,0.359277,0.369506,0.025090,0.448000,0.604740,0.025090,0.359277,0.369506,-0.344417
-11.400000,-37.200000,58,1.980000,0.365800,1.760000,0.053763,0.576000,0.477016,0.368927,0.389613,0.053763,0.576000,0.477016,0.053763,0.368927,0.389613,-0.335849
-11.400000,-37.000000,54,1.830000,0.436000,1.640000,0.039427,0.456000,0.588675,0.361367,0.373862,0.039427,0.456000,0.588675,0.039427,0.361367,0.373862,-0.334436
-11.400000,-36.800000,46,1.850000,0.451100,1.390000,0.010753,0.472000,0.612693,0.365149,0.381741,0.010753,0.472000,0.612693,0.010753,0.365149,0.381741,-0.370988
-11.200000,-37.000000,54,2.020000,0.395200,1.640000,0.039427,0.608000,0.523779,0.390402,0.434359,0.039427,0.608000,0.523779,0.039427,0.390402,0.434359,-0.394932
-11.200000,-36.800000,49,1.880000,0.439300,1.490000,0.021505,0.496000,0.593924,0.370476,0.392842,0.021505,0.496000,0.593924,0.021505,0.370476,0.392842,-0.371337
-11.000000,-37.000000,53,2.110000,0.273600,1.610000,0.035842,0.680000,0.330364,0.348736,0.347543,0.035842,0.680000,0.330364,0.035842,0.348736,0.347543,-0.311701
-11.000000,-36.800000,53,2.000000,0.430200,1.610000,0.035842,0.592000,0.579450,0.402431,0.459422,0.035842,0.592000,0.579450,0.035842,0.402431,0.459422,-0.423580
-11.000000,-36.600000,47,1.980000,0.450700,1.420000,0.014337,0.576000,0.612057,0.400798,0.456020,0.014337,0.576000,0.612057,0.014337,0.400798,0.456020,-0.441683
-10.800000,-36.800000,56,2.120000,0.319200,1.700000,0.046595,0.688000,0.402895,0.379163,0.410942,0.046595,0.688000,0.402895,0.046595,0.379163,0.410942,-0.364347
-10.800000,-36.600000,51,2.080000,0.425000,1.550000,0.028674,0.656000,0.571179,0.418617,0.493149,0.028674,0.656000,0.571179,0.028674,0.418617,0.493149,-0.464475
-10.800000,-36.400000,46,2.020000,0.450900,1.390000,0.010753,0.608000,0.612375,0.410376,0.475976,0.010753,0.608000,0.612375,0.010753,0.410376,0.475976,-0.465224
-10.800000,-36.200000,43,1.930000,0.462100,1.300000,0.000000,0.536000,0.630189,0.388730,0.430875,0.000000,0.536000,0.630189,0.000000,0.388730,0.430875,-0.430875
-10.600000,-36.600000,52,2.190000,0.373700,1.580000,0.032258,0.744000,0.489582,0.421947,0.500085,0.032258,0.744000,0.489582,0.032258,0.421947,0.500085,-0.467827
-10.600000,-36.400000,52,2.100000,0.412800,1.580000,0.032258,0.672000,0.551774,0.418677,0.493273,0.032258,0.672000,0.551774,0.032258,0.418677,0.493273,-0.461015
-10.600000,-36.200000,51,1.900000,0.444600,1.550000,0.028674,0.512000,0.602354,0.381009,0.414788,0.028674,0.512000,0.602354,0.028674,0.381009,0.414788,-0.386115
-10.600000,-36.000000,47,1.850000,0.464700,1.420000,0.014337,0.472000,0.634325,0.373554,0.399254,0.014337,0.472000,0.634325,0.014337,0.373554,0.399254,-0.384918
-10.400000,-36.200000,53,1.940000,0.377200,1.610000,0.035842,0.544000,0.495149,0.358330,0.367535,0.035842,0.544000,0.495149,0.035842,0.358330,0.367535,-0.331692
-10.400000,-36.000000,50,1.880000,0.446000,1.520000,0.025090,0.496000,0.604581,0.375223,0.402733,0.025090,0.496000,0.604581,0.025090,0.375223,0.402733,-0.377644
-10.400000,-35.800000,47,1.890000,0.464100,1.420000,0.014337,0.504000,0.633370,0.383902,0.420817,0.014337,0.504000,0.633370,0.014337,0.383902,0.420817,-0.406480
-10.200000,-36.000000,56,1.930000,0.395900,1.700000,0.046595,0.536000,0.524893,0.369163,0.390105,0.046595,0.536000,0.524893,0.046595,0.369163,0.390105,-0.343510
-10.200000,-35.800000,51,1.900000,0.446700,1.550000,0.028674,0.512000,0.605694,0.382123,0.417108,0.028674,0.512000,0.605694,0.028674,0.382123,0.417108,-0.388435
-10.200000,-35.600000,47,1.890000,0.461600,1.420000,0.014337,0.504000,0.629394,0.382577,0.418055,0.014337,0.504000,0.629394,0.014337,0.382577,0.418055,-0.403718
-10.000000,-35.800000,55,1.870000,0.394000,1.670000,0.043011,0.488000,0.521871,0.350960,0.352179,0.043011,0.488000,0.521871,0.043011,0.350960,0.352179,-0.309168
-10.000000,-35.600000,49,1.880000,0.450200,1.490000,0.021505,0.496000,0.611261,0.376256,0.404884,0.021505,0.496000,0.611261,0.021505,0.376256,0.404884,-0.383378
-10.000000,-35.400000,46,1.930000,0.468200,1.390000,0.010753,0.536000,0.639892,0.395548,0.445082,0.010753,0.536000,0.639892,0.010753,0.395548,0.445082,-0.434329
-9.800000,-35.800000,54,1.980000,0.427600,1.640000,0.039427,0.576000,0.575314,0.396914,0.447926,0.039427,0.576000,0.575314,0.039427,0.396914,0.447926,-0.408500
-9.800000,-35.600000,51,1.960000,0.438800,1.550000,0.028674,0.560000,0.593129,0.393934,0.441719,0.028674,0.560000,0.593129,0.028674,0.393934,0.441719,-0.413045
-9.800000,-35.400000,48,1.880000,0.458500,1.450000,0.017921,0.496000,0.624463,0.379461,0.411563,0.017921,0.496000,0.624463,0.017921,0.379461,0.411563,-0.393642
-9.600000,-35.600000,51,2.020000,0.325000,1.550000,0.028674,0.608000,0.412120,0.349598,0.349340,0.028674,0.608000,0.412120,0.028674,0.349598,0.349340,-0.320666
-9.600000,-35.400000,49,1.960000,0.427100,1.490000,0.021505,0.560000,0.574519,0.385341,0.423815,0.021505,0.560000,0.574519,0.021505,0.385341,0.423815,-0.402309
-9.600000,-35.200000,48,1.940000,0.446300,1.450000,0.017921,0.544000,0.605058,0.388993,0.431423,0.017921,0.544000,0.605058,0.017921,0.388993,0.431423,-0.413502
-9.400000,-35.400000,51,2.020000,0.303200,1.550000,0.028674,0.608000,0.377446,0.338040,0.325258,0.028674,0.608000,0.377446,0.028674,0.338040,0.325258,-0.296584
-9.400000,-35.200000,49,2.060000,0.431200,1.490000,0.021505,0.640000,0.581040,0.414182,0.483907,0.021505,0.640000,0.581040,0.021505,0.414182,0.483907,-0.462401
-9.400000,-35.000000,47,1.980000,0.452700,1.420000,0.014337,0.576000,0.615238,0.401858,0.458229,0.014337,0.576000,0.615238,0.014337,0.401858,0.458229,-0.443892
-9.200000,-35.200000,54,2.060000,0.364500,1.640000,0.039427,0.640000,0.474948,0.384792,0.422669,0.039427,0.640000,0.474948,0.039427,0.384792,0.422669,-0.383243
-9.200000,-35.000000,51,2.080000,0.435800,1.550000,0.028674,0.656000,0.588357,0.424344,0.505079,0.028674,0.656000,0.588357,0.028674,0.424344,0.505079,-0.476406
-9.200000,-34.800000,49,2.000000,0.456800,1.490000,0.021505,0.592000,0.621759,0.411755,0.478850,0.021505,0.592000,0.621759,0.021505,0.411755,0.478850,-0.457344
-9.000000,-35.000000,53,2.000000,0.419100,1.610000,0.035842,0.592000,0.561794,0.396545,0.447160,0.035842,0.592000,0.561794,0.035842,0.396545,0.447160,-0.411317
-9.000000,-34.800000,53,1.960000,0.446400,1.610000,0.035842,0.560000,0.605217,0.400353,0.455093,0.035842,0.560000,0.605217,0.035842,0.400353,0.455093,-0.419251
-8.800000,-35.000000,55,2.000000,0.391100,1.670000,0.043011,0.592000,0.517258,0.384090,0.421206,0.043011,0.592000,0.517258,0.043011,0.384090,0.421206,-0.378196
-8.800000,-34.800000,54,2.040000,0.441200,1.640000,0.039427,0.624000,0.596946,0.420124,0.496288,0.039427,0.624000,0.596946,0.039427,0.420124,0.496288,-0.456861
-8.600000,-34.800000,55,2.090000,0.431300,1.670000,0.043011,0.664000,0.581199,0.429403,0.515622,0.043011,0.664000,0.581199,0.043011,0.429403,0.515622,-0.472611
-8.600000,-34.600000,52,2.130000,0.455900,1.580000,0.032258,0.696000,0.620328,0.449529,0.557555,0.032258,0.696000,0.620328,0.032258,0.449529,0.557555,-0.525297
-8.400000,-34.800000,61,2.030000,0.385000,1.850000,0.064516,0.616000,0.507555,0.396024,0.446073,0.064516,0.616000,0.507555,0.064516,0.396024,0.446073,-0.381556
-8.400000,-34.600000,54,2.040000,0.446800,1.640000,0.039427,0.624000,0.605853,0.423093,0.502474,0.039427,0.624000,0.605853,0.039427,0.423093,0.502474,-0.463048
-8.200000,-34.800000,62,2.020000,0.406100,1.880000,0.068100,0.608000,0.541117,0.405739,0.466315,0.068100,0.608000,0.541117,0.068100,0.405739,0.466315,-0.398215
-8.200000,-34.600000,61,1.920000,0.429800,1.850000,0.064516,0.528000,0.578813,0.390443,0.434445,0.064516,0.528000,0.578813,0.064516,0.390443,0.434445,-0.369929
-8.000000,-34.800000,65,2.000000,0.377000,1.970000,0.078853,0.592000,0.494831,0.388561,0.430524,0.078853,0.592000,0.494831,0.078853,0.388561,0.430524,-0.351671
-8.000000,-34.600000,64,1.860000,0.419600,1.940000,0.075269,0.480000,0.562589,0.372619,0.397307,0.075269,0.480000,0.562589,0.075269,0.372619,0.397307,-0.322039
-8.000000,-34.400000,61,1.890000,0.452800,1.850000,0.064516,0.504000,0.615397,0.394638,0.443184,0.064516,0.504000,0.615397,0.064516,0.394638,0.443184,-0.378668
-7.800000,-34.800000,69,1.990000,0.343600,2.090000,0.093190,0.584000,0.441705,0.372965,0.398028,0.093190,0.584000,0.441705,0.093190,0.372965,0.398028,-0.304838
-7.800000,-34.600000,66,1.880000,0.393000,2.000000,0.082437,0.496000,0.520280,0.366239,0.384013,0.082437,0.496000,0.520280,0.082437,0.366239,0.384013,-0.301576
-7.800000,-34.400000,63,1.870000,0.450900,1.910000,0.071685,0.488000,0.612375,0.390686,0.434952,0.071685,0.488000,0.612375,0.071685,0.390686,0.434952,-0.363267
-7.600000,-34.800000,63,1.780000,0.284200,1.910000,0.071685,0.416000,0.347224,0.278303,0.200790,0.071685,0.416000,0.347224,0.071685,0.278303,0.200790,-0.129106
-7.600000,-34.600000,66,1.860000,0.359200,2.000000,0.082437,0.480000,0.466518,0.342985,0.335562,0.082437,0.480000,0.466518,0.082437,0.342985,0.335562,-0.253124
-7.600000,-34.400000,64,1.830000,0.444000,1.940000,0.075269,0.456000,0.601400,0.377556,0.407594,0.075269,0.456000,0.601400,0.075269,0.377556,0.407594,-0.332325
-7.400000,-34.600000,64,1.910000,0.368000,1.940000,0.075269,0.520000,0.480515,0.358595,0.368086,0.075269,0.520000,0.480515,0.075269,0.358595,0.368086,-0.292817
-7.400000,-34.400000,67,1.840000,0.439200,2.030000,0.086022,0.464000,0.593765,0.381262,0.415315,0.086022,0.464000,0.593765,0.086022,0.381262,0.415315,-0.329294
-7.200000,-34.600000,63,1.830000,0.388200,1.910000,0.071685,0.456000,0.512645,0.346777,0.343461,0.071685,0.456000,0.512645,0.071685,0.346777,0.343461,-0.271777
-7.200000,-34.400000,62,1.850000,0.438300,1.880000,0.068100,0.472000,0.592333,0.377478,0.407431,0.068100,0.472000,0.592333,0.068100,0.377478,0.407431,-0.339330
