municipality_code,municipality_name,state,grid_lat,grid_lon,Hazard_Index_legacy,Hazard_Index_mun_legacy,Risk_Hazard_legacy,Hazard_Index_mhws,Hazard_Index_mun_mhws,Risk_Hazard_mhws,Exposure_Index,SVI_Coast_2022,rank_legacy,rank_mhws,rank_change
3302403,Macaé,RJ,-22.4,-41.6,0.4686981141018324,0.5635180193853028,0.6325862504506342,0.41474927591821564,0.41882094725089425,0.5363382437622518,0.8900929608708685,23.234014,126.0,132.0,-6.0
2101251,Bacabeira,MA,-2.4,-44.0,0.4601333670959319,0.5531444719619548,0.6658876857635823,0.36305541637093874,0.362163911238553,0.5359875554936571,0.38689849618495387,61.73008,106.0,133.0,-27.0
4304630,Capão da Canoa,RS,-29.6,-49.8,0.41204949361175197,0.49490570068911205,0.525105067027979,0.5524141532773209,0.5697031600026066,0.5344689734586304,0.8368850893656323,18.035624,186.0,134.0,52.0
4208450,Itapoá,SC,-26.2,-48.4,0.19991026434694223,0.23796450282128118,0.43368157182342426,0.41900466731830016,0.42348490281375367,0.5337884558774114,0.7884860809526498,25.684303,224.0,135.0,89.0
3300233,Armação dos Búzios,RJ,-22.8,-41.8,0.3405281778792265,0.40827970227719634,0.5718142597381132,0.3792445917105284,0.37990742465113503,0.5315451879021714,0.8064086515779052,27.751236,167.0,136.0,31.0
2607901,Jaboatão dos Guararapes,PE,-8.2,-34.8,0.3313021178106935,0.39710517819777535,0.6764773360376561,0.25605690254309776,0.244892368654917,0.5305632204145376,0.8675579467952892,39.864055,99.0,137.0,-38.0
2614857,Tamandaré,PE,-8.8,-35.0,0.32963227515029736,0.3950826792243421,0.6906125565264809,0.2436038030307013,0.23124363525179695,0.5302519801711165,0.6906560396106088,52.965979,90.0,138.0,-48.0
2404101,Galinhos,RN,-5.0,-36.2,0.2809768097620098,0.33615160078586115,0.6131232924134846,0.27172881959676987,0.2620689613231481,0.5291301563448655,0.4628321783776608,69.436785,144.0,139.0,5.0
2609600,Olinda,PE,-8.0,-34.8,0.3097566469391243,0.3710094904103126,0.6461139996729176,0.2638687967878597,0.2534542902724216,0.5279235532313564,0.9406894624974992,35.15898,121.0,140.0,-19.0
4216206,São Francisco do Sul,SC,-26.4,-48.4,0.24720215655457983,0.29524403322863724,0.4671018998895559,0.4279418975378722,0.4332802049799188,0.527349929011753,0.8248430699492814,23.402807,209.0,141.0,68.0
2401404,Baía Formosa,RN,-6.4,-34.8,0.2553863495997262,0.3051566569894058,0.6259816708866449,0.23735132377581541,0.224390849535797,0.5270343274542257,0.694369940517334,53.613708,129.0,142.0,-13.0
2800704,Brejo Grande,SE,-10.6,-36.6,0.4086493660888518,0.49078749567033725,0.7057804166198751,0.2777551594772582,0.26867389580901635,0.5269020804350381,0.4941429334824572,62.888187,74.0,143.0,-69.0
4109609,Guaratuba,PR,-26.0,-48.4,0.17714362908026532,0.2103897512908233,0.39838793635079456,0.4233730046269067,0.4282726483288941,0.5201061426866326,0.7949795821200316,23.876362,234.0,144.0,90.0
2404507,Guamaré,RN,-5.0,-36.2,0.2809768097620098,0.33615160078586115,0.6040978300221667,0.27172881959676987,0.2620689613231481,0.5200081395039197,0.5783094010235624,53.616758,147.0,145.0,2.0
4321501,Torres,RS,-29.4,-49.6,0.5248263808615349,0.6315000901482771,0.5436512668667879,0.606840687478381,0.6293552373530358,0.5184963708263436,0.7999603869631918,16.044145,181.0,146.0,35.0
2917904,Jandaíra,BA,-11.6,-37.4,0.3281492670187195,0.393286472614674,0.602844929231759,0.309120992043242,0.30305119169698846,0.5157944905084292,0.4272224808426416,61.724727,153.0,147.0,6.0
2407500,Maxaranguape,RN,-5.4,-35.2,0.13140149232811618,0.15498727127398393,0.47327558467975794,0.22495979775281255,0.21080960135116383,0.5156830135263619,0.605481492369241,62.581466,204.0,148.0,56.0
3301850,Guapimirim,RJ,-23.0,-43.0,0.7515853757700399,0.9061486215915918,0.6178731831779586,0.6323921063315858,0.6573598721551338,0.5155821365663888,0.34901665981854507,34.802755,135.0,149.0,-14.0
4323804,Xangri-lá,RS,-30.0,-50.0,0.3181013669359122,0.38111654302513037,0.4826197373159979,0.48239420331310107,0.49296052825778625,0.5143076663052204,0.7462019694274874,21.597022,199.0,150.0,49.0
4321600,Tramandaí,RS,-30.0,-50.0,0.3181013669359122,0.38111654302513037,0.4823766191932069,0.48239420331310107,0.49296052825778625,0.5140167754579431,0.8244653802065641,19.524281,200.0,151.0,49.0
4310330,Imbé,RS,-30.0,-50.0,0.3181013669359122,0.38111654302513037,0.48197472672425995,0.48239420331310107,0.49296052825778625,0.5135359110967667,0.779230179738786,20.618171,201.0,152.0,49.0
2927705,Santa Cruz Cabrália,BA,-16.2,-38.8,0.3151797039433681,0.37757785010316586,0.6611349967929493,0.24107369858394892,0.22847061307836966,0.5114537072568539,0.7111852333282684,48.340153,109.0,153.0,-44.0
2300200,Acaraú,CE,-2.8,-40.2,0.1600518933266155,0.189688388919504,0.56727957409828,0.18385143943205012,0.16575439057399996,0.510796155954041,0.7196190164512751,65.676846,171.0,154.0,17.0
2403608,Extremoz,RN,-5.6,-35.0,0.0843281776763031,0.09797248010988435,0.36985635800324457,0.23650187766704103,0.22345984730077606,0.5082218282635272,0.691826553439161,50.154051,243.0,155.0,88.0
2706802,Piaçabuçu,AL,-10.4,-36.2,0.3075844237691206,0.36837851251305487,0.6736120650978733,0.2228514798180446,0.2084988618126241,0.506246258220929,0.6495975064765384,56.794773,100.0,156.0,-56.0
2900801,Alcobaça,BA,-17.6,-39.0,0.29316221860857417,0.35091046248436025,0.6116217612327676,0.2579081449707132,0.24692135062313428,0.5018396158603522,0.5140138920573228,59.539148,146.0,157.0,-11.0
3301900,Itaboraí,RJ,-23.0,-43.0,0.7515853757700399,0.9061486215915918,0.6016930965849687,0.6323921063315858,0.6573598721551338,0.4996168506363531,0.2876114662180601,39.610935,154.0,158.0,-4.0
2607208,Ipojuca,PE,-8.8,-35.0,0.32963227515029736,0.3950826792243421,0.6554590320497697,0.2436038030307013,0.23124363525179695,0.4979602922053817,0.6601165553996258,48.731658,115.0,159.0,-44.0
2702306,Coruripe,AL,-10.2,-36.0,0.30747875862442825,0.3682505318046106,0.653459771506797,0.23034736283254648,0.21671443166204737,0.497459216493622,0.6854153482694375,49.977501,116.0,160.0,-44.0
2802106,Estância,SE,-11.4,-37.2,0.3106142884496111,0.37204825838269256,0.6713314157724969,0.21817628236480544,0.20337479421943677,0.4955973847068949,0.7803671684289094,46.422115,102.0,161.0,-59.0
3303302,Niterói,RJ,-23.0,-43.0,0.7515853757700399,0.9061486215915918,0.5972923030655224,0.6323921063315858,0.6573598721551338,0.49527448037441324,0.959404272969667,11.666588,156.0,162.0,-6.0
2919207,Lauro de Freitas,BA,-13.0,-38.2,0.4115487799734257,0.4942992406653523,0.6846906780882582,0.2664914791484447,0.2563287788529599,0.49457933159015655,0.9092765274872946,31.479104,93.0,163.0,-70.0
2702702,Feliz Deserto,AL,-10.4,-36.2,0.3075844237691206,0.36837851251305487,0.6559054483089967,0.2228514798180446,0.2084988618126241,0.49016203856671253,0.5828595339033265,59.290589,114.0,164.0,-50.0
2905800,Camamu,BA,-13.8,-38.8,0.32789916385388174,0.39298354982671696,0.7039625934375828,0.20229089404407824,0.1859642347054127,0.48900808227635634,0.6475545965765331,59.550549,79.0,165.0,-86.0
2602902,Cabo de Santo Agostinho,PE,-8.4,-34.8,0.3309711351523876,0.3967042948675524,0.6517194316725635,0.23970075403665095,0.2269658508234239,0.4889743927019532,0.7122308360819908,44.355763,117.0,166.0,-49.0
2509057,Marcação,PB,-6.8,-34.8,0.1730202243666721,0.20539551920052954,0.6166100574886857,0.15529713280524113,0.1344585578961752,0.4889595026406339,0.6595521699561895,80.847597,140.0,167.0,-27.0
2923001,Nova Viçosa,BA,-18.0,-39.4,0.4855726492802812,0.5839563103003755,0.6175796175194821,0.37753074361423034,0.37802902837424573,0.4871719204110729,0.3472453404127242,54.217889,136.0,168.0,-32.0
2507507,João Pessoa,PB,-7.6,-34.8,0.21140573342843677,0.2518877154495538,0.5023175936460653,0.27325731552681176,0.26374420959657024,0.48499130575066923,0.9899905008572077,27.013155,193.0,169.0,24.0
2706505,Passo de Camaragibe,AL,-9.6,-35.6,0.3186230251742496,0.3817483709670936,0.5918723580763646,0.2751865043750085,0.2658586216951083,0.4800656388435499,0.39596251042659175,65.64441,159.0,170.0,-11.0
2917300,Ituberá,BA,-13.8,-38.8,0.32789916385388174,0.39298354982671696,0.6916325968695352,0.20229089404407824,0.1859642347054127,0.47845670265285484,0.7205085285684416,51.229256,89.0,171.0,-82.0
2913457,Igrapiúna,BA,-13.8,-38.8,0.32789916385388174,0.39298354982671696,0.6903689546724409,0.20229089404407824,0.1859642347054127,0.47737534237377993,0.5356702416512648,68.595586,91.0,172.0,-81.0
2501401,Baía da Traição,PB,-6.8,-34.8,0.1730202243666721,0.20539551920052954,0.6037417649362086,0.15529713280524113,0.1344585578961752,0.47668940473639754,0.7010288803221103,72.28559,148.0,173.0,-25.0
2611606,Recife,PE,-8.2,-34.8,0.3313021178106935,0.39710517819777535,0.6153048341517557,0.25605690254309776,0.244892368654917,0.4733836680469673,0.9992184734466943,27.460838,141.0,174.0,-33.0
2932903,Valença,BA,-13.4,-38.8,0.304965261677774,0.36520620606368737,0.6614701114414675,0.20171627928024083,0.18533445063331833,0.468967685268819,0.7368462398661653,48.297213,108.0,175.0,-67.0
2925501,Prado,BA,-17.2,-39.0,0.16275939959586333,0.1929676970722964,0.5231610391963404,0.18853971474273445,0.1708927916421246,0.4676268591269083,0.6625685329224495,57.920574,188.0,176.0,12.0
2310209,Paracuru,CE,-3.8,-38.2,0.11194881458637015,0.13142635640678624,0.4620051775228802,0.17251160533935456,0.15332580825899128,0.4649807432485325,0.7307241216671089,57.880859,212.0,177.0,35.0
2920700,Maraú,BA,-14.0,-38.8,0.28446832531471616,0.3403804941951357,0.6584566512667068,0.18926473340365044,0.17168742003205104,0.464896835330844,0.6296564879192322,59.966176,111.0,178.0,-67.0
2922003,Mucuri,BA,-18.2,-39.4,0.42609636284338087,0.511919147090212,0.5738629833439415,0.35275320612169037,0.3508725760159516,0.4588130722623111,0.3783990646049739,47.571783,166.0,179.0,-13.0
4202305,Biguaçu,SC,-27.4,-48.4,0.15801686091031755,0.18722357527539124,0.36633277262489683,0.3546717756130585,0.352975349183144,0.45744114915082096,0.8341277490337166,21.326041,244.0,180.0,64.0
2404408,Grossos,RN,-4.8,-37.2,0.25471460047342037,0.3043430402633629,0.6269964793389875,0.1852469202349975,0.1672838528118662,0.4570674490827269,0.7043239679796867,53.206174,128.0,181.0,-53.0
2707800,Roteiro,AL,-10.0,-35.8,0.27030042673354254,0.3232204580936915,0.6172602878309152,0.19960559674592182,0.1830211194677828,0.4551606989943395,0.6728990814131333,50.485504,137.0,182.0,-45.0
2703759,Jequiá da Praia,AL,-10.0,-35.8,0.27030042673354254,0.3232204580936915,0.6170065638595238,0.19960559674592182,0.1830211194677828,0.4549301887505029,0.6246837503971984,54.328047,139.0,183.0,-44.0
2407203,Macau,RN,-5.0,-36.6,0.2809036123709678,0.33606294473954523,0.6037052799045729,0.21513790852501394,0.2000447032266645,0.45431007596764494,0.7568240169301687,40.916624,149.0,184.0,-35.0
4206009,Governador Celso Ramos,SC,-27.4,-48.4,0.15801686091031755,0.18722357527539124,0.36351060253369366,0.3546717756130585,0.352975349183144,0.45361255727633454,0.7451679542159448,23.480803,246.0,185.0,61.0
2408102,Natal,RN,-5.8,-35.0,0.12919825085775014,0.1523187242798715,0.39597337003039734,0.24912136133052207,0.23729093955507188,0.4522248818247045,0.9630179592354524,26.864906,236.0,186.0,50.0
4201307,Araquari,SC,-26.6,-48.6,0.12197511781518679,0.14357012807375338,0.3163066381324409,0.3590694527363116,0.35779525145635166,0.4509081155300444,0.6318957150406177,26.998449,256.0,187.0,69.0
3201605,Conceição da Barra,ES,-18.6,-39.6,0.255598042252433,0.3054130572976128,0.5292368312329421,0.25367770564459197,0.24228474280651593,0.4483255639255024,0.55155282562628,45.167266,182.0,188.0,-6.0
2301000,Aquiraz,CE,-3.8,-38.2,0.11194881458637015,0.13142635640678624,0.4473603465048726,0.17251160533935456,0.15332580825899128,0.4480507583492111,0.6825606557740237,57.604966,218.0,189.0,29.0
2800605,Barra dos Coqueiros,SE,-10.8,-36.8,0.34531688165199403,0.4140797388280654,0.614010091795251,0.24022252811015882,0.227537720920413,0.4453218241598759,0.8089334183194957,32.36456,143.0,190.0,-47.0
3548500,Santos,SP,-24.0,-46.4,0.7430999138589911,0.8958711035887091,0.5231447565284743,0.688589256091091,0.7189525635424602,0.4447624065614968,0.9515058076764372,8.686797,189.0,191.0,-2.0
4202107,Barra Velha,SC,-26.6,-48.6,0.12197511781518679,0.14357012807375338,0.311977125083582,0.3590694527363116,0.35779525145635166,0.4444621127462448,0.8132153017450813,20.396678,257.0,192.0,65.0
2925303,Porto Seguro,BA,-16.6,-39.0,0.21264617555227425,0.2533901282106875,0.550822626116486,0.19672927907175483,0.1798686438067389,0.4444483267243431,0.8438093740558413,39.099706,178.0,193.0,-15.0
4216602,São José,SC,-27.8,-48.4,0.42058626616919487,0.5052453657026799,0.45959118696013523,0.5254658451051906,0.5401675192137098,0.4420652402901163,0.9242715472593614,11.76247,213.0,194.0,19.0
2922607,Nilo Peçanha,BA,-13.8,-38.8,0.32789916385388174,0.39298354982671696,0.6476810508912614,0.20229089404407824,0.1859642347054127,0.44084522043571284,0.4782776580712677,65.672449,118.0,195.0,-77.0
3304151,Quissamã,RJ,-22.2,-41.4,0.46287674733405687,0.5564672303552687,0.5287252761518386,0.41838812999707853,0.42280917115979466,0.4379919015224816,0.41158647407100185,33.144585,183.0,196.0,-13.0
4202057,Balneário Barra do Sul,SC,-26.6,-48.6,0.12197511781518679,0.14357012807375338,0.3062377761893389,0.3590694527363116,0.35779525145635166,0.43591707349310316,0.736967802839265,21.674023,260.0,197.0,63.0
3510500,Caraguatatuba,SP,-23.6,-45.2,0.27526473177214644,0.3292331813774551,0.44193781016903305,0.3739021503608562,0.3740520504424174,0.43579178606223956,0.8844371851844413,17.26561,220.0,198.0,22.0
4115705,Matinhos,PR,-26.0,-48.4,0.17714362908026532,0.2103897512908233,0.33764098427309924,0.4233730046269067,0.4282726483288941,0.43556183872336346,0.8051841508345245,16.547095,252.0,199.0,53.0
3304524,Rio das Ostras,RJ,-22.6,-41.8,0.21475324579698407,0.2559421934488976,0.45572657269349487,0.2745120386330152,0.26511939985777855,0.4306269163700521,0.887679219617578,23.71822,215.0,200.0,15.0
2905404,Cairu,BA,-13.6,-38.8,0.3167250385663284,0.3794495460195982,0.6381229611096226,0.19469423811368944,0.17763821663690738,0.4302590845678387,0.7471861327161231,41.985491,125.0,201.0,-76.0
3304755,São Francisco de Itabapoana,RJ,-21.6,-40.8,0.13202287295266532,0.15573988210676967,0.46936398766720017,0.16928220258709215,0.14978634748675101,0.4290339021387851,0.678484322575404,54.533996,206.0,202.0,4.0
3305000,São João da Barra,RJ,-21.8,-40.8,0.20856118135081209,0.24844241860014382,0.47979078310709583,0.23849019004047572,0.22563905943026402,0.42747281468057063,0.7250385629190083,33.640207,202.0,203.0,-1.0
2508604,Lucena,PB,-7.0,-34.8,0.1088466946594748,0.12766909560826037,0.468576783941681,0.14291990535353102,0.1208929811022208,0.42472613273991355,0.7234512325823481,62.151013,208.0,204.0,4.0
3202801,Itapemirim,ES,-21.0,-40.8,0.2247863614562541,0.2680942162726506,0.5284177679977787,0.20546025133337165,0.1894378849928564,0.4214917595506155,0.6996505461438101,40.41588,184.0,205.0,-21.0
2411056,Tibau,RN,-4.8,-37.2,0.25471460047342037,0.3043430402633629,0.5855438182708155,0.1852469202349975,0.1672838528118662,0.41977874940948456,0.6084686845296005,52.21888,160.0,206.0,-46.0
4205407,Florianópolis,SC,-27.8,-48.4,0.42058626616919487,0.5052453657026799,0.43904425596316893,0.5254658451051906,0.5401675192137098,0.4189933269126488,0.9656440842910129,10.153633,222.0,207.0,15.0
2513703,Santa Rita,PB,-7.0,-34.8,0.1088466946594748,0.12766909560826037,0.4625521100463747,0.14291990535353102,0.1208929811022208,0.41822932641524324,0.8551798775084208,51.050057,211.0,208.0,3.0
2700607,Barra de São Miguel,AL,-10.0,-35.8,0.27030042673354254,0.3232204580936915,0.5756010441591579,0.19960559674592182,0.1830211194677828,0.41731294513743505,0.6889502480168582,41.682098,164.0,209.0,-45.0
2903409,Belmonte,BA,-16.0,-38.8,0.297165970953246,0.3557597726613194,0.5559367451038552,0.22981827301241298,0.21613454342666322,0.41461741329708207,0.5020042534560599,47.846495,175.0,210.0,-35.0
2305357,Icapuí,CE,-4.6,-37.4,0.10748094729889307,0.1260149142292253,0.44599283371374604,0.14804511939353981,0.12651027180132535,0.4129659864046241,0.7588381680114616,53.667813,219.0,211.0,8.0
3203320,Marataízes,ES,-21.0,-40.8,0.2247863614562541,0.2680942162726506,0.51529782664829,0.20546025133337165,0.1894378849928564,0.4086590125640579,0.8090515040528016,32.954795,191.0,212.0,-21.0
2914901,Itacaré,BA,-14.4,-38.8,0.32672278756537204,0.39155873305067557,0.6238589371887984,0.18725732496813702,0.16948727840945957,0.4011336773025583,0.6026593247664703,47.74636,131.0,213.0,-82.0
4212809,Balneário Piçarras,SC,-26.8,-48.4,0.1737572713636007,0.20628822414214748,0.3303614692411912,0.37388483841901654,0.37403307636462857,0.4002637506436347,0.7748145064223315,16.759901,253.0,214.0,39.0
2110278,Santo Amaro do Maranhão,MA,-2.4,-42.8,0.2326749385033206,0.27764879249587143,0.38295608580456575,0.3665080817104192,0.36594807025068105,0.39905222178017374,0.14154802036345243,93.236682,240.0,215.0,25.0
2313500,Trairi,CE,-3.2,-39.2,0.09548744606765495,0.11148848937294902,0.4411245145809419,0.1297891901452266,0.10650157347779454,0.3969817702256254,0.6488778207137175,69.208688,221.0,216.0,5.0
3202405,Guarapari,ES,-20.6,-40.4,0.2626355728014729,0.31393685337044847,0.5155508564672192,0.22349842401147216,0.20920791973141767,0.3963643483588561,0.8634266835887038,26.400476,190.0,217.0,-27.0
4218004,Tijucas,SC,-27.2,-48.4,0.1294427736274292,0.15261488814152516,0.30516738462504267,0.3237611071195097,0.3190969181017334,0.3960155587015549,0.8019256431699311,18.60561,261.0,218.0,43.0
3205002,Serra,ES,-20.4,-40.2,0.2925243866892066,0.35013792598571924,0.5143419602618624,0.24455589154020632,0.2322871346817559,0.39425543894798015,0.8870217105368109,22.915455,192.0,219.0,-27.0
4212502,Penha,SC,-26.8,-48.4,0.1737572713636007,0.20628822414214748,0.32454861379634586,0.37388483841901654,0.37403307636462857,0.39247987322610184,0.7942926746698236,15.75951,255.0,220.0,35.0
3200409,Anchieta,ES,-21.0,-40.8,0.2247863614562541,0.2680942162726506,0.4972810595176775,0.20546025133337165,0.1894378849928564,0.3910366308823069,0.7221324376973717,33.991585,196.0,221.0,-25.0
2905701,Camaçari,BA,-12.8,-38.0,0.395216412797339,0.474517618940864,0.5787419602234144,0.24590981685356972,0.23377105164808526,0.3902464814593573,0.5400080724864166,36.697015,163.0,222.0,-59.0
4202453,Bombinhas,SC,-27.2,-48.4,0.1294427736274292,0.15261488814152516,0.30049753048219885,0.3237611071195097,0.3190969181017334,0.38945803564807585,0.7741406488743382,18.683031,262.0,223.0,39.0
4213500,Porto Belo,SC,-27.2,-48.4,0.1294427736274292,0.15261488814152516,0.2993311853282204,0.3237611071195097,0.3190969181017334,0.38782022534360455,0.7811855547257066,18.370313,263.0,224.0,39.0
2921005,Mata de São João,BA,-12.6,-37.8,0.3454410997987723,0.41423019077201156,0.5693360684779941,0.21861711372010567,0.20385795021110292,0.3818727815825885,0.47658343772970907,45.805553,168.0,225.0,-57.0
2413201,Senador Georgino Avelino,RN,-6.2,-35.0,0.10813153440719467,0.12680289970227382,0.42666152007072666,0.13537865105161384,0.11262768382506184,0.36645529433436097,0.6342437524189906,57.777042,225.0,226.0,-1.0
2408201,Nísia Floresta,RN,-6.2,-35.0,0.10813153440719467,0.12680289970227382,0.42517037650618966,0.13537865105161384,0.11262768382506184,0.3648812411988949,0.6228964791089558,58.372396,227.0,227.0,0.0
2403251,Parnamirim,RN,-5.8,-35.0,0.12919825085775014,0.1523187242798715,0.3272319627213839,0.24912136133052207,0.23729093955507188,0.36471529217812926,0.5916574977352679,29.144681,254.0,228.0,26.0
2800308,Aracaju,SE,-11.0,-37.0,0.317202343534054,0.3800276536641895,0.561296184151354,0.1943813085456602,0.17729524240436928,0.36405438721314726,0.9722174808193105,23.660544,174.0,229.0,-55.0
2312403,São Gonçalo do Amarante,CE,-3.8,-38.2,0.11194881458637015,0.13142635640678624,0.373563915406924,0.17251160533935456,0.15332580825899128,0.3627392608948643,0.4973868630525923,53.129316,242.0,230.0,12.0
2111003,São João Batista,MA,-2.4,-44.2,0.3410907831729488,0.4089611249381382,0.4244751638387489,0.35890687584659814,0.3576170654053209,0.3610136915544743,0.13833502650203927,81.199948,228.0,231.0,-3.0
2910503,Entre Rios,BA,-12.4,-37.8,0.2782728546533175,0.33287659376798906,0.49424937952569653,0.217346009146254,0.20246480568200653,0.35747227310376034,0.3567241975639353,54.641099,197.0,232.0,-35.0
3301306,Casimiro de Abreu,RJ,-22.6,-41.8,0.21475324579698407,0.2559421934488976,0.3865873977527066,0.2745120386330152,0.26511939985777855,0.3538049639688159,0.5357268974224467,27.276571,239.0,233.0,6.0
2906303,Canavieiras,BA,-15.6,-38.8,0.1944037188333118,0.2312950225686694,0.5501016074052845,0.13020601697367604,0.10695842024522871,0.35277446045506355,0.7240368328996176,49.76622,180.0,234.0,-54.0
3202207,Fundão,ES,-20.0,-40.0,0.4006116402984539,0.48105227178046445,0.4898543711511811,0.29867168150711826,0.29159863294950594,0.35271293580508073,0.3995241455373365,33.070934,198.0,235.0,-37.0
2414407,Touros,RN,-5.2,-35.4,0.08888438914168155,0.10349092399087038,0.4037999800452227,0.12081916284451628,0.09667032535163679,0.35217585689362174,0.6088147926134346,65.285199,231.0,236.0,-5.0
3205200,Vila Velha,ES,-20.4,-40.2,0.2925243866892066,0.35013792598571924,0.46870030894650655,0.24455589154020632,0.2322871346817559,0.3505416997310445,0.9479016103330994,17.306213,207.0,237.0,-30.0
2101707,Barreirinhas,MA,-2.4,-42.8,0.2326749385033206,0.27764879249587143,0.3420868109636303,0.3665080817104192,0.36594807025068105,0.34984455607489084,0.12159839782573441,85.330285,250.0,238.0,12.0
2503209,Cabedelo,PB,-7.0,-34.8,0.1088466946594748,0.12766909560826037,0.39826766426024,0.14291990535353102,0.1208929811022208,0.3489071355018632,0.8403361561373243,37.198274,235.0,239.0,-4.0
2412559,São Miguel do Gostoso,RN,-5.0,-35.6,0.022372818808337743,0.022932685834045407,0.1763440209495699,0.126320143338098,0.10269946019777855,0.34655349892604514,0.5722181238610552,63.53694,276.0,240.0,36.0
2913606,Ilhéus,BA,-15.0,-38.8,0.21584591615811388,0.25726562633038935,0.5502922431526999,0.13592605157946244,0.11322764079656884,0.34324801031597413,0.8560556726700396,37.873359,179.0,241.0,-62.0
4211306,Navegantes,SC,-27.0,-48.4,0.07691219487377644,0.08899030594411576,0.21101911641676502,0.2955224446551603,0.28814703488166205,0.3428258484512964,0.8290384337521646,15.334001,273.0,242.0,31.0
2414209,Tibau do Sul,RN,-6.2,-35.0,0.10813153440719467,0.12680289970227382,0.4032391653618752,0.13537865105161384,0.11262768382506184,0.3417306254652619,0.7492558546544688,43.163516,232.0,243.0,-11.0
4317301,Santa Vitória do Palmar,RS,-33.6,-53.0,0.761553628394674,0.9182220828693523,0.36561545624161534,0.9450168373573199,1.0,0.3401012944260568,0.18081682291791992,19.975454,245.0,244.0,1.0
3200607,Aracruz,ES,-19.8,-40.0,0.40320920553580997,0.48419842030725563,0.4592983088213755,0.3189631126823624,0.31383826366979156,0.3370475055763737,0.41567063769867374,27.252041,214.0,245.0,-31.0
2304251,Cruz,CE,-2.8,-40.4,0.20629401899044708,0.2456964511774665,0.5545784062873839,0.1255129953909686,0.1018148172110042,0.33517116871072683,0.654857412438232,52.802006,176.0,246.0,-70.0
2310258,Paraipaba,CE,-3.2,-39.0,0.12925412728200114,0.1523864013211683,0.40079064642518314,0.15352811356490434,0.13251969344140138,0.3350815304392636,0.47311885523731767,56.124732,233.0,247.0,-14.0
2304400,Fortaleza,CE,-3.8,-38.2,0.11194881458637015,0.13142635640678624,0.3487116537052544,0.17251160533935456,0.15332580825899128,0.3340090956368363,0.8308149308770334,27.469572,249.0,248.0,1.0
3204203,Piúma,ES,-21.0,-40.8,0.2247863614562541,0.2680942162726506,0.438881090580115,0.20546025133337165,0.1894378849928564,0.3339150321315804,0.7652036042180973,24.12759,223.0,249.0,-26.0
2932507,Una,BA,-15.2,-38.8,0.2512704095705661,0.3001714660602711,0.5624365406352324,0.1409586279504152,0.11874339959618332,0.33267503232694123,0.5874242705828043,49.816882,173.0,250.0,-77.0
2303501,Cascavel,CE,-4.0,-38.0,0.08697364734482628,0.10117665006896752,0.35234098274748293,0.1371053465209241,0.11452016096342654,0.33241028290445673,0.5173404327427712,58.570196,248.0,251.0,-3.0
4208302,Itapema,SC,-27.2,-48.4,0.1294427736274292,0.15261488814152516,0.25720785033108645,0.3237611071195097,0.3190969181017334,0.32866961123793326,0.8480813592210044,12.572659,267.0,252.0,15.0
3204906,São Mateus,ES,-18.8,-39.6,0.24766221302817895,0.29580124964647314,0.41566523824086177,0.22698309254126683,0.21302715459050356,0.3147087615009363,0.40493798466788095,36.606428,229.0,253.0,-24.0
2411601,São Bento do Norte,RN,-4.8,-36.0,0.029433395664656182,0.03148439539473098,0.20185380214255447,0.11843321360577601,0.09405529886441358,0.3128988896976639,0.5408164048889968,61.473357,274.0,254.0,20.0
4208203,Itajaí,SC,-27.0,-48.4,0.07691219487377644,0.08899030594411576,0.19114761945051872,0.2955224446551603,0.28814703488166205,0.31054221973020907,0.8292708928107435,12.919344,275.0,255.0,20.0
2307254,Jijoca de Jericoacoara,CE,-2.8,-40.6,0.15579825523509905,0.18453641928937875,0.389960058811732,0.16837994993383007,0.14879746870084126,0.30971483127866994,0.4140169674877248,49.88575,238.0,256.0,-18.0
2402600,Ceará-Mirim,RN,-5.6,-35.0,0.0843281776763031,0.09797248010988435,0.22989059714161728,0.23650187766704103,0.22345984730077606,0.3058974495458015,0.2391918647271771,56.306555,271.0,257.0,14.0
2509305,Mataraca,PB,-6.6,-34.8,0.19766752527447934,0.2352481166734637,0.46615881576564727,0.14316380056571293,0.12116029292495653,0.30054307726730467,0.42859726726915903,56.265747,210.0,258.0,-48.0
2910602,Esplanada,BA,-12.2,-37.6,0.32584202727494216,0.3904919638121818,0.4262720229518708,0.24734168858751468,0.23534039874473567,0.29259507027755355,0.20386237511612296,58.251533,226.0,259.0,-33.0
2303709,Caucaia,CE,-3.6,-38.6,0.08493288958804074,0.09870490194202396,0.3754464055327727,0.10063279842477714,0.07454584894566389,0.283343658441809,0.8286901644806369,42.921873,241.0,260.0,-19.0
3205309,Vitória,ES,-20.4,-40.2,0.2925243866892066,0.35013792598571924,0.3925595266675956,0.24455589154020632,0.2322871346817559,0.2776171186873701,0.9365779231736826,11.791797,237.0,261.0,-24.0
2304459,Fortim,CE,-4.4,-37.6,0.10517153337518384,0.12321777207882281,0.44874842729147857,0.0870838820178871,0.05969608822908748,0.2746259798193676,0.7048917158997714,59.913484,216.0,262.0,-46.0
2306405,Itapipoca,CE,-3.0,-39.4,0.1288254514720865,0.1518671928915056,0.2588985030116812,0.2402406424792831,0.22755757446729077,0.27105744731806736,0.19066988811968916,56.90454,265.0,263.0,2.0
