grid_lat,grid_lon,production_compound_count,n_episodes_hs,n_compound_zos,n_compound_ssh_total,rayleigh_R_hs,rayleigh_p_hs,rayleigh_R_compound_zos,rayleigh_p_compound_zos,rayleigh_R_compound_ssh_total,rayleigh_p_compound_ssh_total,latitude_band,sig_hs,sig_compound_zos,sig_compound_ssh
-24.2,-46.4,249,551,336,251,0.013027037599873338,0.910805528247856,0.02498256563977707,0.8110481155668197,0.40749292079385546,4.431452533276244e-19,SP/RJ,False,False,True
-24.2,-46.2,245,560,330,247,0.021360446755998113,0.774675163899544,0.017109278415758846,0.908045495211631,0.40701506481996985,9.162578526184138e-19,SP/RJ,False,False,True
-24.2,-46.0,239,554,318,242,0.027064937224909946,0.6666307266667381,0.016339402616769482,0.9187229985475631,0.40481415604859916,3.0410052886502585e-18,SP/RJ,False,False,True
-24.2,-45.8,243,555,323,248,0.026644169647528502,0.6745456184768448,0.04675882196174116,0.49386385597338606,0.4063930717260743,8.781316047469553e-19,SP/RJ,False,False,True
-24.2,-45.6,232,542,311,237,0.017046684960702007,0.8543915871692939,0.03617151275931454,0.6660540560158723,0.4052186032496584,6.2307919832995505e-18,SP/RJ,False,False,True
-24.2,-45.4,224,546,306,231,0.015261890496055855,0.8806736296609639,0.04073237764349217,0.6022555133229658,0.4472312755109182,8.495966136469904e-21,SP/RJ,False,False,True
-24.2,-45.2,197,540,284,204,0.01851759330145276,0.8310950412821393,0.025330736120003645,0.8336547022919704,0.45434469447612336,4.3064257896558858e-19,SP/RJ,False,False,True
-24.2,-45.0,166,531,263,171,0.026323033786129088,0.6923606584288696,0.01103092274008061,0.9685624306547624,0.5508501588549912,1.093467619848768e-22,SP/RJ,False,False,True
-24.0,-46.4,285,577,375,292,0.026712489323707043,0.6626958982667419,0.030887162019014997,0.6995174327508822,0.3673569600926609,3.3917865841522536e-18,SP/RJ,False,False,True
-24.0,-46.2,273,569,357,282,0.019204750191512864,0.8108315813512033,0.028546376718555134,0.7478375135539977,0.36428788603225454,2.4016461825014004e-17,SP/RJ,False,False,True
-24.0,-46.0,264,552,347,269,0.014862682642330339,0.885296434997646,0.01846692479499856,0.8885395693070564,0.36609400269728515,9.372781662529753e-17,SP/RJ,False,False,True
-24.0,-45.8,271,571,345,278,0.012372496878230534,0.91637029276071,0.015889110958150116,0.9166960406024347,0.3779308863191879,2.586282935307478e-18,SP/RJ,False,False,True
-24.0,-45.6,254,558,335,262,0.021688149772146014,0.7693068221832844,0.035029430633043514,0.6632668387948073,0.38209260162258396,1.0897297250231224e-17,SP/RJ,False,False,True
-24.0,-45.4,244,540,315,253,0.014690718860605396,0.8900837701044345,0.02570705387499902,0.812310532522347,0.3796271121088869,6.299686453477644e-17,SP/RJ,False,False,True
-24.0,-45.2,230,539,306,235,0.026356088389711832,0.6878871636517438,0.017939248409397018,0.9063561407400679,0.412504675856248,2.3162568649831792e-18,SP/RJ,False,False,True
-24.0,-45.0,206,530,291,209,0.03243112207591627,0.5728893200088779,0.013489286214448374,0.9485108269933998,0.4412573669952883,1.4614410995470544e-18,SP/RJ,False,False,True
-24.0,-44.8,177,531,273,180,0.032531984390751854,0.570300058663693,0.01230976061575585,0.9595473778637925,0.5375086181734181,8.664968368792454e-23,SP/RJ,False,False,True
-23.8,-45.8,298,573,379,306,0.014820088659879988,0.8818370589300344,0.04238553656182522,0.5064683512024759,0.3272239081429564,2.7528849008478276e-15,SP/RJ,False,False,True
-23.8,-45.6,300,571,381,309,0.021386090817919676,0.7703144046548944,0.03966602105965402,0.5494092627615638,0.3349268271604379,3.951291167070947e-16,SP/RJ,False,False,True
-23.8,-45.4,289,576,355,299,0.03742939562004628,0.4464023168251803,0.059442972325902475,0.2854407052461343,0.3346012576042112,1.3117526973479863e-15,SP/RJ,False,False,True
-23.8,-45.2,225,571,279,226,0.03938590095130718,0.41257763066136177,0.02133043138793192,0.8809728474593159,0.32501664759674487,2.3809760615872495e-11,SP/RJ,False,False,True
-23.8,-45.0,217,529,273,220,0.03244284243201717,0.5732618190421089,0.006147458294086339,0.9897546227505535,0.38274339836018284,4.2004983226083605e-15,SP/RJ,False,False,True
-23.8,-44.8,216,534,288,218,0.03549958533656095,0.5104107410090032,0.024168633412750926,0.8453876948231099,0.42518221702545256,4.3722349632146475e-18,SP/RJ,False,False,True
-23.8,-44.6,200,529,284,203,0.03492406272141601,0.5247660060334063,0.02658512713458622,0.8183996204940469,0.47220417957620797,2.638147714121832e-20,SP/RJ,False,False,True
-23.6,-45.2,181,574,210,184,0.028872873748904775,0.6199020295438616,0.03642549817266283,0.7572509494546136,0.3793843481470009,1.3788760079134667e-12,SP/RJ,False,False,True
-23.6,-45.0,218,530,262,219,0.03144531979875823,0.5923228960974054,0.007007046477059285,0.9872425916662106,0.3342032642972379,1.2653915061005686e-11,SP/RJ,False,False,True
-23.6,-44.8,221,528,284,223,0.03781473381866429,0.47021254994576206,0.02790373801676367,0.8018919063615718,0.36134592013998995,1.002749834510954e-13,SP/RJ,False,False,True
-23.6,-44.6,218,526,291,222,0.03881054918998984,0.4530118281333552,0.02956747578363959,0.7756754557718515,0.4141871755597089,1.454170193347718e-17,SP/RJ,False,False,True
-23.6,-44.4,214,518,291,221,0.033638769488604614,0.5566873526185269,0.02458581411216876,0.8389342636122359,0.4451430111424408,8.116737636571062e-20,SP/RJ,False,False,True
-23.6,-44.2,197,524,289,204,0.03746472219441056,0.4794837456771611,0.008982731402423998,0.9769894730899958,0.5213639998951913,2.830080959706225e-24,SP/RJ,False,False,True
-23.6,-44.0,181,526,284,188,0.040070396777104327,0.42994379057938836,0.005967741201699902,0.9899541493946986,0.5546967148218513,3.928286259971515e-25,SP/RJ,False,False,True
-23.4,-44.4,232,532,305,237,0.028207701351406465,0.6550883907753625,0.031502828264124545,0.7391388642334835,0.4027134733785106,9.785731162068284e-18,SP/RJ,False,False,True
-23.4,-44.2,227,523,305,236,0.043185356738319323,0.3772286293132545,0.03647230304560055,0.6668504338558824,0.43050678583904806,7.461218775208498e-20,SP/RJ,False,False,True
-23.4,-44.0,215,516,299,224,0.047140115598564555,0.31784999528766694,0.04671439704513395,0.5211316726485379,0.45866564120807357,3.9974737438260826e-21,SP/RJ,False,False,True
-23.4,-43.8,207,524,302,214,0.05269212616841501,0.23352032341990217,0.04040869188080406,0.6110912087435814,0.5183165211180849,3.943849000928289e-25,SP/RJ,False,False,True
-23.4,-43.6,196,518,291,203,0.03874696068640566,0.4596783249954494,0.05197457488874741,0.45599471315219764,0.5552849422893681,4.218314724088417e-27,SP/RJ,False,False,True
-23.4,-43.4,187,517,286,192,0.05581005739540096,0.19988197265044239,0.04032459627486079,0.6284915614680557,0.5656732526960665,1.3956771397982802e-26,SP/RJ,False,False,True
-23.4,-43.2,177,523,279,182,0.06191860810991406,0.13464120675175234,0.05149675271304109,0.4775682597158035,0.5840536939427393,8.76218324903105e-27,SP/RJ,False,False,True
-23.4,-43.0,166,537,269,170,0.0629735902076481,0.11887355492812023,0.05591404560287756,0.4316719582835604,0.604275820240286,1.038399388813971e-26,SP/RJ,False,False,True
-23.4,-42.8,146,537,250,151,0.06428635237297525,0.10866282742107335,0.042932500303488434,0.6312266229849927,0.6571647783471077,7.5609863459668235e-28,SP/RJ,False,False,True
-23.4,-42.6,134,540,237,139,0.06920573770006325,0.07524560603057719,0.04757424708121787,0.5853323007060443,0.6743165863229469,5.867276584258977e-27,SP/RJ,False,False,True
-23.4,-42.2,127,547,223,131,0.05724441993653173,0.1665754696753881,0.06440452724640386,0.3969779358772016,0.6924013411300941,9.72639371859187e-27,SP/RJ,False,False,True
-23.4,-42.0,130,557,227,135,0.04543299255639852,0.3168597145538972,0.061236580375490596,0.4273495557632368,0.6994658234159985,4.491830055368445e-28,SP/RJ,False,False,True
-23.2,-44.4,243,536,311,247,0.05244506460416908,0.22903102629889507,0.06024935044480052,0.3236368433108503,0.37601658619115697,2.881064203582267e-16,SP/RJ,False,False,True
-23.2,-44.2,245,533,319,248,0.041614791357573414,0.3974930145292492,0.04927690551587791,0.46123135795290726,0.37340872726429425,4.05352093001375e-16,SP/RJ,False,False,True
-23.2,-44.0,238,532,308,242,0.03479738776248967,0.5253103939570073,0.041748587800225924,0.584973308101371,0.41727684537851334,3.066821817479595e-19,SP/RJ,False,False,True
-23.2,-43.8,228,521,304,232,0.048196460675815005,0.2982655364079266,0.04853395488512323,0.48903125212535525,0.415271949861596,2.3104576051653435e-18,SP/RJ,False,False,True
-23.2,-43.6,227,519,301,231,0.05081098687160463,0.26197532364030884,0.05521286077529823,0.39981215027698913,0.44074496370760313,2.803737897488919e-20,SP/RJ,False,False,True
-23.2,-43.4,218,518,297,224,0.05262537966352288,0.2383123723459506,0.06130100039445294,0.32783708570308995,0.4755478347068662,1.6903069691112267e-22,SP/RJ,False,False,True
-23.2,-43.2,213,527,297,220,0.05392217014369658,0.21611061366118436,0.04867597861873988,0.49513307735599715,0.49662660083788057,6.892046741008997e-24,SP/RJ,False,False,True
-23.2,-43.0,203,531,293,209,0.0630277025205944,0.12129841869986209,0.056852873239690405,0.388214608937934,0.5301070618126335,1.3504536925818492e-25,SP/RJ,False,False,True
-23.2,-42.8,190,535,289,195,0.07076342776950344,0.0685738295733316,0.0531731992210615,0.4420738213046218,0.5470680683700366,2.2465155264695084e-25,SP/RJ,False,False,True
-23.2,-42.6,179,541,287,185,0.0632973004112664,0.11443932452357795,0.030917650314449565,0.7603843616233862,0.5926519941749628,5.8391983774414365e-28,SP/RJ,False,False,True
-23.2,-42.4,166,547,280,170,0.059859825474931586,0.14086213539189965,0.030389853069462073,0.7724484202619885,0.6155623509077951,1.1988472330752315e-27,SP/RJ,False,False,True
-23.2,-42.2,160,540,277,164,0.05002557449434659,0.25898761195017583,0.03978917996762302,0.6453759165448081,0.6282612135331794,9.727347537167496e-28,SP/RJ,False,False,True
-23.2,-42.0,158,552,281,161,0.04746733380694508,0.2884276206312608,0.04287008576319558,0.597051290120684,0.661693327250424,4.811213251533043e-30,SP/RJ,False,False,True
-23.2,-41.8,154,549,274,157,0.039694764610590544,0.42122091613141927,0.037919555578772454,0.6747553220188709,0.6635971182457707,1.8027032588277162e-29,SP/RJ,False,False,True
-23.0,-44.4,269,603,340,274,0.057686858699907306,0.1344378987027844,0.06560904493635197,0.23154819247212766,0.3514111297667843,8.752678081792749e-16,SP/RJ,False,False,True
-23.0,-44.0,244,602,320,248,0.06761728864292788,0.06371950886432833,0.05821220479258288,0.3383770243921387,0.41470129704402914,1.8427699724728288e-19,SP/RJ,False,False,True
-23.0,-43.4,245,540,322,252,0.05240963815779269,0.22697837918754876,0.0818139597243735,0.11583658393246427,0.3696589999880142,4.688236672339328e-16,SP/RJ,False,False,True
-23.0,-43.2,236,540,313,244,0.06561446934815883,0.0977648925611448,0.07712425846278458,0.15542923567656713,0.4087446153092762,1.0725857853881766e-18,SP/RJ,False,False,True
-23.0,-43.0,229,544,309,238,0.06303796875463161,0.11510620211934736,0.07911639957668307,0.14456122424950998,0.41388914360713075,1.1042568879738062e-18,SP/RJ,False,False,True
-23.0,-42.8,230,541,310,239,0.06939638878122757,0.07382116072756323,0.06585141534738168,0.26091142176229415,0.43583643871678435,1.627546846694078e-20,SP/RJ,False,False,True
-23.0,-42.6,227,546,315,237,0.06295426114611648,0.11485428926092296,0.050830804489320536,0.443471908884476,0.44332617530972246,5.730330146890498e-21,SP/RJ,False,False,True
-23.0,-42.4,218,539,315,230,0.06566303100241198,0.09784993854326292,0.03540736025177151,0.6740800601442537,0.49251672100878247,1.5438831838332668e-24,SP/RJ,False,False,True
-23.0,-42.2,217,543,317,225,0.06588804565274087,0.09463965629570506,0.03517690113961376,0.6758643458875254,0.5117368806900269,9.46858515067365e-26,SP/RJ,False,False,True
-23.0,-42.0,201,544,302,206,0.055292169218839296,0.18959370646562382,0.03467546195695973,0.6958445745664252,0.5222003006644986,1.4336167536128556e-24,SP/RJ,False,False,True
-23.0,-41.8,183,547,292,187,0.03760301627556202,0.4616182720473763,0.03579965734648061,0.6881759603977365,0.5700620994728418,2.745068825033503e-26,SP/RJ,False,False,True
-23.0,-41.6,172,555,289,176,0.034768614593881385,0.5114458554107212,0.04008675239832212,0.6288951333951195,0.6238756428652334,2.5005857725812368e-29,SP/RJ,False,False,True
-22.8,-41.8,163,550,238,166,0.02706321003497375,0.6686215667588117,0.06247640940386707,0.3953677457606302,0.5209383845165145,5.2027880191745696e-20,SP/RJ,False,False,True
-22.8,-41.6,174,541,274,178,0.0381431841116144,0.4553627898495168,0.05742363897631119,0.4055128192781316,0.570013798929047,4.53020389879039e-25,SP/RJ,False,False,True
-22.6,-41.8,125,503,184,129,0.022106464235943566,0.7822353211798401,0.02774669563436548,0.8682285905524941,0.5599684058861298,5.4417831086375825e-18,SP/RJ,False,False,True
-22.6,-41.6,170,525,260,174,0.026071721816582,0.7000654430027725,0.05338249814295087,0.477103546192161,0.5391467574585436,3.392023210774479e-22,SP/RJ,False,False,True
-22.6,-41.4,177,544,274,182,0.030594578265587462,0.6011863014313414,0.044430146097952455,0.5826515895157767,0.579900206571025,1.9669509766249132e-26,SP/RJ,False,False,True
-22.4,-41.6,167,519,248,171,0.0416030025128979,0.4074597042895573,0.04509275649806988,0.6044044312865857,0.5169208804444452,2.73755997162353e-20,SP/RJ,False,False,True
-22.4,-41.4,175,527,261,178,0.027433385623729316,0.6727957015844626,0.05608656931471519,0.4403875201255155,0.5492334340376314,1.9420476567955112e-23,SP/RJ,False,False,True
-22.4,-41.2,175,536,267,180,0.022787498053146737,0.7572171168993536,0.03927385212686719,0.6628426280941043,0.5852711662718703,1.3310182331474823e-26,SP/RJ,False,False,True
-22.4,-41.0,159,553,261,164,0.028554070036840778,0.6372683832051149,0.05341553139051479,0.47530727980650933,0.6363501604262782,2.0562241089316203e-28,SP/RJ,False,False,True
-22.4,-40.8,134,553,225,141,0.041809434236999565,0.38052324998184556,0.05634105229489183,0.49007387200452973,0.7096116546839654,4.0383618308313226e-30,SP/RJ,False,False,True
-22.2,-41.4,179,545,275,185,0.028802061121906173,0.6364888179106291,0.045619751883850194,0.5646347553280752,0.5376604567714769,2.1443914425951877e-23,SP/RJ,False,False,True
-22.2,-41.2,177,515,263,182,0.030940485434603045,0.6110015565281812,0.04220573718650418,0.6263750525382458,0.5221964259517411,7.087182239663994e-22,SP/RJ,False,False,True
-22.2,-41.0,174,543,259,182,0.0148931338870251,0.886622351527904,0.04051435357742831,0.6541101859060379,0.6010398323836451,2.9809318462762456e-28,SP/RJ,False,False,True
-22.2,-40.8,159,543,250,167,0.025508751400037704,0.7025348624379711,0.06568984498223365,0.3403457845639293,0.6329426884321081,1.2484162331352938e-28,SP/RJ,False,False,True
-22.2,-40.6,139,556,228,145,0.031839841106590085,0.5693300126436422,0.05619900031922601,0.4871968916461377,0.6883431455507368,3.234186565692984e-29,SP/RJ,False,False,True
-22.0,-40.8,163,536,247,168,0.02319278964495038,0.7496962448561091,0.034193426069951245,0.7495443154315843,0.6178681808846196,1.5966232163688647e-27,SP/RJ,False,False,True
-22.0,-40.6,151,545,241,157,0.028966010608606287,0.6332135420659255,0.02529424102941479,0.8573609018086117,0.6393739485521028,1.792942122089411e-27,SP/RJ,False,False,True
-21.8,-40.8,137,528,188,141,0.03149069747951372,0.5926018728903257,0.03757227584002215,0.7673725044045712,0.6438580683378641,4.4986069710623045e-25,SP/RJ,False,False,True
-21.8,-40.6,135,548,221,140,0.030121211060215685,0.6084427090729482,0.04259958641428816,0.6700998612136994,0.672957507344116,4.8044172313013524e-27,SP/RJ,False,False,True
-21.6,-40.8,110,533,140,114,0.027447290688257606,0.6694917304934405,0.023980885046056267,0.9228986383117753,0.6544357250887703,4.6056114788941204e-21,SP/RJ,False,False,True
-21.6,-40.6,116,529,190,122,0.02477240515192581,0.7229787311642188,0.03677723043810847,0.7738339577181491,0.7109751804837502,3.2638084559542e-26,SP/RJ,False,False,True
-21.4,-40.8,104,499,124,107,0.030280743045032768,0.6330593354791906,0.04160134606716654,0.8074847599751445,0.6769428754002383,4.447974937835694e-21,SP/RJ,False,False,True
-21.4,-40.6,113,528,175,119,0.02159519536125298,0.7818990486365436,0.02335514362762629,0.9091943252929957,0.7193510519308549,3.75623783739937e-26,SP/RJ,False,False,True
-21.2,-40.8,100,460,123,102,0.033213517813708106,0.6022807210691925,0.038649406010207984,0.8327210463226816,0.6524876799670437,7.294738299942827e-19,SP/RJ,False,False,True
-21.2,-40.6,116,498,154,120,0.027830280267592513,0.6801781114442164,0.0472081185244785,0.7101478468010417,0.6951577293809571,1.0011890875987623e-24,SP/RJ,False,False,True
-21.2,-40.4,100,507,164,103,0.033096126121355,0.5741018108491555,0.046169270622950474,0.7056027085846609,0.8048720381366606,4.383121682583507e-28,SP/RJ,False,False,True
-21.0,-40.8,112,446,150,113,0.03231407927237953,0.6279388740862547,0.02782054857886223,0.8907128771883469,0.6024092623072081,4.680068450139677e-18,SP/RJ,False,False,True
-21.0,-40.6,121,483,169,123,0.02767166998015174,0.6910581518341761,0.043327462257710773,0.7287178744619697,0.6967178888431395,1.954980264459924e-25,SP/RJ,False,False,True
-21.0,-40.4,110,507,180,114,0.052681635673986496,0.24495203271448512,0.04470542769479616,0.6984275712929456,0.7640379937432804,4.129917833436486e-28,SP/RJ,False,False,True
-21.0,-40.2,86,511,134,88,0.04920004098726975,0.2904026761159186,0.039437459641771914,0.8124380754109299,0.817669874802752,9.29373640983196e-25,SP/RJ,False,False,True
-21.0,-29.4,55,515,40,56,0.0321498025194968,0.5874702436907743,0.07988324681450269,0.7768787131982136,0.8184421196864762,5.396145906592674e-16,SP/RJ,False,False,True
-21.0,-29.2,54,513,40,55,0.02297317772271234,0.7629854942322646,0.11836572648155888,0.5738686885251376,0.8227199591572028,7.195480225034084e-16,SP/RJ,False,False,True
-20.8,-40.4,112,486,182,113,0.047628129849800804,0.33222205511338027,0.05485381654141879,0.5789530920764152,0.7445582412720707,1.5781304237717347e-26,SP/RJ,False,False,True
-20.8,-40.2,99,513,164,103,0.05132228361364588,0.25903235499293537,0.027641111623118032,0.8825470173142458,0.7903995614049817,4.001792970672521e-27,SP/RJ,False,False,True
-20.8,-40.0,82,522,113,84,0.05112685909172482,0.25561854127762873,0.039883824157171226,0.836082646058038,0.816192639204224,1.4499177013051864e-23,SP/RJ,False,False,True
-20.8,-29.6,57,516,42,58,0.03815097303423195,0.47209190234369575,0.08232672503957615,0.7544574360060053,0.8104485436269581,2.994168153534201e-16,SP/RJ,False,False,True
-20.8,-29.4,55,516,36,56,0.03490960485939736,0.5334333084208519,0.15180496625911244,0.43919750154659376,0.8156945775840129,6.704474081470341e-16,SP/RJ,False,False,True
-20.8,-29.2,51,510,36,52,0.025933486609383247,0.7098371514114168,0.11865682176404348,0.6055701670098979,0.8512181073519791,5.566403555386668e-16,SP/RJ,False,False,True
-20.8,-29.0,50,512,40,51,0.021095824773666116,0.7963948573854376,0.05208991715805823,0.8982969122643842,0.8571865605211916,6.954949980353051e-16,SP/RJ,False,False,True
-20.8,-28.8,51,515,37,52,0.025041615969579097,0.7242022472363822,0.060365734494456716,0.8753480915860792,0.8615823253929557,2.4966586244821466e-16,SP/RJ,False,False,True
-20.8,-28.6,46,516,33,47,0.025070420696960416,0.7232096704176403,0.12221173468039034,0.6143259286211619,0.8636472828659609,6.737846588290337e-15,SP/RJ,False,False,True
-20.6,-40.4,118,444,177,120,0.050306356334033665,0.32527354378847356,0.04887975023649184,0.6557660088330669,0.7047582457459082,2.2768804329765383e-25,SP/RJ,False,False,True
-20.6,-40.2,109,491,189,113,0.03733978141949234,0.5045327277372506,0.04285378198879967,0.7072794775633898,0.7759943498373485,1.0441459431768502e-28,SP/RJ,False,False,True
-20.6,-40.0,88,520,142,90,0.04225390778052248,0.3953730435185899,0.022756083994559067,0.9293368552455123,0.804569905053752,1.5013188716387072e-24,SP/RJ,False,False,True
-20.6,-29.8,55,512,35,56,0.031315334867156076,0.6054849470084349,0.07775031772571735,0.8114930993721686,0.8085452591937923,1.1736317009753835e-15,SP/RJ,False,False,True
-20.6,-29.6,56,508,37,57,0.043581293294080885,0.38122433549590073,0.011309097720614333,0.9953422544678462,0.8067064535805841,7.415374209632188e-16,SP/RJ,False,False,True
-20.6,-29.4,53,516,38,54,0.03253329942925167,0.5794026492816977,0.0914928828867978,0.7300995848957719,0.8251317409861469,1.1195106497961503e-15,SP/RJ,False,False,True
-20.6,-29.2,49,510,42,50,0.02705864686284415,0.6885900886474037,0.07755068372880232,0.7788269281363085,0.8404447044804075,4.655553700375859e-15,SP/RJ,False,False,True
-20.6,-29.0,46,510,41,47,0.016050490318794006,0.8769853635224086,0.0435443401475857,0.9260454344835238,0.86174826883442,7.684485287152113e-15,SP/RJ,False,False,True
-20.6,-28.8,48,513,40,49,0.015831840709990355,0.8794445552924077,0.0710339223099017,0.8190852146859855,0.8603684330740053,2.1554284387219155e-15,SP/RJ,False,False,True
-20.6,-28.6,46,510,42,47,0.012526175728732393,0.9231659245206937,0.018679605785247407,0.9856219372883694,0.86213650930239,7.480964911216427e-15,SP/RJ,False,False,True
-20.4,-40.2,114,477,192,118,0.016753431645837532,0.8748067850450234,0.07142511955238441,0.3759900093922245,0.7468384561089105,7.549736329028872e-28,SP/RJ,False,False,True
-20.4,-40.0,102,494,157,105,0.02840434301191447,0.6715012152218386,0.021208826069885972,0.9320171592192705,0.8043591448731717,1.3611858225960478e-28,SP/RJ,False,False,True
-20.4,-39.8,80,505,113,83,0.04375879770216634,0.38041389318194757,0.0307900810619213,0.8988140781447781,0.8322536479483607,3.65219920408855e-24,SP/RJ,False,False,True
-20.4,-29.6,53,505,38,54,0.028047315352720634,0.6723716998043966,0.02414110526712093,0.9783780510870795,0.815345167045516,2.3564527384631133e-15,SP/RJ,False,False,True
-20.4,-29.4,52,509,43,53,0.02104794859486968,0.7982777415940674,0.02952563757038281,0.9636187517552868,0.8182364568994931,3.512572146855686e-15,SP/RJ,False,False,True
-20.4,-29.2,47,507,44,48,0.014965797913077353,0.8927490371227719,0.045631048341456766,0.9133595914953435,0.8253067809210832,4.730503010071371e-14,SP/RJ,False,False,True
-20.4,-29.0,46,509,43,47,0.009967221770935593,0.9507363772603322,0.10598419250123853,0.6195683971706679,0.8448952420277502,2.4212176720672414e-14,SP/RJ,False,False,True
-20.4,-28.8,49,508,42,50,0.012591188759856346,0.9226906456970582,0.05148020013454383,0.8957799147708051,0.8584218141271589,1.2546235234888608e-15,SP/RJ,False,False,True
-20.4,-28.6,46,509,41,47,0.020728077290545703,0.8037217504910175,0.09762119334671297,0.6791686542866933,0.8646069760781258,6.303718284199863e-15,SP/RJ,False,False,True
-20.2,-40.0,105,475,167,108,0.03173261506959093,0.6200703787801153,0.06051408961364977,0.5432020781463003,0.776311337671342,1.811743260715363e-27,SP/RJ,False,False,True
-20.2,-39.8,88,501,136,93,0.030838462224965932,0.6212050384151883,0.015274040528548374,0.968880860031408,0.8184205975878172,3.373225911731301e-26,SP/RJ,False,False,True
-20.2,-29.6,51,500,43,52,0.024650764848126436,0.7381764256241723,0.14079122229912908,0.42886192129670075,0.8181899454802076,6.527743396554641e-15,SP/RJ,False,False,True
-20.2,-29.4,52,504,43,53,0.02377650403342132,0.7522549619475669,0.16013406791128976,0.3339297992367247,0.8379861359921882,7.923608951444423e-16,SP/RJ,False,False,True
-20.2,-29.2,47,502,43,48,0.011097037769401167,0.9401096527489087,0.1047318712245263,0.626594942483818,0.8358741458894842,2.3288625562895655e-14,SP/RJ,False,False,True
-20.2,-29.0,48,503,40,49,0.009874102532214891,0.9521869346235977,0.09437211352061609,0.7028723153116194,0.8334046232123402,1.456210731155332e-14,SP/RJ,False,False,True
-20.2,-28.8,46,507,41,47,0.012832979900788221,0.91996781112849,0.10925133750579909,0.6157902291027888,0.8435085439292114,2.656918285077335e-14,SP/RJ,False,False,True
-20.2,-28.6,46,506,42,47,0.01873661939587078,0.8373803440327813,0.07641621999345624,0.784509869914219,0.8454101517207809,2.338983607584091e-14,SP/RJ,False,False,True
-20.0,-40.0,112,468,198,116,0.02262245782979706,0.787189911744911,0.03988070771182297,0.7303414281407232,0.7506882135698257,1.1880772293001336e-27,ES/BA-S,False,False,True
-20.0,-39.8,100,493,161,104,0.03306490163525086,0.5835696922374134,0.009891013883098801,0.9844201477060494,0.8000905169735927,4.935464886447563e-28,ES/BA-S,False,False,True
-20.0,-39.6,73,494,121,77,0.05001087002363872,0.29081776330136744,0.049953124491806104,0.7401712698470798,0.8274382195903964,3.400919908227525e-22,ES/BA-S,False,False,True
-19.8,-40.0,125,482,222,129,0.009466583593351882,0.9577665808264229,0.02504474407803653,0.8702668142434782,0.7332863221686909,2.271082409462129e-29,ES/BA-S,False,False,True
-19.8,-39.8,118,494,204,121,0.01669308925944899,0.8715099979042795,0.05053995595392399,0.5944435508500081,0.7707234779090303,2.5011205294543463e-30,ES/BA-S,False,False,True
-19.8,-39.6,97,496,161,100,0.044946727590337764,0.3673211136928561,0.024119758716300402,0.9108411750493903,0.8184393915660987,3.6747754351780715e-28,ES/BA-S,False,False,True
-19.8,-39.4,77,490,130,80,0.054154804032245984,0.23772741678653062,0.06035055771482255,0.6236951953824554,0.8333667983137886,2.3292329543211912e-23,ES/BA-S,False,False,True
-19.6,-39.6,108,495,192,111,0.0305255259381798,0.6307243896195507,0.011338687017800263,0.9756794304738269,0.7985689131075585,8.386859233632769e-30,ES/BA-S,False,False,True
-19.6,-39.4,90,495,158,93,0.046505655164417244,0.34298414169215524,0.02924986251104034,0.8739090584735146,0.8088503052979763,1.2880394229618786e-25,ES/BA-S,False,False,True
-19.4,-39.6,106,491,194,110,0.03942601472599911,0.46638923752161754,0.010680990836593632,0.9781660424411782,0.7729420377025372,9.674223536113572e-28,ES/BA-S,False,False,True
-19.4,-39.4,89,482,167,93,0.04641341849758708,0.354230093407776,0.04716724446560471,0.6903013357046139,0.8101330846022256,1.0774886658612199e-25,ES/BA-S,False,False,True
-19.2,-39.6,94,490,173,95,0.03227626942388618,0.6004516444907343,0.034364903934931586,0.8156468872936801,0.8034246096755796,7.901970295220712e-26,ES/BA-S,False,False,True
-19.2,-39.4,92,492,176,94,0.040829928676091046,0.44055814619610184,0.015591259042637223,0.9582327972030902,0.8029381576632585,1.5720957978412773e-25,ES/BA-S,False,False,True
-19.0,-39.6,90,469,166,91,0.03310770381917853,0.5982940054190624,0.018454410773714403,0.945190769000057,0.8092754398968878,4.269627991835764e-25,ES/BA-S,False,False,True
-19.0,-39.4,93,473,180,95,0.03041987599988613,0.6457531477599694,0.02425473899155464,0.8997716993226711,0.8151064174856951,1.4977859561408126e-26,ES/BA-S,False,False,True
-18.8,-39.6,94,487,180,95,0.0344977013535703,0.5603735031084928,0.028385158387227247,0.865320238064751,0.8108269185465341,2.7637746830316817e-26,ES/BA-S,False,False,True
-18.8,-39.4,89,472,183,91,0.027076852370906238,0.7076919164672676,0.01591467540458016,0.9548260877104923,0.8084902052206121,4.749859578625054e-25,ES/BA-S,False,False,True
-18.6,-39.6,98,492,198,100,0.024852987002868046,0.738132302702897,0.020129772570063088,0.9230823998011916,0.8036497902624683,3.425464742988875e-27,ES/BA-S,False,False,True
-18.6,-39.4,92,480,193,93,0.01833939099036652,0.8510491498208669,0.035459996765133804,0.7849556612442193,0.8071522511170985,1.630467431080075e-25,ES/BA-S,False,False,True
-18.4,-39.6,98,476,211,100,0.02490925350117302,0.7444722306321846,0.04053605534496398,0.7074912867220469,0.7812761929201865,9.149386416341816e-26,ES/BA-S,False,False,True
-18.4,-39.4,98,475,215,100,0.019842290202955245,0.829579030374999,0.01855358501926042,0.9288156650749512,0.7752985727685711,2.1595421688734122e-25,ES/BA-S,False,False,True
