grid_lat,grid_lon,hs_q90_m,zos_q90_m,fes_tide_daily_max_q90_m,VHM0_valid_fraction,zos_valid_fraction,tide_daily_max_valid_fraction,zos_to_fes_q90_ratio,wave_setup_proxy_q90_m,zos_plus_wave_setup_to_fes_q90_ratio,ssh_total_q90_m,hs_q90_ge_0p5_m,conditional_uses_ssh_total,conditional_ssh_q90_m
-19.4000000,-39.4000000,2.0999999,0.2432861,0.8648275,1.0000000,1.0000000,1.0000000,0.2813117,0.4200000,0.7669577,1.0276900,2.0999999,0,0.2432861
-19.2000000,-39.6000000,1.6600000,0.2518590,1.0445739,1.0000000,1.0000000,1.0000000,0.2411117,0.3320000,0.5589447,1.2020450,1.6600000,0,0.2518590
-19.2000000,-39.4000000,2.0599999,0.2447832,1.0054064,1.0000000,1.0000000,1.0000000,0.2434669,0.4120000,0.6532514,1.1653010,2.0599999,0,0.2447832
-19.0000000,-39.6000000,1.5599999,0.2528160,1.1718917,1.0000000,1.0000000,1.0000000,0.2157332,0.3120000,0.4819694,1.3281670,1.5599999,0,0.2528160
-19.0000000,-39.4000000,2.0200000,0.2457226,1.1313826,1.0000000,1.0000000,1.0000000,0.2171879,0.4040000,0.5742731,1.2892570,2.0200000,0,0.2457226
-18.8000000,-39.6000000,1.3300000,0.2549397,1.2801781,1.0000000,1.0000000,1.0000000,0.1991439,0.2660000,0.4069275,1.4352570,1.3300000,0,0.2549397
-18.8000000,-39.4000000,1.8800000,0.2474049,1.2402110,1.0000000,1.0000000,1.0000000,0.1994861,0.3760000,0.5026604,1.3981730,1.8800000,0,0.2474049
-18.6000000,-39.6000000,1.3400000,0.2586121,1.3754586,1.0000000,1.0000000,1.0000000,0.1880188,0.2680000,0.3828629,1.5308800,1.3400000,0,0.2586121
-18.6000000,-39.4000000,1.8000000,0.2498585,1.3310827,1.0000000,1.0000000,1.0000000,0.1877107,0.3600000,0.4581672,1.4867010,1.8000000,0,0.2498585
-18.4000000,-39.6000000,1.4500000,0.2635141,1.4490047,1.0000000,1.0000000,1.0000000,0.1818587,0.2900000,0.3819961,1.6032760,1.4500000,0,0.2635141
-18.4000000,-39.4000000,1.7900000,0.2543218,1.4053514,1.0000000,1.0000000,1.0000000,0.1809667,0.3580000,0.4357073,1.5598960,1.7900000,0,0.2543218
-18.2000000,-39.4000000,1.6200000,0.2612555,1.4607030,1.0000000,1.0000000,1.0000000,0.1788560,0.3240000,0.4006670,1.6135190,1.6200000,0,0.2612555
-18.2000000,-39.2000000,1.8500000,0.2553133,1.3968892,1.0000000,1.0000000,1.0000000,0.1827728,0.3700000,0.4476470,1.5511740,1.8500000,0,0.2553133
-18.2000000,-39.0000000,2.0000000,0.2537064,1.3252822,1.0000000,1.0000000,1.0000000,0.1914358,0.4000000,0.4932583,1.4812620,2.0000000,0,0.2537064
-18.0000000,-39.4000000,1.3400000,0.2709310,1.4908763,1.0000000,1.0000000,1.0000000,0.1817260,0.2680000,0.3614861,1.6403370,1.3400000,0,0.2709310
-18.0000000,-39.2000000,1.7100000,0.2638022,1.4270588,1.0000000,1.0000000,1.0000000,0.1848573,0.3420000,0.4245110,1.5787680,1.7100000,0,0.2638022
-18.0000000,-39.0000000,1.8600000,0.2602618,1.3529235,1.0000000,1.0000000,1.0000000,0.1923699,0.3720000,0.4673300,1.5062970,1.8600000,0,0.2602618
-18.0000000,-38.8000000,1.8700000,0.2551350,1.2818002,1.0000000,1.0000000,1.0000000,0.1990443,0.3740000,0.4908214,1.4361910,1.8700000,0,0.2551350
-17.8000000,-39.0000000,1.6500000,0.2622639,1.3382736,1.0000000,1.0000000,1.0000000,0.1959718,0.3300000,0.4425582,1.4926050,1.6500000,0,0.2622639
-17.8000000,-38.8000000,1.7200000,0.2562673,1.2645971,1.0000000,1.0000000,1.0000000,0.2026474,0.3440000,0.4746708,1.4238860,1.7200000,0,0.2562673
-17.6000000,-39.0000000,1.2079980,0.2628132,1.2753907,1.0000000,1.0000000,1.0000000,0.2060649,0.2415996,0.3954967,1.4407440,1.2079980,0,0.2628132
-17.6000000,-38.8000000,1.7200000,0.2563021,1.2028223,1.0000000,1.0000000,1.0000000,0.2130839,0.3440000,0.4990780,1.3723500,1.7200000,0,0.2563021
-17.4000000,-39.0000000,1.4100000,0.2628132,1.2073398,1.0000000,1.0000000,1.0000000,0.2176796,0.2820000,0.4512509,1.3783980,1.4100000,0,0.2628132
-17.4000000,-38.8000000,1.8200001,0.2572268,1.1378510,1.0000000,1.0000000,1.0000000,0.2260637,0.3640000,0.5459650,1.3137130,1.8200001,0,0.2572268
-17.2000000,-39.0000000,1.5599999,0.2641682,1.1505400,1.0000000,1.0000000,1.0000000,0.2296037,0.3120000,0.5007807,1.3264530,1.5599999,0,0.2641682
-17.2000000,-38.8000000,1.8300000,0.2577419,1.0720152,1.0000000,1.0000000,1.0000000,0.2404275,0.3660000,0.5818405,1.2553390,1.8300000,0,0.2577419
-17.0000000,-39.0000000,1.5000000,0.2667318,1.1041653,1.0000000,1.0000000,1.0000000,0.2415687,0.3000000,0.5132672,1.2827120,1.5000000,0,0.2667318
-17.0000000,-38.8000000,1.8099999,0.2576967,1.0236082,1.0000000,1.0000000,1.0000000,0.2517533,0.3620000,0.6054042,1.2099590,1.8099999,0,0.2576967
-16.8000000,-39.0000000,1.5000000,0.2688071,1.0665982,1.0000000,1.0000000,1.0000000,0.2520228,0.3000000,0.5332909,1.2480920,1.5000000,0,0.2688071
-16.8000000,-38.8000000,1.8300000,0.2592348,1.0188695,1.0000000,1.0000000,1.0000000,0.2544338,0.3660000,0.6136554,1.2053700,1.8300000,0,0.2592348
-16.6000000,-39.0000000,1.2500000,0.2724693,1.0603557,1.0000000,1.0000000,1.0000000,0.2569603,0.2500000,0.4927302,1.2447750,1.2500000,0,0.2724693
-16.6000000,-38.8000000,1.8800000,0.2612078,1.0330195,1.0000000,1.0000000,1.0000000,0.2528585,0.3760000,0.6168400,1.2195130,1.8800000,0,0.2612078
-16.4000000,-38.8000000,1.8000000,0.2648913,1.0449945,1.0000000,1.0000000,1.0000000,0.2534858,0.3600000,0.5979853,1.2301490,1.8000000,0,0.2648913
-16.4000000,-38.6000000,1.9800000,0.2586821,1.0095233,1.0000000,1.0000000,1.0000000,0.2562418,0.3960000,0.6485062,1.1967760,1.9800000,0,0.2586821
-16.2000000,-38.8000000,1.5400000,0.2696095,1.0585191,1.0000000,1.0000000,1.0000000,0.2547044,0.3080000,0.5456770,1.2438060,1.5400000,0,0.2696095
-16.2000000,-38.6000000,1.9200000,0.2617173,1.0321376,1.0000000,1.0000000,1.0000000,0.2535682,0.3840000,0.6256116,1.2178790,1.9200000,0,0.2617173
-16.0000000,-38.8000000,1.4600000,0.2727613,1.0544283,1.0000000,1.0000000,1.0000000,0.2586817,0.2920000,0.5356090,1.2427060,1.4600000,0,0.2727613
-16.0000000,-38.6000000,1.9400001,0.2630576,1.0315831,1.0000000,1.0000000,1.0000000,0.2550038,0.3880000,0.6311247,1.2219010,1.9400001,0,0.2630576
-15.8000000,-38.8000000,1.4000000,0.2701229,1.0219811,1.0000000,1.0000000,1.0000000,0.2643130,0.2800000,0.5382907,1.2141020,1.4000000,0,0.2701229
-15.8000000,-38.6000000,2.0100000,0.2627741,1.0045580,1.0000000,1.0000000,1.0000000,0.2615818,0.4020000,0.6617578,1.2012810,2.0100000,0,0.2627741
-15.8000000,-38.4000000,2.0699999,0.2682797,1.0048561,1.0000000,1.0000000,1.0000000,0.2669832,0.4140000,0.6789825,1.2128920,2.0699999,0,0.2682797
-15.6000000,-38.8000000,1.6200000,0.2679282,1.0173512,1.0000000,1.0000000,1.0000000,0.2633586,0.3240000,0.5818327,1.2111940,1.6200000,0,0.2679282
-15.6000000,-38.6000000,2.0100000,0.2649987,1.0041847,1.0000000,1.0000000,1.0000000,0.2638944,0.4020000,0.6642191,1.2064380,2.0100000,0,0.2649987
-15.4000000,-38.8000000,1.7600000,0.2675436,1.0139509,1.0000000,1.0000000,1.0000000,0.2638625,0.3520000,0.6110193,1.2098720,1.7600000,0,0.2675436
-15.4000000,-38.6000000,2.0200000,0.2687405,1.0063243,1.0000000,1.0000000,1.0000000,0.2670516,0.4040000,0.6685126,1.2135690,2.0200000,0,0.2687405
-15.2000000,-38.8000000,1.7600000,0.2685755,1.0091103,1.0000000,1.0000000,1.0000000,0.2661508,0.3520000,0.6149729,1.2100330,1.7600000,0,0.2685755
-15.2000000,-38.6000000,2.0400000,0.2711452,1.0085553,1.0000000,1.0000000,1.0000000,0.2688451,0.4080000,0.6733842,1.2196220,2.0400000,0,0.2711452
-15.0000000,-38.8000000,1.8700000,0.2692829,1.0100318,1.0000000,1.0000000,1.0000000,0.2666083,0.3740000,0.6368937,1.2152670,1.8700000,0,0.2692829
-15.0000000,-38.6000000,2.0599999,0.2723468,1.0122664,1.0000000,1.0000000,1.0000000,0.2690466,0.4120000,0.6760540,1.2261090,2.0599999,0,0.2723468
-14.8000000,-38.8000000,1.9000000,0.2708007,1.0148822,1.0000000,1.0000000,1.0000000,0.2668297,0.3800000,0.6412574,1.2230760,1.9000000,0,0.2708007
-14.8000000,-38.6000000,2.0699999,0.2728237,1.0170586,1.0000000,1.0000000,1.0000000,0.2682478,0.4140000,0.6753039,1.2309820,2.0699999,0,0.2728237
-14.6000000,-38.8000000,1.9379981,0.2710898,1.0206919,1.0000000,1.0000000,1.0000000,0.2655942,0.3875996,0.6453362,1.2285040,1.9379981,0,0.2710898
-14.6000000,-38.6000000,2.0799999,0.2720469,1.0226912,1.0000000,1.0000000,1.0000000,0.2660108,0.4160000,0.6727807,1.2357260,2.0799999,0,0.2720469
-14.4000000,-38.8000000,1.9500000,0.2717026,1.0262724,1.0000000,1.0000000,1.0000000,0.2647471,0.3900000,0.6447631,1.2346570,1.9500000,0,0.2717026
-14.4000000,-38.6000000,2.0999999,0.2712611,1.0288708,1.0000000,1.0000000,1.0000000,0.2636493,0.4200000,0.6718638,1.2406160,2.0999999,0,0.2712611
-14.2000000,-38.8000000,1.8700000,0.2723222,1.0318159,1.0000000,1.0000000,1.0000000,0.2639252,0.3740000,0.6263929,1.2391660,1.8700000,0,0.2723222
-14.2000000,-38.6000000,2.0999999,0.2700829,1.0345031,1.0000000,1.0000000,1.0000000,0.2610750,0.4200000,0.6670670,1.2457470,2.0999999,0,0.2700829
-14.0000000,-38.8000000,1.8000000,0.2736892,1.0371382,1.0000000,1.0000000,1.0000000,0.2638888,0.3600000,0.6109978,1.2454730,1.8000000,0,0.2736892
-14.0000000,-38.6000000,2.0799999,0.2686246,1.0399601,1.0000000,1.0000000,1.0000000,0.2583028,0.4160000,0.6583181,1.2515050,2.0799999,0,0.2686246
-13.8000000,-38.8000000,1.7300000,0.2761165,1.0452054,1.0000000,1.0000000,1.0000000,0.2641744,0.3460000,0.5952098,1.2534930,1.7300000,0,0.2761165
-13.8000000,-38.6000000,2.0799999,0.2687808,1.0449284,1.0000000,1.0000000,1.0000000,0.2572241,0.4160000,0.6553375,1.2561980,2.0799999,0,0.2687808
-13.6000000,-38.8000000,1.7100000,0.2797377,1.0476797,1.0000000,1.0000000,1.0000000,0.2670069,0.3420000,0.5934425,1.2583620,1.7100000,0,0.2797377
-13.6000000,-38.6000000,2.0699999,0.2700880,1.0487227,1.0000000,1.0000000,1.0000000,0.2575400,0.4140000,0.6523059,1.2597010,2.0699999,0,0.2700880
-13.4000000,-38.8000000,1.7100000,0.2829580,1.0511136,1.0000000,1.0000000,1.0000000,0.2691983,0.3420000,0.5945675,1.2611480,1.7100000,0,0.2829580
-13.4000000,-38.6000000,2.0500000,0.2732928,1.0504919,1.0000000,1.0000000,1.0000000,0.2601570,0.4100000,0.6504503,1.2621190,2.0500000,0,0.2732928
-13.4000000,-38.4000000,2.1400001,0.2654106,1.0536695,1.0000000,1.0000000,1.0000000,0.2518917,0.4280000,0.6580912,1.2615680,2.1400001,0,0.2654106
-13.2000000,-38.6000000,1.9900000,0.2811806,1.0536140,1.0000000,1.0000000,1.0000000,0.2668725,0.3980000,0.6446199,1.2620690,1.9900000,0,0.2811806
-13.2000000,-38.4000000,2.1099999,0.2703300,1.0528091,1.0000000,1.0000000,1.0000000,0.2567702,0.4220000,0.6576026,1.2606460,2.1099999,0,0.2703300
-13.2000000,-38.2000000,2.1700001,0.2608253,1.0533420,1.0000000,1.0000000,1.0000000,0.2476169,0.4340000,0.6596389,1.2571430,2.1700001,0,0.2608253
-13.2000000,-38.0000000,2.2000000,0.2556841,1.0530159,1.0000000,1.0000000,1.0000000,0.2428112,0.4400000,0.6606587,1.2527960,2.2000000,0,0.2556841
-13.0000000,-38.4000000,1.9600000,0.2827112,1.0501896,1.0000000,1.0000000,1.0000000,0.2692002,0.3920000,0.6424661,1.2577790,1.9600000,0,0.2827112
-13.0000000,-38.2000000,2.0999999,0.2695885,1.0511900,1.0000000,1.0000000,1.0000000,0.2564603,0.4200000,0.6560075,1.2570230,2.0999999,0,0.2695885
-13.0000000,-38.0000000,2.1700001,0.2584918,1.0518067,1.0000000,1.0000000,1.0000000,0.2457598,0.4340000,0.6583832,1.2532530,2.1700001,0,0.2584918
-13.0000000,-37.8000000,2.2300000,0.2515326,1.0519699,1.0000000,1.0000000,1.0000000,0.2391063,0.4460000,0.6630728,1.2484800,2.2300000,0,0.2515326
-12.8000000,-38.0000000,2.0999999,0.2677694,1.0507637,1.0000000,1.0000000,1.0000000,0.2548331,0.4200000,0.6545424,1.2552360,2.0999999,0,0.2677694
-12.8000000,-37.8000000,2.1900001,0.2553885,1.0513539,1.0000000,1.0000000,1.0000000,0.2429139,0.4380000,0.6595196,1.2497080,2.1900001,0,0.2553885
-12.6000000,-37.8000000,2.1199999,0.2646517,1.0502052,1.0000000,1.0000000,1.0000000,0.2520000,0.4240000,0.6557306,1.2536900,2.1199999,0,0.2646517
-12.6000000,-37.6000000,2.2100000,0.2524908,1.0522513,1.0000000,1.0000000,1.0000000,0.2399529,0.4420000,0.6600047,1.2472740,2.2100000,0,0.2524908
-12.4000000,-37.8000000,1.7800000,0.2733795,1.0699053,1.0000000,1.0000000,1.0000000,0.2555175,0.3560000,0.5882572,1.2772980,1.7800000,0,0.2733795
-12.4000000,-37.6000000,2.1400001,0.2601327,1.0528710,1.0000000,1.0000000,1.0000000,0.2470699,0.4280000,0.6535774,1.2536560,2.1400001,0,0.2601327
-12.4000000,-37.4000000,2.2400000,0.2490543,1.0546865,1.0000000,1.0000000,1.0000000,0.2361406,0.4480000,0.6609114,1.2458000,2.2400000,0,0.2490543
-12.2000000,-37.6000000,1.9700000,0.2689876,1.0589193,1.0000000,1.0000000,1.0000000,0.2540209,0.3940000,0.6260983,1.2640390,1.9700000,0,0.2689876
-12.2000000,-37.4000000,2.1900001,0.2551464,1.0563918,1.0000000,1.0000000,1.0000000,0.2415263,0.4380000,0.6561452,1.2519750,2.1900001,0,0.2551464
-12.0000000,-37.4000000,2.1199999,0.2629478,1.0584908,1.0000000,1.0000000,1.0000000,0.2484177,0.4240000,0.6489880,1.2594830,2.1199999,0,0.2629478
-12.0000000,-37.2000000,2.2300000,0.2512892,1.0589749,1.0000000,1.0000000,1.0000000,0.2372948,0.4460000,0.6584568,1.2517500,2.2300000,0,0.2512892
-11.8000000,-37.4000000,2.0100000,0.2698027,1.0661861,1.0000000,1.0000000,1.0000000,0.2530540,0.4020000,0.6300989,1.2704790,2.0100000,0,0.2698027
-11.8000000,-37.2000000,2.1900001,0.2557892,1.0607053,1.0000000,1.0000000,1.0000000,0.2411501,0.4380000,0.6540829,1.2561610,2.1900001,0,0.2557892
-11.6000000,-37.4000000,1.8400000,0.2759459,1.2568388,1.0000000,1.0000000,1.0000000,0.2195555,0.3680000,0.5123536,1.4603420,1.8400000,0,0.2759459
-11.6000000,-37.2000000,2.0699999,0.2646920,1.0615295,1.0000000,1.0000000,1.0000000,0.2493496,0.4140000,0.6393529,1.2622510,2.0699999,0,0.2646920
-11.6000000,-37.0000000,2.2300000,0.2521439,1.0621065,1.0000000,1.0000000,1.0000000,0.2373998,0.4460000,0.6573201,1.2557640,2.2300000,0,0.2521439
-11.4000000,-37.2000000,1.8600000,0.2732966,1.0801067,1.0000000,1.0000000,1.0000000,0.2530274,0.3720000,0.5974378,1.2863800,1.8600000,0,0.2732966
-11.4000000,-37.0000000,2.1900001,0.2611164,1.0631133,1.0000000,1.0000000,1.0000000,0.2456148,0.4380000,0.6576123,1.2618250,2.1900001,0,0.2611164
-11.4000000,-36.8000000,2.2600000,0.2497426,1.0637815,1.0000000,1.0000000,1.0000000,0.2347687,0.4520000,0.6596680,1.2565630,2.2600000,0,0.2497426
-11.2000000,-37.0000000,2.0000000,0.2715537,1.0699407,1.0000000,1.0000000,1.0000000,0.2538026,0.4000000,0.6276551,1.2745610,2.0000000,0,0.2715537
-11.2000000,-36.8000000,2.2200000,0.2595474,1.0642589,1.0000000,1.0000000,1.0000000,0.2438762,0.4440000,0.6610679,1.2618270,2.2200000,0,0.2595474
-11.0000000,-37.0000000,1.4500000,0.2816247,1.0798317,1.0000000,1.0000000,1.0000000,0.2608043,0.2900000,0.5293646,1.2904380,1.4500000,0,0.2816247
-11.0000000,-36.8000000,2.1900001,0.2711141,1.0674603,1.0000000,1.0000000,1.0000000,0.2539805,0.4380000,0.6643002,1.2713350,2.1900001,0,0.2711141
-11.0000000,-36.6000000,2.2400000,0.2597129,1.0657516,1.0000000,1.0000000,1.0000000,0.2436899,0.4480000,0.6640505,1.2636850,2.2400000,0,0.2597129
-10.8000000,-36.8000000,1.6600000,0.2824957,1.0810057,1.0000000,1.0000000,1.0000000,0.2613267,0.3320000,0.5684482,1.2897360,1.6600000,0,0.2824957
-10.8000000,-36.6000000,2.1099999,0.2725672,1.0822293,1.0000000,1.0000000,1.0000000,0.2518572,0.4220000,0.6417930,1.2850900,2.1099999,0,0.2725672
-10.8000000,-36.4000000,2.2300000,0.2604562,1.0686029,1.0000000,1.0000000,1.0000000,0.2437353,0.4460000,0.6611026,1.2651460,2.2300000,0,0.2604562
-10.8000000,-36.2000000,2.3099999,0.2478701,1.0700536,1.0000000,1.0000000,1.0000000,0.2316427,0.4620000,0.6633967,1.2597630,2.3099999,0,0.2478701
-10.6000000,-36.6000000,1.8600000,0.2825334,1.1039487,1.0000000,1.0000000,1.0000000,0.2559298,0.3720000,0.5929020,1.3101570,1.8600000,0,0.2825334
-10.6000000,-36.4000000,2.0799999,0.2716143,1.0766616,1.0000000,1.0000000,1.0000000,0.2522745,0.4160000,0.6386540,1.2773410,2.0799999,0,0.2716143
-10.6000000,-36.2000000,2.2200000,0.2615981,1.0726776,1.0000000,1.0000000,1.0000000,0.2438739,0.4440000,0.6577914,1.2706950,2.2200000,0,0.2615981
-10.6000000,-36.0000000,2.3199999,0.2459181,1.0733619,1.0000000,1.0000000,1.0000000,0.2291101,0.4640000,0.6613968,1.2613070,2.3199999,0,0.2459181
-10.4000000,-36.2000000,1.9000000,0.2699563,1.0986955,1.0000000,1.0000000,1.0000000,0.2457062,0.3800000,0.5915709,1.3001440,1.9000000,0,0.2699563
-10.4000000,-36.0000000,2.2300000,0.2590411,1.0769236,1.0000000,1.0000000,1.0000000,0.2405380,0.4460000,0.6546807,1.2718580,2.2300000,0,0.2590411
-10.4000000,-35.8000000,2.3199999,0.2439852,1.0775346,1.0000000,1.0000000,1.0000000,0.2264291,0.4640000,0.6570417,1.2625630,2.3199999,0,0.2439852
-10.2000000,-36.0000000,2.0000000,0.2676351,1.0953323,1.0000000,1.0000000,1.0000000,0.2443415,0.4000000,0.6095274,1.2927580,2.0000000,0,0.2676351
-10.2000000,-35.8000000,2.2600000,0.2539471,1.0798693,1.0000000,1.0000000,1.0000000,0.2351647,0.4520000,0.6537338,1.2701040,2.2600000,0,0.2539471
-10.2000000,-35.6000000,2.3299999,0.2421150,1.0813849,1.0000000,1.0000000,1.0000000,0.2238935,0.4660000,0.6548223,1.2661570,2.3299999,0,0.2421150
-10.0000000,-35.8000000,2.0100000,0.2617265,1.0906464,1.0000000,1.0000000,1.0000000,0.2399737,0.4020000,0.6085625,1.2845090,2.0100000,0,0.2617265
-10.0000000,-35.6000000,2.2700000,0.2516557,1.0833268,1.0000000,1.0000000,1.0000000,0.2322990,0.4540000,0.6513784,1.2734160,2.2700000,0,0.2516557
-10.0000000,-35.4000000,2.3499999,0.2399977,1.0851754,1.0000000,1.0000000,1.0000000,0.2211603,0.4700000,0.6542700,1.2684740,2.3499999,0,0.2399977
-9.8000000,-35.8000000,2.1300001,0.2665312,1.1149101,1.0000000,1.0000000,1.0000000,0.2390607,0.4260000,0.6211543,1.3108150,2.1300001,0,0.2665312
-9.8000000,-35.6000000,2.1900001,0.2579915,1.1008197,1.0000000,1.0000000,1.0000000,0.2343631,0.4380000,0.6322484,1.2924650,2.1900001,0,0.2579915
-9.8000000,-35.4000000,2.2800000,0.2491209,1.0894523,1.0000000,1.0000000,1.0000000,0.2286662,0.4560000,0.6472251,1.2782320,2.2800000,0,0.2491209
-9.6000000,-35.6000000,1.6000000,0.2640047,1.1845951,1.0000000,1.0000000,1.0000000,0.2228649,0.3200000,0.4929994,1.3800910,1.6000000,0,0.2640047
-9.6000000,-35.4000000,2.1300001,0.2548707,1.1183984,1.0000000,1.0000000,1.0000000,0.2278890,0.4260000,0.6087909,1.3083270,2.1300001,0,0.2548707
-9.6000000,-35.2000000,2.2600000,0.2441611,1.0926175,1.0000000,1.0000000,1.0000000,0.2234644,0.4520000,0.6371499,1.2791320,2.2600000,0,0.2441611
-9.4000000,-35.4000000,1.5200000,0.2613992,1.1744764,1.0000000,1.0000000,1.0000000,0.2225666,0.3040000,0.4814053,1.3662790,1.5200000,0,0.2613992
-9.4000000,-35.2000000,2.1500001,0.2492656,1.1208937,1.0000000,1.0000000,1.0000000,0.2223811,0.4300000,0.6060036,1.3091460,2.1500001,0,0.2492656
-9.4000000,-35.0000000,2.3000000,0.2368847,1.0930573,1.0000000,1.0000000,1.0000000,0.2167175,0.4600000,0.6375555,1.2739980,2.3000000,0,0.2368847
-9.2000000,-35.2000000,1.8300000,0.2552917,1.1536118,1.0000000,1.0000000,1.0000000,0.2212978,0.3660000,0.5385622,1.3438080,1.8300000,0,0.2552917
-9.2000000,-35.0000000,2.2000000,0.2434767,1.1086402,1.0000000,1.0000000,1.0000000,0.2196174,0.4400000,0.6165000,1.2943260,2.2000000,0,0.2434767
-9.2000000,-34.8000000,2.3399999,0.2284222,1.0983131,1.0000000,1.0000000,1.0000000,0.2079755,0.4680000,0.6340835,1.2723110,2.3399999,0,0.2284222
-9.0000000,-35.0000000,2.1099999,0.2477492,1.1207066,1.0000000,1.0000000,1.0000000,0.2210652,0.4220000,0.5976133,1.3071880,2.1099999,0,0.2477492
-9.0000000,-34.8000000,2.3000000,0.2345644,1.1017042,1.0000000,1.0000000,1.0000000,0.2129105,0.4600000,0.6304454,1.2816610,2.3000000,0,0.2345644
-8.8000000,-35.0000000,1.9600000,0.2531815,1.1369641,1.0000000,1.0000000,1.0000000,0.2226821,0.3920000,0.5674599,1.3264030,1.9600000,0,0.2531815
-8.8000000,-34.8000000,2.2500000,0.2390189,1.1067349,1.0000000,1.0000000,1.0000000,0.2159676,0.4500000,0.6225691,1.2883280,2.2500000,0,0.2390189
-8.6000000,-34.8000000,2.1900001,0.2428026,1.1191459,1.0000000,1.0000000,1.0000000,0.2169535,0.4380000,0.6083234,1.3035820,2.1900001,0,0.2428026
-8.6000000,-34.6000000,2.3399999,0.2277252,1.1097521,1.0000000,1.0000000,1.0000000,0.2052037,0.4680000,0.6269195,1.2814770,2.3399999,0,0.2277252
-8.4000000,-34.8000000,1.9700000,0.2467456,1.1306100,1.0000000,1.0000000,1.0000000,0.2182411,0.3940000,0.5667256,1.3168630,1.9700000,0,0.2467456
-8.4000000,-34.6000000,2.2900000,0.2306956,1.1151061,1.0000000,1.0000000,1.0000000,0.2068822,0.4580000,0.6176054,1.2894050,2.2900000,0,0.2306956
-8.2000000,-34.8000000,2.0799999,0.2508959,1.1452510,1.0000000,1.0000000,1.0000000,0.2190750,0.4160000,0.5823142,1.3353690,2.0799999,0,0.2508959
-8.2000000,-34.6000000,2.2400000,0.2343314,1.1225870,1.0000000,1.0000000,1.0000000,0.2087423,0.4480000,0.6078205,1.2994590,2.2400000,0,0.2343314
-8.0000000,-34.8000000,1.9299999,0.2536077,1.1615946,1.0000000,1.0000000,1.0000000,0.2183272,0.3860000,0.5506290,1.3544980,1.9299999,0,0.2536077
-8.0000000,-34.6000000,2.1700001,0.2373002,1.1441268,1.0000000,1.0000000,1.0000000,0.2074073,0.4340000,0.5867359,1.3249090,2.1700001,0,0.2373002
-8.0000000,-34.4000000,2.3499999,0.2206970,1.1326785,1.0000000,1.0000000,1.0000000,0.1948452,0.4700000,0.6097908,1.2972810,2.3499999,0,0.2206970
-7.8000000,-34.8000000,1.7500000,0.2558665,1.1822143,1.0000000,1.0000000,1.0000000,0.2164299,0.3500000,0.5124845,1.3780440,1.7500000,0,0.2558665
-7.8000000,-34.6000000,2.0300000,0.2388823,1.1613208,1.0000000,1.0000000,1.0000000,0.2056988,0.4060000,0.5553007,1.3429640,2.0300000,0,0.2388823
-7.8000000,-34.4000000,2.3299999,0.2221620,1.1403264,1.0000000,1.0000000,1.0000000,0.1948232,0.4660000,0.6034781,1.3078710,2.3299999,0,0.2221620
-7.6000000,-34.8000000,1.4000000,0.2560857,1.2322671,1.0000000,1.0000000,1.0000000,0.2078167,0.2800000,0.4350402,1.4305500,1.4000000,0,0.2560857
-7.6000000,-34.6000000,1.8500000,0.2399660,1.1768279,1.0000000,1.0000000,1.0000000,0.2039092,0.3700000,0.5183137,1.3593120,1.8500000,0,0.2399660
-7.6000000,-34.4000000,2.3099999,0.2229627,1.1466364,1.0000000,1.0000000,1.0000000,0.1944493,0.4620000,0.5973669,1.3150220,2.3099999,0,0.2229627
-7.4000000,-34.6000000,1.9100000,0.2382600,1.1834102,1.0000000,1.0000000,1.0000000,0.2013334,0.3820000,0.5241293,1.3649010,1.9100000,0,0.2382600
-7.4000000,-34.4000000,2.3000000,0.2204773,1.1520932,1.0000000,1.0000000,1.0000000,0.1913711,0.4600000,0.5906443,1.3170000,2.3000000,0,0.2204773
-7.2000000,-34.6000000,2.0100000,0.2335354,1.1864220,1.0000000,1.0000000,1.0000000,0.1968401,0.4020000,0.5356740,1.3646150,2.0100000,0,0.2335354
-7.2000000,-34.4000000,2.3000000,0.2151551,1.1567018,1.0000000,1.0000000,1.0000000,0.1860074,0.4600000,0.5836898,1.3183610,2.3000000,0,0.2151551
-7.0000000,-34.8000000,1.3800000,0.2463929,1.2150857,1.0000000,1.0000000,1.0000000,0.2027782,0.2760000,0.4299227,1.4066120,1.3800000,0,0.2463929
-7.0000000,-34.6000000,2.1099999,0.2307694,1.1763324,1.0000000,1.0000000,1.0000000,0.1961770,0.4220000,0.5549192,1.3517900,2.1099999,0,0.2307694
-7.0000000,-34.4000000,2.2800000,0.2185729,1.1627704,1.0000000,1.0000000,1.0000000,0.1879760,0.4560000,0.5801428,1.3262590,2.2800000,0,0.2185729
-6.8000000,-34.8000000,1.4299999,0.2409635,1.2057124,1.0000000,1.0000000,1.0000000,0.1998516,0.2860000,0.4370557,1.3918970,1.4299999,0,0.2409635
-6.8000000,-34.6000000,2.1900001,0.2258008,1.1713566,1.0000000,1.0000000,1.0000000,0.1927686,0.4380000,0.5666941,1.3426560,2.1900001,0,0.2258008
-6.6000000,-34.8000000,1.8600000,0.2382731,1.1906943,1.0000000,1.0000000,1.0000000,0.2001127,0.3720000,0.5125355,1.3733650,1.8600000,0,0.2382731
