episode_id,municipality,date_start,date_end,hs_peak,ssh_peak,n_days,E_i,I_i,C_season,C_multi,C_exposure,C_i,alpha_E,alpha_I,alpha_C,contrib_E,contrib_I,contrib_C,q_i_raw,q_i,penalty_component
hs90_ssh90_PAL_20190310,Palhoça,2019-03-10,2019-03-10,2.2300000190734863,0.6638796329498291,1,0,0.6387,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1916,0.0333,0.2249,0.2249,0.7751
hs90_ssh90_FLO_20190310,Florianópolis,2019-03-10,2019-03-10,2.2300000190734863,0.6638796329498291,1,0,0.6387,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1916,0.0333,0.2249,0.2249,0.7751
hs90_ssh90_ITA_20130810,Itapoá,2013-08-10,2013-08-10,1.4900000095367432,0.9304314255714417,1,0,0.4167,1,1,1,1.0,0.6,0.3,0.1,0.0,0.125,0.1,0.225,0.225,0.775
hs90_ssh90_SÃO_20130810,São Francisco do Sul,2013-08-10,2013-08-10,1.4900000095367432,0.9304314255714417,1,0,0.4167,1,1,1,1.0,0.6,0.3,0.1,0.0,0.125,0.1,0.225,0.225,0.775
hs90_ssh90_SÃO_20180711,São Francisco do Sul,2018-07-11,2018-07-11,1.46999990940094,0.9399959146976472,1,0,0.4176,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1253,0.1,0.2253,0.2253,0.7747
hs90_ssh90_ITA_20180711,Itapoá,2018-07-11,2018-07-11,1.46999990940094,0.9399959146976472,1,0,0.4176,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1253,0.1,0.2253,0.2253,0.7747
hs90_ssh90_JOI_20041113,Joinville,2004-11-13,2004-11-13,1.8799999952316284,0.9503464102745056,1,0,0.6403,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1921,0.0333,0.2254,0.2254,0.7746
hs90_ssh90_BAL_20040930,Balneário Gaivota,2004-09-30,2004-09-30,2.700000047683716,0.6210260987281799,1,0,0.5292,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1588,0.0667,0.2254,0.2254,0.7746
hs90_ssh90_PEN_20041113,Penha,2004-11-13,2004-11-13,1.8799999952316284,0.9503464102745056,1,0,0.6403,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1921,0.0333,0.2254,0.2254,0.7746
hs90_ssh90_BAL_20041113,Balneário Piçarras,2004-11-13,2004-11-13,1.8799999952316284,0.9503464102745056,1,0,0.6403,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1921,0.0333,0.2254,0.2254,0.7746
hs90_ssh90_BAL_20140524,Balneário Rincão,2014-05-24,2014-05-24,2.929999828338623,0.5610805004835129,1,0,0.5304,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1591,0.0667,0.2258,0.2258,0.7742
hs90_ssh90_IÇA_20140524,Içara/Balneário Rincão,2014-05-24,2014-05-24,2.929999828338623,0.5610805004835129,1,0,0.5304,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1591,0.0667,0.2258,0.2258,0.7742
hs90_ssh90_POR_20030604,Porto Belo,2003-06-04,2003-06-04,2.3399999141693115,0.6761747002601624,1,0,0.5317,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1595,0.0667,0.2262,0.2262,0.7738
hs90_ssh90_TIJ_20030604,Tijucas,2003-06-04,2003-06-04,2.3399999141693115,0.6761747002601624,1,0,0.5317,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1595,0.0667,0.2262,0.2262,0.7738
hs90_ssh90_BOM_20030604,Bombinhas,2003-06-04,2003-06-04,2.3399999141693115,0.6761747002601624,1,0,0.5317,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1595,0.0667,0.2262,0.2262,0.7738
hs90_ssh90_IMB_20050621,Imbituba,2005-06-21,2005-06-21,2.309999942779541,0.6360149085521698,1,0,0.5321,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1596,0.0667,0.2263,0.2263,0.7737
hs90_ssh90_GAR_20050621,Garopaba,2005-06-21,2005-06-21,2.309999942779541,0.6360149085521698,1,0,0.5321,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1596,0.0667,0.2263,0.2263,0.7737
hs90_ssh90_BIG_20101003,Biguaçu,2010-10-03,2010-10-03,1.7699999809265137,0.6725820899009705,1,0,0.5325,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1597,0.0667,0.2264,0.2264,0.7736
hs90_ssh90_BIG_20110703,Biguaçu,2011-07-03,2011-07-03,1.5499999523162842,0.8221006393432617,1,0,0.5333,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.16,0.0667,0.2267,0.2267,0.7733
hs90_ssh90_LAG_20000925,Laguna,2000-09-25,2000-09-26,2.950000047683716,0.5654623508453369,2,0,0.5341,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1602,0.0667,0.2269,0.2269,0.7731
hs90_ssh90_TIJ_20021105,Tijucas,2002-11-05,2002-11-05,1.8600000143051147,0.7694523185491562,1,0,0.6461,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1938,0.0333,0.2272,0.2272,0.7728
hs90_ssh90_POR_20021105,Porto Belo,2002-11-05,2002-11-05,1.8600000143051147,0.7694523185491562,1,0,0.6461,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1938,0.0333,0.2272,0.2272,0.7728
hs90_ssh90_ARA_20200502,Araranguá,2020-05-02,2020-05-03,2.2799999713897705,0.6830518543720245,2,0,0.535,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1605,0.0667,0.2272,0.2272,0.7728
hs90_ssh90_BOM_20021105,Bombinhas,2002-11-05,2002-11-05,1.8600000143051147,0.7694523185491562,1,0,0.6461,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1938,0.0333,0.2272,0.2272,0.7728
hs90_ssh90_BAL_20200502,Balneário Arroio do Silva,2020-05-02,2020-05-03,2.2799999713897705,0.6830518543720245,2,0,0.535,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1605,0.0667,0.2272,0.2272,0.7728
hs90_ssh90_PAS_20100601,Passo de Torres,2010-06-01,2010-06-01,3.0799999237060547,0.5532186776399612,1,0,0.535,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1605,0.0667,0.2272,0.2272,0.7728
hs90_ssh90_NAV_20040504,Navegantes,2004-05-04,2004-05-04,2.0299999713897705,0.7755267173051834,1,0,0.5354,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1606,0.0667,0.2273,0.2273,0.7727
hs90_ssh90_PAS_20080530,Passo de Torres,2008-05-30,2008-05-30,2.490000009536743,0.6681325882673264,1,0,0.5354,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1606,0.0667,0.2273,0.2273,0.7727
hs90_ssh90_ITA_20040504,Itajaí,2004-05-04,2004-05-04,2.0299999713897705,0.7755267173051834,1,0,0.5354,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1606,0.0667,0.2273,0.2273,0.7727
hs90_ssh90_BAL_20040504,Balneário Camboriú,2004-05-04,2004-05-04,2.0299999713897705,0.7755267173051834,1,0,0.5354,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1606,0.0667,0.2273,0.2273,0.7727
hs90_ssh90_ITA_20040504,Itapema,2004-05-04,2004-05-04,2.0299999713897705,0.7755267173051834,1,0,0.5354,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1606,0.0667,0.2273,0.2273,0.7727
hs90_ssh90_IÇA_20130313,Içara/Balneário Rincão,2013-03-13,2013-03-14,3.069999933242798,0.5878264009952545,2,0,0.6466,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.194,0.0333,0.2273,0.2273,0.7727
hs90_ssh90_BAL_20130313,Balneário Rincão,2013-03-13,2013-03-14,3.069999933242798,0.5878264009952545,2,0,0.6466,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.194,0.0333,0.2273,0.2273,0.7727
hs90_ssh90_ARA_20160427,Araquari,2016-04-27,2016-04-27,1.8799999952316284,0.8472593724727631,1,0,0.425,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1275,0.1,0.2275,0.2275,0.7725
hs90_ssh90_BAR_20160427,Barra Velha,2016-04-27,2016-04-27,1.8799999952316284,0.8472593724727631,1,0,0.425,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1275,0.1,0.2275,0.2275,0.7725
hs90_ssh90_BAL_20160427,Balneário Barra do Sul,2016-04-27,2016-04-27,1.8799999952316284,0.8472593724727631,1,0,0.425,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1275,0.1,0.2275,0.2275,0.7725
hs90_ssh90_BAL_20101110,Balneário Rincão,2010-11-10,2010-11-11,2.7699999809265137,0.6614540368318558,2,0,0.6478,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1943,0.0333,0.2277,0.2277,0.7723
hs90_ssh90_IÇA_20101110,Içara/Balneário Rincão,2010-11-10,2010-11-11,2.7699999809265137,0.6614540368318558,2,0,0.6478,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1943,0.0333,0.2277,0.2277,0.7723
hs90_ssh90_BAL_20050126,Balneário Rincão,2005-01-26,2005-01-26,2.75,0.6733721196651459,1,0,0.6478,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1943,0.0333,0.2277,0.2277,0.7723
hs90_ssh90_IÇA_20050126,Içara/Balneário Rincão,2005-01-26,2005-01-26,2.75,0.6733721196651459,1,0,0.6478,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1943,0.0333,0.2277,0.2277,0.7723
hs90_ssh90_LAG_20050825,Laguna,2005-08-25,2005-08-25,2.740000009536743,0.6081414222717285,1,0,0.537,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1611,0.0667,0.2278,0.2278,0.7722
hs90_ssh90_ITA_20021105,Itajaí,2002-11-05,2002-11-05,2.059999942779541,0.8206525444984436,1,0,0.6486,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1946,0.0333,0.2279,0.2279,0.7721
hs90_ssh90_BAL_20021105,Balneário Camboriú,2002-11-05,2002-11-05,2.059999942779541,0.8206525444984436,1,0,0.6486,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1946,0.0333,0.2279,0.2279,0.7721
hs90_ssh90_ITA_20021105,Itapema,2002-11-05,2002-11-05,2.059999942779541,0.8206525444984436,1,0,0.6486,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1946,0.0333,0.2279,0.2279,0.7721
hs90_ssh90_NAV_20021105,Navegantes,2002-11-05,2002-11-05,2.059999942779541,0.8206525444984436,1,0,0.6486,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1946,0.0333,0.2279,0.2279,0.7721
hs90_ssh90_BAL_20180710,Balneário Gaivota,2018-07-10,2018-07-11,3.3299999237060547,0.5431959927082062,2,0,0.5375,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1612,0.0667,0.2279,0.2279,0.7721
hs90_ssh90_BAL_20190416,Balneário Gaivota,2019-04-16,2019-04-16,2.75,0.609128326177597,1,0,0.5375,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1612,0.0667,0.2279,0.2279,0.7721
hs90_ssh90_PAS_20180703,Passo de Torres,2018-07-03,2018-07-04,2.5899999141693115,0.6228450536727905,2,0,0.5379,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1614,0.0667,0.228,0.228,0.772
hs90_ssh90_IMB_20101110,Imbituba,2010-11-10,2010-11-11,2.490000009536743,0.6320669203996658,2,0,0.6495,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1948,0.0333,0.2282,0.2282,0.7718
hs90_ssh90_GAR_20101110,Garopaba,2010-11-10,2010-11-11,2.490000009536743,0.6320669203996658,2,0,0.6495,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1948,0.0333,0.2282,0.2282,0.7718
hs90_ssh90_BAL_20200502,Balneário Gaivota,2020-05-02,2020-05-03,2.609999895095825,0.6711535751819611,2,0,0.5387,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1616,0.0667,0.2283,0.2283,0.7717
hs90_ssh90_BAL_20060828,Balneário Rincão,2006-08-28,2006-08-28,2.700000047683716,0.622206836938858,1,0,0.5387,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1616,0.0667,0.2283,0.2283,0.7717
hs90_ssh90_SÃO_20040930,São Francisco do Sul,2004-09-30,2004-09-30,1.3700000047683716,1.0113628208637238,1,0,0.4275,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1282,0.1,0.2282,0.2283,0.7717
hs90_ssh90_ITA_20040930,Itapoá,2004-09-30,2004-09-30,1.3700000047683716,1.0113628208637238,1,0,0.4275,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1282,0.1,0.2282,0.2283,0.7717
hs90_ssh90_ITA_20190310,Itapoá,2019-03-10,2019-03-10,1.5399999618530271,0.9584049880504608,1,0,0.5387,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.1616,0.0667,0.2283,0.2283,0.7717
hs90_ssh90_SÃO_20190310,São Francisco do Sul,2019-03-10,2019-03-10,1.5399999618530271,0.9584049880504608,1,0,0.5387,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.1616,0.0667,0.2283,0.2283,0.7717
hs90_ssh90_IÇA_20060828,Içara/Balneário Rincão,2006-08-28,2006-08-28,2.700000047683716,0.622206836938858,1,0,0.5387,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1616,0.0667,0.2283,0.2283,0.7717
hs90_ssh90_PAL_20160925,Palhoça,2016-09-25,2016-09-25,1.9499999284744265,0.8025403916835785,1,0,0.5391,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1617,0.0667,0.2284,0.2284,0.7716
hs90_ssh90_FLO_20160925,Florianópolis,2016-09-25,2016-09-25,1.9499999284744265,0.8025403916835785,1,0,0.5391,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1617,0.0667,0.2284,0.2284,0.7716
hs90_ssh90_BIG_20050621,Biguaçu,2005-06-21,2005-06-21,1.5899999141693115,0.7688363194465637,1,0,0.5399,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.162,0.0667,0.2286,0.2287,0.7713
hs90_ssh90_IÇA_20050825,Içara/Balneário Rincão,2005-08-25,2005-08-25,2.6499998569488525,0.650222659111023,1,0,0.5399,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.162,0.0667,0.2286,0.2287,0.7713
hs90_ssh90_BAL_20050825,Balneário Rincão,2005-08-25,2005-08-25,2.6499998569488525,0.650222659111023,1,0,0.5399,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.162,0.0667,0.2286,0.2287,0.7713
hs90_ssh90_FLO_20110315,Florianópolis,2011-03-15,2011-03-15,2.169999837875366,0.6967874765396118,1,0,0.652,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1956,0.0333,0.2289,0.2289,0.7711
hs90_ssh90_PAL_20110315,Palhoça,2011-03-15,2011-03-15,2.169999837875366,0.6967874765396118,1,0,0.652,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1956,0.0333,0.2289,0.2289,0.7711
hs90_ssh90_BAL_20020202,Balneário Rincão,2002-02-02,2002-02-02,3.2699999809265137,0.5709447860717773,1,0,0.6524,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1957,0.0333,0.229,0.229,0.771
hs90_ssh90_IÇA_20020202,Içara/Balneário Rincão,2002-02-02,2002-02-02,3.2699999809265137,0.5709447860717773,1,0,0.6524,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1957,0.0333,0.229,0.229,0.771
hs90_ssh90_BAL_20020622,Balneário Gaivota,2002-06-22,2002-06-23,2.619999885559082,0.6647627353668213,2,0,0.5416,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1625,0.0667,0.2291,0.2291,0.7709
hs90_ssh90_PAS_20170718,Passo de Torres,2017-07-18,2017-07-18,2.440000057220459,0.7305848002433777,1,0,0.5424,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1627,0.0667,0.2294,0.2294,0.7706
hs90_ssh90_BAL_20111225,Balneário Piçarras,2011-12-25,2011-12-26,2.009999990463257,0.8992913961410522,2,0,0.6536,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1961,0.0333,0.2294,0.2294,0.7706
hs90_ssh90_PEN_20111225,Penha,2011-12-25,2011-12-26,2.009999990463257,0.8992913961410522,2,0,0.6536,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1961,0.0333,0.2294,0.2294,0.7706
hs90_ssh90_JOI_20111225,Joinville,2011-12-25,2011-12-26,2.009999990463257,0.8992913961410522,2,0,0.6536,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1961,0.0333,0.2294,0.2294,0.7706
hs90_ssh90_GAR_20020908,Garopaba,2002-09-08,2002-09-08,2.440000057220459,0.5984589457511902,1,0,0.5433,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.163,0.0667,0.2297,0.2296,0.7704
hs90_ssh90_PAL_20200527,Palhoça,2020-05-27,2020-05-27,1.9399999380111692,0.8547949641942978,1,0,0.5433,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.163,0.0667,0.2297,0.2296,0.7704
hs90_ssh90_IMB_20020908,Imbituba,2002-09-08,2002-09-08,2.440000057220459,0.5984589457511902,1,0,0.5433,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.163,0.0667,0.2297,0.2296,0.7704
hs90_ssh90_BIG_20130726,Biguaçu,2013-07-26,2013-07-26,1.649999976158142,0.7175327837467194,1,0,0.5433,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.163,0.0667,0.2297,0.2296,0.7704
hs90_ssh90_FLO_20200527,Florianópolis,2020-05-27,2020-05-27,1.9399999380111692,0.8547949641942978,1,0,0.5433,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.163,0.0667,0.2297,0.2296,0.7704
hs90_ssh90_BIG_20060821,Biguaçu,2006-08-21,2006-08-21,1.5899999141693115,0.7703458070755005,1,0,0.5437,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1631,0.0667,0.2298,0.2298,0.7702
hs90_ssh90_BAL_20010912,Balneário Arroio do Silva,2001-09-12,2001-09-12,2.4600000381469727,0.6281732320785522,1,0,0.5445,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1634,0.0667,0.23,0.23,0.77
hs90_ssh90_ARA_20010912,Araranguá,2001-09-12,2001-09-12,2.4600000381469727,0.6281732320785522,1,0,0.5445,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1634,0.0667,0.23,0.23,0.77
hs90_ssh90_BAL_20140619,Balneário Gaivota,2014-06-19,2014-06-19,2.889999866485596,0.5811120569705963,1,0,0.5445,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1634,0.0667,0.23,0.23,0.77
hs90_ssh90_LAG_20040711,Laguna,2004-07-11,2004-07-11,2.7300000190734863,0.6157367117702961,1,0,0.5453,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1636,0.0667,0.2303,0.2303,0.7697
hs90_ssh90_IÇA_20140813,Içara/Balneário Rincão,2014-08-13,2014-08-14,2.569999933242798,0.7445051074028015,2,0,0.5453,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1636,0.0667,0.2303,0.2303,0.7697
hs90_ssh90_BAL_20140813,Balneário Rincão,2014-08-13,2014-08-14,2.569999933242798,0.7445051074028015,2,0,0.5453,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1636,0.0667,0.2303,0.2303,0.7697
hs90_ssh90_NAV_20021022,Navegantes,2002-10-22,2002-10-22,2.039999961853028,0.776324138045311,1,0,0.5458,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1637,0.0667,0.2304,0.2304,0.7696
hs90_ssh90_ITA_20021022,Itajaí,2002-10-22,2002-10-22,2.039999961853028,0.776324138045311,1,0,0.5458,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1637,0.0667,0.2304,0.2304,0.7696
hs90_ssh90_BAL_20021022,Balneário Camboriú,2002-10-22,2002-10-22,2.039999961853028,0.776324138045311,1,0,0.5458,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1637,0.0667,0.2304,0.2304,0.7696
hs90_ssh90_ITA_20021022,Itapema,2002-10-22,2002-10-22,2.039999961853028,0.776324138045311,1,0,0.5458,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1637,0.0667,0.2304,0.2304,0.7696
hs90_ssh90_TIJ_20110315,Tijucas,2011-03-15,2011-03-15,2.0299999713897705,0.7332764267921448,1,0,0.6582,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1975,0.0333,0.2308,0.2308,0.7692
hs90_ssh90_BOM_20110315,Bombinhas,2011-03-15,2011-03-15,2.0299999713897705,0.7332764267921448,1,0,0.6582,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1975,0.0333,0.2308,0.2308,0.7692
hs90_ssh90_POR_20110315,Porto Belo,2011-03-15,2011-03-15,2.0299999713897705,0.7332764267921448,1,0,0.6582,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1975,0.0333,0.2308,0.2308,0.7692
hs90_ssh90_POR_20041113,Porto Belo,2004-11-13,2004-11-13,1.8499999046325684,0.7864455878734589,1,0,0.659,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1977,0.0333,0.231,0.231,0.769
hs90_ssh90_BOM_20041113,Bombinhas,2004-11-13,2004-11-13,1.8499999046325684,0.7864455878734589,1,0,0.659,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1977,0.0333,0.231,0.231,0.769
hs90_ssh90_TIJ_20041113,Tijucas,2004-11-13,2004-11-13,1.8499999046325684,0.7864455878734589,1,0,0.659,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1977,0.0333,0.231,0.231,0.769
hs90_ssh90_ARA_20100601,Araranguá,2010-06-01,2010-06-01,2.789999961853028,0.5862043052911758,1,0,0.5478,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1643,0.0667,0.231,0.231,0.769
hs90_ssh90_BAL_20100601,Balneário Arroio do Silva,2010-06-01,2010-06-01,2.789999961853028,0.5862043052911758,1,0,0.5478,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1643,0.0667,0.231,0.231,0.769
hs90_ssh90_GAR_20030525,Garopaba,2003-05-25,2003-05-25,2.359999895095825,0.6253476440906525,1,0,0.5482,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1645,0.0667,0.2311,0.2311,0.7689
hs90_ssh90_LAG_20100601,Laguna,2010-06-01,2010-06-01,3.3999998569488525,0.5439146459102631,1,0,0.5482,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1645,0.0667,0.2311,0.2311,0.7689
hs90_ssh90_IMB_20030525,Imbituba,2003-05-25,2003-05-25,2.359999895095825,0.6253476440906525,1,0,0.5482,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1645,0.0667,0.2311,0.2311,0.7689
hs90_ssh90_GAR_20061108,Garopaba,2006-11-08,2006-11-09,2.5799999237060547,0.6207786202430725,2,0,0.6598,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1979,0.0333,0.2313,0.2313,0.7687
hs90_ssh90_IMB_20061108,Imbituba,2006-11-08,2006-11-09,2.5799999237060547,0.6207786202430725,2,0,0.6598,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1979,0.0333,0.2313,0.2313,0.7687
hs90_ssh90_LAG_20050621,Laguna,2005-06-21,2005-06-21,2.7300000190734863,0.6173174977302551,1,0,0.5487,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1646,0.0667,0.2313,0.2313,0.7687
hs90_ssh90_BAL_20171112,Balneário Rincão,2017-11-12,2017-11-13,2.8999998569488525,0.6223013699054718,2,0,0.6603,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1981,0.0333,0.2314,0.2314,0.7686
hs90_ssh90_BIG_20060730,Biguaçu,2006-07-30,2006-07-30,1.5399999618530271,0.8817197382450104,1,0,0.5491,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1647,0.0667,0.2314,0.2314,0.7686
hs90_ssh90_IÇA_20171112,Içara/Balneário Rincão,2017-11-12,2017-11-13,2.8999998569488525,0.6223013699054718,2,0,0.6603,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1981,0.0333,0.2314,0.2314,0.7686
hs90_ssh90_BAL_20130313,Balneário Gaivota,2013-03-13,2013-03-14,3.069999933242798,0.6038058400154114,2,0,0.6603,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1981,0.0333,0.2314,0.2314,0.7686
hs90_ssh90_BAR_20040930,Barra Velha,2004-09-30,2004-09-30,1.7300000190734863,0.9372507631778716,1,0,0.4383,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1315,0.1,0.2315,0.2315,0.7685
hs90_ssh90_BAL_20040930,Balneário Barra do Sul,2004-09-30,2004-09-30,1.7300000190734863,0.9372507631778716,1,0,0.4383,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1315,0.1,0.2315,0.2315,0.7685
hs90_ssh90_ARA_20040930,Araquari,2004-09-30,2004-09-30,1.7300000190734863,0.9372507631778716,1,0,0.4383,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1315,0.1,0.2315,0.2315,0.7685
hs90_ssh90_BOM_20190320,Bombinhas,2019-03-20,2019-03-21,1.7599999904632568,0.9115999341011048,2,0,0.6619,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1986,0.0333,0.2319,0.2319,0.7681
hs90_ssh90_TIJ_20190320,Tijucas,2019-03-20,2019-03-21,1.7599999904632568,0.9115999341011048,2,0,0.6619,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1986,0.0333,0.2319,0.2319,0.7681
hs90_ssh90_POR_20190320,Porto Belo,2019-03-20,2019-03-21,1.7599999904632568,0.9115999341011048,2,0,0.6619,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1986,0.0333,0.2319,0.2319,0.7681
hs90_ssh90_PAL_20020908,Palhoça,2002-09-08,2002-09-08,2.039999961853028,0.6976898014545441,1,0,0.5516,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1655,0.0667,0.2321,0.2321,0.7679
hs90_ssh90_PAS_20151017,Passo de Torres,2015-10-17,2015-10-17,2.490000009536743,0.6799822151660919,1,0,0.5516,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1655,0.0667,0.2321,0.2321,0.7679
hs90_ssh90_FLO_20020908,Florianópolis,2002-09-08,2002-09-08,2.039999961853028,0.6976898014545441,1,0,0.5516,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1655,0.0667,0.2321,0.2321,0.7679
hs90_ssh90_GAR_20030412,Garopaba,2003-04-12,2003-04-12,2.180000066757202,1.0193265080451963,1,0,0.552,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1656,0.0667,0.2323,0.2323,0.7677
hs90_ssh90_IMB_20030412,Imbituba,2003-04-12,2003-04-12,2.180000066757202,1.0193265080451963,1,0,0.552,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1656,0.0667,0.2323,0.2323,0.7677
hs90_ssh90_BAL_20180703,Balneário Gaivota,2018-07-03,2018-07-04,2.7799999713897705,0.6079223155975342,2,0,0.5524,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1657,0.0667,0.2324,0.2324,0.7676
hs90_ssh90_BAL_20070529,Balneário Gaivota,2007-05-29,2007-05-29,2.5899999141693115,0.7037752121686935,1,0,0.5524,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.1657,0.0667,0.2324,0.2324,0.7676
hs90_ssh90_BIG_20161215,Biguaçu,2016-12-15,2016-12-15,1.5999999046325684,0.9566783010959624,1,0,0.664,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.1992,0.0333,0.2325,0.2325,0.7675
