grid_lat,grid_lon,springneap_swing_m,datum_q90_permissive_m,excess_q90_permissive_m,pct_events_above_datum_q90_permissive,datum_q95_MHWS_proxy_m,excess_q95_MHWS_proxy_m,pct_events_above_datum_q95_MHWS_proxy,datum_q99_high_springs_m,excess_q99_high_springs_m,pct_events_above_datum_q99_high_springs,datum_max_HAT_estimate_m,excess_max_HAT_estimate_m,pct_events_above_datum_max_HAT_estimate,latitude_band,abs_lat
-22.8,-41.6,0.6356983631849289,0.5878093719482422,0.6918343278993978,100.0,0.6212259888648987,0.6584177109827414,100.0,0.6764058637619018,0.6032378360857382,100.0,0.7413519620895386,0.5382917377581015,100.0,SP/RJ,22.8
-22.6,-41.8,0.6632920354604721,0.6143155574798586,0.519928970813751,100.0,0.6489305138587951,0.4853140144348146,100.0,0.7060108232498168,0.4282337050437928,100.0,0.7761554718017578,0.3580890564918518,99.0,SP/RJ,22.6
-22.6,-41.6,0.6609978228807449,0.6119008421897889,0.644976975436785,100.0,0.6468149781227112,0.6100628395038628,100.0,0.7046237778663635,0.5522540397602104,100.0,0.7731952667236328,0.4836825509029411,100.0,SP/RJ,22.6
-22.6,-41.4,0.6580458581447601,0.6093575358390808,0.6896734203952049,100.0,0.6450424313545227,0.6539885248797631,100.0,0.7030543184280396,0.5959766378062461,100.0,0.7699190378189087,0.529111918415377,100.0,SP/RJ,22.6
-22.4,-41.6,0.6825691312551498,0.6294199824333192,0.530416910726091,100.0,0.6657436490058899,0.4940932441535203,100.0,0.7248580265045165,0.4349788666548937,100.0,0.7969844937324524,0.36285239942695785,99.56521739130434,SP/RJ,22.4
-22.4,-41.4,0.680724062025547,0.6281675219535828,0.6222771039899484,100.0,0.6653480529785156,0.5850965729650155,100.0,0.7243414378166197,0.5261031881269115,100.0,0.7952879071235657,0.45515671881996556,100.0,SP/RJ,22.4
-22.4,-41.2,0.6749077066779137,0.6239782214164734,0.6718930373325641,100.0,0.6614177227020264,0.634453536047011,100.0,0.7213889670372009,0.5744822917118365,100.0,0.790209174156189,0.5056620845928484,100.0,SP/RJ,22.4
-22.4,-41.0,0.6698456853628159,0.6184359788894656,0.6904291210385658,100.0,0.6566584467887878,0.6522066531392435,100.0,0.7169210314750671,0.5919440684529642,100.0,0.7841296195983887,0.5247354803296427,100.0,SP/RJ,22.4
-22.4,-40.8,0.6626393422484398,0.6112371921539307,0.7023410562711084,100.0,0.6495832681655883,0.6639949802594506,100.0,0.7091557669639587,0.6044224814610802,100.0,0.7753737568855286,0.5382044915395104,100.0,SP/RJ,22.4
-22.2,-41.4,0.6955659836530685,0.6409567832946778,0.43519910540643747,100.0,0.6781653761863708,0.3979905125147444,100.0,0.7388626909255981,0.33729319777551714,97.5609756097561,0.8135124444961548,0.26264344420496044,92.07317073170732,SP/RJ,22.2
-22.2,-41.2,0.6956672966480255,0.6405512213706971,0.6120860576994565,100.0,0.6789900064468384,0.5736472726233152,100.0,0.7409613680839537,0.5116759109861998,100.0,0.8136360049247742,0.43900127414537937,100.0,SP/RJ,22.2
-22.2,-41.0,0.6937777027487755,0.6371515393257141,0.6592287971266806,100.0,0.6772202372550964,0.6191600991972982,100.0,0.7392956423759457,0.557084694076449,100.0,0.8102877140045166,0.4860926224478781,100.0,SP/RJ,22.2
-22.2,-40.8,0.6906158700585365,0.6340176224708557,0.6770142391422728,100.0,0.6747756123542785,0.63625624925885,100.0,0.7374836421012878,0.5735482195118405,100.0,0.8065831661224365,0.5044486954906918,100.0,SP/RJ,22.2
-22.2,-40.6,0.6829065158963203,0.627789330482483,0.6887691134047285,100.0,0.6687361836433411,0.6478222602438705,100.0,0.7313400983810424,0.585218345506169,100.0,0.7984530925750732,0.5181053513121382,100.0,SP/RJ,22.2
-22.0,-40.8,0.7265473455190659,0.6694821119308473,0.6131113517184815,100.0,0.713705289363861,0.5688881742854677,100.0,0.780857350826263,0.5017361128230657,100.0,0.8543376922607422,0.42825577138858645,99.52267303102626,SP/RJ,22.0
-22.0,-40.6,0.714494951069355,0.6561293244361878,0.6581317019531893,100.0,0.6990266799926756,0.6152343463967014,100.0,0.7658540272712707,0.5484069991181064,100.0,0.8356399536132812,0.47862107277609583,100.0,SP/RJ,22.0
-21.8,-40.8,0.7644850611686707,0.7071064949035645,0.5273819851875305,100.0,0.753604781627655,0.4808836984634399,100.0,0.8265150618553161,0.4079734182357789,99.32203389830508,0.9039088487625122,0.3305796313285828,98.30508474576271,SP/RJ,21.8
-21.8,-40.6,0.7452559918165207,0.6893421053886414,0.6017516636186175,100.0,0.7351636290550232,0.5559301399522358,100.0,0.806163671016693,0.484930097990566,100.0,0.8794080018997192,0.41168576710753974,99.74160206718346,SP/RJ,21.8
-21.6,-40.8,0.7951295077800751,0.7307512998580935,0.49475707785004636,100.0,0.7793910026550293,0.4461173750531106,99.04761904761905,0.8547124147415158,0.370795962966624,98.57142857142858,0.9347569346427917,0.29075144306534817,92.38095238095238,SP/RJ,21.6
-21.6,-40.6,0.765596404671669,0.7110150933265686,0.5615516816780017,100.0,0.7580936551094055,0.514473119895165,100.0,0.8318379926681518,0.4407287823364187,99.6845425867508,0.9073870182037354,0.3651797568008351,98.10725552050474,SP/RJ,21.6
-21.4,-40.8,0.8089002817869186,0.7410427808761597,0.4767456060970151,99.45945945945947,0.7906837224960327,0.42710466447714207,99.45945945945947,0.8673777723312378,0.350410614641937,96.75675675675676,0.948337197303772,0.2694511896694029,90.81081081081082,SP/RJ,21.4
-21.4,-40.6,0.778017446398735,0.721363615989685,0.5296231515115972,100.0,0.7687524795532227,0.4822342879480596,99.64028776978418,0.8434719920158384,0.40751477548544374,99.64028776978418,0.9207935929298401,0.3301931745714421,96.76258992805755,SP/RJ,21.4
-21.2,-40.8,0.8159404844045639,0.7457154631614685,0.46851374323303624,99.45945945945947,0.7962617993354797,0.4179674070590252,98.91891891891892,0.8741553449630737,0.3400738614314312,98.37837837837839,0.9555498957633972,0.2586793106311076,89.72972972972974,SP/RJ,21.2
-21.2,-40.6,0.785382941365242,0.7269064903259278,0.4964404525028334,99.60317460317461,0.7757922053337096,0.44755473749505154,99.60317460317461,0.8514086222648619,0.3719383205638993,99.20634920634922,0.9286758303642273,0.2946711124645339,92.85714285714286,SP/RJ,21.2
-21.2,-40.4,0.7555162906646729,0.6955079674720764,0.5481099835015777,100.0,0.7426430344581604,0.5009749165154938,100.0,0.8175647091865537,0.4260532417871005,99.62406015037594,0.8860681653022766,0.3575497856713775,99.62406015037594,SP/RJ,21.2
-21.0,-40.8,0.8099158853292465,0.7419757604598999,0.43922563918093416,99.14893617021276,0.793195378780365,0.38800602086046915,98.29787234042553,0.8705939936637878,0.31060740597704634,93.19148936170212,0.9513432383537292,0.22985816128710482,83.82978723404256,SP/RJ,21.0
-21.0,-40.6,0.7926457524299622,0.7303553938865663,0.4620229536886599,99.63235294117648,0.7796079158782958,0.4127704316969304,98.89705882352942,0.8558474588394165,0.3365308887358097,95.95588235294117,0.932945191860199,0.25943315571502734,88.23529411764706,SP/RJ,21.0
-21.0,-40.4,0.766986295580864,0.7049136400222779,0.5166766004530268,100.0,0.7524183988571167,0.4691718416181879,99.66329966329967,0.8287323093414306,0.39285793113387396,99.32659932659934,0.8987745642662048,0.3228156762090998,97.97979797979798,SP/RJ,21.0
-21.0,-40.2,0.7400589138269424,0.684661090373993,0.5991788013155261,100.0,0.7311779022216797,0.5526619894678395,100.0,0.8051719498634338,0.47866794182608535,99.58333333333333,0.8712513446807861,0.41258854700873304,99.58333333333333,SP/RJ,21.0
-21.0,-29.4,0.6507435515522957,0.5949707150459289,0.7417196897032498,100.0,0.640026307106018,0.6966640976431606,100.0,0.71034038066864,0.6263500240805385,100.0,0.7708161473274231,0.5658742574217555,100.0,SP/RJ,21.0
-21.0,-29.2,0.6452091410756111,0.5894853949546814,0.7356417799697204,100.0,0.6344225883483886,0.6907045865760131,100.0,0.7039741277694701,0.6211530471549316,100.0,0.7641019225120544,0.5610252524123472,100.0,SP/RJ,21.0
-20.8,-40.4,0.7770366370677948,0.7142725348472596,0.47709107961811,100.0,0.7622955083847045,0.4290681060806651,99.672131147541,0.839022605419159,0.3523410090462106,99.01639344262296,0.9109793901443481,0.2803842243210214,93.11475409836065,SP/RJ,20.8
-20.8,-40.2,0.7569824755191803,0.6987586259841919,0.5529018620684952,100.0,0.7465892076492309,0.5050712804034564,100.0,0.8218336129188533,0.4298268751338339,99.64788732394366,0.8902817368507385,0.3613787512019487,98.94366197183099,SP/RJ,20.8
-20.8,-40.0,0.7433132380247116,0.6877317667007447,0.6231259471584449,100.0,0.7347044944763184,0.5761532193828712,100.0,0.8099539422988891,0.5009037715603006,100.0,0.8755561709403992,0.4353015429187904,99.54545454545455,SP/RJ,20.8
-20.8,-29.6,0.6679073348641396,0.6103111624717713,0.7355945872559266,100.0,0.6570528149604796,0.6888529347672183,100.0,0.7289284110069273,0.6169773387207708,100.0,0.7906468510627747,0.5552588986649232,100.0,SP/RJ,20.8
-20.8,-29.4,0.6612729206681252,0.6040623188018799,0.7426030990108848,100.0,0.6503804326057434,0.6962849852070213,100.0,0.7216569542884824,0.6250084635242823,100.0,0.7829809784889221,0.5636844393238426,100.0,SP/RJ,20.8
-20.8,-29.2,0.6543762683868408,0.5970479011535645,0.737272865497149,100.0,0.6428551197052002,0.6914656469455134,100.0,0.7134896302223206,0.6208311364283928,100.0,0.7742329239845276,0.5600878426661858,100.0,SP/RJ,20.8
-20.8,-29.0,0.6503444015979767,0.5925359725952148,0.7367111803554907,100.0,0.6384329199790953,0.6908142329716103,100.0,0.7084814929962158,0.6207656599544898,100.0,0.7690284252166748,0.5602187277340308,100.0,SP/RJ,20.8
-20.8,-28.8,0.6465429589152336,0.5895339488983156,0.7439642319161641,100.0,0.6353782057762145,0.6981199750382651,100.0,0.7052147698402405,0.6282834109742392,100.0,0.7653120756149292,0.5681861051995504,100.0,SP/RJ,20.8
-20.8,-28.6,0.6429813876748085,0.5869268536567689,0.7659535464955799,100.0,0.6326407670974731,0.7202396330548757,100.0,0.7022463917732238,0.6506340083791251,100.0,0.7621367573738098,0.590743642778539,100.0,SP/RJ,20.8
-20.6,-40.4,0.7755755484104156,0.7149441599845887,0.4325311544636884,100.0,0.7644903063774109,0.38298500807086633,99.66666666666667,0.8409725308418273,0.30650278360644984,96.0,0.9126098155975342,0.234865498850743,86.66666666666667,SP/RJ,20.6
-20.6,-40.2,0.7717881798744202,0.7118724465370179,0.4947373754231729,100.0,0.7607057452201843,0.44590407674000637,100.0,0.8381125068664547,0.3684973150937361,99.06542056074767,0.9074029326438904,0.2992068893163004,95.95015576323988,SP/RJ,20.6
-20.6,-40.0,0.7606400847434998,0.7024980425834657,0.5849750756749919,100.0,0.7511416792869567,0.5363314389715008,100.0,0.8284952688217162,0.45897784943674136,99.6078431372549,0.8950397372245789,0.39243338103387876,99.6078431372549,SP/RJ,20.6
-20.6,-29.8,0.6856191456317902,0.6258980870246887,0.7453758098083,100.0,0.6737976431846618,0.6974762536483269,100.0,0.7476723265647883,0.6236015702682004,100.0,0.8109979033470154,0.5602759934859733,100.0,SP/RJ,20.6
-20.6,-29.6,0.6800524070858955,0.6210174918174743,0.7414290754376232,100.0,0.6685297727584839,0.6939167944966136,100.0,0.7417744159698483,0.6206721512852492,100.0,0.8048731088638306,0.5575734583912669,100.0,SP/RJ,20.6
-20.6,-29.4,0.6735916584730148,0.6150576829910279,0.7380127727598338,100.0,0.6622857213020324,0.6907847344488294,100.0,0.7348496079444883,0.6182208478063735,100.0,0.7975202202796936,0.5555502354711682,100.0,SP/RJ,20.6
-20.6,-29.2,0.6706581562757492,0.6120861291885377,0.7252942516143063,100.0,0.659083616733551,0.678296764069293,100.0,0.7315352463722226,0.6058451344306214,100.0,0.7941263318061829,0.5432540489966612,100.0,SP/RJ,20.6
-20.6,-29.0,0.6628115996718407,0.6047015190124513,0.7411951154093199,100.0,0.6513837337493896,0.6945129006723815,100.0,0.7230599665641781,0.622836667857593,100.0,0.7851803302764893,0.560716304145282,100.0,SP/RJ,20.6
-20.6,-28.8,0.6564262881875038,0.5979879856109619,0.7509977692976978,100.0,0.6447739839553833,0.7042117709532761,100.0,0.7159304332733153,0.6330553216353442,100.0,0.7770770192146301,0.5719087356940294,100.0,SP/RJ,20.6
-20.6,-28.6,0.6546767726540565,0.5967521667480469,0.7533447593797085,100.0,0.6436842560768127,0.7064126700509427,100.0,0.714382321834564,0.6357146042931915,100.0,0.7755926847457886,0.5745042413819669,100.0,SP/RJ,20.6
-20.4,-40.2,0.7796582281589508,0.7193039655685426,0.4381626151411271,100.0,0.7694351673126221,0.38803141339704755,99.6951219512195,0.8472039198875425,0.3102626608221271,96.95121951219512,0.9175854921340942,0.23988108857557544,84.7560975609756,SP/RJ,20.4
-20.4,-40.0,0.7706778645515442,0.711790692806244,0.5520722478728504,100.0,0.7614752173423767,0.5023877233367176,100.0,0.8399394750595092,0.42392346561958505,99.66329966329967,0.9070280194282532,0.35683492125084104,98.31649831649831,SP/RJ,20.4
-20.4,-39.8,0.7586913406848907,0.7022984862327577,0.6194524958376635,100.0,0.7511101722717285,0.5706408097986928,100.0,0.8295971155166625,0.49215386655375865,100.0,0.8944015502929688,0.4273494317774524,99.52606635071089,SP/RJ,20.4
-20.4,-29.6,0.6931486874818802,0.632879400253296,0.7359070849883091,100.0,0.6819222569465637,0.6868642282950413,100.0,0.7564412784576416,0.6123452067839635,100.0,0.8205673694610596,0.5482191157805455,100.0,SP/RJ,20.4
-20.4,-29.4,0.691443532705307,0.6315070867538453,0.7366318549073878,100.0,0.6806163787841797,0.6875225628770534,100.0,0.7550099635124206,0.6131289781488125,100.0,0.819149374961853,0.54898956669938,100.0,SP/RJ,20.4
-20.4,-29.2,0.688272014260292,0.6280033349990847,0.7287095312367785,100.0,0.6772644758224488,0.6794483904134144,100.0,0.7513939070701598,0.6053189591657032,100.0,0.8153442740440369,0.5413685921918262,100.0,SP/RJ,20.4
-20.4,-29.0,0.6857322454452515,0.6257377147674561,0.7332881403578952,100.0,0.6751582622528076,0.6838675928725437,100.0,0.7495418429374695,0.6094840121878821,100.0,0.8132668733596802,0.5457589817656712,100.0,SP/RJ,20.4
-20.4,-28.8,0.6771171241998672,0.6174623370170595,0.7330106028010335,100.0,0.6666785478591918,0.6837943919589012,100.0,0.7397524428367612,0.6107204969813317,100.0,0.8028671145439148,0.5476058252741781,100.0,SP/RJ,20.4
-20.4,-28.6,0.6676318421959877,0.6087136983871462,0.7460364556643695,100.0,0.6572913527488708,0.6974588013026449,100.0,0.7293439126014708,0.625406241450045,100.0,0.7918050289154053,0.5629451251361105,100.0,SP/RJ,20.4
-20.2,-40.0,0.7797029167413712,0.7197496294975281,0.538885369707065,100.0,0.7709621787071228,0.4876728204974703,100.0,0.8497229409217834,0.40891205828280974,99.36305732484077,0.9179635047912598,0.34067149441333333,98.08917197452229,SP/RJ,20.2
-20.2,-39.8,0.7659559398889542,0.7088319659233094,0.601878575785802,100.0,0.7583591222763061,0.5523514194328053,100.0,0.8377929258346557,0.47291761587445563,99.61538461538461,0.9025484323501587,0.40816210935895264,99.61538461538461,SP/RJ,20.2
-20.2,-29.6,0.7042173892259598,0.6423625230789185,0.7267180759892906,100.0,0.6927372694015503,0.6763433296666588,100.0,0.7685163855552672,0.600564213512942,100.0,0.8337730169296265,0.5353075821385829,100.0,SP/RJ,20.2
-20.2,-29.4,0.7010103911161423,0.6393729686737061,0.7229040406234973,100.0,0.6897598028182983,0.672517206478905,100.0,0.7652399682998656,0.5970370409973376,100.0,0.8302194476127625,0.5320575616844408,100.0,SP/RJ,20.2
-20.2,-29.2,0.6967599838972092,0.6358783960342408,0.7179563329795774,100.0,0.6860413551330565,0.6677933738807617,100.0,0.7614869499206542,0.5923477790931638,100.0,0.826120138168335,0.5277145908454831,100.0,SP/RJ,20.2
-20.2,-29.0,0.6913926601409912,0.6314375519752503,0.726126152557485,100.0,0.6816059350967407,0.6759577694359948,100.0,0.7565496826171875,0.6010140219155479,100.0,0.8208167552947998,0.5367469492379358,100.0,SP/RJ,20.2
-20.2,-28.8,0.6847207099199295,0.625452995300293,0.7362039595503699,100.0,0.6755756735801696,0.6860812812704933,100.0,0.7497404623031615,0.6119164925475015,100.0,0.8136047720909119,0.548052182759751,100.0,SP/RJ,20.2
-20.2,-28.6,0.6770424693822861,0.6184311032295228,0.735504747334347,100.0,0.6682806253433228,0.685655225220547,100.0,0.7417381286621094,0.6121977219017604,100.0,0.8048659563064575,0.5490698942574123,100.0,SP/RJ,20.2
-20.0,-40.0,0.7872499823570251,0.7271021485328675,0.5352882410156116,100.0,0.7790788888931274,0.4833115006553517,100.0,0.8583378410339353,0.4040525485145438,99.46091644204851,0.9273414611816406,0.33504892836683847,98.38274932614556,ES/BA-S,20.0
-20.0,-39.8,0.7743984162807465,0.7168844223022461,0.5853443621065669,100.0,0.7676633954048157,0.5345653890039974,100.0,0.8475970792770385,0.45463170513177464,99.68051118210862,0.9128634929656982,0.3893652914431148,98.7220447284345,ES/BA-S,20.0
-20.0,-39.6,0.7690595537424088,0.7142107725143434,0.6157311570203721,100.0,0.7644889235496521,0.5654530059850632,100.0,0.8448073768615723,0.4851345526731432,100.0,0.9084978699684143,0.4214440595663012,99.61089494163424,ES/BA-S,20.0
-19.8,-40.0,0.7929766476154327,0.7335584521293642,0.48544915973707187,100.0,0.7853579878807068,0.4336496239857293,99.51573849878935,0.8651872944831848,0.35382031738325137,98.06295399515739,0.9356058835983276,0.2834017282681084,90.79903147699758,ES/BA-S,19.8
-19.8,-39.8,0.7891110926866531,0.7314718246459961,0.5405714354943484,100.0,0.7843737006187439,0.48766955952160057,100.0,0.8646682476997373,0.40737501244060725,99.47916666666666,0.931914746761322,0.34012851337902245,97.65625,ES/BA-S,19.8
-19.8,-39.6,0.776425912976265,0.7225146293640139,0.5923019355346284,100.0,0.7739590644836426,0.5408575004149997,100.0,0.8549642872810364,0.4598522776176059,99.68253968253968,0.9180943965911865,0.39672216830745577,98.73015873015873,ES/BA-S,19.8
-19.8,-39.4,0.7753731608390808,0.7229953646659852,0.6111634768273708,100.0,0.7745350122451782,0.5596238292481779,100.0,0.8563093781471253,0.47784946334623074,100.0,0.9185037016868591,0.4156551398064968,99.27007299270073,ES/BA-S,19.8
-19.6,-39.6,0.8306407481431961,0.7727372407913208,0.5415489170376374,100.0,0.8277624487876891,0.486523709041269,100.0,0.9142902016639709,0.3999959561649873,98.91304347826086,0.9821076989173889,0.3321784589115692,95.1086956521739,ES/BA-S,19.6
-19.6,-39.4,0.8147630393505096,0.7609280586242676,0.5779507304688817,100.0,0.8155772686004638,0.5233015204926856,100.0,0.9009762072563171,0.4379025818368323,99.3421052631579,0.9652264714241028,0.3736523176690466,97.69736842105263,ES/BA-S,19.6
-19.4,-39.6,0.9451314508914948,0.8804725170135499,0.4302311864420978,98.89196675900277,0.9437617421150207,0.3669419613406269,95.01385041551247,1.0415312719345091,0.2691724315211385,83.65650969529086,1.115142822265625,0.19556088119002263,76.73130193905817,ES/BA-S,19.4
-19.4,-39.4,0.9277533441781998,0.8648274898529053,0.5145925315763011,99.69696969696969,0.9270185947418212,0.4524014266873851,99.0909090909091,1.0235097980499268,0.35591022337927963,95.45454545454545,1.0957585573196411,0.2836614641095653,88.7878787878788,ES/BA-S,19.4
-19.2,-39.6,1.1365723758935928,1.0445738554000854,0.38157732638057523,90.03115264797508,1.1208828926086425,0.30526828917201815,83.17757009345794,1.2374212312698365,0.18872995051082414,73.20872274143302,1.3227874040603638,0.10336377772029685,66.35514018691589,ES/BA-S,19.2
-19.2,-39.4,1.0859604179859161,1.0054063558578492,0.46755343617462525,97.86585365853658,1.0795674562454223,0.3933923357870522,93.90243902439023,1.1928578424453735,0.28010194958710094,82.3170731707317,1.2725247144699097,0.2004350775625648,75.3048780487805,ES/BA-S,19.2
-19.0,-39.6,1.2785093933343887,1.171891689300537,0.31052689257177335,82.52427184466019,1.259955883026123,0.2224626988461874,74.75728155339806,1.3903240394592282,0.09209454241308222,65.37216828478964,1.481502652168274,0.0009159297040365279,53.398058252427184,ES/BA-S,19.0
-19.0,-39.4,1.2314125448465347,1.1313826322555542,0.4197817258710085,92.44186046511628,1.216155195236206,0.3350091628903567,83.72093023255815,1.34388801574707,0.20727634237949263,73.25581395348837,1.433716893196106,0.11744746493045675,65.69767441860465,ES/BA-S,19.0
-18.8,-39.6,1.4024076461791992,1.2801781177520752,0.23427254048746016,74.02985074626865,1.3759245634078978,0.13852609483163764,68.35820895522387,1.5226402473449707,-0.008189589105435288,53.73134328358209,1.620159387588501,-0.10570872934896552,40.0,ES/BA-S,18.8
-18.8,-39.4,1.3540718853473663,1.240211057662964,0.3526597684049336,83.05084745762711,1.3331052780151367,0.25976554805276086,76.27118644067797,1.474229073524475,0.1186417525434226,64.68926553672316,1.571999192237854,0.020871633830043552,55.08474576271186,ES/BA-S,18.8
-18.6,-39.6,1.5082025229930878,1.3754586696624758,0.21897012212363262,72.26890756302521,1.4775015115737913,0.11692728021231708,67.22689075630252,1.6339261865615844,-0.039497394775476036,49.57983193277311,1.739896297454834,-0.14546750566872566,36.41456582633053,ES/BA-S,18.6
-18.6,-39.4,1.4529815912246704,1.3310827255249025,0.3281296342376648,81.36482939632546,1.4288638114929197,0.23034854826964746,72.96587926509186,1.5799635410308837,0.07924881873168359,62.20472440944882,1.6845722198486328,-0.025359860086065576,51.70603674540683,ES/BA-S,18.6
-18.4,-39.6,1.592266008257866,1.449004721641541,0.22797722558592232,71.76165803108809,1.5567919492721558,0.1201899979553074,65.5440414507772,1.7225043296813962,-0.045522382453933016,50.77720207253886,1.8411773443222046,-0.16419539709474137,34.715025906735754,ES/BA-S,18.4
-18.4,-39.4,1.5379762798547745,1.4053514003753662,0.3126288939950519,77.01711491442543,1.5101693391799924,0.20781095519042567,69.19315403422983,1.671337661743164,0.04664263262725418,58.19070904645477,1.785987138748169,-0.06800684437775086,47.67726161369193,ES/BA-S,18.4
-18.2,-39.4,1.6047020554542542,1.4607029676437377,0.26660837220941425,73.87580299785867,1.5707287073135376,0.15658263253961432,65.73875802997858,1.7385122346878048,-0.011200894834652832,52.890792291220556,1.8623855113983154,-0.13507417154516346,37.901498929336185,ES/BA-S,18.2
-18.2,-39.2,1.5295029878616333,1.3968892335891725,0.33054234519632497,78.98089171974523,1.5022131204605103,0.2252184583249872,70.91295116772824,1.6611177253723144,0.06631385341318302,59.87261146496815,1.7804421186447144,-0.053010539859216936,48.19532908704883,ES/BA-S,18.2
-18.2,-39.0,1.4498230665922165,1.3252822160720825,0.3870833475949728,84.02625820568927,1.4269012689590455,0.2854642947080098,77.24288840262582,1.5764891004562371,0.13587646321081817,65.42669584245077,1.6909643411636353,0.02140122250342005,54.70459518599562,ES/BA-S,18.2
-18.0,-39.4,1.6411474645137787,1.490876340866089,0.20379751212418176,67.64168190127971,1.6027181625366211,0.09195569045364961,59.78062157221207,1.7726882600784302,-0.07801440708815942,45.155393053016454,1.9058657884597778,-0.2111919354695071,30.347349177330894,ES/BA-S,18.0
-18.0,-39.2,1.5606091618537903,1.4270588874816896,0.30211469252978096,76.57992565055763,1.5339030265808105,0.19527055343066016,67.1003717472119,1.6983629274368284,0.03081065257464223,54.46096654275093,1.8245372772216797,-0.09536369721020908,43.12267657992565,ES/BA-S,18.0
-18.0,-39.0,1.4726904928684235,1.3529234886169434,0.36204939058516167,81.4453125,1.4551514625549316,0.25982141664717356,74.4140625,1.6102156829833976,0.10475719621870754,62.6953125,1.7290936708450317,-0.014120791642926638,51.3671875,ES/BA-S,18.0
-18.0,-38.8,1.3900336474180222,1.281800103187561,0.3744097571948479,85.5603448275862,1.3795059204101563,0.2767039399722526,77.58620689655173,1.5241349887847897,0.13207487159761924,65.73275862068965,1.637309193611145,0.01890066677126391,54.525862068965516,ES/BA-S,18.0
-17.8,-39.0,1.4511630535125732,1.3382737159729006,0.32847100702526494,80.31189083820662,1.4401618003845214,0.22658292261364413,73.2943469785575,1.59170841217041,0.07503631082775555,59.06432748538012,1.7124427556991577,-0.04569803270099223,47.368421052631575,ES/BA-S,17.8
-17.8,-38.8,1.364041954278946,1.2645970821380614,0.3383908424688423,82.3671497584541,1.3621907234191895,0.2407972011877143,76.08695652173914,1.5041076564788818,0.09888026812802196,63.52657004830918,1.6168456077575684,-0.013857683150664622,51.20772946859904,ES/BA-S,17.8
-17.6,-39.0,1.3740501403808594,1.2753907918930054,0.23394840904765904,76.24703087885986,1.3749456644058227,0.13439353653484182,66.7458432304038,1.5180625963211059,-0.008723395380441373,51.543942992874115,1.633249282836914,-0.1239100818962496,35.62945368171022,ES/BA-S,17.6
-17.6,-38.8,1.2902526557445526,1.2028223514556888,0.33891597845387134,84.45121951219512,1.2968379020690917,0.2449004278404685,77.4390243902439,1.4312252473831175,0.11051308252644265,64.02439024390245,1.538097858428955,0.003640471480605081,54.57317073170732,ES/BA-S,17.6
-17.4,-39.0,1.2959660291671753,1.2073397636413574,0.2715097570718403,80.28673835125448,1.3023292064666747,0.17652031424652298,72.40143369175627,1.436536970138549,0.042312550574648625,58.78136200716846,1.5470852851867676,-0.06823576447356987,42.29390681003584,ES/BA-S,17.4
-17.4,-38.8,1.2167902439832687,1.1378510236740111,0.37623316026730824,87.8048780487805,1.2278788566589356,0.2862053272823838,80.8362369337979,1.3549361991882323,0.15914798475308717,70.38327526132404,1.4563435316085815,0.057740652332737896,61.32404181184668,ES/BA-S,17.4
-17.2,-39.0,1.2317758053541183,1.1505399942398071,0.3413816506803875,87.32394366197182,1.240845799446106,0.2510758454740887,81.33802816901408,1.369899125099182,0.12202251982101256,67.6056338028169,1.474318504333496,0.017603140586698558,57.04225352112676,ES/BA-S,17.2
-17.2,-38.8,1.144194096326828,1.0720152139663697,0.40837725520133966,94.07407407407408,1.1589091777801515,0.3214832913875579,85.55555555555556,1.2789827823638915,0.20140968680381785,78.51851851851852,1.3735648393630981,0.1068276298046112,67.77777777777779,ES/BA-S,17.2
-17.0,-39.0,1.1785868704319,1.1041653394699098,0.3412652349364,88.51963746223565,1.1915629386901856,0.2538676357161242,81.87311178247734,1.3151532125473022,0.13027736185900757,69.18429003021149,1.4151850938796997,0.030245480526610077,58.006042296072515,ES/BA-S,17.0
-17.0,-38.8,1.0913389176130295,1.0236082792282108,0.41852249175537587,96.18320610687023,1.1068819999694823,0.3352487710141044,89.31297709923665,1.2229151487350458,0.219215622248541,80.91603053435115,1.3124674558639526,0.12966331511963414,71.37404580152672,ES/BA-S,17.0
-16.8,-39.0,1.1352690011262894,1.066598176956177,0.3534996615577708,90.96573208722741,1.1513479471206665,0.26874989139328126,83.8006230529595,1.2722143125534056,0.14788352596054216,72.58566978193146,1.3661774396896362,0.05392039882431148,61.99376947040498,ES/BA-S,16.8
-16.8,-38.8,1.0855470597743988,1.0188695192337038,0.43302326055540535,97.46376811594203,1.1017595052719116,0.35013327451719756,91.66666666666666,1.2172133922576902,0.23467938753141898,83.69565217391305,1.306836724281311,0.14505605550779813,75.36231884057972,ES/BA-S,16.8
-16.6,-39.0,1.1270425468683243,1.0603556394577027,0.30998700286807673,87.64367816091954,1.1452835083007813,0.22505913402499822,81.89655172413794,1.2655484247207642,0.10479421760501526,69.54022988505747,1.3575351238250732,0.01280751850070624,55.172413793103445,ES/BA-S,16.6
-16.6,-38.8,1.1003280133008957,1.0330195426940918,0.4457413419396634,97.52650176678446,1.116748857498169,0.3620120271355861,90.81272084805654,1.2343501567840574,0.24441072784969775,83.74558303886926,1.3242378234863281,0.15452306114742698,75.97173144876325,ES/BA-S,16.6
