municipality_code,municipality_name,state,assigned_lat,assigned_lon,assigned_resolved,distance_assigned_km,assigned_compound_count,assigned_thr_hs,nearest_lat,nearest_lon,distance_nearest_km,assigned_is_nearest,assigned_is_maxcount_30km,n_candidates_30km,assigned_is_maxcount_50km,n_candidates_50km
3532108,Murutinga do Sul,SP,,,False,,,,-25.0,-47.8,563.2268486399067,False,False,0,False,0
3540408,Populina,SP,,,False,,,,-24.0,-46.4,609.6801988115369,False,False,0,False,0
3139706,Maravilhas,MG,,,False,,,,-23.0,-44.4,380.8707011658304,False,False,0,False,0
3205069,Venda Nova do Imigrante,ES,,,False,,,,-21.0,-40.8,66.28769308333642,False,False,0,False,0
2918555,Jussari,BA,,,False,,,,-15.0,-38.8,64.26574987843009,False,False,0,False,0
3115300,Cataguases,MG,,,False,,,,-22.4,-41.6,145.2406355634831,False,False,0,False,0
1721208,Tocantinópolis,TO,,,False,,,,-1.4,-48.6,528.7102431751756,False,False,0,False,0
3148004,Patos de Minas,MG,,,False,,,,-23.0,-44.4,501.32416574806047,False,False,0,False,0
4125555,São Manoel do Paraná,PR,,,False,,,,-25.6,-48.4,486.8491490115731,False,False,0,False,0
3548708,São Bernardo do Campo,SP,,,False,,,,-24.0,-46.4,14.824186455676909,False,False,3,False,7
3507704,Braúna,SP,,,False,,,,-25.0,-47.8,453.8700518744817,False,False,0,False,0
4313037,Nova Esperança do Sul,RS,,,False,,,,-32.0,-51.8,398.84504470238824,False,False,0,False,0
5108857,Nova Marilândia,MT,,,False,,,,-25.0,-47.8,1514.1836336829406,False,False,0,False,0
2706000,Olivença,AL,,,False,,,,-10.6,-36.6,135.17297937085135,False,False,0,False,0
3164472,São Sebastião do Anta,MG,,,False,,,,-20.6,-40.4,195.91465153803202,False,False,0,False,0
2927101,Rodelas,BA,,,False,,,,-11.0,-37.0,227.23386321719835,False,False,0,False,0
4304853,Carlos Gomes,RS,,,False,,,,-29.0,-49.4,281.5809071747446,False,False,0,False,0
3205176,Vila Valério,ES,,,False,,,,-18.8,-39.6,64.54401079736529,False,False,0,False,0
3532207,Narandiba,SP,,,False,,,,-25.6,-48.4,450.2181876498401,False,False,0,False,0
2604502,Chã Grande,PE,,,False,,,,-8.2,-34.8,69.31937423468223,False,False,0,False,0
4101150,Ângulo,PR,,,False,,,,-25.6,-48.4,439.93791177785874,False,False,0,False,0
4321329,Taquaruçu do Sul,RS,,,False,,,,-29.6,-49.8,429.25773669825213,False,False,0,False,0
3131505,Ipuiúna,MG,,,False,,,,-23.8,-45.8,189.31402792141023,False,False,0,False,0
2105450,Jatobá,MA,,,False,,,,-2.4,-44.2,377.4445384108056,False,False,0,False,0
2513653,Joca Claudino,PB,,,False,,,,-4.8,-37.2,232.3766192739665,False,False,0,False,0
2612802,Santa Terezinha,PE,,,False,,,,-7.6,-34.8,283.6535788057704,False,False,0,False,0
5216304,Paranaiguara,GO,,,False,,,,-24.0,-46.4,704.8353427517661,False,False,0,False,0
5003751,Eldorado,MS,,,False,,,,-25.6,-48.4,606.303128634625,False,False,0,False,0
2202851,Coronel José Dias,PI,,,False,,,,-11.6,-37.4,576.8077514573217,False,False,0,False,0
2706109,Ouro Branco,AL,,,False,,,,-9.8,-35.8,178.83492537176696,False,False,0,False,0
2105427,Itinga do Maranhão,MA,,,False,,,,-1.4,-48.6,300.573403501123,False,False,0,False,0
1300300,Autazes,AM,,,False,,,,0.2,-50.6,991.3983427744736,False,False,0,False,0
4321303,Taquari,RS,,,False,,,,-30.6,-50.4,150.95539652705872,False,False,0,False,0
2918902,Lajedão,BA,,,False,,,,-18.0,-39.4,86.66967340456588,False,False,0,False,0
4304952,Caseiros,RS,,,False,,,,-29.6,-49.8,230.4569094333125,False,False,0,False,0
3123304,Dores do Turvo,MG,,,False,,,,-23.0,-43.2,211.32199370078382,False,False,0,False,0
1504802,Monte Alegre,PA,,,False,,,,0.2,-50.6,392.2150673911676,False,False,0,False,0
2604601,Condado,PE,,,False,,,,-7.6,-34.8,26.933268777412607,False,False,1,False,3
4215703,Santo Amaro da Imperatriz,SC,,,False,,,,-27.8,-48.4,27.510931653748234,False,False,1,False,6
3205150,Vila Pavão,ES,,,False,,,,-18.6,-39.6,93.43733771999831,False,False,0,False,0
3524006,Itupeva,SP,,,False,,,,-24.0,-46.4,106.57523167131389,False,False,0,False,0
3164431,São Sebastião da Vargem Alegre,MG,,,False,,,,-22.2,-41.4,176.37835058502193,False,False,0,False,0
4215695,Santiago do Sul,SC,,,False,,,,-26.6,-48.6,400.13007131339094,False,False,0,False,0
3539707,Platina,SP,,,False,,,,-25.0,-47.8,347.0356084461449,False,False,0,False,0
2911006,Floresta Azul,BA,,,False,,,,-14.8,-38.8,90.26101561263783,False,False,0,False,0
5108808,Nova Guarita,MT,,,False,,,,-1.4,-48.6,1211.0372924720518,False,False,0,False,0
1300409,Barcelos,AM,,,False,,,,6.0,-54.2,1046.4859535309313,False,False,0,False,0
3556701,Vinhedo,SP,,,False,,,,-24.0,-46.4,115.84534867632028,False,False,0,False,0
4215687,Santa Terezinha do Progresso,SC,,,False,,,,-26.6,-48.6,447.45349142453796,False,False,0,False,0
2309904,Pacujá,CE,,,False,,,,-2.8,-40.6,129.59896945270648,False,False,0,False,0
2804458,Nossa Senhora Aparecida,SE,,,False,,,,-10.8,-36.8,80.10718381672189,False,False,0,False,0
4313102,Nova Palma,RS,,,False,,,,-30.6,-50.4,303.8806396487623,False,False,0,False,0
3115102,Cássia,MG,,,False,,,,-23.8,-45.8,359.1214115813813,False,False,0,False,0
3515806,Flora Rica,SP,,,False,,,,-25.0,-47.8,508.63403775162914,False,False,0,False,0
2902807,Barra da Estiva,BA,,,False,,,,-13.8,-38.8,207.06857970786587,False,False,0,False,0
4207502,Indaial,SC,,,False,,,,-26.6,-48.6,63.956253536717924,False,False,0,False,0
1721257,Tupirama,TO,,,False,,,,-1.4,-48.6,817.3811932854676,False,False,0,False,0
4312955,Nova Boa Vista,RS,,,False,,,,-29.6,-49.8,350.7342917678087,False,False,0,False,0
3531506,Monte Azul Paulista,SP,,,False,,,,-24.0,-46.4,407.2698526501162,False,False,0,False,0
5108907,Nova Maringá,MT,,,False,,,,-1.4,-48.6,1496.0782870298592,False,False,0,False,0
4125605,São Mateus do Sul,PR,,,False,,,,-26.6,-48.6,177.03979492937756,False,False,0,False,0
3507753,Brejo Alegre,SP,,,False,,,,-24.6,-47.2,482.6088178340069,False,False,0,False,0
2612604,Santa Maria da Boa Vista,PE,,,False,,,,-11.0,-37.0,387.915829895169,False,False,0,False,0
3556800,Viradouro,SP,,,False,,,,-24.0,-46.4,390.9008844323527,False,False,0,False,0
2301703,Aurora,CE,,,False,,,,-4.8,-37.2,294.68046152521384,False,False,0,False,0
2211100,União,PI,,,False,,,,-2.6,-42.4,205.694108511457,False,False,0,False,0
4304903,Casca,RS,,,False,,,,-29.6,-49.8,224.61495987932702,False,False,0,False,0
2105500,João Lisboa,MA,,,False,,,,-2.4,-44.2,417.70637319024945,False,False,0,False,0
3147907,Passos,MG,,,False,,,,-23.0,-44.4,316.30354233072364,False,False,0,False,0
3115201,Conceição da Barra de Minas,MG,,,False,,,,-23.0,-44.4,196.08284477471247,False,False,0,False,0
2902658,Banzaê,BA,,,False,,,,-11.6,-37.4,165.65197199134755,False,False,0,False,0
3548609,São Bento do Sapucaí,SP,,,False,,,,-23.6,-45.2,103.09548690010044,False,False,0,False,0
2706422,Pariconha,AL,,,False,,,,-10.6,-36.6,210.79825253296502,False,False,0,False,0
3204955,São Roque do Canaã,ES,,,False,,,,-19.8,-40.0,54.71913643480542,False,False,0,False,0
3140100,Marilac,MG,,,False,,,,-18.6,-39.6,250.5090487619061,False,False,0,False,0
3523305,Itariri,SP,,,False,,,,-24.6,-47.2,25.006484055301797,False,False,3,False,9
1504604,Mocajuba,PA,,,False,,,,-1.4,-48.6,132.65564577330218,False,False,0,False,0
4117404,Ourizona,PR,,,False,,,,-25.6,-48.4,450.6886975240155,False,False,0,False,0
4215000,Rio Negrinho,SC,,,False,,,,-26.6,-48.6,84.74758574497226,False,False,0,False,0
3515129,Emilianópolis,SP,,,False,,,,-25.0,-47.8,507.45174145085736,False,False,0,False,0
2604403,Chã de Alegria,PE,,,False,,,,-8.0,-34.8,40.31784493230837,False,False,0,False,3
4101051,Anahy,PR,,,False,,,,-25.6,-48.4,484.39044464462285,False,False,0,False,0
5003801,Fátima do Sul,MS,,,False,,,,-25.6,-48.4,699.8873046898598,False,False,0,False,0
4321105,Tapes,RS,,,False,,,,-31.2,-50.8,63.020650289980274,False,False,0,False,0
2202901,Corrente,PI,,,False,,,,-13.4,-38.8,734.9534991115962,False,False,0,False,0
2706406,Pão de Açúcar,AL,,,False,,,,-10.6,-36.6,117.1125688615244,False,False,0,False,0
2505501,Vista Serrana,PB,,,False,,,,-5.0,-36.6,222.10188981321704,False,False,0,False,0
2210938,Sussuapara,PI,,,False,,,,-2.8,-41.4,464.58758955172857,False,False,0,False,0
4215109,Rodeio,SC,,,False,,,,-26.6,-48.6,75.07565164945682,False,False,0,False,0
3515103,Embu-Guaçu,SP,,,False,,,,-24.2,-46.6,37.73885468023227,False,False,0,False,2
2910800,Feira de Santana,BA,,,False,,,,-13.0,-38.4,82.64988112609409,False,False,0,False,0
2202752,Colônia do Gurguéia,PI,,,False,,,,-2.6,-42.4,630.498702418706,False,False,0,False,0
4109203,Guaraci,PR,,,False,,,,-25.6,-48.4,434.5255193388702,False,False,0,False,0
3131901,Itabirito,MG,,,False,,,,-23.0,-44.0,292.8043930932759,False,False,0,False,0
4206801,Ibicaré,SC,,,False,,,,-29.0,-49.4,271.10739984572604,False,False,0,False,0
1504703,Moju,PA,,,False,,,,-1.4,-48.6,31.769217966282902,False,False,0,False,1
2309706,Pacatuba,CE,,,False,,,,-3.6,-38.6,29.01062744837241,False,False,1,False,4
4312906,Nova Bassano,RS,,,False,,,,-29.6,-49.8,202.8970974871771,False,False,0,False,0
4321204,Taquara,RS,,,False,,,,-30.0,-50.0,70.9354055764715,False,False,0,False,0
2612554,Santa Filomena,PE,,,False,,,,-11.0,-37.0,481.10293866897854,False,False,0,False,0
2804508,Nossa Senhora da Glória,SE,,,False,,,,-10.8,-36.8,87.88830366462035,False,False,0,False,0
2114007,Zé Doca,MA,,,False,,,,-2.4,-44.2,174.41611801115917,False,False,0,False,0
4124905,São João do Caiuá,PR,,,False,,,,-25.6,-48.4,493.0575316092977,False,False,0,False,0
2202737,Coivaras,PI,,,False,,,,-2.8,-41.6,254.34255545806164,False,False,0,False,0
2902609,Baixa Grande,BA,,,False,,,,-13.4,-38.8,195.42521826381318,False,False,0,False,0
2910909,Firmino Alves,BA,,,False,,,,-15.0,-38.8,114.31181691491513,False,False,0,False,0
3107109,Boa Esperança,MG,,,False,,,,-23.0,-44.4,229.44779392753983,False,False,0,False,0
4304713,Caraá,RS,,,False,,,,-30.0,-50.0,31.1698154310426,False,False,0,False,5
2210904,Socorro do Piauí,PI,,,False,,,,-2.8,-41.6,561.971658669102,False,False,0,False,0
3205036,Vargem Alta,ES,,,False,,,,-21.0,-40.8,23.83543019537874,False,False,1,False,3
4313011,Nova Candelária,RS,,,False,,,,-29.6,-49.8,468.00140787896134,False,False,0,False,0
2202729,Cocal dos Alves,PI,,,False,,,,-2.8,-41.4,81.76273254630878,False,False,0,False,0
3123700,Engenheiro Caldas,MG,,,False,,,,-19.8,-40.0,219.66057460364297,False,False,0,False,0
4215075,Riqueza,SC,,,False,,,,-29.0,-49.4,438.63558101196105,False,False,0,False,0
4206900,Ibirama,SC,,,False,,,,-26.6,-48.6,93.98982326703816,False,False,0,False,0
3547908,Santo Antônio da Alegria,SP,,,False,,,,-24.0,-46.4,321.2077507916262,False,False,0,False,0
2309805,Pacoti,CE,,,False,,,,-3.6,-38.6,70.45336715931732,False,False,0,False,0
4313003,Nova Bréscia,RS,,,False,,,,-30.0,-50.0,207.94809012271602,False,False,0,False,0
4101002,Ampére,PR,,,False,,,,-26.6,-48.6,479.4758952625398,False,False,0,False,0
3515202,Estrela d'Oeste,SP,,,False,,,,-24.6,-47.2,571.8177651852956,False,False,0,False,0
2105807,Lago do Junco,MA,,,False,,,,-2.4,-44.2,234.63715975349095,False,False,0,False,0
2513505,Santana de Mangueira,PB,,,False,,,,-4.8,-37.2,335.8757153592012,False,False,0,False,0
4116703,Nova Aurora,PR,,,False,,,,-25.6,-48.4,496.15625409110356,False,False,0,False,0
2202711,Cocal de Telha,PI,,,False,,,,-2.8,-41.6,199.7122280356699,False,False,0,False,0
3515194,Espírito Santo do Turvo,SP,,,False,,,,-25.0,-47.8,298.7218289787389,False,False,0,False,0
3115508,Caxambu,MG,,,False,,,,-23.0,-44.4,116.20425434663511,False,False,0,False,0
3140159,Mário Campos,MG,,,False,,,,-23.0,-44.0,325.3379866469579,False,False,0,False,0
4215059,Rio Rufino,SC,,,False,,,,-28.2,-48.6,104.48118367571969,False,False,0,False,0
2902708,Barra,BA,,,False,,,,-13.4,-38.8,522.2480216491807,False,False,0,False,0
3164308,São Roque de Minas,MG,,,False,,,,-23.0,-44.4,344.7532343376045,False,False,0,False,0
3147956,Patis,MG,,,False,,,,-18.4,-39.6,530.8579365734703,False,False,0,False,0
2202703,Cocal,PI,,,False,,,,-2.8,-41.6,44.758514475645136,False,False,0,False,2
5208103,Formoso,GO,,,False,,,,-13.8,-38.8,1070.9804640473308,False,False,0,False,0
3515186,Espírito Santo do Pinhal,SP,,,False,,,,-23.8,-45.8,191.2851211701469,False,False,0,False,0
3205010,Sooretama,ES,,,False,,,,-19.0,-39.6,41.184558227618425,False,False,0,False,3
2105922,Lagoa do Mato,MA,,,False,,,,-2.4,-44.0,377.370427704511,False,False,0,False,0
2918753,Lagoa Real,BA,,,False,,,,-14.2,-38.8,344.83487191871376,False,False,0,False,0
2301604,Assaré,CE,,,False,,,,-4.6,-37.4,356.33841858617234,False,False,0,False,0
2211001,Teresina,PI,,,False,,,,-2.6,-42.4,250.83346775375517,False,False,0,False,0
4304804,Carlos Barbosa,RS,,,False,,,,-30.0,-50.0,149.21114472611058,False,False,0,False,0
2505303,Curral Velho,PB,,,False,,,,-4.8,-37.2,324.11776892226493,False,False,0,False,0
2513604,Santana dos Garrotes,PB,,,False,,,,-4.8,-37.2,298.7446216643956,False,False,0,False,0
1712454,Luzinópolis,TO,,,False,,,,-1.4,-48.6,532.9251889938973,False,False,0,False,0
4320503,Sertão,RS,,,False,,,,-29.6,-49.8,285.22813683587276,False,False,0,False,0
2910859,Filadélfia,BA,,,False,,,,-11.6,-37.4,302.01203042645875,False,False,0,False,0
4108502,General Carneiro,PR,,,False,,,,-26.6,-48.6,260.48304991688263,False,False,0,False,0
1504000,Limoeiro do Ajuru,PA,,,False,,,,-1.4,-48.6,72.65488340748676,False,False,0,False,0
2105906,Lago Verde,MA,,,False,,,,-2.4,-44.2,169.31138066251413,False,False,0,False,0
4116802,Nova Cantu,PR,,,False,,,,-25.6,-48.4,416.7925109863677,False,False,0,False,0
5101001,Araguaiana,MT,,,False,,,,-24.0,-46.4,1073.5394222670197,False,False,0,False,0
4214904,Rio Fortuna,SC,,,False,,,,-28.2,-48.6,42.65685182778282,False,False,0,False,1
2210979,Tanque do Piauí,PI,,,False,,,,-2.8,-41.6,426.3319646940479,False,False,0,False,0
3156106,Ritápolis,MG,,,False,,,,-23.0,-44.4,213.50610298534008,False,False,0,False,0
3523206,Itararé,SP,,,False,,,,-25.0,-47.8,158.3117760011599,False,False,0,False,0
3515152,Engenheiro Coelho,SP,,,False,,,,-24.0,-46.4,180.33766824398833,False,False,0,False,0
5003702,Dourados,MS,,,False,,,,-25.6,-48.4,706.3163668704666,False,False,0,False,0
3115474,Catuti,MG,,,False,,,,-16.6,-39.0,443.4138042585337,False,False,0,False,0
2202802,Conceição do Canindé,PI,,,False,,,,-2.8,-41.6,561.1622107370118,False,False,0,False,0
2706307,Palmeira dos Índios,AL,,,False,,,,-9.8,-35.8,81.74004881453531,False,False,0,False,0
2804300,Muribeca,SE,,,False,,,,-10.6,-36.6,39.600798162992376,False,False,0,False,2
4100301,Agudos do Sul,PR,,,False,,,,-26.0,-48.4,83.27567505136584,False,False,0,False,0
2505402,Desterro,PB,,,False,,,,-7.0,-34.8,246.32834337318204,False,False,0,False,0
4108601,Goioerê,PR,,,False,,,,-25.6,-48.4,478.9267772460225,False,False,0,False,0
3106903,Bicas,MG,,,False,,,,-23.0,-43.2,134.6290872413757,False,False,0,False,0
2301950,Barreira,CE,,,False,,,,-3.8,-38.2,64.54357740096664,False,False,0,False,0
4312302,Miraguaí,RS,,,False,,,,-29.6,-49.8,441.2384089325265,False,False,0,False,0
3515004,Embu das Artes,SP,,,False,,,,-24.0,-46.4,53.83552292917893,False,False,0,False,0
3204351,Rio Bananal,ES,,,False,,,,-19.8,-40.0,56.263803228127095,False,False,0,False,0
3507605,Bragança Paulista,SP,,,False,,,,-24.0,-46.4,105.97336733286036,False,False,0,False,0
1704105,Centenário,TO,,,False,,,,-2.4,-44.2,792.7440092806308,False,False,0,False,0
4206702,Herval d'Oeste,SC,,,False,,,,-29.0,-49.4,270.09079689890126,False,False,0,False,0
2210953,Tamboril do Piauí,PI,,,False,,,,-2.8,-41.6,629.4829809246663,False,False,0,False,0
2202778,Colônia do Piauí,PI,,,False,,,,-2.8,-41.6,490.72633682531375,False,False,0,False,0
2911204,Gandu,BA,,,False,,,,-13.8,-38.8,63.47391060145952,False,False,0,False,0
2804409,Neópolis,SE,,,False,,,,-10.6,-36.6,11.922143714943214,False,False,2,False,7
3156452,Rosário da Limeira,MG,,,False,,,,-21.0,-40.8,168.78716194144775,False,False,0,False,0
2927002,Rio Real,BA,,,False,,,,-11.8,-37.4,36.67002690098555,False,False,0,False,3
1712405,Lizarda,TO,,,False,,,,-2.4,-44.2,797.7453333635224,False,False,0,False,0
4124806,São João,PR,,,False,,,,-26.6,-48.6,415.5676663057915,False,False,0,False,0
5207907,Flores de Goiás,GO,,,False,,,,-16.6,-39.0,824.759249849803,False,False,0,False,0
2310100,Palmácia,CE,,,False,,,,-3.6,-38.6,56.97458849221352,False,False,0,False,0
4100400,Almirante Tamandaré,PR,,,False,,,,-25.6,-48.4,87.92769383958418,False,False,0,False,0
4304101,Campos Borges,RS,,,False,,,,-30.6,-50.4,306.63051840765354,False,False,0,False,0
2407005,Luís Gomes,RN,,,False,,,,-4.8,-37.2,215.891794101199,False,False,0,False,0
4320578,Sete de Setembro,RS,,,False,,,,-30.6,-50.4,471.9671169782792,False,False,0,False,0
3107000,Biquinhas,MG,,,False,,,,-23.0,-44.4,474.7235934531517,False,False,0,False,0
2918803,Laje,BA,,,False,,,,-13.4,-38.8,44.52392804960039,False,False,0,False,1
2211308,Valença do Piauí,PI,,,False,,,,-2.8,-41.6,384.3371386913587,False,False,0,False,0
2903003,Barra do Mendes,BA,,,False,,,,-13.4,-38.8,367.3156128287171,False,False,0,False,0
3556107,Valentim Gentil,SP,,,False,,,,-24.0,-46.4,545.556530834118,False,False,0,False,0
1504059,Mãe do Rio,PA,,,False,,,,-1.4,-48.6,124.09226309948409,False,False,0,False,0
2105708,Lago da Pedra,MA,,,False,,,,-2.4,-44.2,247.51286031281748,False,False,0,False,0
4116604,Nova América da Colina,PR,,,False,,,,-25.6,-48.4,331.8045355409949,False,False,0,False,0
2505352,Damião,PB,,,False,,,,-6.2,-35.0,105.94324976018903,False,False,0,False,0
4108551,Godoy Moreira,PR,,,False,,,,-25.6,-48.4,382.25396508841345,False,False,0,False,0
4312385,Monte Belo do Sul,RS,,,False,,,,-30.0,-50.0,179.49677511582556,False,False,0,False,0
2301901,Barbalha,CE,,,False,,,,-4.8,-37.2,362.748899567351,False,False,0,False,0
4320552,Sertão Santana,RS,,,False,,,,-31.2,-50.8,103.26954402041441,False,False,0,False,0
3514957,Embaúba,SP,,,False,,,,-24.0,-46.4,416.3834617405247,False,False,0,False,0
3539608,Planalto,SP,,,False,,,,-24.6,-47.2,478.19500793773716,False,False,0,False,0
5208004,Formosa,GO,,,False,,,,-23.0,-44.4,834.4439706283142,False,False,0,False,0
4312377,Monte Alegre dos Campos,RS,,,False,,,,-29.6,-49.8,125.13301362838382,False,False,0,False,0
2407104,Macaíba,RN,,,False,,,,-5.8,-35.0,31.376329130632886,False,False,0,False,4
2513901,São Bento,PB,,,False,,,,-5.0,-36.6,182.7787830288412,False,False,0,False,0
2203107,Cristino Castro,PI,,,False,,,,-2.6,-42.4,690.2903887715424,False,False,0,False,0
3164704,São Sebastião do Paraíso,MG,,,False,,,,-23.8,-45.8,324.82845818312137,False,False,0,False,0
3506904,Bofete,SP,,,False,,,,-24.6,-47.2,181.11635493272578,False,False,0,False,0
4108403,Francisco Beltrão,PR,,,False,,,,-26.6,-48.6,432.8371856731722,False,False,0,False,0
2302008,Barro,CE,,,False,,,,-4.8,-37.2,304.7168538831226,False,False,0,False,0
2903102,Barra do Rocha,BA,,,False,,,,-14.0,-38.8,77.6627432978586,False,False,0,False,0
2505709,Dona Inês,PB,,,False,,,,-6.2,-35.0,73.58274529705726,False,False,0,False,0
2926301,Riachão do Jacuípe,BA,,,False,,,,-13.0,-38.4,151.09018245125736,False,False,0,False,0
4312351,Montauri,RS,,,False,,,,-29.6,-49.8,234.64307895585227,False,False,0,False,0
3531407,Monte Aprazível,SP,,,False,,,,-24.0,-46.4,486.94671448787574,False,False,0,False,0
2612000,Sairé,PE,,,False,,,,-8.8,-35.0,85.71690458637453,False,False,0,False,0
5215504,Ouvidor,GO,,,False,,,,-23.0,-44.4,620.8553260115855,False,False,0,False,0
4206751,Ibiam,SC,,,False,,,,-29.0,-49.4,256.83413597435253,False,False,0,False,0
3204401,Rio Novo do Sul,ES,,,False,,,,-21.0,-40.8,12.7084882038558,False,False,2,False,6
5002951,Chapadão do Sul,MS,,,False,,,,-25.0,-47.8,775.0646291237686,False,False,0,False,0
2911253,Gavião,BA,,,False,,,,-13.0,-38.4,215.74373464332535,False,False,0,False,0
2203206,Curimatá,PI,,,False,,,,-13.4,-38.8,681.6792436142781,False,False,0,False,0
1720499,São Valério,TO,,,False,,,,-13.4,-38.8,984.2593647866489,False,False,0,False,0
3115359,Catas Altas,MG,,,False,,,,-21.0,-40.8,281.0931990136213,False,False,0,False,0
3156502,Rubelita,MG,,,False,,,,-16.6,-39.0,310.20248404031696,False,False,0,False,0
4100202,Adrianópolis,PR,,,False,,,,-25.0,-47.8,76.10612023000802,False,False,0,False,0
3507001,Boituva,SP,,,False,,,,-24.2,-46.6,136.46484099029533,False,False,0,False,0
2513984,São Francisco,PB,,,False,,,,-4.8,-37.2,225.37505918446678,False,False,0,False,0
2918100,Jeremoabo,BA,,,False,,,,-11.0,-37.0,151.0623004960827,False,False,0,False,0
2926400,Riacho de Santana,BA,,,False,,,,-13.6,-38.8,420.22325056782347,False,False,0,False,0
3123528,Durandé,MG,,,False,,,,-21.0,-40.8,131.60761453399385,False,False,0,False,0
2804706,Nossa Senhora de Lourdes,SE,,,False,,,,-10.6,-36.6,71.8877324638113,False,False,0,False,0
2603801,Capoeiras,PE,,,False,,,,-9.6,-35.6,134.94777338358978,False,False,0,False,0
3107307,Bocaiúva,MG,,,False,,,,-18.4,-39.6,391.05001368089347,False,False,0,False,0
3140001,Mariana,MG,,,False,,,,-21.0,-40.8,250.0138131519382,False,False,0,False,0
2911105,Formosa do Rio Preto,BA,,,False,,,,-13.4,-38.8,710.1097385937543,False,False,0,False,0
2513968,São Domingos,PB,,,False,,,,-4.8,-37.2,235.63913320660797,False,False,0,False,0
2211357,Várzea Branca,PI,,,False,,,,-13.2,-38.6,629.7833963975819,False,False,0,False,0
4207106,Ilhota,SC,,,False,,,,-26.6,-48.6,31.064243668974665,False,False,0,False,5
3148301,Paula Cândido,MG,,,False,,,,-22.2,-41.4,210.538006302606,False,False,0,False,0
2918209,Jiquiriçá,BA,,,False,,,,-13.4,-38.8,80.62429431543687,False,False,0,False,0
4312179,Mato Queimado,RS,,,False,,,,-30.6,-50.4,479.6429650098355,False,False,0,False,0
2310001,Palhano,CE,,,False,,,,-4.4,-37.6,47.79893897362942,False,False,0,False,2
4320354,Sentinela do Sul,RS,,,False,,,,-31.2,-50.8,92.58057463957836,False,False,0,False,0
4304002,Campo Novo,RS,,,False,,,,-29.6,-49.8,437.66739060246147,False,False,0,False,0
3115458,Catuji,MG,,,False,,,,-18.4,-39.6,216.75238410557793,False,False,0,False,0
2804805,Nossa Senhora do Socorro,SE,,,False,,,,-11.0,-37.0,14.694127375993432,False,False,3,False,7
3131802,Itabirinha,MG,,,False,,,,-18.6,-39.6,164.67630028433612,False,False,0,False,0
2513943,São Domingos do Cariri,PB,,,False,,,,-7.6,-34.8,165.76502797857503,False,False,0,False,0
2902906,Barra do Choça,BA,,,False,,,,-14.8,-38.8,173.2741957010619,False,False,0,False,0
3164506,São Sebastião do Maranhão,MG,,,False,,,,-18.4,-39.6,301.3062267511347,False,False,0,False,0
3556008,Urupês,SP,,,False,,,,-24.0,-46.4,416.95582891807936,False,False,0,False,0
2407401,Martins,RN,,,False,,,,-4.8,-37.2,159.06762105255498,False,False,0,False,0
2611804,Ribeirão,PE,,,False,,,,-8.8,-35.0,35.16820254442413,False,False,0,False,1
4108452,Foz do Jordão,PR,,,False,,,,-26.6,-48.6,352.2984158714604,False,False,0,False,0
4312153,Mato Leitão,RS,,,False,,,,-30.6,-50.4,200.9188661320933,False,False,0,False,0
2301802,Baixio,CE,,,False,,,,-4.8,-37.2,272.9485869460937,False,False,0,False,0
2513927,São Bentinho,PB,,,False,,,,-4.8,-37.2,236.00081534114992,False,False,0,False,0
4320453,Sério,RS,,,False,,,,-30.6,-50.4,214.56952318617232,False,False,0,False,0
5215306,Orizona,GO,,,False,,,,-23.0,-44.4,747.5873886855798,False,False,0,False,0
3123601,Elói Mendes,MG,,,False,,,,-23.0,-44.4,184.34658879596228,False,False,0,False,0
2203008,Cristalândia do Piauí,PI,,,False,,,,-13.4,-38.8,718.6491791855336,False,False,0,False,0
3156304,Rodeiro,MG,,,False,,,,-22.4,-41.6,179.0938350042248,False,False,0,False,0
3547809,Santo André,SP,,,False,,,,-24.0,-46.4,20.58502366035097,False,False,2,False,7
4215356,Saltinho,SC,,,False,,,,-26.6,-48.6,430.7075123861423,False,False,0,False,0
3506805,Bocaina,SP,,,False,,,,-24.0,-46.4,290.9350015798406,False,False,0,False,0
3164605,São Sebastião do Oeste,MG,,,False,,,,-23.0,-44.4,301.62924913655627,False,False,0,False,0
4312138,Mato Castelhano,RS,,,False,,,,-29.6,-49.8,261.6444219767276,False,False,0,False,0
5207253,Doverlândia,GO,,,False,,,,-24.0,-46.4,974.2403985931695,False,False,0,False,0
3139300,Manga,MG,,,False,,,,-14.4,-38.8,541.2162432370473,False,False,0,False,0
2603603,Camutanga,PE,,,False,,,,-7.6,-34.8,51.715590323979974,False,False,0,False,0
2611903,Rio Formoso,PE,,,False,,,,-8.8,-35.0,13.560544856488486,False,False,1,False,6
3515350,Euclides da Cunha Paulista,SP,,,False,,,,-25.6,-48.4,528.5708446582986,False,False,0,False,0
3540002,Pompéia,SP,,,False,,,,-25.0,-47.8,390.0842351731064,False,False,0,False,0
1720804,Sítio Novo do Tocantins,TO,,,False,,,,-1.4,-48.6,468.63157840430176,False,False,0,False,0
3115409,Catas Altas da Noruega,MG,,,False,,,,-23.0,-43.4,254.11095921672947,False,False,0,False,0
2926202,Riachão das Neves,BA,,,False,,,,-13.4,-38.8,662.3445878367286,False,False,0,False,0
4312252,Minas do Leão,RS,,,False,,,,-31.2,-50.8,159.2958856969618,False,False,0,False,0
2505600,Diamante,PB,,,False,,,,-4.8,-37.2,315.48024518812565,False,False,0,False,0
