grid_lat,grid_lon,municipality,event_id,date_start,date_end,duration_days,peak_value,peak_date,integrated_intensity
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20210727,2021-07-27,2021-07-30,4,0.9987,2021-07-29,1.0549
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20210811,2021-08-11,2021-08-11,1,0.5604,2021-08-11,0.0699
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20210915,2021-09-15,2021-09-15,1,0.5003,2021-09-15,0.0098
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20210922,2021-09-22,2021-09-22,1,0.5193,2021-09-22,0.0288
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20211005,2021-10-05,2021-10-05,1,0.5038,2021-10-05,0.0134
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20211008,2021-10-08,2021-10-08,1,0.5258,2021-10-08,0.0354
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20211016,2021-10-16,2021-10-16,1,0.4982,2021-10-16,0.0078
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220106,2022-01-06,2022-01-06,1,0.549,2022-01-06,0.0586
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220214,2022-02-14,2022-02-15,2,0.5461,2022-02-15,0.0843
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220301,2022-03-01,2022-03-02,2,0.5361,2022-03-02,0.0889
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220312,2022-03-12,2022-03-15,3,0.5582,2022-03-12,0.106
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220319,2022-03-19,2022-03-21,3,0.6806,2022-03-20,0.3047
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220326,2022-03-26,2022-03-28,3,0.6,2022-03-27,0.2196
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220331,2022-03-31,2022-04-02,3,0.7573,2022-04-01,0.5123
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220414,2022-04-14,2022-04-15,2,0.5391,2022-04-15,0.0625
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220424,2022-04-24,2022-04-24,1,0.5933,2022-04-24,0.1029
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220430,2022-04-30,2022-04-30,1,0.5675,2022-04-30,0.0771
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220512,2022-05-12,2022-05-12,1,0.5356,2022-05-12,0.0452
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220516,2022-05-16,2022-05-22,7,0.7967,2022-05-18,1.0046
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220530,2022-05-30,2022-06-03,5,0.7575,2022-05-31,0.8452
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220611,2022-06-11,2022-06-26,14,1.0338,2022-06-12,2.2739
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220629,2022-06-29,2022-06-30,2,0.5395,2022-06-30,0.0671
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220712,2022-07-12,2022-07-13,2,0.7746,2022-07-13,0.4337
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220717,2022-07-17,2022-07-18,2,0.6077,2022-07-18,0.1636
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220729,2022-07-29,2022-07-30,2,0.6348,2022-07-30,0.1649
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220808,2022-08-08,2022-08-11,4,0.5795,2022-08-10,0.2293
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220819,2022-08-19,2022-08-19,1,0.509,2022-08-19,0.0186
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220829,2022-08-29,2022-08-30,2,0.7479,2022-08-29,0.4082
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220904,2022-09-04,2022-09-06,2,0.527,2022-09-04,0.0369
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220910,2022-09-10,2022-09-11,2,0.6943,2022-09-11,0.3112
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20220914,2022-09-14,2022-09-14,1,0.5081,2022-09-14,0.0177
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20221004,2022-10-04,2022-10-04,1,0.5975,2022-10-04,0.107
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20221010,2022-10-10,2022-10-10,1,0.6245,2022-10-10,0.1341
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20221031,2022-10-31,2022-11-02,3,0.7126,2022-11-01,0.4395
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20221226,2022-12-26,2022-12-26,1,0.5487,2022-12-26,0.0582
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230123,2023-01-23,2023-01-23,1,0.4988,2023-01-23,0.0084
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230216,2023-02-16,2023-02-20,5,0.9269,2023-02-18,0.9827
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230327,2023-03-27,2023-03-27,1,0.5492,2023-03-27,0.0588
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230401,2023-04-01,2023-04-02,2,0.681,2023-04-02,0.3164
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230413,2023-04-13,2023-04-21,9,0.7845,2023-04-14,1.218
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230509,2023-05-09,2023-05-15,7,0.6924,2023-05-11,0.6899
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230529,2023-05-29,2023-05-29,1,0.5233,2023-05-29,0.0329
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230605,2023-06-05,2023-06-06,2,0.5996,2023-06-06,0.1526
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230611,2023-06-11,2023-06-19,8,0.6941,2023-06-12,0.8381
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230718,2023-07-18,2023-07-19,2,0.6011,2023-07-18,0.1967
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230729,2023-07-29,2023-07-29,1,0.5175,2023-07-29,0.027
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230801,2023-08-01,2023-08-01,1,0.5227,2023-08-01,0.0323
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230805,2023-08-05,2023-08-08,3,0.5345,2023-08-05,0.0877
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230813,2023-08-13,2023-08-14,2,0.6824,2023-08-13,0.2987
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230821,2023-08-21,2023-08-21,1,0.4973,2023-08-21,0.0068
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230826,2023-08-26,2023-08-29,4,0.6336,2023-08-27,0.3338
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20230924,2023-09-24,2023-09-27,4,0.62,2023-09-26,0.2517
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20231001,2023-10-01,2023-10-01,1,0.5374,2023-10-01,0.047
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20231013,2023-10-13,2023-10-13,1,0.5765,2023-10-13,0.086
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20231018,2023-10-18,2023-10-18,1,0.574,2023-10-18,0.0835
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20231024,2023-10-24,2023-10-26,3,0.5683,2023-10-25,0.0982
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20231105,2023-11-05,2023-11-05,1,0.611,2023-11-05,0.1205
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20231226,2023-12-26,2023-12-27,2,0.5213,2023-12-26,0.057
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20231230,2023-12-30,2023-12-31,2,0.6854,2023-12-31,0.3193
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240111,2024-01-11,2024-01-13,3,0.5803,2024-01-12,0.1336
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240214,2024-02-14,2024-02-14,1,0.5676,2024-02-14,0.0771
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240305,2024-03-05,2024-03-07,3,0.769,2024-03-06,0.5385
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240322,2024-03-22,2024-03-22,1,0.4988,2024-03-22,0.0083
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240405,2024-04-05,2024-04-06,2,0.5746,2024-04-06,0.1534
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240411,2024-04-11,2024-04-11,1,0.5515,2024-04-11,0.0611
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240419,2024-04-19,2024-04-19,1,0.5984,2024-04-19,0.1079
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240425,2024-04-25,2024-04-25,1,0.5694,2024-04-25,0.0789
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240503,2024-05-03,2024-05-04,2,0.6741,2024-05-03,0.2868
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240510,2024-05-10,2024-05-10,1,0.5149,2024-05-10,0.0244
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240514,2024-05-14,2024-05-18,5,0.6545,2024-05-16,0.5361
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240525,2024-05-25,2024-05-29,4,0.6603,2024-05-25,0.3799
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240604,2024-06-04,2024-06-04,1,0.5782,2024-06-04,0.0878
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240624,2024-06-24,2024-06-25,2,0.5925,2024-06-25,0.1282
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240629,2024-06-29,2024-07-09,11,0.6719,2024-06-30,0.8815
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240721,2024-07-21,2024-07-21,1,0.5269,2024-07-21,0.0364
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240730,2024-07-30,2024-07-30,1,0.5327,2024-07-30,0.0423
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240813,2024-08-13,2024-08-13,1,0.6365,2024-08-13,0.146
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240817,2024-08-17,2024-08-17,1,0.5013,2024-08-17,0.0108
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240824,2024-08-24,2024-08-26,3,0.5755,2024-08-24,0.1813
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20240915,2024-09-15,2024-09-16,2,0.5958,2024-09-15,0.1636
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20241203,2024-12-03,2024-12-04,2,0.6195,2024-12-04,0.1351
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250104,2025-01-04,2025-01-05,2,0.5665,2025-01-05,0.1129
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250309,2025-03-09,2025-03-09,1,0.6187,2025-03-09,0.1283
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250312,2025-03-12,2025-03-15,4,0.6038,2025-03-14,0.2909
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250323,2025-03-23,2025-03-27,5,0.6481,2025-03-26,0.4464
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250330,2025-03-30,2025-03-30,1,0.5366,2025-03-30,0.0462
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250404,2025-04-04,2025-04-06,3,0.8621,2025-04-05,0.6346
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250420,2025-04-20,2025-04-21,2,0.5489,2025-04-21,0.0839
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250428,2025-04-28,2025-04-30,3,0.7348,2025-04-29,0.3744
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250511,2025-05-11,2025-05-11,1,0.5139,2025-05-11,0.0234
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250520,2025-05-20,2025-05-23,4,0.7003,2025-05-22,0.4332
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250529,2025-05-29,2025-05-30,2,0.7704,2025-05-29,0.4718
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250611,2025-06-11,2025-06-11,1,0.5231,2025-06-11,0.0327
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250623,2025-06-23,2025-07-02,10,0.8244,2025-06-25,1.5877
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250722,2025-07-22,2025-07-24,3,0.6587,2025-07-23,0.3285
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250727,2025-07-27,2025-07-29,3,0.698,2025-07-29,0.3769
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250808,2025-08-08,2025-08-10,3,0.6854,2025-08-09,0.2863
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250814,2025-08-14,2025-08-14,1,0.491,2025-08-14,0.0006
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250824,2025-08-24,2025-08-26,3,0.5284,2025-08-24,0.0578
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250905,2025-09-05,2025-09-06,2,0.5766,2025-09-06,0.1619
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20250923,2025-09-23,2025-09-25,3,0.5946,2025-09-25,0.2133
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20251007,2025-10-07,2025-10-07,1,0.5615,2025-10-07,0.071
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20251014,2025-10-14,2025-10-14,1,0.559,2025-10-14,0.0685
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20251106,2025-11-06,2025-11-06,1,0.5029,2025-11-06,0.0125
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20251120,2025-11-20,2025-11-20,1,0.5073,2025-11-20,0.0169
-29.399999618530273,-49.399993896484375,,ssh_total_-29.40_-49.40_20251211,2025-12-11,2025-12-11,1,0.5848,2025-12-11,0.0943
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930506,1993-05-06,1993-05-06,1,0.5113,1993-05-06,0.0479
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930527,1993-05-27,1993-05-28,2,0.5439,1993-05-28,0.1304
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930601,1993-06-01,1993-06-02,2,0.6096,1993-06-02,0.2028
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930610,1993-06-10,1993-06-10,1,0.6351,1993-06-10,0.1717
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930701,1993-07-01,1993-07-03,3,0.4936,1993-07-01,0.0638
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930707,1993-07-07,1993-07-07,1,0.4779,1993-07-07,0.0145
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930715,1993-07-15,1993-07-15,1,0.5183,1993-07-15,0.0549
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930802,1993-08-02,1993-08-02,1,0.5044,1993-08-02,0.041
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930812,1993-08-12,1993-08-12,1,0.5251,1993-08-12,0.0616
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930818,1993-08-18,1993-08-18,1,0.5315,1993-08-18,0.0681
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19930912,1993-09-12,1993-09-12,1,0.4663,1993-09-12,0.0029
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940127,1994-01-27,1994-01-27,1,0.5065,1994-01-27,0.0431
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940206,1994-02-06,1994-02-07,2,0.5327,1994-02-06,0.1166
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940419,1994-04-19,1994-04-19,1,0.4688,1994-04-19,0.0054
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940423,1994-04-23,1994-04-24,2,0.5994,1994-04-23,0.2312
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940608,1994-06-08,1994-06-08,1,0.5094,1994-06-08,0.046
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940623,1994-06-23,1994-06-29,6,0.8059,1994-06-28,1.1396
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940708,1994-07-08,1994-07-10,3,0.6657,1994-07-09,0.4221
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940804,1994-08-04,1994-08-04,1,0.4877,1994-08-04,0.0243
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940824,1994-08-24,1994-08-24,1,0.4938,1994-08-24,0.0304
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19940908,1994-09-08,1994-09-09,2,0.4854,1994-09-08,0.031
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19941029,1994-10-29,1994-10-29,1,0.4719,1994-10-29,0.0085
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950126,1995-01-26,1995-01-26,1,0.4716,1995-01-26,0.0082
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950129,1995-01-29,1995-01-29,1,0.5473,1995-01-29,0.0839
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950306,1995-03-06,1995-03-06,1,0.4936,1995-03-06,0.0302
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950421,1995-04-21,1995-04-24,4,0.602,1995-04-23,0.4536
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950518,1995-05-18,1995-05-20,3,0.6172,1995-05-19,0.2302
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950613,1995-06-13,1995-06-15,3,0.5751,1995-06-14,0.2449
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950626,1995-06-26,1995-06-26,1,0.4804,1995-06-26,0.017
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950709,1995-07-09,1995-07-09,1,0.4681,1995-07-09,0.0047
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950805,1995-08-05,1995-08-06,2,0.5754,1995-08-05,0.2211
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950903,1995-09-03,1995-09-03,1,0.501,1995-09-03,0.0376
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950912,1995-09-12,1995-09-12,1,0.4684,1995-09-12,0.005
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19950920,1995-09-20,1995-09-21,2,0.4988,1995-09-20,0.0394
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19960601,1996-06-01,1996-06-02,2,0.5033,1996-06-01,0.0752
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19960627,1996-06-27,1996-06-30,4,0.5895,1996-06-30,0.2769
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19960704,1996-07-04,1996-07-04,1,0.4715,1996-07-04,0.0081
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19960721,1996-07-21,1996-07-22,2,0.6249,1996-07-21,0.3141
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19960729,1996-07-29,1996-07-29,1,0.4791,1996-07-29,0.0157
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19960827,1996-08-27,1996-08-27,1,0.4704,1996-08-27,0.007
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970206,1997-02-06,1997-02-06,1,0.487,1997-02-06,0.0236
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970221,1997-02-21,1997-02-21,1,0.5044,1997-02-21,0.041
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970325,1997-03-25,1997-03-25,1,0.4914,1997-03-25,0.028
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970404,1997-04-04,1997-04-06,3,0.8497,1997-04-05,0.8036
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970427,1997-04-27,1997-04-27,1,0.5468,1997-04-27,0.0834
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970503,1997-05-03,1997-05-03,1,0.4927,1997-05-03,0.0293
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970523,1997-05-23,1997-05-26,4,0.6306,1997-05-24,0.4077
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970608,1997-06-08,1997-06-08,1,0.4711,1997-06-08,0.0077
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970628,1997-06-28,1997-06-28,1,0.5121,1997-06-28,0.0487
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970718,1997-07-18,1997-07-19,2,0.4966,1997-07-18,0.042
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19970805,1997-08-05,1997-08-06,2,0.5513,1997-08-05,0.0883
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19971217,1997-12-17,1997-12-17,1,0.4797,1997-12-17,0.0163
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19980212,1998-02-12,1998-02-12,1,0.5311,1998-02-12,0.0677
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19980325,1998-03-25,1998-03-27,3,0.7726,1998-03-26,0.4909
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19980409,1998-04-09,1998-04-09,1,0.4894,1998-04-09,0.026
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19980618,1998-06-18,1998-06-18,1,0.5363,1998-06-18,0.0729
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19981219,1998-12-19,1998-12-19,1,0.4641,1998-12-19,0.0007
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19981231,1998-12-31,1999-01-01,2,0.5483,1998-12-31,0.1026
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19990418,1999-04-18,1999-04-18,1,0.617,1999-04-18,0.1536
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19990508,1999-05-08,1999-05-08,1,0.4737,1999-05-08,0.0103
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19990520,1999-05-20,1999-05-20,1,0.4775,1999-05-20,0.0141
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19990531,1999-05-31,1999-05-31,1,0.5165,1999-05-31,0.0531
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19990605,1999-06-05,1999-06-05,1,0.4715,1999-06-05,0.0081
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19990611,1999-06-11,1999-06-12,2,0.4718,1999-06-11,0.0135
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19990808,1999-08-08,1999-08-09,2,0.5519,1999-08-09,0.159
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19990814,1999-08-14,1999-08-15,2,0.7171,1999-08-15,0.3737
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19991003,1999-10-03,1999-10-04,2,0.5463,1999-10-03,0.0868
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_19991207,1999-12-07,1999-12-07,1,0.4752,1999-12-07,0.0118
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20000528,2000-05-28,2000-05-28,1,0.4783,2000-05-28,0.0149
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20000717,2000-07-17,2000-07-17,1,0.6811,2000-07-17,0.2177
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20000720,2000-07-20,2000-07-21,2,0.6109,2000-07-20,0.1574
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20000804,2000-08-04,2000-08-04,1,0.4821,2000-08-04,0.0187
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20000827,2000-08-27,2000-08-27,1,0.488,2000-08-27,0.0246
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20000925,2000-09-25,2000-09-25,1,0.5191,2000-09-25,0.0557
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20001115,2000-11-15,2000-11-16,2,0.509,2000-11-15,0.0692
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010112,2001-01-12,2001-01-12,1,0.5059,2001-01-12,0.0425
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010208,2001-02-08,2001-02-08,1,0.4719,2001-02-08,0.0085
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010307,2001-03-07,2001-03-08,2,0.4727,2001-03-08,0.0106
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010421,2001-04-21,2001-04-21,1,0.4672,2001-04-21,0.0038
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010430,2001-04-30,2001-04-30,1,0.5002,2001-04-30,0.0368
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010503,2001-05-03,2001-05-04,2,0.574,2001-05-04,0.1693
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010622,2001-06-22,2001-06-24,3,0.5179,2001-06-22,0.07
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010721,2001-07-21,2001-07-23,3,0.5167,2001-07-22,0.1018
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010912,2001-09-12,2001-09-12,1,0.472,2001-09-12,0.0086
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20010915,2001-09-15,2001-09-17,3,0.5767,2001-09-16,0.2524
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20020202,2002-02-02,2002-02-02,1,0.5199,2002-02-02,0.0565
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20020224,2002-02-24,2002-02-26,3,0.6614,2002-02-25,0.3539
-29.399999618530273,-49.20001220703125,,ssh_total_-29.40_-49.20_20020302,2002-03-02,2002-03-02,1,0.496,2002-03-02,0.0326
