grid_lat,grid_lon,municipality,event_id,date_start,date_end,duration_days,peak_value,peak_date,integrated_intensity
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20081121,2008-11-21,2008-11-25,5,3.0,2008-11-22,2.83
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20081203,2008-12-03,2008-12-05,3,2.5,2008-12-03,1.49
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090103,2009-01-03,2009-01-05,3,3.44,2009-01-04,2.79
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090120,2009-01-20,2009-01-21,2,2.37,2009-01-20,0.71
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090310,2009-03-10,2009-03-12,3,2.07,2009-03-10,0.36
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090410,2009-04-10,2009-04-11,2,2.2,2009-04-11,0.44
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090423,2009-04-23,2009-04-26,4,2.32,2009-04-25,1.05
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090711,2009-07-11,2009-07-12,2,2.01,2009-07-12,0.12
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090720,2009-07-20,2009-07-20,1,1.95,2009-07-20,0.05
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090804,2009-08-04,2009-08-04,1,2.21,2009-08-04,0.31
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090810,2009-08-10,2009-08-11,2,2.11,2009-08-10,0.36
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090821,2009-08-21,2009-08-22,2,2.52,2009-08-21,0.86
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090910,2009-09-10,2009-09-12,3,2.03,2009-09-11,0.16
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090924,2009-09-24,2009-09-26,3,2.2,2009-09-25,0.62
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20090929,2009-09-29,2009-10-02,4,2.09,2009-10-02,0.63
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20091213,2009-12-13,2009-12-15,3,2.46,2009-12-13,1.16
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100102,2010-01-02,2010-01-02,1,2.0,2010-01-02,0.1
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100225,2010-02-25,2010-02-26,2,2.2,2010-02-25,0.38
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100307,2010-03-07,2010-03-10,4,2.53,2010-03-08,1.31
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100404,2010-04-04,2010-04-11,7,3.33,2010-04-09,4.65
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100424,2010-04-24,2010-04-25,2,2.14,2010-04-25,0.28
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100511,2010-05-11,2010-05-14,4,3.03,2010-05-12,2.95
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100518,2010-05-18,2010-05-29,10,2.75,2010-05-19,3.68
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100601,2010-06-01,2010-06-01,1,2.27,2010-06-01,0.37
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100612,2010-06-12,2010-06-15,4,2.16,2010-06-15,0.86
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100719,2010-07-19,2010-07-20,2,2.18,2010-07-20,0.35
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100804,2010-08-04,2010-08-04,1,1.9,2010-08-04,0.0
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20100814,2010-08-14,2010-08-16,3,2.21,2010-08-15,0.73
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20101002,2010-10-02,2010-10-03,2,2.12,2010-10-03,0.28
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20101009,2010-10-09,2010-10-12,4,2.59,2010-10-09,1.08
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20101020,2010-10-20,2010-10-21,2,2.25,2010-10-20,0.66
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20101031,2010-10-31,2010-10-31,1,1.97,2010-10-31,0.07
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20101110,2010-11-10,2010-11-11,2,2.25,2010-11-10,0.5
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20101117,2010-11-17,2010-11-18,2,2.06,2010-11-18,0.27
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20101213,2010-12-13,2010-12-17,4,2.14,2010-12-17,0.5
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110302,2011-03-02,2011-03-02,1,2.07,2011-03-02,0.17
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110312,2011-03-12,2011-03-15,4,2.54,2011-03-14,1.43
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110503,2011-05-03,2011-05-03,1,2.56,2011-05-03,0.66
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110516,2011-05-16,2011-05-17,2,2.03,2011-05-17,0.16
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110528,2011-05-28,2011-05-31,4,3.33,2011-05-29,3.03
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110604,2011-06-04,2011-06-05,2,2.2,2011-06-04,0.37
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110609,2011-06-09,2011-06-09,1,2.04,2011-06-09,0.14
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110626,2011-06-26,2011-06-26,1,2.14,2011-06-26,0.24
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110703,2011-07-03,2011-07-03,1,1.95,2011-07-03,0.05
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110718,2011-07-18,2011-07-19,2,2.78,2011-07-19,1.08
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110809,2011-08-09,2011-08-11,3,2.87,2011-08-10,1.75
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110820,2011-08-20,2011-08-25,5,2.84,2011-08-20,2.7
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20110905,2011-09-05,2011-09-08,3,2.07,2011-09-06,0.21
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20111004,2011-10-04,2011-10-04,1,1.97,2011-10-04,0.07
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20111022,2011-10-22,2011-10-23,2,2.03,2011-10-22,0.14
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20111030,2011-10-30,2011-10-30,1,1.94,2011-10-30,0.04
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20111115,2011-11-15,2011-11-16,2,2.16,2011-11-16,0.51
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20111129,2011-11-29,2011-12-02,3,2.28,2011-12-02,0.78
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20111225,2011-12-25,2011-12-25,1,2.41,2011-12-25,0.51
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20120519,2012-05-19,2012-05-22,3,2.36,2012-05-21,1.22
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20120607,2012-06-07,2012-06-07,1,1.98,2012-06-07,0.08
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20120707,2012-07-07,2012-07-08,2,2.29,2012-07-08,0.69
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20120718,2012-07-18,2012-07-18,1,1.92,2012-07-18,0.02
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20120826,2012-08-26,2012-08-30,3,2.12,2012-08-30,0.28
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20120904,2012-09-04,2012-09-05,2,2.04,2012-09-05,0.18
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20120925,2012-09-25,2012-09-29,4,2.48,2012-09-26,1.06
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20121011,2012-10-11,2012-10-13,3,2.46,2012-10-12,0.97
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20121113,2012-11-13,2012-11-13,1,2.16,2012-11-13,0.26
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20121123,2012-11-23,2012-11-24,2,2.01,2012-11-24,0.21
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20121229,2012-12-29,2012-12-29,1,2.01,2012-12-29,0.11
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130102,2013-01-02,2013-01-02,1,2.13,2013-01-02,0.23
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130222,2013-02-22,2013-02-23,2,2.11,2013-02-23,0.41
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130313,2013-03-13,2013-03-14,2,2.01,2013-03-13,0.11
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130317,2013-03-17,2013-03-17,1,1.91,2013-03-17,0.01
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130320,2013-03-20,2013-03-21,2,2.21,2013-03-20,0.61
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130413,2013-04-13,2013-04-13,1,1.93,2013-04-13,0.03
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130416,2013-04-16,2013-04-17,2,2.03,2013-04-17,0.21
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130516,2013-05-16,2013-05-17,2,2.19,2013-05-17,0.54
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130620,2013-06-20,2013-06-20,1,1.96,2013-06-20,0.06
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130719,2013-07-19,2013-07-19,1,2.11,2013-07-19,0.21
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130726,2013-07-26,2013-07-27,2,2.07,2013-07-26,0.21
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130810,2013-08-10,2013-08-11,2,2.42,2013-08-11,0.89
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130814,2013-08-14,2013-08-15,2,1.93,2013-08-14,0.04
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130826,2013-08-26,2013-08-27,2,2.7,2013-08-26,1.11
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130917,2013-09-17,2013-09-18,2,2.12,2013-09-18,0.3
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20130925,2013-09-25,2013-09-29,5,2.79,2013-09-25,1.9
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20131027,2013-10-27,2013-10-28,2,2.17,2013-10-27,0.42
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20131105,2013-11-05,2013-11-08,3,2.19,2013-11-06,0.49
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20131122,2013-11-22,2013-11-22,1,2.04,2013-11-22,0.14
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20131207,2013-12-07,2013-12-07,1,1.95,2013-12-07,0.05
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140126,2014-01-26,2014-01-26,1,2.08,2014-01-26,0.18
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140214,2014-02-14,2014-02-19,6,2.84,2014-02-14,3.35
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140322,2014-03-22,2014-03-23,2,2.13,2014-03-22,0.4
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140402,2014-04-02,2014-04-03,2,2.17,2014-04-02,0.54
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140423,2014-04-23,2014-04-23,1,1.99,2014-04-23,0.09
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140428,2014-04-28,2014-04-28,1,2.01,2014-04-28,0.11
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140511,2014-05-11,2014-05-11,1,2.03,2014-05-11,0.13
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140523,2014-05-23,2014-05-27,4,2.42,2014-05-23,1.09
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140619,2014-06-19,2014-06-19,1,2.02,2014-06-19,0.12
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140718,2014-07-18,2014-07-19,2,2.06,2014-07-19,0.27
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140725,2014-07-25,2014-07-25,1,2.08,2014-07-25,0.18
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140805,2014-08-05,2014-08-05,1,2.03,2014-08-05,0.13
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140813,2014-08-13,2014-08-13,1,1.95,2014-08-13,0.05
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140903,2014-09-03,2014-09-07,5,2.73,2014-09-03,1.59
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20140921,2014-09-21,2014-09-22,2,2.22,2014-09-21,0.51
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20141105,2014-11-05,2014-11-05,1,2.02,2014-11-05,0.12
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150122,2015-01-22,2015-01-23,2,1.9,2015-01-22,0.0
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150406,2015-04-06,2015-04-07,2,2.5,2015-04-06,0.9
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150511,2015-05-11,2015-05-15,5,3.79,2015-05-12,3.68
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150527,2015-05-27,2015-05-30,4,3.21,2015-05-29,1.74
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150619,2015-06-19,2015-06-19,1,2.18,2015-06-19,0.28
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150721,2015-07-21,2015-07-26,5,2.39,2015-07-21,1.64
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150810,2015-08-10,2015-08-10,1,1.91,2015-08-10,0.01
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150821,2015-08-21,2015-08-24,3,2.27,2015-08-21,0.49
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20150901,2015-09-01,2015-09-02,2,2.03,2015-09-02,0.13
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20151010,2015-10-10,2015-10-11,2,2.21,2015-10-10,0.62
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20151102,2015-11-02,2015-11-03,2,2.03,2015-11-03,0.15
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160303,2016-03-03,2016-03-05,3,2.35,2016-03-03,1.07
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160326,2016-03-26,2016-03-26,1,2.19,2016-03-26,0.29
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160426,2016-04-26,2016-04-27,2,2.36,2016-04-27,0.76
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160517,2016-05-17,2016-05-17,1,2.04,2016-05-17,0.14
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160729,2016-07-29,2016-07-30,2,2.07,2016-07-30,0.3
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160811,2016-08-11,2016-08-13,3,2.23,2016-08-12,0.55
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160821,2016-08-21,2016-08-22,2,2.95,2016-08-22,2.08
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160921,2016-09-21,2016-09-22,2,2.22,2016-09-22,0.6
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20160925,2016-09-25,2016-09-25,1,1.95,2016-09-25,0.05
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20161013,2016-10-13,2016-10-13,1,1.9,2016-10-13,0.0
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20161021,2016-10-21,2016-10-21,1,2.02,2016-10-21,0.12
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20161026,2016-10-26,2016-10-30,4,2.4,2016-10-28,1.48
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20161103,2016-11-03,2016-11-03,1,1.94,2016-11-03,0.04
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20161116,2016-11-16,2016-11-19,3,3.32,2016-11-18,1.88
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20161204,2016-12-04,2016-12-06,3,2.97,2016-12-04,2.33
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20161215,2016-12-15,2016-12-15,1,1.96,2016-12-15,0.06
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170214,2017-02-14,2017-02-14,1,2.09,2017-02-14,0.19
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170401,2017-04-01,2017-04-03,3,2.3,2017-04-02,0.72
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170426,2017-04-26,2017-04-26,1,1.94,2017-04-26,0.04
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170516,2017-05-16,2017-05-24,8,2.97,2017-05-21,4.26
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170601,2017-06-01,2017-06-01,1,2.17,2017-06-01,0.27
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170717,2017-07-17,2017-07-18,2,2.02,2017-07-18,0.22
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170804,2017-08-04,2017-08-04,1,2.27,2017-08-04,0.37
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170810,2017-08-10,2017-08-15,6,3.3,2017-08-11,6.76
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170820,2017-08-20,2017-08-21,2,2.28,2017-08-21,0.55
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20170901,2017-09-01,2017-09-04,4,2.11,2017-09-02,0.46
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20171001,2017-10-01,2017-10-01,1,2.02,2017-10-01,0.12
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20171008,2017-10-08,2017-10-08,1,2.15,2017-10-08,0.25
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20171014,2017-10-14,2017-10-14,1,1.91,2017-10-14,0.01
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20171022,2017-10-22,2017-10-23,2,1.91,2017-10-22,0.01
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20171101,2017-11-01,2017-11-01,1,1.91,2017-11-01,0.01
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20171122,2017-11-22,2017-11-22,1,1.94,2017-11-22,0.04
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20171211,2017-12-11,2017-12-11,1,1.98,2017-12-11,0.08
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180127,2018-01-27,2018-01-27,1,1.9,2018-01-27,0.0
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180213,2018-02-13,2018-02-13,1,2.14,2018-02-13,0.24
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180414,2018-04-14,2018-04-14,1,2.02,2018-04-14,0.12
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180520,2018-05-20,2018-05-23,4,2.9,2018-05-22,2.04
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180603,2018-06-03,2018-06-03,1,2.44,2018-06-03,0.54
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180703,2018-07-03,2018-07-04,2,2.33,2018-07-03,0.54
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180710,2018-07-10,2018-07-13,3,2.49,2018-07-10,0.98
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180805,2018-08-05,2018-08-05,1,1.91,2018-08-05,0.01
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180826,2018-08-26,2018-08-26,1,2.29,2018-08-26,0.39
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180904,2018-09-04,2018-09-05,2,2.43,2018-09-05,0.96
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20180915,2018-09-15,2018-09-19,5,2.62,2018-09-17,2.45
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20181014,2018-10-14,2018-10-14,1,1.9,2018-10-14,0.0
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20181025,2018-10-25,2018-10-29,4,2.71,2018-10-28,1.64
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20181109,2018-11-09,2018-11-09,1,2.0,2018-11-09,0.1
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20181119,2018-11-19,2018-11-19,1,2.09,2018-11-19,0.19
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20181202,2018-12-02,2018-12-03,2,2.2,2018-12-03,0.58
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20181208,2018-12-08,2018-12-09,2,2.18,2018-12-08,0.42
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190120,2019-01-20,2019-01-21,2,2.17,2019-01-20,0.27
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190203,2019-02-03,2019-02-03,1,1.91,2019-02-03,0.01
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190212,2019-02-12,2019-02-13,2,1.94,2019-02-12,0.08
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190218,2019-02-18,2019-02-18,1,2.07,2019-02-18,0.17
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190310,2019-03-10,2019-03-11,2,2.23,2019-03-10,0.51
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190317,2019-03-17,2019-03-17,1,2.06,2019-03-17,0.16
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190320,2019-03-20,2019-03-21,2,2.0,2019-03-20,0.17
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190407,2019-04-07,2019-04-07,1,1.94,2019-04-07,0.04
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190417,2019-04-17,2019-04-18,2,2.29,2019-04-17,0.67
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190514,2019-05-14,2019-05-20,5,2.26,2019-05-16,0.54
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190525,2019-05-25,2019-05-25,1,2.55,2019-05-25,0.65
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190706,2019-07-06,2019-07-06,1,1.91,2019-07-06,0.01
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190716,2019-07-16,2019-07-23,8,2.54,2019-07-22,2.97
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190802,2019-08-02,2019-08-02,1,2.34,2019-08-02,0.44
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20190813,2019-08-13,2019-08-14,2,2.51,2019-08-14,0.72
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20191015,2019-10-15,2019-10-17,3,2.28,2019-10-17,1.04
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20191114,2019-11-14,2019-11-16,3,2.29,2019-11-14,0.58
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20191123,2019-11-23,2019-11-24,2,2.09,2019-11-24,0.32
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20191128,2019-11-28,2019-11-28,1,1.97,2019-11-28,0.07
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200103,2020-01-03,2020-01-05,3,2.21,2020-01-04,0.59
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200123,2020-01-23,2020-01-25,3,2.12,2020-01-24,0.45
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200205,2020-02-05,2020-02-06,2,2.04,2020-02-05,0.27
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200222,2020-02-22,2020-02-22,1,2.12,2020-02-22,0.22
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200227,2020-02-27,2020-02-27,1,2.07,2020-02-27,0.17
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200403,2020-04-03,2020-04-12,9,2.55,2020-04-04,3.09
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200503,2020-05-03,2020-05-03,1,1.93,2020-05-03,0.03
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200506,2020-05-06,2020-05-07,2,2.02,2020-05-07,0.22
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200525,2020-05-25,2020-05-27,2,2.97,2020-05-25,1.11
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200606,2020-06-06,2020-06-07,2,2.11,2020-06-07,0.28
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200614,2020-06-14,2020-06-14,1,2.07,2020-06-14,0.17
-27.600000381469727,-48.399993896484375,Palhoça,hs_-27.60_-48.40_20200702,2020-07-02,2020-07-03,2,2.72,2020-07-02,1.1
