municipality_code,municipality_name,state,delivered,nearest,distance_nearest_km,distance_delivered_km,n_points_in_radius,radius_fallback,maxcount,exposed,idw,coastline,n_coastal_segments,delivered_mun,delivered_rank,nearest_mun,nearest_rank,maxcount_mun,maxcount_rank,idw_mun,idw_rank,exposed_mun,exposed_rank,coastline_mun,coastline_rank
2905404,Cairu,BA,0.17678975339745123,0.17678975339745123,10.89238697905977,10.89238697905977,3,False,0.18172640173596424,0.18825833501903308,0.1805213006105201,0.1786125158609022,65,0.17069163304575785,190.0,0.18854468123198628,184.5,0.14733436828353824,195.0,0.18197696166381694,182.0,0.18815848188962087,158.5,0.17130460305411238,187.0
2932903,Valença,BA,0.18172640173596424,0.18172640173596424,16.369633755719185,16.369633755719185,2,False,0.18172640173596424,0.17678975339745123,0.180536274335583,0.18172640173596424,18,0.1761810600963947,187.0,0.19486856936901287,181.0,0.14733436828353824,195.0,0.1819960554439362,181.0,0.17636631446788237,180.0,0.17520097789684175,185.0
2917805,Jaguaripe,BA,0.279527942772026,0.279527942772026,22.583363538438057,22.583363538438057,2,False,0.279527942772026,0.279527942772026,0.23438572656787215,0.26779175784769854,25,0.28493387944731524,120.5,0.3201531678922219,119.0,0.25989525626658116,133.0,0.2506623089077589,136.0,0.2820032597926137,115.0,0.2828937135458706,126.0
2927408,Salvador,BA,0.2818486915905037,0.2818486915905037,3.265089223325556,3.265089223325556,4,False,0.2818486915905037,0.2502942312289671,0.27915253411186564,0.2818486915905037,32,0.287514492946255,119.0,0.32312606669234395,117.0,0.26256623205107443,130.5,0.3077468070066795,118.0,0.2519447196653986,127.5,0.30048301681482475,119.0
2919207,Lauro de Freitas,BA,0.2340922047113775,0.2818486915905037,12.437273836154677,15.254064941738374,2,False,0.2818486915905037,0.2340922047113775,0.2627785364180629,0.2340922047113775,1,0.23441049749402385,139.0,0.32312606669234395,117.0,0.26256623205107443,130.5,0.28686746600598256,126.0,0.23528555329496206,133.0,0.24072579335869776,139.0
2905701,Camaçari,BA,0.22422718328766622,0.2340922047113775,16.053216817125573,16.958805871844557,4,False,0.2818486915905037,0.18605068132918953,0.23615380799317567,0.22650372669313806,13,0.22344084526338823,144.0,0.26194960441835896,139.0,0.26256623205107443,130.5,0.25291688202339346,135.0,0.18588853929524946,160.5,0.23123040527088493,143.0
2921005,Mata de São João,BA,0.18605068132918953,0.15859982713915297,10.006767514864064,20.64448161311323,3,False,0.15859982713915297,0.18605068132918953,0.17155341872823218,0.17232525423417125,6,0.18098954871981526,175.0,0.16524323235606944,201.5,0.1207177347924226,206.0,0.17054154635622043,189.0,0.18588853929524946,160.5,0.16343741426975666,193.0
2910503,Entre Rios,BA,0.15859982713915297,0.15859982713915297,7.980628558610642,7.980628558610642,4,False,0.15859982713915297,0.18504845620552046,0.16326083610546746,0.15859982713915297,6,0.15046489895323606,199.0,0.16524323235606944,201.5,0.1207177347924226,206.0,0.15996724046006836,200.0,0.18485803640984136,162.5,0.14626292201651084,201.0
2910602,Esplanada,BA,0.1637396789201714,0.1637396789201714,13.848855408977713,13.848855408977713,3,False,0.15859982713915297,0.18504845620552046,0.16548542179158643,0.1637396789201714,4,0.15618028304954085,196.0,0.1718274258159277,195.0,0.1207177347924226,206.0,0.1628039260388948,197.0,0.18485803640984136,162.5,0.15269436811904943,198.0
2908606,Conde,BA,0.15489711101712056,0.137567811103551,13.937067979250402,23.082786401598742,4,False,0.21853105058938194,0.15489711101712056,0.16450410652862532,0.14961976271948874,13,0.14634757305774068,203.0,0.13830104251692873,221.0,0.18969325049498767,160.0,0.1615525996134423,198.0,0.1538559716224086,192.0,0.13502625551852263,214.0
2917904,Jandaíra,BA,0.21853105058938194,0.21853105058938194,3.9101522005785068,3.9101522005785068,4,False,0.21853105058938194,0.15556648706302062,0.2080478748847554,0.21043472664079882,10,0.2171068909741918,147.0,0.2420156348092999,146.0,0.18969325049498767,160.0,0.2170775364654305,156.0,0.15454423410000226,190.5,0.2111234231707451,154.0
2802106,Estância,SE,0.15028503650306183,0.15028503650306183,11.644753557208036,11.644753557208036,3,False,0.21853105058938194,0.15556648706302062,0.17024151784195954,0.1576629839718532,37,0.14121906382212987,211.0,0.15459191545848486,213.5,0.18969325049498767,160.0,0.1688686729091959,192.0,0.15454423410000226,190.5,0.14509065935335944,202.0
2803203,Itaporanga d'Ajuda,SE,0.18048971110171208,0.15028503650306183,14.319931624673833,17.44979804328123,3,False,0.15028503650306183,0.18048971110171208,0.15733616092379396,0.15538973197914852,51,0.17480589165104055,188.0,0.15459191545848486,213.5,0.11114814920637942,218.5,0.15241237720982212,203.0,0.1801706664044715,176.0,0.14224616143951657,206.0
2800308,Aracaju,SE,0.13743632652310633,0.13743632652310633,4.511967544038847,4.511967544038847,5,False,0.15028503650306183,0.17953070118979753,0.1423442005277644,0.15103213217950814,19,0.12693162601143892,214.0,0.13813260966097884,222.5,0.11114814920637942,218.5,0.13329534426336467,219.0,0.17918459804714978,177.5,0.13679353956599888,211.0
2800605,Barra dos Coqueiros,SE,0.1760624505783482,0.13743632652310633,6.207471207233993,8.648284442865847,5,False,0.13743632652310633,0.17953070118979753,0.15400981031681632,0.15192112304382205,8,0.1698828908596796,191.0,0.13813260966097884,222.5,0.09636042511267516,226.0,0.1481707735459076,208.0,0.17918459804714978,177.5,0.1379059251119399,210.0
2805307,Pirambu,SE,0.1936997738097427,0.1760624505783482,8.570214643288823,20.961697437990786,3,False,0.21969510288898286,0.1936997738097427,0.19721262474309084,0.19060666801522644,6,0.18949514447959329,165.0,0.18761300018963417,186.0,0.19103297131240785,156.5,0.2032609422062723,162.0,0.19375345076654288,152.5,0.1863127679609414,168.0
2804904,Pacatuba,SE,0.21969510288898286,0.21969510288898286,1.8725350533249534,1.8725350533249534,4,False,0.21969510288898286,0.1936997738097427,0.2194060943186079,0.2204107284061862,10,0.21840128744394524,145.5,0.24350679561791894,145.0,0.19103297131240785,156.5,0.23156099622614046,145.0,0.19375345076654288,152.5,0.22360629629752732,146.0
2706802,Piaçabuçu,AL,0.1599220287243237,0.1599220287243237,11.495744635581431,11.495744635581431,4,False,0.21969510288898286,0.147418120965814,0.1912958865703807,0.179044694249093,7,0.15193515339518351,197.5,0.16693698373268412,199.5,0.19103297131240785,156.5,0.19571619985134867,166.0,0.14616596201698723,198.5,0.17184538363082008,186.0
2702306,Coruripe,AL,0.16916272825907058,0.16916272825907058,14.46428041895232,14.46428041895232,3,False,0.1292245168171537,0.1292245168171537,0.15974964165359967,0.16685255337538385,8,0.1622105756076813,194.0,0.1787743977347548,192.5,0.08690936143149064,238.0,0.15548993274015524,202.0,0.12745902569261142,224.0,0.15658947738204473,195.0
2703759,Jequiá da Praia,AL,0.1292245168171537,0.16916272825907058,17.638556819658472,19.132118915114347,3,False,0.1544907041321098,0.1544907041321098,0.15166261396969566,0.14253725396445932,6,0.11780030304827302,227.0,0.1787743977347548,192.5,0.11598849914230351,215.0,0.14517774069934314,210.0,0.15343809797529817,193.5,0.12616398180530988,220.0
2704708,Marechal Deodoro,AL,0.1544907041321098,0.1544907041321098,5.513077787258987,5.513077787258987,4,False,0.19883410875521798,0.13395980065834237,0.1546404061259741,0.1544907041321098,25,0.14589565896640497,204.0,0.1599794111446014,208.0,0.16702381972818267,176.5,0.1489748792493058,206.0,0.13232791547229178,211.0,0.1411212167155726,207.5
2704302,Maceió,AL,0.19883410875521798,0.19883410875521798,6.320001182882791,6.320001182882791,5,False,0.19883410875521798,0.13395980065834237,0.17930877901787545,0.18616456457718708,21,0.19520439399547265,162.0,0.21678368627672695,160.5,0.16702381972818267,176.5,0.1804308119527346,186.0,0.13232791547229178,211.0,0.18075440751382543,174.0
2707404,Porto de Pedras,AL,0.18395612276798026,0.18395612276798026,10.94512235147838,10.94512235147838,3,False,0.17244248698946282,0.1269819231688703,0.1743065667932913,0.18395612276798026,2,0.1786604530183158,185.5,0.19772486080732343,179.0,0.13664940691427158,201.0,0.17405222947409668,188.0,0.12515315730957438,227.5,0.17799100594669073,183.5
2704500,Maragogi,AL,0.1260679674138914,0.18395612276798026,15.81769727563719,19.388726692217336,3,False,0.18395612276798026,0.1260679674138914,0.15342013902357754,0.14536401919858769,6,0.11429030061488944,234.5,0.19772486080732343,179.0,0.14990057916998684,192.5,0.1474188528335629,209.0,0.12421341431132156,231.5,0.12970108540720093,216.0
2601409,Barreiros,PE,0.13185880578899942,0.13185880578899942,11.396013556275292,11.396013556275292,2,False,0.1260679674138914,0.1260679674138914,0.13058731087959488,0.13185880578899942,2,0.12072956520138803,220.5,0.1309877585827141,228.5,0.08327645340131411,243.0,0.11830351925751387,232.0,0.12421341431132156,231.5,0.1128021443778474,228.5
2602902,Cabo de Santo Agostinho,PE,0.1224231780650619,0.15095441254896189,14.124242330234539,16.38655595460213,3,False,0.1433237095202192,0.15095441254896189,0.13930837462171844,0.13193358955969522,9,0.11023738781386049,236.0,0.15544939181604778,211.5,0.10313628008419286,222.5,0.12942420384326594,221.0,0.1498020299961427,195.5,0.11289572057635781,226.0
2611606,Recife,PE,0.15095441254896189,0.1433237095202192,8.284471551568762,13.085632685786937,4,False,0.12795748358741424,0.13538682211883266,0.14323203793772193,0.14417156541230172,18,0.14196339291374163,207.5,0.1456743969102583,218.0,0.08545111870921177,239.5,0.13442747218852585,217.0,0.13379520031463432,208.0,0.12820897968450504,218.0
2609600,Olinda,PE,0.1433237095202192,0.1433237095202192,4.1060049369268175,4.1060049369268175,4,False,0.12795748358741424,0.13538682211883266,0.14278780552054976,0.1433237095202192,3,0.13347824575538156,212.5,0.1456743969102583,218.0,0.08545111870921177,239.5,0.13386100819511684,218.0,0.13379520031463432,208.0,0.12714806592571024,219.0
2606804,Igarassu,PE,0.12795748358741424,0.12795748358741424,5.326708746501735,5.326708746501735,4,False,0.20664135052134092,0.12050515824123281,0.13533609334030797,0.12795748358741424,5,0.11639139441057926,229.5,0.1259901319547752,232.5,0.1760092616402796,168.5,0.12435894018705781,226.0,0.1184936505895611,240.0,0.10792045818588476,234.0
2606200,Goiana,PE,0.20664135052134092,0.20664135052134092,1.9602383954547866,1.9602383954547866,4,False,0.20664135052134092,0.12050515824123281,0.20361270333991693,0.20139575939241247,30,0.2038858477274446,154.5,0.22678482879330225,155.5,0.1760092616402796,168.5,0.21142201722004064,159.0,0.1184936505895611,240.0,0.19981305214111802,160.0
2511905,Pitimbu,PB,0.11495246326707001,0.20664135052134092,6.430138501747969,22.426544282936053,5,False,0.20664135052134092,0.11036705345813641,0.18830459302210545,0.1964536963819775,9,0.10193014348783615,241.5,0.22678482879330225,155.5,0.1760092616402796,168.5,0.1919018449701786,169.0,0.1080694993835891,246.5,0.19362909718655233,163.0
2503209,Cabedelo,PB,0.08021386932455545,0.08021386932455545,2.7888904972705366,2.7888904972705366,4,False,0.08021386932455545,0.10222696261424447,0.08068382138007675,0.08021386932455545,8,0.06330171297934079,256.0,0.06483015961074345,253.5,0.030502458800410172,260.0,0.054668969291777725,256.0,0.09969973603999487,254.5,0.048179342108189964,254.5
2512903,Rio Tinto,PB,0.07750510307287739,0.07750510307287739,12.586701937957306,12.586701937957306,3,False,0.08021386932455545,0.07328932124533367,0.07743514044896137,0.07750510307287739,4,0.06028963399048321,260.0,0.061360207207748395,259.0,0.030502458800410172,260.0,0.05052640629453897,263.0,0.06994561970094618,263.5,0.04478988947525996,258.5
2509305,Mataraca,PB,0.07328932124533367,0.07328932124533367,18.2462374941098,18.2462374941098,3,False,0.07328932124533367,0.10370547453980396,0.08462369638664054,0.07328932124533367,4,0.05560179211542826,267.0,0.05595975514809726,268.0,0.022532918929958835,273.5,0.05969291001172195,251.0,0.10121996414984458,251.5,0.039514723038741324,266.0
2401404,Baía Formosa,RN,0.10370547453980396,0.07541054451166809,13.397021645519931,19.39074712739961,4,False,0.07328932124533367,0.10861545817319185,0.08521531089523127,0.08827187634263894,11,0.08942377886064481,247.0,0.0586770600339457,263.5,0.022532918929958835,273.5,0.06044730861961358,250.0,0.10626848287285297,249.0,0.05826224722659649,249.0
2414209,Tibau do Sul,RN,0.07541054451166809,0.07541054451166809,5.599076908730025,5.599076908730025,4,False,0.0879512311737987,0.10861545817319185,0.07827807700959546,0.07541054451166809,12,0.057960538288983704,264.5,0.0586770600339457,263.5,0.03940747513421017,255.5,0.05160127879791641,261.0,0.10626848287285297,249.0,0.04216898889894818,261.0
2408102,Natal,RN,0.11487246915169459,0.11487246915169459,19.593153550451934,19.593153550451934,3,False,0.122053550083672,0.122053550083672,0.10629863065365502,0.1148724691516946,10,0.10184119207166825,243.5,0.10922811815741526,242.5,0.07865621557441323,245.0,0.08733175253458196,242.0,0.12008573027674203,237.0,0.09154730800963685,241.0
2403608,Extremoz,RN,0.122053550083672,0.11487246915169459,23.508209007143105,24.018576283152875,3,False,0.12723661707644493,0.122053550083672,0.12115484750086214,0.11965985643967952,6,0.10982637092536054,237.5,0.10922811815741526,242.5,0.08462146537520117,241.0,0.10627569178104569,239.0,0.12008573027674203,237.0,0.09753771875034356,237.0
2407500,Maxaranguape,RN,0.12723661707644493,0.12723661707644493,10.701170222830386,10.701170222830386,4,False,0.13244634877434303,0.1332324978392394,0.1283027975903014,0.12723661707644493,4,0.11558980923499734,232.5,0.12506669587739974,235.5,0.09061740388349718,230.0,0.1153904168570026,236.0,0.13158009181875252,214.0,0.10701844499368615,235.5
2414407,Touros,RN,0.13244634877434303,0.13244634877434303,3.064261026265507,3.064261026265507,5,False,0.13244634877434303,0.1332324978392394,0.12787777792596913,0.1184941045089264,11,0.12138289801669012,217.0,0.13174040609986068,224.5,0.09061740388349718,230.0,0.1148484520497794,237.0,0.13158009181875252,214.0,0.09607902479748343,240.0
2407203,Macau,RN,0.11361555012045091,0.11361555012045091,9.135714334989855,9.135714334989855,2,False,0.15595450449622095,0.11361555012045091,0.11868765867278994,0.11361555012045091,17,0.10044353016475438,245.0,0.10761799428270574,244.5,0.11767320336136584,210.0,0.10312965024508491,240.0,0.11140965231399896,244.5,0.08997453755844359,242.0
2404101,Galinhos,RN,0.15595450449622095,0.15595450449622095,11.018253856699534,11.018253856699534,1,False,0.15595450449622095,0.15595450449622095,0.15595450449622095,0.15595450449622095,10,0.1475233676392703,201.0,0.16185455175070054,204.5,0.11767320336136584,210.0,0.15065055482309855,204.0,0.1549431994372887,189.0,0.14295285574871058,204.0
2412559,São Miguel do Gostoso,RN,0.055709005314551564,0.055709005314551564,13.372755567292,13.372755567292,3,False,0.13244634877434303,0.08718898839625591,0.07482734602201521,0.055709005314551564,5,0.0360529291599101,275.0,0.03343922224067524,274.5,0.09061740388349718,230.0,0.04720107120422479,265.0,0.08423746568141768,259.0,0.01751664620859157,275.0
2404408,Grossos,RN,0.11939627429706318,0.11939627429706318,9.671777472484195,9.671777472484195,2,False,0.11939627429706318,0.029605178469629817,0.10587268213072398,0.11939627429706318,2,0.1068715480204731,239.5,0.11502315068380205,239.0,0.07559792713654248,248.0,0.08678860329116986,244.0,0.02502892971403073,276.0,0.09720790100149541,238.5
2401107,Areia Branca,RN,0.029605178469629817,0.029605178469629817,5.318757619063681,5.318757619063681,5,False,0.11939627429706318,0.0052630611081483595,0.03781131994067496,0.05099984981947687,12,0.007026139447192507,279.0,0.0,280.0,0.07559792713654248,248.0,0.0,280.0,0.0,280.0,0.011624126142760965,278.0
2410256,Porto do Mangue,RN,0.02328656282756211,0.11361555012045091,15.866034806791182,20.84402745336091,3,False,0.11361555012045091,0.02328656282756211,0.06895675034710434,0.07346933354583367,9,0.0,280.0,0.10761799428270574,244.5,0.06894482699505698,251.0,0.039715167562008394,269.0,0.018532034458503828,277.0,0.039739970664117455,265.0
2411601,São Bento do Norte,RN,0.0685043858842568,0.15595450449622095,18.88661583517038,28.119383622385456,2,False,0.15595450449622095,0.0685043858842568,0.1287680646408567,0.15595450449622095,4,0.050281066026489116,269.0,0.16185455175070054,204.5,0.11767320336136584,210.0,0.11598370321178261,234.0,0.065025677484741,265.5,0.14295285574871058,204.0
2409506,Pedra Grande,RN,0.04900237223928354,0.055709005314551564,22.99968690891915,31.70476729263433,1,False,0.055709005314551564,0.055709005314551564,0.055709005314551564,0.05347346095612889,3,0.028595324222799774,277.0,0.03343922224067524,274.5,0.002299536600516611,278.0,0.022822274867291062,277.0,0.051869275509200785,275.0,0.01471933148754708,277.0
2305357,Icapuí,CE,0.0692087018885967,0.11939627429706318,6.867628058097871,8.171470094154293,6,False,0.11939627429706318,0.060310965630114566,0.0878446162428057,0.08175559499071332,12,0.05106424746079491,268.0,0.11502315068380205,239.0,0.07559792713654248,248.0,0.06380007341008016,247.0,0.05660108004265716,274.0,0.050108488307193784,253.0
2301109,Aracati,CE,0.061050221592894305,0.0692087018885967,16.4248405763261,17.560529986166504,5,False,0.11939627429706318,0.006653303665017731,0.07297100178942982,0.06327526167354042,11,0.041992225441740895,271.5,0.050732447352954,269.0,0.07559792713654248,248.0,0.044833949565903246,267.0,0.0014294682226945017,278.5,0.02698422855221793,272.0
2302206,Beberibe,CE,0.06004615752404421,0.06004615752404421,19.76619678537611,19.76619678537611,3,False,0.07565696316592802,0.061050221592894305,0.06602981786703238,0.06655065987482912,12,0.040875731804323245,273.0,0.03899515078274165,271.0,0.025257864510414563,265.0,0.03598288284570065,271.0,0.05736119409758201,273.0,0.031082702184032678,270.0
2303501,Cascavel,CE,0.07565696316592802,0.07565696316592802,19.96807804699124,19.96807804699124,2,False,0.07565696316592802,0.09083837510803804,0.08189368100005581,0.07945231615145552,4,0.058234549547983655,262.0,0.05899272440733426,261.0,0.025257864510414563,265.0,0.05621172458226352,253.0,0.08798981976599078,257.0,0.04722641809487554,256.0
2301000,Aquiraz,CE,0.09083837510803804,0.09083837510803804,18.407909868780216,18.407909868780216,3,False,0.07565696316592802,0.06570367237352653,0.08037745326168581,0.09083837510803804,10,0.07511589244853599,249.5,0.07844024108277595,246.0,0.025257864510414563,265.0,0.05427830327757355,258.0,0.062145941898545574,269.5,0.061473681949841645,247.0
2303709,Caucaia,CE,0.05906048290700453,0.05906048290700453,10.24530589460878,10.24530589460878,4,False,0.07421339119880835,0.07895695029331176,0.06459579147860295,0.060744139383871625,9,0.039779686768323476,274.0,0.03773249328918744,272.5,0.02359644137980659,269.5,0.034154280782360415,273.0,0.07577316078870343,260.5,0.023817060065948206,273.0
2313500,Trairi,CE,0.03890564372276062,0.03890564372276062,5.548966231232616,5.548966231232616,4,False,0.06216554184519758,0.06820279887456554,0.044418800635506635,0.04171013728747412,18,0.017368019614298475,278.0,0.011913974391138782,278.5,0.00973043674263707,277.0,0.008425544278360803,279.0,0.06471558120362737,267.5,0.0,280.0
2310258,Paraipaba,CE,0.06216554184519758,0.03890564372276062,14.942520892125899,20.974481188334323,3,False,0.07421339119880835,0.06216554184519758,0.050797522625449044,0.04762810551867448,8,0.0432324331177369,270.0,0.011913974391138782,278.5,0.02359644137980659,269.5,0.016559386365504823,278.0,0.0585079830884077,271.5,0.007405095581950634,279.0
2306405,Itapipoca,CE,0.08938652788760366,0.08938652788760366,16.68081642404604,16.68081642404604,3,False,0.06820279887456554,0.06820279887456554,0.06852838429283994,0.08938652788760366,6,0.0735014753665923,252.0,0.0765804125544904,247.5,0.01667878341497586,276.0,0.03916893559792948,270.0,0.06471558120362737,267.5,0.05965699976810489,248.0
2205706,Luís Correia,PI,0.18721473362879051,0.18721473362879051,9.141363484043772,9.141363484043772,3,False,0.18721473362879051,0.13201051876643555,0.2012666642592248,0.22083551160768466,21,0.18228394518956875,173.0,0.20189916878974518,167.5,0.15365095087372865,183.5,0.20843046006443702,160.0,0.1303236346309476,217.0,0.22413782334968674,145.0
2202083,Cajueiro da Praia,PI,0.241525221133158,0.241525221133158,11.780672844385531,11.780672844385531,3,False,0.18721473362879051,0.13201051876643555,0.20760109883514233,0.2196222806598135,20,0.24267582218714148,136.0,0.27147136111415393,135.0,0.15365095087372865,183.5,0.21650782895323595,157.0,0.1303236346309476,217.0,0.22261971936856012,147.0
2302057,Barroquinha,CE,0.13201051876643555,0.13201051876643555,9.992794427286315,9.992794427286315,3,False,0.241525221133158,0.13201051876643555,0.1490785206522233,0.15225014300218445,19,0.12089826616308574,218.0,0.13118210418573314,226.0,0.21615749867985642,144.0,0.14188262813354935,214.0,0.1303236346309476,217.0,0.1383176245575702,209.0
2302602,Camocim,CE,0.0862566431894665,0.07769359495393442,4.84539251228342,6.635159268267459,7,False,0.15499733352948744,0.2029790911932915,0.08852237340498209,0.09436759382510498,26,0.07002112340526467,253.0,0.06160166689634785,256.5,0.11657158458495634,213.0,0.0646643170217732,246.0,0.203294583903734,149.0,0.06588975870262087,246.0
2307254,Jijoca de Jericoacoara,CE,0.07769359495393442,0.07769359495393442,4.4102375852815365,4.4102375852815365,6,False,0.05371099137534711,0.14285293955387188,0.07419036275278638,0.066792411509122,11,0.06049923215501675,258.0,0.06160166689634785,256.5,0.0,279.5,0.04638882051635513,266.0,0.14147197410317885,200.5,0.03138520363201163,269.0
2304251,Cruz,CE,0.05371099137534711,0.05371099137534711,1.5434841706616274,1.5434841706616274,6,False,0.05371099137534711,0.14285293955387188,0.05583090785284298,0.05371099137534711,2,0.03383118861585463,276.0,0.030879749541521073,277.0,0.0,279.5,0.022977719170718586,276.0,0.14147197410317885,200.5,0.0150165509705207,276.0
2300200,Acaraú,CE,0.08579874583938654,0.08579874583938654,1.2511448619130012,1.2511448619130012,8,False,0.11028062303462734,0.1364111145846742,0.08078064363131443,0.07290091666577946,19,0.06951195322995884,254.0,0.07198443350612428,251.0,0.06510662209396458,252.0,0.054792432409206386,255.0,0.13484839317183114,206.0,0.039028716199282006,267.0
2306553,Itarema,CE,0.11028062303462734,0.05537431729160153,9.905597759637509,13.303798773062766,4,False,0.1302037551260597,0.1302037551260597,0.0800453925275992,0.10112957207745638,12,0.09673517629761712,246.0,0.033010484061893774,276.0,0.08803637775894126,236.5,0.0538548752650876,259.0,0.12846589319073948,222.5,0.07435095574280456,245.0
2300754,Amontada,CE,0.1302037551260597,0.08938652788760366,19.03167919251048,24.441635333924474,3,False,0.1302037551260597,0.1302037551260597,0.10632674226998616,0.10318646291154061,15,0.1188891910737765,225.0,0.0765804125544904,247.5,0.08803637775894126,236.5,0.08736759912711452,241.0,0.12846589319073948,222.5,0.07692472306175188,244.0
2112506,Tutóia,MA,0.1306864782360838,0.17954081538829328,10.329588883950139,12.617955354915667,3,False,0.1306864782360838,0.1306864782360838,0.16387665151000272,0.1692556917773018,38,0.11942596686099655,223.5,0.19206881483339877,182.5,0.08859194918796622,234.0,0.16075249889635362,199.0,0.12896223632361953,221.0,0.15959650088532049,194.0
2100907,Araioses,MA,0.19167693411059417,0.17954081538829328,9.89302966778256,14.471626067501061,6,False,0.1306864782360838,0.1835984479302672,0.18150405993127064,0.18917685748787824,60,0.18724579832362365,166.0,0.19206881483339877,182.5,0.08859194918796622,234.0,0.18323012948289694,180.0,0.1833671161802189,172.0,0.18452366007704438,169.0
2109452,Raposa,MA,0.18469353978557898,0.3102135015355193,3.4744518691395023,6.483132982130029,4,False,0.3102135015355193,0.1982382905165597,0.27988522282654366,0.28929350791052927,12,0.17948044193517382,180.0,0.3594616273440731,105.0,0.29521160922058093,117.0,0.3086810967144956,117.0,0.19842002163110645,151.0,0.3097986424292382,113.0
2105104,Icatu,MA,0.3102135015355193,0.3102135015355193,15.264110490526368,15.264110490526368,4,False,0.3102135015355193,0.17301715735853912,0.24841951096700898,0.3102135015355193,81,0.3190554382033042,108.0,0.3594616273440731,105.0,0.29521160922058093,117.0,0.2685575215173674,132.0,0.17248727470748845,183.0,0.33597562518999685,105.5
2101707,Barreirinhas,MA,0.15061972452601188,0.149790360249361,6.591203443178081,15.792180252410663,5,False,0.149790360249361,0.1839110686110447,0.15025184524081667,0.14981181460980647,18,0.14159122836793578,209.5,0.15395823100742878,215.5,0.11057882077054054,220.5,0.1433787956943287,213.0,0.18368855744722692,170.0,0.135266568164508,213.0
2105005,Humberto de Campos,MA,0.17301715735853912,0.17301715735853912,6.066870248561725,6.066870248561725,5,False,0.3102135015355193,0.2555940712407363,0.18632786681963331,0.18782036273478067,97,0.16649660246487438,192.0,0.1837119539035787,187.0,0.29521160922058093,117.0,0.1893812179847449,170.0,0.25739409455667583,123.0,0.18282629150210958,172.0
2109403,Primeira Cruz,MA,0.1646655878188271,0.1646655878188271,15.242052009871403,15.242052009871403,3,False,0.17379135327975873,0.17379135327975873,0.16891804457412263,0.1646655878188271,30,0.15720987013093235,195.0,0.17301352292041372,194.0,0.13820183222166135,199.0,0.16718104291307517,195.0,0.17328331455107893,181.5,0.153852948839131,197.0
2104909,Guimarães,MA,0.25954964232516226,0.25954964232516226,10.4943475634125,10.4943475634125,2,False,0.25954964232516226,0.2533192960517847,0.2587564835660802,0.25954964232516226,35,0.26271851886690206,127.0,0.29456079660495904,125.5,0.23690200672400158,138.0,0.2817387360165337,129.0,0.25505513663144685,125.5,0.2725804352622728,128.0
2103109,Cedral,MA,0.2533192960517847,0.25954964232516226,9.158279834815637,15.964561507576278,2,False,0.25954964232516226,0.2533192960517847,0.2580069765797167,0.2586595928575369,21,0.2557905327065155,129.5,0.29456079660495904,125.5,0.23690200672400158,138.0,0.2807830004507097,130.0,0.25505513663144685,125.5,0.271466725096395,129.0
1508209,Vigia,PA,0.3617444233987385,0.29020853638353045,3.6539427404534752,61.10830919330247,5,False,0.29020853638353045,0.30714338255576606,0.29100626272983254,0.28886253460399736,26,0.37635650909656043,87.5,0.33383509834476455,111.0,0.27218767097049335,125.0,0.3228621164486691,113.0,0.31039786865531677,106.5,0.30925936975938634,114.0
2101301,Bacuri,MA,0.4488193971937697,0.4488193971937697,9.868641176429456,9.868641176429456,3,False,0.5661909928465031,0.39325382960333954,0.46489162125572225,0.5029909028796467,26,0.4731816592404163,67.0,0.5370169481144356,71.5,0.5898189683726411,63.5,0.5445924332340818,64.0,0.39893792023718594,81.5,0.5771960960041449,58.0
2100832,Apicum-Açu,MA,0.5661909928465031,0.5661909928465031,8.242636044026538,8.242636044026538,5,False,0.5661909928465031,0.19208977730373852,0.4635578835604416,0.5383924570340136,38,0.6036958802202721,45.0,0.687370951574965,44.5,0.5898189683726411,63.5,0.5428917145295844,65.0,0.19209802824145153,155.0,0.621493713365554,48.0
2103703,Cururupu,MA,0.39325382960333954,0.5661909928465031,0.0,4.603266741535779,11,False,0.5661909928465031,0.2767695250004597,0.5371474532696895,0.388875728937437,144,0.41139416519607147,77.5,0.687370951574965,44.5,0.5898189683726411,63.5,0.6367296244149317,53.0,0.27916701331901345,116.0,0.4344048985222375,80.0
2104305,Godofredo Viana,MA,0.4532365435186377,0.4532365435186377,2.9512050985699996,2.9512050985699996,5,False,0.4532365435186377,0.16715000275841774,0.42237239572667834,0.45323654351863774,40,0.47809341330099725,64.0,0.5426753497926392,67.5,0.4598184286746816,80.0,0.4903739445358421,73.0,0.16645457845814077,185.5,0.5149389543141057,70.0
1508308,Viseu,PA,0.23906747089869246,0.23906747089869246,8.736752791065252,8.736752791065252,4,False,0.23906747089869246,0.16609260927931738,0.20846759927252248,0.21667124045339897,78,0.2399428666076383,137.0,0.26832296234524494,136.5,0.21332884643264932,145.0,0.21761274898850386,155.0,0.16536735064326072,187.0,0.21892711171320492,150.0
2106201,Luís Domingues,MA,0.15281266665440701,0.15281266665440701,13.83246657822376,13.83246657822376,4,False,0.4532365435186377,0.12379687011530185,0.23279481160036783,0.32805992815854157,12,0.14402972408702105,205.5,0.15782983098999653,210.0,0.4598184286746816,80.0,0.2486336500102309,138.0,0.12187823804805736,234.5,0.3583066837183295,100.0
