grid_lat,grid_lon,compound_count_total,mean_overlap_duration,mean_compound_intensity_norm,compound_count_annual_mean,mean_compound_intensity_norm_abspeak,Hazard_Frequency,Hazard_Duration,Hazard_Intensity,Hazard_Index_raw,Hazard_Index
-23.6,-45.2,181,1.4,0.2759,5.49,0.1365,0.4946236559139785,0.11199999999999995,0.31365638766519816,0.30676001452639223,0.27526473177214644
-23.6,-45.0,218,1.63,0.2987,6.61,0.2588,0.6272401433691757,0.296,0.38061674008810575,0.43461896115242715,0.4953376885539428
-23.6,-44.8,221,1.79,0.345,6.7,0.3479,0.6379928315412187,0.4240000000000001,0.5165932452276063,0.5261953589229417,0.6529605155879279
-23.6,-44.6,218,1.83,0.3531,6.61,0.3834,0.6272401433691757,0.4560000000000001,0.540381791483113,0.5412073116174296,0.6787993395711039
-23.6,-44.4,214,1.81,0.3534,6.49,0.4052,0.6129032258064516,0.4400000000000001,0.5412628487518355,0.531388691519429,0.6618993664874513
-23.6,-44.2,197,1.86,0.3532,5.97,0.4171,0.5519713261648745,0.48000000000000015,0.5406754772393539,0.5242156011347429,0.6495529233805947
-23.6,-44.0,181,1.87,0.3556,5.49,0.4259,0.4946236559139785,0.48800000000000016,0.5477239353891337,0.5101158637677041,0.6252842196716032
-23.4,-44.4,232,1.79,0.3572,7.03,0.3719,0.6774193548387096,0.4240000000000001,0.5524229074889868,0.5512807541092322,0.6961379172196934
-23.4,-44.2,227,1.84,0.3622,6.88,0.3934,0.6594982078853047,0.46400000000000013,0.5671071953010279,0.5635351343954443,0.7172303614661106
-23.4,-44.0,215,1.84,0.3669,6.52,0.4072,0.6164874551971327,0.46400000000000013,0.5809104258443465,0.5537992936804931,0.7004728696406646
-23.4,-43.8,207,1.84,0.3584,6.27,0.4099,0.5878136200716846,0.46400000000000013,0.5559471365638766,0.5359202522118538,0.6696991645206303
-23.4,-43.6,196,1.85,0.3525,5.94,0.4142,0.5483870967741935,0.47200000000000014,0.538619676945668,0.5196689245732872,0.6417271076608968
-23.4,-43.4,187,1.79,0.3511,5.67,0.4206,0.5161290322580645,0.4240000000000001,0.5345080763582967,0.4915457028721204,0.5933209482381387
-23.4,-43.2,177,1.83,0.3499,5.36,0.4258,0.48028673835125446,0.4560000000000001,0.5309838472834066,0.4890901952115538,0.5890944873957717
-23.4,-43.0,166,1.78,0.3409,5.03,0.4287,0.44086021505376344,0.4160000000000001,0.5045521292217326,0.45380411475849874,0.5283594957236055
-23.4,-42.8,146,1.74,0.3438,4.42,0.4366,0.36917562724014336,0.38400000000000006,0.5130690161527165,0.4220815477976199,0.4737580830574419
-23.4,-42.6,134,1.75,0.3443,4.06,0.443,0.32616487455197135,0.39200000000000007,0.5145374449339206,0.41090077316196405,0.4545135468078473
-23.4,-42.2,127,1.71,0.3404,3.85,0.4485,0.3010752688172043,0.36000000000000004,0.5030837004405285,0.38805298975257757,0.4151875599801887
-23.4,-42.0,130,1.73,0.3363,3.94,0.4494,0.3118279569892473,0.37600000000000006,0.49104258443465487,0.39295684714130075,0.4236281613119755
-23.2,-44.4,243,1.81,0.3352,7.36,0.2654,0.7168458781362007,0.4400000000000001,0.48781204111600585,0.5482193064174022,0.6908685022639736
-23.2,-44.2,245,1.85,0.3601,7.43,0.3133,0.7240143369175627,0.47200000000000014,0.5609397944199705,0.5856513771125111,0.7552972082225166
-23.2,-44.0,238,1.8,0.346,7.21,0.3163,0.6989247311827957,0.4320000000000001,0.5195301027900145,0.5501516113242702,0.6941944177785302
-23.2,-43.8,228,1.82,0.3656,6.91,0.3636,0.6630824372759857,0.4480000000000001,0.5770925110132158,0.5627249827630671,0.7158359149304269
-23.2,-43.6,227,1.82,0.3746,6.88,0.3888,0.6594982078853047,0.4480000000000001,0.6035242290748898,0.5703408123200648,0.7289444081034294
-23.2,-43.4,218,1.85,0.3786,6.61,0.4018,0.6272401433691757,0.47200000000000014,0.6152716593245227,0.5715039342312328,0.7309463929847619
-23.2,-43.2,213,1.86,0.3743,6.46,0.4088,0.6093189964157706,0.48000000000000015,0.6026431718061674,0.5639873894073127,0.7180087903544102
-23.2,-43.0,203,1.86,0.3713,6.15,0.4133,0.5734767025089605,0.48000000000000015,0.5938325991189427,0.5491031005426344,0.6923897034896892
-23.2,-42.8,190,1.81,0.3657,5.76,0.4201,0.5268817204301075,0.4400000000000001,0.5773861967694567,0.5147559723998548,0.6332708522336004
-23.2,-42.6,179,1.79,0.3548,5.42,0.4245,0.4874551971326165,0.4240000000000001,0.545374449339207,0.4856098821572745,0.5831041143746195
-23.2,-42.4,166,1.8,0.3553,5.03,0.4309,0.44086021505376344,0.4320000000000001,0.5468428781204111,0.4732343643913916,0.5618031662727295
-23.2,-42.2,160,1.79,0.3535,4.85,0.4376,0.41935483870967744,0.4240000000000001,0.5415565345080763,0.4616371244059179,0.5418418028995733
-23.2,-42.0,158,1.75,0.3483,4.79,0.438,0.4121863799283154,0.39200000000000007,0.5262848751835536,0.44349041837062303,0.5106073890519605
-23.2,-41.8,154,1.73,0.3477,4.67,0.4431,0.3978494623655914,0.37600000000000006,0.5245227606461087,0.4327907410039,0.4921909254657781
-23.0,-44.4,269,1.72,0.2463,8.15,0.0659,0.8100358422939068,0.36800000000000005,0.22672540381791478,0.4682537487039405,0.5532304472737449
-23.0,-44.0,244,1.61,0.27,7.39,0.0924,0.7204301075268817,0.28000000000000014,0.29632892804698974,0.4322530118579572,0.49126537706875045
-23.0,-43.4,245,1.81,0.3409,7.43,0.244,0.7240143369175627,0.4400000000000001,0.5045521292217326,0.5561888220464318,0.7045857658179199
-23.0,-43.2,236,1.85,0.3595,7.15,0.2806,0.6917562724014337,0.47200000000000014,0.5591776798825256,0.5743113174279865,0.7357785078835039
-23.0,-43.0,229,1.86,0.3747,6.94,0.337,0.6666666666666666,0.48000000000000015,0.6038179148311306,0.5834948604992657,0.7515853757700399
-23.0,-42.8,230,1.85,0.3784,6.97,0.3665,0.6702508960573477,0.47200000000000014,0.6146842878120411,0.5856450612897963,0.7552863373228569
-23.0,-42.6,227,1.89,0.376,6.88,0.3823,0.6594982078853047,0.504,0.6076358296622614,0.5903780125158553,0.7634327721098516
-23.0,-42.4,218,1.91,0.3797,6.61,0.3957,0.6272401433691757,0.52,0.6185022026431717,0.5885807820041158,0.7603393489026841
-23.0,-42.2,217,1.88,0.3741,6.58,0.4018,0.6236559139784946,0.496,0.6020558002936857,0.5739039047573934,0.7350772623827879
-23.0,-42.0,201,1.85,0.3621,6.09,0.4078,0.5663082437275986,0.47200000000000014,0.5668135095447869,0.5350405844241286,0.6681850656160256
-23.0,-41.8,183,1.73,0.346,5.55,0.4182,0.5017921146953405,0.37600000000000006,0.5195301027900145,0.4657740724951183,0.5489623871220133
-23.0,-41.6,172,1.73,0.3433,5.21,0.4316,0.46236559139784944,0.37600000000000006,0.5116005873715124,0.4499887262564539,0.5217923852391734
-22.8,-41.8,163,1.65,0.2685,4.94,0.2712,0.43010752688172044,0.312,0.2919236417033774,0.3446770561950326,0.3405281778792265
-22.8,-41.6,174,1.74,0.3262,5.27,0.387,0.46953405017921146,0.38400000000000006,0.4613803230543318,0.43830479107784776,0.5016818006500218
-22.6,-41.8,125,1.58,0.2593,3.79,0.2257,0.2939068100358423,0.2560000000000001,0.26490455212922165,0.2716037873883547,0.21475324579698407
-22.6,-41.6,170,1.78,0.3262,5.15,0.3525,0.4551971326164875,0.4160000000000001,0.4613803230543318,0.4441924852236065,0.5118157982581341
-22.6,-41.4,177,1.76,0.3418,5.36,0.3917,0.48028673835125446,0.4000000000000001,0.5071953010279001,0.46249401312638483,0.5433166940927384
-22.4,-41.6,167,1.81,0.2961,5.06,0.2388,0.4444444444444444,0.4400000000000001,0.37298091042584425,0.4191417849567629,0.4686981141018324
-22.4,-41.4,175,1.83,0.3287,5.3,0.3324,0.4731182795698925,0.4560000000000001,0.46872246696035236,0.4659469155100817,0.5492598874093676
-22.4,-41.2,175,1.82,0.3435,5.3,0.3816,0.4731182795698925,0.4480000000000001,0.5121879588839942,0.4777687461512956,0.569607819974423
-22.4,-41.0,159,1.79,0.3348,4.82,0.4056,0.4157706093189964,0.4240000000000001,0.4866372980910425,0.4421359691366797,0.508276088383603
-22.4,-40.8,134,1.74,0.3297,4.06,0.4263,0.32616487455197135,0.38400000000000006,0.4716593245227606,0.3939413996915773,0.42532278962359577
-22.2,-41.4,179,1.81,0.278,5.42,0.148,0.4874551971326165,0.4400000000000001,0.31982378854625554,0.4157596618929574,0.46287674733405687
-22.2,-41.2,177,1.85,0.334,5.36,0.3223,0.48028673835125446,0.47200000000000014,0.48428781204111604,0.4788581834641235,0.5714829776930589
-22.2,-41.0,174,1.77,0.3259,5.27,0.3686,0.46953405017921146,0.4080000000000001,0.46049926578560946,0.446011105321607,0.5149460375788159
-22.2,-40.8,159,1.67,0.3168,4.82,0.3988,0.4157706093189964,0.328,0.43377386196769463,0.3925148237622304,0.4228673432811246
-22.2,-40.6,139,1.71,0.3273,4.21,0.4205,0.34408602150537637,0.36000000000000004,0.4646108663729808,0.38956562929278576,0.4177911404486898
-22.0,-40.8,163,1.63,0.2979,4.94,0.3416,0.43010752688172044,0.296,0.3782672540381791,0.36812492697329985,0.3808870451198864
-22.0,-40.6,151,1.7,0.31,4.58,0.3876,0.3870967741935484,0.35200000000000004,0.41380323054331863,0.38430000157895566,0.4087278539843948
-21.8,-40.8,137,1.53,0.2546,4.15,0.2661,0.33691756272401435,0.21600000000000005,0.25110132158590304,0.26800629476997245,0.20856118135081209
-21.8,-40.6,135,1.65,0.2938,4.09,0.3489,0.32974910394265233,0.312,0.3662261380323054,0.335991747324986,0.3255788790305129
-21.6,-40.8,110,1.5,0.2503,3.33,0.2472,0.24014336917562723,0.19200000000000003,0.23847283406754777,0.22353873441439168,0.13202287295266532
-21.6,-40.6,116,1.63,0.2773,3.52,0.3231,0.2616487455197133,0.296,0.3177679882525697,0.2918055779240943,0.24952490544853825
-21.4,-40.8,104,1.52,0.2427,3.15,0.2285,0.21863799283154123,0.20800000000000005,0.2161527165932452,0.21426356980826214,0.11605830454839883
-21.4,-40.6,113,1.62,0.2633,3.42,0.2904,0.25089605734767023,0.28800000000000014,0.2766519823788545,0.2718493465755083,0.21517590637575362
-21.2,-40.8,100,1.54,0.2637,3.03,0.2204,0.20430107526881722,0.22400000000000006,0.27782672540381786,0.23537593355754505,0.15239725804022605
-21.2,-40.6,116,1.57,0.2555,3.52,0.259,0.2616487455197133,0.24800000000000008,0.2537444933920705,0.25446441297059463,0.18525266797243084
-21.2,-40.4,100,1.71,0.2586,3.03,0.3125,0.20430107526881722,0.36000000000000004,0.26284875183553597,0.2757166090347844,0.22183230318272398
-21.0,-40.8,112,1.63,0.2675,3.39,0.186,0.24731182795698925,0.296,0.2889867841409692,0.2774328706993195,0.2247863614562541
-21.0,-40.6,121,1.6,0.2485,3.67,0.224,0.27956989247311825,0.27200000000000013,0.2331864904552129,0.2615854609761104,0.1975095348660915
-21.0,-40.4,110,1.69,0.2639,3.33,0.2961,0.24014336917562723,0.34400000000000003,0.2784140969162996,0.2875191553639756,0.2421470432674851
-21.0,-40.2,86,1.7,0.276,2.61,0.357,0.15412186379928317,0.35200000000000004,0.3139500734214391,0.27335731240690747,0.2177714423785065
-21.0,-29.4,55,1.56,0.2575,1.67,0.4595,0.043010752688172046,0.24000000000000007,0.25961820851688694,0.18087632040168633,0.05859161262259288
-21.0,-29.2,54,1.57,0.2576,1.64,0.4586,0.03942652329749104,0.24800000000000008,0.2599118942731277,0.18244613919020627,0.06129361096934647
-20.8,-40.4,112,1.77,0.2665,3.39,0.2665,0.24731182795698925,0.4080000000000001,0.286049926578561,0.3137872515118501,0.28736012956952833
-20.8,-40.2,99,1.74,0.2698,3.0,0.3297,0.2007168458781362,0.38400000000000006,0.295741556534508,0.2934861341375481,0.25241750690265885
-20.8,-40.0,82,1.72,0.2811,2.49,0.3843,0.13978494623655913,0.36800000000000005,0.328928046989721,0.2789043310754267,0.22731906365897375
-20.8,-29.6,57,1.58,0.2471,1.73,0.4575,0.05017921146953405,0.2560000000000001,0.22907488986784136,0.17841803377912516,0.054360368584375436
-20.8,-29.4,55,1.56,0.2556,1.67,0.4582,0.043010752688172046,0.24000000000000007,0.2540381791483113,0.17901631061216114,0.05539013267280777
-20.8,-29.2,51,1.59,0.2631,1.55,0.4603,0.02867383512544803,0.2640000000000001,0.27606461086637296,0.1895794819972737,0.07357163988101147
-20.8,-29.0,50,1.64,0.2661,1.52,0.46,0.025089605734767026,0.304,0.28487518355359764,0.2046549297627882,0.09951975264209958
-20.8,-28.8,51,1.59,0.2475,1.55,0.4512,0.02867383512544803,0.2640000000000001,0.23024963289280467,0.17430782267275094,0.0472858045038282
-20.8,-28.6,46,1.63,0.2594,1.39,0.4556,0.010752688172043012,0.296,0.2651982378854626,0.19065030868583518,0.07541476468198334
-20.6,-40.4,118,1.73,0.2554,3.58,0.2032,0.26881720430107525,0.37600000000000006,0.25345080763582967,0.29942267064563505,0.2626355728014729
-20.6,-40.2,109,1.79,0.264,3.3,0.2837,0.23655913978494625,0.4240000000000001,0.27870778267254037,0.3130889741524956,0.2861582429031506
-20.6,-40.0,88,1.74,0.2777,2.67,0.3593,0.16129032258064516,0.38400000000000006,0.31894273127753303,0.28807768461939276,0.24310839316072566
-20.6,-29.8,55,1.56,0.2563,1.67,0.4632,0.043010752688172046,0.24000000000000007,0.25609397944199697,0.17970157737672302,0.05656962528588643
-20.6,-29.6,56,1.55,0.2565,1.7,0.4625,0.04659498207885305,0.23200000000000007,0.2566813509544787,0.17842544434444396,0.054373123773309565
-20.6,-29.4,53,1.6,0.254,1.61,0.4591,0.035842293906810034,0.27200000000000013,0.24933920704845813,0.18572716698508943,0.06694097086990242
-20.6,-29.2,49,1.61,0.2636,1.49,0.461,0.021505376344086023,0.28000000000000014,0.2775330396475771,0.19301280533055443,0.07948113340869527
-20.6,-29.0,46,1.67,0.2686,1.39,0.4615,0.010752688172043012,0.328,0.2922173274596182,0.21032333854388707,0.10927631261402661
-20.6,-28.8,48,1.62,0.2561,1.45,0.4546,0.017921146953405017,0.28800000000000014,0.2555066079295154,0.1871425849609735,0.06937721195630822
-20.6,-28.6,46,1.63,0.2591,1.39,0.4566,0.010752688172043012,0.296,0.26431718061674003,0.19035662292959432,0.07490926784780667
-20.4,-40.2,114,1.78,0.2644,3.45,0.2267,0.25448028673835127,0.4160000000000001,0.2798825256975037,0.316787604145285,0.2925243866892066
-20.4,-40.0,102,1.69,0.2695,3.09,0.3382,0.2114695340501792,0.34400000000000003,0.2948604992657856,0.28344334443865493,0.23513168935375103
-20.4,-39.8,80,1.73,0.2862,2.42,0.3918,0.13261648745519714,0.37600000000000006,0.34390602055800296,0.2841741693377334,0.23638959738970852
-20.4,-29.6,53,1.6,0.2686,1.61,0.4669,0.035842293906810034,0.27200000000000013,0.2922173274596182,0.20001987378880948,0.0915418167998304
-20.4,-29.4,52,1.6,0.2669,1.58,0.4648,0.03225806451612903,0.27200000000000013,0.2872246696035243,0.19716091137321778,0.08662092288720077
-20.4,-29.2,47,1.66,0.2689,1.42,0.464,0.014336917562724014,0.32,0.2930983847283406,0.2091451007636882,0.1072483100461751
-20.4,-29.0,46,1.63,0.2777,1.39,0.4682,0.010752688172043012,0.296,0.31894273127753303,0.20856513981652536,0.10625007156675603
-20.4,-28.8,49,1.59,0.2651,1.49,0.4633,0.021505376344086023,0.2640000000000001,0.2819383259911894,0.18914790077842517,0.07282879507093112
-20.4,-28.6,46,1.59,0.2638,1.39,0.4591,0.010752688172043012,0.2640000000000001,0.27812041116005864,0.1842910331107006,0.06446907323261272
-20.2,-40.0,105,1.81,0.2848,3.18,0.3262,0.2222222222222222,0.4400000000000001,0.33979441997063137,0.33400554739761784,0.3221601985055266
-20.2,-39.8,88,1.78,0.2951,2.67,0.3802,0.16129032258064516,0.4160000000000001,0.370044052863436,0.3157781251480271,0.29078685456026265
-20.2,-29.6,51,1.63,0.2757,1.55,0.4675,0.02867383512544803,0.296,0.3130690161527166,0.21258095042605488,0.11316215193372281
-20.2,-29.4,52,1.56,0.2656,1.58,0.4628,0.03225806451612903,0.24000000000000007,0.2834067547723935,0.18522160642950755,0.06607079158847468
-20.2,-29.2,47,1.66,0.2715,1.42,0.4654,0.014336917562724014,0.32,0.3007342143906021,0.2116903773177754,0.11162928260903912
-20.2,-29.0,48,1.69,0.2752,1.45,0.4653,0.017921146953405017,0.34400000000000003,0.31160058737151247,0.22450724477497253,0.13368988917914995
-20.2,-28.8,46,1.63,0.2823,1.39,0.4688,0.010752688172043012,0.296,0.3324522760646108,0.2130683214122179,0.11400102302413048
-20.2,-28.6,46,1.63,0.2791,1.39,0.4642,0.010752688172043012,0.296,0.32305433186490456,0.2099356733456492,0.10860905679291351
-20.0,-40.0,112,1.9,0.2983,3.39,0.3165,0.24731182795698925,0.512,0.3794419970631424,0.37958460834004387,0.4006116402984539
-20.0,-39.8,100,1.79,0.309,3.03,0.3702,0.20430107526881722,0.4240000000000001,0.4108663729809104,0.3463891494165759,0.34347506135898126
-20.0,-39.6,73,1.96,0.3081,2.21,0.4018,0.10752688172043011,0.56,0.408223201174743,0.3585833609650577,0.36446394216797334
-19.8,-40.0,125,1.89,0.2867,3.79,0.2522,0.2939068100358423,0.504,0.3453744493392071,0.3810937531250165,0.40320920553580997
-19.8,-39.8,118,1.82,0.2916,3.58,0.3217,0.26881720430107525,0.4480000000000001,0.3597650513950074,0.3588607518986943,0.36494139208102805
-19.8,-39.6,97,1.79,0.3103,2.94,0.3812,0.1935483870967742,0.4240000000000001,0.41468428781204114,0.3440775583029385,0.3394963120835269
-19.8,-39.4,77,1.92,0.3159,2.33,0.4104,0.12186379928315412,0.528,0.43113069016152716,0.36033149648156043,0.36747286224845277
-19.6,-39.6,108,1.86,0.3063,3.27,0.3441,0.23297491039426524,0.48000000000000015,0.40293685756240827,0.3719705893188912,0.38750626345002065
-19.6,-39.4,90,1.87,0.3157,2.73,0.3828,0.16845878136200718,0.48800000000000016,0.43054331864904544,0.3623340333370176,0.37091966216722544
-19.4,-39.6,106,1.8,0.2782,3.21,0.2736,0.22580645161290322,0.4320000000000001,0.32041116005873715,0.32607253722388013,0.3085057687516134
-19.4,-39.4,89,1.84,0.3217,2.7,0.3683,0.16487455197132617,0.46400000000000013,0.4481644640234948,0.359013005331607,0.36520345323549136
-19.2,-39.6,94,1.77,0.2989,2.85,0.3017,0.1827956989247312,0.4080000000000001,0.3812041116005873,0.32399993684177286,0.30493837431928233
-19.2,-39.4,92,1.68,0.3292,2.79,0.389,0.17562724014336917,0.336,0.4701908957415565,0.3272727119616419,0.31057152957761625
-19.0,-39.6,90,1.7,0.2967,2.73,0.3058,0.16845878136200718,0.35200000000000004,0.3747430249632893,0.29840060210843217,0.2608763713458739
-19.0,-39.4,93,1.71,0.3317,2.82,0.4058,0.17921146953405018,0.36000000000000004,0.47753303964757704,0.3389148363938757,0.3306101488110206
-18.8,-39.6,94,1.69,0.2867,2.85,0.2773,0.1827956989247312,0.34400000000000003,0.3453744493392071,0.2907233827546461,0.24766221302817895
-18.8,-39.4,89,1.73,0.3328,2.7,0.3996,0.16487455197132617,0.37600000000000006,0.48076358296622607,0.3405460449791841,0.33341781230246664
-18.6,-39.6,98,1.66,0.2947,2.97,0.3005,0.1971326164874552,0.32,0.3688693098384729,0.29533397544197604,0.255598042252433
-18.6,-39.4,92,1.73,0.3404,2.79,0.4016,0.17562724014336917,0.37600000000000006,0.5030837004405285,0.35157031352796597,0.35239296765849376
-18.4,-39.6,98,1.67,0.321,2.97,0.3456,0.1971326164874552,0.328,0.4461086637298091,0.32374709340575475,0.3045031759695718
-18.4,-39.4,98,1.74,0.3673,2.97,0.4242,0.1971326164874552,0.38400000000000006,0.5820851688693098,0.3877392617855884,0.4146475661577588
-18.2,-39.4,104,1.77,0.3586,3.15,0.3968,0.21863799283154123,0.4080000000000001,0.5565345080763582,0.3943908336359665,0.42609636284338087
-18.2,-39.2,97,1.84,0.3742,2.94,0.438,0.1935483870967742,0.46400000000000013,0.6023494860499264,0.41996595771556694,0.47011669403476053
-18.2,-39.0,91,1.81,0.3731,2.76,0.4559,0.17204301075268819,0.4400000000000001,0.5991189427312774,0.4037206511613219,0.44215500076603603
-18.0,-39.4,108,1.86,0.3645,3.27,0.3471,0.23297491039426524,0.48000000000000015,0.5738619676945668,0.4289456260296107,0.4855726492802812
-18.0,-39.2,106,1.88,0.3876,3.21,0.4182,0.22580645161290322,0.496,0.6417033773861968,0.4545032763330334,0.5295629043159357
-18.0,-39.0,103,1.84,0.3791,3.12,0.4338,0.21505376344086022,0.46400000000000013,0.6167400881057268,0.4319312838488624,0.49071161344008474
-18.0,-38.8,99,1.83,0.3411,3.0,0.4072,0.2007168458781362,0.4560000000000001,0.5051395007342144,0.38728544887078353,0.4138664557808763
-17.8,-39.0,104,1.91,0.3547,3.15,0.3797,0.21863799283154123,0.52,0.5450807635829662,0.42790625213816913,0.4837836615596145
-17.8,-38.8,87,1.83,0.3314,2.64,0.3702,0.15770609318996415,0.4560000000000001,0.47665198237885453,0.363452691856273,0.3728451159149537
-17.6,-39.0,92,1.75,0.2998,2.79,0.2622,0.17562724014336917,0.39200000000000007,0.3838472834067548,0.317158174516708,0.29316221860857417
-17.6,-38.8,72,1.81,0.323,2.18,0.3582,0.1039426523297491,0.4400000000000001,0.45198237885462555,0.3319750103947916,0.3186652042649294
-17.4,-39.0,74,1.54,0.2607,2.24,0.2766,0.1111111111111111,0.22400000000000006,0.2690161527165932,0.20137575460923476,0.09387558153877719
-17.4,-38.8,66,1.8,0.3247,2.0,0.371,0.08243727598566308,0.4320000000000001,0.4569750367107195,0.3238041042321276,0.30460130395716695
-17.2,-39.0,76,1.64,0.2719,2.3,0.3036,0.11827956989247312,0.304,0.3019089574155652,0.24139617576934613,0.16275939959586333
-17.2,-38.8,69,1.8,0.3188,2.09,0.3619,0.0931899641577061,0.4320000000000001,0.4396475770925109,0.3216125137500724,0.30082910177524685
-17.0,-39.0,76,1.74,0.282,2.3,0.2863,0.11827956989247312,0.38400000000000006,0.3315712187958883,0.2779502628961205,0.22567690555637768
-17.0,-38.8,69,1.84,0.3113,2.09,0.3483,0.0931899641577061,0.46400000000000013,0.4176211453744494,0.32493703651071854,0.30655132593812606
-16.8,-39.0,76,1.8,0.2729,2.3,0.278,0.11827956989247312,0.4320000000000001,0.3048458149779735,0.28504179495681553,0.23788296911229526
-16.8,-38.8,70,1.81,0.3176,2.12,0.3548,0.0967741935483871,0.4400000000000001,0.4361233480176211,0.32429918052200274,0.30545343754515947
-16.6,-39.0,82,1.8,0.2506,2.49,0.2199,0.13978494623655913,0.4320000000000001,0.23935389133627014,0.27037961252427645,0.21264617555227425
-16.6,-38.8,72,1.86,0.3252,2.18,0.3714,0.1039426523297491,0.48000000000000015,0.45844346549192355,0.34746203927389097,0.3453217373205088
-16.4,-38.8,77,1.84,0.3115,2.33,0.3505,0.12186379928315412,0.46400000000000013,0.41820851688693095,0.334690772056695,0.3233396186459409
-16.4,-38.6,67,1.88,0.3265,2.03,0.3866,0.08602150537634409,0.496,0.46226138032305436,0.3480942952331328,0.34640998684911023
-16.2,-38.8,80,1.88,0.2921,2.42,0.2939,0.13261648745519714,0.496,0.3612334801762115,0.32994998921046953,0.3151797039433681
-16.2,-38.6,73,1.9,0.3314,2.21,0.3802,0.10752688172043011,0.512,0.47665198237885453,0.3653929546997616,0.37618472876308146
-16.0,-38.8,83,1.9,0.2723,2.52,0.2703,0.14336917562724014,0.512,0.30308370044052857,0.3194842920225896,0.297165970953246
-16.0,-38.6,71,1.85,0.3267,2.15,0.3804,0.1003584229390681,0.47200000000000014,0.4628487518355359,0.3450690582582014,0.34120289838477275
-15.8,-38.8,73,1.81,0.2615,2.21,0.2456,0.10752688172043011,0.4400000000000001,0.2713656387665198,0.27296417349565,0.21709476511102158
-15.8,-38.6,61,1.97,0.3255,1.85,0.3889,0.06451612903225806,0.5680000000000001,0.4593245227606461,0.3639468839309681,0.3736957275769939
-15.8,-38.4,53,1.94,0.3148,1.61,0.402,0.035842293906810034,0.544,0.42790014684287814,0.33591414691656274,0.3254453119100272
-15.6,-38.8,67,1.75,0.2717,2.03,0.2895,0.08602150537634409,0.39200000000000007,0.30132158590308367,0.25978103042647593,0.1944037188333118
-15.6,-38.6,57,1.89,0.3216,1.73,0.3894,0.05017921146953405,0.504,0.447870778267254,0.33401666324559603,0.32217933128892773
-15.4,-38.8,62,1.84,0.2856,1.88,0.3246,0.06810035842293907,0.46400000000000013,0.34214390602055805,0.29141475481449913,0.24885221417759557
-15.4,-38.6,54,1.89,0.3248,1.64,0.3955,0.03942652329749104,0.504,0.45726872246696026,0.33356508192148376,0.32140206196325827
-15.2,-38.8,60,1.83,0.2922,1.82,0.3279,0.06093189964157706,0.4560000000000001,0.3615271659324523,0.2928196885246765,0.2512704095705661
-15.2,-38.6,53,1.91,0.3311,1.61,0.4028,0.035842293906810034,0.52,0.47577092511013214,0.3438710730056474,0.33914090613731857
-15.0,-38.8,61,1.77,0.2863,1.85,0.3475,0.06451612903225806,0.4080000000000001,0.34419970631424374,0.2722386117821673,0.21584591615811388
-15.0,-38.6,53,1.85,0.3229,1.61,0.4056,0.035842293906810034,0.47200000000000014,0.4516886930983848,0.31984366233506495,0.2977845251438836
-14.8,-38.8,60,1.83,0.2915,1.82,0.3598,0.06093189964157706,0.4560000000000001,0.3594713656387664,0.2921344217601145,0.2500909169574873
-14.8,-38.6,53,1.94,0.3199,1.61,0.4105,0.035842293906810034,0.544,0.4428781204111601,0.3409068047726567,0.33403875809102945
-14.6,-38.8,58,1.86,0.3121,1.76,0.3762,0.053763440860215055,0.48000000000000015,0.41997063142437585,0.31791135742819704,0.29445860962932696
-14.6,-38.6,53,1.89,0.326,1.61,0.4189,0.035842293906810034,0.504,0.46079295154185024,0.33354508181622006,0.3213676374476692
-14.4,-38.8,58,1.88,0.3258,1.76,0.3879,0.053763440860215055,0.496,0.46020558002936846,0.33665634029652786,0.32672278756537204
-14.4,-38.6,50,1.92,0.3345,1.52,0.4269,0.025089605734767026,0.528,0.48575624082232016,0.34628194885236246,0.3432905459554239
-14.2,-38.8,60,1.83,0.3207,1.82,0.3698,0.06093189964157706,0.4560000000000001,0.44522760646108656,0.3207198353675546,0.29929260881734326
-14.2,-38.6,48,1.92,0.3447,1.45,0.4314,0.017921146953405017,0.528,0.515712187958884,0.35387777830409634,0.3563646146128372
-14.0,-38.8,65,1.83,0.3058,1.97,0.3527,0.07885304659498207,0.4560000000000001,0.40146842878120415,0.3121071584587288,0.28446832531471616
-14.0,-38.6,55,1.87,0.3416,1.67,0.4277,0.043010752688172046,0.48800000000000016,0.5066079295154186,0.34587289406786353,0.34258647402079645
-13.8,-38.8,63,1.92,0.3095,1.91,0.3422,0.07168458781362007,0.528,0.4123348017621145,0.3373397965252449,0.32789916385388174
-13.8,-38.6,59,1.83,0.3461,1.79,0.4315,0.05734767025089606,0.4560000000000001,0.5198237885462555,0.3443904862657172,0.3400349289253333
-13.6,-38.8,64,1.94,0.2962,1.94,0.3327,0.07526881720430108,0.544,0.3732745961820852,0.3308478044621288,0.3167250385663284
-13.6,-38.6,60,1.85,0.3527,1.82,0.4291,0.06093189964157706,0.47200000000000014,0.5392070484581498,0.3573796493665757,0.36239209363816116
-13.4,-38.8,66,1.89,0.3004,2.0,0.3305,0.08243727598566308,0.504,0.3856093979441997,0.3240155579766209,0.304965261677774
-13.4,-38.6,64,1.89,0.3538,1.94,0.4277,0.07526881720430108,0.504,0.5424375917767988,0.37390213632703334,0.3908308744566181
-13.4,-38.4,57,1.84,0.3595,1.73,0.4464,0.05017921146953405,0.46400000000000013,0.5591776798825256,0.35778563045068656,0.3630908750682873
