grid_lat,grid_lon,Hazard_Frequency_mhws,Hazard_Severity_mhws,Hazard_Index_mhws,Hazard_Frequency_hat_q90,Hazard_Severity_hat_q90,Hazard_Index_hat_q90,Hazard_Frequency_hat_final,Hazard_Severity_hat_final,Hazard_Index_hat_final
-24.6,-47.2,0.7582089552238805,0.37943820224719094,0.6122942680078707,0.42151162790697677,0.5087253414264037,0.46511848466669026,0.6020408163265306,0.4728461457344722,0.5486402202186369
-24.6,-47.0,0.7492537313432835,0.397752808988764,0.6174258445355744,0.42151162790697677,0.5146686899342438,0.46809015892061023,0.5816326530612245,0.4831804281345565,0.5434983435270132
-24.6,-46.8,0.7134328358208956,0.40808988764044934,0.6034535390500009,0.3953488372093023,0.5041729893778453,0.4497609132935738,0.5612244897959183,0.4918274807550353,0.5374952766353825
-24.6,-46.6,0.7164179104477612,0.42393258426966285,0.6137764578237923,0.3633720930232558,0.526302478502782,0.4448372857630189,0.5102040816326531,0.5210376463144574,0.5263629653063376
-24.4,-46.8,0.7671641791044777,0.397752808988764,0.6272458118023502,0.4418604651162791,0.5290844714213455,0.4854724682688123,0.5918367346938775,0.5289465359063588,0.5720664610355373
-24.4,-46.6,0.7582089552238805,0.4184269662921348,0.6336710862649184,0.4418604651162791,0.5297167425392009,0.48578860382774,0.5816326530612245,0.5474006116207951,0.5762773955147809
-24.4,-46.4,0.746268656716418,0.4338202247191011,0.6355642803288034,0.40988372093023256,0.5618361153262519,0.48585991812824225,0.5612244897959183,0.5621638721923442,0.5733961430981757
-24.4,-46.2,0.7194029850746269,0.4574157303370786,0.6337713087772853,0.3953488372093023,0.5698027314112292,0.4825757843102657,0.5408163265306123,0.5620584203311189,0.5629256520440086
-24.4,-46.0,0.7044776119402985,0.4650561797752809,0.6297771198440574,0.3691860465116279,0.5658826504805261,0.467534348496077,0.5102040816326531,0.5582621533270062,0.5453629740939927
-24.4,-45.2,0.5283582089552239,0.44089887640449427,0.5199691057209584,0.16279069767441862,0.5591805766312595,0.36098563715283905,0.29591836734693877,0.5935885268374986,0.45401914390663994
-24.2,-46.6,0.7701492537313432,0.42831460674157296,0.6456389415031538,0.4941860465116279,0.5610773899848255,0.5276317182482266,0.6938775510204082,0.518190446061373,0.6186597068438258
-24.2,-46.4,0.7761194029850746,0.44797752808988767,0.6596930800492837,0.49127906976744184,0.577137076378351,0.5342080730728964,0.6836734693877551,0.5500369081514288,0.6297063385356251
-24.2,-46.2,0.7671641791044777,0.44910112359550564,0.6553991430515457,0.48255813953488375,0.5811836115326252,0.5318708755337545,0.673469387755102,0.5511968786249077,0.6250900734647966
-24.2,-46.0,0.7343283582089553,0.46831460674157305,0.6479302671987348,0.45058139534883723,0.593955488113303,0.5222684417310701,0.6224489795918368,0.5805124960455552,0.6140115865232522
-24.2,-45.8,0.7432835820895523,0.48808988764044936,0.663682671619559,0.44476744186046513,0.591805766312595,0.51828660408653,0.6122448979591837,0.5935885268374986,0.6154774772399734
-24.2,-45.6,0.7104477611940299,0.4796629213483146,0.6410590485297633,0.39825581395348836,0.5871269600404654,0.4926913869969769,0.5510204081632653,0.5992829273436676,0.587133994164997
-24.2,-45.4,0.6865671641791045,0.46808988764044934,0.6216204784935361,0.3372093023255814,0.5953464845725848,0.4662778934490831,0.4489795918367347,0.6384055678582727,0.5550195085943268
-24.2,-45.2,0.6119402985074627,0.45730337078651684,0.5747899005130657,0.26744186046511625,0.5824481537683359,0.4249450071167261,0.3673469387755102,0.6434672571970894,0.5159364125276811
-24.2,-45.0,0.5343283582089552,0.44707865168539324,0.5266306846392909,0.17732558139534885,0.5691704602933738,0.3732480208443613,0.3163265306122449,0.5555204049351471,0.445005206685648
-24.0,-46.4,0.8597014925373134,0.45865168539325835,0.711372036999577,0.5843023255813954,0.6124178047546789,0.5983600651680372,0.7346938775510204,0.5738690287883581,0.667912316777391
-24.0,-46.2,0.8298507462686567,0.44,0.6847790507364976,0.5784883720930233,0.5915528578654528,0.5850206149792381,0.7142857142857143,0.5769271327638933,0.6590565573482372
-24.0,-46.0,0.808955223880597,0.47606741573033695,0.6930975192629508,0.5465116279069767,0.6349266565503288,0.5907191422286527,0.7142857142857143,0.6239586628703997,0.6830622341734331
-24.0,-45.8,0.808955223880597,0.487752808988764,0.6995044042737085,0.5406976744186046,0.6439049064238745,0.5923012904212396,0.7040816326530612,0.6215332700622166,0.6766159399275898
-24.0,-45.6,0.7910447761194029,0.4813483146067415,0.686172971183729,0.5232558139534884,0.6308801213960546,0.5770679676747715,0.7040816326530612,0.6130971211641886,0.6723099889275546
-24.0,-45.4,0.7522388059701492,0.5173033707865168,0.6846098677798415,0.5116279069767442,0.6373292867981791,0.5744785968874617,0.6938775510204082,0.63460930085416,0.6780818306443108
-24.0,-45.2,0.7134328358208956,0.49595505617977526,0.6516283859578146,0.45348837209302323,0.5862417804754679,0.5198650762842456,0.6326530612244898,0.600021090372245,0.6291774315441668
-24.0,-45.0,0.6358208955223881,0.44764044943820214,0.5825851891355117,0.30523255813953487,0.5830804248861913,0.44415649151286307,0.4387755102040816,0.622271433090794,0.5415760439734262
-24.0,-44.8,0.5671641791044776,0.43629213483146057,0.5387199102594751,0.22093023255813954,0.5738492665655033,0.3973897495618214,0.3469387755102041,0.6249077296214278,0.4960466536609371
-23.8,-45.8,0.9074626865671642,0.5129213483146067,0.7673136688795307,0.6656976744186046,0.6951188669701568,0.6804082706943807,0.7857142857142857,0.6966149952546662,0.7566055704945692
-23.8,-45.6,0.9373134328358209,0.5020224719101123,0.7777046286250207,0.6802325581395349,0.6930955993930198,0.6866640787662773,0.7755102040816326,0.6965095433934408,0.7513434127737354
-23.8,-45.4,0.8746268656716418,0.404943820224719,0.6901083138711633,0.625,0.5883915022761761,0.606695751138088,0.7551020408163265,0.5511968786249077,0.6667567401314634
-23.8,-45.2,0.6716417910447762,0.30629213483146056,0.5247264569043197,0.46511627906976744,0.452959028831563,0.4590376539506652,0.673469387755102,0.43910155014235996,0.5678747495518296
-23.8,-45.0,0.6388059701492538,0.44426966292134823,0.5823737104396918,0.4186046511627907,0.541224076884168,0.4799143640234793,0.6428571428571429,0.5336918696614995,0.6005302251397238
-23.8,-44.8,0.6388059701492538,0.44224719101123594,0.5812648264955221,0.31976744186046513,0.6034395548811331,0.4616034983707991,0.4897959183673469,0.6023410313192028,0.5574449014025098
-23.8,-44.6,0.6029850746268657,0.44853932584269657,0.5650747531216095,0.26453488372093026,0.5739757207890744,0.41925530225500235,0.3673469387755102,0.6660339554993145,0.5274548314527752
-23.6,-45.2,0.5253731343283582,0.18999999999999997,0.38076923076923075,0.38372093023255816,0.3706373292867982,0.37717912975967816,0.6836734693877551,0.3391331857007276,0.5220575635347464
-23.6,-45.0,0.6238805970149254,0.347752808988764,0.5212719983817282,0.4418604651162791,0.4742033383915023,0.4580319017538907,0.673469387755102,0.46124644099968365,0.5791778709269219
-23.6,-44.8,0.6656716417910448,0.44707865168539324,0.5986437779289799,0.4418604651162791,0.5556398583712696,0.49875016174377435,0.6530612244897959,0.5549931456290204,0.6166110847481457
-23.6,-44.6,0.6686567164179105,0.4592134831460674,0.606933742805127,0.40406976744186046,0.5742286292362165,0.48914919833903847,0.5816326530612245,0.5902140672782874,0.5981300968399592
-23.6,-44.4,0.6358208955223881,0.4756179775280898,0.5979247503631916,0.3313953488372093,0.6057157309054123,0.4685555398713108,0.4897959183673469,0.6217441737846673,0.5673485887025906
-23.6,-44.2,0.6029850746268657,0.47831460674157295,0.5813999889663288,0.26744186046511625,0.6036924633282752,0.43556716189669575,0.3877551020408163,0.6760518823157229,0.5429848149319836
-23.6,-44.0,0.5791044776119403,0.4795505617977528,0.5689843505765093,0.2238372093023256,0.6004046535154275,0.4121209314088765,0.35714285714285715,0.6210060107560899,0.4992634846567542
-23.4,-44.4,0.7134328358208956,0.4689887640449438,0.6368432667022196,0.4622093023255814,0.5830804248861913,0.5226448636058864,0.6122448979591837,0.6166824844458504,0.6272650181025694
-23.4,-44.2,0.6805970149253732,0.5022471910112359,0.6370749737950312,0.38953488372093026,0.6364441072331816,0.512989495477056,0.5510204081632653,0.6461035537277233,0.6110320222151921
-23.4,-44.0,0.6328358208955224,0.5285393258426966,0.6253038856911675,0.3488372093023256,0.6275923115832069,0.48821476044276624,0.47959183673469385,0.6723610671728355,0.5879759613694682
-23.4,-43.8,0.6238805970149254,0.5206741573033707,0.6160815756082311,0.2819767441860465,0.6528831562974203,0.4674299502417334,0.41836734693877553,0.7007276178424549,0.5712047216070865
-23.4,-43.6,0.6029850746268657,0.5093258426966292,0.5984028761102631,0.25290697674418605,0.6236722306525039,0.43828960369834497,0.37755102040816324,0.6896551724137931,0.5447198275862069
-23.4,-43.4,0.5850746268656717,0.49584269662921343,0.5811903492156898,0.20930232558139536,0.635179564997471,0.4222409452894332,0.3469387755102041,0.6474744279236528,0.5075650725860311
-23.4,-43.2,0.5492537313432836,0.510561797752809,0.5696206256091506,0.17732558139534885,0.640743550834598,0.4090345661149734,0.29591836734693877,0.6235368554254983,0.46930526995676475
-23.4,-43.0,0.49850746268656715,0.4961797752808988,0.5339119880836353,0.14825581395348839,0.6404906423874557,0.39437322817047205,0.2653061224489796,0.6083517874090477,0.44592955815670143
-23.4,-42.8,0.44477611940298506,0.4625842696629214,0.4860322918773792,0.11337209302325581,0.6508598887202833,0.38211599087176956,0.21428571428571427,0.5779816513761468,0.4043864678899083
-23.4,-42.6,0.39104477611940297,0.4759550561797752,0.4639033450412843,0.09593023255813954,0.6231664137582196,0.35954832315817953,0.15306122448979592,0.5898977116946114,0.3792186236774579
-23.4,-42.2,0.34328358208955223,0.483820224719101,0.4420290921127641,0.08430232558139535,0.5570308548305514,0.3206665902059734,0.1326530612244898,0.5320046398818938,0.33925236827305
-23.4,-42.0,0.3701492537313433,0.4659550561797753,0.4469639015060961,0.09593023255813954,0.5180829539706626,0.30700659326440105,0.1326530612244898,0.5328482547716967,0.33968296337305354
-23.2,-44.4,0.7373134328358208,0.4484269662921348,0.6386629029588627,0.502906976744186,0.5828275164390491,0.5428672465916176,0.6938775510204082,0.5678582726985131,0.6440109933565328
-23.2,-44.2,0.7432835820895523,0.5253932584269663,0.6841354199231321,0.502906976744186,0.6373292867981791,0.5701181317711825,0.6530612244897959,0.6504270800379627,0.6653221554360434
-23.2,-44.0,0.7194029850746269,0.4814606741573033,0.6469547067801908,0.4622093023255814,0.6043247344461306,0.533267018385856,0.6326530612244898,0.6250131814826532,0.641933811381771
-23.2,-43.8,0.6925373134328359,0.5182022471910113,0.6523694808657754,0.43023255813953487,0.6341679312089024,0.5322002446742187,0.5816326530612245,0.6680375408625961,0.6378524948152835
-23.2,-43.6,0.6805970149253732,0.541123595505618,0.6583901873885138,0.4011627906976744,0.6463075366717249,0.5237351636846996,0.5102040816326531,0.726036064536539,0.6309975746071919
-23.2,-43.4,0.6268656716417911,0.5857303370786516,0.6533873370234833,0.3633720930232558,0.6547799696509864,0.5090760313371211,0.45918367346938777,0.7425920067489191,0.6134063367780941
-23.2,-43.2,0.6179104477611941,0.5806741573033708,0.6457051435296715,0.31976744186046513,0.6514921598381386,0.48562980084930185,0.4387755102040816,0.7197089528630181,0.5913097780238321
-23.2,-43.0,0.6,0.5767415730337078,0.6337290130381213,0.2877906976744186,0.6384673748103187,0.4631290362423687,0.4387755102040816,0.6828008014341452,0.5724712423986783
-23.2,-42.8,0.564179104477612,0.5501123595505618,0.5994887732396698,0.21511627906976744,0.6660343955488113,0.4405753373092893,0.37755102040816324,0.6614995254666244,0.5303487161235896
-23.2,-42.6,0.5522388059701493,0.5220224719101123,0.5775409625039077,0.17732558139534885,0.6307536671724836,0.4040396242839162,0.2857142857142857,0.6176315511968786,0.4610827709234068
-23.2,-42.4,0.5194029850746269,0.5156179775280898,0.5560262233582817,0.14534883720930233,0.6516186140617097,0.39848372563550605,0.25510204081632654,0.634925656437836,0.4542849704734788
-23.2,-42.2,0.5044776119402985,0.5070786516853932,0.5431609628716968,0.13662790697674418,0.6339150227617603,0.38527146486925223,0.21428571428571427,0.6722556153116102,0.45250547031530103
-23.2,-42.0,0.5194029850746269,0.48662921348314603,0.5401322201585171,0.13953488372093023,0.6198786039453719,0.37970674383315106,0.24489795918367346,0.5796688811557523,0.42087265808991525
-23.2,-41.8,0.5014925373134328,0.4611235955056179,0.516327994262491,0.12790697674418605,0.612670713201821,0.3702888449730035,0.23469387755102042,0.5620584203311189,0.40667565204400863
-23.0,-44.4,0.817910447761194,0.25887640449438193,0.5789256882252339,0.5843023255813954,0.41502276176024283,0.4996625436708191,0.7142857142857143,0.3886955604766424,0.5629800256599529
-23.0,-44.0,0.7253731343283583,0.29011235955056175,0.5453152871512901,0.4796511627906977,0.42071320182094085,0.4501821823058193,0.6530612244897959,0.37878308552145945,0.5266705332349115
-23.0,-43.4,0.755223880597015,0.47393258426966295,0.6624671288548889,0.4941860465116279,0.6210166919575114,0.5576013692345696,0.6428571428571429,0.644521775809343,0.6570996564026855
-23.0,-43.2,0.7223880597014926,0.5129213483146067,0.6658406737895143,0.45348837209302323,0.6416287303995953,0.5475585512463093,0.6122448979591837,0.6764736897606242,0.6577834458153186
-23.0,-43.0,0.7044776119402985,0.5484269662921347,0.6754877802092718,0.4331395348837209,0.6723571067273647,0.5527483208055428,0.5714285714285714,0.7256142570916377,0.6620322770571901
-23.0,-42.8,0.6955223880597015,0.557752808988764,0.6756909836517773,0.4273255813953488,0.6433990895295904,0.5353623354624696,0.5612244897959183,0.7268796794263419,0.657469836373862
-23.0,-42.6,0.7014925373134329,0.5501123595505618,0.6747751889516174,0.37790697674418605,0.6231664137582196,0.5005366952512028,0.4897959183673469,0.7208689233364969,0.6179435129530036
-23.0,-42.4,0.6716417910447762,0.5759550561797753,0.6725776494602697,0.33430232558139533,0.6231664137582196,0.4787343696698074,0.4387755102040816,0.7462828218918064,0.6048735236739429
-23.0,-42.2,0.6626865671641791,0.56438202247191,0.6613223854796888,0.311046511627907,0.5981284774911482,0.45458749455952757,0.4387755102040816,0.6782663714014552,0.5701567937361594
-23.0,-42.0,0.608955223880597,0.5188764044943819,0.6069125949355448,0.2558139534883721,0.5386949924127467,0.3972544729505594,0.3979591836734694,0.5937994305599494,0.5062101260149742
-23.0,-41.8,0.573134328358209,0.4595505617977528,0.5547453980396845,0.18313953488372092,0.550455235204856,0.36679738504428844,0.3163265306122449,0.5478224190656964,0.4410760263981159
-23.0,-41.6,0.5462686567164179,0.44438202247191,0.5316988175582485,0.15406976744186046,0.5632271117855338,0.3586484396136971,0.29591836734693877,0.5096488453021196,0.41117493145629025
-22.8,-41.8,0.48955223880597015,0.2601123595505618,0.3995706063002262,0.16279069767441862,0.4017450682852807,0.28226788297984967,0.3673469387755102,0.3504165348518401,0.3663584396639601
-22.8,-41.6,0.5313432835820896,0.3938202247191011,0.49579341289836154,0.14534883720930233,0.5665149215983815,0.3559318794038419,0.3163265306122449,0.4782241906569651,0.40555193064782596
-22.6,-41.8,0.37910447761194027,0.18719101123595502,0.29903271483477073,0.11918604651162791,0.3648204350025291,0.2420032407570785,0.336734693877551,0.2799746915533059,0.3147787488136666
-22.6,-41.6,0.5223880597014925,0.3624719101123595,0.4736957281303444,0.15988372093023256,0.516691957511381,0.33828783922080674,0.32653061224489793,0.469788041758937,0.4064543129811241
-22.6,-41.4,0.5223880597014925,0.42674157303370785,0.5089335956895125,0.1686046511627907,0.5318664643399089,0.3502355577513498,0.2755102040816326,0.5621638721923442,0.42756280976484234
-22.4,-41.6,0.5104477611940299,0.31674157303370787,0.44207598521488084,0.17151162790697674,0.44815376833586246,0.3098326981214196,0.3469387755102041,0.4134767478645998,0.38812875672255615
-22.4,-41.4,0.5283582089552239,0.3837078651685393,0.4886123319663841,0.16279069767441862,0.5529843196762773,0.3578875086753479,0.336734693877551,0.502267215016345,0.4282405576645928
-22.4,-41.2,0.5104477611940299,0.42674157303370785,0.5023869508449954,0.1686046511627907,0.5370510875063228,0.35282786933455673,0.30612244897959184,0.5362227143309078,0.4299470104397342
-22.4,-41.0,0.4626865671641791,0.4097752808988764,0.46689806726861477,0.125,0.5313606474456247,0.32818032372281236,0.24489795918367346,0.489929347252979,0.37506810432704135
-22.4,-40.8,0.3701492537313433,0.4074157303370786,0.414867871788742,0.07848837209302326,0.5173242286292363,0.2979063003611298,0.16326530612244897,0.5411789518084994,0.35956008998558825
-22.2,-41.4,0.582089552238806,0.2642696629213483,0.4525864763971386,0.19476744186046513,0.43753161355589276,0.31614952770817895,0.37755102040816324,0.38837920489296635,0.39094355249745155
-22.2,-41.2,0.5462686567164179,0.37831460674157297,0.4954752753820409,0.1744186046511628,0.5448912493677289,0.35965492700944585,0.37755102040816324,0.4922492881999367,0.4439605741853843
-22.2,-41.0,0.5014925373134328,0.38247191011235954,0.47320472976700567,0.15406976744186046,0.5192210419828023,0.3366454047123314,0.30612244897959184,0.48898028050195086,0.4058336848395374
-22.2,-40.8,0.43283582089552236,0.37752808988764036,0.43285091671417275,0.11046511627906977,0.5418563480020233,0.3261607321405465,0.25510204081632654,0.44237055784034585,0.3560016388976765
-22.2,-40.6,0.3761194029850746,0.3930337078651685,0.4102557972746833,0.07267441860465117,0.5636064744562469,0.31814044653044904,0.16326530612244897,0.5543604344616682,0.3662881384231431
-22.0,-40.8,0.44776119402985076,0.2724719101123595,0.3834338623365638,0.12209302325581395,0.4444865958523015,0.2832898095540577,0.2653061224489796,0.414425814615628,0.34694650954339346
-22.0,-40.6,0.4208955223880597,0.3220224719101123,0.3958715680685559,0.10755813953488372,0.47357106727364695,0.2905646034042653,0.21428571428571427,0.42855636401982494,0.32811731080178563
-21.8,-40.8,0.29850746268656714,0.1858426966292134,0.25410360617149996,0.08139534883720931,0.373925139099646,0.22766024396842766,0.25510204081632654,0.2791310766635031,0.27268148704699635
-21.8,-40.6,0.3522388059701492,0.2621348314606741,0.32539307453244815,0.0872093023255814,0.4013657056145676,0.24428750397007448,0.20408163265306123,0.35674364652536117,0.2862545695806531
-21.6,-40.8,0.21194029850746268,0.1333707865168539,0.1778710531639052,0.061046511627906974,0.28464845725847243,0.1728474844431897,0.22448979591836735,0.22788147210798268,0.23089783472178282
-21.6,-40.6,0.2865671641791045,0.19651685393258422,0.25340940436565584,0.06686046511627906,0.3544511886697016,0.21065582689299034,0.20408163265306123,0.2692186017083202,0.24158032795528844
-21.4,-40.8,0.191044776119403,0.1225842696629213,0.16050037698376213,0.05813953488372093,0.25025290844714215,0.15419622166543154,0.20408163265306123,0.22007803437730675,0.21649816338008368
-21.4,-40.6,0.26865671641791045,0.1649438202247191,0.22627852663712097,0.061046511627906974,0.33586241780475473,0.19845446471633085,0.19387755102040816,0.24317199198565853,0.22307737090934654
-21.2,-40.8,0.19701492537313434,0.13932584269662915,0.1729527942772026,0.061046511627906974,0.28806272129489124,0.1745546164613991,0.23469387755102042,0.2199725825160814,0.23206933899258322
-21.2,-40.6,0.23880597014925373,0.15921348314606734,0.20677007668401404,0.05813953488372093,0.2922357106727365,0.17518762277822872,0.1836734693877551,0.23895391753664452,0.21571606207599564
-21.2,-40.4,0.20298507462686566,0.19674157303370784,0.20770609978116555,0.040697674418604654,0.340161861406171,0.19042976791238783,0.10204081632653061,0.2393757249815459,0.17426469295933072
-21.0,-40.8,0.2537313432835821,0.15460674157303367,0.21242759153349638,0.07848837209302326,0.27238239757207894,0.1754353848325511,0.25510204081632654,0.2472846145734472,0.2564265220218637
-21.0,-40.6,0.26865671641791045,0.1558426966292134,0.2212885488883576,0.05813953488372093,0.2953970662620132,0.17676830057286705,0.20408163265306123,0.23157228725086995,0.22236502161763155
-21.0,-40.4,0.23283582089552238,0.19359550561797748,0.22234778131263905,0.046511627906976744,0.30285786545270615,0.17468474667984146,0.12244897959183673,0.2079510703363914,0.16864169215086644
-21.0,-40.2,0.16716417910447762,0.2504494382022472,0.21751319443167402,0.029069767441860465,0.2816135558927669,0.15534166166731367,0.07142857142857142,0.15016345038489928,0.11310426113395901
-21.0,-29.4,0.008955223880597015,0.2464044943820224,0.12855238235348201,0.0029069767441860465,0.01732422862923622,0.010115602686711134,0.01020408163265306,0.06411473162501317,0.03793356093360047
-21.0,-29.2,0.0029850746268656717,0.24561797752808984,0.12484782728626859,0.0029069767441860465,0.0,0.0014534883720930232,0.01020408163265306,0.0666455762944216,0.03922534623361102
-20.8,-40.4,0.26865671641791045,0.17370786516853928,0.23108369039518933,0.046511627906976744,0.30741021750126457,0.17696092270412067,0.15306122448979592,0.1939259727934198,0.177108048613308
-20.8,-40.2,0.20597014925373133,0.22640449438202243,0.22560639217344927,0.03488372093023256,0.2843955488113303,0.15963963487078142,0.08163265306122448,0.20911104080987028,0.14840042708003795
-20.8,-40.0,0.11641791044776119,0.3247191011235955,0.23041063645892715,0.020348837209302327,0.32309054122407693,0.17171968921668962,0.01020408163265306,0.13582199725825161,0.07453414443389927
-20.8,-29.6,0.005970149253731343,0.2867415730337078,0.14903179536218022,0.0,0.0,0.0,0.0,0.0,0.0
-20.8,-29.4,0.0029850746268656717,0.3050561797752808,0.15743669431214252,0.0,0.0,0.0,0.0,0.0,0.0
-20.8,-29.2,0.0,0.3258426966292135,0.16719689586053443,0.0,0.0,0.0,0.01020408163265306,0.045133396604450066,0.02824517118352139
-20.8,-29.0,0.008955223880597015,0.23887640449438197,0.12442486989462843,0.0,0.0,0.0,0.01020408163265306,0.04038806284930929,0.025823073746001617
-20.8,-28.8,0.0029850746268656717,0.3520224719101123,0.1831874436823038,0.0,0.0,0.0,0.030612244897959183,0.055573130865759775,0.043990452212731554
-20.8,-28.6,0.0029850746268656717,0.3482022471910111,0.18109288512109448,0.0,0.0,0.0,0.02040816326530612,0.13582199725825161,0.07974247776723259
-20.6,-40.4,0.29850746268656714,0.14887640449438197,0.2338356718586219,0.05813953488372093,0.26036924633282754,0.15925439060827423,0.20408163265306123,0.20341664030370135,0.20799391015501423
-20.6,-40.2,0.2507462686567164,0.21460674157303364,0.24368782066606592,0.046511627906976744,0.26643904906423876,0.15647533848560774,0.14285714285714285,0.16197405884213856,0.15559092586734155
-20.6,-40.0,0.16716417910447762,0.24179775280898871,0.21276963533717058,0.02616279069767442,0.27579666160849775,0.15097972615308608,0.04081632653061224,0.12000421807444901,0.08208548630883335
-20.6,-29.8,0.0,0.3430337078651685,0.1766224093859762,0.0,0.0,0.0,0.01020408163265306,0.2322049984182221,0.12372963460930086
-20.6,-29.6,0.0029850746268656717,0.2882022471910111,0.14819599477739562,0.0,0.0,0.0,0.01020408163265306,0.06917642096383002,0.04051713153362157
-20.6,-29.4,0.005970149253731343,0.2442696629213483,0.12574523253461814,0.0,0.0,0.0,0.0,0.0,0.0
-20.6,-29.2,0.008955223880597015,0.23460674157303368,0.12208389267915924,0.0,0.0,0.0,0.0,0.0,0.0
-20.6,-29.0,0.008955223880597015,0.32224719101123583,0.1701355302598429,0.0029069767441860465,0.0042994436014162874,0.003603210172801167,0.01020408163265306,0.0687546135189286,0.040301833983619806
-20.6,-28.8,0.011940298507462687,0.3548314606741572,0.18963754390481619,0.0029069767441860465,0.008598887202832575,0.005752931973509311,0.02040816326530612,0.12780765580512496,0.0756518243171992
-20.6,-28.6,0.014925373134328358,0.33528089887640444,0.1805549936556391,0.0029069767441860465,0.006196256954982297,0.004551616849584172,0.02040816326530612,0.12928398186227988,0.07640536574220536
-20.4,-40.2,0.28059701492537314,0.19786516853932581,0.250875337906177,0.05232558139534884,0.2909711684370258,0.1716483749161873,0.16326530612244897,0.16334493303806813,0.16670730957151395
-20.4,-40.0,0.208955223880597,0.2230337078651685,0.22539491347762922,0.03197674418604651,0.26694486595852307,0.1494608050722848,0.09183673469387756,0.13012759675208266,0.1132942941755422
-20.4,-39.8,0.11343283582089553,0.2913483146067415,0.21047739016899905,0.01744186046511628,0.28110773899848257,0.1492747997317994,0.01020408163265306,0.13793103448275862,0.07561063218390805
-20.4,-29.6,0.008955223880597015,0.2586516853932584,0.13526729068206475,0.0,0.0,0.0,0.01020408163265306,0.06896551724137931,0.04040948275862069
-20.4,-29.4,0.011940298507462687,0.2774157303370786,0.14719193070854558,0.0,0.0,0.0,0.01020408163265306,0.20816197405884213,0.11145767425920068
-20.4,-29.2,0.014925373134328358,0.2506741573033707,0.13416668199120982,0.0,0.0,0.0,0.01020408163265306,0.2043657070547295,0.10951999630918487
-20.4,-29.0,0.008955223880597015,0.37943820224719094,0.2014923040144173,0.0,0.0,0.0,0.01020408163265306,0.2043657070547295,0.10951999630918487
-20.4,-28.8,0.008955223880597015,0.39617977528089887,0.21067139888559921,0.0029069767441860465,0.0027819929185634805,0.0028444848313747637,0.01020408163265306,0.2007803437730676,0.10768996713416994
-20.4,-28.6,0.014925373134328358,0.39337078651685387,0.21240460471873332,0.0029069767441860465,0.01024279210925645,0.006574884426721248,0.01020408163265306,0.203311188442476,0.10898175243418047
-20.2,-40.0,0.21492537313432836,0.2859550561797752,0.2631668474962761,0.046511627906976744,0.23836621143146183,0.1424389196692193,0.1326530612244898,0.14984709480122324,0.1441927879714577
-20.2,-39.8,0.15223880597014924,0.2823595505617977,0.22682561282848154,0.020348837209302327,0.30690440060698027,0.16362661890814129,0.030612244897959183,0.07961615522513972,0.05626241256283173
-20.2,-29.6,0.011940298507462687,0.2759550561797753,0.14639107008220087,0.0,0.0,0.0,0.01020408163265306,0.21902351576505324,0.11700158617174594
-20.2,-29.4,0.014925373134328358,0.21865168539325835,0.11660935287519075,0.0,0.0,0.0,0.01020408163265306,0.21364547084256036,0.11425654240922352
-20.2,-29.2,0.011940298507462687,0.25775280898876396,0.1364111145846742,0.0,0.0,0.0,0.01020408163265306,0.2099546556996731,0.11237268884670815
-20.2,-29.0,0.0,0.520561797752809,0.2739577778186432,0.0029069767441860465,0.006449165402124432,0.0046780710731552395,0.01020408163265306,0.13318570072761785,0.07318853474638828
-20.2,-28.8,0.011940298507462687,0.3938202247191011,0.21101436216186398,0.0029069767441860465,0.012898330804248863,0.007902653774217455,0.01020408163265306,0.13276389328271646,0.07297323719638653
-20.2,-28.6,0.014925373134328358,0.3844943820224718,0.20753783629709996,0.0029069767441860465,0.02099140111279717,0.01194918892849161,0.01020408163265306,0.1339238637561953,0.07356530545889137
-20.0,-40.0,0.2746268656716418,0.30483146067415723,0.3062496551977786,0.055232558139534885,0.29640870005058173,0.1758206290950583,0.15306122448979592,0.17483918591163133,0.1673658344757285
-20.0,-39.8,0.21194029850746268,0.3012359550561797,0.269908420529984,0.03197674418604651,0.25923115832068794,0.14560395125336723,0.061224489795918366,0.1335020563112939,0.09939167457555625
-20.0,-39.6,0.11940298507462686,0.33337078651685387,0.23679085676455985,0.014534883720930232,0.2690945877592312,0.14181473574008072,0.01020408163265306,0.14879257618896974,0.08115454409645331
-19.8,-40.0,0.3611940298507463,0.2729213483146067,0.33621710586807413,0.0755813953488372,0.32233181588265053,0.19895660561574385,0.1836734693877551,0.24844458504692607,0.2205602569510352
-19.8,-39.8,0.27761194029850744,0.3275280898876404,0.32033045844903363,0.04941860465116279,0.3168942842690946,0.1831564444601287,0.15306122448979592,0.2014130549404197,0.1809295801258392
-19.8,-39.6,0.19701492537313434,0.3192134831460674,0.27158186064473416,0.029069767441860465,0.2542994436014163,0.1416846055216384,0.07142857142857142,0.12865127069492777,0.10212408608386939
-19.8,-39.4,0.14029850746268657,0.31910112359550563,0.2404236929697126,0.014534883720930232,0.31259484066767834,0.1635648621943043,0.030612244897959183,0.0943794157966888,0.06379782681289324
-19.6,-39.6,0.25970149253731345,0.32168539325842693,0.30730704867687897,0.0436046511627907,0.29387961557916037,0.16874213337097554,0.1326530612244898,0.1745228303279553,0.1567876946465605
