grid_lat,grid_lon,compound_count_total,reference_driver_overlap_days,opt1_full_criterion_days,opt2_integrated_intensity,opt3_integrated_excess_m_days,opt4_p95_full_criterion_days
-3.4,-32.4,15,3.2,1.7333333333333334,0.186085827884274,0.2146873636988321,3.299999999999999
-3.2,-39.2,24,3.9583333333333335,1.5416666666666667,0.17510466252928572,0.24458998272975294,2.849999999999998
-3.2,-39.0,25,4.08,1.76,0.21020205745983664,0.27948945046962737,3.0
-3.2,-38.8,26,4.538461538461538,1.8076923076923077,0.21970559540536577,0.2654890713118772,4.5
-3.2,-38.6,25,4.48,1.64,0.20394235936644417,0.23039812342643756,4.599999999999994
-3.0,-39.4,23,5.3478260869565215,2.0,0.2597144113798341,0.3416848212975627,4.799999999999997
-3.0,-39.2,25,4.76,1.76,0.2199536546410115,0.28179112373119336,3.0
-3.0,-39.0,24,5.083333333333333,2.0,0.28441713450131473,0.3410992478638491,3.849999999999998
-3.0,-38.8,26,4.653846153846154,1.6923076923076923,0.23510405161596992,0.2753625557579994,4.5
-2.8,-41.6,23,8.565217391304348,2.4347826086956523,0.4185037267267821,0.5330132014834363,6.799999999999997
-2.8,-41.4,17,9.882352941176471,2.823529411764706,0.5225856180642819,0.673335134903291,9.2
-2.8,-41.2,14,6.857142857142857,2.0714285714285716,0.35279138752083095,0.4412774564414024,4.35
-2.8,-41.0,10,6.7,2.0,0.3199776555126058,0.4054228760981557,4.099999999999998
-2.8,-40.8,11,4.818181818181818,1.8181818181818181,0.2865056317966555,0.3700722975886949,4.0
-2.8,-40.6,11,3.727272727272727,1.6363636363636365,0.2726407782512443,0.36302387618524373,2.5
-2.8,-40.4,14,3.142857142857143,1.2857142857142858,0.2256730951153035,0.3060510298248018,2.0
-2.8,-40.2,12,3.8333333333333335,1.75,0.28309637688682937,0.3769495406202477,3.4499999999999993
-2.8,-40.0,14,4.928571428571429,1.5714285714285714,0.2284432782716337,0.30459653568765105,2.6999999999999993
-2.8,-39.8,18,6.611111111111111,2.0,0.3069059260871352,0.3920755392663742,4.449999999999996
-2.8,-39.6,24,6.125,2.0833333333333335,0.32332646730356734,0.39136780460377496,4.849999999999998
-2.8,-39.4,26,5.038461538461538,1.8076923076923077,0.2576764937139352,0.2998626730076349,3.75
-2.8,-39.2,26,5.269230769230769,1.8461538461538463,0.27296963430455495,0.32565650828291826,4.0
-2.6,-42.4,29,5.0344827586206895,1.793103448275862,0.310812480453942,0.3566685453497786,4.599999999999998
-2.6,-42.2,22,6.863636363636363,2.4545454545454546,0.4087414361166004,0.48322733549620883,7.899999999999999
-2.6,-42.0,21,7.428571428571429,2.5238095238095237,0.43002307531068407,0.5085793849549065,8.0
-2.6,-41.8,22,7.363636363636363,2.5,0.42839757607716417,0.5110457436442377,6.949999999999999
-2.6,-41.6,20,7.1,2.45,0.4205591579567093,0.5169513626619341,7.050000000000001
-2.6,-41.4,21,7.761904761904762,2.238095238095238,0.36525945433765133,0.46097239356908337,7.0
-2.6,-41.2,16,7.125,2.3125,0.4519885718925713,0.5400977642953398,7.0
-2.6,-41.0,18,7.5,2.2777777777777777,0.40901510993290074,0.5210145576282076,6.299999999999997
-2.6,-40.8,16,7.9375,2.3125,0.3848201175538787,0.49206082089048586,6.75
-2.6,-40.6,14,8.642857142857142,2.5714285714285716,0.4680317336210299,0.5892683058663098,8.749999999999998
-2.6,-40.4,14,8.0,2.142857142857143,0.370400781681632,0.464877029692786,5.749999999999998
-2.6,-40.2,13,8.384615384615385,2.230769230769231,0.3625852276738166,0.4634584142976908,5.3999999999999915
-2.6,-40.0,16,7.5625,2.125,0.3327379248277126,0.40797300955551874,5.25
-2.6,-39.8,17,8.117647058823529,2.235294117647059,0.3730095657607637,0.4447451204322368,4.9999999999999964
-2.6,-39.6,25,5.56,1.88,0.27210270344031323,0.30770490623394015,4.799999999999997
-2.4,-44.2,39,5.871794871794871,2.0256410256410255,0.37187621215979616,0.45047707190034303,5.200000000000003
-2.4,-44.0,54,3.888888888888889,2.0,0.5357838786356542,0.707404953456172,5.699999999999989
-2.4,-43.0,38,5.7368421052631575,2.0,0.3178575319564635,0.36875888254632455,3.8999999999999915
-2.4,-42.8,30,5.766666666666667,1.9666666666666666,0.34045515033473966,0.38300719176991777,5.199999999999989
-2.4,-42.6,28,5.964285714285714,1.9285714285714286,0.34194284245336537,0.3721884023553984,5.299999999999997
-2.4,-42.4,30,5.8,1.9333333333333333,0.35199008621993344,0.36955917505162567,6.749999999999986
-2.4,-42.2,30,6.566666666666666,2.2,0.374737907212025,0.40311914908485397,7.6499999999999915
-2.4,-42.0,27,7.185185185185185,2.5185185185185186,0.4033999492307955,0.4571225423628136,8.399999999999999
-2.4,-41.8,25,7.32,2.6,0.43153269906352043,0.4789478129285814,9.399999999999991
-2.4,-41.6,24,7.291666666666667,2.5833333333333335,0.43321228573472687,0.48152372635527446,9.399999999999991
-2.4,-40.8,16,8.6875,2.625,0.5035401885650093,0.6257263843290213,9.0
-2.4,-40.6,15,10.466666666666667,2.8666666666666667,0.5195728475552083,0.6340800930177686,9.199999999999996
-2.4,-40.4,16,9.8125,2.6875,0.4567525325641805,0.5665639713792203,8.5
-2.4,-40.2,15,8.933333333333334,2.533333333333333,0.37035908202597123,0.43429425236651104,6.499999999999995
-2.4,-40.0,20,7.05,2.15,0.3398994182941769,0.397793891275787,5.2500000000000036
-2.2,-44.2,36,5.5,1.8888888888888888,0.42619679088732615,0.4585480040742026,6.25
-2.2,-44.0,37,5.027027027027027,1.7567567567567568,0.39918056231915794,0.4269057988749327,4.599999999999987
-2.2,-43.8,36,5.333333333333333,1.8333333333333333,0.42377945263291644,0.468470916404406,4.75
-2.2,-43.6,31,5.32258064516129,1.8387096774193548,0.3741676534385681,0.3972012872946955,5.5
-2.2,-43.4,30,5.466666666666667,1.9,0.3633430283789529,0.37094129376360585,5.0
-2.2,-43.2,32,6.0625,1.90625,0.37279316567020543,0.3707798638693094,5.349999999999998
-2.2,-43.0,36,6.277777777777778,1.9722222222222223,0.3786233523220734,0.3784321944632003,5.25
-2.2,-42.8,35,6.571428571428571,2.1142857142857143,0.41091746214527713,0.4160681306785588,6.499999999999986
-2.2,-42.6,32,6.59375,2.09375,0.4108986066247337,0.42458106768173026,7.2499999999999964
-2.0,-44.4,48,5.229166666666667,1.9583333333333333,0.46946700080825154,0.5367895846343832,5.299999999999997
-2.0,-44.2,38,6.473684210526316,2.026315789473684,0.5191149833163866,0.548507558416668,5.449999999999996
-2.0,-44.0,35,7.057142857142857,2.142857142857143,0.5329603722820306,0.5332901493399486,5.499999999999986
-2.0,-43.8,33,7.151515151515151,2.242424242424242,0.536710917001519,0.5303636053429229,6.199999999999996
-2.0,-43.6,30,7.133333333333334,2.3333333333333335,0.510888865963438,0.49290778623994186,6.6499999999999915
-2.0,-43.4,28,6.857142857142857,2.1785714285714284,0.45011862412366,0.4203519418659209,5.949999999999996
-2.0,-43.2,28,7.321428571428571,2.3214285714285716,0.4770702454017894,0.44379845591987915,6.649999999999999
-2.0,-43.0,33,6.787878787878788,2.121212121212121,0.4359242733799969,0.42139918309125013,5.599999999999994
-1.8,-44.4,46,5.782608695652174,2.0,0.4647494941210066,0.5295120180263112,4.75
-1.8,-44.2,39,6.871794871794871,2.1794871794871793,0.5178455089195904,0.5465109445503433,5.400000000000006
-1.6,-44.6,44,6.090909090909091,2.25,0.5343570133848812,0.6483440715268304,6.700000000000003
-1.6,-44.4,37,6.837837837837838,2.2162162162162162,0.5088980678893998,0.5953423033709655,5.799999999999983
-1.6,-44.2,39,6.717948717948718,2.128205128205128,0.4843178021654289,0.5308045339147613,8.100000000000001
-1.4,-48.6,76,2.9078947368421053,1.9342105263157894,0.5610431209999805,0.8806053826095688,5.25
-1.4,-45.2,38,4.947368421052632,2.263157894736842,0.8032647618402655,1.3607899396607244,6.599999999999994
-1.4,-45.0,49,4.795918367346939,2.489795918367347,0.9645951930272028,1.6913435411700417,7.599999999999994
-1.4,-44.8,31,7.161290322580645,2.6129032258064515,0.7317419861366832,0.9532827202333635,9.5
-1.4,-44.6,26,9.26923076923077,2.769230769230769,0.6100246308210252,0.7371636215140998,7.25
-1.4,-44.4,35,7.314285714285714,2.4285714285714284,0.5196471071646114,0.6008563575624732,6.599999999999994
-1.2,-48.6,51,2.4901960784313726,1.5098039215686274,0.3816670263757876,0.5645652696840249,3.5
-1.2,-45.6,41,4.853658536585366,2.2195121951219514,0.8025476225296763,1.411275145005157,6.0
-1.2,-45.4,23,6.869565217391305,1.6521739130434783,0.3389725557413526,0.38468078416617024,4.0
-1.2,-45.2,25,7.76,2.04,0.4210780122185038,0.4714532552616879,6.3999999999999915
-1.2,-45.0,25,8.4,2.36,0.48327805284595426,0.5364672669990921,7.999999999999986
-1.2,-44.8,26,8.807692307692308,2.4615384615384617,0.5559105653083413,0.5947297111097476,7.0
-1.2,-44.6,27,9.333333333333334,2.740740740740741,0.6280145737726625,0.6841142536192292,7.799999999999997
-1.0,-48.4,42,2.357142857142857,1.5714285714285714,0.47841997124173025,0.7118706348772502,3.9499999999999957
-1.0,-46.0,26,6.461538461538462,2.076923076923077,0.49473675569224074,0.5970919384878599,5.5
-1.0,-45.8,24,7.625,1.9166666666666667,0.36000775698326787,0.427324777844906,4.849999999999998
-1.0,-45.6,24,7.208333333333333,1.75,0.31285328818324637,0.35847498805860695,4.849999999999998
-1.0,-45.4,20,8.8,1.85,0.39387868624045785,0.42687221795396846,5.050000000000001
-1.0,-45.2,21,10.095238095238095,2.142857142857143,0.48886880158503226,0.5199130999542417,7.0
-1.0,-45.0,26,8.846153846153847,2.1923076923076925,0.4984772887477175,0.5331026620790406,6.25
-1.0,-44.8,25,9.56,2.56,0.5918513714193333,0.6376828087172322,6.599999999999994
-1.0,-44.6,24,10.75,2.9583333333333335,0.6457699589189473,0.6838844513775907,8.549999999999994
-0.8,-48.4,46,2.239130434782609,1.4565217391304348,0.4607161707170427,0.6745108017337218,3.75
-0.8,-48.2,58,2.689655172413793,1.6379310344827587,0.49274147546426705,0.7498444269032313,4.0
-0.8,-46.6,24,5.833333333333333,2.0,0.463237159214922,0.5481182025400791,4.0
-0.8,-46.4,20,7.15,2.05,0.47436663676243607,0.5421360380467413,4.050000000000001
-0.8,-46.2,24,6.958333333333333,1.9583333333333333,0.4021303432434145,0.4629831476843356,4.849999999999998
-0.8,-46.0,25,6.96,1.84,0.3788703990725269,0.42864390944538117,4.799999999999997
-0.8,-45.8,25,6.32,1.64,0.3304505399427146,0.38356593035770375,4.599999999999994
-0.8,-45.6,24,6.333333333333333,1.4583333333333333,0.2802230441987509,0.31478745966374877,3.6999999999999957
-0.8,-45.4,20,7.9,1.6,0.32372868452008474,0.34929623877410876,3.200000000000003
-0.6,-48.4,46,1.9565217391304348,1.4782608695652173,0.47516797247535375,0.7055257908987379,3.0
-0.6,-48.2,49,2.836734693877551,1.8775510204081634,0.5440736980882676,0.7841979444891878,4.0
-0.6,-48.0,42,4.214285714285714,2.119047619047619,0.6490172272291175,0.8953020737197962,5.0
-0.6,-47.2,24,5.416666666666667,2.125,0.534770703204909,0.6324739149720676,4.849999999999998
-0.6,-47.0,23,6.0,2.5652173913043477,0.6449349224201021,0.7778164083975083,5.899999999999999
-0.6,-46.8,21,6.9523809523809526,2.5714285714285716,0.6167985008603706,0.7098541482167023,5.0
-0.6,-46.6,23,6.608695652173913,2.0,0.4477834147255491,0.5187658471171342,4.0
-0.6,-46.4,22,7.545454545454546,1.9090909090909092,0.41244561269789737,0.4490005001241944,4.0
-0.6,-46.2,25,7.28,1.92,0.3681518972992909,0.4010933257890707,4.799999999999997
-0.6,-46.0,27,6.703703703703703,1.6666666666666667,0.35057965076518055,0.3871177213516941,4.399999999999999
-0.4,-48.2,40,2.975,1.85,0.5234496346716966,0.6838631556768419,4.0
-0.4,-48.0,35,4.142857142857143,2.3142857142857145,0.5850780577096228,0.708193567532731,5.299999999999997
-0.4,-47.8,34,5.323529411764706,2.588235294117647,0.6760378262710695,0.8095230591882814,6.0
-0.4,-47.6,31,5.741935483870968,2.7419354838709675,0.7198571281255954,0.8257647681048608,7.0
-0.4,-47.4,26,7.038461538461538,3.0384615384615383,0.820138871812796,0.9549933072737911,7.25
-0.4,-47.2,27,6.111111111111111,2.7777777777777777,0.7155562370388703,0.8336146366313656,7.399999999999999
-0.4,-47.0,23,6.173913043478261,2.782608695652174,0.6952452512662,0.8176269645066465,7.0
-0.4,-46.8,24,5.708333333333333,2.4166666666666665,0.5627065370710022,0.6432629037890029,4.849999999999998
-0.4,-46.6,23,6.695652173913044,2.0434782608695654,0.47384468557466297,0.5453413448166221,4.0
-0.2,-49.6,74,2.4324324324324325,1.5945945945945945,0.33343395034079537,0.4846070539596402,4.0
-0.2,-48.4,41,3.4878048780487805,2.1219512195121952,0.5569264141761446,0.7384982709110538,5.0
-0.2,-48.2,35,4.428571428571429,2.657142857142857,0.7133272352868161,0.9098334437998638,7.299999999999997
-0.2,-48.0,34,4.5588235294117645,2.235294117647059,0.5932193475769012,0.728654368701317,4.349999999999998
-0.2,-47.8,35,5.0,2.4285714285714284,0.6500322560119817,0.7753212227216444,5.299999999999997
-0.2,-47.6,31,5.419354838709677,2.5806451612903225,0.6909132219423983,0.8183952977688088,6.5
-0.2,-47.4,28,6.464285714285714,2.8214285714285716,0.7447113405758039,0.8752469725454194,7.299999999999997
-0.2,-47.2,27,5.666666666666667,2.7777777777777777,0.7314293999459475,0.8398893312772111,7.699999999999999
-0.0,-50.4,158,2.7278481012658227,1.9620253164556962,0.3269463686858619,0.48018088555022126,5.150000000000006
-0.0,-50.2,124,2.185483870967742,1.7983870967741935,0.30346145903115523,0.4446649590044946,5.0
-0.0,-50.0,115,1.991304347826087,1.5478260869565217,0.27760392026199804,0.40322489664263494,4.0
-0.0,-49.2,95,2.7578947368421054,1.8105263157894738,0.4739163684699607,0.6592295139513319,4.0
-0.0,-49.0,83,2.819277108433735,1.7951807228915662,0.43274724040165863,0.5655090093604396,4.0
-0.0,-48.8,62,3.225806451612903,2.0161290322580645,0.48303700235987485,0.6208627006007781,4.949999999999996
-0.0,-48.6,56,3.8214285714285716,2.357142857142857,0.555370475657616,0.7085602718221796,5.25
-0.0,-48.4,42,4.4523809523809526,2.5714285714285716,0.630868816244965,0.7845313953752063,6.8999999999999915
-0.0,-48.2,38,5.078947368421052,2.789473684210526,0.7513792884859232,0.9094164687337377,6.599999999999994
0.2,-50.6,117,2.4188034188034186,1.7435897435897436,0.39032089042214824,0.558914678932549,4.0
0.2,-49.6,158,2.0126582278481013,1.6835443037974684,0.5554624739134577,0.8790206762036427,4.0
0.2,-49.4,99,2.808080808080808,1.9595959595959596,0.5517456207999305,0.7696378136212891,4.0
0.2,-49.2,79,3.0632911392405062,1.9746835443037976,0.5430680402977641,0.6615394517339389,4.099999999999994
0.2,-49.0,72,3.25,2.0694444444444446,0.5333270965883701,0.6539609699005552,4.450000000000003
0.2,-48.8,55,3.672727272727273,2.3454545454545452,0.5697628812709504,0.684792855326843,5.599999999999994
0.2,-48.6,52,4.173076923076923,2.4615384615384617,0.5981899523448991,0.6817050627544479,5.8999999999999915
0.4,-50.0,177,1.9491525423728813,1.7118644067796611,0.31882591334585303,0.4321466453177994,4.0
0.4,-49.8,141,2.2836879432624113,1.6666666666666667,0.5585297424392489,0.8179153148752576,4.0
0.4,-49.6,102,2.6372549019607843,1.8137254901960784,0.5723637588971029,0.8673334503196267,4.0
0.4,-49.4,79,3.0632911392405062,1.9746835443037976,0.5757729119455727,0.7160692401774684,4.0
0.4,-49.2,71,3.492957746478873,2.1971830985915495,0.6130679175883382,0.7164106882958485,5.0
0.4,-29.4,22,4.909090909090909,2.1363636363636362,0.3410182515974715,0.32097236674480006,4.949999999999999
0.6,-50.4,143,2.3426573426573425,1.6573426573426573,0.38174515608771514,0.5315403749264265,3.9000000000000057
0.6,-50.2,104,2.1153846153846154,1.5480769230769231,0.40778712250188554,0.5575408187092266,3.8499999999999943
0.6,-50.0,127,2.204724409448819,1.5669291338582678,0.4403220324938772,0.5827168962235493,3.0
0.6,-49.8,112,2.392857142857143,1.6339285714285714,0.4845365886195812,0.657496176644206,3.0
0.6,-49.6,73,2.8219178082191783,1.8630136986301369,0.5697048792228494,0.7398805804202461,4.0
0.6,-49.4,72,3.236111111111111,2.111111111111111,0.6186539966069144,0.7340114965575006,5.0
0.6,-49.2,65,3.4461538461538463,2.1846153846153844,0.590763907119238,0.6724780714766574,5.0
0.6,-29.8,23,5.043478260869565,2.0869565217391304,0.3437198766193765,0.3076234250852753,4.899999999999999
0.6,-29.6,24,4.708333333333333,2.0833333333333335,0.344759135072181,0.3091037437503536,4.849999999999998
0.6,-29.4,23,4.913043478260869,2.1739130434782608,0.3382427768022649,0.3080370728425359,4.899999999999999
0.6,-29.2,25,4.72,2.0,0.31290879326002285,0.29010127662897117,4.0
0.6,-29.0,28,4.464285714285714,1.8928571428571428,0.29363114113147976,0.27717774197564815,4.0
0.8,-50.2,119,2.3445378151260505,1.5798319327731092,0.42650430448453636,0.5884022766810827,3.0999999999999943
0.8,-50.0,109,2.3577981651376145,1.5871559633027523,0.4145331188272888,0.5533342576452138,4.0
0.8,-49.8,86,2.36046511627907,1.6046511627906976,0.4188383255213549,0.5140024547613056,3.0
0.8,-49.6,71,2.9859154929577465,1.971830985915493,0.48679757266588464,0.5814814830268265,4.0
0.8,-49.4,65,3.2615384615384615,2.1384615384615384,0.5451703123875018,0.6225148446288478,5.0
0.8,-29.8,25,4.56,2.12,0.3374106495563738,0.3102474492647173,4.799999999999997
0.8,-29.6,25,4.68,2.08,0.3238772110037767,0.30249643372112284,4.799999999999997
0.8,-29.4,25,4.76,2.0,0.3222913130829274,0.296615308851242,4.799999999999997
0.8,-29.2,23,5.086956521739131,2.130434782608696,0.3353662545918786,0.31311298478058125,5.0
0.8,-29.0,26,4.730769230769231,2.0,0.30928096177099434,0.28819523977903233,4.75
1.0,-50.0,104,2.2788461538461537,1.6153846153846154,0.4028109205379835,0.5563454529306152,3.0
1.0,-49.8,73,2.547945205479452,1.6164383561643836,0.32126835104334983,0.4082068472325835,3.0
1.0,-49.6,59,3.6779661016949152,2.0677966101694913,0.4184751815860561,0.4704511458161888,4.099999999999994
1.0,-29.8,24,4.583333333333333,1.9583333333333333,0.30788305319011017,0.26899647398853305,4.849999999999998
1.0,-29.6,26,4.576923076923077,1.9615384615384615,0.3125220543984933,0.28708960352228224,5.0
1.0,-29.4,25,4.72,2.04,0.31874769075029524,0.29600316416746153,5.0
1.0,-29.2,24,5.041666666666667,2.0833333333333335,0.3296726370912417,0.30700719174941393,5.0
1.0,-29.0,24,5.0,2.125,0.33632049467018543,0.3162735079660812,5.0
1.2,-49.8,40,3.9,1.6,0.21963289220169552,0.2727885308429242,3.0
1.2,-49.6,45,4.533333333333333,2.0,0.393963444079315,0.40225205966440836,4.0
1.2,-29.6,26,4.5,2.0,0.3077165335125075,0.28456526431509155,5.0
1.2,-29.4,26,4.461538461538462,2.0,0.310122017996049,0.2944062852213933,5.0
1.2,-29.2,24,4.916666666666667,2.0833333333333335,0.32461540859554044,0.3020757573972147,5.0
1.4,-49.8,49,4.183673469387755,2.0816326530612246,0.4510159944145493,0.5133268471124609,4.599999999999994
1.4,-49.6,56,4.267857142857143,2.3214285714285716,0.5530036448757015,0.5971531664804048,5.0
1.6,-49.8,62,4.403225806451613,2.5,0.7683946834314165,0.9092441401670829,5.0
1.6,-49.6,65,4.230769230769231,2.707692307692308,0.8130360503345246,0.914345534509512,7.0
1.8,-50.0,75,4.24,2.6,0.9557442496747373,1.3967200084228524,6.299999999999997
1.8,-49.8,74,4.108108108108108,2.4864864864864864,0.8348363589401682,1.028548179223267,6.349999999999994
1.8,-49.6,68,4.117647058823529,2.6911764705882355,0.8168471104115507,0.950331167383446,6.649999999999999
2.0,-50.2,58,4.655172413793103,2.5344827586206895,0.9533432481245128,1.3325053085754968,5.0
2.0,-50.0,66,4.454545454545454,2.5757575757575757,0.90123590702596,1.1731903070409366,5.75
2.0,-49.8,62,4.483870967741935,2.725806451612903,0.9099359347403853,1.105610440678228,7.0
2.0,-49.6,52,4.75,2.7115384615384617,0.8146094398198015,0.9254212702612873,7.449999999999996
2.2,-50.6,65,4.538461538461538,2.5692307692307694,0.8497798921080736,1.2837968895376355,5.0
2.2,-50.4,52,5.25,2.6346153846153846,0.8904403022330958,1.2394444103637108,5.0
2.2,-50.2,50,5.16,2.58,0.8984529030643198,1.1203276156295776,5.0
2.2,-50.0,48,5.416666666666667,2.875,0.9519448352334968,1.1232169022307004,5.649999999999999
2.4,-50.6,54,4.685185185185185,2.462962962962963,0.8844715329731014,1.205288996261596,5.0
2.4,-50.4,49,4.938775510204081,2.489795918367347,0.8590925805876674,1.0983676752814855,5.0
2.4,-50.2,45,5.466666666666667,2.6,0.8475489005756383,1.0131895604042058,5.0
2.6,-50.8,55,4.3090909090909095,2.1454545454545455,0.6751510521579195,0.9433944682772204,4.299999999999997
2.6,-50.6,46,5.108695652173913,2.4782608695652173,0.8213557873541127,1.0574474253628772,5.0
2.6,-50.4,38,5.684210526315789,2.763157894736842,0.8823931034149165,1.0700526639479089,5.149999999999999
2.8,-50.8,42,4.809523809523809,2.238095238095238,0.6611951407280898,0.8335757992610022,5.0
2.8,-50.6,41,4.829268292682927,1.975609756097561,0.6348445991420516,0.7575246597796188,5.0
3.0,-50.8,30,4.966666666666667,2.2333333333333334,0.6139688765702344,0.7113757423592887,4.549999999999997
3.0,-50.6,33,5.484848484848484,2.212121212121212,0.6016705620066989,0.688145687878349,5.399999999999999
3.2,-50.8,28,5.25,2.392857142857143,0.5944245140099744,0.6657954996121944,5.0
3.2,-50.6,30,5.2,2.2,0.5641830833196232,0.6135062877543774,5.0
3.4,-50.8,31,4.612903225806452,2.096774193548387,0.5082821441804305,0.541961406365364,4.5
3.6,-51.0,27,4.888888888888889,2.259259259259259,0.5384858040474947,0.60842132862303,5.0
3.6,-50.8,28,4.0,2.0357142857142856,0.49015784838983917,0.521602111288343,4.649999999999999
3.8,-51.0,24,4.458333333333333,2.4166666666666665,0.5464981709499974,0.6732212481633028,5.0
3.8,-50.8,24,3.75,2.0833333333333335,0.48785541286144696,0.5516170554886259,4.849999999999998
4.0,-51.0,29,3.7586206896551726,2.2758620689655173,0.4912705759093846,0.573683668385111,5.0
4.0,-50.8,19,3.4210526315789473,2.0,0.47549885461291636,0.52980516232616,5.099999999999998
4.2,-51.2,37,3.0,1.972972972972973,0.44485351191889916,0.5710347715901296,5.0
4.2,-51.0,22,3.409090909090909,2.0454545454545454,0.41552332634628986,0.5171164562730357,4.0
4.2,-50.8,12,3.5,2.25,0.5078277418879699,0.5993199216771126,5.899999999999999
4.4,-51.6,42,3.4761904761904763,2.357142857142857,0.42744226072240254,0.527522464285215,5.0
4.4,-51.4,31,3.774193548387097,2.2580645161290325,0.45788613726539706,0.550849459897318,5.0
4.4,-51.2,23,3.5652173913043477,2.391304347826087,0.45641698940203945,0.5609272406461967,5.799999999999997
4.4,-51.0,17,3.1176470588235294,2.1176470588235294,0.3795527298901098,0.4563633614596757,4.599999999999998
4.6,-51.6,23,3.8260869565217392,2.347826086956522,0.5089725802710463,0.5425355873082619,4.899999999999999
4.6,-51.4,19,3.526315789473684,2.3684210526315788,0.5132356970097619,0.5402292326252083,3.4999999999999893
4.6,-51.2,17,3.176470588235294,2.1176470588235294,0.3985883188080642,0.44620724358642777,4.599999999999998
4.6,-51.0,11,3.5454545454545454,2.1818181818181817,0.47826464847253186,0.4776874230602438,5.0
4.8,-52.0,33,3.5757575757575757,2.3636363636363638,0.536908580981732,0.5790513598933938,5.199999999999996
4.8,-51.8,22,3.727272727272727,2.409090909090909,0.5646540800759378,0.5934196813077923,4.949999999999999
4.8,-51.6,19,2.9473684210526314,2.0,0.48571903268871025,0.5104566441049574,4.299999999999994
4.8,-51.4,13,3.076923076923077,2.076923076923077,0.528064877989687,0.5151462083246524,4.999999999999993
5.0,-52.2,34,3.823529411764706,2.5294117647058822,0.492670033838444,0.558546512309944,4.699999999999996
5.0,-52.0,22,3.8181818181818183,2.590909090909091,0.543988805638209,0.5968394673415097,4.949999999999999
5.0,-51.8,16,3.25,2.1875,0.5248950738951779,0.54225201905936,4.5
5.0,-51.6,13,3.3076923076923075,2.3076923076923075,0.5233747797940943,0.5528298747286426,5.3999999999999915
5.2,-52.6,40,3.7,2.375,0.47865454439711835,0.5290411913567779,6.049999999999997
5.2,-52.4,31,3.4838709677419355,2.3870967741935485,0.48852791718577016,0.5400267214552054,5.5
5.2,-52.2,19,3.736842105263158,2.526315789473684,0.5394903533454531,0.5854978136426522,4.499999999999989
5.2,-52.0,16,3.5,2.5,0.5766262929963394,0.5860104188990594,5.0
5.4,-52.6,28,3.642857142857143,2.2857142857142856,0.5046276518835237,0.5189805929659603,4.649999999999999
5.4,-52.4,20,3.55,2.35,0.5220366877509094,0.5565541924879069,4.2500000000000036
5.6,-53.4,30,3.3333333333333335,1.9666666666666666,0.40914976347339044,0.45686300213769243,4.549999999999997
5.6,-53.2,26,3.6153846153846154,1.9615384615384615,0.4438754543173046,0.4734415312850663,4.75
5.6,-53.0,21,3.3333333333333335,1.8095238095238095,0.4000006852778991,0.39813839190939476,4.0
5.6,-52.8,19,3.4210526315789473,2.0,0.4650990651670702,0.48332581009601294,3.4999999999999893
5.6,-52.6,15,3.6666666666666665,2.2,0.5060532794864316,0.5254794877361934,4.499999999999995
5.8,-53.6,27,3.0,1.7407407407407407,0.33460384839520557,0.34874526722330534,3.3999999999999986
5.8,-53.4,22,3.0,1.6818181818181819,0.3332484681932046,0.36936293828129757,3.9499999999999993
5.8,-53.2,15,3.933333333333333,2.1333333333333333,0.4827269618200781,0.4667043491226513,4.499999999999995
5.8,-53.0,16,3.8125,2.125,0.47700331572202526,0.46164176472538676,5.25
5.8,-52.8,10,5.1,2.6,0.6169375979198879,0.5931645885254857,5.749999999999995
6.0,-54.2,19,2.736842105263158,1.631578947368421,0.3163234333143179,0.3309835195613912,4.199999999999996
6.0,-54.0,17,2.8823529411764706,1.7647058823529411,0.395361076997364,0.39879522875757795,4.399999999999999
6.0,-53.8,16,3.4375,1.9375,0.41546575822456444,0.41619542462158177,4.5
6.0,-53.6,18,3.0555555555555554,1.7777777777777777,0.3793097484267659,0.36877126211735917,3.4499999999999957
6.0,-53.4,13,3.1538461538461537,1.9230769230769231,0.42412030120236377,0.39140410320575447,3.799999999999997
6.0,-53.2,13,3.5384615384615383,2.076923076923077,0.45944705263094454,0.42532355924720056,4.599999999999994
