grid_lat_mhws,grid_lon_mhws,compound_count_total_mhws,mean_integrated_severity_mhws,compound_count_annual_mean_mhws,mean_overlap_duration_mhws,mean_full_criterion_duration_mhws,mean_compound_intensity_norm_mhws,thr_hs_abs_mhws,thr_zos_abs_mhws,mhws_m,Hazard_Frequency_mhws,Hazard_Severity_mhws,Hazard_Index_raw_mhws,Hazard_Index_mhws,Hazard_Duration_mhws,Hazard_Peak_Intensity_mhws,grid_lat_hat,grid_lon_hat,compound_count_total_hat,mean_integrated_severity_hat,compound_count_annual_mean_hat,mean_overlap_duration_hat,mean_full_criterion_duration_hat,mean_compound_intensity_norm_hat,thr_hs_abs_hat,thr_zos_abs_hat,Hazard_Frequency_hat,Hazard_Severity_hat,Hazard_Index_raw_hat,Hazard_Index_hat,Hazard_Duration_hat,Hazard_Peak_Intensity_hat,latitude_band
-15.8,-38.4,28,0.313,0.85,3.32,2.0,0.2167,2.07,0.26828,0.908908,0.056716417910447764,0.20202247191011233,0.12936944491028005,0.13040511962338402,0.22198952879581152,0.21313725490196078,-15.8,-38.4,0,0.0,0.0,,,,2.07,0.26828,0.0,0.0,0.0,0.0,0.0,0.0,ES/BA-S
-15.6,-38.8,50,0.2658,1.52,2.52,1.84,0.1545,1.62,0.267928,0.920412,0.12238805970149254,0.14898876404494377,0.13568841187321815,0.13733426506555838,0.1382198952879581,0.09117647058823529,-15.6,-38.8,1,0.1033,0.03,2.0,1.0,0.0961,1.62,0.267928,0.0029069767441860465,0.1306272129489125,0.06676709484654927,0.06676709484654927,0.04081632653061224,0.18780535470001955,ES/BA-S
-15.6,-38.6,32,0.3782,0.97,3.09,2.19,0.2161,2.01,0.264999,0.907959,0.06865671641791045,0.27528089887640445,0.17196880764715744,0.17711800511226758,0.19790575916230363,0.21196078431372548,-15.6,-38.6,1,0.0306,0.03,2.0,1.0,0.0208,2.01,0.264999,0.0029069767441860465,0.038694992412746584,0.020800984578466315,0.020800984578466315,0.04081632653061224,0.04064881766660152,ES/BA-S
-15.4,-38.8,47,0.282,1.42,2.72,1.89,0.1692,1.76,0.267544,0.916845,0.11343283582089553,0.16719101123595498,0.14031192352842525,0.14240423692969711,0.15916230366492148,0.11999999999999998,-15.4,-38.8,0,0.0,0.0,,,,1.76,0.267544,0.0,0.0,0.0,0.0,0.0,0.0,ES/BA-S
-15.4,-38.6,27,0.3583,0.82,3.22,2.15,0.2124,2.02,0.268741,0.909304,0.05373134328358209,0.2529213483146067,0.1533263457990944,0.15667537100719028,0.2115183246073299,0.20470588235294118,-15.4,-38.6,0,0.0,0.0,,,,2.02,0.268741,0.0,0.0,0.0,0.0,0.0,0.0,ES/BA-S
-15.2,-38.8,41,0.2851,1.24,2.68,1.9,0.1695,1.76,0.268576,0.911592,0.0955223880597015,0.17067415730337077,0.13309827268153612,0.1344940142334357,0.1549738219895288,0.12058823529411768,-15.2,-38.8,0,0.0,0.0,,,,1.76,0.268576,0.0,0.0,0.0,0.0,0.0,0.0,ES/BA-S
-15.2,-38.6,26,0.3087,0.79,2.73,1.88,0.2088,2.04,0.271145,0.91138,0.050746268656716415,0.19719101123595498,0.1239686399463357,0.1244827966678313,0.16020942408376962,0.19764705882352943,-15.2,-38.6,0,0.0,0.0,,,,2.04,0.271145,0.0,0.0,0.0,0.0,0.0,0.0,ES/BA-S
-15.0,-38.8,33,0.2947,1.0,2.76,1.94,0.1728,1.87,0.269283,0.912432,0.07164179104477612,0.18146067415730335,0.12655123260103973,0.12731477224663934,0.1633507853403141,0.12705882352941178,-15.0,-38.8,0,0.0,0.0,,,,1.87,0.269283,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-15.0,-38.6,22,0.2821,0.67,2.82,1.68,0.2085,2.06,0.272347,0.914858,0.03880597014925373,0.16730337078651683,0.10305467046788527,0.10154931131502969,0.16963350785340311,0.19705882352941176,-15.0,-38.6,0,0.0,0.0,,,,2.06,0.272347,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.8,-38.8,31,0.3374,0.94,2.68,2.03,0.1813,1.9,0.270801,0.917464,0.06567164179104477,0.22943820224719094,0.14755492201911785,0.1503466411666268,0.1549738219895288,0.14372549019607841,-14.8,-38.8,0,0.0,0.0,,,,1.9,0.270801,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.8,-38.6,22,0.3454,0.67,3.0,1.77,0.2251,2.07,0.272824,0.919487,0.03880597014925373,0.23842696629213478,0.13861646822069426,0.14054506335166148,0.18848167539267013,0.22960784313725488,-14.8,-38.6,0,0.0,0.0,,,,2.07,0.272824,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.6,-38.8,29,0.3591,0.88,2.55,1.97,0.201,1.938,0.27109,0.922739,0.05970149253731343,0.25382022471910104,0.15676085862820724,0.16044153073796869,0.1413612565445026,0.1823529411764706,-14.6,-38.8,0,0.0,0.0,,,,1.938,0.27109,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.6,-38.6,20,0.4035,0.61,3.0,1.9,0.2423,2.08,0.272047,0.924689,0.03283582089552239,0.30370786516853926,0.16827184303203083,0.17306405046065576,0.18848167539267013,0.26333333333333325,-14.6,-38.6,0,0.0,0.0,,,,2.08,0.272047,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.4,-38.8,29,0.4288,0.88,2.93,2.21,0.2168,1.95,0.271703,0.928005,0.05970149253731343,0.3321348314606741,0.19591816199899376,0.20337998124275913,0.181151832460733,0.21333333333333332,-14.4,-38.8,0,0.0,0.0,,,,1.95,0.271703,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.4,-38.6,20,0.4322,0.61,2.9,1.95,0.2517,2.1,0.271261,0.930156,0.03283582089552239,0.33595505617977517,0.18439543853764878,0.19074458890380475,0.17801047120418848,0.2817647058823529,-14.4,-38.6,0,0.0,0.0,,,,2.1,0.271261,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.2,-38.8,30,0.4283,0.91,2.93,2.23,0.2182,1.87,0.272322,0.933036,0.0626865671641791,0.3315730337078652,0.19712980043602213,0.20470861913606356,0.181151832460733,0.21607843137254903,-14.2,-38.8,0,0.0,0.0,,,,1.87,0.272322,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.2,-38.6,22,0.468,0.67,3.09,2.09,0.259,2.1,0.270083,0.935595,0.03880597014925373,0.3761797752808988,0.20749287271507627,0.2160723808823259,0.19790575916230363,0.2960784313725491,-14.2,-38.6,0,0.0,0.0,,,,2.1,0.270083,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.0,-38.8,34,0.3938,1.03,2.82,2.09,0.2169,1.8,0.273689,0.938179,0.07462686567164178,0.2928089887640448,0.1837179272178433,0.19000165505066288,0.16963350785340311,0.2135294117647059,-14.0,-38.8,0,0.0,0.0,,,,1.8,0.273689,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-14.0,-38.6,21,0.523,0.64,2.95,2.33,0.2616,2.08,0.268625,0.940826,0.03582089552238806,0.4379775280898876,0.23689921180613782,0.24831828463193512,0.18324607329842932,0.3011764705882353,-14.0,-38.6,0,0.0,0.0,,,,2.08,0.268625,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-13.8,-38.8,37,0.383,1.12,3.16,2.16,0.2061,1.73,0.276116,0.945465,0.08358208955223881,0.28067415730337075,0.18212812342780477,0.18825833501903308,0.20523560209424085,0.1923529411764706,-13.8,-38.8,0,0.0,0.0,,,,1.73,0.276116,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-13.8,-38.6,25,0.5008,0.76,3.16,2.2,0.2718,2.08,0.268781,0.945531,0.04776119402985075,0.4130337078651685,0.23039745094750963,0.24118869416502695,0.20523560209424085,0.3211764705882353,-13.8,-38.6,0,0.0,0.0,,,,2.08,0.268781,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-13.6,-38.8,42,0.3511,1.27,3.17,2.12,0.191,1.71,0.279738,0.948108,0.09850746268656717,0.2448314606741573,0.17166946168036223,0.17678975339745123,0.206282722513089,0.1627450980392157,-13.6,-38.8,0,0.0,0.0,,,,1.71,0.279738,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-13.6,-38.6,30,0.4528,0.91,3.0,2.17,0.2391,2.07,0.270088,0.949112,0.0626865671641791,0.35910112359550556,0.21089384537984232,0.21980176170948343,0.18848167539267013,0.25705882352941173,-13.6,-38.6,1,0.0486,0.03,4.0,1.0,0.0967,2.07,0.270088,0.0029069767441860465,0.061456752655538696,0.032181864699862374,0.032181864699862374,0.08163265306122448,0.18897791674809455,BA-N
-13.4,-38.8,44,0.3538,1.33,2.93,2.11,0.2072,1.71,0.282958,0.951327,0.1044776119402985,0.2478651685393258,0.17617139023981215,0.18172640173596424,0.181151832460733,0.1945098039215686,-13.4,-38.8,1,0.0574,0.03,5.0,1.0,0.0888,1.71,0.282958,0.0029069767441860465,0.07258472432979261,0.03774585053698933,0.03774585053698933,0.10204081632653061,0.1735391831151065,BA-N
-13.4,-38.6,38,0.4473,1.15,3.24,2.16,0.2424,2.05,0.273293,0.950906,0.08656716417910448,0.35292134831460664,0.21974425624685556,0.22950679490244394,0.21361256544502616,0.2635294117647059,-13.4,-38.6,1,0.0576,0.03,4.0,1.0,0.0952,2.05,0.273293,0.0029069767441860465,0.07283763277693475,0.0378723047605604,0.0378723047605604,0.08163265306122448,0.18604651162790697,BA-N
-13.4,-38.4,27,0.5082,0.82,3.37,2.26,0.2704,2.14,0.265411,0.95337,0.05373134328358209,0.4213483146067415,0.2375398289451618,0.24902076169109397,0.22722513089005233,0.3184313725490196,-13.4,-38.4,1,0.0582,0.03,4.0,1.0,0.118,2.14,0.265411,0.0029069767441860465,0.07359635811836115,0.0382516674312736,0.0382516674312736,0.08163265306122448,0.2306038694547586,BA-N
-13.2,-38.6,45,0.5099,1.36,3.56,2.38,0.2674,1.99,0.281181,0.953393,0.10746268656716418,0.4232584269662921,0.26536055676672815,0.279527942772026,0.24712041884816754,0.3125490196078432,-13.2,-38.6,1,0.0668,0.03,5.0,1.0,0.1065,1.99,0.281181,0.0029069767441860465,0.08447142134547295,0.0436891990448295,0.0436891990448295,0.10204081632653061,0.20812976353332027,BA-N
-13.2,-38.4,37,0.4837,1.12,3.51,2.3,0.252,2.11,0.27033,0.952719,0.08358208955223881,0.3938202247191011,0.23870115713566997,0.2502942312289671,0.24188481675392665,0.28235294117647064,-13.2,-38.4,1,0.0653,0.03,5.0,1.0,0.1178,2.11,0.27033,0.0029069767441860465,0.08257460799190693,0.04274079236804649,0.04274079236804649,0.10204081632653061,0.23021301543873363,BA-N
-13.2,-38.2,27,0.4912,0.82,3.44,2.33,0.2535,2.17,0.260825,0.952711,0.05373134328358209,0.4022471910112359,0.227989267147409,0.23854796888504753,0.23455497382198953,0.28529411764705886,-13.2,-38.2,1,0.0593,0.03,4.0,1.0,0.1219,2.17,0.260825,0.0029069767441860465,0.0749873545776429,0.038947165660914475,0.038947165660914475,0.08163265306122448,0.2382255227672464,BA-N
-13.2,-38.0,23,0.3629,0.7,2.87,2.04,0.2457,2.2,0.255684,0.952021,0.041791044776119404,0.2580898876404494,0.14994046620828438,0.1529625406866621,0.17486910994764399,0.26999999999999996,-13.2,-38.0,0,0.0,0.0,,,,2.2,0.255684,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-13.0,-38.4,55,0.4871,1.67,3.69,2.35,0.2782,1.96,0.282711,0.949998,0.1373134328358209,0.3976404494382022,0.26747694113701154,0.2818486915905037,0.2607329842931937,0.33372549019607844,-13.0,-38.4,1,0.0596,0.03,5.0,1.0,0.1157,1.96,0.282711,0.0029069767441860465,0.0753667172483561,0.039136846996271075,0.039136846996271075,0.10204081632653061,0.22610904827047096,BA-N
-13.0,-38.2,37,0.4574,1.12,3.68,2.35,0.2371,2.1,0.269589,0.950352,0.08358208955223881,0.3642696629213482,0.2239258762367935,0.2340922047113775,0.25968586387434556,0.25313725490196076,-13.0,-38.2,0,0.0,0.0,,,,2.1,0.269589,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-13.0,-38.0,31,0.4022,0.94,3.19,2.16,0.2157,2.17,0.258492,0.9505,0.06567164179104477,0.3022471910112359,0.18395941640114036,0.19026646315673332,0.20837696335078532,0.2111764705882353,-13.0,-38.0,0,0.0,0.0,,,,2.17,0.258492,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-13.0,-37.8,23,0.2951,0.7,2.43,1.83,0.2213,2.23,0.251533,0.950143,0.041791044776119404,0.18191011235955049,0.11185057856783495,0.11119457878960626,0.12879581151832462,0.22215686274509802,-13.0,-37.8,0,0.0,0.0,,,,2.23,0.251533,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.8,-38.0,35,0.4467,1.06,3.74,2.37,0.2181,2.1,0.267769,0.949006,0.07761194029850746,0.3522471910112359,0.2149295656548717,0.22422718328766622,0.26596858638743454,0.21588235294117644,-12.8,-38.0,0,0.0,0.0,,,,2.1,0.267769,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.8,-37.8,27,0.3797,0.82,3.3,2.19,0.1983,2.19,0.255388,0.948939,0.05373134328358209,0.27696629213483137,0.16534881770920673,0.16985876901009578,0.21989528795811514,0.17705882352941177,-12.8,-37.8,0,0.0,0.0,,,,2.19,0.255388,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.6,-37.8,32,0.3927,0.97,3.5,2.22,0.2105,2.12,0.264652,0.947612,0.06865671641791045,0.2915730337078651,0.18011487506288776,0.18605068132918953,0.2408376963350785,0.20098039215686272,-12.6,-37.8,0,0.0,0.0,,,,2.12,0.264652,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.6,-37.6,23,0.3843,0.7,3.57,2.22,0.2154,2.21,0.252491,0.949102,0.041791044776119404,0.2821348314606741,0.16196293811839674,0.16614593868956765,0.2481675392670157,0.21058823529411766,-12.6,-37.6,0,0.0,0.0,,,,2.21,0.252491,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.4,-37.8,38,0.3322,1.15,3.53,2.26,0.1986,1.78,0.27338,0.96485,0.08656716417910448,0.22359550561797747,0.15508133489854098,0.15859982713915297,0.24397905759162303,0.1776470588235294,-12.4,-37.8,0,0.0,0.0,,,,1.78,0.27338,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.4,-37.6,28,0.4017,0.85,3.75,2.32,0.2128,2.14,0.260133,0.949246,0.056716417910447764,0.30168539325842686,0.1792009055844373,0.18504845620552046,0.26701570680628267,0.20549019607843136,-12.4,-37.6,0,0.0,0.0,,,,2.14,0.260133,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.4,-37.4,24,0.3842,0.73,3.17,2.25,0.1997,2.24,0.249054,0.950421,0.04477611940298507,0.2820224719101123,0.1633992956565487,0.167720995237132,0.206282722513089,0.17980392156862743,-12.4,-37.4,0,0.0,0.0,,,,2.24,0.249054,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.2,-37.6,37,0.3432,1.12,3.73,2.22,0.2169,1.97,0.268988,0.953568,0.08358208955223881,0.23595505617977525,0.15976857286600704,0.1637396789201714,0.2649214659685864,0.2135294117647059,-12.2,-37.6,0,0.0,0.0,,,,1.97,0.268988,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.2,-37.4,24,0.3752,0.73,3.75,2.25,0.2225,2.19,0.255146,0.951332,0.04477611940298507,0.2719101123595505,0.1583431158812678,0.16217657551628384,0.26701570680628267,0.22450980392156863,-12.2,-37.4,0,0.0,0.0,,,,2.19,0.255146,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.0,-37.4,29,0.3501,0.88,3.62,2.14,0.208,2.12,0.262948,0.952447,0.05970149253731343,0.2437078651685393,0.15170467885292635,0.15489711101712056,0.2534031413612565,0.196078431372549,-12.0,-37.4,0,0.0,0.0,,,,2.12,0.262948,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-12.0,-37.2,23,0.3557,0.7,2.83,2.0,0.2153,2.23,0.251289,0.952844,0.041791044776119404,0.24999999999999997,0.1458955223880597,0.14852700490998363,0.1706806282722513,0.21039215686274507,-12.0,-37.2,0,0.0,0.0,,,,2.23,0.251289,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.8,-37.4,32,0.314,0.97,3.44,2.09,0.1886,2.01,0.269803,0.958718,0.06865671641791045,0.2031460674157303,0.13590139191682038,0.137567811103551,0.23455497382198953,0.1580392156862745,-11.8,-37.4,0,0.0,0.0,,,,2.01,0.269803,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.8,-37.2,24,0.343,0.73,3.42,1.96,0.2153,2.19,0.255789,0.953543,0.04477611940298507,0.23573033707865168,0.14025322824081837,0.14233987384836058,0.23246073298429315,0.21039215686274507,-11.8,-37.2,0,0.0,0.0,,,,2.19,0.255789,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.6,-37.4,43,0.4162,1.3,4.0,2.21,0.2499,1.84,0.275946,1.072647,0.10149253731343283,0.3179775280898876,0.20973503270166022,0.21853105058938194,0.2931937172774869,0.2782352941176471,-11.6,-37.4,0,0.0,0.0,,,,1.84,0.275946,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.6,-37.2,27,0.3565,0.82,3.7,2.15,0.2052,2.07,0.264692,0.953842,0.05373134328358209,0.2508988764044943,0.1523151098440382,0.15556648706302062,0.2617801047120419,0.19058823529411764,-11.6,-37.2,0,0.0,0.0,,,,2.07,0.264692,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.6,-37.0,22,0.3371,0.67,2.82,1.91,0.2122,2.23,0.252144,0.954208,0.03880597014925373,0.22910112359550558,0.13395354687237965,0.1354318762757682,0.16963350785340311,0.20431372549019608,-11.6,-37.0,0,0.0,0.0,,,,2.23,0.252144,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.4,-37.2,31,0.3373,0.94,3.77,2.13,0.1972,1.86,0.273297,0.968069,0.06567164179104477,0.22932584269662915,0.14749874224383697,0.15028503650306183,0.26910994764397905,0.1749019607843137,-11.4,-37.2,0,0.0,0.0,,,,1.86,0.273297,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.4,-37.0,24,0.3715,0.73,3.58,2.08,0.222,2.19,0.261116,0.954439,0.04477611940298507,0.26775280898876397,0.15626446419587453,0.15989720296437962,0.24921465968586384,0.2235294117647059,-11.4,-37.0,0,0.0,0.0,,,,2.19,0.261116,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.4,-36.8,19,0.3442,0.58,3.05,1.95,0.2176,2.26,0.249743,0.954895,0.029850746268656716,0.23707865168539322,0.13346469897702495,0.13489582375549383,0.19371727748691098,0.2149019607843137,-11.4,-36.8,0,0.0,0.0,,,,2.26,0.249743,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.2,-37.0,28,0.3943,0.85,3.89,2.25,0.2215,2.0,0.271554,0.960072,0.056716417910447764,0.2933707865168539,0.17504360221365084,0.18048971110171208,0.28167539267015707,0.22254901960784315,-11.2,-37.0,0,0.0,0.0,,,,2.0,0.271554,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.2,-36.8,21,0.3632,0.64,3.71,2.05,0.213,2.22,0.259547,0.955155,0.03582089552238806,0.2584269662921348,0.14712393090726142,0.14987403225509846,0.26282722513089,0.20588235294117646,-11.2,-36.8,0,0.0,0.0,,,,2.22,0.259547,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.0,-37.0,30,0.3191,0.91,3.87,2.33,0.1716,1.45,0.281625,0.969522,0.0626865671641791,0.20887640449438197,0.13578148582928054,0.13743632652310633,0.2795811518324607,0.12470588235294118,-11.0,-37.0,0,0.0,0.0,,,,1.45,0.281625,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.0,-36.8,27,0.3954,0.82,3.89,2.11,0.2356,2.19,0.271114,0.957194,0.05373134328358209,0.2946067415730337,0.17416904242830789,0.17953070118979753,0.28167539267015707,0.25019607843137254,-11.0,-36.8,0,0.0,0.0,,,,2.19,0.271114,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-11.0,-36.6,19,0.3647,0.58,3.89,2.16,0.2063,2.24,0.259713,0.955646,0.029850746268656716,0.2601123595505618,0.14498155290960923,0.14752477978631456,0.28167539267015707,0.19274509803921572,-11.0,-36.6,0,0.0,0.0,,,,2.24,0.259713,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.8,-36.8,30,0.3818,0.91,4.3,2.5,0.1906,1.66,0.282496,0.970013,0.0626865671641791,0.27932584269662913,0.1710062049304041,0.1760624505783482,0.3246073298429319,0.1619607843137255,-10.8,-36.8,0,0.0,0.0,,,,1.66,0.282496,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.8,-36.6,27,0.4184,0.82,4.3,2.3,0.2318,2.11,0.272567,0.970858,0.05373134328358209,0.32044943820224714,0.18709039074291461,0.1936997738097427,0.3246073298429319,0.2427450980392157,-10.8,-36.6,0,0.0,0.0,,,,2.11,0.272567,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.8,-36.4,21,0.3516,0.64,4.0,2.05,0.1983,2.23,0.260456,0.957841,0.03582089552238806,0.24539325842696627,0.14060707697467717,0.1427278912815609,0.2931937172774869,0.17705882352941177,-10.8,-36.4,0,0.0,0.0,,,,2.23,0.260456,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.8,-36.2,12,0.4018,0.36,4.08,2.33,0.2274,2.31,0.24787,0.959007,0.008955223880597015,0.3017977528089887,0.15537648834479284,0.1589234814910167,0.3015706806282722,0.2341176470588235,-10.8,-36.2,0,0.0,0.0,,,,2.31,0.24787,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.6,-36.6,34,0.442,1.03,4.32,2.56,0.2178,1.86,0.282533,0.992775,0.07462686567164178,0.3469662921348314,0.21079657890323658,0.21969510288898286,0.3267015706806283,0.2152941176470588,-10.6,-36.6,0,0.0,0.0,,,,1.86,0.282533,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.6,-36.4,29,0.4669,0.88,4.34,2.52,0.2297,2.08,0.271614,0.964956,0.05970149253731343,0.37494382022471906,0.21732265638101625,0.2268513580610162,0.32879581151832454,0.23862745098039212,-10.6,-36.4,0,0.0,0.0,,,,2.08,0.271614,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.6,-36.2,23,0.3539,0.7,3.96,2.0,0.1979,2.22,0.261598,0.961861,0.041791044776119404,0.24797752808988757,0.1448842864330035,0.147418120965814,0.2890052356020942,0.17627450980392156,-10.6,-36.2,0,0.0,0.0,,,,2.22,0.261598,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.6,-36.0,17,0.3361,0.52,3.53,1.94,0.2092,2.32,0.245918,0.962179,0.023880597014925373,0.2279775280898876,0.1259290625524065,0.12663252358447194,0.24397905759162303,0.1984313725490196,-10.6,-36.0,0,0.0,0.0,,,,2.32,0.245918,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.4,-36.2,30,0.3556,0.91,3.8,2.1,0.2014,1.9,0.269956,0.986222,0.0626865671641791,0.24988764044943818,0.15628710380680863,0.1599220287243237,0.2722513089005235,0.18313725490196078,-10.4,-36.2,0,0.0,0.0,,,,1.9,0.269956,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.4,-36.0,22,0.3634,0.67,3.82,1.95,0.2217,2.23,0.259041,0.9649,0.03880597014925373,0.2586516853932584,0.14872882777125607,0.15163390279335773,0.2743455497382199,0.22294117647058825,-10.4,-36.0,0,0.0,0.0,,,,2.23,0.259041,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.4,-35.8,17,0.3472,0.52,4.24,2.12,0.2139,2.32,0.243985,0.965449,0.023880597014925373,0.24044943820224715,0.13216501760858626,0.13347064124018462,0.3183246073298429,0.20764705882352943,-10.4,-35.8,0,0.0,0.0,,,,2.32,0.243985,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.2,-36.0,30,0.3706,0.91,3.73,2.1,0.212,2.0,0.267635,0.982127,0.0626865671641791,0.2667415730337078,0.16471407009894345,0.16916272825907058,0.2649214659685864,0.20392156862745098,-10.2,-36.0,0,0.0,0.0,,,,2.0,0.267635,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.2,-35.8,22,0.3201,0.67,3.91,1.91,0.192,2.26,0.253947,0.967084,0.03880597014925373,0.20999999999999996,0.12440298507462685,0.12495908346972177,0.2837696335078534,0.16470588235294117,-10.2,-35.8,0,0.0,0.0,,,,2.26,0.253947,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.2,-35.6,16,0.3553,0.48,3.94,2.12,0.1954,2.33,0.242115,0.968501,0.020895522388059702,0.24955056179775276,0.13522304209290623,0.13682395777781864,0.2869109947643979,0.17137254901960783,-10.2,-35.6,0,0.0,0.0,,,,2.33,0.242115,0.0,0.0,0.0,0.0,0.0,0.0,BA-N
-10.0,-35.8,33,0.2978,1.0,3.61,1.85,0.1857,2.01,0.261726,0.976761,0.07164179104477612,0.18494382022471906,0.1282928056347476,0.1292245168171537,0.2523560209424084,0.1523529411764706,-10.0,-35.8,0,0.0,0.0,,,,2.01,0.261726,0.0,0.0,0.0,0.0,0.0,0.0,NE
-10.0,-35.6,22,0.3076,0.67,3.82,1.82,0.2001,2.27,0.251656,0.970033,0.03880597014925373,0.1959550561797752,0.11738051316451448,0.11725850052409936,0.2743455497382199,0.18058823529411763,-10.0,-35.6,0,0.0,0.0,,,,2.27,0.251656,0.0,0.0,0.0,0.0,0.0,0.0,NE
-10.0,-35.4,17,0.3255,0.52,3.94,1.94,0.2004,2.35,0.239998,0.971629,0.023880597014925373,0.21606741573033705,0.11997400637263121,0.12010242924658415,0.2869109947643979,0.18117647058823527,-10.0,-35.4,0,0.0,0.0,,,,2.35,0.239998,0.0,0.0,0.0,0.0,0.0,0.0,NE
-9.8,-35.8,35,0.3335,1.06,3.97,1.94,0.2071,2.13,0.266531,0.999875,0.07761194029850746,0.22505617977528086,0.15133406003689415,0.1544907041321098,0.2900523560209424,0.1943137254901961,-9.8,-35.8,0,0.0,0.0,,,,2.13,0.266531,0.0,0.0,0.0,0.0,0.0,0.0,NE
-9.8,-35.6,31,0.3108,0.94,3.71,1.81,0.1978,2.19,0.257992,0.985671,0.06567164179104477,0.1995505617977528,0.13261110179439878,0.13395980065834237,0.26282722513089,0.17607843137254903,-9.8,-35.6,0,0.0,0.0,,,,2.19,0.257992,0.0,0.0,0.0,0.0,0.0,0.0,NE
-9.8,-35.4,23,0.3187,0.7,3.7,1.7,0.2152,2.28,0.249121,0.975167,0.041791044776119404,0.20842696629213478,0.1251090055341271,0.12573327939094134,0.2617801047120419,0.21019607843137256,-9.8,-35.4,0,0.0,0.0,,,,2.28,0.249121,0.0,0.0,0.0,0.0,0.0,0.0,NE
-9.6,-35.6,47,0.3736,1.42,4.19,2.11,0.2026,1.6,0.264005,0.97636,0.11343283582089553,0.27011235955056173,0.19177259768572863,0.19883410875521798,0.31308900523560207,0.18549019607843137,-9.6,-35.6,0,0.0,0.0,,,,1.6,0.264005,0.0,0.0,0.0,0.0,0.0,0.0,NE
-9.6,-35.4,29,0.3128,0.88,3.66,1.83,0.189,2.13,0.254871,0.998751,0.05970149253731343,0.20179775280898873,0.13074962267315107,0.13191857150738334,0.2575916230366492,0.1588235294117647,-9.6,-35.4,0,0.0,0.0,,,,2.13,0.254871,0.0,0.0,0.0,0.0,0.0,0.0,NE
