municipality_code,municipality_name,state,grid_lat,grid_lon,Hazard_Index_mhws,Hazard_Index_mun_mhws,Risk_Hazard_mhws,Hazard_Index_hat,Hazard_Index_mun_hat,Risk_Hazard_hat,Exposure_Index,SVI_Coast_2022,compound_count_total_mhws,compound_count_total_hat,rank_mhws,rank_hat,rank_change_hat_minus_mhws
2407203,Macau,RN,-5.0,-36.6,0.11361555012045091,0.10044353016475438,0.3197564375469776,0.0,0.0,0.1483288252990738,0.7568240169301687,40.916624,20.0,0.0,229.0,252.0,-23.0
1600501,Oiapoque,AP,4.2,-51.2,0.22639162176575514,0.2258476456502757,0.1406683389037172,0.050327310583336275,0.07180544745449091,0.14692543280055254,0.058249133529079095,72.771775,37.0,2.0,270.0,253.0,17.0
2303501,Cascavel,CE,-4.0,-38.0,0.07565696316592802,0.058234549547983655,0.22483015329796271,0.0014534883720930232,0.0020737921760237317,0.14655987843987864,0.5173404327427712,58.570196,25.0,1.0,255.0,254.0,1.0
2932507,Una,BA,-15.2,-38.8,0.1344940142334357,0.12365984978457399,0.348289537221805,0.0,0.0,0.1437527500600418,0.5874242705828043,49.816882,41.0,0.0,217.0,255.0,-38.0
2914901,Itacaré,BA,-14.4,-38.8,0.20337998124275913,0.20025928826597902,0.4455620972473908,0.0,0.0,0.14240650357534762,0.6026593247664703,47.74636,29.0,0.0,154.0,256.0,-102.0
2700607,Barra de São Miguel,AL,-10.0,-35.8,0.1292245168171537,0.11780030304827302,0.3354061880785287,0.0,0.0,0.14224605476290889,0.6889502480168582,41.682098,33.0,0.0,223.0,257.0,-34.0
2919207,Lauro de Freitas,BA,-13.0,-38.2,0.2340922047113775,0.23441049749402385,0.48079733800903474,0.0,0.0,0.14198598143947846,0.9092765274872946,31.479104,37.0,0.0,135.0,258.0,-123.0
2611606,Recife,PE,-8.2,-34.8,0.15095441254896189,0.14196339291374163,0.36270508878284285,0.0,0.0,0.13864947135137834,0.9992184734466943,27.460838,29.0,0.0,211.0,259.0,-48.0
2507507,João Pessoa,PB,-7.6,-34.8,0.20664135052134092,0.2038858477274446,0.4331969953403323,0.0,0.0,0.1366410876531873,0.9899905008572077,27.013155,43.0,0.0,167.0,260.0,-93.0
2310258,Paraipaba,CE,-3.2,-39.0,0.06216554184519758,0.0432324331177369,0.16389742076936448,0.0,0.0,0.13608989484661416,0.47311885523731767,56.124732,25.0,0.0,268.0,261.0,7.0
2312403,São Gonçalo do Amarante,CE,-3.8,-38.2,0.09083837510803804,0.07511589244853599,0.24309633439672976,0.0014534883720930232,0.0020737921760237317,0.13571576063902438,0.4973868630525923,53.129316,24.0,1.0,247.0,262.0,-15.0
2917904,Jandaíra,BA,-11.6,-37.4,0.21853105058938194,0.2171068909741918,0.4440991212532232,0.0,0.0,0.1355525763383247,0.4272224808426416,61.724727,43.0,0.0,156.0,263.0,-107.0
2800605,Barra dos Coqueiros,SE,-10.8,-36.8,0.1760624505783482,0.1698828908596796,0.3895589432132439,0.0,0.0,0.13499524457652395,0.8089334183194957,32.36456,30.0,0.0,197.0,264.0,-67.0
2402204,Canguaretama,RN,-6.2,-35.0,0.07541054451166809,0.057960538288983704,0.09352651461718901,0.016627995200621096,0.023724308368805635,0.13476897262298398,0.1840360119870444,59.787843,25.0,1.0,275.0,265.0,10.0
2706505,Passo de Camaragibe,AL,-9.6,-35.6,0.19883410875521798,0.19520439399547265,0.41744077920163697,0.0,0.0,0.13443927266095496,0.39596251042659175,65.64441,47.0,0.0,177.0,266.0,-89.0
2102606,Cândido Mendes,MA,-1.4,-45.2,0.4488193971937697,0.4731816592404163,0.6221756388060616,0.0,0.0,0.12964474384695548,0.2998448843629223,81.403015,38.0,0.0,69.0,267.0,-198.0
2800308,Aracaju,SE,-11.0,-37.0,0.13743632652310633,0.12693162601143892,0.3082583817598827,0.0,0.0,0.12521615865315516,0.9722174808193105,23.660544,30.0,0.0,234.0,268.0,-34.0
2304400,Fortaleza,CE,-3.8,-38.2,0.09083837510803804,0.07511589244853599,0.22045632719559988,0.0014534883720930232,0.0020737921760237317,0.12463247514908785,0.8308149308770334,27.469572,24.0,1.0,257.0,269.0,-12.0
2921005,Mata de São João,BA,-12.6,-37.8,0.18605068132918953,0.18098954871981526,0.365521502119313,0.0,0.0,0.12137870338482712,0.47658343772970907,45.805553,32.0,0.0,208.0,270.0,-62.0
2104305,Godofredo Viana,MA,-1.2,-45.6,0.4532365435186377,0.47809341330099725,0.5800368067604885,0.0,0.0,0.11773574132491217,0.3321648118505448,62.481466,41.0,0.0,82.0,271.0,-189.0
2307254,Jijoca de Jericoacoara,CE,-2.8,-40.6,0.07769359495393442,0.06049923215501675,0.17523023886594363,0.0,0.0,0.11738877970575153,0.4140169674877248,49.88575,11.0,0.0,266.0,272.0,-6.0
2905701,Camaçari,BA,-12.8,-38.0,0.22422718328766622,0.22344084526338823,0.3886354291383345,0.0,0.0,0.1144578006718758,0.5400080724864166,36.697015,35.0,0.0,199.0,273.0,-74.0
2910503,Entre Rios,BA,-12.4,-37.8,0.15859982713915297,0.15046489895323606,0.3090583245133443,0.0,0.0,0.11329771944442905,0.3567241975639353,54.641099,38.0,0.0,233.0,274.0,-41.0
2512903,Rio Tinto,PB,-6.8,-34.8,0.07750510307287739,0.06028963399048321,0.1231799330781824,0.0014534883720930232,0.0020737921760237317,0.09021796104232842,0.2438463461813328,56.365708,25.0,1.0,272.0,275.0,-3.0
2932705,Uruçuca,BA,-14.4,-38.8,0.20337998124275913,0.20025928826597902,0.2915157958854979,0.0,0.0,0.0880201899641492,0.3155672144309192,42.036454,29.0,0.0,240.0,276.0,-36.0
2910602,Esplanada,BA,-12.2,-37.6,0.1637396789201714,0.15618028304954085,0.23247303247030318,0.0,0.0,0.0813300605703295,0.20386237511612296,58.251533,37.0,0.0,253.0,277.0,-24.0
2306405,Itapipoca,CE,-3.0,-39.4,0.08938652788760366,0.0735014753665923,0.11867547078556837,0.0,0.0,0.07605255088682635,0.19066988811968916,56.90454,23.0,0.0,273.0,278.0,-5.0
2110203,Santa Rita,MA,-2.4,-44.0,0.3102135015355193,0.3190554382033042,0.0,0.06480631918222349,0.09246364832177033,0.050269314372006005,0.01,72.245788,54.0,2.0,280.0,279.0,1.0
1600204,Calçoene,AP,2.6,-50.8,0.3977270637562294,0.41636828749097704,0.022616400280560847,0.018207202597310936,0.02597747255398468,0.0,0.01,73.215782,55.0,3.0,278.0,280.0,-2.0
