grid_lat,grid_lon,n_compound_ssh_total,n_storm_corroborated,storm_corroborated_fraction,latitude_band,q_storm_over_tide,branch,selected_locked
-2.4,-42.6,92,16,0.17391304347826086,N_equatorial,0.390210973434086,zos_only,False
-2.4,-42.4,93,16,0.17204301075268819,N_equatorial,0.4391848314403634,zos_only,False
-2.4,-42.2,93,19,0.20430107526881722,N_equatorial,0.4454828209030148,zos_only,False
-2.4,-42.0,93,19,0.20430107526881722,N_equatorial,0.4493215031893126,zos_only,False
-2.4,-41.8,97,18,0.18556701030927836,N_equatorial,0.4521379992798796,zos_only,False
-2.4,-41.6,89,18,0.20224719101123595,N_equatorial,0.4590265672792078,zos_only,False
-2.4,-40.8,76,13,0.17105263157894737,N_equatorial,0.4477022977975166,zos_only,False
-2.4,-40.6,78,14,0.1794871794871795,N_equatorial,0.4435806241001669,zos_only,False
-2.4,-40.4,81,13,0.16049382716049382,N_equatorial,0.4431228386283613,zos_only,False
-2.4,-40.2,83,12,0.14457831325301204,N_equatorial,0.4475469010327547,zos_only,False
-2.4,-40.0,91,16,0.17582417582417584,N_equatorial,0.4574993791252601,zos_only,False
-2.2,-44.2,92,26,0.2826086956521739,N_equatorial,0.2572164430883027,zos_only,False
-2.2,-44.0,96,20,0.20833333333333334,N_equatorial,0.2830495112032385,zos_only,False
-2.2,-43.8,98,21,0.21428571428571427,N_equatorial,0.2796955854905427,zos_only,False
-2.2,-43.6,103,19,0.18446601941747573,N_equatorial,0.3205871360329702,zos_only,False
-2.2,-43.4,98,18,0.1836734693877551,N_equatorial,0.3519990948941242,zos_only,False
-2.2,-43.2,94,18,0.19148936170212766,N_equatorial,0.4005952915336477,zos_only,False
-2.2,-43.0,93,20,0.21505376344086022,N_equatorial,0.4204401585302972,zos_only,False
-2.2,-42.8,96,22,0.22916666666666666,N_equatorial,0.45293620608414,zos_only,False
-2.2,-42.6,96,21,0.21875,N_equatorial,0.4831553826177354,zos_only,False
-2.0,-44.4,97,39,0.4020618556701031,N_equatorial,0.2093561769724664,zos_only,False
-2.0,-44.2,90,28,0.3111111111111111,N_equatorial,0.2733087310416498,zos_only,False
-2.0,-44.0,99,25,0.25252525252525254,N_equatorial,0.312167834804634,zos_only,False
-2.0,-43.8,98,23,0.23469387755102042,N_equatorial,0.3330113402270813,zos_only,False
-2.0,-43.6,93,19,0.20430107526881722,N_equatorial,0.3672850272558089,zos_only,False
-2.0,-43.4,94,19,0.20212765957446807,N_equatorial,0.4080459110906834,zos_only,False
-2.0,-43.2,89,19,0.21348314606741572,N_equatorial,0.4465206589502599,zos_only,False
-2.0,-43.0,92,22,0.2391304347826087,N_equatorial,0.476980292690249,zos_only,False
-1.8,-44.4,100,35,0.35,N_equatorial,0.2123821827368491,zos_only,False
-1.8,-44.2,93,25,0.26881720430107525,N_equatorial,0.2875735172326301,zos_only,False
-1.6,-44.6,107,35,0.32710280373831774,N_equatorial,0.1796056678210712,zos_only,False
-1.6,-44.4,108,31,0.28703703703703703,N_equatorial,0.2190657827349312,zos_only,False
-1.6,-44.2,99,28,0.2828282828282828,N_equatorial,0.2955819319983261,zos_only,False
-1.4,-48.6,107,30,0.2803738317757009,N_equatorial,0.0993066349525442,zos_only,False
-1.4,-45.2,101,20,0.19801980198019803,N_equatorial,0.0987738733127744,zos_only,False
-1.4,-45.0,94,24,0.2553191489361702,N_equatorial,0.0930179759085861,zos_only,False
-1.4,-44.8,109,25,0.22935779816513763,N_equatorial,0.1735617489159562,zos_only,False
-1.4,-44.6,105,25,0.23809523809523808,N_equatorial,0.209519252293364,zos_only,False
-1.4,-44.4,107,29,0.27102803738317754,N_equatorial,0.2615616793817987,zos_only,False
-1.2,-48.6,88,22,0.25,N_equatorial,0.1092156683778286,zos_only,False
-1.2,-45.6,91,19,0.2087912087912088,N_equatorial,0.0844937587703495,zos_only,False
-1.2,-45.4,97,20,0.20618556701030927,N_equatorial,0.2452523655543043,zos_only,False
-1.2,-45.2,94,20,0.2127659574468085,N_equatorial,0.241626280294662,zos_only,False
-1.2,-45.0,94,23,0.24468085106382978,N_equatorial,0.2495411841346284,zos_only,False
-1.2,-44.8,97,26,0.26804123711340205,N_equatorial,0.2772237569948755,zos_only,False
-1.2,-44.6,102,28,0.27450980392156865,N_equatorial,0.2863627774326029,zos_only,False
-1.0,-48.4,96,20,0.20833333333333334,N_equatorial,0.1256222651002302,zos_only,False
-1.0,-46.0,103,22,0.21359223300970873,N_equatorial,0.2133167836772822,zos_only,False
-1.0,-45.8,105,20,0.19047619047619047,N_equatorial,0.2419794847282458,zos_only,False
-1.0,-45.6,100,18,0.18,N_equatorial,0.2560355885936449,zos_only,False
-1.0,-45.4,94,16,0.1702127659574468,N_equatorial,0.2731539350653131,zos_only,False
-1.0,-45.2,94,21,0.22340425531914893,N_equatorial,0.2728655282317754,zos_only,False
-1.0,-45.0,97,25,0.25773195876288657,N_equatorial,0.2783982614324663,zos_only,False
-1.0,-44.8,103,27,0.2621359223300971,N_equatorial,0.2913422658106511,zos_only,False
-1.0,-44.6,96,27,0.28125,N_equatorial,0.3029662724922615,zos_only,False
-0.8,-48.4,93,15,0.16129032258064516,N_equatorial,0.1375136143769566,zos_only,False
-0.8,-48.2,90,19,0.2111111111111111,N_equatorial,0.1265987269662545,zos_only,False
-0.8,-46.6,109,19,0.1743119266055046,N_equatorial,0.2193799757121855,zos_only,False
-0.8,-46.4,101,19,0.18811881188118812,N_equatorial,0.2401453864580764,zos_only,False
-0.8,-46.2,104,24,0.23076923076923078,N_equatorial,0.2271491028124702,zos_only,False
-0.8,-46.0,100,22,0.22,N_equatorial,0.2502848545924505,zos_only,False
-0.8,-45.8,100,20,0.2,N_equatorial,0.266674003573759,zos_only,False
-0.8,-45.6,100,17,0.17,N_equatorial,0.2772164940419647,zos_only,False
-0.8,-45.4,96,16,0.16666666666666666,N_equatorial,0.2816226640824362,zos_only,False
-0.6,-48.4,96,22,0.22916666666666666,N_equatorial,0.1569413362406013,zos_only,False
-0.6,-48.2,94,24,0.2553191489361702,N_equatorial,0.1656439198378087,zos_only,False
-0.6,-48.0,92,24,0.2608695652173913,N_equatorial,0.1417279748148614,zos_only,False
-0.6,-47.2,99,23,0.23232323232323232,N_equatorial,0.2123712734075834,zos_only,False
-0.6,-47.0,92,22,0.2391304347826087,N_equatorial,0.2541791816803125,zos_only,False
-0.6,-46.8,94,20,0.2127659574468085,N_equatorial,0.261729591371267,zos_only,False
-0.6,-46.6,108,20,0.18518518518518517,N_equatorial,0.2636004885962273,zos_only,False
-0.6,-46.4,101,20,0.19801980198019803,N_equatorial,0.2686215973940004,zos_only,False
-0.6,-46.2,108,23,0.21296296296296297,N_equatorial,0.2714813531047326,zos_only,False
-0.6,-46.0,107,25,0.2336448598130841,N_equatorial,0.2765214577926322,zos_only,False
-0.4,-48.2,106,20,0.18867924528301888,N_equatorial,0.2002365340593301,zos_only,False
-0.4,-48.0,103,27,0.2621359223300971,N_equatorial,0.2490935758549206,zos_only,False
-0.4,-47.8,104,30,0.28846153846153844,N_equatorial,0.2583213855638518,zos_only,False
-0.4,-47.6,90,27,0.3,N_equatorial,0.2622892149304028,zos_only,False
-0.4,-47.4,91,23,0.25274725274725274,N_equatorial,0.2745273326768543,zos_only,False
-0.4,-47.2,86,23,0.26744186046511625,N_equatorial,0.274790662066469,zos_only,False
-0.4,-47.0,90,22,0.24444444444444444,N_equatorial,0.2810924689249871,zos_only,False
-0.4,-46.8,100,21,0.21,N_equatorial,0.2771849363900397,zos_only,False
-0.4,-46.6,105,24,0.22857142857142856,N_equatorial,0.2709088835402254,zos_only,False
-0.2,-49.6,111,28,0.25225225225225223,N_equatorial,0.165181552780273,zos_only,False
-0.2,-48.4,110,28,0.2545454545454545,N_equatorial,0.1869297685714283,zos_only,False
-0.2,-48.2,112,28,0.25,N_equatorial,0.2179475474969011,zos_only,False
-0.2,-48.0,91,27,0.2967032967032967,N_equatorial,0.2643789700789499,zos_only,False
-0.2,-47.8,93,29,0.3118279569892473,N_equatorial,0.2794449724322271,zos_only,False
-0.2,-47.6,89,24,0.2696629213483146,N_equatorial,0.2862626163108828,zos_only,False
-0.2,-47.4,87,22,0.25287356321839083,N_equatorial,0.2956850695367632,zos_only,False
-0.2,-47.2,86,23,0.26744186046511625,N_equatorial,0.2994859485075811,zos_only,False
-0.0,-50.4,137,64,0.46715328467153283,AP,0.2125258590207221,zos_only,False
-0.0,-50.2,126,53,0.42063492063492064,AP,0.2279946221654565,zos_only,False
-0.0,-50.0,107,44,0.411214953271028,AP,0.2253156045790303,zos_only,False
-0.0,-49.2,112,41,0.36607142857142855,AP,0.1834265141918388,zos_only,False
-0.0,-49.0,116,41,0.35344827586206895,AP,0.2078298689995691,zos_only,False
-0.0,-48.8,112,38,0.3392857142857143,AP,0.2152334948913106,zos_only,False
-0.0,-48.6,114,38,0.3333333333333333,AP,0.2202497652635909,zos_only,False
-0.0,-48.4,111,33,0.2972972972972973,AP,0.2397357315597955,zos_only,False
-0.0,-48.2,99,31,0.31313131313131315,AP,0.2832709710415821,zos_only,False
0.2,-50.6,109,51,0.46788990825688076,AP,0.1842839218742034,zos_only,False
0.2,-49.6,102,36,0.35294117647058826,AP,0.1504355645148799,zos_only,False
0.2,-49.4,106,40,0.37735849056603776,AP,0.1839170398396746,zos_only,False
0.2,-49.2,106,39,0.36792452830188677,AP,0.2426049556260424,zos_only,False
0.2,-49.0,108,37,0.3425925925925926,AP,0.2503441270669189,zos_only,False
0.2,-48.8,102,38,0.37254901960784315,AP,0.2725988115789267,zos_only,False
0.2,-48.6,102,38,0.37254901960784315,AP,0.3006710020897254,zos_only,False
0.4,-50.0,153,75,0.49019607843137253,AP,0.264631568893048,zos_only,False
0.4,-49.8,106,44,0.41509433962264153,AP,0.148479577859369,zos_only,False
0.4,-49.6,100,36,0.36,AP,0.1435265657230119,zos_only,False
0.4,-49.4,96,38,0.3958333333333333,AP,0.2390281930105928,zos_only,False
0.4,-49.2,98,36,0.3673469387755102,AP,0.2755442447197632,zos_only,False
0.4,-29.4,72,14,0.19444444444444445,AP,0.6203144696189109,zos_only,False
0.6,-50.4,130,69,0.5307692307692308,AP,0.1536242440271437,zos_only,False
0.6,-50.2,128,61,0.4765625,AP,0.1658314015884345,zos_only,False
0.6,-50.0,112,56,0.5,AP,0.2002528384823037,zos_only,False
0.6,-49.8,102,46,0.45098039215686275,AP,0.192261740879033,zos_only,False
0.6,-49.6,96,40,0.4166666666666667,AP,0.2072501289293429,zos_only,False
0.6,-49.4,95,36,0.37894736842105264,AP,0.2685720365677996,zos_only,False
0.6,-49.2,95,37,0.3894736842105263,AP,0.3120240455289472,zos_only,False
0.6,-29.8,72,14,0.19444444444444445,AP,0.6178839567360247,zos_only,False
0.6,-29.6,73,15,0.2054794520547945,AP,0.6200478044684782,zos_only,False
0.6,-29.4,73,13,0.1780821917808219,AP,0.6207651260888964,zos_only,False
0.6,-29.2,73,15,0.2054794520547945,AP,0.6226160329702883,zos_only,False
0.6,-29.0,72,17,0.2361111111111111,AP,0.6244597530091323,zos_only,False
0.8,-50.2,125,66,0.528,AP,0.1552034488148262,zos_only,False
0.8,-50.0,122,63,0.5163934426229508,AP,0.171534944007113,zos_only,False
0.8,-49.8,112,53,0.4732142857142857,AP,0.2314256023075166,zos_only,False
0.8,-49.6,102,46,0.45098039215686275,AP,0.2621733924497179,zos_only,False
0.8,-49.4,92,40,0.43478260869565216,AP,0.3076701708682638,zos_only,False
0.8,-29.8,70,16,0.22857142857142856,AP,0.622072017320902,zos_only,False
0.8,-29.6,72,16,0.2222222222222222,AP,0.6218692913295306,zos_only,False
0.8,-29.4,71,17,0.23943661971830985,AP,0.622102420619132,zos_only,False
0.8,-29.2,70,16,0.22857142857142856,AP,0.6252434338314686,zos_only,False
0.8,-29.0,70,16,0.22857142857142856,AP,0.6277742491742037,zos_only,False
1.0,-50.0,123,65,0.5284552845528455,AP,0.1530239904578211,zos_only,False
1.0,-49.8,100,54,0.54,AP,0.242507517273916,zos_only,False
1.0,-49.6,96,47,0.4895833333333333,AP,0.3086374977875328,zos_only,False
1.0,-29.8,70,16,0.22857142857142856,AP,0.6287393866698476,zos_only,False
1.0,-29.6,74,18,0.24324324324324326,AP,0.6301119594831233,zos_only,False
1.0,-29.4,74,17,0.22972972972972974,AP,0.6321608423896985,zos_only,False
1.0,-29.2,74,17,0.22972972972972974,AP,0.6333723916050995,zos_only,False
1.0,-29.0,73,16,0.2191780821917808,AP,0.634137905169684,zos_only,False
1.2,-49.8,87,44,0.5057471264367817,AP,0.2571288189616835,zos_only,False
1.2,-49.6,80,42,0.525,AP,0.3654866860250644,zos_only,False
1.2,-29.6,75,19,0.25333333333333335,AP,0.6353252736913392,zos_only,False
1.2,-29.4,75,17,0.22666666666666666,AP,0.6367728977241118,zos_only,False
1.2,-29.2,72,15,0.20833333333333334,AP,0.6381726817849929,zos_only,False
1.4,-49.8,68,33,0.4852941176470588,AP,0.2982160814559124,zos_only,False
1.4,-49.6,72,36,0.5,AP,0.3529225102100568,zos_only,False
1.6,-49.8,60,32,0.5333333333333333,AP,0.2760937002973193,zos_only,False
1.6,-49.6,60,30,0.5,AP,0.3246425225658533,zos_only,False
1.8,-50.0,65,36,0.5538461538461539,AP,0.1812159191528295,zos_only,False
1.8,-49.8,70,36,0.5142857142857142,AP,0.2716552457511383,zos_only,False
1.8,-49.6,69,32,0.463768115942029,AP,0.321167510237955,zos_only,False
2.0,-50.2,62,30,0.4838709677419355,AP,0.1904165722586465,zos_only,False
2.0,-50.0,64,34,0.53125,AP,0.231321903757021,zos_only,False
2.0,-49.8,64,31,0.484375,AP,0.2853454536746057,zos_only,False
2.0,-49.6,66,31,0.4696969696969697,AP,0.3202678417714172,zos_only,False
2.2,-50.6,71,36,0.5070422535211268,AP,0.1246714550740763,zos_only,False
2.2,-50.4,65,33,0.5076923076923077,AP,0.1706335294134212,zos_only,False
2.2,-50.2,62,30,0.4838709677419355,AP,0.2334695847079838,zos_only,False
2.2,-50.0,61,29,0.47540983606557374,AP,0.2704802594045398,zos_only,False
2.4,-50.6,70,33,0.4714285714285714,AP,0.1874333206591562,zos_only,False
2.4,-50.4,65,31,0.47692307692307695,AP,0.217152817354155,zos_only,False
2.4,-50.2,67,29,0.43283582089552236,AP,0.2587551700818863,zos_only,False
2.6,-50.8,70,38,0.5428571428571428,AP,0.1612781699203722,zos_only,False
2.6,-50.6,70,33,0.4714285714285714,AP,0.2115622321502105,zos_only,False
2.6,-50.4,68,26,0.38235294117647056,AP,0.2453606756503225,zos_only,False
2.8,-50.8,67,32,0.47761194029850745,AP,0.2111249309936356,zos_only,False
2.8,-50.6,63,23,0.36507936507936506,AP,0.2510928410240197,zos_only,False
3.0,-50.8,62,24,0.3870967741935484,AP,0.2704037279195902,zos_only,False
3.0,-50.6,60,23,0.38333333333333336,AP,0.3007628439647831,zos_only,False
3.2,-50.8,63,25,0.3968253968253968,AP,0.3263777340358095,zos_only,False
3.2,-50.6,66,25,0.3787878787878788,AP,0.3615776584569992,zos_only,False
3.4,-50.8,60,22,0.36666666666666664,AP,0.3761237406226904,zos_only,False
3.6,-51.0,67,22,0.3283582089552239,AP,0.3352095857886513,zos_only,False
3.6,-50.8,64,20,0.3125,AP,0.4129173058087633,zos_only,False
3.8,-51.0,69,24,0.34782608695652173,AP,0.3176205790233027,zos_only,False
3.8,-50.8,69,20,0.2898550724637681,AP,0.4298984548453594,zos_only,False
4.0,-51.0,73,21,0.2876712328767123,AP,0.3600846560852026,zos_only,False
4.0,-50.8,65,17,0.26153846153846155,AP,0.4843158228073441,zos_only,False
4.2,-51.2,76,20,0.2631578947368421,AP,0.2450118714113953,zos_only,False
4.2,-51.0,72,16,0.2222222222222222,AP,0.3861723165633051,zos_only,False
4.2,-50.8,60,8,0.13333333333333333,AP,0.5300090406128233,zos_only,False
4.4,-51.6,75,24,0.32,AP,0.3679468096469526,zos_only,False
4.4,-51.4,72,18,0.25,AP,0.375659147787877,zos_only,False
4.4,-51.2,74,19,0.25675675675675674,AP,0.4055398481627421,zos_only,False
4.4,-51.0,69,12,0.17391304347826086,AP,0.4318447554255512,zos_only,False
4.6,-51.6,65,15,0.23076923076923078,AP,0.5155732548806626,zos_only,False
4.6,-51.4,67,14,0.208955223880597,AP,0.5523805402995104,zos_only,False
4.6,-51.2,63,12,0.19047619047619047,AP,0.5248439330508032,zos_only,False
4.6,-51.0,59,7,0.11864406779661017,AP,0.6190711529964853,zos_only,False
4.8,-52.0,71,22,0.30985915492957744,AP,0.4922823258642524,zos_only,False
4.8,-51.8,68,16,0.23529411764705882,AP,0.56438413512928,zos_only,False
4.8,-51.6,65,13,0.2,AP,0.6031314513592787,zos_only,False
4.8,-51.4,64,11,0.171875,AP,0.6468322215637541,zos_only,False
5.0,-52.2,76,23,0.3026315789473684,AP,0.4471946276331059,zos_only,False
5.0,-52.0,70,15,0.21428571428571427,AP,0.5345889708167116,zos_only,False
5.0,-51.8,64,12,0.1875,AP,0.6197831918919854,zos_only,False
5.0,-51.6,63,11,0.1746031746031746,AP,0.6607891029562698,zos_only,False
5.2,-52.6,76,25,0.32894736842105265,AP,0.4489589795164617,zos_only,False
5.2,-52.4,70,20,0.2857142857142857,AP,0.5273594203999522,zos_only,False
5.2,-52.2,63,13,0.20634920634920634,AP,0.5556416633634809,zos_only,False
5.2,-52.0,62,12,0.1935483870967742,AP,0.6278251937219299,zos_only,False
5.4,-52.6,70,18,0.2571428571428571,AP,0.5425658057217311,zos_only,False
5.4,-52.4,65,15,0.23076923076923078,AP,0.5746215994133774,zos_only,False
5.6,-53.4,75,20,0.26666666666666666,AP,0.4279914054298259,zos_only,False
5.6,-53.2,72,18,0.25,AP,0.5248237628365422,zos_only,False
5.6,-53.0,71,14,0.19718309859154928,AP,0.5572350158772379,zos_only,False
5.6,-52.8,71,15,0.2112676056338028,AP,0.5840010206496256,zos_only,False
5.6,-52.6,67,13,0.19402985074626866,AP,0.5858761788701383,zos_only,False
5.8,-53.6,70,16,0.22857142857142856,AP,0.474276434566298,zos_only,False
5.8,-53.4,73,13,0.1780821917808219,AP,0.4537104972759914,zos_only,False
5.8,-53.2,67,10,0.14925373134328357,AP,0.5933949386492242,zos_only,False
5.8,-53.0,70,11,0.15714285714285714,AP,0.6188811369238695,zos_only,False
5.8,-52.8,70,10,0.14285714285714285,AP,0.6324647864088639,zos_only,True
6.0,-54.2,63,11,0.1746031746031746,AP,0.5320839382183083,zos_only,False
6.0,-54.0,64,12,0.1875,AP,0.5553997149514739,zos_only,False
6.0,-53.8,66,12,0.18181818181818182,AP,0.5839332451773237,zos_only,False
6.0,-53.6,66,11,0.16666666666666666,AP,0.6064737340357269,zos_only,False
6.0,-53.4,65,10,0.15384615384615385,AP,0.6282531986239306,zos_only,False
6.0,-53.2,66,11,0.16666666666666666,AP,0.6457844858356713,zos_only,False
