grid_lat,grid_lon,zos_q90_m,ssh_total_q90_m,tide_range_proxy_m,n_episodes_zos,n_episodes_ssh_total,rayleigh_R_zos_springneap,rayleigh_p_zos_springneap,rayleigh_R_ssh_total_springneap,rayleigh_p_ssh_total_springneap,rayleigh_R_zos_annual,rayleigh_p_zos_annual,zos_annual_peak_doy,var_tide,var_zos,var_ssh_total,var_ratio_tide_over_ssh,latitude_band,sig_zos_springneap_p01,sig_ssh_springneap_p01,sig_zos_annual_p01
-24.6,-46.8,0.26509054303169255,0.8046730995178223,0.7417530864477158,575,528,0.011009971232413372,0.9327270156979415,0.6494916739299471,4.519086334653841e-95,0.3246741961850045,2.6499933634407574e-27,161.08065362454604,0.030912988733776986,0.01713417771135671,0.046913484222464226,0.6589361085863347,SP/RJ,False,True,True
-24.6,-46.6,0.24773503839969635,0.7713032245635987,0.7116807177662849,569,519,0.016151908349347457,0.8621531688566343,0.6491813179316699,2.382669794989384e-93,0.3275001783065147,1.8031235750618384e-27,159.47362924323704,0.028195164324247474,0.014596014457321217,0.04172744045026618,0.6756983898366,SP/RJ,False,True,True
-24.4,-46.8,0.28428316116333013,0.825983476638794,0.7476013377308846,592,533,0.023743276670392742,0.7164110972342497,0.6028325514246518,9.967785451006566e-83,0.31314574333157646,3.045414864636908e-26,162.9274945405405,0.0312965035773826,0.02105780949983123,0.05116637439430263,0.6116615442830255,SP/RJ,False,True,True
-24.4,-46.6,0.26854893565177923,0.7961509704589844,0.7225134670734406,573,531,0.016012240266773198,0.863472040690094,0.6127515052054212,3.897426653994886e-85,0.32435665885200654,3.646253549908613e-27,161.45074498282193,0.028895546490913707,0.018339717161113447,0.046076628546141675,0.6271193748904039,SP/RJ,False,True,True
-24.4,-46.4,0.2539136111736298,0.7669069528579712,0.695135585963726,561,528,0.01604944439996504,0.8655539883564158,0.6104510581418156,5.081049079524815e-84,0.3420205702410044,2.3699204072041253e-29,159.5856960690548,0.02645150282156807,0.0162600945321793,0.041597822188466534,0.6358867226684297,SP/RJ,False,True,True
-24.4,-46.2,0.24148304462432865,0.7383247613906861,0.67262352257967,548,518,0.015390723643015594,0.8783620390047995,0.60268092582054,2.3948765198056014e-80,0.3587178482485705,2.5354862592762357e-31,159.10978621019706,0.024052936074598602,0.014392924344893337,0.03738861245017578,0.6433225118116284,SP/RJ,False,True,True
-24.4,-46.0,0.226557207107544,0.7091943502426148,0.6529788300395012,541,519,0.025746557880367397,0.6988292233017483,0.6092717797683173,2.906689194315342e-82,0.36749269063888507,2.416992083267106e-32,160.55639500082563,0.02198534000614787,0.012636587948768428,0.03363057543366073,0.6537307114924599,SP/RJ,False,True,True
-24.4,-45.2,0.19394102394580853,0.6281795978546143,0.5653480142354965,443,450,0.033874173289533314,0.601760008231784,0.7099680621718064,1.134741978016262e-96,0.33696330818732123,6.901271998011744e-23,156.55866206838488,0.015884415345469787,0.0053400168887767505,0.020680467929645487,0.7680878111418094,SP/RJ,False,True,True
-24.2,-46.6,0.2887809455394746,0.8179981708526611,0.7300401851534843,600,538,0.01944401690080711,0.7971803888938996,0.571557825617291,3.9855482218960784e-75,0.31294793019548883,1.5127687209160972e-26,162.4699956687193,0.029091858596505267,0.02270424115052212,0.050604474137136236,0.5748870844437078,SP/RJ,False,True,True
-24.2,-46.4,0.27523721456527717,0.7926738739013673,0.7095682770013809,578,537,0.026380198851890545,0.6690069724001206,0.5785763696989777,8.016054347050438e-77,0.3306378320588982,2.258562064512361e-28,161.03199355093525,0.02693848682176725,0.020322312633976172,0.04610177263348594,0.5843264864440489,SP/RJ,False,True,True
-24.2,-46.2,0.26115114092826847,0.7636478424072268,0.686098501086235,562,531,0.01803782450059442,0.8330127948861835,0.5757788123858198,3.104749019726427e-75,0.3485038511430795,1.990883646364202e-30,158.3006741054907,0.024656479249450976,0.018047734784090087,0.04160183070697905,0.5926777459174326,SP/RJ,False,True,True
-24.2,-46.0,0.24632074236869825,0.7340100765228273,0.6638700887560844,544,526,0.01708397850962588,0.8533045382227705,0.5834160979570117,1.6985681528892903e-76,0.37019259758443945,5.938970404551135e-33,159.9106950601198,0.022624915099188816,0.01604027015911581,0.037612886628926805,0.6015203066543889,SP/RJ,False,True,True
-24.2,-45.8,0.2329436749219895,0.7055420756340027,0.6423389762639999,535,520,0.009475793181215329,0.9531393195150792,0.5752201554825175,1.575236885667502e-73,0.3765141692856412,1.847177978347078e-33,161.61104690407356,0.020855031574028886,0.0142014344693537,0.034043780981999096,0.6125944584432658,SP/RJ,False,True,True
-24.2,-45.6,0.2219159871339798,0.6792738556861878,0.6166028156876564,519,513,0.015458119466377752,0.8834639456853958,0.587072323988279,1.577580006635878e-75,0.3825015656622354,1.825668497958465e-33,161.6853495259734,0.019154867679225442,0.01200558238687029,0.030245048189025518,0.6333224387513401,SP/RJ,False,True,True
-24.2,-45.4,0.2115052372217179,0.6579614639282226,0.590534970164299,509,500,0.005056887600823439,0.9870806740722591,0.6225499782760713,1.0465837447422993e-82,0.37092342155801955,4.704822539373084e-31,159.65900365677098,0.01766202882183517,0.009897759821942013,0.02676580841990788,0.6598727953495512,SP/RJ,False,True,True
-24.2,-45.2,0.20158078074455268,0.6385050535202027,0.5688418224453926,499,484,0.011090720038037762,0.9405227582801331,0.642933941321526,2.3955749498675466e-85,0.3456829363685968,8.209547715993792e-27,156.03600372442193,0.01646985517572872,0.007862490398657364,0.023633722275223014,0.6968794413309701,SP/RJ,False,True,True
-24.2,-45.0,0.19305995106697083,0.623768436908722,0.5558401048183441,459,454,0.029997534370857795,0.6618773380174128,0.7132661028062763,1.899847560883931e-98,0.3177683575736617,3.306985790323878e-21,154.87884509424381,0.01567063498198094,0.005658558056429804,0.02074603596922627,0.755355625779597,SP/RJ,False,True,True
-24.0,-46.4,0.2958217024803163,0.8097321510314942,0.7132989838719368,611,557,0.01911349144518917,0.8000735265282306,0.5318293176644094,1.853205593133874e-67,0.3084090001532909,2.799616207747809e-26,164.37475856457854,0.026763776537424303,0.024641241188930595,0.050256731228773666,0.532541131964849,SP/RJ,False,True,True
-24.0,-46.2,0.2856901168823244,0.785114049911499,0.684783086180687,597,555,0.018201453704762765,0.820671297151271,0.5326138299597216,2.062912840765768e-67,0.31495859092918566,9.727722770804048e-27,164.37464388299412,0.02448350544517476,0.02331144199392128,0.04667171661135113,0.5245897777674643,SP/RJ,False,True,True
-24.0,-46.0,0.2706991732120514,0.7629756212234498,0.6653106287121773,581,546,0.021328079837149357,0.767902922560282,0.5372455057941232,1.8434218659168958e-67,0.3425308744707668,2.0298746221597085e-30,160.99126065716854,0.023071857630297024,0.020670504793270778,0.04264331141395289,0.5410428239573326,SP/RJ,False,True,True
-24.0,-45.8,0.2580025851726532,0.7363830566406253,0.6420590281486511,556,540,0.025917196401288117,0.6885325866349445,0.5352519373146795,3.119356827811554e-66,0.37060228919498434,1.0354376406072092e-33,159.86143799181357,0.02156207527088514,0.018505092150605876,0.03898839474594616,0.553038292840386,SP/RJ,False,True,True
-24.0,-45.6,0.24555232524871826,0.7074280023574829,0.6200922429561615,548,529,0.02037151552892739,0.7967332379643751,0.539164755847982,8.032135075758612e-66,0.36276627071010453,5.68031325475376e-32,159.41507631146527,0.01994382407786027,0.01691709833208054,0.03581571697576188,0.5568455907599773,SP/RJ,False,True,True
-24.0,-45.4,0.2394479215145111,0.6805800199508667,0.5931856855750084,540,519,0.013329466599869999,0.9085914199943069,0.5362355718699525,6.880615678094495e-64,0.37424928145009545,2.1972824787828776e-33,159.54377330338397,0.018203563260337535,0.01616396309713145,0.03336156198767488,0.5456448132453353,SP/RJ,False,True,True
-24.0,-45.2,0.22698528170585638,0.6538746118545534,0.5723605677485466,515,517,0.0044252076261946695,0.9899753557078697,0.5632200271948561,4.077802019014225e-70,0.3788439409606814,1.2250216139197992e-32,160.18126427374568,0.01677303021110583,0.013637116978735835,0.029473053387359175,0.569097133936577,SP/RJ,False,True,True
-24.0,-45.0,0.20813623070716858,0.6372665643692018,0.5602196156978607,511,484,0.004001488019759041,0.9918592037424594,0.6212390677761301,1.040505211900981e-79,0.36195886550066997,8.253162321800388e-30,159.79077171445223,0.01619267173501991,0.009125279717036472,0.024549396813013873,0.6595955028286485,SP/RJ,False,True,True
-24.0,-44.8,0.19567106962203987,0.6262897968292237,0.5539568215608597,485,462,0.010457220184671108,0.9483959328074728,0.6986907501897917,3.813596626604888e-96,0.3351052470646674,1.15710005830519e-24,157.08487518821224,0.01577018860737463,0.006339886830241813,0.021485391952431442,0.7339958536613972,SP/RJ,False,True,True
-23.8,-45.8,0.2797641336917878,0.7627357006072998,0.6455196589231491,595,558,0.019084808015946492,0.8052887113385573,0.5060807585495558,2.693485931830456e-61,0.32638965222679744,1.7950052803753268e-28,163.80082860506198,0.022252903469382013,0.023233253450217487,0.04438397825839992,0.501372439843662,SP/RJ,False,True,True
-23.8,-45.6,0.2757605075836183,0.7453413248062135,0.6287098750472069,588,558,0.021914333421035957,0.7541426536219321,0.48973465365507896,1.758543325823348e-57,0.32480430188437304,6.628469046512091e-28,162.63083189799374,0.02102361825810644,0.02316977553962557,0.043076777404404645,0.48804993142213915,SP/RJ,False,True,True
-23.8,-45.4,0.2626218855381013,0.7185765624046326,0.6051710173487663,576,563,0.02473301226817541,0.7032099251253446,0.4894414423466846,6.326987308839906e-58,0.34739298780797667,5.835778463816163e-31,161.7128416511642,0.01888033854261454,0.019884830769276107,0.0377272290100169,0.5004432882574453,SP/RJ,False,True,True
-23.8,-45.2,0.24495047330856326,0.6739757895469668,0.5760587528347969,541,537,0.01064639302365621,0.9405738668925226,0.507870431891655,2.082118854945098e-59,0.37256957889185105,3.618917969354456e-33,160.16212161100262,0.016829568715764496,0.015982815850699085,0.031862570374792294,0.5281924376408444,SP/RJ,False,True,True
-23.8,-45.0,0.22709440886974347,0.6561323165893554,0.5691252127289772,515,514,0.015957630096048066,0.8771969713806826,0.5560645759532765,5.717418593992322e-68,0.3748640281694329,5.175086027001214e-32,159.74925205351818,0.016627759287469523,0.012677846639853746,0.028426002830274313,0.5849489070535304,SP/RJ,False,True,True
-23.8,-44.8,0.21158059239387525,0.6415423393249512,0.5603083744645119,510,495,0.012575075877738755,0.9225887222915525,0.6050735632504854,2.281034524950631e-77,0.3778333326713498,3.5222439364841634e-32,158.68383162140185,0.016362834075904317,0.00969347609452851,0.0252589804823248,0.6478026334971976,SP/RJ,False,True,True
-23.8,-44.6,0.20070688724517846,0.6331041097640991,0.5537148416042328,486,472,0.013061616237830287,0.9205051520554245,0.6490473320737894,8.435290708966765e-85,0.35709302324582887,9.515644396480214e-28,159.26475452020682,0.01616217305646601,0.007421850279261349,0.02289267150273748,0.7059976837798663,SP/RJ,False,True,True
-23.6,-45.2,0.2561506807804108,0.6918851137161255,0.5834067314863205,564,553,0.022645654320658484,0.7490014650354353,0.4807324458589317,6.034781901270556e-55,0.35478896482012057,1.5231050993236145e-31,161.151012028486,0.01738960170582811,0.018701386126893493,0.03508685133907769,0.49561590858569243,SP/RJ,False,True,True
-23.6,-45.0,0.23827631473541266,0.6722999811172486,0.576134979724884,532,523,0.009909625855268493,0.9491438049933323,0.5215685982128776,5.779326969334246e-61,0.37474472099437706,5.3926667437173776e-33,159.53648565963138,0.017109378795874326,0.015302761967786415,0.03146975825785655,0.5436768422459332,SP/RJ,False,True,True
-23.6,-44.8,0.22723777294158937,0.6608241796493531,0.5702368319034576,518,512,0.01711590969971904,0.8593190393281762,0.5520705654137661,9.518191741214432e-67,0.3803013966916839,4.73506560430035e-33,159.7018234326492,0.01694566261947514,0.01318262234799908,0.029220250878778203,0.5799287175792961,SP/RJ,False,True,True
-23.6,-44.6,0.21707263588905348,0.6503020286560058,0.564525693655014,501,492,0.02281508301953812,0.7706212948203333,0.6002931287039014,1.0738102263049034e-75,0.3925895605486,5.993445000066473e-34,157.75606623478274,0.016834590956691518,0.010886636427157897,0.026870242859973224,0.6265142836415842,SP/RJ,False,True,True
-23.6,-44.4,0.20647570490837097,0.6428016185760499,0.5595167279243469,497,475,0.01746336650022929,0.8594791001226942,0.6241894522880911,5.85721766538926e-79,0.39404490677775206,6.389283200129999e-34,158.20339261817549,0.016799759090988953,0.008912486748645213,0.024932870130410886,0.6737996469366802,SP/RJ,False,True,True
-23.6,-44.2,0.19890771806240082,0.6380865454673768,0.5547120496630669,481,457,0.026777667474150463,0.7085028522561126,0.68766902008654,4.0372144865853104e-92,0.37567163533323467,3.948723678748242e-30,159.18996529862275,0.01677846017756789,0.007289627886725303,0.02334752968331486,0.7186396336207892,SP/RJ,False,True,True
-23.6,-44.0,0.1936582565307618,0.6338940262794496,0.5506819784641266,474,443,0.034140999174890156,0.5757532126375849,0.7152985185984845,1.3752657356209897e-96,0.349080955531124,5.178711405910221e-26,157.77660605939275,0.016648006555976636,0.006025123097574346,0.022007817917968405,0.7564587556126716,SP/RJ,False,True,True
-23.4,-44.4,0.2237588942050934,0.6638749718666078,0.5736331269145012,514,500,0.01399414890209232,0.9043246669564221,0.5801202985382048,6.862674239102964e-72,0.3916829490460784,1.2168963969453762e-34,158.2104107330612,0.01751374733282273,0.012469214081945273,0.029060602074430262,0.6026629210216076,SP/RJ,False,True,True
-23.4,-44.2,0.21393038928508767,0.6544188499450684,0.5664271414279938,500,478,0.021678649186091345,0.7907491011407514,0.6189104302895487,3.9508761943168764e-78,0.40604609744754017,4.5431246989512564e-36,158.44388810906176,0.017538069838655662,0.0105257598060833,0.02720381422293365,0.644691575046507,SP/RJ,False,True,True
-23.4,-44.0,0.2059389054775238,0.6471904516220094,0.5622068047523499,496,472,0.032693792268191066,0.5887382433064976,0.6403529770080804,1.4939056928238473e-82,0.392264945677311,1.4196257170639973e-33,158.06583080146146,0.017412939829364697,0.009075016075028657,0.0256897763032301,0.6778159382872977,SP/RJ,False,True,True
-23.4,-43.8,0.1998297989368439,0.6373331785202027,0.5557743161916733,487,467,0.036300573069286794,0.5266139001811004,0.6794437928551826,6.441475206207281e-92,0.37802088895712427,7.8308354962690924e-31,157.83044402268925,0.017057842195231952,0.00797789432344197,0.024291031688761094,0.7022279833064573,SP/RJ,False,True,True
-23.4,-43.6,0.19496736228466038,0.6301565647125247,0.5470694154500961,478,455,0.04135175418563532,0.44181740682986564,0.7129210562059235,1.4297900535224855e-98,0.3675230337119452,8.764793058365565e-29,157.3649805098446,0.016723612686985075,0.0070797511809136,0.02310382584666507,0.7238460330326223,SP/RJ,False,True,True
-23.4,-43.4,0.19171497225761414,0.6254573464393616,0.5413698181509972,472,453,0.026988983415661263,0.7092794745454807,0.7235658967628765,4.346467256334602e-101,0.365325955242877,3.8828733813870446e-28,156.25545199604213,0.016457243351886613,0.006307780903073429,0.02211966538161886,0.7440095981543354,SP/RJ,False,True,True
-23.4,-43.2,0.18924169540405278,0.6239766597747803,0.5388815328478813,458,439,0.035824905526732946,0.5557955129209533,0.7410325645813282,1.0040351311335352e-102,0.35244275437787587,1.2385772029846663e-25,154.18687964708658,0.016252190553975396,0.0055659371269965105,0.02125405929300995,0.7646628970928123,SP/RJ,False,True,True
-23.4,-43.0,0.19139988422393805,0.6286647915840149,0.5394516736268997,454,434,0.03417561143001537,0.5887049331481532,0.7674644461590377,6.2353221901413465e-109,0.30439056527840325,2.45353795501265e-19,148.460886188163,0.01604716081398974,0.0047538094715346094,0.020323415720535084,0.7895897537427948,SP/RJ,False,True,True
-23.4,-42.8,0.1979368805885316,0.6382922291755677,0.5370335653424263,443,427,0.03265499446827196,0.6237627983801302,0.8030562207570298,2.3316381319412774e-117,0.2533314740100456,2.926925578716038e-13,139.61249174037584,0.015882060917958133,0.0040985049336256015,0.019568898136654505,0.8115970969366663,SP/RJ,False,True,True
-23.4,-42.6,0.20533322095870976,0.6475019335746766,0.5360589697957039,432,413,0.03522059033422079,0.5854131387540191,0.8220457515031714,6.414765402818729e-119,0.21376303137813724,2.172685812168339e-09,129.64369403999567,0.01578672609121613,0.003773595672000338,0.019179820268737113,0.8230904080445588,SP/RJ,False,True,True
-23.4,-42.2,0.20611977577209473,0.6515739440917969,0.5411793440580368,408,398,0.0384272037815534,0.5477386406065688,0.8337098663738096,7.730214329121838e-118,0.2307464194833777,2.811019148904066e-10,127.46526861733518,0.01592775680271716,0.0038624784795602517,0.01931745740204317,0.8245265653352761,SP/RJ,False,True,True
-23.4,-42.0,0.201214635372162,0.6473230361938477,0.5494190901517868,414,407,0.03324711322201535,0.6330555708191982,0.8184762604269817,3.7527026454314436e-116,0.23262424465704137,1.4051923665316313e-10,133.38146230947697,0.01614903775375811,0.004235672976742473,0.01983605507387141,0.8141254747285945,SP/RJ,False,True,True
-23.2,-44.4,0.23893515467643744,0.6977089405059814,0.5911901742219925,521,516,0.027391201528949492,0.6766555388070236,0.5323618540108553,1.276796328871177e-62,0.36658832753998605,4.524841178463429e-31,157.77018246513435,0.018486372903890737,0.015356011622126846,0.03285494183004848,0.5626664323290163,SP/RJ,False,True,True
-23.2,-44.2,0.23220199048519144,0.6724569320678712,0.5763361677527428,518,500,0.024505109386347056,0.7328563003043306,0.5544068245421487,9.970916189529647e-66,0.3801856289285792,4.941003964904298e-33,158.93128359801213,0.018098718917831828,0.014663649235921622,0.03178363373721897,0.5694351711786194,SP/RJ,False,True,True
-23.2,-44.0,0.225775745511055,0.6678936481475832,0.5732808709144592,510,487,0.023646168007636383,0.752072662746746,0.5812286573142869,2.7943174524241954e-70,0.3881905895083295,8.068556921765895e-34,159.19133768853408,0.01832465724416345,0.013682479568138319,0.031036941652429793,0.5904143987308385,SP/RJ,False,True,True
-23.2,-43.8,0.21995966434478761,0.6520425915718079,0.5620369091629982,499,483,0.02420346780634519,0.7467177402021371,0.5885279166978911,1.9114203698394295e-71,0.40132457033999763,3.170573425977776e-35,158.29172770719106,0.017622036460733674,0.012476573810468615,0.029199172794374423,0.6035114961930967,SP/RJ,False,True,True
-23.2,-43.6,0.2137833654880524,0.6426286339759829,0.5555683895945549,486,474,0.03088714186607906,0.6292132543321515,0.622541156013359,2.2290001212516655e-78,0.40730348697401697,2.66190358051598e-35,158.70356599703013,0.017232459386003044,0.011358705794952215,0.027754274637824743,0.6208938843070282,SP/RJ,False,True,True
-23.2,-43.4,0.20664390325546267,0.6363718748092652,0.5509801879525185,472,462,0.04233383323572493,0.42939460284059616,0.6401085476640421,9.919892296106063e-81,0.4136418275037452,2.523962154005215e-35,159.7604152198511,0.017032514217909526,0.010279191797840573,0.026529673670416875,0.6420174793519006,SP/RJ,False,True,True
-23.2,-43.2,0.2008558809757233,0.6306473016738893,0.5499028563499451,462,450,0.033478328055731525,0.5960722180150549,0.6700024181615318,4.184597513450762e-86,0.41006371173116735,4.716109331934367e-34,160.4692016731425,0.01688540448495649,0.009449929329632763,0.025596129297155115,0.6596858567530842,SP/RJ,False,True,True
-23.2,-43.0,0.19658777117729193,0.6270554780960084,0.5501869395375252,458,446,0.03751883888300627,0.5250653209424783,0.6985034319195674,9.790031962704875e-93,0.40712394647579253,2.5218494432810116e-33,159.60007770274132,0.016675548764098033,0.00832123583383922,0.02431260895400143,0.6858806800885732,SP/RJ,False,True,True
-23.2,-42.8,0.19546898007392907,0.6294416189193727,0.5475827530026436,452,443,0.046791328559347485,0.3719231333555296,0.7229123668762246,1.1750510355742166e-98,0.37574027689716993,1.9867290385106615e-28,161.0057810483351,0.016487331229355116,0.006915861701331152,0.022792680893786377,0.7233607712136139,SP/RJ,False,True,True
-23.2,-42.6,0.19807233214378359,0.6357586145401002,0.5470956191420555,460,456,0.04111224847996302,0.45979115727784875,0.7496460926913194,3.026930890658095e-109,0.3199967345275678,1.5615497687111415e-21,154.6261942567964,0.01641593007825322,0.005867590885604945,0.021733880204966267,0.7553152002053514,SP/RJ,False,True,True
-23.2,-42.4,0.20024760961532614,0.6427502751350403,0.5495930761098862,472,452,0.034125028405095514,0.577394285726817,0.76553503669006,6.293160095670579e-113,0.26825776885274766,1.0062105392292886e-15,149.42491829070033,0.01646066256142806,0.005407544350601942,0.021334882005929555,0.7715375485485781,SP/RJ,False,True,True
-23.2,-42.2,0.20064636766910562,0.6469877600669861,0.5571623519062996,478,449,0.03997921009279463,0.46602732242527034,0.7742055144557837,9.853108793825266e-115,0.25678410721271844,1.2590401380024673e-14,146.54839262660792,0.01664942749628166,0.005411178995338343,0.021487978969029955,0.7748251950673458,SP/RJ,False,True,True
-23.2,-42.0,0.19823583364486702,0.6495155811309816,0.5680695474147797,487,444,0.02830199884739753,0.6772152562737629,0.7843738854648743,1.8875083776825478e-116,0.2666453096818228,5.185796984470617e-16,149.2966939336629,0.0170127665990738,0.005719660679028799,0.022101685765069566,0.7697497276864506,SP/RJ,False,True,True
-23.2,-41.8,0.19479564428329474,0.6524220108985903,0.5759138092398643,495,442,0.02916594883841252,0.6565626314466528,0.7850274265533066,4.095462223043517e-116,0.28078138942337866,5.6871646948775445e-18,150.23695739299436,0.017407133892090317,0.006085806763911772,0.022828459695064748,0.762518983961653,SP/RJ,False,True,True
-23.0,-44.4,0.24889672100543983,0.7276572704315186,0.6142531931400299,542,530,0.020807527584466246,0.7909903037365374,0.5189351290839752,3.622509363693872e-61,0.3702607977691252,7.543487806146071e-33,159.19568820787785,0.019561502745427936,0.017612621038905922,0.0361580981166516,0.5409992163392973,SP/RJ,False,True,True
-23.0,-44.0,0.24842067062854767,0.7649417638778687,0.6669852212071419,535,504,0.023384077470072078,0.7465350955838878,0.5819019405612053,6.57507009428751e-73,0.3735386831082794,5.6361688263418984e-33,160.73376349293628,0.025534935322744076,0.018065671967465415,0.042416070452355466,0.6020108664103292,SP/RJ,False,True,True
-23.0,-43.4,0.23327120244503027,0.6527423024177552,0.5550683438777924,502,487,0.025763190434481213,0.7168261926990536,0.546313367602807,3.434920396639826e-62,0.3835478713307375,1.384064567610946e-32,160.856259811694,0.017253148158192406,0.015564598526422653,0.03190395501767378,0.5407839920986195,SP/RJ,False,True,True
-23.0,-43.2,0.2281564235687256,0.6527918815612793,0.5645669624209404,495,476,0.035080955802902894,0.5440276082231665,0.5843846534138107,1.9873156288069597e-69,0.41224476569301244,9.557224281455768e-37,160.09355574083952,0.017507640437049145,0.014836129132662674,0.031483744456031235,0.5560850762684699,SP/RJ,False,True,True
-23.0,-43.0,0.2233344584703449,0.644126057624817,0.5581158399581909,486,466,0.03217764096482855,0.6048243882663977,0.5879924854453383,8.478374774084344e-69,0.415840557163124,1.0802322765591248e-36,161.0181656565614,0.017076109562591923,0.014289776984866633,0.03051548268676875,0.5595883813430871,SP/RJ,False,True,True
-23.0,-42.8,0.21679080128669745,0.6368365049362185,0.5544382035732269,472,458,0.04366529079674016,0.40680650755808073,0.610093103294369,9.665833528101971e-73,0.43054258496319303,4.502980940460786e-38,162.4727152323187,0.016775066837745486,0.01318242814531038,0.02912271761427494,0.5760130994616702,SP/RJ,False,True,True
-23.0,-42.6,0.21155453622341155,0.6358613729476932,0.5537085011601448,465,447,0.03251334496937447,0.6119155916613412,0.6331012780778558,2.1176141749630638e-76,0.4240460752878644,1.7976536317969045e-36,163.09438422089275,0.0166874288680169,0.011479318766908274,0.027367305777245735,0.6097578257736824,SP/RJ,False,True,True
-23.0,-42.4,0.21000387668609632,0.6363208293914797,0.5570706203579903,471,453,0.02838902388221107,0.6843610501781012,0.6580776835872405,1.2376757740228517e-83,0.38963278473708396,1.431053975027469e-31,163.69323682790338,0.016719818332420096,0.010437432144309412,0.026382401530905673,0.6337489145115792,SP/RJ,False,True,True
-23.0,-42.2,0.2089904099702835,0.6415391564369202,0.5644750669598579,470,453,0.039036012099557135,0.4888490785301241,0.6763297440197206,2.5205530196910046e-88,0.37113252221914755,7.739689146831011e-29,162.84291820621655,0.016938055590046564,0.009806667357504078,0.02597457193305304,0.6521014334212234,SP/RJ,False,True,True
-23.0,-42.0,0.206610307097435,0.6559364557266237,0.5828720033168793,479,462,0.044850601860510896,0.3817369755310148,0.7008640582061154,9.601583112589437e-97,0.3602742869123414,8.111879588626348e-28,161.27817022896917,0.01785358557205202,0.009130612308197327,0.02623250160220593,0.6805902785325927,SP/RJ,False,True,True
-23.0,-41.8,0.20549903810024267,0.671791672706604,0.5977248474955559,491,469,0.025157514605351393,0.7330899456202069,0.7377870513892704,7.398960719574406e-109,0.3371879370894735,3.102109138676073e-25,159.67020141939523,0.01880189616164389,0.008154581635151332,0.026218135066167894,0.7171332405677481,SP/RJ,False,True,True
-23.0,-41.6,0.20152043700218214,0.6780309081077576,0.6081216633319855,493,452,0.027359071187264525,0.6916228265178364,0.7709383090007597,1.5647955257969137e-114,0.3236298575700172,1.7667741310226377e-23,159.0121293360944,0.019163101103652203,0.007612105403739395,0.02606342146889751,0.7352488669425183,SP/RJ,False,True,True
-22.8,-41.8,0.2124258399009705,0.7018561601638794,0.631713293492794,492,464,0.026304019747413258,0.7116789168044375,0.7180397938387013,5.45155883476016e-102,0.3652945690767613,2.994324452839125e-29,160.53876540899446,0.02101522641997413,0.009923479709811339,0.030149655810995223,0.6970303923771536,SP/RJ,False,True,True
-22.8,-41.6,0.20734560191631324,0.7025975942611696,0.6356983631849289,493,465,0.02919996446029616,0.6570378027218459,0.7329558789501838,1.6526221282778391e-106,0.3558281966082434,6.090931353071475e-28,159.6014077577541,0.02103687066661159,0.009066524452420593,0.029331902129850235,0.7172010384284957,SP/RJ,False,True,True
-22.6,-41.8,0.2148626208305361,0.7283870458602906,0.6632920354604721,489,466,0.02211336952174282,0.7874886766355945,0.7203899169113727,4.171667748610145e-103,0.371064433037446,6.365946450043241e-30,162.64542684909583,0.023074988861661285,0.010918317351782796,0.033184786756802025,0.6953484146445964,SP/RJ,False,True,True
-22.6,-41.6,0.21141250133514408,0.7245593428611756,0.6609978228807449,495,464,0.026491746255381705,0.7067295132388749,0.7202828110582512,1.2522798572511024e-102,0.36547969537318487,1.912418435612447e-29,160.8946420200849,0.022820514907296273,0.010308487335002323,0.032321578466108725,0.7060458056287401,SP/RJ,False,True,True
-22.6,-41.4,0.20597750246524824,0.7192173123359681,0.6580458581447601,483,453,0.037835768642144316,0.5010908452273202,0.7299161490872894,7.143423896917022e-103,0.3635977180809464,1.6627971865149406e-28,158.92564567968182,0.02246758975389127,0.009523925529834033,0.031151078997704362,0.7212459560565138,SP/RJ,False,True,True
-22.4,-41.6,0.21678420007228863,0.7426754713058472,0.6825691312551498,494,462,0.020817279819015884,0.8074404727727346,0.7106911511979468,1.777064341770311e-99,0.3755219697363969,7.098618531415996e-31,163.45042606543348,0.024176042753104043,0.011909855172832927,0.03522991211336519,0.686236249335756,SP/RJ,False,True,True
-22.4,-41.4,0.21305112540721902,0.7389823555946353,0.680724062025547,495,461,0.025609513950961223,0.7229829361992008,0.7194932233035363,9.802829981901765e-102,0.3705002143474169,3.4820289523937806e-30,161.5123996521382,0.02394743587025059,0.01146351097922555,0.034526881976225506,0.6935881405897091,SP/RJ,False,True,True
-22.4,-41.2,0.2072267144918442,0.732175087928772,0.6749077066779137,486,453,0.02491273988012217,0.7398041771501199,0.7283026346907996,2.0360528384037976e-102,0.38192213324699587,2.35195186060167e-31,160.29138191923084,0.023398730547506425,0.01018528094585307,0.032687003854782036,0.715842010220929,SP/RJ,False,True,True
-22.4,-41.0,0.20331430435180664,0.7334149241447449,0.6698456853628159,458,426,0.025971082895923467,0.7344491425919834,0.7763788862423652,2.0880622131236507e-109,0.36560072611604433,2.1578398244105633e-27,160.36626670407497,0.022764587333603432,0.007566571193439399,0.02950409338105566,0.7715738639920516,SP/RJ,False,True,True
-22.4,-40.8,0.20539679229259494,0.7373621463775635,0.6626393422484398,387,407,0.01674301947345799,0.8973092811262797,0.8194360957939733,1.9982729577286692e-116,0.3493347668331682,1.4793205826158219e-21,155.93349788700866,0.02203814833803078,0.005481105695484738,0.026837349082165743,0.8211745605185655,SP/RJ,False,True,True
